Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
561.1111111	1973	2.707448929e+19	0	1.203668e-05	1.312571e+25	4.615621e+23	1.47275e+22	4.468346e+23	3.740888e+24	8.923263e+24	1.640714e+24	0	0	0	4.751652e+23	1.165549e+24	0.6832263	9.78106e+23	1.64546e-10	1.825309e-05	1.758773e+10	9.61793e+08	1.043748e+12	3.926912e-06	2.842891e-11	4.276884e-17	0.5	0.5	0.1874787	1	202	7.209709e+26	2.301694e+28	
563.8888889	1973	2.707448929e+19	0	1.203668e-05	1.319069e+25	4.621245e+23	1.474629e+22	4.473782e+23	3.769822e+24	8.958744e+24	1.648836e+24	0	0	0	4.787812e+23	1.170055e+24	0.6825554	9.779793e+23	1.646205e-10	1.827554e-05	1.732663e+10	9.838245e+08	1.06743e+12	3.95639e-06	2.885732e-11	4.373924e-17	0.5	0.5	0.188886	1	203	7.209709e+26	2.301694e+28	
566.6666667	1973	2.707448929e+19	0	1.203668e-05	1.325567e+25	4.626813e+23	1.47649e+22	4.479164e+23	3.798896e+24	8.994092e+24	1.656959e+24	0	0	0	4.824148e+23	1.174544e+24	0.6818809	9.77854e+23	1.646943e-10	1.829777e-05	1.707229e+10	1.006168e+09	1.091371e+12	3.985751e-06	2.928722e-11	4.472026e-17	0.5	0.5	0.1902878	1	204	7.209709e+26	2.301694e+28	
569.4444444	1973	2.707448929e+19	0	1.203668e-05	1.332065e+25	4.632326e+23	1.478332e+22	4.484493e+23	3.828107e+24	9.029309e+24	1.665081e+24	0	0	0	4.860656e+23	1.179016e+24	0.681203	9.777301e+23	1.647672e-10	1.831978e-05	1.68245e+10	1.028823e+09	1.115569e+12	4.014995e-06	2.971857e-11	4.571187e-17	0.5	0.5	0.1916839	1	205	7.209709e+26	2.301694e+28	
572.2222222	1973	2.707448929e+19	0	1.203668e-05	1.338563e+25	4.637786e+23	1.480156e+22	4.489771e+23	3.857451e+24	9.064398e+24	1.673203e+24	0	0	0	4.897332e+23	1.18347e+24	0.6805222	9.776075e+23	1.648395e-10	1.834158e-05	1.658301e+10	1.051792e+09	1.140025e+12	4.044123e-06	3.015134e-11	4.6714e-17	0.5	0.5	0.1930746	1	206	7.209709e+26	2.301694e+28	
575	1973	2.707448929e+19	0	1.203668e-05	1.345061e+25	4.643193e+23	1.481963e+22	4.494996e+23	3.886926e+24	9.099361e+24	1.681326e+24	0	0	0	4.934172e+23	1.187909e+24	0.6798385	9.774862e+23	1.649109e-10	1.836316e-05	1.634761e+10	1.075076e+09	1.164736e+12	4.073136e-06	3.058551e-11	4.772662e-17	0.5	0.5	0.1944597	1	207	7.209709e+26	2.301694e+28	
577.7777778	1973	2.707448929e+19	0	1.203668e-05	1.351559e+25	4.648546e+23	1.483753e+22	4.500171e+23	3.91653e+24	9.134201e+24	1.689448e+24	0	0	0	4.971174e+23	1.192331e+24	0.6791522	9.773662e+23	1.649816e-10	1.838453e-05	1.611809e+10	1.098675e+09	1.189703e+12	4.102034e-06	3.102104e-11	4.874969e-17	0.5	0.5	0.1958394	1	208	7.209709e+26	2.301694e+28	
580.5555556	1973	2.707448929e+19	0	1.203668e-05	1.358056e+25	4.653848e+23	1.485525e+22	4.505296e+23	3.946258e+24	9.168921e+24	1.69757e+24	0	0	0	5.008333e+23	1.196737e+24	0.6784636	9.772474e+23	1.650516e-10	1.84057e-05	1.589425e+10	1.122591e+09	1.214922e+12	4.130819e-06	3.145793e-11	4.978314e-17	0.5	0.5	0.1972136	1	209	7.209709e+26	2.301694e+28	
583.3333333	1973	2.707448929e+19	0	1.203668e-05	1.364554e+25	4.659098e+23	1.48728e+22	4.51037e+23	3.97611e+24	9.203522e+24	1.705693e+24	0	0	0	5.045647e+23	1.201128e+24	0.6777728	9.7713e+23	1.651208e-10	1.842666e-05	1.567589e+10	1.146824e+09	1.240394e+12	4.15949e-06	3.189612e-11	5.082695e-17	0.5	0.5	0.1985824	1	210	7.209709e+26	2.301694e+28	
586.1111111	1973	2.707448929e+19	0	1.203668e-05	1.371052e+25	4.664298e+23	1.489018e+22	4.515396e+23	4.006083e+24	9.238009e+24	1.713815e+24	0	0	0	5.083113e+23	1.205504e+24	0.6770802	9.770137e+23	1.651894e-10	1.844741e-05	1.546283e+10	1.171375e+09	1.266117e+12	4.188048e-06	3.233561e-11	5.188106e-17	0.5	0.5	0.1999458	1	211	7.209709e+26	2.301694e+28	
588.8888889	1973	2.707448929e+19	0	1.203668e-05	1.37755e+25	4.669446e+23	1.49074e+22	4.520372e+23	4.036174e+24	9.272382e+24	1.721938e+24	0	0	0	5.120727e+23	1.209865e+24	0.6763858	9.768987e+23	1.652572e-10	1.846797e-05	1.525489e+10	1.196245e+09	1.292091e+12	4.216494e-06	3.277637e-11	5.294543e-17	0.5	0.5	0.2013039	1	212	7.209709e+26	2.301694e+28	
591.6666667	1973	2.707448929e+19	0	1.203668e-05	1.384048e+25	4.674546e+23	1.492445e+22	4.525301e+23	4.06638e+24	9.306644e+24	1.73006e+24	0	0	0	5.158486e+23	1.214211e+24	0.6756899	9.76785e+23	1.653243e-10	1.848832e-05	1.505191e+10	1.221435e+09	1.318313e+12	4.24483e-06	3.321837e-11	5.402001e-17	0.5	0.5	0.2026567	1	213	7.209709e+26	2.301694e+28	
594.4444444	1973	2.707448929e+19	0	1.203668e-05	1.390546e+25	4.679596e+23	1.494134e+22	4.530182e+23	4.0967e+24	9.340798e+24	1.738182e+24	0	0	0	5.196388e+23	1.218543e+24	0.6749926	9.766724e+23	1.653907e-10	1.850848e-05	1.485372e+10	1.246946e+09	1.344784e+12	4.273054e-06	3.366159e-11	5.510477e-17	0.5	0.5	0.2040042	1	214	7.209709e+26	2.301694e+28	
597.2222222	1973	2.707448929e+19	0	1.203668e-05	1.397044e+25	4.684597e+23	1.495806e+22	4.535016e+23	4.127131e+24	9.374845e+24	1.746305e+24	0	0	0	5.234429e+23	1.222862e+24	0.6742942	9.76561e+23	1.654564e-10	1.852845e-05	1.466017e+10	1.272779e+09	1.371501e+12	4.301169e-06	3.410601e-11	5.619964e-17	0.5	0.5	0.2053465	1	215	7.209709e+26	2.301694e+28	
600	1973	2.707448929e+19	0	1.203668e-05	1.403542e+25	4.68955e+23	1.497463e+22	4.539804e+23	4.157672e+24	9.408789e+24	1.754427e+24	0	0	0	5.272607e+23	1.227166e+24	0.6735947	9.764507e+23	1.655215e-10	1.854822e-05	1.447111e+10	1.298934e+09	1.398464e+12	4.329176e-06	3.45516e-11	5.73046e-17	0.5	0.5	0.2066835	1	216	7.209709e+26	2.301694e+28	
602.7777778	1973	2.707448929e+19	0	1.203668e-05	1.410039e+25	4.694455e+23	1.499104e+22	4.544545e+23	4.188319e+24	9.442629e+24	1.762549e+24	0	0	0	5.310919e+23	1.231457e+24	0.6728945	9.763416e+23	1.655859e-10	1.85678e-05	1.428639e+10	1.325412e+09	1.425672e+12	4.357073e-06	3.499835e-11	5.84196e-17	0.5	0.5	0.2080154	1	217	7.209709e+26	2.301694e+28	
605.5555556	1973	2.707448929e+19	0	1.203668e-05	1.416537e+25	4.699314e+23	1.500729e+22	4.549241e+23	4.219071e+24	9.47637e+24	1.770672e+24	0	0	0	5.349363e+23	1.235735e+24	0.6721935	9.762337e+23	1.656496e-10	1.858719e-05	1.410587e+10	1.352214e+09	1.453124e+12	4.384864e-06	3.544623e-11	5.954458e-17	0.5	0.5	0.2093422	1	218	7.209709e+26	2.301694e+28	
608.3333333	1973	2.707448929e+19	0	1.203668e-05	1.423035e+25	4.704126e+23	1.502338e+22	4.553892e+23	4.249927e+24	9.510012e+24	1.778794e+24	0	0	0	5.387936e+23	1.24e+24	0.671492	9.761269e+23	1.657127e-10	1.860639e-05	1.392943e+10	1.379341e+09	1.480818e+12	4.412548e-06	3.589522e-11	6.067952e-17	0.5	0.5	0.2106639	1	219	7.209709e+26	2.301694e+28	
611.1111111	1973	2.707448929e+19	0	1.203668e-05	1.429533e+25	4.708891e+23	1.503933e+22	4.558498e+23	4.280883e+24	9.543558e+24	1.786916e+24	0	0	0	5.426635e+23	1.244253e+24	0.6707901	9.760211e+23	1.657751e-10	1.862542e-05	1.375693e+10	1.406793e+09	1.508754e+12	4.440126e-06	3.634531e-11	6.182437e-17	0.5	0.5	0.2119805	1	220	7.209709e+26	2.301694e+28	
613.8888889	1973	2.707448929e+19	0	1.203668e-05	1.436031e+25	4.713612e+23	1.505512e+22	4.56306e+23	4.311938e+24	9.57701e+24	1.795039e+24	0	0	0	5.465458e+23	1.248493e+24	0.6700879	9.759165e+23	1.658369e-10	1.864426e-05	1.358826e+10	1.434572e+09	1.53693e+12	4.467598e-06	3.679646e-11	6.297908e-17	0.5	0.5	0.2132921	1	221	7.209709e+26	2.301694e+28	
616.6666667	1973	2.707448929e+19	0	1.203668e-05	1.442529e+25	4.718287e+23	1.507077e+22	4.567579e+23	4.34309e+24	9.610369e+24	1.803161e+24	0	0	0	5.504402e+23	1.252721e+24	0.6693856	9.75813e+23	1.658981e-10	1.866292e-05	1.34233e+10	1.462677e+09	1.565346e+12	4.494967e-06	3.724867e-11	6.414361e-17	0.5	0.5	0.2145988	1	222	7.209709e+26	2.301694e+28	
619.4444444	1973	2.707448929e+19	0	1.203668e-05	1.449027e+25	4.722917e+23	1.508626e+22	4.572055e+23	4.374338e+24	9.643637e+24	1.811283e+24	0	0	0	5.543466e+23	1.256937e+24	0.6686832	9.757105e+23	1.659587e-10	1.86814e-05	1.326193e+10	1.491111e+09	1.594e+12	4.522232e-06	3.770192e-11	6.531792e-17	0.5	0.5	0.2159004	1	223	7.209709e+26	2.301694e+28	
622.2222222	1973	2.707448929e+19	0	1.203668e-05	1.455525e+25	4.727504e+23	1.510161e+22	4.576488e+23	4.40568e+24	9.676816e+24	1.819406e+24	0	0	0	5.582647e+23	1.261141e+24	0.667981	9.756091e+23	1.660186e-10	1.86997e-05	1.310404e+10	1.519872e+09	1.622892e+12	4.549394e-06	3.815618e-11	6.650196e-17	0.5	0.5	0.2171972	1	224	7.209709e+26	2.301694e+28	
625	1973	2.707448929e+19	0	1.203668e-05	1.462022e+25	4.732047e+23	1.511682e+22	4.580879e+23	4.437113e+24	9.709907e+24	1.827528e+24	0	0	0	5.621943e+23	1.265334e+24	0.6672791	9.755087e+23	1.660779e-10	1.871784e-05	1.294953e+10	1.548963e+09	1.65202e+12	4.576454e-06	3.861144e-11	6.769571e-17	0.5	0.5	0.2184891	1	225	7.209709e+26	2.301694e+28	
627.7777778	1973	2.707448929e+19	0	1.203668e-05	1.46852e+25	4.736547e+23	1.513188e+22	4.585228e+23	4.468636e+24	9.742912e+24	1.83565e+24	0	0	0	5.661352e+23	1.269515e+24	0.6665774	9.754093e+23	1.661367e-10	1.873579e-05	1.27983e+10	1.578384e+09	1.681383e+12	4.603413e-06	3.906768e-11	6.889911e-17	0.5	0.5	0.2197762	1	226	7.209709e+26	2.301694e+28	
630.5555556	1973	2.707448929e+19	0	1.203668e-05	1.475018e+25	4.741004e+23	1.51468e+22	4.589536e+23	4.500248e+24	9.775834e+24	1.843773e+24	0	0	0	5.700871e+23	1.273686e+24	0.6658762	9.75311e+23	1.661948e-10	1.875358e-05	1.265026e+10	1.608135e+09	1.710981e+12	4.630271e-06	3.952488e-11	7.011212e-17	0.5	0.5	0.2210584	1	227	7.209709e+26	2.301694e+28	
633.3333333	1973	2.707448929e+19	0	1.203668e-05	1.481516e+25	4.74542e+23	1.516158e+22	4.593804e+23	4.531946e+24	9.808672e+24	1.851895e+24	0	0	0	5.740499e+23	1.277845e+24	0.6651755	9.752137e+23	1.662524e-10	1.87712e-05	1.25053e+10	1.638218e+09	1.740812e+12	4.65703e-06	3.998304e-11	7.133471e-17	0.5	0.5	0.222336	1	228	7.209709e+26	2.301694e+28	
636.1111111	1973	2.707448929e+19	0	1.203668e-05	1.488014e+25	4.749793e+23	1.517622e+22	4.598031e+23	4.563731e+24	9.841429e+24	1.860017e+24	0	0	0	5.780233e+23	1.281994e+24	0.6644755	9.751173e+23	1.663094e-10	1.878866e-05	1.236335e+10	1.668632e+09	1.770876e+12	4.683689e-06	4.044212e-11	7.256683e-17	0.5	0.5	0.2236087	1	229	7.209709e+26	2.301694e+28	
638.8888889	1973	2.707448929e+19	0	1.203668e-05	1.494512e+25	4.754125e+23	1.519073e+22	4.602218e+23	4.595598e+24	9.874107e+24	1.86814e+24	0	0	0	5.820072e+23	1.286133e+24	0.6637762	9.75022e+23	1.663658e-10	1.880595e-05	1.22243e+10	1.699379e+09	1.801171e+12	4.710251e-06	4.090213e-11	7.380844e-17	0.5	0.5	0.2248769	1	230	7.209709e+26	2.301694e+28	
641.6666667	1973	2.707448929e+19	0	1.203668e-05	1.50101e+25	4.758417e+23	1.52051e+22	4.606366e+23	4.627548e+24	9.906707e+24	1.876262e+24	0	0	0	5.860014e+23	1.290261e+24	0.6630777	9.749276e+23	1.664217e-10	1.882307e-05	1.208809e+10	1.730459e+09	1.831697e+12	4.736715e-06	4.136303e-11	7.505951e-17	0.5	0.5	0.2261403	1	231	7.209709e+26	2.301694e+28	
644.4444444	1973	2.707448929e+19	0	1.203668e-05	1.507508e+25	4.762668e+23	1.521933e+22	4.610475e+23	4.659579e+24	9.939229e+24	1.884384e+24	0	0	0	5.900056e+23	1.294379e+24	0.6623801	9.748341e+23	1.66477e-10	1.884004e-05	1.195462e+10	1.761872e+09	1.862452e+12	4.763083e-06	4.182482e-11	7.631999e-17	0.5	0.5	0.2273992	1	232	7.209709e+26	2.301694e+28	
647.2222222	1973	2.707448929e+19	0	1.203668e-05	1.514005e+25	4.766879e+23	1.523343e+22	4.614545e+23	4.69169e+24	9.971677e+24	1.892507e+24	0	0	0	5.940198e+23	1.298487e+24	0.6616834	9.747417e+23	1.665317e-10	1.885684e-05	1.182383e+10	1.79362e+09	1.893436e+12	4.789355e-06	4.228748e-11	7.758985e-17	0.5	0.5	0.2286534	1	233	7.209709e+26	2.301694e+28	
650	1973	2.707448929e+19	0	1.203668e-05	1.520503e+25	4.771051e+23	1.524741e+22	4.618577e+23	4.723878e+24	1.000405e+25	1.900629e+24	0	0	0	5.980437e+23	1.302585e+24	0.6609879	9.746501e+23	1.665859e-10	1.887349e-05	1.169563e+10	1.825703e+09	1.924647e+12	4.815531e-06	4.2751e-11	7.886904e-17	0.5	0.5	0.2299032	1	234	7.209709e+26	2.301694e+28	
652.7777778	1973	2.707448929e+19	0	1.203668e-05	1.527001e+25	4.775183e+23	1.526125e+22	4.622571e+23	4.756143e+24	1.003635e+25	1.908751e+24	0	0	0	6.020771e+23	1.306674e+24	0.6602934	9.745594e+23	1.666396e-10	1.888998e-05	1.156996e+10	1.858121e+09	1.956085e+12	4.841614e-06	4.321536e-11	8.015754e-17	0.5	0.5	0.2311484	1	235	7.209709e+26	2.301694e+28	
655.5555556	1973	2.707448929e+19	0	1.203668e-05	1.533499e+25	4.779277e+23	1.527496e+22	4.626528e+23	4.788484e+24	1.006858e+25	1.916874e+24	0	0	0	6.0612e+23	1.310754e+24	0.6596002	9.744697e+23	1.666927e-10	1.890632e-05	1.144674e+10	1.890876e+09	1.987749e+12	4.867603e-06	4.368055e-11	8.145529e-17	0.5	0.5	0.2323891	1	236	7.209709e+26	2.301694e+28	
658.3333333	1973	2.707448929e+19	0	1.203668e-05	1.539997e+25	4.783333e+23	1.528855e+22	4.630448e+23	4.820898e+24	1.010074e+25	1.924996e+24	0	0	0	6.101721e+23	1.314824e+24	0.6589082	9.743809e+23	1.667453e-10	1.89225e-05	1.132591e+10	1.923967e+09	2.019637e+12	4.893499e-06	4.414655e-11	8.276227e-17	0.5	0.5	0.2336255	1	237	7.209709e+26	2.301694e+28	
661.1111111	1973	2.707448929e+19	0	1.203668e-05	1.546495e+25	4.787351e+23	1.5302e+22	4.634331e+23	4.853386e+24	1.013283e+25	1.933119e+24	0	0	0	6.142332e+23	1.318885e+24	0.6582175	9.742929e+23	1.667974e-10	1.893853e-05	1.12074e+10	1.957395e+09	2.05175e+12	4.919303e-06	4.461336e-11	8.407843e-17	0.5	0.5	0.2348574	1	238	7.209709e+26	2.301694e+28	
663.8888889	1973	2.707448929e+19	0	1.203668e-05	1.552993e+25	4.791332e+23	1.531534e+22	4.638178e+23	4.885945e+24	1.016485e+25	1.941241e+24	0	0	0	6.183033e+23	1.322938e+24	0.6575283	9.742059e+23	1.66849e-10	1.895441e-05	1.109116e+10	1.991162e+09	2.084085e+12	4.945016e-06	4.508096e-11	8.540375e-17	0.5	0.5	0.236085	1	239	7.209709e+26	2.301694e+28	
666.6666667	1973	2.707448929e+19	0	1.203668e-05	1.559491e+25	4.795275e+23	1.532855e+22	4.64199e+23	4.918574e+24	1.01968e+25	1.949363e+24	0	0	0	6.223821e+23	1.326981e+24	0.6568404	9.741197e+23	1.669001e-10	1.897015e-05	1.097711e+10	2.025266e+09	2.116643e+12	4.970638e-06	4.554933e-11	8.673817e-17	0.5	0.5	0.2373082	1	240	7.209709e+26	2.301694e+28	
669.4444444	1973	2.707448929e+19	0	1.203668e-05	1.565988e+25	4.799182e+23	1.534164e+22	4.645766e+23	4.951272e+24	1.022869e+25	1.957486e+24	0	0	0	6.264696e+23	1.331016e+24	0.6561541	9.740343e+23	1.669507e-10	1.898574e-05	1.08652e+10	2.05971e+09	2.149421e+12	4.99617e-06	4.601847e-11	8.808167e-17	0.5	0.5	0.2385272	1	241	7.209709e+26	2.301694e+28	
672.2222222	1973	2.707448929e+19	0	1.203668e-05	1.572486e+25	4.803053e+23	1.535461e+22	4.649507e+23	4.984039e+24	1.026052e+25	1.965608e+24	0	0	0	6.305655e+23	1.335042e+24	0.6554694	9.739498e+23	1.670008e-10	1.900118e-05	1.075538e+10	2.094493e+09	2.18242e+12	5.021613e-06	4.648837e-11	8.943421e-17	0.5	0.5	0.2397419	1	242	7.209709e+26	2.301694e+28	
675	1973	2.707448929e+19	0	1.203668e-05	1.578984e+25	4.806887e+23	1.536746e+22	4.653213e+23	5.016872e+24	1.029228e+25	1.97373e+24	0	0	0	6.346697e+23	1.339061e+24	0.6547862	9.738662e+23	1.670504e-10	1.901648e-05	1.064759e+10	2.129616e+09	2.215639e+12	5.046968e-06	4.6959e-11	9.079575e-17	0.5	0.5	0.2409524	1	243	7.209709e+26	2.301694e+28	
677.7777778	1973	2.707448929e+19	0	1.203668e-05	1.585482e+25	4.810687e+23	1.538019e+22	4.656885e+23	5.049771e+24	1.032398e+25	1.981853e+24	0	0	0	6.387821e+23	1.34307e+24	0.6541047	9.737834e+23	1.670995e-10	1.903164e-05	1.054177e+10	2.165079e+09	2.249076e+12	5.072235e-06	4.743037e-11	9.216626e-17	0.5	0.5	0.2421587	1	244	7.209709e+26	2.301694e+28	
680.5555556	1973	2.707448929e+19	0	1.203668e-05	1.59198e+25	4.814451e+23	1.539281e+22	4.660523e+23	5.082735e+24	1.035562e+25	1.989975e+24	0	0	0	6.429026e+23	1.347072e+24	0.6534249	9.737013e+23	1.671481e-10	1.904666e-05	1.043788e+10	2.200883e+09	2.282731e+12	5.097415e-06	4.790245e-11	9.35457e-17	0.5	0.5	0.2433608	1	245	7.209709e+26	2.301694e+28	
683.3333333	1973	2.707448929e+19	0	1.203668e-05	1.598478e+25	4.818181e+23	1.540531e+22	4.664128e+23	5.115763e+24	1.03872e+25	1.998097e+24	0	0	0	6.47031e+23	1.351066e+24	0.6527468	9.736201e+23	1.671963e-10	1.906154e-05	1.033587e+10	2.237029e+09	2.316602e+12	5.122508e-06	4.837524e-11	9.493404e-17	0.5	0.5	0.2445589	1	246	7.209709e+26	2.301694e+28	
686.1111111	1973	2.707448929e+19	0	1.203668e-05	1.604976e+25	4.821876e+23	1.54177e+22	4.667699e+23	5.148853e+24	1.041872e+25	2.00622e+24	0	0	0	6.511672e+23	1.355052e+24	0.6520705	9.735397e+23	1.67244e-10	1.907628e-05	1.023568e+10	2.273517e+09	2.35069e+12	5.147517e-06	4.884873e-11	9.633124e-17	0.5	0.5	0.2457528	1	247	7.209709e+26	2.301694e+28	
688.8888889	1973	2.707448929e+19	0	1.203668e-05	1.611474e+25	4.825537e+23	1.542997e+22	4.671237e+23	5.182004e+24	1.045018e+25	2.014342e+24	0	0	0	6.55311e+23	1.359031e+24	0.651396	9.734601e+23	1.672912e-10	1.909089e-05	1.013728e+10	2.310347e+09	2.384993e+12	5.17244e-06	4.932291e-11	9.773727e-17	0.5	0.5	0.2469427	1	248	7.209709e+26	2.301694e+28	
691.6666667	1973	2.707448929e+19	0	1.203668e-05	1.617971e+25	4.829165e+23	1.544213e+22	4.674743e+23	5.215217e+24	1.048158e+25	2.022464e+24	0	0	0	6.594624e+23	1.363002e+24	0.6507234	9.733813e+23	1.67338e-10	1.910536e-05	1.004061e+10	2.34752e+09	2.41951e+12	5.197279e-06	4.979776e-11	9.91521e-17	0.5	0.5	0.2481285	1	249	7.209709e+26	2.301694e+28	
694.4444444	1973	2.707448929e+19	0	1.203668e-05	1.624469e+25	4.832759e+23	1.545418e+22	4.678217e+23	5.248489e+24	1.051293e+25	2.030587e+24	0	0	0	6.636212e+23	1.366966e+24	0.6500526	9.733032e+23	1.673843e-10	1.91197e-05	9.945641e+09	2.385037e+09	2.454241e+12	5.222034e-06	5.027328e-11	1.005757e-16	0.5	0.5	0.2493104	1	250	7.209709e+26	2.301694e+28	
697.2222222	1973	2.707448929e+19	0	1.203668e-05	1.630967e+25	4.836321e+23	1.546612e+22	4.681659e+23	5.28182e+24	1.054422e+25	2.038709e+24	0	0	0	6.677873e+23	1.370922e+24	0.6493838	9.732259e+23	1.674302e-10	1.913391e-05	9.852323e+09	2.422898e+09	2.489184e+12	5.246707e-06	5.074945e-11	1.02008e-16	0.5	0.5	0.2504883	1	251	7.209709e+26	2.301694e+28	
700	1973	2.707448929e+19	0	1.203668e-05	1.637465e+25	4.839849e+23	1.547795e+22	4.68507e+23	5.315209e+24	1.057546e+25	2.046831e+24	0	0	0	6.719605e+23	1.374871e+24	0.648717	9.731493e+23	1.674757e-10	1.914799e-05	9.760616e+09	2.461102e+09	2.524339e+12	5.271297e-06	5.122628e-11	1.03449e-16	0.5	0.5	0.2516623	1	252	7.209709e+26	2.301694e+28	
702.7777778	1973	2.707448929e+19	0	1.203668e-05	1.643963e+25	4.843346e+23	1.548967e+22	4.688449e+23	5.348654e+24	1.060664e+25	2.054954e+24	0	0	0	6.761409e+23	1.378813e+24	0.6480521	9.730735e+23	1.675207e-10	1.916194e-05	9.670481e+09	2.499652e+09	2.559706e+12	5.295806e-06	5.170373e-11	1.048987e-16	0.5	0.5	0.2528324	1	253	7.209709e+26	2.301694e+28	
705.5555556	1973	2.707448929e+19	0	1.203668e-05	1.650461e+25	4.846811e+23	1.550129e+22	4.691798e+23	5.382156e+24	1.063777e+25	2.063076e+24	0	0	0	6.803282e+23	1.382748e+24	0.6473893	9.729984e+23	1.675652e-10	1.917576e-05	9.581881e+09	2.538547e+09	2.595282e+12	5.320234e-06	5.218182e-11	1.06357e-16	0.5	0.5	0.2539987	1	254	7.209709e+26	2.301694e+28	
708.3333333	1973	2.707448929e+19	0	1.203668e-05	1.656959e+25	4.850244e+23	1.55128e+22	4.695116e+23	5.415713e+24	1.066885e+25	2.071198e+24	0	0	0	6.845223e+23	1.386676e+24	0.6467284	9.729241e+23	1.676094e-10	1.918945e-05	9.494778e+09	2.577788e+09	2.631068e+12	5.344581e-06	5.266053e-11	1.078239e-16	0.5	0.5	0.2551611	1	255	7.209709e+26	2.301694e+28	
711.1111111	1973	2.707448929e+19	0	1.203668e-05	1.663457e+25	4.853646e+23	1.552421e+22	4.698404e+23	5.449324e+24	1.069988e+25	2.079321e+24	0	0	0	6.887232e+23	1.390598e+24	0.6460697	9.728505e+23	1.676531e-10	1.920302e-05	9.409136e+09	2.617375e+09	2.667063e+12	5.368849e-06	5.313984e-11	1.092994e-16	0.5	0.5	0.2563197	1	256	7.209709e+26	2.301694e+28	
713.8888889	1973	2.707448929e+19	0	1.203668e-05	1.669954e+25	4.857017e+23	1.553552e+22	4.701662e+23	5.482989e+24	1.073085e+25	2.087443e+24	0	0	0	6.929308e+23	1.394512e+24	0.645413	9.727775e+23	1.676964e-10	1.921647e-05	9.324921e+09	2.657308e+09	2.703266e+12	5.393039e-06	5.361976e-11	1.107833e-16	0.5	0.5	0.2574745	1	257	7.209709e+26	2.301694e+28	
716.6666667	1973	2.707448929e+19	0	1.203668e-05	1.676452e+25	4.860357e+23	1.554672e+22	4.70489e+23	5.516706e+24	1.076178e+25	2.095565e+24	0	0	0	6.971448e+23	1.398421e+24	0.6447585	9.727053e+23	1.677393e-10	1.92298e-05	9.242098e+09	2.697588e+09	2.739676e+12	5.417149e-06	5.410027e-11	1.122758e-16	0.5	0.5	0.2586256	1	258	7.209709e+26	2.301694e+28	
719.4444444	1973	2.707448929e+19	0	1.203668e-05	1.68295e+25	4.863667e+23	1.555782e+22	4.708089e+23	5.550476e+24	1.079266e+25	2.103688e+24	0	0	0	7.013653e+23	1.402322e+24	0.6441061	9.726338e+23	1.677818e-10	1.9243e-05	9.160636e+09	2.738216e+09	2.776292e+12	5.441182e-06	5.458136e-11	1.137768e-16	0.5	0.5	0.259773	1	259	7.209709e+26	2.301694e+28	
722.2222222	1973	2.707448929e+19	0	1.203668e-05	1.689448e+25	4.866947e+23	1.556882e+22	4.711259e+23	5.584296e+24	1.082349e+25	2.11181e+24	0	0	0	7.055922e+23	1.406218e+24	0.6434558	9.72563e+23	1.678239e-10	1.925608e-05	9.080502e+09	2.779191e+09	2.813114e+12	5.465138e-06	5.506303e-11	1.152862e-16	0.5	0.5	0.2609167	1	260	7.209709e+26	2.301694e+28	
725	1973	2.707448929e+19	0	1.203668e-05	1.695946e+25	4.870198e+23	1.557973e+22	4.714401e+23	5.618167e+24	1.085427e+25	2.119933e+24	0	0	0	7.098253e+23	1.410107e+24	0.6428077	9.724928e+23	1.678656e-10	1.926905e-05	9.001666e+09	2.820515e+09	2.850141e+12	5.489018e-06	5.554527e-11	1.16804e-16	0.5	0.5	0.2620568	1	261	7.209709e+26	2.301694e+28	
727.7777778	1973	2.707448929e+19	0	1.203668e-05	1.702444e+25	4.873419e+23	1.559053e+22	4.717514e+23	5.652087e+24	1.088501e+25	2.128055e+24	0	0	0	7.140645e+23	1.41399e+24	0.6421618	9.724233e+23	1.679069e-10	1.92819e-05	8.924098e+09	2.862187e+09	2.887372e+12	5.512822e-06	5.602807e-11	1.183302e-16	0.5	0.5	0.2631932	1	262	7.209709e+26	2.301694e+28	
