Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
11088	909	3.45e+19	0	0	100000	2	1e-05	3.222483e+26	2.319907e+26	2.16897e+26	1.509371e+25	8.217778e+25	8.079878e+24	2.34112e+25	1.685402e+25	1.575747e+25	1.096552e+24	5.97018e+24	5.869997e+23	0.02507345	6.04009e+26	0	0	0	1.573901e-167	3.545155e+19	6.04009e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.015914e+26	0	3.015914e+26	1.363358e+26	0	1.363358e+26	7.298787e+25	0	7.298787e+25	2.726717e+26	0	2.726717e+26	8.125065e+25	0	8.125065e+25	2.602775e+26	0	2.602775e+26	4.57892e+23	7.058928e-10	0.0006746336	4.747308e+12	6.853519e+07	425576.5	1.95202e-07	8.145275e-14	5.25323e-21	0.3866813	0.5	0.00748161	1	47.04884	5.850762	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02208474	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2229.608	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.05445902	0	0	
11312	909	3.45e+19	0	0	100000	2	1e-05	3.287584e+26	2.35838e+26	2.205667e+26	1.527129e+25	8.427781e+25	8.642586e+24	2.388416e+25	1.713353e+25	1.602408e+25	1.109453e+24	6.122747e+24	6.278802e+23	0.02628856	6.162112e+26	0	0	0	3.326078e-168	3.545155e+19	6.162112e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.076841e+26	0	3.076841e+26	1.390901e+26	0	1.390901e+26	7.446237e+25	0	7.446237e+25	2.781802e+26	0	2.781802e+26	8.289207e+25	0	8.289207e+25	2.655356e+26	0	2.655356e+26	4.557598e+23	7.09798e-10	0.0006826985	4.622374e+12	7.218887e+07	447898.5	1.986085e-07	8.432053e-14	5.53309e-21	0.389761	0.5	0.007672803	1	47.99932	5.968959	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02200349	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2274.651	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.05555921	0	0	
11536	909	3.45e+19	0	0	100000	2	1e-05	3.352685e+26	2.396623e+26	2.242156e+26	1.544672e+25	8.637879e+25	9.227337e+24	2.435711e+25	1.741137e+25	1.628917e+25	1.122198e+24	6.275382e+24	6.703621e+23	0.02752223	6.284134e+26	0	0	0	7.24169e-169	3.545155e+19	6.284134e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.137769e+26	0	3.137769e+26	1.418443e+26	0	1.418443e+26	7.593687e+25	0	7.593687e+25	2.836887e+26	0	2.836887e+26	8.45335e+25	0	8.45335e+25	2.707938e+26	0	2.707938e+26	4.536803e+23	7.136345e-10	0.0006906628	4.501712e+12	7.597433e+07	470949.5	2.020188e-07	8.724106e-14	5.823032e-21	0.3927341	0.5	0.007864083	1	48.9498	6.087156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02192417	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2319.693	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.05665939	0	0	
11760	909	3.45e+19	0	0	100000	2	1e-05	3.417785e+26	2.43464e+26	2.278439e+26	1.562006e+25	7.058547e+25	2.77291e+25	2.483006e+25	1.768755e+25	1.655276e+25	1.13479e+24	5.128004e+24	2.014507e+24	0.08113178	6.406157e+26	0	0	0	3.05197e-169	3.545155e+19	6.406156e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.198696e+26	0	3.198696e+26	1.445986e+26	0	1.445986e+26	7.741138e+25	0	7.741138e+25	2.891972e+26	0	2.891972e+26	8.617493e+25	0	8.617493e+25	2.760519e+26	0	2.760519e+26	4.516512e+23	7.174047e-10	0.0006985289	4.385146e+12	6.373502e+07	494738.7	1.822304e-07	7.098703e-14	4.274017e-21	0.3112885	0.5	0.005622657	0.6202252	49.90028	6.205353	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02184655	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2364.736	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.05775957	0	0	
11984	909	3.45e+19	0	0	100000	2	1e-05	3.482886e+26	2.472432e+26	2.314518e+26	1.579135e+25	7.253826e+25	2.850717e+25	2.530302e+25	1.796211e+25	1.681488e+25	1.147235e+24	5.269874e+24	2.071034e+24	0.08184928	6.528179e+26	0	0	0	8.695587e-170	3.545155e+19	6.528178e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.259624e+26	0	3.259624e+26	1.473529e+26	0	1.473529e+26	7.888588e+25	0	7.888588e+25	2.947057e+26	0	2.947057e+26	8.781636e+25	0	8.781636e+25	2.8131e+26	0	2.8131e+26	4.496703e+23	7.211108e-10	0.0007062993	4.385146e+12	6.550097e+07	501115.1	1.923184e-07	7.906403e-14	5.023844e-21	0.3467073	0.5	0.006609087	0.8172734	50.85076	6.32355	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02177045	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2409.778	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.05885975	0	0	
12208	909	3.45e+19	0	0	100000	2	1e-05	3.547987e+26	2.510002e+26	2.350396e+26	1.596065e+25	7.470459e+25	2.909385e+25	2.577597e+25	1.823506e+25	1.707552e+25	1.159534e+24	5.427257e+24	2.113656e+24	0.08200101	6.650201e+26	0	0	0	1.853071e-170	3.545155e+19	6.6502e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.320552e+26	0	3.320552e+26	1.501071e+26	0	1.501071e+26	8.036038e+25	0	8.036038e+25	3.002143e+26	0	3.002143e+26	8.945778e+25	0	8.945778e+25	2.865682e+26	0	2.865682e+26	4.477358e+23	7.247548e-10	0.0007139763	4.385146e+12	6.746015e+07	507839.2	1.942116e-07	8.062833e-14	5.173676e-21	0.353567	0.5	0.006806197	0.9120821	51.80125	6.441748	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02169567	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2454.821	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.05995994	0	0	
12432	909	3.45e+19	0	0	100000	2	1e-05	3.613087e+26	2.547354e+26	2.386074e+26	1.612799e+25	7.696198e+25	2.961134e+25	2.624892e+25	1.850642e+25	1.733473e+25	1.171692e+24	5.591255e+24	2.151251e+24	0.08195577	6.772223e+26	0	0	0	3.455786e-171	3.545155e+19	6.772222e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.381479e+26	0	3.381479e+26	1.528614e+26	0	1.528614e+26	8.183488e+25	0	8.183488e+25	3.057228e+26	0	3.057228e+26	9.109921e+25	0	9.109921e+25	2.918263e+26	0	2.918263e+26	4.458459e+23	7.283389e-10	0.0007215622	4.385146e+12	6.950181e+07	514969	1.961452e-07	8.22418e-14	5.329747e-21	0.3606423	0.5	0.007011516	0.9576988	52.75173	6.559945	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02162207	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2499.864	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06106012	0	0	
12656	909	3.45e+19	0	0	100000	2	1e-05	3.678188e+26	2.58449e+26	2.421556e+26	1.629343e+25	7.925078e+25	3.011903e+25	2.672188e+25	1.877621e+25	1.75925e+25	1.183711e+24	5.757535e+24	2.188135e+24	0.08188552	6.894245e+26	0	0	0	6.273927e-172	3.545155e+19	6.894244e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.442407e+26	0	3.442407e+26	1.556156e+26	0	1.556156e+26	8.330939e+25	0	8.330939e+25	3.112313e+26	0	3.112313e+26	9.274064e+25	0	9.274064e+25	2.970844e+26	0	2.970844e+26	4.439987e+23	7.318648e-10	0.0007290592	4.385146e+12	7.157199e+07	522539	1.980671e-07	8.38614e-14	5.48796e-21	0.3677445	0.5	0.007219652	0.979647	53.70221	6.678142	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02154947	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2544.906	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.0621603	0	0	
12880	909	3.45e+19	0	0	100000	2	1e-05	3.743289e+26	2.621412e+26	2.456842e+26	1.645701e+25	8.154175e+25	3.064591e+25	2.719483e+25	1.904445e+25	1.784885e+25	1.195595e+24	5.923973e+24	2.226412e+24	0.08186895	7.016267e+26	0	0	0	1.173088e-172	3.545155e+19	7.016266e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.503334e+26	0	3.503334e+26	1.583699e+26	0	1.583699e+26	8.478389e+25	0	8.478389e+25	3.167398e+26	0	3.167398e+26	9.438206e+25	0	9.438206e+25	3.023425e+26	0	3.023425e+26	4.421926e+23	7.353344e-10	0.0007364694	4.385146e+12	7.364427e+07	530570.9	1.999542e-07	8.546699e-14	5.646318e-21	0.3747852	0.5	0.007427979	0.9902073	54.65269	6.796339	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02147776	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2589.949	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06326048	0	0	
13104	909	3.45e+19	0	0	100000	2	1e-05	3.808389e+26	2.658123e+26	2.491935e+26	1.661877e+25	8.38205e+25	3.120612e+25	2.766779e+25	1.931115e+25	1.81038e+25	1.207347e+24	6.089523e+24	2.267111e+24	0.08194046	7.138289e+26	0	0	0	2.314833e-173	3.545155e+19	7.138288e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.564262e+26	0	3.564262e+26	1.611242e+26	0	1.611242e+26	8.625839e+25	0	8.625839e+25	3.222483e+26	0	3.222483e+26	9.602349e+25	0	9.602349e+25	3.076007e+26	0	3.076007e+26	4.404262e+23	7.387493e-10	0.0007437946	4.385146e+12	7.570563e+07	539079.5	2.017966e-07	8.704928e-14	5.803841e-21	0.3817238	0.5	0.007635208	0.9952883	55.60317	6.914536	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0214068	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2634.991	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06436066	0	0	
13328	909	3.45e+19	0	0	100000	2	1e-05	3.87349e+26	2.694626e+26	2.526838e+26	1.677875e+25	8.607992e+25	3.180651e+25	2.814074e+25	1.957634e+25	1.835737e+25	1.218969e+24	6.253669e+24	2.31073e+24	0.08211332	7.260311e+26	0	0	0	4.859806e-174	3.545155e+19	7.26031e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.625189e+26	0	3.625189e+26	1.638784e+26	0	1.638784e+26	8.773289e+25	0	8.773289e+25	3.277568e+26	0	3.277568e+26	9.766492e+25	0	9.766492e+25	3.128588e+26	0	3.128588e+26	4.386978e+23	7.421114e-10	0.0007510369	4.385146e+12	7.774962e+07	548075.8	2.03591e-07	8.860428e-14	5.960049e-21	0.3885427	0.5	0.007840705	0.997733	56.55365	7.032734	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02133649	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2680.034	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06546085	0	0	
13552	909	3.45e+19	0	0	100000	2	1e-05	3.938591e+26	2.730922e+26	2.561552e+26	1.693699e+25	7.001731e+25	5.074957e+25	2.861369e+25	1.984003e+25	1.860957e+25	1.230465e+24	5.086727e+24	3.686935e+24	0.1288521	7.382333e+26	0	0	0	2.036766e-174	3.545155e+19	7.382332e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.686117e+26	0	3.686117e+26	1.666327e+26	0	1.666327e+26	8.92074e+25	0	8.92074e+25	3.332654e+26	0	3.332654e+26	9.930635e+25	0	9.930635e+25	3.181169e+26	0	3.181169e+26	4.370062e+23	7.45422e-10	0.0007581982	4.327783e+12	6.408133e+07	564958.6	1.825704e-07	7.12522e-14	4.297988e-21	0.3083641	0.5	0.005580228	0.6202278	57.50413	7.150931	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02126675	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2725.077	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06656103	0	0	
13776	909	3.45e+19	0	0	100000	2	1e-05	4.003691e+26	2.767014e+26	2.596079e+26	1.709351e+25	7.210414e+25	5.156358e+25	2.908665e+25	2.010224e+25	1.88604e+25	1.241837e+24	5.238335e+24	3.746072e+24	0.1287901	7.504355e+26	0	0	0	5.715404e-175	3.545155e+19	7.504354e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.747044e+26	0	3.747044e+26	1.693869e+26	0	1.693869e+26	9.06819e+25	0	9.06819e+25	3.387739e+26	0	3.387739e+26	1.009478e+26	0	1.009478e+26	3.233751e+26	0	3.233751e+26	4.3535e+23	7.486826e-10	0.0007652801	4.327783e+12	6.599444e+07	570509.7	1.928145e-07	7.94725e-14	5.062826e-21	0.3439397	0.5	0.006573245	0.8172747	58.45462	7.269128	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0211975	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2770.119	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06766121	0	0	
14000	909	3.45e+19	0	0	100000	2	1e-05	4.068792e+26	2.802905e+26	2.630421e+26	1.724837e+25	7.441534e+25	5.217339e+25	2.95596e+25	2.036298e+25	1.91099e+25	1.253087e+24	5.406243e+24	3.790375e+24	0.1282282	7.626377e+26	0	0	0	1.193181e-175	3.545155e+19	7.626376e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.807972e+26	0	3.807972e+26	1.721412e+26	0	1.721412e+26	9.21564e+25	0	9.21564e+25	3.442824e+26	0	3.442824e+26	1.025892e+26	0	1.025892e+26	3.286332e+26	0	3.286332e+26	4.337279e+23	7.518948e-10	0.0007722844	4.327783e+12	6.811337e+07	576406.9	1.948486e-07	8.115813e-14	5.224754e-21	0.3512348	0.5	0.006783481	0.9120827	59.4051	7.387325	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02112866	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2815.162	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06876139	0	0	
14224	909	3.45e+19	0	0	100000	2	1e-05	4.133893e+26	2.838596e+26	2.66458e+26	1.74016e+25	7.681953e+25	5.271017e+25	3.003255e+25	2.062228e+25	1.935806e+25	1.264219e+24	5.580906e+24	3.829371e+24	0.1275073	7.748399e+26	0	0	0	2.177761e-176	3.545155e+19	7.748398e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8689e+26	0	3.8689e+26	1.748955e+26	0	1.748955e+26	9.36309e+25	0	9.36309e+25	3.497909e+26	0	3.497909e+26	1.042306e+26	0	1.042306e+26	3.338913e+26	0	3.338913e+26	4.321389e+23	7.550599e-10	0.0007792129	4.327783e+12	7.031768e+07	582708.2	1.969196e-07	8.289254e-14	5.39313e-21	0.3587409	0.5	0.00700209	0.9576991	60.35558	7.505522	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02106019	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2860.204	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.06986158	0	0	
14448	909	3.45e+19	0	0	100000	2	1e-05	4.198993e+26	2.874089e+26	2.698557e+26	1.755322e+25	7.925278e+25	5.323762e+25	3.050551e+25	2.088014e+25	1.96049e+25	1.275234e+24	5.75768e+24	3.86769e+24	0.1267866	7.870421e+26	0	0	0	3.879709e-177	3.545155e+19	7.870421e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.929827e+26	0	3.929827e+26	1.776497e+26	0	1.776497e+26	9.51054e+25	0	9.51054e+25	3.552994e+26	0	3.552994e+26	1.058721e+26	0	1.058721e+26	3.391495e+26	0	3.391495e+26	4.305816e+23	7.581791e-10	0.000786067	4.327783e+12	7.254877e+07	589449.2	1.989718e-07	8.462927e-14	5.563507e-21	0.3662571	0.5	0.007223296	0.9796471	61.30606	7.62372	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02099204	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2905.247	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.07096176	0	0	
14672	909	3.45e+19	0	0	100000	2	1e-05	4.264094e+26	2.909388e+26	2.732355e+26	1.770328e+25	8.168386e+25	5.378676e+25	3.097846e+25	2.113658e+25	1.985044e+25	1.286135e+24	5.934298e+24	3.907585e+24	0.1261388	7.992443e+26	0	0	0	7.14879e-178	3.545155e+19	7.992443e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.990755e+26	0	3.990755e+26	1.80404e+26	0	1.80404e+26	9.657991e+25	0	9.657991e+25	3.60808e+26	0	3.60808e+26	1.075135e+26	0	1.075135e+26	3.444076e+26	0	3.444076e+26	4.290552e+23	7.612538e-10	0.0007928484	4.327783e+12	7.4778e+07	596654.5	2.009807e-07	8.634676e-14	5.733725e-21	0.3736901	0.5	0.007444295	0.9902073	62.25654	7.741917	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02092417	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2950.289	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.07206194	0	0	
14896	909	3.45e+19	0	0	100000	2	1e-05	4.329195e+26	2.944493e+26	2.765975e+26	1.785179e+25	8.40975e+25	5.437267e+25	3.145141e+25	2.139162e+25	2.009469e+25	1.296925e+24	6.109647e+24	3.950152e+24	0.1255954	8.114465e+26	0	0	0	1.396406e-178	3.545155e+19	8.114465e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.051682e+26	0	4.051682e+26	1.831582e+26	0	1.831582e+26	9.805441e+25	0	9.805441e+25	3.663165e+26	0	3.663165e+26	1.091549e+26	0	1.091549e+26	3.496657e+26	0	3.496657e+26	4.275584e+23	7.642851e-10	0.0007995584	4.327783e+12	7.699136e+07	604342.1	2.029363e-07	8.803528e-14	5.90273e-21	0.3809976	0.5	0.00766372	0.9952883	63.20702	7.860114	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02085655	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	2995.332	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.07316212	0	0	
15120	909	3.45e+19	0	0	100000	2	1e-05	4.394295e+26	2.979407e+26	2.799419e+26	1.79988e+25	6.77659e+25	7.372294e+25	3.192437e+25	2.164526e+25	2.033766e+25	1.307605e+24	4.923163e+24	5.35594e+24	0.1677696	8.236487e+26	0	0	0	5.773558e-179	3.545155e+19	8.236487e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11261e+26	0	4.11261e+26	1.859125e+26	0	1.859125e+26	9.952891e+25	0	9.952891e+25	3.71825e+26	0	3.71825e+26	1.107963e+26	0	1.107963e+26	3.549239e+26	0	3.549239e+26	4.260905e+23	7.672741e-10	0.0008061987	4.327783e+12	6.204157e+07	612526.2	1.808127e-07	6.988681e-14	4.175039e-21	0.302455	0.5	0.0054206	0.621815	64.15751	7.978311	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02078916	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	3040.375	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.07426231	0	0	
15344	909	3.45e+19	0	0	100000	2	1e-05	4.459396e+26	3.014132e+26	2.832689e+26	1.814432e+25	6.998138e+25	7.454505e+25	3.239732e+25	2.189754e+25	2.057936e+25	1.318177e+24	5.084117e+24	5.415666e+24	0.167164	8.358509e+26	0	0	0	1.562588e-179	3.545155e+19	8.358509e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.173537e+26	0	4.173537e+26	1.886668e+26	0	1.886668e+26	1.010034e+26	0	1.010034e+26	3.773335e+26	0	3.773335e+26	1.124378e+26	0	1.124378e+26	3.60182e+26	0	3.60182e+26	4.246504e+23	7.702221e-10	0.0008127706	4.327783e+12	6.407346e+07	617304.4	1.909397e-07	7.793452e-14	4.916574e-21	0.3372837	0.5	0.00638336	0.8180383	65.10799	8.096508	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02072199	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.277816e-20	0	1.277816e-20	0	-328.8756	0	-328.8756	0	30149.85	77194.93	3085.417	8447.673	3915245	1.708679e-12	1	6	0.4520646	1	2	0.07536249	0	0	
