Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	
4822.306284	2000	3.45e+19	0	0	100000	1.91617	2.054237e-05	1.401497e+26	7.476001e+25	3.650036e+24	7.110997e+25	3.92549e+25	2.613481e+25	1.018182e+25	5.431283e+24	2.651736e+23	5.166109e+24	2.851852e+24	1.898683e+24	0.1864778	6.10909e+24	0	0	0	3.094489e+24	2.048096e+24	9.665052e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311658e+26	1.55586e+15	1.311658e+26	5.929411e+25	6.10861e+21	5.9288e+25	3.174331e+25	4.503419e+14	3.174331e+25	1.185882e+26	9.907046e+14	1.185882e+26	3.53369e+25	2.630589e+15	3.53369e+25	1.131979e+26	1.019395e+21	1.131968e+26	2.062979e+23	1.535573e-09	0.003128923	5.859908e+09	5.414449e+10	4.23738e+12	6.317092e-06	8.530448e-11	1.780432e-16	0.4998764	0.5	0.1523657	1	20.46211	2.544567	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497313	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08383	0	8.910387e-15	0	8.910387e-15	0	-499.8691	0	-499.8691	0	31469.21	77194.93	98.38757	8817.344	3515587	1.106061	0	0	0	0.9993447	2	0	0	0	0	
4822.558536	2000	3.45e+19	0	0	100000	1.91618	2.054237e-05	1.401571e+26	7.476193e+25	3.650204e+24	7.111173e+25	3.925815e+25	2.613698e+25	1.018235e+25	5.431422e+24	2.651857e+23	5.166236e+24	2.852088e+24	1.89884e+24	0.1864835	6.10941e+24	0	0	0	3.09465e+24	2.048204e+24	9.665561e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311726e+26	1.557621e+15	1.311726e+26	5.929722e+25	6.107364e+21	5.929111e+25	3.174497e+25	4.503652e+14	3.174497e+25	1.185944e+26	9.907559e+14	1.185944e+26	3.533874e+25	2.630725e+15	3.533874e+25	1.132038e+26	1.019448e+21	1.132028e+26	2.062945e+23	1.535594e-09	0.003129	5.8595e+09	5.415263e+10	4.237817e+12	6.317311e-06	8.531041e-11	1.780618e-16	0.4998763	0.5	0.1523709	1	20.46318	2.544701	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497364	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08382	0	8.915923e-15	0	8.915923e-15	0	-499.8588	0	-499.8588	0	31469.05	77194.93	98.39275	8817.298	3515587	1.106061	0	0	0	0.9993449	2	0	0	0	0	
4822.810788	2000	3.45e+19	0	0	100000	1.91619	2.054237e-05	1.401644e+26	7.476385e+25	3.650371e+24	7.111348e+25	3.926139e+25	2.613914e+25	1.018288e+25	5.431562e+24	2.651979e+23	5.166364e+24	2.852323e+24	1.898998e+24	0.1864892	6.10973e+24	0	0	0	3.094811e+24	2.048311e+24	9.666069e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311795e+26	1.559386e+15	1.311795e+26	5.930032e+25	6.106115e+21	5.929421e+25	3.174663e+25	4.503886e+14	3.174663e+25	1.186006e+26	9.908071e+14	1.186006e+26	3.534059e+25	2.63086e+15	3.534059e+25	1.132097e+26	1.019501e+21	1.132087e+26	2.06291e+23	1.535615e-09	0.003129077	5.859093e+09	5.416076e+10	4.238252e+12	6.31753e-06	8.531632e-11	1.780803e-16	0.4998762	0.5	0.1523762	1	20.46425	2.544834	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497415	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08381	0	8.921462e-15	0	8.921462e-15	0	-499.8484	0	-499.8484	0	31468.89	77194.93	98.39792	8817.252	3515587	1.106061	0	0	0	0.9993451	2	0	0	0	0	
4823.06304	2000	3.45e+19	0	0	100000	1.9162	2.054237e-05	1.401717e+26	7.476577e+25	3.650539e+24	7.111523e+25	3.926464e+25	2.614131e+25	1.018342e+25	5.431701e+24	2.652101e+23	5.166491e+24	2.852559e+24	1.899155e+24	0.1864949	6.110049e+24	0	0	0	3.094972e+24	2.048419e+24	9.666578e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311864e+26	1.561151e+15	1.311864e+26	5.930342e+25	6.104869e+21	5.929731e+25	3.174829e+25	4.504119e+14	3.174829e+25	1.186068e+26	9.908582e+14	1.186068e+26	3.534244e+25	2.630996e+15	3.534244e+25	1.132156e+26	1.019553e+21	1.132146e+26	2.062876e+23	1.535637e-09	0.003129155	5.858687e+09	5.416888e+10	4.238687e+12	6.317749e-06	8.532223e-11	1.780988e-16	0.4998762	0.5	0.1523814	1	20.46532	2.544967	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497466	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0838	0	8.927004e-15	0	8.927004e-15	0	-499.8381	0	-499.8381	0	31468.72	77194.93	98.40309	8817.206	3515587	1.106061	0	0	0	0.9993453	2	0	0	0	0	
4823.315292	2000	3.45e+19	0	0	100000	1.91621	2.054237e-05	1.40179e+26	7.476769e+25	3.650706e+24	7.111698e+25	3.926788e+25	2.614348e+25	1.018395e+25	5.431841e+24	2.652223e+23	5.166618e+24	2.852795e+24	1.899312e+24	0.1865006	6.110369e+24	0	0	0	3.095134e+24	2.048527e+24	9.667087e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311932e+26	1.562918e+15	1.311932e+26	5.930652e+25	6.103623e+21	5.930042e+25	3.174996e+25	4.504352e+14	3.174996e+25	1.18613e+26	9.909095e+14	1.18613e+26	3.534429e+25	2.631132e+15	3.534429e+25	1.132215e+26	1.019606e+21	1.132205e+26	2.062841e+23	1.535658e-09	0.003129232	5.858281e+09	5.417699e+10	4.239122e+12	6.317967e-06	8.532813e-11	1.781173e-16	0.4998762	0.5	0.1523867	1	20.46639	2.5451	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497517	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08379	0	8.932548e-15	0	8.932548e-15	0	-499.8278	0	-499.8278	0	31468.56	77194.93	98.40825	8817.16	3515587	1.106061	0	0	0	0.9993455	2	0	0	0	0	
4823.567544	2000	3.45e+19	0	0	100000	1.91622	2.054237e-05	1.401864e+26	7.476961e+25	3.650874e+24	7.111873e+25	3.927113e+25	2.614564e+25	1.018448e+25	5.43198e+24	2.652344e+23	5.166746e+24	2.853031e+24	1.89947e+24	0.1865063	6.110688e+24	0	0	0	3.095295e+24	2.048634e+24	9.667595e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312001e+26	1.564688e+15	1.312001e+26	5.930962e+25	6.102378e+21	5.930352e+25	3.175162e+25	4.504585e+14	3.175162e+25	1.186192e+26	9.909607e+14	1.186192e+26	3.534614e+25	2.631267e+15	3.534614e+25	1.132275e+26	1.019659e+21	1.132264e+26	2.062807e+23	1.535679e-09	0.003129309	5.857876e+09	5.41851e+10	4.239556e+12	6.318186e-06	8.533402e-11	1.781357e-16	0.4998762	0.5	0.152392	1	20.46746	2.545233	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497568	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08378	0	8.938096e-15	0	8.938096e-15	0	-499.8175	0	-499.8175	0	31468.39	77194.93	98.41342	8817.114	3515587	1.106061	0	0	0	0.9993457	2	0	0	0	0	
4823.819796	2000	3.45e+19	0	0	100000	1.91623	2.054237e-05	1.401937e+26	7.477153e+25	3.651042e+24	7.112048e+25	3.927438e+25	2.614781e+25	1.018501e+25	5.432119e+24	2.652466e+23	5.166873e+24	2.853267e+24	1.899627e+24	0.186512	6.111008e+24	0	0	0	3.095456e+24	2.048742e+24	9.668104e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312069e+26	1.566459e+15	1.312069e+26	5.931272e+25	6.101133e+21	5.930662e+25	3.175328e+25	4.504818e+14	3.175328e+25	1.186254e+26	9.910119e+14	1.186254e+26	3.534799e+25	2.631403e+15	3.534799e+25	1.132334e+26	1.019712e+21	1.132324e+26	2.062773e+23	1.5357e-09	0.003129386	5.857472e+09	5.419321e+10	4.23999e+12	6.318404e-06	8.533992e-11	1.781542e-16	0.4998761	0.5	0.1523972	1	20.46853	2.545366	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497619	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08377	0	8.943646e-15	0	8.943646e-15	0	-499.8072	0	-499.8072	0	31468.23	77194.93	98.41859	8817.068	3515587	1.106061	0	0	0	0.9993459	2	0	0	0	0	
4824.072048	2000	3.45e+19	0	0	100000	1.91624	2.054237e-05	1.40201e+26	7.477344e+25	3.651209e+24	7.112224e+25	3.927762e+25	2.614998e+25	1.018555e+25	5.432259e+24	2.652588e+23	5.167e+24	2.853502e+24	1.899785e+24	0.1865177	6.111327e+24	0	0	0	3.095617e+24	2.048849e+24	9.668613e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312138e+26	1.568233e+15	1.312138e+26	5.931583e+25	6.099889e+21	5.930973e+25	3.175494e+25	4.505051e+14	3.175494e+25	1.186317e+26	9.910631e+14	1.186317e+26	3.534984e+25	2.631539e+15	3.534984e+25	1.132393e+26	1.019764e+21	1.132383e+26	2.062738e+23	1.535721e-09	0.003129463	5.857067e+09	5.420132e+10	4.240424e+12	6.318622e-06	8.534581e-11	1.781726e-16	0.4998761	0.5	0.1524025	1	20.46961	2.545499	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0249767	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08376	0	8.949199e-15	0	8.949199e-15	0	-499.7968	0	-499.7968	0	31468.06	77194.93	98.42377	8817.022	3515587	1.106061	0	0	0	0.9993461	2	0	0	0	0	
4824.3243	2000	3.45e+19	0	0	100000	1.91625	2.054237e-05	1.402084e+26	7.477536e+25	3.651377e+24	7.112399e+25	3.928087e+25	2.615214e+25	1.018608e+25	5.432398e+24	2.652709e+23	5.167127e+24	2.853738e+24	1.899942e+24	0.1865234	6.111647e+24	0	0	0	3.095778e+24	2.048957e+24	9.669122e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312207e+26	1.570009e+15	1.312207e+26	5.931893e+25	6.098645e+21	5.931283e+25	3.17566e+25	4.505284e+14	3.17566e+25	1.186379e+26	9.911143e+14	1.186379e+26	3.535168e+25	2.631674e+15	3.535168e+25	1.132452e+26	1.019817e+21	1.132442e+26	2.062704e+23	1.535742e-09	0.00312954	5.856663e+09	5.420943e+10	4.240858e+12	6.31884e-06	8.53517e-11	1.781911e-16	0.4998761	0.5	0.1524077	1	20.47068	2.545632	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497721	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08375	0	8.954755e-15	0	8.954755e-15	0	-499.7865	0	-499.7865	0	31467.9	77194.93	98.42893	8816.976	3515587	1.106061	0	0	0	0.9993463	2	0	0	0	0	
4824.576552	2000	3.45e+19	0	0	100000	1.91626	2.054237e-05	1.402157e+26	7.477728e+25	3.651544e+24	7.112574e+25	3.928411e+25	2.615431e+25	1.018661e+25	5.432538e+24	2.652831e+23	5.167254e+24	2.853974e+24	1.900099e+24	0.1865291	6.111967e+24	0	0	0	3.095939e+24	2.049064e+24	9.66963e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312275e+26	1.571787e+15	1.312275e+26	5.932203e+25	6.097401e+21	5.931593e+25	3.175826e+25	4.505517e+14	3.175826e+25	1.186441e+26	9.911655e+14	1.186441e+26	3.535353e+25	2.63181e+15	3.535353e+25	1.132511e+26	1.01987e+21	1.132501e+26	2.062669e+23	1.535763e-09	0.003129617	5.856259e+09	5.421753e+10	4.241292e+12	6.319058e-06	8.535759e-11	1.782095e-16	0.4998762	0.5	0.152413	1	20.47175	2.545765	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497772	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08374	0	8.960314e-15	0	8.960314e-15	0	-499.7762	0	-499.7762	0	31467.74	77194.93	98.4341	8816.93	3515587	1.106061	0	0	0	0.9993465	2	0	0	0	0	
4824.828804	2000	3.45e+19	0	0	100000	1.91627	2.054237e-05	1.40223e+26	7.47792e+25	3.651712e+24	7.112749e+25	3.928736e+25	2.615647e+25	1.018714e+25	5.432677e+24	2.652953e+23	5.167382e+24	2.85421e+24	1.900257e+24	0.1865348	6.112286e+24	0	0	0	3.0961e+24	2.049172e+24	9.670139e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312344e+26	1.573568e+15	1.312344e+26	5.932513e+25	6.096157e+21	5.931903e+25	3.175992e+25	4.50575e+14	3.175992e+25	1.186503e+26	9.912167e+14	1.186503e+26	3.535538e+25	2.631946e+15	3.535538e+25	1.132571e+26	1.019922e+21	1.13256e+26	2.062635e+23	1.535785e-09	0.003129694	5.855855e+09	5.422564e+10	4.241726e+12	6.319276e-06	8.536348e-11	1.78228e-16	0.4998762	0.5	0.1524183	1	20.47282	2.545899	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497823	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08373	0	8.965876e-15	0	8.965876e-15	0	-499.7659	0	-499.7659	0	31467.57	77194.93	98.43927	8816.884	3515587	1.106061	0	0	0	0.9993467	2	0	0	0	0	
4825.081056	2000	3.45e+19	0	0	100000	1.91628	2.054237e-05	1.402304e+26	7.478112e+25	3.651879e+24	7.112924e+25	3.929061e+25	2.615864e+25	1.018768e+25	5.432816e+24	2.653075e+23	5.167509e+24	2.854446e+24	1.900414e+24	0.1865405	6.112606e+24	0	0	0	3.096262e+24	2.049279e+24	9.670647e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312412e+26	1.575351e+15	1.312412e+26	5.932823e+25	6.094914e+21	5.932214e+25	3.176158e+25	4.505983e+14	3.176158e+25	1.186565e+26	9.91268e+14	1.186565e+26	3.535723e+25	2.632082e+15	3.535723e+25	1.13263e+26	1.019975e+21	1.13262e+26	2.0626e+23	1.535806e-09	0.003129771	5.855451e+09	5.423375e+10	4.242159e+12	6.319494e-06	8.536937e-11	1.782464e-16	0.4998762	0.5	0.1524235	1	20.47389	2.546032	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497874	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08372	0	8.971441e-15	0	8.971441e-15	0	-499.7556	0	-499.7556	0	31467.41	77194.93	98.44444	8816.838	3515587	1.106061	0	0	0	0.9993469	2	0	0	0	0	
4825.333308	2000	3.45e+19	0	0	100000	1.91629	2.054237e-05	1.402377e+26	7.478304e+25	3.652047e+24	7.113099e+25	3.929385e+25	2.616081e+25	1.018821e+25	5.432956e+24	2.653196e+23	5.167636e+24	2.854682e+24	1.900571e+24	0.1865462	6.112925e+24	0	0	0	3.096423e+24	2.049387e+24	9.671156e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312481e+26	1.577136e+15	1.312481e+26	5.933133e+25	6.093671e+21	5.932524e+25	3.176324e+25	4.506216e+14	3.176324e+25	1.186627e+26	9.913192e+14	1.186627e+26	3.535908e+25	2.632217e+15	3.535908e+25	1.132689e+26	1.020028e+21	1.132679e+26	2.062566e+23	1.535827e-09	0.003129849	5.855047e+09	5.424186e+10	4.242593e+12	6.319712e-06	8.537526e-11	1.782649e-16	0.4998762	0.5	0.1524288	1	20.47496	2.546165	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497925	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08371	0	8.977009e-15	0	8.977009e-15	0	-499.7452	0	-499.7452	0	31467.24	77194.93	98.44961	8816.792	3515587	1.106061	0	0	0	0.9993471	2	0	0	0	0	
4825.58556	2000	3.45e+19	0	0	100000	1.9163	2.054237e-05	1.40245e+26	7.478495e+25	3.652214e+24	7.113274e+25	3.92971e+25	2.616297e+25	1.018874e+25	5.433095e+24	2.653318e+23	5.167763e+24	2.854917e+24	1.900729e+24	0.1865519	6.113245e+24	0	0	0	3.096584e+24	2.049494e+24	9.671665e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31255e+26	1.578923e+15	1.31255e+26	5.933443e+25	6.092429e+21	5.932834e+25	3.17649e+25	4.506449e+14	3.17649e+25	1.186689e+26	9.913704e+14	1.186689e+26	3.536093e+25	2.632353e+15	3.536093e+25	1.132748e+26	1.02008e+21	1.132738e+26	2.062532e+23	1.535848e-09	0.003129926	5.854644e+09	5.424997e+10	4.243027e+12	6.31993e-06	8.538115e-11	1.782833e-16	0.4998762	0.5	0.152434	1	20.47603	2.546298	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02497976	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0837	0	8.982579e-15	0	8.982579e-15	0	-499.7349	0	-499.7349	0	31467.08	77194.93	98.45478	8816.746	3515587	1.106061	0	0	0	0.9993473	2	0	0	0	0	
4825.837812	2000	3.45e+19	0	0	100000	1.91631	2.054237e-05	1.402524e+26	7.478687e+25	3.652382e+24	7.113449e+25	3.930035e+25	2.616514e+25	1.018927e+25	5.433234e+24	2.65344e+23	5.16789e+24	2.855153e+24	1.900886e+24	0.1865576	6.113564e+24	0	0	0	3.096745e+24	2.049602e+24	9.672173e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312618e+26	1.58071e+15	1.312618e+26	5.933754e+25	6.091189e+21	5.933145e+25	3.176656e+25	4.506682e+14	3.176656e+25	1.186751e+26	9.914216e+14	1.186751e+26	3.536277e+25	2.632489e+15	3.536277e+25	1.132808e+26	1.020133e+21	1.132797e+26	2.062497e+23	1.535869e-09	0.003130003	5.85424e+09	5.425808e+10	4.243461e+12	6.320148e-06	8.538703e-11	1.783018e-16	0.4998762	0.5	0.1524393	1	20.4771	2.546431	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02498027	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08369	0	8.988152e-15	0	8.988152e-15	0	-499.7246	0	-499.7246	0	31466.92	77194.93	98.45995	8816.7	3515587	1.106061	0	0	0	0.9993475	2	0	0	0	0	
4826.090064	2000	3.45e+19	0	0	100000	1.91632	2.054237e-05	1.402597e+26	7.478879e+25	3.652549e+24	7.113624e+25	3.930359e+25	2.616731e+25	1.018981e+25	5.433374e+24	2.653561e+23	5.168018e+24	2.855389e+24	1.901044e+24	0.1865633	6.113884e+24	0	0	0	3.096906e+24	2.04971e+24	9.672682e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312687e+26	1.582502e+15	1.312687e+26	5.934064e+25	6.089947e+21	5.933455e+25	3.176822e+25	4.506915e+14	3.176822e+25	1.186813e+26	9.914728e+14	1.186813e+26	3.536462e+25	2.632624e+15	3.536462e+25	1.132867e+26	1.020186e+21	1.132857e+26	2.062463e+23	1.53589e-09	0.00313008	5.853836e+09	5.426619e+10	4.243895e+12	6.320366e-06	8.539292e-11	1.783202e-16	0.4998762	0.5	0.1524446	1	20.47817	2.546564	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02498078	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08368	0	8.993729e-15	0	8.993729e-15	0	-499.7143	0	-499.7143	0	31466.75	77194.93	98.46512	8816.654	3515587	1.106061	0	0	0	0.9993477	2	0	0	0	0	
4826.342316	2000	3.45e+19	0	0	100000	1.91633	2.054237e-05	1.40267e+26	7.479071e+25	3.652716e+24	7.113799e+25	3.930684e+25	2.616947e+25	1.019034e+25	5.433513e+24	2.653683e+23	5.168145e+24	2.855625e+24	1.901201e+24	0.186569	6.114203e+24	0	0	0	3.097067e+24	2.049817e+24	9.673191e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312755e+26	1.584296e+15	1.312755e+26	5.934374e+25	6.088706e+21	5.933765e+25	3.176988e+25	4.507148e+14	3.176988e+25	1.186875e+26	9.91524e+14	1.186875e+26	3.536647e+25	2.63276e+15	3.536647e+25	1.132926e+26	1.020238e+21	1.132916e+26	2.062428e+23	1.535912e-09	0.003130157	5.853433e+09	5.427431e+10	4.244329e+12	6.320584e-06	8.539881e-11	1.783387e-16	0.4998762	0.5	0.1524498	1	20.47924	2.546697	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02498129	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08367	0	8.999308e-15	0	8.999308e-15	0	-499.704	0	-499.704	0	31466.59	77194.93	98.47028	8816.608	3515587	1.106061	0	0	0	0.9993479	2	0	0	0	0	
4826.594568	2000	3.45e+19	0	0	100000	1.91634	2.054237e-05	1.402744e+26	7.479263e+25	3.652884e+24	7.113974e+25	3.931009e+25	2.617164e+25	1.019087e+25	5.433652e+24	2.653805e+23	5.168272e+24	2.855861e+24	1.901359e+24	0.1865747	6.114523e+24	0	0	0	3.097228e+24	2.049925e+24	9.673699e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312824e+26	1.58609e+15	1.312824e+26	5.934684e+25	6.087468e+21	5.934075e+25	3.177154e+25	4.507381e+14	3.177154e+25	1.186937e+26	9.915752e+14	1.186937e+26	3.536832e+25	2.632896e+15	3.536832e+25	1.132985e+26	1.020291e+21	1.132975e+26	2.062394e+23	1.535933e-09	0.003130234	5.853029e+09	5.428242e+10	4.244763e+12	6.320802e-06	8.54047e-11	1.783571e-16	0.4998762	0.5	0.1524551	1	20.48031	2.54683	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0249818	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.08366	0	9.00489e-15	0	9.00489e-15	0	-499.6937	0	-499.6937	0	31466.42	77194.93	98.47545	8816.562	3515587	1.106061	0	0	0	0.9993481	2	0	0	0	0	
