Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	BA+2 (liquid, derived) (-)	CS+ (liquid, derived) (-)	MO+4 (liquid, derived) (-)	PD+2 (liquid, derived) (-)	RH+3 (liquid, derived) (-)	RU+4 (liquid, derived) (-)	TC+4 (liquid, derived) (-)	MOO4-2 (liquid, derived) (-)	O-2 (liquid, derived) (-)	VA (liquid, derived) (-)	CSO2 (liquid, derived) (-)	MOO3 (liquid, derived) (-)	O (liquid, derived) (-)	
7031.279312	2178	3.45e+19	0	0	100000	1.944	2.417e-05	0.7481	0.1949	6.913e-06	6.315	2355	9.66	0.0004627	0.05047	6.848e-09	0.007322	0	0.0001102	1.059e-11	5.617e-17	8.457e-26	1.03e-26	1.288e-26	1.634e-06	1.024e-06	1.923e-08	0.7207	1.724e-08	1.763e-20	3.908	2.991e-05	1.418e-05	5.516e-06	2.413e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.038e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7033.045078	2178	3.45e+19	0	0	100000	1.944	2.418e-05	0.7483	0.1949	6.915e-06	6.316	2355	9.662	0.0004628	0.05048	6.849e-09	0.007324	0	0.0001102	1.059e-11	5.618e-17	8.459e-26	1.03e-26	1.288e-26	1.635e-06	1.024e-06	1.924e-08	0.7209	1.724e-08	1.764e-20	3.909	2.992e-05	1.418e-05	5.517e-06	2.413e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.039e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7034.810844	2178	3.45e+19	0	0	100000	1.944	2.419e-05	0.7485	0.195	6.916e-06	6.318	2356	9.665	0.0004629	0.0505	6.851e-09	0.007326	0	0.0001103	1.059e-11	5.62e-17	8.461e-26	1.031e-26	1.288e-26	1.635e-06	1.024e-06	1.924e-08	0.7211	1.725e-08	1.764e-20	3.91	2.992e-05	1.419e-05	5.519e-06	2.414e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.039e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7036.57661	2178	3.45e+19	0	0	100000	1.944	2.419e-05	0.7487	0.195	6.918e-06	6.319	2357	9.667	0.000463	0.05051	6.853e-09	0.007328	0	0.0001103	1.059e-11	5.621e-17	8.463e-26	1.031e-26	1.289e-26	1.635e-06	1.025e-06	1.925e-08	0.7213	1.725e-08	1.765e-20	3.911	2.993e-05	1.419e-05	5.52e-06	2.415e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.039e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7038.342376	2178	3.45e+19	0	0	100000	1.944	2.42e-05	0.7489	0.1951	6.92e-06	6.321	2357	9.67	0.0004631	0.05052	6.855e-09	0.007329	0	0.0001103	1.06e-11	5.622e-17	8.466e-26	1.031e-26	1.289e-26	1.636e-06	1.025e-06	1.925e-08	0.7215	1.725e-08	1.765e-20	3.912	2.994e-05	1.419e-05	5.521e-06	2.415e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.039e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7040.108142	2178	3.45e+19	0	0	100000	1.944	2.421e-05	0.7491	0.1951	6.922e-06	6.323	2358	9.672	0.0004633	0.05053	6.856e-09	0.007331	0	0.0001103	1.06e-11	5.624e-17	8.468e-26	1.031e-26	1.289e-26	1.636e-06	1.025e-06	1.926e-08	0.7216	1.726e-08	1.766e-20	3.913	2.995e-05	1.42e-05	5.523e-06	2.416e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7041.873908	2178	3.45e+19	0	0	100000	1.944	2.421e-05	0.7493	0.1952	6.923e-06	6.324	2358	9.674	0.0004634	0.05055	6.858e-09	0.007333	0	0.0001104	1.06e-11	5.625e-17	8.47e-26	1.032e-26	1.29e-26	1.637e-06	1.026e-06	1.926e-08	0.7218	1.726e-08	1.766e-20	3.914	2.995e-05	1.42e-05	5.524e-06	2.416e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7043.639674	2178	3.45e+19	0	0	100000	1.944	2.422e-05	0.7494	0.1952	6.925e-06	6.326	2359	9.677	0.0004635	0.05056	6.86e-09	0.007335	0	0.0001104	1.061e-11	5.627e-17	8.472e-26	1.032e-26	1.29e-26	1.637e-06	1.026e-06	1.927e-08	0.722	1.727e-08	1.766e-20	3.915	2.996e-05	1.42e-05	5.526e-06	2.417e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7045.40544	2178	3.45e+19	0	0	100000	1.944	2.422e-05	0.7496	0.1953	6.927e-06	6.327	2360	9.679	0.0004636	0.05057	6.862e-09	0.007337	0	0.0001104	1.061e-11	5.628e-17	8.474e-26	1.032e-26	1.29e-26	1.638e-06	1.026e-06	1.927e-08	0.7222	1.727e-08	1.767e-20	3.916	2.997e-05	1.421e-05	5.527e-06	2.418e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7047.171206	2178	3.45e+19	0	0	100000	1.944	2.423e-05	0.7498	0.1953	6.929e-06	6.329	2360	9.682	0.0004637	0.05058	6.863e-09	0.007339	0	0.0001104	1.061e-11	5.63e-17	8.476e-26	1.032e-26	1.291e-26	1.638e-06	1.026e-06	1.928e-08	0.7224	1.728e-08	1.767e-20	3.917	2.998e-05	1.421e-05	5.528e-06	2.418e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.041e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7048.936972	2178	3.45e+19	0	0	100000	1.944	2.424e-05	0.75	0.1954	6.93e-06	6.33	2361	9.684	0.0004638	0.0506	6.865e-09	0.00734	0	0.0001105	1.061e-11	5.631e-17	8.478e-26	1.033e-26	1.291e-26	1.638e-06	1.027e-06	1.928e-08	0.7225	1.728e-08	1.768e-20	3.918	2.998e-05	1.421e-05	5.53e-06	2.419e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.041e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7050.702738	2178	3.45e+19	0	0	100000	1.944	2.424e-05	0.7502	0.1954	6.932e-06	6.332	2361	9.687	0.000464	0.05061	6.867e-09	0.007342	0	0.0001105	1.062e-11	5.632e-17	8.48e-26	1.033e-26	1.291e-26	1.639e-06	1.027e-06	1.928e-08	0.7227	1.728e-08	1.768e-20	3.919	2.999e-05	1.422e-05	5.531e-06	2.419e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.041e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7052.468504	2178	3.45e+19	0	0	100000	1.944	2.425e-05	0.7504	0.1955	6.934e-06	6.334	2362	9.689	0.0004641	0.05062	6.868e-09	0.007344	0	0.0001105	1.062e-11	5.634e-17	8.483e-26	1.033e-26	1.292e-26	1.639e-06	1.027e-06	1.929e-08	0.7229	1.729e-08	1.769e-20	3.92	3e-05	1.422e-05	5.533e-06	2.42e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.041e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7054.23427	2178	3.45e+19	0	0	100000	1.944	2.425e-05	0.7506	0.1955	6.935e-06	6.335	2363	9.691	0.0004642	0.05064	6.87e-09	0.007346	0	0.0001106	1.062e-11	5.635e-17	8.485e-26	1.034e-26	1.292e-26	1.64e-06	1.027e-06	1.929e-08	0.7231	1.729e-08	1.769e-20	3.921	3.001e-05	1.422e-05	5.534e-06	2.421e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.042e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7056.000036	2178	3.45e+19	0	0	100000	1.944	2.426e-05	0.7508	0.1956	6.937e-06	6.337	2363	9.694	0.0004643	0.05065	6.872e-09	0.007348	0	0.0001106	1.062e-11	5.637e-17	8.487e-26	1.034e-26	1.292e-26	1.64e-06	1.028e-06	1.93e-08	0.7233	1.73e-08	1.77e-20	3.922	3.001e-05	1.423e-05	5.535e-06	2.421e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.042e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7057.765802	2178	3.45e+19	0	0	100000	1.944	2.427e-05	0.7509	0.1956	6.939e-06	6.338	2364	9.696	0.0004644	0.05066	6.874e-09	0.00735	0	0.0001106	1.063e-11	5.638e-17	8.489e-26	1.034e-26	1.293e-26	1.64e-06	1.028e-06	1.93e-08	0.7234	1.73e-08	1.77e-20	3.923	3.002e-05	1.423e-05	5.537e-06	2.422e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.042e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7059.531568	2178	3.45e+19	0	0	100000	1.944	2.427e-05	0.7511	0.1957	6.941e-06	6.34	2364	9.699	0.0004645	0.05067	6.875e-09	0.007351	0	0.0001106	1.063e-11	5.639e-17	8.491e-26	1.034e-26	1.293e-26	1.641e-06	1.028e-06	1.931e-08	0.7236	1.731e-08	1.77e-20	3.924	3.003e-05	1.424e-05	5.538e-06	2.423e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.042e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7061.297334	2178	3.45e+19	0	0	100000	1.944	2.428e-05	0.7513	0.1957	6.942e-06	6.342	2365	9.701	0.0004647	0.05069	6.877e-09	0.007353	0	0.0001107	1.063e-11	5.641e-17	8.493e-26	1.035e-26	1.293e-26	1.641e-06	1.028e-06	1.931e-08	0.7238	1.731e-08	1.771e-20	3.925	3.004e-05	1.424e-05	5.539e-06	2.423e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7063.0631	2178	3.45e+19	0	0	100000	1.944	2.428e-05	0.7514	0.1958	6.944e-06	6.343	2365	9.703	0.0004647	0.05069	6.878e-09	0.007354	0	0.0001107	1.063e-11	5.642e-17	8.495e-26	1.035e-26	1.293e-26	1.642e-06	1.029e-06	1.932e-08	0.7239	1.731e-08	1.771e-20	3.925	3.004e-05	1.424e-05	5.54e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7063.315352	2178	3.45e+19	0	0	100000	1.94401	2.428e-05	0.7515	0.1958	6.944e-06	6.343	2365	9.703	0.0004648	0.0507	6.879e-09	0.007355	0	0.0001107	1.063e-11	5.642e-17	8.495e-26	1.035e-26	1.293e-26	1.642e-06	1.029e-06	1.932e-08	0.724	1.731e-08	1.771e-20	3.926	3.004e-05	1.424e-05	5.541e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7063.567604	2178	3.45e+19	0	0	100000	1.94402	2.428e-05	0.7515	0.1958	6.944e-06	6.343	2366	9.704	0.0004648	0.0507	6.879e-09	0.007355	0	0.0001107	1.064e-11	5.642e-17	8.495e-26	1.035e-26	1.294e-26	1.642e-06	1.029e-06	1.932e-08	0.724	1.731e-08	1.771e-20	3.926	3.004e-05	1.424e-05	5.541e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7063.819856	2178	3.45e+19	0	0	100000	1.94403	2.429e-05	0.7515	0.1958	6.945e-06	6.344	2366	9.704	0.0004648	0.0507	6.879e-09	0.007356	0	0.0001107	1.064e-11	5.643e-17	8.496e-26	1.035e-26	1.294e-26	1.642e-06	1.029e-06	1.932e-08	0.724	1.732e-08	1.771e-20	3.926	3.004e-05	1.424e-05	5.541e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7064.072108	2178	3.45e+19	0	0	100000	1.94404	2.429e-05	0.7516	0.1958	6.945e-06	6.344	2366	9.704	0.0004648	0.0507	6.879e-09	0.007356	0	0.0001107	1.064e-11	5.643e-17	8.496e-26	1.035e-26	1.294e-26	1.642e-06	1.029e-06	1.932e-08	0.7241	1.732e-08	1.772e-20	3.926	3.005e-05	1.424e-05	5.541e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7064.32436	2178	3.45e+19	0	0	100000	1.94405	2.429e-05	0.7516	0.1958	6.945e-06	6.344	2366	9.705	0.0004648	0.0507	6.88e-09	0.007356	0	0.0001107	1.064e-11	5.643e-17	8.496e-26	1.035e-26	1.294e-26	1.642e-06	1.029e-06	1.932e-08	0.7241	1.732e-08	1.772e-20	3.926	3.005e-05	1.424e-05	5.542e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7064.576612	2178	3.45e+19	0	0	100000	1.94406	2.429e-05	0.7516	0.1958	6.945e-06	6.344	2366	9.705	0.0004648	0.05071	6.88e-09	0.007356	0	0.0001107	1.064e-11	5.643e-17	8.497e-26	1.035e-26	1.294e-26	1.642e-06	1.029e-06	1.932e-08	0.7241	1.732e-08	1.772e-20	3.926	3.005e-05	1.424e-05	5.542e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7064.828864	2178	3.45e+19	0	0	100000	1.94407	2.429e-05	0.7517	0.1958	6.946e-06	6.344	2366	9.705	0.0004649	0.05071	6.88e-09	0.007357	0	0.0001107	1.064e-11	5.643e-17	8.497e-26	1.035e-26	1.294e-26	1.642e-06	1.029e-06	1.932e-08	0.7241	1.732e-08	1.772e-20	3.927	3.005e-05	1.425e-05	5.542e-06	2.424e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
7065.081116	2178	3.45e+19	0	0	100000	1.94408	2.429e-05	0.7517	0.1958	6.946e-06	6.345	2366	9.706	0.0004649	0.05071	6.88e-09	0.007357	0	0.0001107	1.064e-11	5.644e-17	8.497e-26	1.035e-26	1.294e-26	1.642e-06	1.029e-06	1.932e-08	0.7242	1.732e-08	1.772e-20	3.927	3.005e-05	1.425e-05	5.542e-06	2.425e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0.0006641	1.1e-12	1.1e-12	1.1e-12	1.1e-12	1.1e-12	0.1038	0.8912	0.004918	1.1e-12	8.942e-11	6.286e-08	
