Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	JOG (other phases) (/)	
6048.504534	2178	3.45e+19	0	0	100000	1.94278	3.148439e-05	1.757865e+26	1.035925e+26	1.90909e+24	1.016834e+26	4.3369e+25	2.882502e+25	1.277081e+25	7.525947e+24	1.386946e+23	7.387253e+24	3.150739e+24	2.094126e+24	0.1639775	1.703716e+25	0	0	0	9.57803e+24	6.376636e+24	1.082492e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645181e+26	5.445322e+17	1.645181e+26	7.43712e+25	5.1234e+22	7.431997e+25	3.981489e+25	3.045491e+16	3.981489e+25	1.487424e+26	7.573479e+16	1.487424e+26	4.432223e+25	1.566218e+17	4.432223e+25	1.419814e+26	1.981901e+22	1.419616e+26	1.593429e+23	1.885075e-09	0.004471029	1.601639e+09	3.749116e+11	2.95899e+13	1.208438e-05	3.121663e-10	1.246369e-15	0.4999777	0.5	0.1902117	1	25.66514	3.191591	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02454838	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05722	0	2.839787e-12	0	2.839787e-12	0	-439.9787	0	-439.9787	0	31037.95	77194.93	159.8713	8696.509	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6048.756787	2178	3.45e+19	0	0	100000	1.94279	3.148439e-05	1.757938e+26	1.035948e+26	1.909175e+24	1.016856e+26	4.3372e+25	2.882703e+25	1.277135e+25	7.526116e+24	1.387007e+23	7.387416e+24	3.150958e+24	2.094271e+24	0.163982	1.703787e+25	0	0	0	9.578457e+24	6.376921e+24	1.08249e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64525e+26	5.445556e+17	1.64525e+26	7.43743e+25	5.12362e+22	7.432307e+25	3.981655e+25	3.045621e+16	3.981655e+25	1.487486e+26	7.573804e+16	1.487486e+26	4.432408e+25	1.566285e+17	4.432408e+25	1.419873e+26	1.981986e+22	1.419675e+26	1.593402e+23	1.8851e-09	0.004471128	1.601552e+09	3.749564e+11	2.959228e+13	1.208471e-05	3.121832e-10	1.246471e-15	0.4999777	0.5	0.1902169	1	25.66621	3.191724	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02454921	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05721	0	2.841408e-12	0	2.841408e-12	0	-439.9684	0	-439.9684	0	31037.79	77194.93	159.8781	8696.464	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6049.00904	2178	3.45e+19	0	0	100000	1.9428	3.148439e-05	1.758011e+26	1.035971e+26	1.909259e+24	1.016878e+26	4.337501e+25	2.882903e+25	1.277188e+25	7.526285e+24	1.387069e+23	7.387578e+24	3.151176e+24	2.094417e+24	0.1639866	1.703858e+25	0	0	0	9.578869e+24	6.377195e+24	1.082515e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645318e+26	5.445784e+17	1.645318e+26	7.437741e+25	5.123834e+22	7.432617e+25	3.981821e+25	3.045749e+16	3.981821e+25	1.487548e+26	7.57412e+16	1.487548e+26	4.432593e+25	1.56635e+17	4.432593e+25	1.419932e+26	1.982069e+22	1.419734e+26	1.593375e+23	1.885125e-09	0.004471226	1.601465e+09	3.75001e+11	2.959466e+13	1.208503e-05	3.122002e-10	1.246572e-15	0.4999777	0.5	0.1902221	1	25.66728	3.191857	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455003	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0572	0	2.84303e-12	0	2.84303e-12	0	-439.9581	0	-439.9581	0	31037.63	77194.93	159.8848	8696.42	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6049.261293	2178	3.45e+19	0	0	100000	1.94281	3.148439e-05	1.758085e+26	1.035994e+26	1.909344e+24	1.016901e+26	4.337801e+25	2.883103e+25	1.277241e+25	7.526454e+24	1.38713e+23	7.387741e+24	3.151394e+24	2.094562e+24	0.1639912	1.703929e+25	0	0	0	9.579273e+24	6.377464e+24	1.082552e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645387e+26	5.446011e+17	1.645387e+26	7.438051e+25	5.124048e+22	7.432927e+25	3.981987e+25	3.045876e+16	3.981987e+25	1.48761e+26	7.574436e+16	1.48761e+26	4.432778e+25	1.566416e+17	4.432778e+25	1.419991e+26	1.982152e+22	1.419793e+26	1.593348e+23	1.885149e-09	0.004471325	1.601378e+09	3.750457e+11	2.959704e+13	1.208536e-05	3.122172e-10	1.246674e-15	0.4999777	0.5	0.1902272	1	25.66835	3.19199	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455086	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05719	0	2.844653e-12	0	2.844653e-12	0	-439.9477	0	-439.9477	0	31037.47	77194.93	159.8915	8696.375	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6049.513546	2178	3.45e+19	0	0	100000	1.94282	3.148439e-05	1.758158e+26	1.036018e+26	1.909429e+24	1.016923e+26	4.338102e+25	2.883304e+25	1.277294e+25	7.526623e+24	1.387192e+23	7.387904e+24	3.151612e+24	2.094708e+24	0.1639957	1.704e+25	0	0	0	9.579674e+24	6.377732e+24	1.082594e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645456e+26	5.446238e+17	1.645456e+26	7.438361e+25	5.124261e+22	7.433237e+25	3.982153e+25	3.046003e+16	3.982153e+25	1.487672e+26	7.574752e+16	1.487672e+26	4.432963e+25	1.566481e+17	4.432963e+25	1.420051e+26	1.982234e+22	1.419852e+26	1.59332e+23	1.885174e-09	0.004471423	1.601291e+09	3.750903e+11	2.959942e+13	1.208569e-05	3.122341e-10	1.246776e-15	0.4999777	0.5	0.1902324	1	25.66942	3.192123	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455168	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05718	0	2.846277e-12	0	2.846277e-12	0	-439.9374	0	-439.9374	0	31037.31	77194.93	159.8982	8696.33	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6049.765799	2178	3.45e+19	0	0	100000	1.94283	3.148439e-05	1.758231e+26	1.036041e+26	1.909513e+24	1.016946e+26	4.338402e+25	2.883504e+25	1.277348e+25	7.526792e+24	1.387253e+23	7.388066e+24	3.15183e+24	2.094853e+24	0.1640003	1.704071e+25	0	0	0	9.580074e+24	6.377999e+24	1.082637e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645524e+26	5.446465e+17	1.645524e+26	7.438671e+25	5.124475e+22	7.433547e+25	3.982319e+25	3.04613e+16	3.982319e+25	1.487734e+26	7.575068e+16	1.487734e+26	4.433147e+25	1.566546e+17	4.433147e+25	1.42011e+26	1.982317e+22	1.419912e+26	1.593293e+23	1.885198e-09	0.004471522	1.601204e+09	3.751349e+11	2.960181e+13	1.208602e-05	3.122511e-10	1.246877e-15	0.4999777	0.5	0.1902376	1	25.67049	3.192256	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455251	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05717	0	2.847902e-12	0	2.847902e-12	0	-439.9271	0	-439.9271	0	31037.15	77194.93	159.9048	8696.285	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6050.018052	2178	3.45e+19	0	0	100000	1.94284	3.148439e-05	1.758305e+26	1.036064e+26	1.909598e+24	1.016968e+26	4.338702e+25	2.883704e+25	1.277401e+25	7.526961e+24	1.387315e+23	7.388229e+24	3.152049e+24	2.094999e+24	0.1640048	1.704142e+25	0	0	0	9.580474e+24	6.378266e+24	1.082681e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645593e+26	5.446692e+17	1.645593e+26	7.438981e+25	5.124689e+22	7.433857e+25	3.982485e+25	3.046257e+16	3.982485e+25	1.487796e+26	7.575384e+16	1.487796e+26	4.433332e+25	1.566612e+17	4.433332e+25	1.420169e+26	1.9824e+22	1.419971e+26	1.593266e+23	1.885223e-09	0.00447162	1.601117e+09	3.751795e+11	2.960419e+13	1.208635e-05	3.122681e-10	1.246979e-15	0.4999777	0.5	0.1902428	1	25.67157	3.192389	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455333	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05716	0	2.849528e-12	0	2.849528e-12	0	-439.9167	0	-439.9167	0	31037	77194.93	159.9115	8696.241	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6050.270305	2178	3.45e+19	0	0	100000	1.94285	3.148439e-05	1.758378e+26	1.036087e+26	1.909682e+24	1.01699e+26	4.339003e+25	2.883905e+25	1.277454e+25	7.527129e+24	1.387376e+23	7.388392e+24	3.152267e+24	2.095144e+24	0.1640094	1.704213e+25	0	0	0	9.580874e+24	6.378532e+24	1.082726e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645661e+26	5.446919e+17	1.645661e+26	7.439291e+25	5.124902e+22	7.434166e+25	3.982651e+25	3.046384e+16	3.982651e+25	1.487858e+26	7.5757e+16	1.487858e+26	4.433517e+25	1.566677e+17	4.433517e+25	1.420228e+26	1.982482e+22	1.42003e+26	1.593239e+23	1.885247e-09	0.004471719	1.60103e+09	3.752241e+11	2.960657e+13	1.208668e-05	3.12285e-10	1.24708e-15	0.4999777	0.5	0.1902479	1	25.67264	3.192522	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455416	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05715	0	2.851155e-12	0	2.851155e-12	0	-439.9064	0	-439.9064	0	31036.84	77194.93	159.9182	8696.196	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6050.522558	2178	3.45e+19	0	0	100000	1.94286	3.148439e-05	1.758451e+26	1.03611e+26	1.909767e+24	1.017013e+26	4.339303e+25	2.884105e+25	1.277507e+25	7.527298e+24	1.387438e+23	7.388554e+24	3.152485e+24	2.09529e+24	0.1640139	1.704284e+25	0	0	0	9.581273e+24	6.378798e+24	1.08277e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64573e+26	5.447147e+17	1.64573e+26	7.439602e+25	5.125116e+22	7.434476e+25	3.982817e+25	3.046511e+16	3.982817e+25	1.48792e+26	7.576016e+16	1.48792e+26	4.433702e+25	1.566742e+17	4.433702e+25	1.420288e+26	1.982565e+22	1.420089e+26	1.593212e+23	1.885272e-09	0.004471817	1.600943e+09	3.752687e+11	2.960895e+13	1.2087e-05	3.12302e-10	1.247182e-15	0.4999777	0.5	0.1902531	1	25.67371	3.192656	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455499	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05714	0	2.852783e-12	0	2.852783e-12	0	-439.8961	0	-439.8961	0	31036.68	77194.93	159.9248	8696.151	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6050.774811	2178	3.45e+19	0	0	100000	1.94287	3.148439e-05	1.758525e+26	1.036134e+26	1.909852e+24	1.017035e+26	4.339603e+25	2.884305e+25	1.277561e+25	7.527467e+24	1.387499e+23	7.388717e+24	3.152703e+24	2.095436e+24	0.1640185	1.704355e+25	0	0	0	9.581673e+24	6.379065e+24	1.082815e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645799e+26	5.447374e+17	1.645799e+26	7.439912e+25	5.12533e+22	7.434786e+25	3.982983e+25	3.046638e+16	3.982983e+25	1.487982e+26	7.576331e+16	1.487982e+26	4.433887e+25	1.566808e+17	4.433887e+25	1.420347e+26	1.982647e+22	1.420149e+26	1.593185e+23	1.885296e-09	0.004471916	1.600856e+09	3.753133e+11	2.961134e+13	1.208733e-05	3.12319e-10	1.247284e-15	0.4999777	0.5	0.1902583	1	25.67478	3.192789	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455581	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05713	0	2.854412e-12	0	2.854412e-12	0	-439.8857	0	-439.8857	0	31036.52	77194.93	159.9315	8696.106	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6051.027064	2178	3.45e+19	0	0	100000	1.94288	3.148439e-05	1.758598e+26	1.036157e+26	1.909936e+24	1.017058e+26	4.339904e+25	2.884506e+25	1.277614e+25	7.527636e+24	1.387561e+23	7.38888e+24	3.152922e+24	2.095581e+24	0.164023	1.704426e+25	0	0	0	9.582072e+24	6.379331e+24	1.08286e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645867e+26	5.447601e+17	1.645867e+26	7.440222e+25	5.125543e+22	7.435096e+25	3.983149e+25	3.046765e+16	3.983149e+25	1.488044e+26	7.576647e+16	1.488044e+26	4.434072e+25	1.566873e+17	4.434072e+25	1.420406e+26	1.98273e+22	1.420208e+26	1.593158e+23	1.885321e-09	0.004472014	1.600769e+09	3.753579e+11	2.961372e+13	1.208766e-05	3.123359e-10	1.247385e-15	0.4999777	0.5	0.1902634	1	25.67585	3.192922	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455664	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05712	0	2.856042e-12	0	2.856042e-12	0	-439.8754	0	-439.8754	0	31036.36	77194.93	159.9382	8696.062	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6051.279317	2178	3.45e+19	0	0	100000	1.94289	3.148439e-05	1.758671e+26	1.03618e+26	1.910021e+24	1.01708e+26	4.340204e+25	2.884706e+25	1.277667e+25	7.527805e+24	1.387622e+23	7.389042e+24	3.15314e+24	2.095727e+24	0.1640276	1.704497e+25	0	0	0	9.582472e+24	6.379598e+24	1.082904e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645936e+26	5.447828e+17	1.645936e+26	7.440532e+25	5.125757e+22	7.435406e+25	3.983315e+25	3.046892e+16	3.983315e+25	1.488106e+26	7.576963e+16	1.488106e+26	4.434256e+25	1.566938e+17	4.434256e+25	1.420465e+26	1.982813e+22	1.420267e+26	1.593131e+23	1.885345e-09	0.004472112	1.600682e+09	3.754025e+11	2.96161e+13	1.208799e-05	3.123529e-10	1.247487e-15	0.4999777	0.5	0.1902686	1	25.67692	3.193055	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455746	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05711	0	2.857673e-12	0	2.857673e-12	0	-439.865	0	-439.865	0	31036.2	77194.93	159.9448	8696.017	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6051.53157	2178	3.45e+19	0	0	100000	1.9429	3.148439e-05	1.758745e+26	1.036203e+26	1.910105e+24	1.017102e+26	4.340505e+25	2.884906e+25	1.27772e+25	7.527973e+24	1.387683e+23	7.389205e+24	3.153358e+24	2.095872e+24	0.1640321	1.704568e+25	0	0	0	9.582871e+24	6.379864e+24	1.082949e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646004e+26	5.448055e+17	1.646004e+26	7.440842e+25	5.125971e+22	7.435716e+25	3.983481e+25	3.047019e+16	3.983481e+25	1.488168e+26	7.577279e+16	1.488168e+26	4.434441e+25	1.567004e+17	4.434441e+25	1.420524e+26	1.982895e+22	1.420326e+26	1.593104e+23	1.88537e-09	0.004472211	1.600595e+09	3.754472e+11	2.961849e+13	1.208832e-05	3.123698e-10	1.247589e-15	0.4999777	0.5	0.1902738	1	25.67799	3.193188	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455829	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0571	0	2.859306e-12	0	2.859306e-12	0	-439.8547	0	-439.8547	0	31036.04	77194.93	159.9515	8695.972	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6051.783823	2178	3.45e+19	0	0	100000	1.94291	3.148439e-05	1.758818e+26	1.036227e+26	1.91019e+24	1.017125e+26	4.340805e+25	2.885107e+25	1.277774e+25	7.528142e+24	1.387745e+23	7.389368e+24	3.153576e+24	2.096018e+24	0.1640367	1.704639e+25	0	0	0	9.58327e+24	6.380131e+24	1.082994e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646073e+26	5.448282e+17	1.646073e+26	7.441152e+25	5.126184e+22	7.436026e+25	3.983647e+25	3.047146e+16	3.983647e+25	1.48823e+26	7.577595e+16	1.48823e+26	4.434626e+25	1.567069e+17	4.434626e+25	1.420584e+26	1.982978e+22	1.420385e+26	1.593077e+23	1.885394e-09	0.004472309	1.600508e+09	3.754918e+11	2.962087e+13	1.208865e-05	3.123868e-10	1.24769e-15	0.4999777	0.5	0.1902789	1	25.67906	3.193321	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455912	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05709	0	2.860939e-12	0	2.860939e-12	0	-439.8444	0	-439.8444	0	31035.88	77194.93	159.9582	8695.927	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6052.036076	2178	3.45e+19	0	0	100000	1.94292	3.148439e-05	1.758891e+26	1.03625e+26	1.910275e+24	1.017147e+26	4.341106e+25	2.885307e+25	1.277827e+25	7.528311e+24	1.387806e+23	7.38953e+24	3.153795e+24	2.096163e+24	0.1640413	1.704711e+25	0	0	0	9.58367e+24	6.380397e+24	1.083038e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646142e+26	5.448509e+17	1.646142e+26	7.441463e+25	5.126398e+22	7.436336e+25	3.983813e+25	3.047273e+16	3.983813e+25	1.488293e+26	7.577911e+16	1.488293e+26	4.434811e+25	1.567134e+17	4.434811e+25	1.420643e+26	1.983061e+22	1.420445e+26	1.59305e+23	1.885419e-09	0.004472408	1.600421e+09	3.755364e+11	2.962325e+13	1.208897e-05	3.124038e-10	1.247792e-15	0.4999777	0.5	0.1902841	1	25.68013	3.193454	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02455994	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05708	0	2.862573e-12	0	2.862573e-12	0	-439.834	0	-439.834	0	31035.72	77194.93	159.9648	8695.883	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6052.288329	2178	3.45e+19	0	0	100000	1.94293	3.148439e-05	1.758964e+26	1.036273e+26	1.910359e+24	1.01717e+26	4.341406e+25	2.885508e+25	1.27788e+25	7.52848e+24	1.387868e+23	7.389693e+24	3.154013e+24	2.096309e+24	0.1640458	1.704782e+25	0	0	0	9.584069e+24	6.380663e+24	1.083083e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64621e+26	5.448736e+17	1.64621e+26	7.441773e+25	5.126612e+22	7.436646e+25	3.983979e+25	3.0474e+16	3.983979e+25	1.488355e+26	7.578227e+16	1.488355e+26	4.434996e+25	1.5672e+17	4.434996e+25	1.420702e+26	1.983143e+22	1.420504e+26	1.593023e+23	1.885443e-09	0.004472506	1.600335e+09	3.755811e+11	2.962563e+13	1.20893e-05	3.124207e-10	1.247894e-15	0.4999777	0.5	0.1902893	1	25.6812	3.193587	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02456077	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05707	0	2.864209e-12	0	2.864209e-12	0	-439.8237	0	-439.8237	0	31035.56	77194.93	159.9715	8695.838	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6052.540582	2178	3.45e+19	0	0	100000	1.94294	3.148439e-05	1.759038e+26	1.036296e+26	1.910444e+24	1.017192e+26	4.341707e+25	2.885708e+25	1.277933e+25	7.528649e+24	1.387929e+23	7.389856e+24	3.154231e+24	2.096454e+24	0.1640504	1.704853e+25	0	0	0	9.584469e+24	6.38093e+24	1.083128e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646279e+26	5.448963e+17	1.646279e+26	7.442083e+25	5.126825e+22	7.436956e+25	3.984145e+25	3.047527e+16	3.984145e+25	1.488417e+26	7.578542e+16	1.488417e+26	4.435181e+25	1.567265e+17	4.435181e+25	1.420761e+26	1.983226e+22	1.420563e+26	1.592996e+23	1.885468e-09	0.004472605	1.600248e+09	3.756257e+11	2.962802e+13	1.208963e-05	3.124377e-10	1.247995e-15	0.4999777	0.5	0.1902944	1	25.68227	3.19372	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02456159	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05706	0	2.865845e-12	0	2.865845e-12	0	-439.8133	0	-439.8133	0	31035.4	77194.93	159.9782	8695.793	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
6052.792835	2178	3.45e+19	0	0	100000	1.94295	3.148439e-05	1.759111e+26	1.03632e+26	1.910528e+24	1.017214e+26	4.342007e+25	2.885908e+25	1.277987e+25	7.528817e+24	1.387991e+23	7.390018e+24	3.15445e+24	2.0966e+24	0.1640549	1.704924e+25	0	0	0	9.584868e+24	6.381196e+24	1.083172e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646348e+26	5.44919e+17	1.646348e+26	7.442393e+25	5.127039e+22	7.437266e+25	3.984311e+25	3.047654e+16	3.984311e+25	1.488479e+26	7.578858e+16	1.488479e+26	4.435366e+25	1.56733e+17	4.435366e+25	1.42082e+26	1.983309e+22	1.420622e+26	1.592968e+23	1.885492e-09	0.004472703	1.600161e+09	3.756703e+11	2.96304e+13	1.208996e-05	3.124547e-10	1.248097e-15	0.4999777	0.5	0.1902996	1	25.68334	3.193854	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02456242	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05705	0	2.867483e-12	0	2.867483e-12	0	-439.803	0	-439.803	0	31035.24	77194.93	159.9848	8695.748	1.055962	0.04532822	5.894471	9.966095	0.9992606	2	0	0	0	0	0	0	
