Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
20692	1760	3.45e+19	0	0	100000	1.96956	1.140227e-05	6.013675e+26	6.386103e+25	1.392529e+25	4.993574e+25	3.241287e+26	2.133777e+26	4.368909e+25	4.639476e+24	1.011666e+24	3.62781e+24	2.354781e+25	1.55018e+25	0.3548209	3.058236e+25	0	0	0	1.501258e+25	9.90019e+24	5.669597e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.628183e+26	1.097149e+18	5.628183e+26	2.544247e+26	4.88881e+20	2.544242e+26	1.362072e+26	1.282038e+13	1.362072e+26	5.088494e+26	2.415975e+13	5.088494e+26	1.516268e+26	1.048311e+14	1.516268e+26	4.857199e+26	2.479279e+20	4.857196e+26	2.57207e+23	1.270799e-09	0.002211069	4.585314e+09	3.134201e+11	5.655473e+12	7.144927e-06	1.091272e-10	2.576127e-16	0.5003825	0.5	0.3107895	1	87.80073	10.91847	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01387522	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03044	0	4.709435e-16	0	4.709435e-16	0	-482.9082	0	-482.9082	0	30615.86	77194.93	422.4736	8578.243	3554913	1.106061	0	0	0	1	2	0	0	0	
20720	1760	3.45e+19	0	0	100000	1.9696	1.140227e-05	6.021812e+26	6.3861e+25	1.392533e+25	4.993568e+25	3.24622e+26	2.136982e+26	4.374821e+25	4.639475e+24	1.011669e+24	3.627806e+24	2.358365e+25	1.552509e+25	0.3548736	3.062375e+25	0	0	0	1.503301e+25	9.913468e+24	5.677269e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.635799e+26	1.109712e+18	5.635799e+26	2.54769e+26	4.887914e+20	2.547685e+26	1.363915e+26	1.283781e+13	1.363915e+26	5.09538e+26	2.419261e+13	5.09538e+26	1.51832e+26	1.049736e+14	1.51832e+26	4.863771e+26	2.482651e+20	4.863769e+26	2.572062e+23	1.270803e-09	0.002211081	4.57805e+09	3.14399e+11	5.668466e+12	7.150589e-06	1.093002e-10	2.582257e-16	0.500382	0.5	0.3110355	1	87.91954	10.93324	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01386776	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0304	0	4.7331e-16	0	4.7331e-16	0	-482.8349	0	-482.8349	0	30615.24	77194.93	423.0453	8578.069	3554913	1.106061	0	0	0	1	2	0	0	0	
20748	1760	3.45e+19	0	0	100000	1.96964	1.140227e-05	6.02995e+26	6.386098e+25	1.392536e+25	4.993562e+25	3.251152e+26	2.140188e+26	4.380733e+25	4.639473e+24	1.011672e+24	3.627801e+24	2.361948e+25	1.554837e+25	0.3549263	3.066513e+25	0	0	0	1.505344e+25	9.926745e+24	5.684941e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.643415e+26	1.122425e+18	5.643414e+26	2.551133e+26	4.88701e+20	2.551128e+26	1.365758e+26	1.285525e+13	1.365758e+26	5.102265e+26	2.422546e+13	5.102265e+26	1.520372e+26	1.051162e+14	1.520372e+26	4.870344e+26	2.486022e+20	4.870342e+26	2.572053e+23	1.270807e-09	0.002211093	4.570807e+09	3.153796e+11	5.681471e+12	7.156248e-06	1.094733e-10	2.588393e-16	0.5003814	0.5	0.3112813	1	88.03835	10.94802	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01386037	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03036	0	4.756913e-16	0	4.756913e-16	0	-482.7614	0	-482.7614	0	30614.62	77194.93	423.617	8577.895	3554913	1.106061	0	0	0	1	2	0	0	0	
20776	1760	3.45e+19	0	0	100000	1.96968	1.140227e-05	6.038087e+26	6.386096e+25	1.39254e+25	4.993556e+25	3.256085e+26	2.143393e+26	4.386645e+25	4.639471e+24	1.011675e+24	3.627797e+24	2.365532e+25	1.557166e+25	0.3549787	3.070651e+25	0	0	0	1.507388e+25	9.940023e+24	5.692612e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65103e+26	1.135301e+18	5.65103e+26	2.554575e+26	4.886092e+20	2.554571e+26	1.367601e+26	1.287268e+13	1.367601e+26	5.109151e+26	2.425831e+13	5.109151e+26	1.522424e+26	1.052587e+14	1.522424e+26	4.876917e+26	2.489394e+20	4.876914e+26	2.572045e+23	1.27081e-09	0.002211105	4.563586e+09	3.163618e+11	5.694486e+12	7.161904e-06	1.096464e-10	2.594534e-16	0.5003809	0.5	0.311527	1	88.15716	10.96279	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01385304	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03032	0	4.780875e-16	0	4.780875e-16	0	-482.6879	0	-482.6879	0	30614	77194.93	424.1887	8577.721	3554913	1.106061	0	0	0	1	2	0	0	0	
20804	1760	3.45e+19	0	0	100000	1.96972	1.140227e-05	6.046225e+26	6.386093e+25	1.392544e+25	4.993549e+25	3.261018e+26	2.146598e+26	4.392557e+25	4.639469e+24	1.011677e+24	3.627792e+24	2.369116e+25	1.559494e+25	0.3550311	3.07479e+25	0	0	0	1.509431e+25	9.9533e+24	5.700284e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.658646e+26	1.148332e+18	5.658646e+26	2.558018e+26	4.885166e+20	2.558013e+26	1.369444e+26	1.289012e+13	1.369444e+26	5.116036e+26	2.429117e+13	5.116036e+26	1.524476e+26	1.054013e+14	1.524476e+26	4.883489e+26	2.492765e+20	4.883487e+26	2.572037e+23	1.270814e-09	0.002211116	4.556387e+09	3.173456e+11	5.707513e+12	7.167556e-06	1.098195e-10	2.600682e-16	0.5003804	0.5	0.3117725	1	88.27597	10.97757	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01384578	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03028	0	4.804986e-16	0	4.804986e-16	0	-482.6143	0	-482.6143	0	30613.37	77194.93	424.7604	8577.547	3554913	1.106061	0	0	0	1	2	0	0	0	
20832	1760	3.45e+19	0	0	100000	1.96976	1.140227e-05	6.054362e+26	6.386091e+25	1.392548e+25	4.993543e+25	3.265951e+26	2.149803e+26	4.398468e+25	4.639468e+24	1.01168e+24	3.627788e+24	2.372699e+25	1.561822e+25	0.3550833	3.078928e+25	0	0	0	1.511475e+25	9.966577e+24	5.707956e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.666262e+26	1.161526e+18	5.666262e+26	2.561461e+26	4.884229e+20	2.561456e+26	1.371287e+26	1.290755e+13	1.371287e+26	5.122922e+26	2.432402e+13	5.122922e+26	1.526527e+26	1.055438e+14	1.526527e+26	4.890062e+26	2.496137e+20	4.89006e+26	2.572029e+23	1.270817e-09	0.002211128	4.549209e+09	3.183311e+11	5.720552e+12	7.173205e-06	1.099927e-10	2.606835e-16	0.5003798	0.5	0.3120179	1	88.39479	10.99234	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01383859	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03024	0	4.829248e-16	0	4.829248e-16	0	-482.5406	0	-482.5406	0	30612.75	77194.93	425.3321	8577.373	3554913	1.106061	0	0	0	1	2	0	0	0	
20860	1760	3.45e+19	0	0	100000	1.9698	1.140227e-05	6.0625e+26	6.386088e+25	1.392551e+25	4.993537e+25	3.270884e+26	2.153008e+26	4.40438e+25	4.639466e+24	1.011683e+24	3.627783e+24	2.376283e+25	1.564151e+25	0.3551353	3.083066e+25	0	0	0	1.513518e+25	9.979854e+24	5.715628e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.673878e+26	1.174885e+18	5.673878e+26	2.564904e+26	4.883281e+20	2.564899e+26	1.37313e+26	1.292499e+13	1.37313e+26	5.129808e+26	2.435688e+13	5.129808e+26	1.528579e+26	1.056864e+14	1.528579e+26	4.896635e+26	2.499509e+20	4.896632e+26	2.572021e+23	1.270821e-09	0.00221114	4.542052e+09	3.193182e+11	5.733601e+12	7.17885e-06	1.101659e-10	2.612995e-16	0.5003793	0.5	0.3122631	1	88.5136	11.00711	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01383146	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0302	0	4.853662e-16	0	4.853662e-16	0	-482.4668	0	-482.4668	0	30612.13	77194.93	425.9038	8577.198	3554913	1.106061	0	0	0	1	2	0	0	0	
20888	1760	3.45e+19	0	0	100000	1.96984	1.140227e-05	6.070638e+26	6.386085e+25	1.392555e+25	4.99353e+25	3.275816e+26	2.156213e+26	4.410292e+25	4.639463e+24	1.011685e+24	3.627778e+24	2.379867e+25	1.566479e+25	0.3551872	3.087205e+25	0	0	0	1.515562e+25	9.993131e+24	5.7233e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.681494e+26	1.188409e+18	5.681494e+26	2.568347e+26	4.882323e+20	2.568342e+26	1.374973e+26	1.294242e+13	1.374973e+26	5.136693e+26	2.438973e+13	5.136693e+26	1.530631e+26	1.058289e+14	1.530631e+26	4.903207e+26	2.50288e+20	4.903205e+26	2.572013e+23	1.270825e-09	0.002211151	4.534917e+09	3.20307e+11	5.746662e+12	7.184492e-06	1.103391e-10	2.61916e-16	0.5003788	0.5	0.3125082	1	88.63241	11.02189	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01382441	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03016	0	4.87823e-16	0	4.87823e-16	0	-482.3929	0	-482.3929	0	30611.51	77194.93	426.4755	8577.024	3554913	1.106061	0	0	0	1	2	0	0	0	
20916	1760	3.45e+19	0	0	100000	1.96988	1.140227e-05	6.078775e+26	6.386082e+25	1.392559e+25	4.993523e+25	3.280749e+26	2.159418e+26	4.416204e+25	4.639461e+24	1.011688e+24	3.627773e+24	2.38345e+25	1.568808e+25	0.3552389	3.091343e+25	0	0	0	1.517605e+25	1.000641e+25	5.730972e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68911e+26	1.2021e+18	5.68911e+26	2.57179e+26	4.881356e+20	2.571785e+26	1.376817e+26	1.295986e+13	1.376817e+26	5.143579e+26	2.442259e+13	5.143579e+26	1.532683e+26	1.059715e+14	1.532683e+26	4.90978e+26	2.506252e+20	4.909778e+26	2.572004e+23	1.270828e-09	0.002211163	4.527802e+09	3.212974e+11	5.759734e+12	7.19013e-06	1.105124e-10	2.625332e-16	0.5003782	0.5	0.3127531	1	88.75122	11.03666	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01381741	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03012	0	4.902952e-16	0	4.902952e-16	0	-482.319	0	-482.319	0	30610.89	77194.93	427.0472	8576.85	3554913	1.106061	0	0	0	1	2	0	0	0	
20944	1760	3.45e+19	0	0	100000	1.96992	1.140227e-05	6.086913e+26	6.386079e+25	1.392562e+25	4.993517e+25	3.285682e+26	2.162623e+26	4.422116e+25	4.639459e+24	1.01169e+24	3.627769e+24	2.387034e+25	1.571136e+25	0.3552905	3.095481e+25	0	0	0	1.519649e+25	1.001968e+25	5.738644e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.696726e+26	1.215963e+18	5.696726e+26	2.575232e+26	4.880377e+20	2.575227e+26	1.37866e+26	1.297729e+13	1.37866e+26	5.150465e+26	2.445545e+13	5.150465e+26	1.534734e+26	1.061141e+14	1.534734e+26	4.916353e+26	2.509624e+20	4.91635e+26	2.571996e+23	1.270832e-09	0.002211175	4.520709e+09	3.222894e+11	5.772817e+12	7.195765e-06	1.106857e-10	2.631509e-16	0.5003777	0.5	0.3129979	1	88.87003	11.05144	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01381049	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03008	0	4.927829e-16	0	4.927829e-16	0	-482.2449	0	-482.2449	0	30610.27	77194.93	427.6189	8576.676	3554913	1.106061	0	0	0	1	2	0	0	0	
20972	1760	3.45e+19	0	0	100000	1.96996	1.140227e-05	6.09505e+26	6.386075e+25	1.392566e+25	4.99351e+25	3.290615e+26	2.165827e+26	4.428028e+25	4.639457e+24	1.011693e+24	3.627764e+24	2.390618e+25	1.573464e+25	0.355342	3.09962e+25	0	0	0	1.521692e+25	1.003296e+25	5.746316e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.704342e+26	1.229997e+18	5.704342e+26	2.578675e+26	4.879389e+20	2.57867e+26	1.380503e+26	1.299473e+13	1.380503e+26	5.15735e+26	2.44883e+13	5.15735e+26	1.536786e+26	1.062566e+14	1.536786e+26	4.922925e+26	2.512995e+20	4.922923e+26	2.571988e+23	1.270835e-09	0.002211186	4.513637e+09	3.232831e+11	5.785912e+12	7.201397e-06	1.10859e-10	2.637692e-16	0.5003772	0.5	0.3132425	1	88.98884	11.06621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01380364	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03004	0	4.952863e-16	0	4.952863e-16	0	-482.1708	0	-482.1708	0	30609.65	77194.93	428.1907	8576.502	3554913	1.106061	0	0	0	1	2	0	0	0	
21000	1760	3.45e+19	0	0	100000	1.97	1.140227e-05	6.103188e+26	6.386072e+25	1.392569e+25	4.993503e+25	3.295549e+26	2.169032e+26	4.43394e+25	4.639454e+24	1.011695e+24	3.627759e+24	2.394202e+25	1.575793e+25	0.3553933	3.103758e+25	0	0	0	1.523736e+25	1.004624e+25	5.753988e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.711958e+26	1.244208e+18	5.711958e+26	2.582118e+26	4.87839e+20	2.582113e+26	1.382346e+26	1.301216e+13	1.382346e+26	5.164236e+26	2.452116e+13	5.164236e+26	1.538838e+26	1.063992e+14	1.538838e+26	4.929498e+26	2.516367e+20	4.929495e+26	2.57198e+23	1.270839e-09	0.002211198	4.506585e+09	3.242784e+11	5.799017e+12	7.207025e-06	1.110323e-10	2.643881e-16	0.5003767	0.5	0.313487	1	89.10765	11.08099	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01379685	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03	0	4.978055e-16	0	4.978055e-16	0	-482.0965	0	-482.0965	0	30609.02	77194.93	428.7624	8576.328	3554913	1.106061	0	0	0	1	2	0	0	0	
21028	1760	3.45e+19	0	0	100000	1.97004	1.140227e-05	6.111326e+26	6.386069e+25	1.392572e+25	4.993496e+25	3.300482e+26	2.172237e+26	4.439852e+25	4.639451e+24	1.011698e+24	3.627754e+24	2.397786e+25	1.578121e+25	0.3554445	3.107896e+25	0	0	0	1.525779e+25	1.005951e+25	5.76166e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.719574e+26	1.258595e+18	5.719574e+26	2.585561e+26	4.877381e+20	2.585556e+26	1.384189e+26	1.30296e+13	1.384189e+26	5.171122e+26	2.455402e+13	5.171122e+26	1.54089e+26	1.065417e+14	1.54089e+26	4.936071e+26	2.519739e+20	4.936068e+26	2.571973e+23	1.270842e-09	0.002211209	4.499554e+09	3.252753e+11	5.812134e+12	7.212649e-06	1.112057e-10	2.650076e-16	0.5003761	0.5	0.3137313	1	89.22646	11.09576	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01379013	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02996	0	5.003406e-16	0	5.003406e-16	0	-482.0222	0	-482.0222	0	30608.4	77194.93	429.334	8576.153	3554913	1.106061	0	0	0	1	2	0	0	0	
21056	1760	3.45e+19	0	0	100000	1.97008	1.140227e-05	6.119463e+26	6.386065e+25	1.392576e+25	4.993489e+25	3.305415e+26	2.175442e+26	4.445764e+25	4.639449e+24	1.0117e+24	3.627749e+24	2.40137e+25	1.580449e+25	0.3554955	3.112035e+25	0	0	0	1.527823e+25	1.007279e+25	5.769331e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72719e+26	1.273162e+18	5.72719e+26	2.589004e+26	4.876362e+20	2.588999e+26	1.386032e+26	1.304703e+13	1.386032e+26	5.178007e+26	2.458687e+13	5.178007e+26	1.542942e+26	1.066843e+14	1.542942e+26	4.942643e+26	2.523111e+20	4.942641e+26	2.571965e+23	1.270846e-09	0.00221122	4.492544e+09	3.262739e+11	5.825262e+12	7.218271e-06	1.113791e-10	2.656277e-16	0.5003756	0.5	0.3139755	1	89.34527	11.11054	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01378347	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02992	0	5.028917e-16	0	5.028917e-16	0	-481.9478	0	-481.9478	0	30607.78	77194.93	429.9058	8575.979	3554913	1.106061	0	0	0	1	2	0	0	0	
21084	1760	3.45e+19	0	0	100000	1.97012	1.140227e-05	6.127601e+26	6.386061e+25	1.392579e+25	4.993482e+25	3.310348e+26	2.178647e+26	4.451676e+25	4.639446e+24	1.011703e+24	3.627743e+24	2.404954e+25	1.582777e+25	0.3555464	3.116173e+25	0	0	0	1.529866e+25	1.008606e+25	5.777003e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.734806e+26	1.287914e+18	5.734806e+26	2.592446e+26	4.875332e+20	2.592442e+26	1.387875e+26	1.306447e+13	1.387875e+26	5.184893e+26	2.461973e+13	5.184893e+26	1.544993e+26	1.068269e+14	1.544993e+26	4.949216e+26	2.526482e+20	4.949213e+26	2.571957e+23	1.270849e-09	0.002211232	4.485555e+09	3.272741e+11	5.838401e+12	7.223889e-06	1.115526e-10	2.662484e-16	0.5003751	0.5	0.3142196	1	89.46408	11.12531	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01377688	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02988	0	5.054589e-16	0	5.054589e-16	0	-481.8733	0	-481.8733	0	30607.16	77194.93	430.4775	8575.805	3554913	1.106061	0	0	0	1	2	0	0	0	
21112	1760	3.45e+19	0	0	100000	1.97016	1.140227e-05	6.135738e+26	6.386057e+25	1.392582e+25	4.993475e+25	3.315281e+26	2.181851e+26	4.457588e+25	4.639443e+24	1.011705e+24	3.627738e+24	2.408538e+25	1.585106e+25	0.3555972	3.120311e+25	0	0	0	1.53191e+25	1.009934e+25	5.784675e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.742422e+26	1.302849e+18	5.742422e+26	2.595889e+26	4.874292e+20	2.595884e+26	1.389719e+26	1.308191e+13	1.389719e+26	5.191779e+26	2.465259e+13	5.191779e+26	1.547045e+26	1.069695e+14	1.547045e+26	4.955789e+26	2.529854e+20	4.955786e+26	2.571949e+23	1.270853e-09	0.002211243	4.478586e+09	3.28276e+11	5.851551e+12	7.229503e-06	1.11726e-10	2.668697e-16	0.5003746	0.5	0.3144635	1	89.58289	11.14009	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01377037	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02984	0	5.080424e-16	0	5.080424e-16	0	-481.7987	0	-481.7987	0	30606.54	77194.93	431.0492	8575.631	3554913	1.106061	0	0	0	1	2	0	0	0	
21140	1760	3.45e+19	0	0	100000	1.9702	1.140227e-05	6.143876e+26	6.386053e+25	1.392585e+25	4.993468e+25	3.320215e+26	2.185056e+26	4.4635e+25	4.63944e+24	1.011707e+24	3.627733e+24	2.412122e+25	1.587434e+25	0.3556478	3.12445e+25	0	0	0	1.533954e+25	1.011261e+25	5.792347e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.750038e+26	1.317969e+18	5.750038e+26	2.599332e+26	4.873244e+20	2.599327e+26	1.391562e+26	1.309934e+13	1.391562e+26	5.198664e+26	2.468545e+13	5.198664e+26	1.549097e+26	1.07112e+14	1.549097e+26	4.962361e+26	2.533226e+20	4.962359e+26	2.571941e+23	1.270856e-09	0.002211254	4.471637e+09	3.292795e+11	5.864713e+12	7.235114e-06	1.118995e-10	2.674915e-16	0.5003741	0.5	0.3147072	1	89.7017	11.15486	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01376391	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0298	0	5.106423e-16	0	5.106423e-16	0	-481.724	0	-481.724	0	30605.92	77194.93	431.6209	8575.457	3554913	1.106061	0	0	0	1	2	0	0	0	
21168	1760	3.45e+19	0	0	100000	1.97024	1.140227e-05	6.152014e+26	6.386049e+25	1.392589e+25	4.99346e+25	3.325148e+26	2.188261e+26	4.469412e+25	4.639437e+24	1.01171e+24	3.627728e+24	2.415706e+25	1.589762e+25	0.3556983	3.128588e+25	0	0	0	1.535997e+25	1.012589e+25	5.800019e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.757654e+26	1.333284e+18	5.757654e+26	2.602775e+26	4.872183e+20	2.60277e+26	1.393405e+26	1.311678e+13	1.393405e+26	5.20555e+26	2.47183e+13	5.20555e+26	1.551149e+26	1.072546e+14	1.551149e+26	4.968934e+26	2.536598e+20	4.968931e+26	2.571933e+23	1.270859e-09	0.002211265	4.464709e+09	3.302847e+11	5.877885e+12	7.240722e-06	1.12073e-10	2.68114e-16	0.5003735	0.5	0.3149508	1	89.82051	11.16964	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01375753	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02976	0	5.132587e-16	0	5.132587e-16	0	-481.6492	0	-481.6492	0	30605.3	77194.93	432.1926	8575.283	3554913	1.106061	0	0	0	1	2	0	0	0	
21196	1760	3.45e+19	0	0	100000	1.97028	1.140227e-05	6.160151e+26	6.386045e+25	1.392592e+25	4.993453e+25	3.330081e+26	2.191465e+26	4.475323e+25	4.639434e+24	1.011712e+24	3.627722e+24	2.41929e+25	1.59209e+25	0.3557486	3.132726e+25	0	0	0	1.538041e+25	1.013916e+25	5.807691e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76527e+26	1.348786e+18	5.76527e+26	2.606218e+26	4.871115e+20	2.606213e+26	1.395248e+26	1.313422e+13	1.395248e+26	5.212436e+26	2.475116e+13	5.212436e+26	1.5532e+26	1.073972e+14	1.5532e+26	4.975507e+26	2.53997e+20	4.975504e+26	2.571926e+23	1.270863e-09	0.002211276	4.457801e+09	3.312914e+11	5.891069e+12	7.246326e-06	1.122466e-10	2.687371e-16	0.500373	0.5	0.3151942	1	89.93932	11.18441	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01375121	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02972	0	5.158917e-16	0	5.158917e-16	0	-481.5743	0	-481.5743	0	30604.67	77194.93	432.7643	8575.109	3554913	1.106061	0	0	0	1	2	0	0	0	
