Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
11788	1760	3.45e+19	0	0	100000	1.95684	8.248e-09	0.002701	0.0001351	5.18e-10	0.02719	1886	15.94	2.975e-05	0.0128	3.772e-11	5.692e-05	0	6.677e-06	1.176e-16	1.087e-23	6.127e-27	8.169e-27	1.021e-26	1.064e-10	5.58e-11	5.659e-13	0.003721	5.482e-13	6.81e-28	0.02491	1.019e-08	2.305e-09	1.185e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.767e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11816	1760	3.45e+19	0	0	100000	1.95688	8.237e-09	0.002702	0.0001354	5.22e-10	0.02725	1890	15.98	3.004e-05	0.01285	3.795e-11	5.716e-05	0	6.742e-06	1.179e-16	1.101e-23	6.142e-27	8.189e-27	1.024e-26	1.068e-10	5.614e-11	5.704e-13	0.003731	5.515e-13	6.826e-28	0.02497	1.021e-08	2.311e-09	1.188e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.699e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.771e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11844	1760	3.45e+19	0	0	100000	1.95692	8.227e-09	0.002704	0.0001357	5.261e-10	0.02732	1895	16.01	3.033e-05	0.01291	3.818e-11	5.74e-05	0	6.807e-06	1.182e-16	1.116e-23	6.156e-27	8.208e-27	1.026e-26	1.073e-10	5.648e-11	5.749e-13	0.003741	5.548e-13	6.842e-28	0.02503	1.023e-08	2.316e-09	1.191e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.708e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.776e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11872	1760	3.45e+19	0	0	100000	1.95696	8.216e-09	0.002705	0.0001361	5.303e-10	0.02738	1899	16.05	3.063e-05	0.01296	3.841e-11	5.764e-05	0	6.873e-06	1.184e-16	1.131e-23	6.171e-27	8.228e-27	1.028e-26	1.077e-10	5.682e-11	5.794e-13	0.003751	5.581e-13	6.858e-28	0.02509	1.026e-08	2.322e-09	1.194e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.717e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11900	1760	3.45e+19	0	0	100000	1.957	8.206e-09	0.002706	0.0001364	5.345e-10	0.02745	1904	16.09	3.093e-05	0.01302	3.864e-11	5.788e-05	0	6.94e-06	1.187e-16	1.146e-23	6.185e-27	8.247e-27	1.031e-26	1.082e-10	5.716e-11	5.84e-13	0.003761	5.615e-13	6.875e-28	0.02515	1.028e-08	2.327e-09	1.196e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.725e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.784e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11928	1760	3.45e+19	0	0	100000	1.95704	8.195e-09	0.002708	0.0001367	5.387e-10	0.02751	1908	16.13	3.123e-05	0.01307	3.887e-11	5.812e-05	0	7.007e-06	1.19e-16	1.162e-23	6.2e-27	8.266e-27	1.033e-26	1.086e-10	5.75e-11	5.885e-13	0.003771	5.649e-13	6.891e-28	0.02521	1.031e-08	2.333e-09	1.199e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.734e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.788e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11956	1760	3.45e+19	0	0	100000	1.95708	8.184e-09	0.002709	0.000137	5.429e-10	0.02757	1912	16.17	3.153e-05	0.01313	3.911e-11	5.837e-05	0	7.075e-06	1.193e-16	1.177e-23	6.214e-27	8.286e-27	1.036e-26	1.091e-10	5.785e-11	5.932e-13	0.003781	5.683e-13	6.907e-28	0.02527	1.033e-08	2.338e-09	1.202e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.743e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.792e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11984	1760	3.45e+19	0	0	100000	1.95712	8.174e-09	0.002711	0.0001373	5.472e-10	0.02764	1917	16.2	3.183e-05	0.01318	3.934e-11	5.861e-05	0	7.144e-06	1.196e-16	1.193e-23	6.229e-27	8.305e-27	1.038e-26	1.095e-10	5.82e-11	5.978e-13	0.003791	5.717e-13	6.923e-28	0.02533	1.036e-08	2.344e-09	1.205e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.752e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.797e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12012	1760	3.45e+19	0	0	100000	1.95716	8.163e-09	0.002712	0.0001377	5.515e-10	0.0277	1921	16.24	3.214e-05	0.01324	3.958e-11	5.885e-05	0	7.213e-06	1.198e-16	1.209e-23	6.244e-27	8.325e-27	1.041e-26	1.1e-10	5.855e-11	6.025e-13	0.003801	5.751e-13	6.939e-28	0.02539	1.038e-08	2.349e-09	1.208e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.801e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12040	1760	3.45e+19	0	0	100000	1.9572	8.152e-09	0.002713	0.000138	5.558e-10	0.02777	1926	16.28	3.246e-05	0.01329	3.982e-11	5.91e-05	0	7.283e-06	1.201e-16	1.225e-23	6.258e-27	8.344e-27	1.043e-26	1.105e-10	5.89e-11	6.073e-13	0.003811	5.786e-13	6.956e-28	0.02544	1.04e-08	2.355e-09	1.21e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.769e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.805e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12068	1760	3.45e+19	0	0	100000	1.95724	8.141e-09	0.002715	0.0001383	5.602e-10	0.02783	1930	16.32	3.277e-05	0.01335	4.006e-11	5.935e-05	0	7.354e-06	1.204e-16	1.242e-23	6.273e-27	8.364e-27	1.045e-26	1.109e-10	5.925e-11	6.12e-13	0.003821	5.821e-13	6.972e-28	0.0255	1.043e-08	2.36e-09	1.213e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.778e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.809e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12096	1760	3.45e+19	0	0	100000	1.95728	8.13e-09	0.002716	0.0001386	5.646e-10	0.0279	1935	16.36	3.309e-05	0.0134	4.03e-11	5.959e-05	0	7.425e-06	1.207e-16	1.258e-23	6.287e-27	8.383e-27	1.048e-26	1.114e-10	5.961e-11	6.168e-13	0.003831	5.856e-13	6.988e-28	0.02556	1.045e-08	2.366e-09	1.216e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.787e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.813e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12124	1760	3.45e+19	0	0	100000	1.95732	8.119e-09	0.002717	0.0001389	5.69e-10	0.02796	1939	16.39	3.341e-05	0.01346	4.054e-11	5.984e-05	0	7.497e-06	1.21e-16	1.275e-23	6.302e-27	8.402e-27	1.05e-26	1.119e-10	5.997e-11	6.217e-13	0.003841	5.891e-13	7.004e-28	0.02562	1.048e-08	2.371e-09	1.219e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.795e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.818e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12152	1760	3.45e+19	0	0	100000	1.95736	8.108e-09	0.002719	0.0001393	5.735e-10	0.02803	1944	16.43	3.373e-05	0.01351	4.078e-11	6.009e-05	0	7.57e-06	1.212e-16	1.292e-23	6.316e-27	8.422e-27	1.053e-26	1.123e-10	6.033e-11	6.266e-13	0.003851	5.926e-13	7.02e-28	0.02568	1.05e-08	2.377e-09	1.222e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.804e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.822e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12180	1760	3.45e+19	0	0	100000	1.9574	8.097e-09	0.00272	0.0001396	5.78e-10	0.02809	1948	16.47	3.406e-05	0.01357	4.103e-11	6.034e-05	0	7.644e-06	1.215e-16	1.31e-23	6.331e-27	8.441e-27	1.055e-26	1.128e-10	6.069e-11	6.315e-13	0.003861	5.962e-13	7.037e-28	0.02574	1.053e-08	2.382e-09	1.225e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.813e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.826e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12208	1760	3.45e+19	0	0	100000	1.95744	8.086e-09	0.002721	0.0001399	5.825e-10	0.02816	1953	16.51	3.439e-05	0.01363	4.127e-11	6.059e-05	0	7.718e-06	1.218e-16	1.327e-23	6.346e-27	8.461e-27	1.058e-26	1.133e-10	6.106e-11	6.364e-13	0.003871	5.998e-13	7.053e-28	0.0258	1.055e-08	2.388e-09	1.227e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.822e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12236	1760	3.45e+19	0	0	100000	1.95748	8.074e-09	0.002722	0.0001402	5.871e-10	0.02822	1957	16.55	3.473e-05	0.01368	4.152e-11	6.084e-05	0	7.793e-06	1.221e-16	1.345e-23	6.36e-27	8.48e-27	1.06e-26	1.137e-10	6.142e-11	6.414e-13	0.003881	6.034e-13	7.069e-28	0.02586	1.057e-08	2.393e-09	1.23e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.834e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12264	1760	3.45e+19	0	0	100000	1.95752	8.063e-09	0.002724	0.0001406	5.917e-10	0.02829	1962	16.58	3.506e-05	0.01374	4.177e-11	6.109e-05	0	7.869e-06	1.224e-16	1.363e-23	6.375e-27	8.5e-27	1.062e-26	1.142e-10	6.179e-11	6.465e-13	0.003892	6.07e-13	7.085e-28	0.02592	1.06e-08	2.399e-09	1.233e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.839e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.839e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12292	1760	3.45e+19	0	0	100000	1.95756	8.052e-09	0.002725	0.0001409	5.963e-10	0.02835	1966	16.62	3.54e-05	0.0138	4.202e-11	6.135e-05	0	7.945e-06	1.226e-16	1.382e-23	6.389e-27	8.519e-27	1.065e-26	1.147e-10	6.216e-11	6.515e-13	0.003902	6.106e-13	7.101e-28	0.02598	1.062e-08	2.404e-09	1.236e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.848e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.843e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12320	1760	3.45e+19	0	0	100000	1.9576	8.04e-09	0.002726	0.0001412	6.01e-10	0.02842	1971	16.66	3.575e-05	0.01385	4.227e-11	6.16e-05	0	8.022e-06	1.229e-16	1.4e-23	6.404e-27	8.539e-27	1.067e-26	1.151e-10	6.253e-11	6.567e-13	0.003912	6.143e-13	7.118e-28	0.02604	1.065e-08	2.41e-09	1.239e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.857e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.847e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12348	1760	3.45e+19	0	0	100000	1.95764	8.029e-09	0.002727	0.0001415	6.057e-10	0.02848	1975	16.7	3.61e-05	0.01391	4.253e-11	6.185e-05	0	8.1e-06	1.232e-16	1.419e-23	6.418e-27	8.558e-27	1.07e-26	1.156e-10	6.291e-11	6.618e-13	0.003922	6.179e-13	7.134e-28	0.0261	1.067e-08	2.415e-09	1.242e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.866e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.851e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12376	1760	3.45e+19	0	0	100000	1.95768	8.017e-09	0.002728	0.0001418	6.105e-10	0.02854	1980	16.74	3.645e-05	0.01397	4.278e-11	6.211e-05	0	8.179e-06	1.235e-16	1.438e-23	6.433e-27	8.577e-27	1.072e-26	1.161e-10	6.328e-11	6.67e-13	0.003932	6.216e-13	7.15e-28	0.02616	1.069e-08	2.421e-09	1.244e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.874e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.855e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12404	1760	3.45e+19	0	0	100000	1.95772	8.006e-09	0.002729	0.0001422	6.153e-10	0.02861	1984	16.77	3.68e-05	0.01403	4.304e-11	6.237e-05	0	8.258e-06	1.238e-16	1.457e-23	6.448e-27	8.597e-27	1.075e-26	1.166e-10	6.366e-11	6.723e-13	0.003942	6.254e-13	7.166e-28	0.02622	1.072e-08	2.426e-09	1.247e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.883e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12432	1760	3.45e+19	0	0	100000	1.95776	7.994e-09	0.002731	0.0001425	6.201e-10	0.02867	1989	16.81	3.716e-05	0.01408	4.329e-11	6.262e-05	0	8.339e-06	1.24e-16	1.477e-23	6.462e-27	8.616e-27	1.077e-26	1.17e-10	6.404e-11	6.775e-13	0.003952	6.291e-13	7.182e-28	0.02627	1.074e-08	2.432e-09	1.25e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.892e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.864e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12460	1760	3.45e+19	0	0	100000	1.9578	7.983e-09	0.002732	0.0001428	6.25e-10	0.02874	1993	16.85	3.752e-05	0.01414	4.355e-11	6.288e-05	0	8.42e-06	1.243e-16	1.497e-23	6.477e-27	8.636e-27	1.079e-26	1.175e-10	6.443e-11	6.828e-13	0.003963	6.329e-13	7.199e-28	0.02633	1.077e-08	2.437e-09	1.253e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.901e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.868e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12488	1760	3.45e+19	0	0	100000	1.95784	7.971e-09	0.002733	0.0001431	6.299e-10	0.0288	1998	16.89	3.788e-05	0.0142	4.381e-11	6.314e-05	0	8.501e-06	1.246e-16	1.517e-23	6.491e-27	8.655e-27	1.082e-26	1.18e-10	6.481e-11	6.882e-13	0.003973	6.367e-13	7.215e-28	0.02639	1.079e-08	2.443e-09	1.256e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.909e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12516	1760	3.45e+19	0	0	100000	1.95788	7.959e-09	0.002734	0.0001434	6.348e-10	0.02887	2002	16.92	3.825e-05	0.01426	4.408e-11	6.34e-05	0	8.584e-06	1.249e-16	1.538e-23	6.506e-27	8.675e-27	1.084e-26	1.185e-10	6.52e-11	6.936e-13	0.003983	6.405e-13	7.231e-28	0.02645	1.082e-08	2.448e-09	1.258e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.918e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.876e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12544	1760	3.45e+19	0	0	100000	1.95792	7.948e-09	0.002735	0.0001438	6.398e-10	0.02893	2007	16.96	3.862e-05	0.01432	4.434e-11	6.366e-05	0	8.668e-06	1.252e-16	1.558e-23	6.521e-27	8.694e-27	1.087e-26	1.19e-10	6.559e-11	6.99e-13	0.003993	6.443e-13	7.247e-28	0.02651	1.084e-08	2.454e-09	1.261e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.927e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.881e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12572	1760	3.45e+19	0	0	100000	1.95796	7.936e-09	0.002736	0.0001441	6.448e-10	0.029	2011	17	3.9e-05	0.01438	4.46e-11	6.392e-05	0	8.752e-06	1.254e-16	1.579e-23	6.535e-27	8.713e-27	1.089e-26	1.195e-10	6.598e-11	7.045e-13	0.004003	6.481e-13	7.263e-28	0.02657	1.086e-08	2.459e-09	1.264e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.936e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.885e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12600	1760	3.45e+19	0	0	100000	1.958	7.924e-09	0.002737	0.0001444	6.499e-10	0.02906	2016	17.04	3.938e-05	0.01443	4.487e-11	6.418e-05	0	8.837e-06	1.257e-16	1.601e-23	6.55e-27	8.733e-27	1.092e-26	1.2e-10	6.637e-11	7.101e-13	0.004014	6.52e-13	7.28e-28	0.02663	1.089e-08	2.465e-09	1.267e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.944e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.889e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12628	1760	3.45e+19	0	0	100000	1.95804	7.912e-09	0.002738	0.0001447	6.55e-10	0.02913	2020	17.08	3.976e-05	0.01449	4.514e-11	6.444e-05	0	8.923e-06	1.26e-16	1.622e-23	6.564e-27	8.752e-27	1.094e-26	1.205e-10	6.677e-11	7.156e-13	0.004024	6.559e-13	7.296e-28	0.02669	1.091e-08	2.47e-09	1.27e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.953e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.893e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656	1760	3.45e+19	0	0	100000	1.95808	7.9e-09	0.002739	0.0001451	6.601e-10	0.02919	2025	17.11	4.015e-05	0.01455	4.541e-11	6.471e-05	0	9.01e-06	1.263e-16	1.644e-23	6.579e-27	8.772e-27	1.096e-26	1.209e-10	6.717e-11	7.213e-13	0.004034	6.598e-13	7.312e-28	0.02675	1.094e-08	2.476e-09	1.273e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.962e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12684	1760	3.45e+19	0	0	100000	1.95812	7.888e-09	0.00274	0.0001454	6.653e-10	0.02926	2029	17.15	4.054e-05	0.01461	4.568e-11	6.497e-05	0	9.097e-06	1.265e-16	1.666e-23	6.593e-27	8.791e-27	1.099e-26	1.214e-10	6.757e-11	7.269e-13	0.004044	6.638e-13	7.328e-28	0.02681	1.096e-08	2.481e-09	1.275e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.971e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.902e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12712	1760	3.45e+19	0	0	100000	1.95816	7.876e-09	0.002741	0.0001457	6.705e-10	0.02932	2034	17.19	4.093e-05	0.01467	4.595e-11	6.524e-05	0	9.186e-06	1.268e-16	1.689e-23	6.608e-27	8.811e-27	1.101e-26	1.219e-10	6.797e-11	7.326e-13	0.004055	6.677e-13	7.344e-28	0.02687	1.099e-08	2.487e-09	1.278e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.979e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.906e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
