Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
16548	1760.328	3.45e+19	0	0	100000	1.96345835	1.140862e-05	4.809312e+26	5.376659e+25	1.390042e+25	3.986618e+25	2.571793e+26	1.699853e+26	3.493945e+25	3.90612e+24	1.009859e+24	2.896261e+24	1.868397e+25	1.234936e+25	0.3534503	3.493945e+26	3.90612e+25	1.009859e+25	2.896261e+25	1.868397e+26	1.234936e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.501023e+26	4.501023e+26	0	2.034709e+26	2.034709e+26	0	1.089289e+26	1.089289e+26	0	4.069418e+26	4.069418e+26	0	1.212604e+26	1.212604e+26	0	3.884444e+26	3.884444e+26	0	2.146678e+23	1.485632e-09	0.002948416	4.163722e+09	4.329369e+11	6.059893e+12	7.498984e-06	1.202105e-10	2.978388e-16	0.500523	0.5	0.3261001	1	70.21683	8.731818	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01569269	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03654165	0	2.359802e-16	0	2.359802e-16	0	-493.1111	0	-493.1111	0	30711	77194.93	1	8604.9	0	0	0	0	0	0	0	0	
16576	1760.328	3.45e+19	0	0	100000	1.9634992	1.140862e-05	4.81745e+26	5.376669e+25	1.390049e+25	3.98662e+25	2.576715e+26	1.703068e+26	3.499857e+25	3.906127e+24	1.009864e+24	2.896263e+24	1.871973e+25	1.237271e+25	0.3535206	3.499857e+26	3.906127e+25	1.009864e+25	2.896263e+25	1.871973e+26	1.237271e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.508639e+26	4.508639e+26	0	2.038152e+26	2.038152e+26	0	1.091132e+26	1.091132e+26	0	4.076304e+26	4.076304e+26	0	1.214656e+26	1.214656e+26	0	3.891017e+26	3.891017e+26	0	2.14667e+23	1.485636e-09	0.002948431	4.155077e+09	4.346736e+11	6.077722e+12	7.506774e-06	1.204604e-10	2.987679e-16	0.500522	0.5	0.3264383	1	70.33564	8.746593	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01567623	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0365008	0	2.370036e-16	0	2.370036e-16	0	-493.0478	0	-493.0478	0	30710.36	77194.93	1	8604.721	0	0	0	0	0	0	0	0	
16604	1760.328	3.45e+19	0	0	100000	1.96354005	1.140862e-05	4.825587e+26	5.376678e+25	1.390055e+25	3.986623e+25	2.581637e+26	1.706282e+26	3.505769e+25	3.906134e+24	1.009869e+24	2.896264e+24	1.875548e+25	1.239607e+25	0.3535906	3.505769e+26	3.906134e+25	1.009869e+25	2.896264e+25	1.875548e+26	1.239607e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.516255e+26	4.516255e+26	0	2.041595e+26	2.041595e+26	0	1.092975e+26	1.092975e+26	0	4.083189e+26	4.083189e+26	0	1.216708e+26	1.216708e+26	0	3.89759e+26	3.89759e+26	0	2.146663e+23	1.48564e-09	0.002948446	4.146465e+09	4.36414e+11	6.095572e+12	7.514559e-06	1.207103e-10	2.996983e-16	0.5005211	0.5	0.3267762	1	70.45445	8.761368	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01565982	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03645995	0	2.380325e-16	0	2.380325e-16	0	-492.9844	0	-492.9844	0	30709.72	77194.93	1	8604.542	0	0	0	0	0	0	0	0	
16632	1760.328	3.45e+19	0	0	100000	1.9635809	1.140862e-05	4.833725e+26	5.376687e+25	1.390062e+25	3.986625e+25	2.586559e+26	1.709497e+26	3.51168e+25	3.90614e+24	1.009874e+24	2.896266e+24	1.879124e+25	1.241942e+25	0.3536604	3.51168e+26	3.90614e+25	1.009874e+25	2.896266e+25	1.879124e+26	1.241942e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.523871e+26	4.523871e+26	0	2.045037e+26	2.045037e+26	0	1.094818e+26	1.094818e+26	0	4.090075e+26	4.090075e+26	0	1.21876e+26	1.21876e+26	0	3.904162e+26	3.904162e+26	0	2.146656e+23	1.485644e-09	0.002948461	4.137886e+09	4.381583e+11	6.113443e+12	7.522338e-06	1.209604e-10	3.0063e-16	0.5005202	0.5	0.3271138	1	70.57326	8.776142	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01564346	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0364191	0	2.39067e-16	0	2.39067e-16	0	-492.9209	0	-492.9209	0	30709.08	77194.93	1	8604.363	0	0	0	0	0	0	0	0	
16660	1760.328	3.45e+19	0	0	100000	1.96362175	1.140862e-05	4.841862e+26	5.376696e+25	1.390069e+25	3.986627e+25	2.591481e+26	1.712711e+26	3.517592e+25	3.906147e+24	1.009879e+24	2.896268e+24	1.8827e+25	1.244278e+25	0.3537299	3.517592e+26	3.906147e+25	1.009879e+25	2.896268e+25	1.8827e+26	1.244278e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.531487e+26	4.531487e+26	0	2.04848e+26	2.04848e+26	0	1.096661e+26	1.096661e+26	0	4.096961e+26	4.096961e+26	0	1.220811e+26	1.220811e+26	0	3.910735e+26	3.910735e+26	0	2.146649e+23	1.485648e-09	0.002948476	4.12934e+09	4.399064e+11	6.131334e+12	7.530111e-06	1.212105e-10	3.01563e-16	0.5005193	0.5	0.3274513	1	70.69207	8.790917	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01562715	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03637825	0	2.40107e-16	0	2.40107e-16	0	-492.8574	0	-492.8574	0	30708.44	77194.93	1	8604.184	0	0	0	0	0	0	0	0	
16688	1760.328	3.45e+19	0	0	100000	1.9636626	1.140862e-05	4.85e+26	5.376704e+25	1.390075e+25	3.986629e+25	2.596404e+26	1.715926e+26	3.523504e+25	3.906153e+24	1.009884e+24	2.896269e+24	1.886276e+25	1.246613e+25	0.3537991	3.523504e+26	3.906153e+25	1.009884e+25	2.896269e+25	1.886276e+26	1.246613e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.539103e+26	4.539103e+26	0	2.051923e+26	2.051923e+26	0	1.098504e+26	1.098504e+26	0	4.103846e+26	4.103846e+26	0	1.222863e+26	1.222863e+26	0	3.917308e+26	3.917308e+26	0	2.146642e+23	1.485652e-09	0.002948491	4.120825e+09	4.416583e+11	6.149245e+12	7.53788e-06	1.214607e-10	3.024973e-16	0.5005184	0.5	0.3277885	1	70.81088	8.805692	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01561089	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0363374	0	2.411526e-16	0	2.411526e-16	0	-492.7938	0	-492.7938	0	30707.81	77194.93	1	8604.005	0	0	0	0	0	0	0	0	
16716	1760.328	3.45e+19	0	0	100000	1.96370345	1.140862e-05	4.858138e+26	5.376713e+25	1.390082e+25	3.986631e+25	2.601326e+26	1.71914e+26	3.529416e+25	3.906159e+24	1.009889e+24	2.89627e+24	1.889852e+25	1.248948e+25	0.3538682	3.529416e+26	3.906159e+25	1.009889e+25	2.89627e+25	1.889852e+26	1.248948e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.546719e+26	4.546719e+26	0	2.055366e+26	2.055366e+26	0	1.100347e+26	1.100347e+26	0	4.110732e+26	4.110732e+26	0	1.224915e+26	1.224915e+26	0	3.92388e+26	3.92388e+26	0	2.146635e+23	1.485656e-09	0.002948505	4.112343e+09	4.43414e+11	6.167178e+12	7.545642e-06	1.21711e-10	3.034328e-16	0.5005175	0.5	0.3281255	1	70.92969	8.820466	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01559468	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03629655	0	2.422038e-16	0	2.422038e-16	0	-492.7301	0	-492.7301	0	30707.17	77194.93	1	8603.826	0	0	0	0	0	0	0	0	
16744	1760.328	3.45e+19	0	0	100000	1.9637443	1.140862e-05	4.866275e+26	5.376721e+25	1.390088e+25	3.986632e+25	2.606249e+26	1.722354e+26	3.535328e+25	3.906165e+24	1.009893e+24	2.896271e+24	1.893429e+25	1.251283e+25	0.3539369	3.535328e+26	3.906165e+25	1.009893e+25	2.896271e+25	1.893429e+26	1.251283e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.554335e+26	4.554335e+26	0	2.058809e+26	2.058809e+26	0	1.102191e+26	1.102191e+26	0	4.117618e+26	4.117618e+26	0	1.226967e+26	1.226967e+26	0	3.930453e+26	3.930453e+26	0	2.146628e+23	1.48566e-09	0.002948519	4.103893e+09	4.451736e+11	6.185131e+12	7.5534e-06	1.219614e-10	3.043696e-16	0.5005166	0.5	0.3284622	1	71.0485	8.835241	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01557852	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0362557	0	2.432608e-16	0	2.432608e-16	0	-492.6664	0	-492.6664	0	30706.53	77194.93	1	8603.647	0	0	0	0	0	0	0	0	
16772	1760.328	3.45e+19	0	0	100000	1.96378515	1.140862e-05	4.874413e+26	5.376729e+25	1.390095e+25	3.986634e+25	2.611171e+26	1.725569e+26	3.54124e+25	3.90617e+24	1.009898e+24	2.896273e+24	1.897005e+25	1.253618e+25	0.3540054	3.54124e+26	3.90617e+25	1.009898e+25	2.896273e+25	1.897005e+26	1.253618e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56195e+26	4.56195e+26	0	2.062252e+26	2.062252e+26	0	1.104034e+26	1.104034e+26	0	4.124503e+26	4.124503e+26	0	1.229019e+26	1.229019e+26	0	3.937026e+26	3.937026e+26	0	2.146621e+23	1.485664e-09	0.002948534	4.095475e+09	4.469369e+11	6.203104e+12	7.561152e-06	1.222119e-10	3.053077e-16	0.5005157	0.5	0.3287987	1	71.16731	8.850016	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01556241	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03621485	0	2.443234e-16	0	2.443234e-16	0	-492.6026	0	-492.6026	0	30705.89	77194.93	1	8603.468	0	0	0	0	0	0	0	0	
16800	1760.328	3.45e+19	0	0	100000	1.963826	1.140862e-05	4.88255e+26	5.376736e+25	1.390101e+25	3.986635e+25	1.261838e+26	3.083039e+26	3.547152e+25	3.906176e+24	1.009902e+24	2.896274e+24	9.167198e+24	2.239815e+25	0.6314403	3.547152e+26	3.906176e+25	1.009902e+25	2.896274e+25	9.167198e+25	2.239815e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.569566e+26	4.569566e+26	0	2.065694e+26	2.065694e+26	0	1.105877e+26	1.105877e+26	0	4.131389e+26	4.131389e+26	0	1.23107e+26	1.23107e+26	0	3.943598e+26	3.943598e+26	0	2.146614e+23	1.485668e-09	0.002948548	4.087089e+09	2.164197e+11	6.221098e+12	7.338824e-06	1.151305e-10	2.791601e-16	0.4705486	0.5	0.3000236	0.1525315	71.28612	8.86479	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01554636	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.036174	0	2.453918e-16	0	2.453918e-16	0	-492.5387	0	-492.5387	0	30705.25	77194.93	1	8603.289	0	0	0	0	0	0	0	0	
16828	1760.328	3.45e+19	0	0	100000	1.96386767	1.140862e-05	4.890688e+26	5.376743e+25	1.390107e+25	3.986637e+25	1.263152e+26	3.089862e+26	3.553064e+25	3.906181e+24	1.009907e+24	2.896274e+24	9.176745e+24	2.244771e+25	0.6317847	3.553064e+26	3.906181e+25	1.009907e+25	2.896274e+25	9.176745e+25	2.244771e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.577182e+26	4.577182e+26	0	2.069137e+26	2.069137e+26	0	1.10772e+26	1.10772e+26	0	4.138274e+26	4.138274e+26	0	1.233122e+26	1.233122e+26	0	3.950171e+26	3.950171e+26	0	2.146607e+23	1.485672e-09	0.002948562	4.087089e+09	2.166466e+11	6.223155e+12	7.342152e-06	1.152349e-10	2.795401e-16	0.4709755	0.5	0.300432	0.2531982	71.40493	8.879565	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01553035	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03613233	0	2.464876e-16	0	2.464876e-16	0	-492.4735	0	-492.4735	0	30704.6	77194.93	1	8603.107	0	0	0	0	0	0	0	0	
16856	1760.328	3.45e+19	0	0	100000	1.96390934	1.140862e-05	4.898826e+26	5.376751e+25	1.390113e+25	3.986638e+25	1.264926e+26	3.096225e+26	3.558976e+25	3.906186e+24	1.009911e+24	2.896275e+24	9.189633e+24	2.249394e+25	0.6320341	3.558976e+26	3.906186e+25	1.009911e+25	2.896275e+25	9.189633e+25	2.249394e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.584798e+26	4.584798e+26	0	2.07258e+26	2.07258e+26	0	1.109563e+26	1.109563e+26	0	4.14516e+26	4.14516e+26	0	1.235174e+26	1.235174e+26	0	3.956744e+26	3.956744e+26	0	2.1466e+23	1.485676e-09	0.002948576	4.087089e+09	2.16953e+11	6.225216e+12	7.343198e-06	1.152678e-10	2.796595e-16	0.4711096	0.5	0.3005603	0.3419072	71.52374	8.89434	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01551439	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03609066	0	2.475895e-16	0	2.475895e-16	0	-492.4082	0	-492.4082	0	30703.95	77194.93	1	8602.924	0	0	0	0	0	0	0	0	
16884	1760.328	3.45e+19	0	0	100000	1.96395101	1.140862e-05	4.906963e+26	5.376758e+25	1.390119e+25	3.986639e+25	1.267105e+26	3.102183e+26	3.564888e+25	3.906191e+24	1.009915e+24	2.896276e+24	9.205463e+24	2.253722e+25	0.6322001	3.564888e+26	3.906191e+25	1.009915e+25	2.896276e+25	9.205463e+25	2.253722e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.592414e+26	4.592414e+26	0	2.076023e+26	2.076023e+26	0	1.111406e+26	1.111406e+26	0	4.152046e+26	4.152046e+26	0	1.237226e+26	1.237226e+26	0	3.963316e+26	3.963316e+26	0	2.146593e+23	1.48568e-09	0.002948589	4.087089e+09	2.173293e+11	6.22728e+12	7.344314e-06	1.153028e-10	2.797871e-16	0.4712529	0.5	0.3006975	0.4200789	71.64255	8.909114	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01549849	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03604899	0	2.486975e-16	0	2.486975e-16	0	-492.3429	0	-492.3429	0	30703.3	77194.93	1	8602.742	0	0	0	0	0	0	0	0	
16912	1760.328	3.45e+19	0	0	100000	1.96399268	1.140862e-05	4.915101e+26	5.376764e+25	1.390125e+25	3.98664e+25	1.26964e+26	3.107784e+26	3.5708e+25	3.906196e+24	1.00992e+24	2.896277e+24	9.223883e+24	2.257792e+25	0.632293	3.5708e+26	3.906196e+25	1.00992e+25	2.896277e+25	9.223883e+25	2.257792e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60003e+26	4.60003e+26	0	2.079466e+26	2.079466e+26	0	1.113249e+26	1.113249e+26	0	4.158931e+26	4.158931e+26	0	1.239278e+26	1.239278e+26	0	3.969889e+26	3.969889e+26	0	2.146587e+23	1.485684e-09	0.002948603	4.087089e+09	2.177672e+11	6.22935e+12	7.345495e-06	1.153399e-10	2.79922e-16	0.4714043	0.5	0.3008425	0.488965	71.76136	8.923889	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01548264	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03600732	0	2.498116e-16	0	2.498116e-16	0	-492.2775	0	-492.2775	0	30702.64	77194.93	1	8602.559	0	0	0	0	0	0	0	0	
16940	1760.328	3.45e+19	0	0	100000	1.96403435	1.140862e-05	4.923238e+26	5.376771e+25	1.39013e+25	3.98664e+25	1.27249e+26	3.113072e+26	3.576712e+25	3.906201e+24	1.009924e+24	2.896277e+24	9.244584e+24	2.261633e+25	0.6323219	3.576712e+26	3.906201e+25	1.009924e+25	2.896277e+25	9.244584e+25	2.261633e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.607646e+26	4.607646e+26	0	2.082909e+26	2.082909e+26	0	1.115092e+26	1.115092e+26	0	4.165817e+26	4.165817e+26	0	1.241329e+26	1.241329e+26	0	3.976462e+26	3.976462e+26	0	2.14658e+23	1.485688e-09	0.002948617	4.087089e+09	2.182593e+11	6.231425e+12	7.346731e-06	1.153787e-10	2.800633e-16	0.471563	0.5	0.3009944	0.5496684	71.88017	8.938664	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01546684	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03596565	0	2.509319e-16	0	2.509319e-16	0	-492.212	0	-492.212	0	30701.99	77194.93	1	8602.377	0	0	0	0	0	0	0	0	
16968	1760.328	3.45e+19	0	0	100000	1.96407602	1.140862e-05	4.931376e+26	5.376777e+25	1.390136e+25	3.986641e+25	1.275615e+26	3.118083e+26	3.582624e+25	3.906206e+24	1.009928e+24	2.896278e+24	9.267291e+24	2.265274e+25	0.6322947	3.582624e+26	3.906206e+25	1.009928e+25	2.896278e+25	9.267291e+25	2.265274e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.615262e+26	4.615262e+26	0	2.086351e+26	2.086351e+26	0	1.116936e+26	1.116936e+26	0	4.172703e+26	4.172703e+26	0	1.243381e+26	1.243381e+26	0	3.983034e+26	3.983034e+26	0	2.146573e+23	1.485692e-09	0.00294863	4.087089e+09	2.187992e+11	6.233507e+12	7.348016e-06	1.154191e-10	2.802104e-16	0.4717281	0.5	0.3011524	0.6031611	71.99898	8.953438	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01545109	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03592398	0	2.520585e-16	0	2.520585e-16	0	-492.1464	0	-492.1464	0	30701.34	77194.93	1	8602.194	0	0	0	0	0	0	0	0	
16996	1760.328	3.45e+19	0	0	100000	1.96411769	1.140862e-05	4.939513e+26	5.376783e+25	1.390142e+25	3.986642e+25	1.278984e+26	3.122851e+26	3.588535e+25	3.90621e+24	1.009932e+24	2.896278e+24	9.291765e+24	2.268738e+25	0.6322183	3.588535e+26	3.90621e+25	1.009932e+25	2.896278e+25	9.291765e+25	2.268738e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.622878e+26	4.622878e+26	0	2.089794e+26	2.089794e+26	0	1.118779e+26	1.118779e+26	0	4.179588e+26	4.179588e+26	0	1.245433e+26	1.245433e+26	0	3.989607e+26	3.989607e+26	0	2.146567e+23	1.485695e-09	0.002948644	4.087089e+09	2.19381e+11	6.235595e+12	7.349346e-06	1.154609e-10	2.803626e-16	0.4718989	0.5	0.301316	0.6502997	72.11779	8.968213	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0154354	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03588231	0	2.531913e-16	0	2.531913e-16	0	-492.0808	0	-492.0808	0	30700.69	77194.93	1	8602.012	0	0	0	0	0	0	0	0	
17024	1760.328	3.45e+19	0	0	100000	1.96415936	1.140862e-05	4.947651e+26	5.376789e+25	1.390147e+25	3.986642e+25	1.282567e+26	3.127405e+26	3.594447e+25	3.906214e+24	1.009936e+24	2.896278e+24	9.317793e+24	2.272047e+25	0.632099	3.594447e+26	3.906214e+25	1.009936e+25	2.896278e+25	9.317793e+25	2.272047e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.630494e+26	4.630494e+26	0	2.093237e+26	2.093237e+26	0	1.120622e+26	1.120622e+26	0	4.186474e+26	4.186474e+26	0	1.247485e+26	1.247485e+26	0	3.99618e+26	3.99618e+26	0	2.14656e+23	1.485699e-09	0.002948657	4.087089e+09	2.199998e+11	6.237691e+12	7.350715e-06	1.155039e-10	2.805193e-16	0.4720747	0.5	0.3014844	0.691839	72.2366	8.982987	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01541976	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03584064	0	2.543304e-16	0	2.543304e-16	0	-492.0151	0	-492.0151	0	30700.04	77194.93	1	8601.829	0	0	0	0	0	0	0	0	
17052	1760.328	3.45e+19	0	0	100000	1.96420103	1.140862e-05	4.955789e+26	5.376795e+25	1.390152e+25	3.986642e+25	1.286338e+26	3.131772e+26	3.600359e+25	3.906218e+24	1.00994e+24	2.896279e+24	9.345188e+24	2.275219e+25	0.6319421	3.600359e+26	3.906218e+25	1.00994e+25	2.896279e+25	9.345188e+25	2.275219e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63811e+26	4.63811e+26	0	2.09668e+26	2.09668e+26	0	1.122465e+26	1.122465e+26	0	4.19336e+26	4.19336e+26	0	1.249536e+26	1.249536e+26	0	4.002752e+26	4.002752e+26	0	2.146554e+23	1.485703e-09	0.00294867	4.087089e+09	2.206512e+11	6.239795e+12	7.352119e-06	1.15548e-10	2.8068e-16	0.472255	0.5	0.3016571	0.7284439	72.35541	8.997762	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01540417	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03579897	0	2.554759e-16	0	2.554759e-16	0	-491.9493	0	-491.9493	0	30699.39	77194.93	1	8601.647	0	0	0	0	0	0	0	0	
17080	1760.328	3.45e+19	0	0	100000	1.9642427	1.140862e-05	4.963926e+26	5.3768e+25	1.390158e+25	3.986642e+25	1.290274e+26	3.135972e+26	3.606271e+25	3.906222e+24	1.009944e+24	2.896279e+24	9.373785e+24	2.27827e+25	0.6317524	3.606271e+26	3.906222e+25	1.009944e+25	2.896279e+25	9.373785e+25	2.27827e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.645726e+26	4.645726e+26	0	2.100123e+26	2.100123e+26	0	1.124308e+26	1.124308e+26	0	4.200245e+26	4.200245e+26	0	1.251588e+26	1.251588e+26	0	4.009325e+26	4.009325e+26	0	2.146548e+23	1.485706e-09	0.002948683	4.087089e+09	2.213311e+11	6.241907e+12	7.353554e-06	1.155931e-10	2.808444e-16	0.4724394	0.5	0.3018338	0.7607008	72.47422	9.012537	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01538863	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0357573	0	2.566278e-16	0	2.566278e-16	0	-491.8835	0	-491.8835	0	30698.74	77194.93	1	8601.464	0	0	0	0	0	0	0	0	
