Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	
11920.43241	1560	3.45e+19	0	0	100000	1.99756	1.0022e-05	3.464411e+26	8.819656e+25	4.694822e+25	4.124834e+25	1.564327e+26	1.018118e+26	2.51688e+25	6.407443e+24	3.410768e+24	2.996674e+24	1.136477e+25	7.396587e+24	0.2938792	4.027008e+25	0	0	0	3.922816e-161	0	4.027008e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242334e+26	0	3.242334e+26	1.465713e+26	0	1.465713e+26	7.846744e+25	0	7.846744e+25	2.931425e+26	0	2.931425e+26	8.735054e+25	0	8.735054e+25	2.798178e+26	0	2.798178e+26	2.872644e+23	1.148715e-09	0.001823928	4.287911e+10	1.365058e+10	1.924616e+11	2.333087e-06	1.163588e-11	8.969464e-18	0.4989361	0.5	0.1151275	1	50.58103	6.290008	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400265	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00244	0	2.224626e-15	0	2.224626e-15	0	-407.8952	0	-407.8952	0	30186.66	77194.93	620.5302	8457.987	3607132	0.8702829	0.2133034	5.998585	2.120643	1	2	0	0	0.003981278	0	
11920.68466	1560	3.45e+19	0	0	100000	1.99757	1.0022e-05	3.464485e+26	8.819687e+25	4.694843e+25	4.124845e+25	1.56437e+26	1.018146e+26	2.516933e+25	6.407465e+24	3.410783e+24	2.996682e+24	1.136508e+25	7.396787e+24	0.2938809	4.027093e+25	0	0	0	1.540387e-161	0	4.027093e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242402e+26	0	3.242402e+26	1.465744e+26	0	1.465744e+26	7.84691e+25	0	7.84691e+25	2.931487e+26	0	2.931487e+26	8.735239e+25	0	8.735239e+25	2.798238e+26	0	2.798238e+26	2.87264e+23	1.148717e-09	0.001823933	4.287798e+10	1.365132e+10	1.924688e+11	2.333117e-06	1.163619e-11	8.96982e-18	0.4989361	0.5	0.115129	1	50.5821	6.290141	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400245	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00243	0	2.247338e-15	0	2.247338e-15	0	-407.7635	0	-407.7635	0	30186.51	77194.93	620.5941	8457.944	3607132	0.8702524	0.213331	5.9986	2.120368	1	2	0	0	0.003983098	0	
11920.93692	1560	3.45e+19	0	0	100000	1.99758	1.0022e-05	3.464558e+26	8.819718e+25	4.694863e+25	4.124855e+25	1.564413e+26	1.018174e+26	2.516987e+25	6.407488e+24	3.410798e+24	2.99669e+24	1.136539e+25	7.396987e+24	0.2938827	4.027179e+25	0	0	0	6.048694e-162	0	4.027179e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242471e+26	0	3.242471e+26	1.465775e+26	0	1.465775e+26	7.847076e+25	0	7.847076e+25	2.931549e+26	0	2.931549e+26	8.735424e+25	0	8.735424e+25	2.798297e+26	0	2.798297e+26	2.872636e+23	1.148719e-09	0.001823938	4.287685e+10	1.365205e+10	1.924761e+11	2.333148e-06	1.163649e-11	8.970176e-18	0.4989362	0.5	0.1151306	1	50.58317	6.290274	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400225	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00242	0	2.270345e-15	0	2.270345e-15	0	-407.6314	0	-407.6314	0	30186.36	77194.93	620.6582	8457.902	3607132	0.8702218	0.2133587	5.998616	2.120093	1	2	0	0	0.003984926	0	
11921.18917	1560	3.45e+19	0	0	100000	1.99759	1.0022e-05	3.464631e+26	8.819749e+25	4.694883e+25	4.124866e+25	1.564455e+26	1.018201e+26	2.51704e+25	6.40751e+24	3.410813e+24	2.996698e+24	1.13657e+25	7.397188e+24	0.2938844	4.027264e+25	0	0	0	2.375162e-162	0	4.027264e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24254e+26	0	3.24254e+26	1.465806e+26	0	1.465806e+26	7.847242e+25	0	7.847242e+25	2.931611e+26	0	2.931611e+26	8.735609e+25	0	8.735609e+25	2.798356e+26	0	2.798356e+26	2.872632e+23	1.14872e-09	0.001823943	4.287572e+10	1.365279e+10	1.924834e+11	2.333179e-06	1.16368e-11	8.970532e-18	0.4989362	0.5	0.1151321	1	50.58424	6.290407	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400205	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00241	0	2.293651e-15	0	2.293651e-15	0	-407.4989	0	-407.4989	0	30186.21	77194.93	620.7225	8457.859	3607132	0.8701911	0.2133865	5.998632	2.119816	1	2	0	0	0.003986764	0	
11921.44142	1560	3.45e+19	0	0	100000	1.9976	1.0022e-05	3.464705e+26	8.81978e+25	4.694904e+25	4.124877e+25	1.564498e+26	1.018229e+26	2.517093e+25	6.407533e+24	3.410827e+24	2.996705e+24	1.136601e+25	7.397388e+24	0.2938861	4.027349e+25	0	0	0	9.326633e-163	0	4.027349e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242608e+26	0	3.242608e+26	1.465837e+26	0	1.465837e+26	7.847408e+25	0	7.847408e+25	2.931673e+26	0	2.931673e+26	8.735794e+25	0	8.735794e+25	2.798415e+26	0	2.798415e+26	2.872627e+23	1.148722e-09	0.001823948	4.287458e+10	1.365352e+10	1.924906e+11	2.33321e-06	1.163711e-11	8.970888e-18	0.4989362	0.5	0.1151336	1	50.58531	6.29054	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400185	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0024	0	2.317261e-15	0	2.317261e-15	0	-407.3661	0	-407.3661	0	30186.06	77194.93	620.7869	8457.817	3607132	0.8701601	0.2134145	5.998647	2.119538	1	2	0	0	0.003988612	0	
11921.69367	1560	3.45e+19	0	0	100000	1.99761	1.0022e-05	3.464778e+26	8.819811e+25	4.694924e+25	4.124887e+25	1.564541e+26	1.018256e+26	2.517146e+25	6.407555e+24	3.410842e+24	2.996713e+24	1.136632e+25	7.397588e+24	0.2938879	4.027434e+25	0	0	0	3.66232e-163	0	4.027434e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242677e+26	0	3.242677e+26	1.465868e+26	0	1.465868e+26	7.847574e+25	0	7.847574e+25	2.931735e+26	0	2.931735e+26	8.735979e+25	0	8.735979e+25	2.798475e+26	0	2.798475e+26	2.872623e+23	1.148723e-09	0.001823952	4.287345e+10	1.365426e+10	1.924979e+11	2.333241e-06	1.163742e-11	8.971244e-18	0.4989363	0.5	0.1151352	1	50.58638	6.290673	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400165	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00239	0	2.341179e-15	0	2.341179e-15	0	-407.2329	0	-407.2329	0	30185.91	77194.93	620.8515	8457.775	3607132	0.870129	0.2134427	5.998662	2.119259	1	2	0	0	0.00399047	0	
11921.94592	1560	3.45e+19	0	0	100000	1.99762	1.0022e-05	3.464851e+26	8.819842e+25	4.694944e+25	4.124898e+25	1.564583e+26	1.018284e+26	2.5172e+25	6.407578e+24	3.410857e+24	2.996721e+24	1.136663e+25	7.397789e+24	0.2938896	4.027519e+25	0	0	0	1.438095e-163	0	4.027519e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242745e+26	0	3.242745e+26	1.465899e+26	0	1.465899e+26	7.84774e+25	0	7.84774e+25	2.931797e+26	0	2.931797e+26	8.736164e+25	0	8.736164e+25	2.798534e+26	0	2.798534e+26	2.872619e+23	1.148725e-09	0.001823957	4.287232e+10	1.365499e+10	1.925051e+11	2.333272e-06	1.163773e-11	8.9716e-18	0.4989363	0.5	0.1151367	1	50.58745	6.290807	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400144	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00238	0	2.365412e-15	0	2.365412e-15	0	-407.0994	0	-407.0994	0	30185.76	77194.93	620.9163	8457.732	3607132	0.8700977	0.2134709	5.998677	2.118978	1	2	0	0	0.003992339	0	
11922.19818	1560	3.45e+19	0	0	100000	1.99763	1.0022e-05	3.464925e+26	8.819873e+25	4.694965e+25	4.124908e+25	1.564626e+26	1.018311e+26	2.517253e+25	6.4076e+24	3.410872e+24	2.996728e+24	1.136694e+25	7.397989e+24	0.2938914	4.027605e+25	0	0	0	5.647015e-164	0	4.027605e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242814e+26	0	3.242814e+26	1.46593e+26	0	1.46593e+26	7.847906e+25	0	7.847906e+25	2.931859e+26	0	2.931859e+26	8.736348e+25	0	8.736348e+25	2.798593e+26	0	2.798593e+26	2.872615e+23	1.148726e-09	0.001823962	4.287119e+10	1.365572e+10	1.925124e+11	2.333303e-06	1.163803e-11	8.971956e-18	0.4989363	0.5	0.1151382	1	50.58852	6.29094	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400124	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00237	0	2.389965e-15	0	2.389965e-15	0	-406.9654	0	-406.9654	0	30185.61	77194.93	620.9813	8457.69	3607132	0.8700663	0.2134994	5.998692	2.118696	1	2	0	0	0.003994218	0	
11922.45043	1560	3.45e+19	0	0	100000	1.99764	1.0022e-05	3.464998e+26	8.819904e+25	4.694985e+25	4.124919e+25	1.564669e+26	1.018339e+26	2.517306e+25	6.407623e+24	3.410886e+24	2.996736e+24	1.136725e+25	7.398189e+24	0.2938931	4.02769e+25	0	0	0	2.217431e-164	0	4.02769e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242883e+26	0	3.242883e+26	1.465961e+26	0	1.465961e+26	7.848072e+25	0	7.848072e+25	2.931921e+26	0	2.931921e+26	8.736533e+25	0	8.736533e+25	2.798652e+26	0	2.798652e+26	2.872611e+23	1.148728e-09	0.001823967	4.287006e+10	1.365646e+10	1.925197e+11	2.333334e-06	1.163834e-11	8.972312e-18	0.4989363	0.5	0.1151398	1	50.5896	6.291073	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400104	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00236	0	2.414842e-15	0	2.414842e-15	0	-406.8311	0	-406.8311	0	30185.45	77194.93	621.0465	8457.648	3607132	0.8700347	0.2135279	5.998707	2.118412	1	2	0	0	0.003996108	0	
11922.70268	1560	3.45e+19	0	0	100000	1.99765	1.0022e-05	3.465071e+26	8.819935e+25	4.695005e+25	4.12493e+25	1.564711e+26	1.018367e+26	2.517359e+25	6.407645e+24	3.410901e+24	2.996744e+24	1.136756e+25	7.39839e+24	0.2938948	4.027775e+25	0	0	0	8.707252e-165	0	4.027775e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.242951e+26	0	3.242951e+26	1.465992e+26	0	1.465992e+26	7.848238e+25	0	7.848238e+25	2.931983e+26	0	2.931983e+26	8.736718e+25	0	8.736718e+25	2.798711e+26	0	2.798711e+26	2.872607e+23	1.148729e-09	0.001823972	4.286892e+10	1.365719e+10	1.925269e+11	2.333364e-06	1.163865e-11	8.972669e-18	0.4989364	0.5	0.1151413	1	50.59067	6.291206	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400084	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00235	0	2.44005e-15	0	2.44005e-15	0	-406.6964	0	-406.6964	0	30185.3	77194.93	621.1119	8457.605	3607132	0.870003	0.2135567	5.998722	2.118127	1	2	0	0	0.003998009	0	
11922.95493	1560	3.45e+19	0	0	100000	1.99766	1.0022e-05	3.465145e+26	8.819966e+25	4.695025e+25	4.12494e+25	1.564754e+26	1.018394e+26	2.517413e+25	6.407667e+24	3.410916e+24	2.996751e+24	1.136787e+25	7.39859e+24	0.2938966	4.02786e+25	0	0	0	3.419102e-165	0	4.02786e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24302e+26	0	3.24302e+26	1.466023e+26	0	1.466023e+26	7.848404e+25	0	7.848404e+25	2.932045e+26	0	2.932045e+26	8.736903e+25	0	8.736903e+25	2.798771e+26	0	2.798771e+26	2.872602e+23	1.148731e-09	0.001823976	4.286779e+10	1.365793e+10	1.925342e+11	2.333395e-06	1.163896e-11	8.973025e-18	0.4989364	0.5	0.1151428	1	50.59174	6.291339	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400064	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00234	0	2.465593e-15	0	2.465593e-15	0	-406.5614	0	-406.5614	0	30185.15	77194.93	621.1775	8457.563	3607132	0.869971	0.2135856	5.998737	2.117841	1	2	0	0	0.003999922	0	
11923.20718	1560	3.45e+19	0	0	100000	1.99767	1.0022e-05	3.465218e+26	8.819997e+25	4.695046e+25	4.124951e+25	1.564796e+26	1.018422e+26	2.517466e+25	6.40769e+24	3.410931e+24	2.996759e+24	1.136818e+25	7.39879e+24	0.2938983	4.027946e+25	0	0	0	1.342588e-165	0	4.027946e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243089e+26	0	3.243089e+26	1.466054e+26	0	1.466054e+26	7.84857e+25	0	7.84857e+25	2.932107e+26	0	2.932107e+26	8.737088e+25	0	8.737088e+25	2.79883e+26	0	2.79883e+26	2.872598e+23	1.148733e-09	0.001823981	4.286666e+10	1.365866e+10	1.925415e+11	2.333426e-06	1.163927e-11	8.973381e-18	0.4989364	0.5	0.1151443	1	50.59281	6.291472	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400044	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00233	0	2.491478e-15	0	2.491478e-15	0	-406.4259	0	-406.4259	0	30185	77194.93	621.2434	8457.521	3607132	0.8699389	0.2136146	5.998752	2.117552	1	2	0	0	0.004001847	0	
11923.45944	1560	3.45e+19	0	0	100000	1.99768	1.0022e-05	3.465291e+26	8.820028e+25	4.695066e+25	4.124962e+25	1.564839e+26	1.018449e+26	2.517519e+25	6.407712e+24	3.410945e+24	2.996767e+24	1.136849e+25	7.398991e+24	0.2939001	4.028031e+25	0	0	0	5.271977e-166	0	4.028031e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243157e+26	0	3.243157e+26	1.466085e+26	0	1.466085e+26	7.848736e+25	0	7.848736e+25	2.932169e+26	0	2.932169e+26	8.737273e+25	0	8.737273e+25	2.798889e+26	0	2.798889e+26	2.872594e+23	1.148734e-09	0.001823986	4.286553e+10	1.36594e+10	1.925487e+11	2.333457e-06	1.163957e-11	8.973737e-18	0.4989365	0.5	0.1151459	1	50.59388	6.291605	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400024	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00232	0	2.517711e-15	0	2.517711e-15	0	-406.2901	0	-406.2901	0	30184.85	77194.93	621.3095	8457.478	3607132	0.8699066	0.2136439	5.998766	2.117263	1	2	0	0	0.004003783	0	
11923.71169	1560	3.45e+19	0	0	100000	1.99769	1.0022e-05	3.465364e+26	8.820059e+25	4.695086e+25	4.124972e+25	1.564882e+26	1.018477e+26	2.517572e+25	6.407735e+24	3.41096e+24	2.996775e+24	1.13688e+25	7.399191e+24	0.2939018	4.028116e+25	0	0	0	2.070161e-166	0	4.028116e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243226e+26	0	3.243226e+26	1.466116e+26	0	1.466116e+26	7.848902e+25	0	7.848902e+25	2.932231e+26	0	2.932231e+26	8.737457e+25	0	8.737457e+25	2.798948e+26	0	2.798948e+26	2.87259e+23	1.148736e-09	0.001823991	4.28644e+10	1.366013e+10	1.92556e+11	2.333488e-06	1.163988e-11	8.974093e-18	0.4989365	0.5	0.1151474	1	50.59495	6.291738	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01400003	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00231	0	2.544297e-15	0	2.544297e-15	0	-406.1538	0	-406.1538	0	30184.7	77194.93	621.3759	8457.436	3607132	0.869874	0.2136733	5.998781	2.116971	1	2	0	0	0.004005733	0	
11923.96394	1560	3.45e+19	0	0	100000	1.9977	1.0022e-05	3.465438e+26	8.82009e+25	4.695107e+25	4.124983e+25	1.564924e+26	1.018504e+26	2.517626e+25	6.407757e+24	3.410975e+24	2.996782e+24	1.136911e+25	7.399391e+24	0.2939035	4.028201e+25	0	0	0	8.128953e-167	0	4.028201e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243294e+26	0	3.243294e+26	1.466147e+26	0	1.466147e+26	7.849069e+25	0	7.849069e+25	2.932294e+26	0	2.932294e+26	8.737642e+25	0	8.737642e+25	2.799007e+26	0	2.799007e+26	2.872586e+23	1.148737e-09	0.001823996	4.286326e+10	1.366087e+10	1.925633e+11	2.333519e-06	1.164019e-11	8.974449e-18	0.4989365	0.5	0.1151489	1	50.59602	6.291871	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01399983	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0023	0	2.571243e-15	0	2.571243e-15	0	-406.0172	0	-406.0172	0	30184.55	77194.93	621.4425	8457.394	3607132	0.8698413	0.2137029	5.998795	2.116678	1	2	0	0	0.004007695	0	
11924.21619	1560	3.45e+19	0	0	100000	1.99771	1.0022e-05	3.465511e+26	8.82012e+25	4.695127e+25	4.124993e+25	1.564967e+26	1.018532e+26	2.517679e+25	6.40778e+24	3.41099e+24	2.99679e+24	1.136942e+25	7.399592e+24	0.2939053	4.028286e+25	0	0	0	3.192015e-167	0	4.028286e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243363e+26	0	3.243363e+26	1.466178e+26	0	1.466178e+26	7.849235e+25	0	7.849235e+25	2.932356e+26	0	2.932356e+26	8.737827e+25	0	8.737827e+25	2.799067e+26	0	2.799067e+26	2.872581e+23	1.148739e-09	0.001824	4.286213e+10	1.36616e+10	1.925705e+11	2.33355e-06	1.16405e-11	8.974805e-18	0.4989365	0.5	0.1151505	1	50.59709	6.292004	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01399963	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00229	0	2.598555e-15	0	2.598555e-15	0	-405.8801	0	-405.8801	0	30184.4	77194.93	621.5093	8457.351	3607132	0.8698084	0.2137326	5.998809	2.116383	1	2	0	0	0.00400967	0	
11924.46844	1560	3.45e+19	0	0	100000	1.99772	1.0022e-05	3.465584e+26	8.820151e+25	4.695147e+25	4.125004e+25	1.56501e+26	1.01856e+26	2.517732e+25	6.407802e+24	3.411005e+24	2.996798e+24	1.136973e+25	7.399792e+24	0.293907	4.028372e+25	0	0	0	1.253416e-167	0	4.028372e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243432e+26	0	3.243432e+26	1.466209e+26	0	1.466209e+26	7.849401e+25	0	7.849401e+25	2.932418e+26	0	2.932418e+26	8.738012e+25	0	8.738012e+25	2.799126e+26	0	2.799126e+26	2.872577e+23	1.14874e-09	0.001824005	4.2861e+10	1.366234e+10	1.925778e+11	2.333581e-06	1.164081e-11	8.975162e-18	0.4989366	0.5	0.115152	1	50.59816	6.292138	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01399943	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00228	0	2.626239e-15	0	2.626239e-15	0	-405.7427	0	-405.7427	0	30184.25	77194.93	621.5765	8457.309	3607132	0.8697753	0.2137626	5.998823	2.116086	1	2	0	0	0.004011659	0	
11924.7207	1560	3.45e+19	0	0	100000	1.99773	1.0022e-05	3.465658e+26	8.820182e+25	4.695168e+25	4.125015e+25	1.565052e+26	1.018587e+26	2.517786e+25	6.407825e+24	3.411019e+24	2.996805e+24	1.137004e+25	7.399992e+24	0.2939088	4.028457e+25	0	0	0	4.921816e-168	0	4.028457e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2435e+26	0	3.2435e+26	1.46624e+26	0	1.46624e+26	7.849567e+25	0	7.849567e+25	2.93248e+26	0	2.93248e+26	8.738197e+25	0	8.738197e+25	2.799185e+26	0	2.799185e+26	2.872573e+23	1.148742e-09	0.00182401	4.285987e+10	1.366307e+10	1.925851e+11	2.333611e-06	1.164111e-11	8.975518e-18	0.4989366	0.5	0.1151535	1	50.59923	6.292271	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01399923	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00227	0	2.654302e-15	0	2.654302e-15	0	-405.6048	0	-405.6048	0	30184.09	77194.93	621.6439	8457.267	3607132	0.8697419	0.2137928	5.998837	2.115788	1	2	0	0	0.004013662	0	
11924.97295	1560	3.45e+19	0	0	100000	1.99774	1.0022e-05	3.465731e+26	8.820213e+25	4.695188e+25	4.125025e+25	1.565095e+26	1.018615e+26	2.517839e+25	6.407847e+24	3.411034e+24	2.996813e+24	1.137035e+25	7.400192e+24	0.2939105	4.028542e+25	0	0	0	1.93266e-168	0	4.028542e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.243569e+26	0	3.243569e+26	1.466271e+26	0	1.466271e+26	7.849733e+25	0	7.849733e+25	2.932542e+26	0	2.932542e+26	8.738382e+25	0	8.738382e+25	2.799244e+26	0	2.799244e+26	2.872569e+23	1.148744e-09	0.001824015	4.285874e+10	1.366381e+10	1.925923e+11	2.333642e-06	1.164142e-11	8.975874e-18	0.4989366	0.5	0.115155	1	50.6003	6.292404	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01399903	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00226	0	2.68275e-15	0	2.68275e-15	0	-405.4666	0	-405.4666	0	30183.94	77194.93	621.7116	8457.224	3607132	0.8697084	0.2138231	5.998851	2.115487	1	2	0	0	0.00401568	0	
