source	case	temperature	pu_m_percent	om	exp_mu	sci_mu	residual
AdamsonAndCarney1974	AdamsonAndCarney1974/T_1623K_q_15	1623.0	15.0	2.071	-161.3	-145.345	15.955000000000013
AdamsonAndCarney1974	AdamsonAndCarney1974/T_1773K_q_15	1773.0	15.0	2.046	-159.6	-151.1185	8.481499999999983
AdamsonAndCarney1974	AdamsonAndCarney1974/T_1773K_q_15	1773.0	15.0	2.05	-159.6	-147.3565	12.243499999999983
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9982	-325.15	-420.9074	-95.75740000000002
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9986	-312.34	-414.0751999999995	-101.73519999999951
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9987	-315.98	-411.9999500000005	-96.0199500000005
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9987	-279.68	-411.9999500000005	-132.31995000000052
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.999	-299.57	-405.10446666666377	-105.53446666666377
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9991	-304.0	-402.19204999999675	-98.19204999999675
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9991	-282.06	-402.19204999999675	-120.13204999999675
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9993	-298.44	-396.0028111111053	-97.5628111111053
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9995	-258.45	-386.53392222222107	-128.08392222222108
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9996	-256.11	-381.799477777779	-125.68947777777896
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9998	-261.01	-362.5944111111138	-101.58441111111381
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	1.9998	-225.21	-362.5944111111138	-137.3844111111138
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0	-245.35	-340.9553	-95.60530000000003
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0001	-298.31	-330.3045777777594	-31.99457777775939
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0003	-257.7	-309.0031333333255	-51.30313333332549
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0003	-216.21	-309.0031333333255	-92.79313333332547
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0004	-216.46	-300.7864555555623	-84.32645555556232
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0004	-215.75	-300.7864555555623	-85.03645555556233
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0011	-209.09	-275.6425999999975	-66.55259999999751
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0042	-204.4	-241.53383333333332	-37.133833333333314
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0052	-200.67	-235.97802222222296	-35.308022222222974
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0057	-194.81	-233.57704999999967	-38.76704999999967
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0196	-182.5	-197.49952222222205	-14.999522222222055
Chilton1979	Chilton1979/T_1523K_q_23p16	1523.0	23.16	2.0342	-173.04	-176.0138	-2.9738000000000113
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	1.999	-297.72	-377.4302	-79.71019999999999
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	1.9991	-308.06	-374.70443207547015	-66.64443207547015
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	1.9995	-297.93	-359.57319056603427	-61.643190566034264
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	1.9995	-281.69	-359.57319056603427	-77.88319056603427
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	1.9998	-290.86	-340.9925320754695	-50.1325320754695
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	1.9998	-278.05	-340.9925320754695	-62.9425320754695
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	1.9999	-227.18	-332.364449056597	-105.18444905659697
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0	-258.37	-322.9262622641578	-64.5562622641578
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0	-245.35	-322.9262622641578	-77.5762622641578
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0	-237.01	-322.9262622641578	-85.91626226415781
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0001	-258.66	-313.2705490565711	-54.610549056571074
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0002	-270.09	-304.3059377358526	-34.215937735852606
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0004	-224.96	-291.0210716981117	-66.0610716981117
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0007	-215.45	-277.80504339622183	-62.355043396221845
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0017	-206.37	-254.77290377358466	-48.402903773584654
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0033	-196.57	-237.13681698113493	-40.566816981134934
Chilton1979	Chilton1979/T_1623K_q_23p16	1623.0	23.16	2.0043	-188.82	-230.0584	-41.23840000000001
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	1.9993	-286.54	-340.979	-54.438999999999965
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	1.9993	-277.84	-340.979	-63.13900000000001
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	1.9997	-270.59	-322.9085814814832	-52.31858148148325
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0001	-259.58	-297.721888888868	-38.14188888886804
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0001	-243.84	-297.721888888868	-53.88188888886802
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0001	-228.64	-297.721888888868	-69.08188888886804
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0001	-228.64	-297.721888888868	-69.08188888886804
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0002	-255.02	-291.4404333333251	-36.420433333325064
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0002	-240.82	-291.4404333333251	-50.62043333332508
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0002	-228.14	-291.4404333333251	-63.30043333332509
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0002	-255.02	-291.4404333333251	-36.420433333325064
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0002	-240.82	-291.4404333333251	-50.62043333332508
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0002	-228.14	-291.4404333333251	-63.30043333332509
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0007	-263.18	-268.22364074072954	-5.043640740729529
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0007	-263.18	-268.22364074072954	-5.043640740729529
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0008	-221.15	-264.8113722222189	-43.66137222221889
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0008	-221.15	-264.8113722222189	-43.66137222221889
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0009	-207.54	-261.89373703702813	-54.35373703702814
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0009	-207.54	-261.89373703702813	-54.35373703702814
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0011	-217.92	-256.5875666666598	-38.66756666665984
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0011	-210.89	-256.5875666666598	-45.69756666665984
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0011	-217.92	-256.5875666666598	-38.66756666665984
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0011	-210.89	-256.5875666666598	-45.69756666665984
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.002	-204.94	-240.4033500000031	-35.46335000000309
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.002	-204.94	-240.4033500000031	-35.46335000000309
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0027	-195.82	-232.09277777778067	-36.272777777780675
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0027	-195.82	-232.09277777778067	-36.272777777780675
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0037	-192.17	-223.38824444444708	-31.218244444447095
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0037	-192.17	-223.38824444444708	-31.218244444447095
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0068	-183.09	-206.53025555555536	-23.440255555555353
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0068	-183.09	-206.53025555555536	-23.440255555555353
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0209	-166.63	-173.4933	-6.8633000000000095
Chilton1979	Chilton1979/T_1722K_q_23p16	1722.0	23.16	2.0209	-166.63	-173.4933	-6.8633000000000095
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	1.999	-277.63	-303.5898	-25.95980000000003
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	1.999	-267.33	-303.5898	-36.25980000000004
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	1.9998	-218.13	-280.030861904763	-61.90086190476302
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	1.9999	-253.85	-276.5062714285737	-22.656271428573717
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0	-245.72	-272.92334761904687	-27.203347619046866
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0002	-237.01	-265.9817571428549	-28.971757142854926
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0003	-237.01	-262.54345238094396	-25.53345238094397
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0003	-223.83	-262.54345238094396	-38.71345238094395
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0003	-205.28	-262.54345238094396	-57.26345238094396
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0004	-236.18	-259.32036666666664	-23.140366666666637
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0004	-215.7	-259.32036666666664	-43.620366666666655
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0005	-208.84	-256.24709999999413	-47.40709999999413
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0013	-196.86	-236.69995238095368	-39.83995238095366
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0015	-201.43	-233.09907142857367	-31.66907142857366
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.002	-189.45	-225.44882857142943	-35.99882857142944
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0025	-184.81	-219.20296666666667	-34.392966666666666
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0031	-178.19	-213.0420142857161	-34.85201428571611
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0041	-172.62	-204.86844285714005	-32.24844285714005
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0059	-170.86	-194.09038571428664	-23.230385714286626
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0094	-164.08	-179.86705238095303	-15.787052380953014
Chilton1979	Chilton1979/T_1815K_q_31p59	1815.0	31.59	2.0095	-164.29	-179.5221	-15.232100000000003
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	1.9996	-272.94	-303.882	-30.942000000000007
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	1.9996	-272.94	-303.882	-30.942000000000007
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	1.9997	-261.21	-299.58447572815436	-38.37447572815438
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	1.9997	-261.21	-299.58447572815436	-38.37447572815438
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	1.9999	-235.84	-290.5415126213558	-54.70151262135582
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	1.9999	-235.84	-290.5415126213558	-54.70151262135582
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0	-245.22	-285.7674834951411	-40.54748349514111
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0	-245.22	-285.7674834951411	-40.54748349514111
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0002	-240.28	-276.5429495145566	-36.262949514556595
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0002	-240.28	-276.5429495145566	-36.262949514556595
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0005	-225.88	-264.0757834951459	-38.19578349514592
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0005	-225.88	-264.0757834951459	-38.19578349514592
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0006	-246.14	-260.3901038835028	-14.250103883502788
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0006	-246.14	-260.3901038835028	-14.250103883502788
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0007	-242.12	-257.1625504854357	-15.042550485435697
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0007	-214.32	-257.1625504854357	-42.84255048543571
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0007	-242.12	-257.1625504854357	-15.042550485435697
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0007	-214.32	-257.1625504854357	-42.84255048543571
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0015	-209.72	-237.98207669902683	-28.262076699026835
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0015	-209.72	-237.98207669902683	-28.262076699026835
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.002	-197.11	-229.97862135922793	-32.868621359227916
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.002	-197.11	-229.97862135922793	-32.868621359227916
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0026	-192.01	-222.54124466019118	-30.53124466019119
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0026	-192.01	-222.54124466019118	-30.53124466019119
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0027	-194.98	-221.4330067961158	-26.4530067961158
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0027	-194.98	-221.4330067961158	-26.4530067961158
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0037	-186.44	-212.46804368932146	-26.028043689321464
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0037	-186.44	-212.46804368932146	-26.028043689321464
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0052	-182.17	-202.7162815533981	-20.546281553398103
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0052	-182.17	-202.7162815533981	-20.546281553398103
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0059	-179.36	-199.11089514563136	-19.750895145631347
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0059	-179.36	-199.11089514563136	-19.750895145631347
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.009	-172.54	-187.0705786407767	-14.530578640776696
Chilton1979	Chilton1979/T_1822K_q_23p16	1822.0	23.16	2.0202	-159.18	-163.0086	-3.8285999999999945
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_14p98	1518.0	14.98	2.002	-221.4	-264.2355	-42.835499999999996
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_14p98	1518.0	14.98	2.005	-206.2	-241.26930000000075	-35.069300000000766
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_14p98	1518.0	14.98	2.013	-196.0	-216.58074444444475	-20.580744444444747
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_14p98	1518.0	14.98	2.021	-190.6	-202.7979222222225	-12.197922222222502
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_14p98	1518.0	14.98	2.024	-187.5	-198.57989999999987	-11.079899999999867
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_14p98	1518.0	14.98	2.034	-182.2	-186.5570333333335	-4.357033333333504
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_14p98	1518.0	14.98	2.047	-175.6	-174.0274	1.5725999999999942
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p03	1518.0	31.03	2.009	-179.4	-220.4327	-41.032700000000006
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p44	1518.0	31.44	2.003	-205.6	-251.8189	-46.21890000000002
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p44	1518.0	31.44	2.003	-198.4	-251.8189	-53.41890000000001
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p44	1518.0	31.44	2.005	-186.4	-237.88144615384675	-51.48144615384675
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p44	1518.0	31.44	2.011	-177.7	-213.87881538461528	-36.17881538461529
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p44	1518.0	31.44	2.017	-169.8	-198.10320000000047	-28.30320000000046
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p44	1518.0	31.44	2.029	-160.7	-174.8528	-14.152800000000013
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1518K_q_31p59	1518.0	31.59	2.009	-178.4	-220.3873	-41.987300000000005
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_14p98	1623.0	14.98	2.004	-208.1	-238.0307	-29.9307
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_14p98	1623.0	14.98	2.007	-199.9	-223.38959433962216	-23.48959433962216
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_14p98	1623.0	14.98	2.013	-190.0	-206.98858679245296	-16.988586792452963
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_14p98	1623.0	14.98	2.024	-184.1	-189.24524150943404	-5.145241509434044
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_14p98	1623.0	14.98	2.033	-176.2	-178.41096415094353	-2.210964150943539
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_14p98	1623.0	14.98	2.047	-168.2	-164.43245094339622	3.7675490566037695
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_14p98	1623.0	14.98	2.057	-161.7	-155.9163	5.783699999999982
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_31p44	1623.0	31.44	2.0	-193.9	-311.552	-117.65200000000002
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_31p44	1623.0	31.44	2.001	-207.4	-267.92025217391256	-60.52025217391255
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_31p44	1623.0	31.44	2.002	-180.7	-249.755782608697	-69.055782608697
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_31p44	1623.0	31.44	2.007	-175.9	-214.6333999999994	-38.73339999999939
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_31p44	1623.0	31.44	2.011	-166.9	-200.58724782608655	-33.68724782608655
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_31p44	1623.0	31.44	2.021	-160.0	-176.9595304347827	-16.959530434782693
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1623K_q_31p44	1623.0	31.44	2.023	-156.2	-173.1186	-16.918599999999998
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.005	-203.7	-214.8046	-11.104600000000005
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.01	-190.5	-195.35826435643662	-4.858264356436621
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.011	-187.8	-192.7063930693068	-4.906393069306802
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.017	-182.0	-180.54827029702955	1.4517297029704537
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.025	-172.0	-169.06371485148514	2.9362851485148553
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.035	-157.9	-157.50886930693042	0.39113069306958437
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.038	-162.6	-154.34050990099036	8.25949009900964
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.054	-154.0	-138.8075089108912	15.192491089108813
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.088	-139.6	-110.85973762376221	28.74026237623778
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_14p98	1823.0	14.98	2.106	-130.3	-97.1683	33.13170000000001
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.002	-187.8	-224.4808	-36.68079999999998
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.006	-157.9	-192.64811111111212	-34.74811111111211
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.017	-143.9	-159.22544999999985	-15.325449999999847
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.032	-139.6	-132.73766666666643	6.8623333333335665
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.044	-129.5	-115.49106666666647	14.00893333333353
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.052	-130.3	-105.15740000000007	25.142599999999945
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.057	-119.1	-99.0730183333334	20.0269816666666
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.065	-117.6	-89.8399	27.760099999999994
ChiltonAndKirkham1975	ChiltonAndKirkham1975/T_1823K_q_31p44	1823.0	31.44	2.074	-112.3	-80.00454	32.29545999999999
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	1.9897	-512.61	-581.7008	-69.09079999999994
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	1.9915	-502.01	-573.1136902912622	-71.10369029126218
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	1.9931	-496.26	-563.8161902912613	-67.55619029126126
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	1.9984	-465.87	-508.5348116504862	-42.66481165048617
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	1.999	-458.37	-495.3843660194138	-37.014366019413785
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	2.0	-388.18	-420.9043	-32.72429999999997
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	2.0	-382.27	-420.9043	-38.634299999999996
Dawar2016	Dawar2016/T_1073K_q_46	1073.0	46.0	2.0	-365.9	-420.9043	-55.0043
Dawar2016	Dawar2016/T_1273K_q_46	1273.0	46.0	1.989	-475.15	-514.6626	-39.51260000000002
Dawar2016	Dawar2016/T_1273K_q_46	1273.0	46.0	1.9952	-434.33	-478.409218181818	-44.07921818181802
Dawar2016	Dawar2016/T_1273K_q_46	1273.0	46.0	1.9962	-430.09	-469.7359727272731	-39.64597272727315
Dawar2016	Dawar2016/T_1273K_q_46	1273.0	46.0	1.9989	-389.07	-432.8475	-43.77750000000003
Dawar2016	Dawar2016/T_1273K_q_46	1273.0	46.0	2.0	-358.99	-376.2861	-17.296099999999967
Dawar2016	Dawar2016/T_1273K_q_46	1273.0	46.0	2.0	-342.08	-376.2861	-34.20609999999999
Dawar2016	Dawar2016/T_1273K_q_46	1273.0	46.0	2.0	-332.05	-376.2861	-44.236099999999965
Dawar2016	Dawar2016/T_1473K_q_46	1473.0	46.0	1.9867	-441.03	-459.6041	-18.574100000000044
Dawar2016	Dawar2016/T_1473K_q_46	1473.0	46.0	1.9931	-403.99	-429.82506885245857	-25.835068852458562
Dawar2016	Dawar2016/T_1473K_q_46	1473.0	46.0	1.9969	-373.04	-400.9278278688531	-27.887827868853094
Dawar2016	Dawar2016/T_1473K_q_46	1473.0	46.0	1.9982	-345.06	-384.50610655737637	-39.44610655737637
Dawar2016	Dawar2016/T_1473K_q_46	1473.0	46.0	1.9989	-325.52	-371.4504	-45.93040000000002
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9986	-322.5	-409.4351	-86.93509999999998
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.999	-313.2	-400.3940075208859	-87.19400752088592
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9991	-309.5	-397.3676844011091	-87.8676844011091
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9996	-300.8	-376.66582256266827	-75.86582256266826
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9996	-276.6	-376.66582256266827	-100.06582256266825
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9997	-296.6	-370.3126805013827	-73.71268050138269
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9998	-279.0	-359.43476963788083	-80.43476963788083
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9998	-296.7	-359.43476963788083	-62.734769637880845
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	1.9999	-260.5	-348.55685877437895	-88.05685877437895
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0	-254.9	-337.6789479108771	-82.77894791087712
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0001	-241.8	-327.8258927576542	-86.02589275765416
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0003	-223.0	-309.27274512534416	-86.27274512534416
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0008	-212.1	-283.8161125348252	-71.71611253482521
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0008	-212.4	-283.8161125348252	-71.4161125348252
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0014	-212.1	-269.70882228412836	-57.608822284128365
