label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,error,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v5_codex_trial_00671,2.016000175267082,0.8582391635978788,0.64385058960385,0.4934958331860495,0.16851728494473955,0.0,0.14468569549390017,1.8748300927628333e-06,740479.940844267,15618712393112.29,6.9767907844709106e+19,1.4538770261610605,0.5682286974532457,0.050231557926798294,1.2381600129408936,3.0035856537389933,0.5464950422106962,3.1381155875491014,2.3924370782645474,1.2893876577013346,80.44969989613726,1.096929282468282e+19,1.1403116953887482e+19,9.692098242117892e+18,-0.0706057709723478,3.3783883441045175,4.274505461929689,0.0012786132261458586,0.1503557729998585,0.1503557729998585,12.0,22,0,,4.2934800659537927e-19,3.608528454189059e-105,1.513911388026966e-87,8.453963324905254e-106,0.23427730811132275,1.2907062951271186e-19,3.173094942293186e-19,2.99147813370456e-20,700.0,800.0,1.35,112.61962328215726,155.30811223402884,201.95810755698992,255.20713684150002,32.16992338602,42.68848895187158,46.649995322961075,99.89902460747118,53.2490292845101,0.75,350.0,2.266098299779461,1.6432312077616174,1.263663736646393,2.8,76.82813308734627,74.06490230851917,64.54295813444034,0.9062406758472994,0.043108761629924365,67.68347175004858,88.14211979486312,86.68133985102472,82.2612773283579,35.11051613254844,3.284540201281435,0.39013185776347786,18.159992144369973,21.0323342226607,30.528928588388766,92.35443893245801,93.20044121534882,27.47797072746749,7.579038145309286,9.048106767937993,13.19482817034551,58.04986270626923,86.60751321776615,88.9059498863878,capture_only,0.8426748916623845,0.6742093883164682,0.2753754274368429,0.0010502088901228439,8.155664327488101e-05,0.2822415321085878,0.22424107024193668,0.007198007954248489,0.000842359790693215,7.325632972839321e-05,1.00141361962339,1.0962038785846797,4.169199876621368,4.228554080503646,4.652737849734062,6.738270182804564,6.756368466378004,4.608669439211791,3.996600527718994,4.046312310795336,4.453980254475998,6.8324231532281,10.107104221161748,10.703844999518976,0.06978564227509806,0.037586498241776005,0.0,0.0,0.02333373068394309,0.2905978905147536,1.7477758156906074,671,TrialState.COMPLETE
capture_only_v5_codex_trial_00691,2.016100160116854,0.8687779238248259,0.6387389051060577,0.4840892248418091,0.15348226796960138,0.0,0.15438187489213256,2.4529359929859743e-06,725856.4378047831,16085980841230.75,7.134308404153305e+19,1.554853045580731,0.5997845151001031,0.06264424802275914,1.1411456653077088,3.442624139648242,0.5706712118275598,3.894790966192827,2.6884808766379726,1.161591334103408,83.63540389950141,1.0971041721130703e+19,1.1489155403832893e+19,9.500498241807712e+18,-0.08254172188281723,3.6348934746972024,3.9115132714977583,0.0016777141240454294,0.19159066588353177,0.19159066588353177,12.0,22,0,,4.2934800659537927e-19,3.649036637744946e-105,9.105421623728037e-88,5.111171014608254e-106,0.14006905169817332,1.3198470547683614e-19,3.366786685200595e-19,3.200162592400289e-20,700.0,800.0,1.35,117.2342563350318,161.12117742515895,208.2412790996584,265.5632049037101,33.59885243553039,43.886921090127146,47.120101674499466,104.44202747855113,57.32192580405166,0.75,350.0,2.2652355480874475,1.6482203590342097,1.2752668733686514,2.8,74.9328649075571,71.72416571237511,61.29736887036107,0.5728604453269545,0.021981026665718183,64.89560606557373,87.58705496451367,86.02529107463508,81.54126861418057,31.2561077017204,2.580593899103937,0.2655588381685604,19.958131926185693,23.275546892195067,33.686251870521374,92.8309581566073,93.37319775205894,30.16482372241895,8.01502436672163,9.579185651980797,13.768426943448524,61.558469948984545,87.07264045401543,88.88145384515782,capture_only,0.8733180835197353,0.7034534149076224,0.28911518606504616,0.001000568411737579,7.772748002784024e-05,0.2956043249327335,0.23691274586846192,0.007937537193286574,0.0008559101846986769,7.181100439317417e-05,1.0009208919215982,1.1103006463136487,4.2356850827374934,4.296833980522181,4.727264073052508,6.595180829654023,6.604743493795301,4.6968979857390565,4.102316343831992,4.158610527515676,4.594496183687413,7.177484812101764,10.34590973669594,10.852915505669221,0.0664640230572117,0.048832806338774015,0.0,0.0,0.028087377063369685,0.2728877741782621,1.7625153436881005,691,TrialState.COMPLETE
capture_only_v5_codex_trial_00688,2.0170770371481814,0.8865207146458245,0.628610326342513,0.48961831797754624,0.1524968783281379,0.0,0.13768917783514453,2.0796365503344414e-06,665373.9021703895,15837483298443.736,6.8652946628603445e+19,1.5430541316565738,0.5356923634565628,0.0631393444976561,1.6209350768057158,3.7411083685688413,0.5704926317316451,3.1674637457159163,2.4387765728021837,1.3277596219288872,83.61233511026445,9.960298355417872e+18,1.0382122034041504e+19,8.724120118960763e+18,-0.07556449280121157,3.111179663600886,4.383007131934445,0.0013448262627511758,0.14096012054225826,0.14096012054225826,12.0,22,0,,4.2934800659537927e-19,3.579578371634801e-105,1.118526668339245e-87,6.222989759539288e-106,0.1738470041290711,1.2700795126291639e-19,2.9803563798825027e-19,3.1743170036875555e-20,700.0,800.0,1.35,117.28904547275349,163.55055213132556,217.96136014962522,290.78845930456004,33.67671036248903,46.261506658572074,54.41080801829966,127.23790717323448,72.82709915493481,0.75,350.0,2.4792465326364246,1.7779729601344711,1.334128485456967,2.8,77.1509392607386,74.40362409392378,65.00821894076459,0.8768361267666529,0.027701613627130004,68.43418255521607,88.68895399471107,87.44427468019899,83.66830223391182,40.402040933278585,4.697098316538323,0.5832339884108044,17.981087297221585,20.843407661961002,30.24070034503113,92.69340889277791,93.51708268603464,26.891509977784185,7.125058119178543,8.381790572560911,11.90899167852915,53.020766456465815,85.41989409248309,88.90593988539923,capture_only,0.8339557322994549,0.6643833290461808,0.26850724165338413,0.0010258589105485744,8.171652463109119e-05,0.2814453905068805,0.22276014545098044,0.006779116176352098,0.0008056545646145376,7.229045266699456e-05,1.0008624527344596,1.0887347691841094,4.03401770974035,4.088584915069038,4.482573472550891,6.42872912154491,6.455133983813584,4.449656583661794,3.904542495603508,3.9511746017891203,4.334367007730065,6.570413494079271,9.88220193641399,10.510753835737306,0.06917581267400526,0.02215609857145304,0.0,0.0,0.04091236870562585,0.27622341526583233,1.7615937242430193,688,TrialState.COMPLETE
capture_only_v5_codex_trial_00626,2.017121765447339,0.9109939313312926,0.6350381331524909,0.4918108910265695,0.1345601301404256,0.005073383368334059,0.13037301892392483,1.2678452603875445e-06,660405.2234618979,16588182042027.508,6.750610075372636e+19,1.6764267595506237,0.5418536109597204,0.061430606316703315,1.9284856330112845,4.02476465276754,0.4713710654639842,1.892140061294014,2.9402161127766746,1.3518234039317656,87.86109711855438,1.034905697752601e+19,1.0797293771985406e+19,9.132908042331774e+18,-0.07270583295201805,3.8961188383776655,4.752489222486847,0.000886501794199224,0.11130120248889175,0.11130120248889175,12.0,22,0,,4.2934800659537927e-19,3.549554068062795e-105,8.292233564536876e-88,4.595840206947161e-106,0.12947655166879563,1.2488628639439376e-19,3.0031385297421618e-19,3.4479532652757843e-20,700.0,800.0,1.35,121.55558057576081,162.94223089191547,204.37008681099095,248.19769390084903,33.69448345720643,41.38665031615466,41.42785591907548,85.25546300893356,43.82760708985808,0.75,350.0,2.0418453247908035,1.5232250874574442,1.2144521626121902,2.8,73.49507179394631,70.4494049090639,59.62839010618231,0.6876776895662582,0.04179838861715575,63.65626967569634,87.26630020246431,85.8603395207345,81.23363693966502,42.79207671719006,4.782419771013828,0.6071781192616643,21.57833562443107,24.7515743623884,35.58612998582543,93.26455529846451,93.9107209859746,31.63517454282757,8.511946000489518,9.93792409429921,14.314437756716977,50.826338699930815,86.1043926559257,89.7462347656894,capture_only,0.8484370099540018,0.6703213699398596,0.26856651601659093,0.0008618061195418862,6.57713420146441e-05,0.2847333787158492,0.22317046966695478,0.006046210564237336,0.0007054665643131504,6.154514144767106e-05,1.0014994634407783,1.1133387295652741,4.078155571668627,4.128699358607849,4.516913391975688,6.0469052058497175,6.0474148540662425,4.483997729269888,3.9370204183303215,3.9785659152993538,4.364042189019593,6.375538372314891,9.112482106496167,9.6465255699075,0.09170778888590973,0.015950565762608105,0.0,0.0,0.01629993271213402,0.2800387083383189,2.18692075384035,626,TrialState.COMPLETE
capture_only_v5_codex_trial_00599,2.0180570125809556,0.8811799267338075,0.6718387388772729,0.4984993162601809,0.1695707343058036,0.0,0.13664310191168746,1.6046823300037034e-06,734860.5325904114,18250608782025.625,6.848778272286866e+19,1.5692358483992923,0.5133464517901111,0.07471840500133489,2.2675016704091946,4.59025182968421,0.4533400827338654,1.5342283049900378,2.802723622501109,1.3276370170449499,80.70380428003712,1.2729450091903717e+19,1.3223765761668987e+19,1.1405442660720267e+19,-0.06424300228547004,3.40004678433907,4.631930223884961,0.0007263045577631949,0.08077180514007837,0.08077180514007837,12.0,22,0,,4.2934800659537927e-19,3.5752699392454754e-105,9.249686101673573e-88,5.143291699560925e-106,0.1438574369756921,1.2670239803730703e-19,2.8544650223464507e-19,3.228078624315676e-20,700.0,800.0,1.35,110.52903195397184,146.31732693114407,179.16882046409754,207.42781936589645,29.82522767393472,35.78829497717223,32.85149353295347,61.11049243475239,28.25899890179892,0.75,350.0,1.8766817703811671,1.4176572502825353,1.1577227490173803,2.8,73.27205670298899,70.19195980682689,59.46550474381162,0.746104400746417,0.051172509940020296,63.821071119148726,87.49694644674953,86.21754123943721,81.95112242862592,49.72514593552712,6.608907422553158,0.9444224901716188,21.926927962477418,25.138514146099542,35.91293159249988,93.55653072984911,94.25803241081685,31.623051795017908,8.361771574184854,9.66411537006411,13.709768113114086,44.23710194919285,84.7444356814278,89.82845720756912,capture_only,0.8411295121709915,0.6656294210121627,0.26678825467792416,0.0008159127573292787,6.145051234816682e-05,0.2843557656382814,0.22360715534979986,0.005566635262245151,0.0006790912702025401,6.084049026329472e-05,1.001179322718725,1.0780787721696428,3.9598858223625863,4.003896626061437,4.354775409010594,5.696548956647141,5.690733628730812,4.332294832238728,3.8569262134273536,3.8947362351488803,4.250823126560367,6.032185480017787,8.64597780474885,9.227059461769004,0.09671143577937838,0.005893467473935162,0.0,0.0,0.004625950282260155,0.2686333956665882,2.0123910965123697,599,TrialState.COMPLETE
capture_only_v5_codex_trial_00590,2.0198391282465846,0.8744018118974297,0.6716871777961704,0.4903402801322621,0.18558634661345982,0.0,0.13633699178112443,1.7921572072798583e-06,759301.3178770498,18232660000052.78,6.8439526486016885e+19,1.5625279831809968,0.41998541670733386,0.07005218146670605,2.3775054410662606,4.562984023676566,0.578627477564672,1.787503105340359,2.5113605424024135,1.3663675206001251,77.16960477625635,1.3046127817174295e+19,1.361394379103396e+19,1.1464195338751363e+19,-0.0746403757579217,2.9968736817848503,4.637888331808422,0.0007996804130682957,0.08391644951440236,0.08391644951440236,12.0,22,0,,4.2934800659537927e-19,3.5740101563492864e-105,1.0413240202618086e-87,5.789356796199761e-106,0.1619849005161576,1.2661312399913124e-19,2.3349556710581596e-19,3.2142511837894934e-20,700.0,800.0,1.35,106.79782048356958,145.85235325281087,187.80861454364745,234.19094565470002,29.62821570731323,39.05453276924129,41.95626129083658,88.33859240188914,46.382331111052565,0.75,350.0,2.192843866984433,1.6056713548445039,1.24696594042694,2.8,75.21478150248113,72.40539287246315,62.54238503734545,0.947873033423826,0.058734234128233795,66.52217722016826,88.24220817033283,87.08669463100536,83.21982546611004,50.55272750761941,7.976415129234213,1.1439143676728007,20.059589827246228,23.013649525036733,32.97593867584682,93.42205534777008,94.30533322224348,29.067964817670813,7.731654218538399,8.916757224164387,12.60770513160195,43.67404067175384,83.5990424816256,89.83868844745464,capture_only,0.9003530256484993,0.7131891962043395,0.28618784867886476,0.0009755243348527988,7.504949366615222e-05,0.3043623889692707,0.23951503518789302,0.006187287506867153,0.0007559150207204714,7.053045162206932e-05,1.0012659559519121,1.0606389203621795,3.8252756446241585,3.8677684062957933,4.195488438128874,5.629096094471252,5.635857494134627,4.170023543375668,3.7217752221595077,3.757033109642379,4.077881769810997,5.767044533119909,8.423786474119476,9.017326654420973,0.07495187675919167,0.0,0.0,0.0,0.01905786061324379,0.27886422102862407,1.8528203177396227,590,TrialState.COMPLETE
capture_only_v5_codex_trial_00439,2.020008966787959,0.914848368436897,0.6119143246333882,0.5059023784802753,0.08989080172337906,0.002294905687912527,0.1200023203940873,7.772014710412736e-07,396457.6536175149,16770025824985.066,6.591318909477628e+19,1.9106760649731218,0.2592594749310242,0.06698614345644047,6.266963787362085,6.247359197411699,0.41018385541672514,1.3069158606709523,2.4747627631215097,2.0168391018875442,97.47556539167573,6.379074506231614e+18,6.578908417800951e+18,5.797493621798865e+18,-0.05491356129504875,2.9402607454050878,6.747892874844968,0.0006843405713071712,0.06764309143322342,0.06764309143322342,12.0,22,0,,4.2934800659537927e-19,3.507425431528909e-105,1.927334192137014e-87,1.0625150680891793e-105,0.3029330455718405,1.2193939982533614e-19,1.4292648352472083e-19,3.928567671696939e-20,700.0,800.0,1.35,135.1276836689514,186.22167770716652,249.31571942056297,337.36217331248986,37.65211827727566,51.09399403821513,63.09404171339645,151.14049560532334,88.04645389192689,0.75,350.0,2.4966177481365825,1.8116160130561796,1.3531524369845451,2.8,78.64200503506471,76.83206524481773,68.80663068268305,1.8599092618837305,0.07043255086700383,72.31901193558522,89.86784820762438,89.21479262902665,86.25609710294127,62.947492124959695,12.990612721981,2.7742306634576983,16.915062000500846,18.918770996650217,27.144647289595113,92.9536429997305,94.7061280520172,23.708573422280534,6.418975483278028,7.136143700003294,10.0226417105495,32.2082462810086,79.8788778858963,89.37725547725894,capture_only,0.960999249472258,0.7413313474612189,0.2932970037591054,0.001259961774124238,0.00010494654177564882,0.3246350555376069,0.24714387270146185,0.005931831946809652,0.0008016075291607168,8.244875915167e-05,1.002421462339857,1.086888572385467,3.4819337149621905,3.507832411070823,3.7554250239627454,5.185187776611629,5.223334450574018,3.727603874839744,3.3885412535599917,3.4019197982685916,3.625281650003541,4.838329762084898,7.129707784593518,7.84843141052423,0.12458576944152841,0.01022412440342371,0.0,0.0,0.052048152728227916,0.31886784449212463,2.563959023115759,439,TrialState.COMPLETE
capture_only_v5_codex_trial_00655,2.020584242903866,0.8809358611974323,0.6480381853492393,0.49695632799361,0.17309611922465803,0.0,0.14666569305193258,2.2861365706879186e-06,658346.5273985468,17799681247764.734,7.008671379461061e+19,1.5312304945912387,0.47797060456609236,0.061194407977385186,1.2490388882899506,3.0973889285317497,0.538406279811219,2.6886329908602664,2.345450507676669,1.234209873313406,79.52760114670745,1.1132277297841293e+19,1.1553335510608196e+19,9.918779533747362e+18,-0.06624914826475171,2.9940984828516113,4.030317644600697,0.0011059355690934147,0.11214822070796061,0.11214822070796061,12.0,22,0,,4.2934800659537927e-19,3.616763681198202e-105,1.164005912673958e-87,6.506891143969053e-106,0.17990921490931852,1.2966042052002964e-19,2.671895958658924e-19,3.150823306296656e-20,700.0,800.0,1.35,110.3292613656708,151.74519822187014,197.93671520177668,249.6604742971003,30.80166021896335,41.41593685619934,46.19151697990654,97.91527607523017,51.72375909532363,0.75,350.0,2.2628672684541575,1.645261116810207,1.2613146279738776,2.8,76.66437895916124,74.06475717682294,65.01698866178558,1.1179215836683656,0.059012274403049625,68.4142623740406,88.39212733117026,87.18439640180667,83.42564292454733,45.29438284478617,4.928764290282493,0.637184421762214,18.224464630192088,20.963938190438633,30.075549528971354,92.27938539458289,93.31966264566728,26.763735612380746,7.2886301969737906,8.513995736705454,12.033432942461863,48.06092206260081,85.03949785522163,88.69065071495272,capture_only,0.9945958822785732,0.7966250745307735,0.32373852963197625,0.0012215861268241959,9.47623410885867e-05,0.3368871991976839,0.26847280343594704,0.007619644102444345,0.0009478686218523084,8.506694426897727e-05,1.0016691666901756,1.0758052062700072,4.116560528368107,4.174679558207677,4.583723279611074,6.601471435621891,6.62123031758858,4.549780352939654,3.9823552726582605,4.033135058051936,4.433515755937383,6.637075448510603,10.030789985874053,10.672079796340816,0.07424527982901831,0.00788973984475533,0.0,0.0,0.02182417852902089,0.2764670073615454,1.5892811741612376,655,TrialState.COMPLETE
capture_only_v5_codex_trial_00613,2.0212599280213466,0.8739826399698153,0.6766389037819207,0.49294328902710716,0.1871139722158175,0.0,0.1360718950459432,2.335009334152658e-06,805145.8294281989,17466599144159.135,6.839776321347302e+19,1.6937432408780837,0.49738847959606564,0.07142838299011432,2.314197829416248,4.822055788327415,0.549721436192388,1.9610915662688695,2.524700954469683,1.3391959801674533,76.83348480220646,1.3288309703043269e+19,1.3837217419540564e+19,1.1741475652962429e+19,-0.07132608302408688,2.9914325591624653,4.534856108175794,0.000868194612629973,0.09059379480575176,0.09059379480575176,12.0,22,0,,4.2934800659537927e-19,3.572919520969223e-105,1.1341291054847002e-87,6.304440745809901e-106,0.17645067874631837,1.265358619449251e-19,2.764902322052412e-19,3.4841450697322155e-20,700.0,800.0,1.35,106.23866412735443,144.48492816457306,183.8511977008996,223.779332555931,29.40517932514797,38.24626403721864,39.36626953632654,79.29440439135794,39.9281348550314,0.75,350.0,2.1063831552670296,1.5488074458606438,1.2171763652037173,2.8,75.41994602958694,72.48791256262597,62.460090163635854,0.9073147866793765,0.05732640909953807,66.4312059028016,88.30227775560076,87.10730839030961,83.19354888416612,49.019708881388176,7.190860367445863,1.0140902053898035,20.005081026559857,23.051446143126242,33.113463772310716,93.49548387666678,94.34313233462174,29.20509736869053,7.722533700047491,8.935526922572652,12.650911494400633,45.19932744679376,84.34568834345751,89.94216669464579,capture_only,0.7588908658405248,0.601858824926284,0.24149155688258855,0.0008090458234376144,6.183278531229073e-05,0.2570193350412083,0.20258579851028766,0.0053069374958752,0.0006535947793736885,6.0249860393321434e-05,1.0013121234640683,1.0553215932681153,3.8160820780126796,3.8587824693215316,4.184954507170843,5.596392290830406,5.599479423493414,4.16114663391346,3.7181692093105365,3.754578888607478,4.075537358483691,5.775656734322196,8.462797694317262,9.043682850104029,0.08289275787059319,0.0,0.0,0.0,0.013293018698728554,0.27473440068164456,1.8266272057680522,613,TrialState.COMPLETE
capture_only_v5_codex_trial_00670,2.0213935339106803,0.8678653975361023,0.6188617673104867,0.48150422116274866,0.14687809550399542,0.00516801334775641,0.1382030830447052,2.3087179926253975e-06,682130.802799409,14855077879028.26,6.873423246317617e+19,1.3929067152103733,0.5858049297965875,0.05327161611875613,0.9644907050960951,2.9184959214882484,0.6323190983324597,3.9511491613390386,2.4375553582747655,1.2033751933975807,84.8634851085442,9.521454338871585e+18,9.97432423030995e+18,8.185367090081408e+18,-0.08584532046439507,3.523217116807937,3.9270957728865943,0.0015601231699774285,0.18533739182221246,0.18533739182221246,12.0,22,0,,4.2934800659537927e-19,3.5816968745758476e-105,1.2851235378436728e-87,7.151793921909682e-106,0.1996761359867064,1.2715833005687593e-19,3.260041554739305e-19,2.86548197631945e-20,700.0,800.0,1.35,120.27035287630338,169.62995464340784,230.48589794839899,323.0212232105396,35.40686776775918,49.359601767104465,60.85594330499114,153.39126856713173,92.53532526214059,0.75,350.0,2.6857925954766513,1.9042699379928933,1.4014793359846134,2.8,77.11083890257035,74.24941080457636,64.65552404754094,0.6776272029858577,0.0042828038110031205,67.71739474685818,88.2059540437026,86.6649593511621,82.1288948385658,31.806590858740208,3.1485586035027313,0.3364985782747323,17.67690320655701,20.650412871479425,30.21159380305577,92.17452430272424,92.79972941962349,27.239374943707993,7.352165569391428,8.894186347104757,13.11901394799398,60.76913971522028,85.87493754939015,88.07287008971647,capture_only,0.9094451108853746,0.7283109405663375,0.2958585354892049,0.0011697753232182344,9.910145882529532e-05,0.3067473629156511,0.2443591481689483,0.008235110002883062,0.000911974810859196,7.91132420972435e-05,1.0015456621423675,1.1215585862885358,4.302812779987259,4.371865383377875,4.837023613914098,7.146678718966673,7.195888675106678,4.795227498827272,4.1351330239903215,4.196495153564208,4.654422486389054,7.41603431603665,10.975591872296267,11.590552218766682,0.050599242549474135,0.047220939990722875,0.0,0.0,0.06229772961297333,0.2847225507436145,1.660064917389238,670,TrialState.COMPLETE
capture_only_v5_codex_trial_00369,2.021673345117982,0.9130266670094193,0.6313468090167442,0.5124391916407585,0.1297866654744532,0.0,0.1753542745816023,8.984035058685285e-07,470793.069738999,20027411751781.934,7.487283521810863e+19,1.6621267427662747,0.9095465760246171,0.09530686002998724,5.016762433798627,4.7279422118539465,0.3424012070600286,1.626328316274056,2.651460580507535,1.9461317578232848,88.64914819282497,9.086002766499025e+18,9.336733926265162e+18,8.386293878297129e+18,-0.046624905487634136,2.9267072210609806,6.660042842109623,0.001021584963917027,0.08947776233349782,0.08947776233349782,12.0,22,0,,4.2934800659537927e-19,3.7382162731219356e-105,6.140985890502816e-87,3.487237146231977e-105,0.9328612609456233,1.3851474515350098e-19,5.164976215051111e-19,3.423110177469725e-20,700.0,800.0,1.35,121.07540657404917,161.31706051785955,200.18855493673098,234.1233135620265,32.4262583812242,40.24165394381038,38.871494418871436,72.80625304416697,33.93475862529553,0.75,350.0,1.9336983470614055,1.4513239505508255,1.1695139796379495,2.8,75.33826036378757,73.1484452257147,63.81338463033407,1.0674277061661297,0.07107720747713235,68.22991566556303,88.62524438922324,87.94956359966801,84.69436348914722,60.40123144445028,7.723532390453121,1.3905097482267776,20.22891121774744,22.499487494057412,31.71810062087501,93.06171772706269,94.05611879840475,27.349107318936912,7.346006327346366,8.05102770486514,11.045967700863875,33.581080487833646,83.25383051740359,88.88224488326011,capture_only,0.47975539331939976,0.37657901451401027,0.15639720707188534,0.0005519103773192756,4.1749961775594065e-05,0.16331391810446733,0.1267500031954316,0.003188102754548602,0.00043514984684929204,3.971478789691877e-05,1.00336756965841,1.072095515362901,3.9530730251455815,3.975488265713883,4.3121175417190365,5.8703026563938545,5.87276224415636,4.289976600915927,3.865435365325922,3.87265869227142,4.207945286235706,6.01449996496156,9.022201942296467,9.727205653725198,0.1278194628134121,0.004137653322483805,0.0,0.0,0.006109113803147405,0.2555837807698184,2.5786943900320294,369,TrialState.COMPLETE
capture_only_v5_codex_trial_00475,2.022487020955584,0.9295782255121986,0.6153671135989072,0.5120819238701424,0.07242471792619339,0.03109404232085005,0.11726408080393748,9.924096699626045e-07,384767.2725927663,16889417430412.197,6.549891186996615e+19,1.739569086755343,0.3492199658963893,0.05704080131903581,4.410015394603993,5.383853682579173,0.2995274548690012,2.5609008133359903,2.8292706594686754,1.7781708000314103,102.46424574949275,6.278687151306535e+18,6.446433803719574e+18,5.785095705355919e+18,-0.04700897932779653,3.83512158871507,6.158200174664458,0.0012849365931850854,0.15456973356559106,0.15456973356559106,12.0,22,0,,4.2934800659537927e-19,3.496385631548269e-105,2.158209847454434e-87,1.1881398295204042e-105,0.33981944634473066,1.2117298695943739e-19,1.9225292259445944e-19,3.576472464717851e-20,700.0,800.0,1.35,142.23112155784122,190.96117811935252,240.52120381212472,291.3778722345046,39.76687580834847,48.730056561511304,49.5600256927722,100.41669411515207,50.85666842237987,0.75,350.0,2.048622474765551,1.525848735874423,1.2114435967238253,2.8,76.84346084383152,74.45423537225872,64.88715591803692,0.9604288185024189,0.048469741523132034,68.45667488372392,88.87768770370178,87.81481272347084,83.86950666897704,45.694118205782935,3.174111344635125,0.43614178947593524,18.76558377817311,21.299355469891754,30.9602358476789,93.71426020870605,94.61674039630101,27.464381171560003,7.380220853083262,8.484852280909626,12.29825154948575,49.06758468238558,89.3186284910792,91.63094945655702,capture_only,0.8032488463410833,0.6248515828361019,0.24913850998163517,0.0009689415129547622,7.433945855475472e-05,0.2688758015978448,0.20615412996619661,0.0057715354653063225,0.0007626806133029623,6.54492333924003e-05,1.002014386278709,1.1591354449000992,3.5877065316542884,3.6215575750134184,3.9034697243025374,5.324342031278595,5.334715522717283,3.8715593272432356,3.473215641617116,3.4941808656533344,3.751848361318994,5.232525576366176,7.50649748367238,7.932843304733658,0.13006075027630773,0.006724087860720442,0.0,0.0,0.01748815879420132,0.3130187387868906,2.6224870418086286,475,TrialState.COMPLETE
