source	case	temperature	pu_m_percent	om	exp_mu	sci_mu	residual
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9966	-421.1	-414.9819419889508	6.118058011049243
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9981	-407.7	-397.34533977900713	10.354660220992855
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9986	-393.1	-388.8265740331516	4.273425966848436
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9993	-373.8	-370.5859729281743	3.2140270718257398
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9993	-372.6	-370.5859729281743	2.014027071825751
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9995	-368.5	-361.9835364640854	6.516463535914625
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9995	-356.8	-361.9835364640854	-5.183536464085364
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9997	-360.3	-348.9939779005484	11.306022099451638
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9997	-362.1	-348.9939779005484	13.10602209945165
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	2.0001	-342.8	-256.5771596684153	86.22284033158473
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	2.0002	-320.6	-241.01611325966397	79.58388674033606
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	2.0002	-327.0	-241.01611325966397	85.98388674033603
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	2.0006	-288.4	-212.31522265193274	76.08477734806723
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	2.0006	-270.3	-212.31522265193274	57.98477734806727
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	2.0012	-294.2	-195.1119	99.0881
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9082	-444.1	-412.4298	31.670200000000023
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9178	-438.1	-409.3003163398693	28.79968366013071
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9432	-420.4	-398.9054422657952	21.49455773420476
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9581	-403.3	-390.3957901960785	12.904209803921503
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9614	-403.4	-388.1069758169934	15.293024183006594
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9712	-389.6	-379.93683137254885	9.66316862745117
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9753	-384.8	-375.6597215686274	9.140278431372622
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9794	-378.8	-370.59959586056624	8.200404139433772
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.984	-366.2	-363.5603474945534	2.639652505446577
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9885	-361.0	-354.3589063180832	6.6410936819168
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9933	-338.1	-339.2982553376902	-1.1982553376901706
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9955	-330.1	-328.2230960784305	1.8769039215695216
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9962	-319.9	-323.4918433551205	-3.5918433551205453
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.997	-315.2	-316.773199346405	-1.5731993464050333
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9981	-302.5	-304.15531786492454	-1.655317864924541
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9991	-288.2	-282.7503941176411	5.449605882358867
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9992	-280.2	-274.73536143790324	5.464638562096752
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9996	-267.7	-242.67523071895164	25.02476928104835
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9997	-245.8	-234.66019803921372	11.139801960786286
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9997	-212.3	-234.66019803921372	-22.360198039213714
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	1.9998	-253.7	-226.6451653594758	27.054834640524177
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	2.0	-236.7	-210.6151	26.084899999999976
Hirooka2022	Hirooka2022/T_1673K_q_67p7	1673.0	67.7	2.0	-216.8	-210.6151	6.184899999999999
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9224	-445.2	-454.1739	-8.973900000000015
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9296	-438.1	-449.81495316455704	-11.714953164557016
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9383	-433.9	-443.9590759493671	-10.059075949367127
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.944	-422.6	-439.691535443038	-17.09153544303797
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9484	-424.7	-436.11516455696204	-11.415164556962054
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.953	-421.2	-432.0639962025315	-10.863996202531496
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9589	-414.9	-426.31031772151886	-11.41031772151888
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9623	-409.3	-422.65211392405075	-13.352113924050741
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.97	-402.3	-413.18416455696206	-10.884164556962048
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9749	-392.4	-406.03958101265806	-13.639581012658084
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9821	-383.2	-393.1778924050633	-9.9778924050633
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9837	-381.8	-389.7761734177214	-7.976173417721384
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9881	-369.9	-378.8134759493673	-8.913475949367296
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9885	-365.6	-377.6552481012662	-12.055248101266159
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9915	-361.4	-367.71556329113906	-6.315563291139085
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9941	-352.3	-356.2012886075947	-3.9012886075946653
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.996	-333.3	-344.2900101265827	-10.99001012658266
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9965	-344.0	-340.2469721518999	3.753027848100089
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.997	-327.6	-335.49441012658156	-7.894410126581533
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9978	-320.6	-326.0862455696197	-5.486245569619655
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9978	-310.1	-326.0862455696197	-15.986245569619655
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9988	-298.1	-307.9150354430413	-9.815035443041268
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9988	-305.1	-307.9150354430413	-2.8150354430412676
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.999	-298.7	-303.59404810126523	-4.894048101265241
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9991	-287.5	-299.6201645569607	-12.120164556960674
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9994	-277.0	-285.3670126582253	-8.367012658225292
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9996	-288.9	-275.8649113924017	13.035088607598254
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9996	-268.5	-275.8649113924017	-7.364911392401723
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9997	-264.3	-271.1138607594899	-6.8138607594898986
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	1.9997	-253.0	-271.1138607594899	-18.11386075948991
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	2.0003	-239.7	-231.77000759492154	7.929992405078451
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	2.0005	-235.4	-217.75226075948126	17.647739240518746
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	2.0006	-229.1	-210.74338734177667	18.356612658223327
Hirooka2022	Hirooka2022/T_1773K_q_45p3	1773.0	45.3	2.0014	-208.0	-187.1372	20.862799999999993
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.8534	-442.2	-405.9677	36.23230000000001
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.8666	-435.8	-403.11107301155675	32.68892698844326
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9011	-416.9	-394.15931692726036	22.740683072739614
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9277	-398.5	-384.8655639700884	13.634436029911626
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9286	-398.9	-384.4956118286879	14.404388171312064
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9394	-390.6	-379.64312080217536	10.956879197824662
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9467	-384.2	-375.84931876274635	8.350681237253639
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.951	-379.3	-373.3644696804894	5.935530319510633
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.96	-373.5	-367.3710938137321	6.128906186267898
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.977	-353.6	-351.0488752549284	2.551124745071604
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9875	-328.7	-333.0415972127802	-4.3415972127801865
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9906	-320.3	-324.59432318150925	-4.294323181509242
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.994	-310.1	-311.2278832087013	-1.1278832087012916
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9966	-290.6	-294.0167730115569	-3.41677301155687
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9976	-280.7	-284.2224530931322	-3.522453093132185
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9988	-257.6	-262.3125414683895	-4.712541468389475
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9988	-267.1	-262.3125414683895	4.787458531610525
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	1.9992	-254.0	-245.4828403806847	8.517159619315294
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	2.0	-229.0	-186.30829245411962	42.69170754588038
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	2.0001	-214.9	-178.91147396328256	35.988526036717445
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	2.0003	-199.3	-164.1178369816413	35.18216301835872
Hirooka2022	Hirooka2022/T_1773K_q_67p7	1773.0	67.7	2.0005	-193.1	-149.3242	43.775800000000004
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.8804	-438.0	-450.0702	-12.0702
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.8966	-427.6	-443.0399835526315	-15.439983552631475
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9176	-415.7	-432.4064907894737	-16.70649078947372
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.93	-402.3	-424.95267894736844	-22.65267894736843
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9454	-393.4	-413.89436447368416	-20.494364473684186
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9617	-378.5	-398.87211250000007	-20.37211250000007
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.965	-370.3	-395.2154480263157	-24.915448026315687
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9765	-357.7	-379.8794904605265	-22.179490460526495
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9855	-341.4	-362.7687328947368	-21.36873289473681
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.988	-336.2	-356.38048026315795	-20.18048026315796
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9899	-328.7	-350.710467763158	-22.010467763158033
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9945	-315.3	-331.0920062500004	-15.792006250000384
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9958	-310.9	-322.60562697368357	-11.705626973683593
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9971	-299.0	-311.1370167763151	-12.137016776315079
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.998	-280.3	-298.9116921052623	-18.611692105262307
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9986	-280.3	-287.0770789473683	-6.777078947368295
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	1.9992	-259.6	-270.174447368418	-10.574447368417964
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	2.0004	-221.7	-219.64584736841994	2.0541526315800525
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	2.0006	-244.0	-209.99160394736742	34.00839605263258
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	2.0006	-229.9	-209.99160394736742	19.908396052632582
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	2.0009	-206.8	-198.5816917763106	8.218308223689405
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	2.0015	-269.2	-185.50578717104761	83.69421282895237
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	2.0015	-189.7	-185.50578717104761	4.194212828952374
Hirooka2022	Hirooka2022/T_1873K_q_45p3	1873.0	45.3	2.002	-191.9	-174.6092	17.29080000000002
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.8106	-440.2	-394.5944	45.60559999999998
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.8254	-433.2	-391.91612205343114	41.28387794656885
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.8646	-413.4	-383.77785489785225	29.622145102147726
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.8983	-393.5	-374.78340911471975	18.716590885280254
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.8988	-394.9	-374.6285537977999	20.27144620220008
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9103	-385.2	-370.8558302776322	14.34416972236778
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9233	-378.4	-365.9674939759036	12.43250602409637
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.93	-374.0	-363.11290356207445	10.88709643792555
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.94	-366.7	-358.3057940282871	8.394205971712893
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9618	-346.1	-344.2305982189628	1.8694017810371975
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9749	-319.2	-331.14882629649026	-11.948826296490267
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9806	-310.5	-323.124103247774	-12.624103247773974
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.985	-300.5	-315.0627278679935	-14.562727867993488
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.992	-279.4	-295.53161068622285	-16.13161068622287
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9947	-269.3	-282.2363044525938	-12.936304452593788
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9972	-254.2	-261.8459898376102	-7.645989837610216
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9974	-245.4	-259.9001019381866	-14.500101938186589
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.998	-239.7	-248.9599291775786	-9.259929177578613
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	1.9994	-221.9	-212.8748375065437	9.025162493456293
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	2.0	-200.2	-187.54737061288287	12.652629387117116
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	2.0006	-183.0	-157.61422236773416	25.385777632265842
Hirooka2022	Hirooka2022/T_1873K_q_67p7	1873.0	67.7	2.0015	-178.8	-112.7145	66.08550000000001
Javed1972	Javed1972/T_1273K_q_20	1273.0	20.0	1.973	-625.9	-574.4733	51.42669999999998
Javed1972	Javed1972/T_1273K_q_20	1273.0	20.0	1.98	-599.1	-561.7625000000002	37.337499999999864
Javed1972	Javed1972/T_1273K_q_20	1273.0	20.0	1.982	-581.1	-557.30285	23.797149999999988
Javed1972	Javed1972/T_1273K_q_20	1273.0	20.0	1.989	-540.5	-536.4683	4.031700000000001
Javed1972	Javed1972/T_1673K_q_20	1673.0	20.0	1.941	-620.1	-546.0602	74.03980000000001
Javed1972	Javed1972/T_1673K_q_20	1673.0	20.0	1.948	-615.5	-538.6622025641027	76.8377974358973
Javed1972	Javed1972/T_1673K_q_20	1673.0	20.0	1.962	-579.0	-520.9726538461538	58.027346153846224
Javed1972	Javed1972/T_1673K_q_20	1673.0	20.0	1.973	-565.2	-502.09245641025615	63.1075435897439
Javed1972	Javed1972/T_1673K_q_20	1673.0	20.0	1.98	-522.9	-485.6938	37.20619999999997
Javed1972	Javed1972/T_1873K_q_20	1873.0	20.0	1.932	-619.6	-518.2507	101.34929999999997
Javed1972	Javed1972/T_1873K_q_20	1873.0	20.0	1.961	-546.4	-482.5458	63.85419999999999
Javed1972	Javed1972/T_1873K_q_20	1873.0	20.0	1.971	-532.6	-464.9148	67.68520000000001
Javed1972	Javed1972/T_1873K_q_20	1873.0	20.0	1.982	-489.0	-438.6338	50.36619999999999
Javed1972	Javed1972/T_1973K_q_20	1973.0	20.0	1.92	-622.2	-512.6402	109.5598
Javed1972	Javed1972/T_1973K_q_20	1973.0	20.0	1.921	-592.4	-511.44066065573753	80.95933934426245
Javed1972	Javed1972/T_1973K_q_20	1973.0	20.0	1.942	-557.3	-487.73545573770485	69.5645442622951
Javed1972	Javed1972/T_1973K_q_20	1973.0	20.0	1.943	-576.5	-486.55874754098346	89.94125245901654
Javed1972	Javed1972/T_1973K_q_20	1973.0	20.0	1.961	-513.3	-462.35016885245875	50.949831147541204
Javed1972	Javed1972/T_1973K_q_20	1973.0	20.0	1.98	-456.8	-425.9762524590167	30.823747540983334
Javed1972	Javed1972/T_1973K_q_20	1973.0	20.0	1.981	-473.1	-423.6045	49.49550000000005
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	1.999	-460.3	-417.1329	43.167100000000005
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-444.7	-314.1514	130.54859999999996
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-453.3	-314.1514	139.1486
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-431.0	-314.1514	116.84859999999998
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-437.1	-314.1514	122.9486
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-433.1	-314.1514	118.9486
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-432.0	-314.1514	117.84859999999998
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-431.0	-314.1514	116.84859999999998
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-423.5	-314.1514	109.34859999999998
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-409.3	-314.1514	95.14859999999999
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-371.4	-314.1514	57.24859999999995
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-380.5	-314.1514	66.34859999999998
Kato2005	Kato2005/T_1273K_q_30	1273.0	30.0	2.0	-393.6	-314.1514	79.4486
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.996	-459.9	-426.4546	33.44539999999995
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.996	-455.2	-426.4546	28.74539999999996
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.997	-449.3	-416.1497	33.150300000000016
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.997	-442.9	-416.1497	26.75029999999998
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.998	-433.0	-402.6254	30.374599999999987
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.998	-427.1	-402.6254	24.47460000000001
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-420.7	-382.2554	38.44459999999998
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-416.6	-382.2554	34.344600000000014
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-410.2	-382.2554	27.94459999999998
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-408.4	-382.2554	26.14459999999997
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-410.7	-382.2554	28.44459999999998
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-402.6	-382.2554	20.344600000000014
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-393.8	-382.2554	11.544600000000003
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	1.999	-386.8	-382.2554	4.544600000000003
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	2.0	-377.4	-305.6666	71.73339999999996
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	2.0	-359.3	-305.6666	53.633399999999995
Kato2005	Kato2005/T_1473K_q_30	1473.0	30.0	2.0	-319.5	-305.6666	13.833399999999983
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.987	-472.1	-454.3746	17.725400000000036
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.99	-458.2	-443.4438	14.756199999999978
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.991	-453.2	-439.147	14.052999999999997
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.992	-447.6	-434.4115	13.188500000000033
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.994	-440.7	-423.1855	17.514499999999998
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.994	-435.7	-423.1855	12.514499999999998
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.995	-430.1	-416.3612	13.738800000000026
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.996	-423.9	-408.3623	15.537699999999973
Kato2005	Kato2005/T_1573K_q_30	1573.0	30.0	1.997	-416.4	-398.6546	17.74539999999996
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.98	-458.0	-464.5543	-6.554300000000012
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.983	-451.0	-455.6422137931034	-4.642213793103394
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.987	-441.1	-441.6252655172412	-0.5252655172411664
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.987	-441.1	-441.6252655172412	-0.5252655172411664
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.989	-434.1	-433.5238827586204	0.5761172413796203
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.99	-423.5	-429.1603206896553	-5.660320689655293
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.991	-421.4	-424.56883103448234	-3.1688310344823662
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.994	-406.6	-408.8599068965514	-2.2599068965513993
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.995	-401.7	-402.5591655172406	-0.8591655172406263
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.997	-376.4	-386.2593241379297	-9.859324137929718
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.997	-378.5	-386.2593241379297	-7.7593241379296956
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.998	-360.9	-374.16525862069096	-13.265258620690986
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.998	-352.4	-374.16525862069096	-21.765258620690986
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	1.999	-346.8	-354.6015172413755	-7.801517241375507
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	2.0	-317.3	-313.0088241379344	4.291175862065586
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	2.0	-320.8	-313.0088241379344	7.791175862065586
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	2.0	-290.5	-313.0088241379344	-22.508824137934425
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	2.001	-263.8	-271.54424827586604	-7.744248275866028
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	2.001	-277.1	-271.54424827586604	5.555751724133984
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	2.002	-247.6	-252.25415172414162	-4.654151724141627
Kato2011a	Kato2011a/T_1773K_q_20	1773.0	20.0	2.009	-209.6	-208.332	1.2680000000000007
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.979	-441.6	-446.7227	-5.122699999999952
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.982	-426.6	-438.63298461538477	-12.032984615384748
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.982	-438.3	-438.63298461538477	-0.33298461538475976
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.985	-420.6	-429.72679999999957	-9.126799999999548
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.987	-412.5	-423.2630538461536	-10.763053846153582
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.988	-404.7	-419.8392307692308	-15.139230769230835
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.992	-403.1	-404.1734	-1.0733999999999924
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.995	-384.8	-388.14719230769185	-3.3471923076918415
Kato2011a	Kato2011a/T_1873K_q_20	1873.0	20.0	1.998	-355.7	-359.76147692307825	-4.06147692307826
