Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
13075.24321	2178	3.45e+19	0	0	3681000	1.956	3.148439e-05	3.800032e+26	1.377898e+26	3.407248e+24	1.343826e+26	1.441049e+26	9.810844e+25	2.760707e+25	1.001037e+25	2.475351e+23	9.762836e+24	1.046916e+25	7.127537e+24	0.258178	3.540634e+25	0	0	0	0	1.33175e+22	3.539302e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55644e+26	0	3.55644e+26	1.607706e+26	0	1.607706e+26	8.60691e+25	0	8.60691e+25	3.215412e+26	0	3.215412e+26	9.581277e+25	0	9.581277e+25	3.069256e+26	0	3.069256e+26	1.270177e+23	2.231447e-09	0.005911702	6.401799e+08	2.595959e+12	1.154449e+14	1.911649e-05	7.811844e-10	4.933988e-15	0.5000985	0.5	0.300972	1	55.48115	6.899362	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04108507	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	589.968	8637.733	0.9109239	0.1765371	5.999642	2.562309	1	2	0	0	0.01074967	0	0	0	0	0.01635557	0	0	0	0	0	
13078.77474	2178	3.45e+19	0	0	3682000	1.956	3.148439e-05	3.801058e+26	1.377971e+26	3.407627e+24	1.343895e+26	1.441611e+26	9.814756e+25	2.761452e+25	1.00109e+25	2.475626e+23	9.763339e+24	1.047324e+25	7.130378e+24	0.2582112	3.54159e+25	0	0	0	0	1.33175e+22	3.540259e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.557401e+26	0	3.557401e+26	1.60814e+26	0	1.60814e+26	8.609234e+25	0	8.609234e+25	3.21628e+26	0	3.21628e+26	9.583865e+25	0	9.583865e+25	3.070085e+26	0	3.070085e+26	1.270121e+23	2.231519e-09	0.00591201	6.399533e+08	2.597893e+12	1.155051e+14	1.911987e-05	7.814609e-10	4.936608e-15	0.5000985	0.5	0.3010252	1	55.49613	6.901226	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04108641	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	590.1926	8637.733	0.9108765	0.1765799	5.999643	2.561687	1	2	0	0	0.01075357	0	0	0	0	0.01635914	0	0	0	0	0	
13082.30627	2178	3.45e+19	0	0	3683000	1.956	3.148439e-05	3.802085e+26	1.378044e+26	3.408005e+24	1.343964e+26	1.442173e+26	9.818668e+25	2.762198e+25	1.001143e+25	2.475901e+23	9.763842e+24	1.047733e+25	7.133221e+24	0.2582443	3.542547e+25	0	0	0	0	1.33175e+22	3.541215e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.558361e+26	0	3.558361e+26	1.608574e+26	0	1.608574e+26	8.611559e+25	0	8.611559e+25	3.217148e+26	0	3.217148e+26	9.586452e+25	0	9.586452e+25	3.070914e+26	0	3.070914e+26	1.270064e+23	2.23159e-09	0.005912317	6.397269e+08	2.599828e+12	1.155653e+14	1.912325e-05	7.817374e-10	4.939228e-15	0.5000985	0.5	0.3010785	1	55.51112	6.903089	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04108775	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	590.3655	8637.733	0.9108765	0.1765799	5.999643	2.561687	1	2	0	0	0.01075672	0	0	0	0	0.01636394	0	0	0	0	0	
13085.8378	2178	3.45e+19	0	0	3684000	1.956	3.148439e-05	3.803111e+26	1.378117e+26	3.408383e+24	1.344033e+26	1.442736e+26	9.822581e+25	2.762944e+25	1.001196e+25	2.476176e+23	9.764345e+24	1.048141e+25	7.136063e+24	0.2582775	3.543503e+25	0	0	0	0	1.33175e+22	3.542171e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.559322e+26	0	3.559322e+26	1.609008e+26	0	1.609008e+26	8.613884e+25	0	8.613884e+25	3.218017e+26	0	3.218017e+26	9.58904e+25	0	9.58904e+25	3.071743e+26	0	3.071743e+26	1.270008e+23	2.231662e-09	0.005912624	6.395006e+08	2.601764e+12	1.156255e+14	1.912663e-05	7.82014e-10	4.94185e-15	0.5000984	0.5	0.3011317	1	55.52611	6.904953	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04108908	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	590.5276	8637.733	0.9108765	0.1765799	5.999643	2.561687	1	2	0	0	0.01075967	0	0	0	0	0.01636843	0	0	0	0	0	
13089.36934	2178	3.45e+19	0	0	3685000	1.956	3.148439e-05	3.804137e+26	1.37819e+26	3.408761e+24	1.344102e+26	1.443298e+26	9.826493e+25	2.763689e+25	1.001249e+25	2.47645e+23	9.764847e+24	1.04855e+25	7.138905e+24	0.2583107	3.544459e+25	0	0	0	0	1.33175e+22	3.543128e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.560282e+26	0	3.560282e+26	1.609443e+26	0	1.609443e+26	8.616208e+25	0	8.616208e+25	3.218885e+26	0	3.218885e+26	9.591628e+25	0	9.591628e+25	3.072572e+26	0	3.072572e+26	1.269951e+23	2.231734e-09	0.005912931	6.392745e+08	2.603701e+12	1.156857e+14	1.913002e-05	7.822906e-10	4.944471e-15	0.5000984	0.5	0.3011849	1	55.54109	6.906816	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109041	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	590.6876	8637.733	0.9108765	0.1765799	5.999643	2.561687	1	2	0	0	0.01076259	0	0	0	0	0.01637286	0	0	0	0	0	
13092.90087	2178	3.45e+19	0	0	3686000	1.956	3.148439e-05	3.805164e+26	1.378263e+26	3.409138e+24	1.344172e+26	1.44386e+26	9.830406e+25	2.764435e+25	1.001302e+25	2.476724e+23	9.765349e+24	1.048958e+25	7.141748e+24	0.2583438	3.545416e+25	0	0	0	0	1.33175e+22	3.544084e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.561243e+26	0	3.561243e+26	1.609877e+26	0	1.609877e+26	8.618533e+25	0	8.618533e+25	3.219754e+26	0	3.219754e+26	9.594216e+25	0	9.594216e+25	3.073401e+26	0	3.073401e+26	1.269895e+23	2.231805e-09	0.005913238	6.390485e+08	2.605639e+12	1.15746e+14	1.91334e-05	7.825671e-10	4.947094e-15	0.5000984	0.5	0.3012381	1	55.55608	6.90868	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109173	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	590.9122	8637.733	0.9108292	0.1766228	5.999643	2.561065	1	2	0	0	0.01076648	0	0	0	0	0.01637644	0	0	0	0	0	
13096.4324	2178	3.45e+19	0	0	3687000	1.956	3.148439e-05	3.80619e+26	1.378336e+26	3.409515e+24	1.344241e+26	1.444422e+26	9.834319e+25	2.765181e+25	1.001355e+25	2.476998e+23	9.76585e+24	1.049367e+25	7.144591e+24	0.258377	3.546372e+25	0	0	0	0	1.33175e+22	3.54504e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.562203e+26	0	3.562203e+26	1.610311e+26	0	1.610311e+26	8.620858e+25	0	8.620858e+25	3.220622e+26	0	3.220622e+26	9.596804e+25	0	9.596804e+25	3.07423e+26	0	3.07423e+26	1.269839e+23	2.231877e-09	0.005913544	6.388227e+08	2.607578e+12	1.158062e+14	1.913678e-05	7.828437e-10	4.949717e-15	0.5000984	0.5	0.3012914	1	55.57106	6.910543	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109305	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	591.0851	8637.733	0.9108292	0.1766228	5.999643	2.561065	1	2	0	0	0.01076963	0	0	0	0	0.01638123	0	0	0	0	0	
13099.96393	2178	3.45e+19	0	0	3688000	1.956	3.148439e-05	3.807216e+26	1.378408e+26	3.409892e+24	1.34431e+26	1.444985e+26	9.838232e+25	2.765926e+25	1.001408e+25	2.477272e+23	9.766351e+24	1.049775e+25	7.147434e+24	0.2584101	3.547328e+25	0	0	0	0	1.33175e+22	3.545996e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.563164e+26	0	3.563164e+26	1.610745e+26	0	1.610745e+26	8.623182e+25	0	8.623182e+25	3.221491e+26	0	3.221491e+26	9.599392e+25	0	9.599392e+25	3.075059e+26	0	3.075059e+26	1.269783e+23	2.231948e-09	0.005913851	6.38597e+08	2.609517e+12	1.158665e+14	1.914016e-05	7.831204e-10	4.952341e-15	0.5000983	0.5	0.3013446	1	55.58605	6.912407	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109436	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	591.2473	8637.733	0.9108292	0.1766228	5.999643	2.561065	1	2	0	0	0.01077259	0	0	0	0	0.01638572	0	0	0	0	0	
13103.49546	2178	3.45e+19	0	0	3689000	1.956	3.148439e-05	3.808243e+26	1.378481e+26	3.410269e+24	1.344378e+26	1.445547e+26	9.842146e+25	2.766672e+25	1.001461e+25	2.477546e+23	9.766852e+24	1.050184e+25	7.150277e+24	0.2584432	3.548285e+25	0	0	0	0	1.33175e+22	3.546953e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.564125e+26	0	3.564125e+26	1.61118e+26	0	1.61118e+26	8.625507e+25	0	8.625507e+25	3.222359e+26	0	3.222359e+26	9.601979e+25	0	9.601979e+25	3.075888e+26	0	3.075888e+26	1.269727e+23	2.23202e-09	0.005914156	6.383715e+08	2.611457e+12	1.159268e+14	1.914354e-05	7.83397e-10	4.954965e-15	0.5000983	0.5	0.3013978	1	55.60103	6.91427	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109567	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	591.4073	8637.733	0.9108292	0.1766228	5.999643	2.561065	1	2	0	0	0.0107755	0	0	0	0	0.01639016	0	0	0	0	0	
13107.02699	2178	3.45e+19	0	0	3690000	1.956	3.148439e-05	3.809269e+26	1.378554e+26	3.410645e+24	1.344447e+26	1.446109e+26	9.84606e+25	2.767418e+25	1.001513e+25	2.477819e+23	9.767352e+24	1.050592e+25	7.15312e+24	0.2584764	3.549241e+25	0	0	0	0	1.33175e+22	3.547909e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.565085e+26	0	3.565085e+26	1.611614e+26	0	1.611614e+26	8.627832e+25	0	8.627832e+25	3.223228e+26	0	3.223228e+26	9.604567e+25	0	9.604567e+25	3.076717e+26	0	3.076717e+26	1.269671e+23	2.232091e-09	0.005914462	6.381461e+08	2.613398e+12	1.159871e+14	1.914692e-05	7.836736e-10	4.95759e-15	0.5000983	0.5	0.301451	1	55.61602	6.916134	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109697	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	591.6319	8637.733	0.9107818	0.1766656	5.999644	2.560445	1	2	0	0	0.0107794	0	0	0	0	0.01639373	0	0	0	0	0	
13110.55852	2178	3.45e+19	0	0	3691000	1.956	3.148439e-05	3.810295e+26	1.378626e+26	3.411021e+24	1.344516e+26	1.446672e+26	9.849974e+25	2.768163e+25	1.001566e+25	2.478092e+23	9.767852e+24	1.051001e+25	7.155964e+24	0.2585095	3.550197e+25	0	0	0	0	1.33175e+22	3.548865e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.566046e+26	0	3.566046e+26	1.612048e+26	0	1.612048e+26	8.630156e+25	0	8.630156e+25	3.224096e+26	0	3.224096e+26	9.607155e+25	0	9.607155e+25	3.077546e+26	0	3.077546e+26	1.269615e+23	2.232162e-09	0.005914768	6.379208e+08	2.61534e+12	1.160474e+14	1.91503e-05	7.839503e-10	4.960216e-15	0.5000982	0.5	0.3015042	1	55.631	6.917997	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109827	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	591.8048	8637.733	0.9107818	0.1766656	5.999644	2.560445	1	2	0	0	0.01078255	0	0	0	0	0.01639852	0	0	0	0	0	
13114.09005	2178	3.45e+19	0	0	3692000	1.956	3.148439e-05	3.811322e+26	1.378699e+26	3.411397e+24	1.344585e+26	1.447234e+26	9.853888e+25	2.768909e+25	1.001619e+25	2.478365e+23	9.768351e+24	1.051409e+25	7.158808e+24	0.2585425	3.551153e+25	0	0	0	0	1.33175e+22	3.549822e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.567006e+26	0	3.567006e+26	1.612482e+26	0	1.612482e+26	8.632481e+25	0	8.632481e+25	3.224965e+26	0	3.224965e+26	9.609743e+25	0	9.609743e+25	3.078375e+26	0	3.078375e+26	1.269559e+23	2.232233e-09	0.005915073	6.376957e+08	2.617283e+12	1.161078e+14	1.915368e-05	7.84227e-10	4.962842e-15	0.5000982	0.5	0.3015573	1	55.64599	6.919861	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04109956	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	591.967	8637.733	0.9107818	0.1766656	5.999644	2.560445	1	2	0	0	0.01078551	0	0	0	0	0.01640301	0	0	0	0	0	
13117.62158	2178	3.45e+19	0	0	3693000	1.956	3.148439e-05	3.812348e+26	1.378771e+26	3.411773e+24	1.344653e+26	1.447797e+26	9.857803e+25	2.769655e+25	1.001671e+25	2.478638e+23	9.76885e+24	1.051818e+25	7.161652e+24	0.2585756	3.55211e+25	0	0	0	0	1.33175e+22	3.550778e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.567967e+26	0	3.567967e+26	1.612917e+26	0	1.612917e+26	8.634806e+25	0	8.634806e+25	3.225833e+26	0	3.225833e+26	9.612331e+25	0	9.612331e+25	3.079204e+26	0	3.079204e+26	1.269503e+23	2.232304e-09	0.005915378	6.374708e+08	2.619227e+12	1.161681e+14	1.915706e-05	7.845037e-10	4.965469e-15	0.5000982	0.5	0.3016105	1	55.66097	6.921724	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04110085	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	592.127	8637.733	0.9107818	0.1766656	5.999644	2.560445	1	2	0	0	0.01078842	0	0	0	0	0.01640745	0	0	0	0	0	
13121.15311	2178	3.45e+19	0	0	3694000	1.956	3.148439e-05	3.813374e+26	1.378844e+26	3.412148e+24	1.344722e+26	1.448359e+26	9.861718e+25	2.7704e+25	1.001724e+25	2.478911e+23	9.769348e+24	1.052227e+25	7.164496e+24	0.2586087	3.553066e+25	0	0	0	0	1.33175e+22	3.551734e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.568927e+26	0	3.568927e+26	1.613351e+26	0	1.613351e+26	8.63713e+25	0	8.63713e+25	3.226701e+26	0	3.226701e+26	9.614919e+25	0	9.614919e+25	3.080033e+26	0	3.080033e+26	1.269447e+23	2.232376e-09	0.005915682	6.372459e+08	2.621171e+12	1.162285e+14	1.916044e-05	7.847805e-10	4.968096e-15	0.5000982	0.5	0.3016637	1	55.67596	6.923588	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04110213	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	592.3517	8637.733	0.9107346	0.1767083	5.999644	2.559825	1	2	0	0	0.01079232	0	0	0	0	0.01641102	0	0	0	0	0	
13124.68465	2178	3.45e+19	0	0	3695000	1.956	3.148439e-05	3.814401e+26	1.378916e+26	3.412523e+24	1.344791e+26	1.448922e+26	9.865633e+25	2.771146e+25	1.001776e+25	2.479183e+23	9.769847e+24	1.052635e+25	7.16734e+24	0.2586417	3.554022e+25	0	0	0	0	1.33175e+22	3.552691e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.569888e+26	0	3.569888e+26	1.613785e+26	0	1.613785e+26	8.639455e+25	0	8.639455e+25	3.22757e+26	0	3.22757e+26	9.617506e+25	0	9.617506e+25	3.080862e+26	0	3.080862e+26	1.269391e+23	2.232447e-09	0.005915987	6.370213e+08	2.623117e+12	1.162888e+14	1.916381e-05	7.850572e-10	4.970725e-15	0.5000981	0.5	0.3017169	1	55.69094	6.925451	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04110341	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	592.5246	8637.733	0.9107346	0.1767083	5.999644	2.559825	1	2	0	0	0.01079547	0	0	0	0	0.01641581	0	0	0	0	0	
13128.21618	2178	3.45e+19	0	0	3696000	1.956	3.148439e-05	3.815427e+26	1.378988e+26	3.412897e+24	1.344859e+26	1.449484e+26	9.869548e+25	2.771892e+25	1.001829e+25	2.479455e+23	9.770344e+24	1.053044e+25	7.170184e+24	0.2586748	3.554979e+25	0	0	0	0	1.33175e+22	3.553647e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.570849e+26	0	3.570849e+26	1.614219e+26	0	1.614219e+26	8.64178e+25	0	8.64178e+25	3.228438e+26	0	3.228438e+26	9.620094e+25	0	9.620094e+25	3.081691e+26	0	3.081691e+26	1.269335e+23	2.232518e-09	0.005916291	6.367967e+08	2.625063e+12	1.163492e+14	1.916719e-05	7.85334e-10	4.973353e-15	0.5000981	0.5	0.30177	1	55.70593	6.927314	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04110468	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	592.6869	8637.733	0.9107346	0.1767083	5.999644	2.559825	1	2	0	0	0.01079842	0	0	0	0	0.0164203	0	0	0	0	0	
13131.74771	2178	3.45e+19	0	0	3697000	1.956	3.148439e-05	3.816454e+26	1.37906e+26	3.413272e+24	1.344928e+26	1.450047e+26	9.873463e+25	2.772637e+25	1.001881e+25	2.479727e+23	9.770842e+24	1.053453e+25	7.173029e+24	0.2587078	3.555935e+25	0	0	0	0	1.33175e+22	3.554603e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.571809e+26	0	3.571809e+26	1.614653e+26	0	1.614653e+26	8.644104e+25	0	8.644104e+25	3.229307e+26	0	3.229307e+26	9.622682e+25	0	9.622682e+25	3.08252e+26	0	3.08252e+26	1.269279e+23	2.232588e-09	0.005916595	6.365723e+08	2.62701e+12	1.164096e+14	1.917057e-05	7.856107e-10	4.975983e-15	0.5000981	0.5	0.3018232	1	55.72091	6.929178	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04110594	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	592.8469	8637.733	0.9107346	0.1767083	5.999644	2.559825	1	2	0	0	0.01080134	0	0	0	0	0.01642474	0	0	0	0	0	
13135.27924	2178	3.45e+19	0	0	3698000	1.956	3.148439e-05	3.81748e+26	1.379132e+26	3.413646e+24	1.344996e+26	1.45061e+26	9.877379e+25	2.773383e+25	1.001934e+25	2.479999e+23	9.771339e+24	1.053862e+25	7.175874e+24	0.2587408	3.556891e+25	0	0	0	0	1.33175e+22	3.555559e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57277e+26	0	3.57277e+26	1.615088e+26	0	1.615088e+26	8.646429e+25	0	8.646429e+25	3.230175e+26	0	3.230175e+26	9.62527e+25	0	9.62527e+25	3.083349e+26	0	3.083349e+26	1.269224e+23	2.232659e-09	0.005916899	6.363481e+08	2.628958e+12	1.1647e+14	1.917395e-05	7.858875e-10	4.978613e-15	0.500098	0.5	0.3018763	1	55.7359	6.931041	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04110721	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	593.0716	8637.733	0.9106874	0.176751	5.999644	2.559207	1	2	0	0	0.01080524	0	0	0	0	0.01642831	0	0	0	0	0	
13138.81077	2178	3.45e+19	0	0	3699000	1.956	3.148439e-05	3.818506e+26	1.379205e+26	3.41402e+24	1.345064e+26	1.451172e+26	9.881295e+25	2.774129e+25	1.001986e+25	2.480271e+23	9.771835e+24	1.05427e+25	7.178719e+24	0.2587738	3.557848e+25	0	0	0	0	1.33175e+22	3.556516e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57373e+26	0	3.57373e+26	1.615522e+26	0	1.615522e+26	8.648754e+25	0	8.648754e+25	3.231044e+26	0	3.231044e+26	9.627858e+25	0	9.627858e+25	3.084178e+26	0	3.084178e+26	1.269168e+23	2.23273e-09	0.005917202	6.36124e+08	2.630906e+12	1.165305e+14	1.917732e-05	7.861644e-10	4.981244e-15	0.500098	0.5	0.3019295	1	55.75088	6.932905	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.04110846	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.044	0	6.306641e-12	0	6.306641e-12	0	-425.5309	0	-425.5309	0	30828.18	77194.93	593.2445	8637.733	0.9106874	0.176751	5.999644	2.559207	1	2	0	0	0.01080839	0	0	0	0	0.0164331	0	0	0	0	0	
