label,f_n,K_d,rho_d,fission_rate,Dg_scale,Dv_scale,b_scale,gb_scale,gd_scale,nu_scale,coalescence_d_scale,capture_scale,bulk_seed_radius_nm,score_total,score_swd_rmse_percent,score_Rd_log10,score_Nd_log10,score_pressure,highT_diag,probe_sw_d_13_1600,probe_sw_b_13_1600,probe_Rd_13_1600_nm,probe_Nd_13_1600,probe_sw_d_32_1600,probe_sw_b_32_1600,probe_Rd_32_1600_nm,probe_Nd_32_1600,dt_h,n_modes
RND_0028,3e-08,800000.0,10000000000000.0,1e+20,0.3,3.0,3.0,0.5,1.0,1.0,3.0,0.0,0.0,2.308934923403191,0.9207913064670971,0.07131717647664554,0.4920510543765525,0.23220935975694887,15.566670282630128,2.8998474195976907,1.5205662584874389,107.42015943902236,5.585076937306173e+18,5.378986448555589,5.815014613896465,147.33012749032173,4.0154770386431995e+18,24.0,15
RND_0006,3e-08,300000.0,60000000000000.0,1e+20,1.0,0.3,2.0,0.5,0.5,0.3,0.0,1.0,0.0,2.3439358306200253,1.3597260125210608,0.16131410044190966,0.5241904178623438,0.6233737694182562,3.480610918221194,3.94889236714864,0.06441296175239977,80.606746836398,1.8e+19,8.534597899834468,0.8308379921390031,104.21749977630635,1.8e+19,24.0,15
OAT_gd_scale_0.5,1e-06,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,2.370149542223158,1.1417523239740675,0.2635851064975156,0.47626043039797983,0.11597886643697407,9.307118161324004,1.3752184041833613,1.7806031334971322,61.384763832576745,1.4193885533427237e+19,3.0985237343940386,6.0175991235226896,82.29594356826273,1.3271833686779451e+19,24.0,15
OAT_K_d_2e+05,1e-06,200000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.372220554734754,1.209290761023544,0.04522217062280438,0.5620220327851657,0.3212805297111615,9.828589687220155,3.3774800897485746,1.340787488330869,115.6212083691262,5.216649721770428e+18,6.452395523635686,5.094652963872937,149.91185559001192,4.572191715616819e+18,24.0,15
OAT_capture_scale_3,1e-06,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.4101116017869337,1.2703941874809437,0.13900284084442283,0.4420992440074402,0.25458872842943675,10.153951675364791,3.461244972351484,1.2226322162786603,85.92599951682807,1.302476662876768e+19,8.150291216769098,4.262750998262946,121.61006814997506,1.0818721019598326e+19,24.0,15
RND_0005,3e-06,1200000.0,30000000000000.0,5e+19,3.0,1.0,3.0,0.3,0.5,0.3,1.0,0.0,0.0,2.4195410719920454,1.0218633480921029,0.25998474036523855,0.6213021446786973,0.16884799954661825,9.652424778933659,3.422101368468051,0.8948242132553436,63.97010383678169,3.1208514251217334e+19,7.159610701711366,3.772998518597174,86.62372177092081,2.6296035762331558e+19,24.0,15
RND_0001,1e-07,1200000.0,30000000000000.0,1e+20,3.0,0.3,1.0,0.1,3.0,3.0,10.0,0.1,0.0,2.423634011230222,1.2659197163777123,0.09466545292712597,0.2884961364191649,0.8592892289415978,12.053897194357978,3.8398847763778736,0.0005604816063111855,107.55917550774518,7.366940969139748e+18,7.159103525665693,0.009309838640849784,219.29007636902054,1.620739053152836e+18,24.0,15
OAT_coalescence_d_scale_3,1e-06,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.4430991342520287,1.1831379045149983,0.11640051037807461,0.35691176403349145,0.2732526051356946,14.639968685966515,3.3452680558739347,1.2965714991801107,93.04705550622792,9.913668923351202e+18,6.8744125489460055,4.9042041827548495,137.3090093570881,6.339425182672274e+18,24.0,15
RND_0011,3e-07,800000.0,30000000000000.0,3.5e+19,0.5,0.3,1.0,0.5,1.0,1.0,0.3,0.1,0.0,2.4635470276299714,1.3609385528491533,0.20709293708697268,0.5580285381113548,0.31117287927167947,5.505048474563093,4.00097107806346,0.6646460252196351,74.80505295950198,2.2818337452304765e+19,7.996815628468756,3.2470846943846117,95.99805976920197,2.1579486558470726e+19,24.0,15
RND_0013,3e-06,1200000.0,30000000000000.0,3.5e+19,3.0,0.3,1.0,0.5,1.0,3.0,10.0,0.0,0.0,2.5232549854804116,0.9635436999268026,0.20841841985162052,0.29171144416409706,0.3485950342008121,19.797248293954574,3.0016466743502708,0.9817818794437426,88.32354638148388,1.0400194581105877e+19,5.388768141161114,3.815851400765263,152.86439374124748,3.601487185789206e+18,24.0,15
