Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
16688	1412	3.45e+19	0	0	100000	2	1e-05	4.85e+26	1.553188e+26	1.164825e+26	3.88363e+25	1.999206e+26	1.297606e+26	3.523504e+25	1.128385e+25	8.462406e+24	2.821441e+24	1.452414e+25	9.427052e+24	0.2675476	6.342308e+25	0	0	0	3.18504e-10	0	6.342308e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.539103e+26	0	4.539103e+26	2.051923e+26	0	2.051923e+26	1.098504e+26	0	1.098504e+26	4.103846e+26	0	4.103846e+26	1.222863e+26	0	1.222863e+26	3.917308e+26	0	3.917308e+26	2.976907e+23	1.112408e-09	0.001716508	1.059966e+11	7.119025e+09	4.322511e+10	1.489712e-06	4.743969e-12	2.334966e-18	0.5028445	0.5	0.07424952	1	70.81088	8.805692	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01037681	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1574.289	8447.673	3657778	0.4653973	0.5224601	6	0.8655994	1	2	0	0.0255121	0.00831781	
16912	1412	3.45e+19	0	0	100000	2	1e-05	4.915101e+26	1.559598e+26	1.170197e+26	3.89401e+25	2.034791e+26	1.320712e+26	3.5708e+25	1.133041e+25	8.501431e+24	2.828982e+24	1.478267e+25	9.594916e+24	0.268705	6.427439e+25	0	0	0	1.253914e-10	0	6.427439e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60003e+26	0	4.60003e+26	2.079466e+26	0	2.079466e+26	1.113249e+26	0	1.113249e+26	4.158931e+26	0	4.158931e+26	1.239278e+26	0	1.239278e+26	3.969889e+26	0	3.969889e+26	2.972238e+23	1.114019e-09	0.001721272	1.040053e+11	7.385077e+09	4.435092e+10	1.503867e-06	4.834552e-12	2.402161e-18	0.5028189	0.5	0.07495122	1	71.76136	8.923889	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01020089	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1595.421	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02585454	0.008429459	
17136	1412	3.45e+19	0	0	100000	2	1e-05	4.980201e+26	1.565846e+26	1.175436e+26	3.904108e+25	2.070481e+26	1.343874e+26	3.618095e+25	1.137581e+25	8.539489e+24	2.836318e+24	1.504196e+25	9.763188e+24	0.2698433	6.512571e+25	0	0	0	4.934942e-11	0	6.512571e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.660958e+26	0	4.660958e+26	2.107008e+26	0	2.107008e+26	1.127994e+26	0	1.127994e+26	4.214017e+26	0	4.214017e+26	1.255692e+26	0	1.255692e+26	4.02247e+26	0	4.02247e+26	2.96771e+23	1.115585e-09	0.001725908	1.020756e+11	7.657297e+09	4.549058e+10	1.517977e-06	4.925697e-12	2.470412e-18	0.5027937	0.5	0.07565065	1	72.71184	9.042086	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01003002	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1616.552	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02619699	0.008541107	
17360	1412	3.45e+19	0	0	100000	2	1e-05	5.045302e+26	1.571937e+26	1.180544e+26	3.913932e+25	2.106274e+26	1.367091e+26	3.66539e+25	1.142006e+25	8.576603e+24	2.843455e+24	1.530199e+25	9.931856e+24	0.2709631	6.597703e+25	0	0	0	1.941608e-11	0	6.597703e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.721885e+26	0	4.721885e+26	2.134551e+26	0	2.134551e+26	1.142739e+26	0	1.142739e+26	4.269102e+26	0	4.269102e+26	1.272106e+26	0	1.272106e+26	4.075052e+26	0	4.075052e+26	2.963318e+23	1.117107e-09	0.00173042	1.00205e+11	7.935739e+09	4.66441e+10	1.532042e-06	5.017401e-12	2.539721e-18	0.5027689	0.5	0.07634786	1	73.66232	9.160283	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009864347	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1637.684	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02653943	0.008652756	
17584	1412	3.45e+19	0	0	100000	2	1e-05	5.110403e+26	1.577875e+26	1.185526e+26	3.923491e+25	2.142167e+26	1.390361e+26	3.712686e+25	1.14632e+25	8.612797e+24	2.850399e+24	1.556275e+25	1.010091e+25	0.2720648	6.682834e+25	0	0	0	7.636778e-12	0	6.682834e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.782813e+26	0	4.782813e+26	2.162093e+26	0	2.162093e+26	1.157484e+26	0	1.157484e+26	4.324187e+26	0	4.324187e+26	1.28852e+26	0	1.28852e+26	4.127633e+26	0	4.127633e+26	2.959057e+23	1.118588e-09	0.001734811	9.839099e+10	8.220458e+09	4.781144e+10	1.546063e-06	5.109661e-12	2.610092e-18	0.5027446	0.5	0.07704287	1	74.6128	9.27848	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009703989	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1658.815	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02688187	0.008764404	
17808	1412	3.45e+19	0	0	100000	2	1e-05	5.175503e+26	1.583664e+26	1.190385e+26	3.932791e+25	2.178157e+26	1.413683e+26	3.759981e+25	1.150525e+25	8.648093e+24	2.857156e+24	1.582422e+25	1.027035e+25	0.2731489	6.767966e+25	0	0	0	3.002838e-12	0	6.767966e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84374e+26	0	4.84374e+26	2.189636e+26	0	2.189636e+26	1.172229e+26	0	1.172229e+26	4.379272e+26	0	4.379272e+26	1.304935e+26	0	1.304935e+26	4.180214e+26	0	4.180214e+26	2.954922e+23	1.120028e-09	0.001739085	9.66311e+10	8.511506e+09	4.89926e+10	1.560042e-06	5.202473e-12	2.681529e-18	0.5027207	0.5	0.07773574	1	75.56328	9.396678	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009549059	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1679.946	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02722432	0.008876052	
18032	1412	3.45e+19	0	0	100000	2	1e-05	5.240604e+26	1.589306e+26	1.195122e+26	3.94184e+25	2.214242e+26	1.437056e+26	3.807276e+25	1.154624e+25	8.682512e+24	2.86373e+24	1.608638e+25	1.044015e+25	0.2742157	6.853098e+25	0	0	0	1.180404e-12	0	6.853098e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.904668e+26	0	4.904668e+26	2.217179e+26	0	2.217179e+26	1.186974e+26	0	1.186974e+26	4.434357e+26	0	4.434357e+26	1.321349e+26	0	1.321349e+26	4.232796e+26	0	4.232796e+26	2.95091e+23	1.121428e-09	0.001743246	9.492312e+10	8.808935e+09	5.018755e+10	1.573977e-06	5.295835e-12	2.754035e-18	0.5026972	0.5	0.07842648	1	76.51377	9.514875	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009399659	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1701.078	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02756676	0.008987701	
18256	1412	3.45e+19	0	0	100000	2	1e-05	5.305705e+26	1.594807e+26	1.199742e+26	3.950644e+25	2.25042e+26	1.460478e+26	3.854572e+25	1.15862e+25	8.716076e+24	2.870126e+24	1.634921e+25	1.061031e+25	0.2752656	6.938229e+25	0	0	0	4.638857e-13	0	6.938229e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.965595e+26	0	4.965595e+26	2.244721e+26	0	2.244721e+26	1.201719e+26	0	1.201719e+26	4.489442e+26	0	4.489442e+26	1.337763e+26	0	1.337763e+26	4.285377e+26	0	4.285377e+26	2.947016e+23	1.12279e-09	0.001747296	9.326494e+10	9.112798e+09	5.139628e+10	1.587871e-06	5.389744e-12	2.827613e-18	0.5026741	0.5	0.07911514	1	77.46425	9.633072	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.00925588	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1722.209	8447.673	3657778	0.4653973	0.5224601	6	0.8655994	1	2	0	0.02790921	0.009099349	
18480	1412	3.45e+19	0	0	100000	2	1e-05	5.370805e+26	1.600168e+26	1.204247e+26	3.959212e+25	2.286689e+26	1.483948e+26	3.901867e+25	1.162516e+25	8.748805e+24	2.876351e+24	1.661269e+25	1.078082e+25	0.276299	7.023361e+25	0	0	0	1.822538e-13	0	7.023361e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.026523e+26	0	5.026523e+26	2.272264e+26	0	2.272264e+26	1.216464e+26	0	1.216464e+26	4.544528e+26	0	4.544528e+26	1.354177e+26	0	1.354177e+26	4.337958e+26	0	4.337958e+26	2.943236e+23	1.124114e-09	0.001751238	9.165454e+10	9.423147e+09	5.261877e+10	1.601724e-06	5.484196e-12	2.902266e-18	0.5026514	0.5	0.07980175	1	78.41473	9.751269	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.009117801	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1743.341	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02825165	0.009210998	
18704	1412	3.45e+19	0	0	100000	2	1e-05	5.435906e+26	1.605395e+26	1.20864e+26	3.967549e+25	2.323045e+26	1.507466e+26	3.949163e+25	1.166313e+25	8.78072e+24	2.882408e+24	1.687682e+25	1.095168e+25	0.2773164	7.108493e+25	0	0	0	7.158665e-14	0	7.108493e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.087451e+26	0	5.087451e+26	2.299806e+26	0	2.299806e+26	1.23121e+26	0	1.23121e+26	4.599613e+26	0	4.599613e+26	1.370592e+26	0	1.370592e+26	4.39054e+26	0	4.39054e+26	2.939566e+23	1.125403e-09	0.001755076	9.009e+10	9.740031e+09	5.385499e+10	1.615537e-06	5.579188e-12	2.977997e-18	0.5026291	0.5	0.08048633	1	79.36521	9.869466	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008985494	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1764.472	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.0285941	0.009322646	
18928	1412	3.45e+19	0	0	100000	2	1e-05	5.501007e+26	1.61049e+26	1.212924e+26	3.975663e+25	2.359487e+26	1.53103e+26	3.996458e+25	1.170014e+25	8.811841e+24	2.888302e+24	1.714157e+25	1.112286e+25	0.2783181	7.193624e+25	0	0	0	2.811133e-14	0	7.193624e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.148378e+26	0	5.148378e+26	2.327349e+26	0	2.327349e+26	1.245955e+26	0	1.245955e+26	4.654698e+26	0	4.654698e+26	1.387006e+26	0	1.387006e+26	4.443121e+26	0	4.443121e+26	2.936003e+23	1.126656e-09	0.001758812	8.856953e+10	1.00635e+10	5.510493e+10	1.629309e-06	5.674718e-12	3.05481e-18	0.5026071	0.5	0.08116892	1	80.31569	9.987664	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.00885902	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1785.603	8447.673	3657778	0.4653973	0.5224601	6	0.8655994	1	2	0	0.02893654	0.009434295	
19152	1412	3.45e+19	0	0	100000	2	1e-05	5.566107e+26	1.615457e+26	1.217101e+26	3.983559e+25	2.396012e+26	1.554638e+26	4.043753e+25	1.173623e+25	8.842187e+24	2.894038e+24	1.740693e+25	1.129438e+25	0.2793044	7.278756e+25	0	0	0	1.103644e-14	0	7.278756e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.209306e+26	0	5.209306e+26	2.354892e+26	0	2.354892e+26	1.2607e+26	0	1.2607e+26	4.709783e+26	0	4.709783e+26	1.40342e+26	0	1.40342e+26	4.495702e+26	0	4.495702e+26	2.932543e+23	1.127876e-09	0.00176245	8.709139e+10	1.039361e+10	5.636856e+10	1.643042e-06	5.770783e-12	3.132707e-18	0.5025855	0.5	0.08184955	1	81.26617	10.10586	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008738432	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1806.735	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02927898	0.009545943	
19376	1412	3.45e+19	0	0	100000	2	1e-05	5.631208e+26	1.620298e+26	1.221174e+26	3.991243e+25	2.432619e+26	1.57829e+26	4.091049e+25	1.17714e+25	8.871777e+24	2.899621e+24	1.767288e+25	1.146621e+25	0.2802756	7.363888e+25	0	0	0	4.331904e-15	0	7.363888e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.270233e+26	0	5.270233e+26	2.382434e+26	0	2.382434e+26	1.275445e+26	0	1.275445e+26	4.764868e+26	0	4.764868e+26	1.419835e+26	0	1.419835e+26	4.548283e+26	0	4.548283e+26	2.929182e+23	1.129062e-09	0.001765992	8.565396e+10	1.07304e+10	5.764588e+10	1.656736e-06	5.867378e-12	3.211692e-18	0.5025642	0.5	0.08252824	1	82.21665	10.22406	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008623774	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1827.866	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02962143	0.009657592	
19600	1412	3.45e+19	0	0	100000	2	1e-05	5.696309e+26	1.625018e+26	1.225146e+26	3.998721e+25	2.469306e+26	1.601986e+26	4.138344e+25	1.180568e+25	8.90063e+24	2.905054e+24	1.79394e+25	1.163836e+25	0.2812322	7.449019e+25	0	0	0	1.699948e-15	0	7.449019e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331161e+26	0	5.331161e+26	2.409977e+26	0	2.409977e+26	1.29019e+26	0	1.29019e+26	4.819954e+26	0	4.819954e+26	1.436249e+26	0	1.436249e+26	4.600865e+26	0	4.600865e+26	2.925918e+23	1.130217e-09	0.001769441	8.425569e+10	1.107393e+10	5.893685e+10	1.670392e-06	5.964503e-12	3.291767e-18	0.5025433	0.5	0.08320503	1	83.16714	10.34226	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008515083	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1848.998	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.02996387	0.00976924	
19824	1412	3.45e+19	0	0	100000	2	1e-05	5.761409e+26	1.629618e+26	1.229018e+26	4.005999e+25	2.506069e+26	1.625723e+26	4.185639e+25	1.18391e+25	8.928763e+24	2.910341e+24	1.820648e+25	1.181081e+25	0.2821745	7.534151e+25	0	0	0	6.669661e-16	0	7.534151e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.392088e+26	0	5.392088e+26	2.437519e+26	0	2.437519e+26	1.304935e+26	0	1.304935e+26	4.875039e+26	0	4.875039e+26	1.452663e+26	0	1.452663e+26	4.653446e+26	0	4.653446e+26	2.922748e+23	1.13134e-09	0.0017728	8.289509e+10	1.142424e+10	6.024145e+10	1.68401e-06	6.062152e-12	3.372935e-18	0.5025226	0.5	0.08387993	1	84.11762	10.46045	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008412386	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1870.129	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.03030632	0.009880888	
20048	1412	3.45e+19	0	0	100000	2	1e-05	5.82651e+26	1.634102e+26	1.232794e+26	4.013083e+25	2.542908e+26	1.649501e+26	4.232935e+25	1.187168e+25	8.956194e+24	2.915487e+24	1.847411e+25	1.198355e+25	0.2831027	7.619282e+25	0	0	0	2.616299e-16	0	7.619282e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.453016e+26	0	5.453016e+26	2.465062e+26	0	2.465062e+26	1.31968e+26	0	1.31968e+26	4.930124e+26	0	4.930124e+26	1.469077e+26	0	1.469077e+26	4.706027e+26	0	4.706027e+26	2.919667e+23	1.132434e-09	0.00177607	8.157076e+10	1.178139e+10	6.155967e+10	1.697591e-06	6.160324e-12	3.4552e-18	0.5025023	0.5	0.08455297	1	85.0681	10.57865	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008315705	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1891.26	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.03064876	0.009992537	
20272	1412	3.45e+19	0	0	100000	2	1e-05	5.891611e+26	1.638473e+26	1.236475e+26	4.019977e+25	2.579819e+26	1.673319e+26	4.28023e+25	1.190344e+25	8.98294e+24	2.920496e+24	1.874228e+25	1.215659e+25	0.2840172	7.704414e+25	0	0	0	1.026102e-16	0	7.704414e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.513943e+26	0	5.513943e+26	2.492605e+26	0	2.492605e+26	1.334425e+26	0	1.334425e+26	4.985209e+26	0	4.985209e+26	1.485492e+26	0	1.485492e+26	4.758609e+26	0	4.758609e+26	2.916675e+23	1.133497e-09	0.001779255	8.028136e+10	1.214541e+10	6.289148e+10	1.711135e-06	6.259016e-12	3.538563e-18	0.5024823	0.5	0.08522418	1	86.01858	10.69685	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008225055	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1912.392	8447.673	3657778	0.4653973	0.5224601	6	0.8655994	1	2	0	0.0309912	0.01010419	
20496	1412	3.45e+19	0	0	100000	2	1e-05	5.956711e+26	1.642734e+26	1.240065e+26	4.026688e+25	2.616802e+26	1.697176e+26	4.327525e+25	1.193439e+25	9.009018e+24	2.925371e+24	1.901096e+25	1.232991e+25	0.2849182	7.789546e+25	0	0	0	4.023633e-17	0	7.789546e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.574871e+26	0	5.574871e+26	2.520147e+26	0	2.520147e+26	1.34917e+26	0	1.34917e+26	5.040294e+26	0	5.040294e+26	1.501906e+26	0	1.501906e+26	4.81119e+26	0	4.81119e+26	2.913766e+23	1.134533e-09	0.001782357	7.902562e+10	1.251635e+10	6.423686e+10	1.724643e-06	6.358225e-12	3.623027e-18	0.5024627	0.5	0.08589359	1	86.96906	10.81504	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008140441	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1933.523	8447.673	3657778	0.4653973	0.5224601	6	0.8655994	1	2	0	0.03133365	0.01021583	
20720	1412	3.45e+19	0	0	100000	2	1e-05	6.021812e+26	1.646887e+26	1.243565e+26	4.033219e+25	2.653855e+26	1.721071e+26	4.374821e+25	1.196456e+25	9.034445e+24	2.930117e+24	1.928014e+25	1.250351e+25	0.2858061	7.874677e+25	0	0	0	1.577519e-17	0	7.874677e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.635799e+26	0	5.635799e+26	2.54769e+26	0	2.54769e+26	1.363915e+26	0	1.363915e+26	5.09538e+26	0	5.09538e+26	1.51832e+26	0	1.51832e+26	4.863771e+26	0	4.863771e+26	2.91094e+23	1.135541e-09	0.001785378	7.780232e+10	1.289427e+10	6.559579e+10	1.738115e-06	6.457947e-12	3.708596e-18	0.5024433	0.5	0.0865612	1	87.91954	10.93324	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008061866	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1954.655	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.03167609	0.01032748	
20944	1412	3.45e+19	0	0	100000	2	1e-05	6.086913e+26	1.650935e+26	1.246977e+26	4.039577e+25	2.690974e+26	1.745004e+26	4.422116e+25	1.199397e+25	9.059236e+24	2.934735e+24	1.954981e+25	1.267738e+25	0.2866812	7.959809e+25	0	0	0	6.183919e-18	0	7.959809e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.696726e+26	0	5.696726e+26	2.575232e+26	0	2.575232e+26	1.37866e+26	0	1.37866e+26	5.150465e+26	0	5.150465e+26	1.534734e+26	0	1.534734e+26	4.916353e+26	0	4.916353e+26	2.908193e+23	1.136522e-09	0.00178832	7.66103e+10	1.327921e+10	6.696825e+10	1.751552e-06	6.55818e-12	3.795271e-18	0.5024241	0.5	0.08722705	1	88.87003	11.05144	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.007989323	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.008605e-13	0	1.008605e-13	0	-324.4218	0	-324.4218	0	30149.85	77194.93	1975.786	8447.673	3657778	0.4653974	0.5224601	6	0.8655994	1	2	0	0.03201854	0.01043913	
