Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
5.04504	1128	3.45e+19	0	0	101400	1.98	1e-05	1.46623e+23	1.442162e+23	1.193586e+23	2.48576e+22	2.326426e+21	8.038417e+19	1.06521e+22	1.047724e+22	8.67135e+21	1.805894e+21	1.690138e+20	5.839876e+18	0.0005482372	2.380388e+23	0	0	0	2.2041e+23	7.615937e+21	1.00129e+22	1.372241e+23	6.606212e+13	1.372241e+23	6.20328e+22	8.162516e+12	6.20328e+22	3.320948e+22	6.216417	3.320948e+22	1.240656e+23	5.44982	1.240656e+23	3.696904e+22	247.2341	3.696904e+22	1.184263e+23	2.454611e+12	1.184263e+23	1.185561e+24	5.969266e-11	1.056271e-06	1.92651e+13	38593.08	4459.456	2.113075e-08	9.544807e-16	6.663746e-24	0.01838816	0.5	3.851331e-05	1	0.02140722	0.002662097	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0333649	0.03549006	0.03549006	0.001419649	0.02670164	0.001198841	0	-0.02	0	1.954939e-28	0	1.954939e-28	0	-576.8747	0	-576.8747	0	30454.36	77194.93	0.103008	8532.992	1.106061	0	0	0	1	2	0	0	0	0	0	2.614917e-06	0	6.819903e-06	0	0	0	0	0	
5.297292	1128	3.45e+19	0	0	101470	1.98025	1e-05	1.539541e+23	1.51417e+23	1.25323e+23	2.609394e+22	2.452444e+21	8.473321e+19	1.11847e+22	1.100038e+22	9.104664e+21	1.895714e+21	1.78169e+20	6.155832e+18	0.0005503796	2.499407e+23	0	0	0	2.314232e+23	7.996016e+21	1.052157e+22	1.440853e+23	7.685353e+13	1.440853e+23	6.513444e+22	8.357875e+12	6.513444e+22	3.486995e+22	6.52135	3.486995e+22	1.302689e+23	5.71747	1.302689e+23	3.88175e+22	259.4043	3.88175e+22	1.243476e+23	2.575195e+12	1.243476e+23	1.183006e+24	6.076194e-11	1.111656e-06	1.924103e+13	40574.31	4714.26	2.148719e-08	9.869534e-16	7.006687e-24	0.01899	0.5	4.044477e-05	1	0.02247758	0.002795201	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03335978	0.03547901	0.03547901	0.001419207	0.02670164	0.001257447	0	-0.01975	0	2.055826e-28	0	2.055826e-28	0	-576.4028	0	-576.4028	0	30450.51	77194.93	0.1081584	8531.915	1.106061	0	0	0	1	2	0	0	0	0	0	2.745663e-06	0	7.161054e-06	0	0	0	0	0	
5.549544	1128	3.45e+19	0	0	101540	1.9805	1e-05	1.612853e+23	1.586168e+23	1.31287e+23	2.732977e+22	2.579369e+21	8.911283e+19	1.171731e+22	1.152344e+22	9.537947e+21	1.985496e+21	1.873901e+20	6.474009e+18	0.0005525168	2.618427e+23	0	0	0	2.424357e+23	8.376008e+21	1.103099e+22	1.509465e+23	8.931973e+13	1.509465e+23	6.823608e+22	8.536226e+12	6.823608e+22	3.653043e+22	6.825782	3.653043e+22	1.364722e+23	5.984713	1.364722e+23	4.066595e+22	271.5587	4.066595e+22	1.302689e+23	2.695598e+12	1.302689e+23	1.180548e+24	6.17972e-11	1.167021e-06	1.921736e+13	42559.71	4971.339	2.183295e-08	1.018972e-15	7.350401e-24	0.01958195	0.5	4.23766e-05	1	0.02354794	0.002928306	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03335445	0.03546746	0.03546746	0.001418745	0.02670164	0.001315929	0	-0.0195	0	2.163304e-28	0	2.163304e-28	0	-575.9249	0	-575.9249	0	30446.67	77194.93	0.1133088	8530.838	1.106061	0	0	0	1	2	0	0	0	0	0	2.876408e-06	0	7.50222e-06	0	0	0	0	0	
5.801796	1128	3.45e+19	0	0	101610	1.98075	1e-05	1.686164e+23	1.658157e+23	1.372506e+23	2.856509e+22	2.707198e+21	9.352288e+19	1.224991e+22	1.204644e+22	9.9712e+21	2.075241e+21	1.966768e+20	6.794397e+18	0.0005546487	2.737446e+23	0	0	0	2.534475e+23	8.755912e+21	1.154118e+22	1.578077e+23	1.037307e+14	1.578077e+23	7.133772e+22	8.697974e+12	7.133772e+22	3.81909e+22	7.129714	3.81909e+22	1.426754e+23	6.251547	1.426754e+23	4.25144e+22	283.6972	4.25144e+22	1.361902e+23	2.815819e+12	1.361902e+23	1.17818e+24	6.280107e-11	1.222367e-06	1.919407e+13	44549.23	5230.638	2.216882e-08	1.050564e-15	7.694878e-24	0.0201646	0.5	4.43088e-05	1	0.0246183	0.003061411	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03334892	0.03545541	0.03545541	0.001418262	0.02670164	0.001374285	0	-0.01925	0	2.277897e-28	0	2.277897e-28	0	-575.4408	0	-575.4408	0	30442.83	77194.93	0.1184592	8529.761	1.106061	0	0	0	1	2	0	0	0	0	0	3.007154e-06	0	7.8434e-06	0	0	0	0	0	
6.054048	1128	3.45e+19	0	0	101680	1.981	1e-05	1.759476e+23	1.730137e+23	1.432138e+23	2.979987e+22	2.835929e+21	9.796326e+19	1.278252e+22	1.256937e+22	1.040442e+22	2.164948e+21	2.060291e+20	7.116989e+18	0.0005567752	2.856466e+23	0	0	0	2.644587e+23	9.135725e+21	1.205213e+22	1.646689e+23	1.204012e+14	1.646689e+23	7.443936e+22	8.843554e+12	7.443936e+22	3.985138e+22	7.433148	3.985138e+22	1.488787e+23	6.517975	1.488787e+23	4.436285e+22	295.8198	4.436285e+22	1.421115e+23	2.935862e+12	1.421115e+23	1.175894e+24	6.377588e-11	1.277692e-06	1.917112e+13	46542.81	5492.105	2.249552e-08	1.081756e-15	8.040106e-24	0.02073848	0.5	4.624135e-05	1	0.02568867	0.003194516	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03334318	0.03544287	0.03544287	0.001417761	0.02670164	0.001432517	0	-0.019	0	2.400176e-28	0	2.400176e-28	0	-574.9504	0	-574.9504	0	30438.99	77194.93	0.1236096	8528.685	1.106061	0	0	0	1	2	0	0	0	0	0	3.1379e-06	0	8.184595e-06	0	0	0	0	0	
6.3063	1128	3.45e+19	0	0	101750	1.98125	1e-05	1.832787e+23	1.802107e+23	1.491766e+23	3.103412e+22	2.96556e+21	1.024338e+20	1.331512e+22	1.309223e+22	1.083762e+22	2.254616e+21	2.154466e+20	7.441774e+18	0.0005588964	2.975485e+23	0	0	0	2.754692e+23	9.515445e+21	1.256385e+22	1.715301e+23	1.397017e+14	1.715301e+23	7.7541e+22	8.973377e+12	7.7541e+22	4.151185e+22	7.736086	4.151185e+22	1.55082e+23	6.783996	1.55082e+23	4.621131e+22	307.9266	4.621131e+22	1.480328e+23	3.055723e+12	1.480328e+23	1.173684e+24	6.472368e-11	1.332997e-06	1.914851e+13	48540.41	5755.694	2.281366e-08	1.11257e-15	8.386075e-24	0.02130406	0.5	4.817425e-05	1	0.02675903	0.003327621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03333724	0.03542984	0.03542984	0.001417239	0.02670164	0.001490625	0	-0.01875	0	2.530771e-28	0	2.530771e-28	0	-574.4536	0	-574.4536	0	30435.15	77194.93	0.12876	8527.609	1.106061	0	0	0	1	2	0	0	0	0	0	3.268646e-06	0	8.525805e-06	0	0	0	0	0	
6.558552	1128	3.45e+19	0	0	101820	1.9815	1e-05	1.906099e+23	1.874069e+23	1.55139e+23	3.226784e+22	3.096087e+21	1.069345e+20	1.384773e+22	1.361503e+22	1.127078e+22	2.344245e+21	2.249294e+20	7.768743e+18	0.0005610122	3.094504e+23	0	0	0	2.86479e+23	9.895069e+21	1.307635e+22	1.783913e+23	1.620679e+14	1.783913e+23	8.064264e+22	9.087842e+12	8.064264e+22	4.317232e+22	8.038526	4.317232e+22	1.612853e+23	7.049612	1.612853e+23	4.805976e+22	320.0177	4.805976e+22	1.539541e+23	3.175406e+12	1.539541e+23	1.171543e+24	6.564629e-11	1.388281e-06	1.912621e+13	50541.98	6021.358	2.312382e-08	1.143027e-15	8.732778e-24	0.02186177	0.5	5.010748e-05	1	0.02782939	0.003460725	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0333311	0.03541632	0.03541632	0.001416698	0.02670164	0.001548608	0	-0.0185	0	2.670367e-28	0	2.670367e-28	0	-573.95	0	-573.95	0	30431.31	77194.93	0.1339104	8526.533	1.106061	0	0	0	1	2	0	0	0	0	0	3.399392e-06	0	8.86703e-06	0	0	0	0	0	
6.810804	1128	3.45e+19	0	0	101890	1.98175	1e-05	1.97941e+23	1.946021e+23	1.61101e+23	3.350102e+22	3.227508e+21	1.11465e+20	1.438033e+22	1.413776e+22	1.170392e+22	2.433835e+21	2.344771e+20	8.097887e+18	0.0005631224	3.213524e+23	0	0	0	2.974882e+23	1.02746e+22	1.35896e+22	1.852525e+23	1.880113e+14	1.852525e+23	8.374428e+22	9.187372e+12	8.374428e+22	4.48328e+22	8.340471	4.48328e+22	1.674886e+23	7.314824	1.674886e+23	4.990821e+22	332.093	4.990821e+22	1.598755e+23	3.294909e+12	1.598755e+23	1.169467e+24	6.654537e-11	1.443544e-06	1.910421e+13	52547.48	6289.056	2.342649e-08	1.173146e-15	9.080204e-24	0.02241202	0.5	5.204103e-05	1	0.02889975	0.00359383	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03332475	0.03540232	0.03540232	0.001416138	0.02670164	0.001606468	0	-0.01825	0	2.819721e-28	0	2.819721e-28	0	-573.4396	0	-573.4396	0	30427.47	77194.93	0.1390609	8525.458	1.106061	0	0	0	1	2	0	0	0	0	0	3.530138e-06	0	9.20827e-06	0	0	0	0	0	
7.063056	1128	3.45e+19	0	0	101960	1.982	1e-05	2.052722e+23	2.017963e+23	1.670627e+23	3.473366e+22	3.359821e+21	1.160254e+20	1.491294e+22	1.466042e+22	1.213703e+22	2.523386e+21	2.440895e+20	8.429198e+18	0.0005652272	3.332543e+23	0	0	0	3.084967e+23	1.065402e+22	1.410361e+22	1.921137e+23	2.181361e+14	1.921137e+23	8.684592e+22	9.272371e+12	8.684592e+22	4.649327e+22	8.641923	4.649327e+22	1.736918e+23	7.579633	1.736918e+23	5.175666e+22	344.1527	5.175666e+22	1.657968e+23	3.414234e+12	1.657968e+23	1.167451e+24	6.742237e-11	1.498785e-06	1.908249e+13	54556.87	6558.747	2.372214e-08	1.202943e-15	9.428346e-24	0.02295515	0.5	5.39749e-05	1	0.02997011	0.003726935	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0333182	0.03538784	0.03538784	0.001415559	0.02670164	0.001664203	0	-0.018	0	2.979662e-28	0	2.979662e-28	0	-572.9222	0	-572.9222	0	30423.63	77194.93	0.1442113	8524.382	1.106061	0	0	0	1	2	0	0	0	0	0	3.660883e-06	0	9.549525e-06	0	0	0	0	0	
7.315308	1128	3.45e+19	0	0	102030	1.98225	1e-05	2.126033e+23	2.089897e+23	1.730239e+23	3.596576e+22	3.493022e+21	1.206155e+20	1.544554e+22	1.518301e+22	1.257011e+22	2.612897e+21	2.537666e+20	8.762664e+18	0.0005673265	3.451563e+23	0	0	0	3.195045e+23	1.103335e+22	1.46184e+22	1.989749e+23	2.531549e+14	1.989749e+23	8.994756e+22	9.343254e+12	8.994756e+22	4.815375e+22	8.942881	4.815375e+22	1.798951e+23	7.844039	1.798951e+23	5.360511e+22	356.1967	5.360511e+22	1.717181e+23	3.53338e+12	1.717181e+23	1.165492e+24	6.827864e-11	1.554005e-06	1.906104e+13	56570.12	6830.393	2.401118e-08	1.232436e-15	9.777196e-24	0.02349152	0.5	5.590907e-05	1	0.03104047	0.00386004	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03331145	0.03537289	0.03537289	0.00141496	0.02670164	0.001721816	0	-0.01775	0	3.151104e-28	0	3.151104e-28	0	-572.3976	0	-572.3976	0	30419.79	77194.93	0.1493617	8523.307	1.106061	0	0	0	1	2	0	0	0	0	0	3.791629e-06	0	9.890795e-06	0	0	0	0	0	
7.56756	1128	3.45e+19	0	0	102100	1.9825	1e-05	2.199345e+23	2.161821e+23	1.789848e+23	3.719732e+22	3.627111e+21	1.252351e+20	1.597815e+22	1.570554e+22	1.300317e+22	2.70237e+21	2.635081e+20	9.098279e+18	0.0005694202	3.570582e+23	0	0	0	3.305117e+23	1.141257e+22	1.513395e+22	2.058361e+23	2.939125e+14	2.058361e+23	9.30492e+22	9.400421e+12	9.30492e+22	4.981422e+22	9.243349	4.981422e+22	1.860984e+23	8.108043	1.860984e+23	5.545357e+22	368.2251	5.545357e+22	1.776394e+23	3.652349e+12	1.776394e+23	1.163585e+24	6.911538e-11	1.609203e-06	1.903986e+13	58587.18	7103.959	2.429398e-08	1.261638e-15	1.012675e-23	0.02402141	0.5	5.784354e-05	1	0.03211083	0.003993145	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0333045	0.03535746	0.03535746	0.001414343	0.02670164	0.001779306	0	-0.0175	0	3.335054e-28	0	3.335054e-28	0	-571.8655	0	-571.8655	0	30415.96	77194.93	0.1545121	8522.233	1.106061	0	0	0	1	2	0	0	0	0	0	3.922375e-06	0	1.023208e-05	0	0	0	0	0	
7.819812	1128	3.45e+19	0	0	102170	1.98275	1e-05	2.272656e+23	2.233737e+23	1.849453e+23	3.842834e+22	3.762084e+21	1.298842e+20	1.651075e+22	1.6228e+22	1.34362e+22	2.791802e+21	2.733138e+20	9.436032e+18	0.0005715083	3.689601e+23	0	0	0	3.415182e+23	1.179168e+22	1.565026e+22	2.126973e+23	3.414091e+14	2.126973e+23	9.615084e+22	9.444282e+12	9.615084e+22	5.147469e+22	9.543324	5.147469e+22	1.923017e+23	8.371648	1.923017e+23	5.730202e+22	380.2379	5.730202e+22	1.835607e+23	3.771141e+12	1.835607e+23	1.161728e+24	6.993369e-11	1.664379e-06	1.901892e+13	60608.03	7379.411	2.457089e-08	1.290563e-15	1.047699e-23	0.02454511	0.5	5.977829e-05	1	0.03318119	0.00412625	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03329736	0.03534156	0.03534156	0.001413706	0.02670164	0.001836672	0	-0.01725	0	3.532622e-28	0	3.532622e-28	0	-571.3258	0	-571.3258	0	30412.12	77194.93	0.1596625	8521.158	1.106061	0	0	0	1	2	0	0	0	0	0	4.053121e-06	0	1.057338e-05	0	0	0	0	0	
8.072064	1128	3.45e+19	0	0	102240	1.983	1e-05	2.345968e+23	2.305643e+23	1.909055e+23	3.965881e+22	3.897939e+21	1.345626e+20	1.704336e+22	1.67504e+22	1.38692e+22	2.881196e+21	2.831836e+20	9.775914e+18	0.0005735909	3.808621e+23	0	0	0	3.525702e+23	1.217227e+22	1.611966e+22	2.195585e+23	3.524468e+14	2.195585e+23	9.925248e+22	9.749612e+12	9.925248e+22	5.313517e+22	9.851857	5.313517e+22	1.98505e+23	8.6423	1.98505e+23	5.915047e+22	392.5308	5.915047e+22	1.89482e+23	3.89306e+12	1.89482e+23	1.159917e+24	7.073456e-11	1.719533e-06	1.899813e+13	62640.98	7656.792	2.48433e-08	1.319338e-15	1.082933e-23	0.02506495	0.5	6.172114e-05	1	0.03425155	0.004259354	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03329002	0.0353252	0.0353252	0.001413052	0.02670164	0.001893916	0	-0.017	0	3.745037e-28	0	3.745037e-28	0	-570.7782	0	-570.7782	0	30408.29	77194.93	0.1648243	8520.084	1.106061	0	0	0	1	2	0	0	0	0	0	4.184157e-06	0	1.091521e-05	0	0	0	0	0	
8.324316	1128	3.45e+19	0	0	102310	1.98325	1e-05	2.419279e+23	2.37754e+23	1.968652e+23	4.088874e+22	4.034673e+21	1.392701e+20	1.757596e+22	1.727273e+22	1.430218e+22	2.970549e+21	2.931173e+20	1.011792e+19	0.0005756679	3.92764e+23	0	0	0	3.635293e+23	1.254958e+22	1.668519e+22	2.264197e+23	4.616061e+14	2.264197e+23	1.023541e+23	9.493627e+12	1.023541e+23	5.479564e+22	10.14176	5.479564e+22	2.047082e+23	8.897617	2.047082e+23	6.099892e+22	404.215	6.099892e+22	1.954033e+23	4.008174e+12	1.954033e+23	1.15815e+24	7.151892e-11	1.774665e-06	1.897773e+13	64660.95	7935.885	2.510826e-08	1.34763e-15	1.117953e-23	0.02557496	0.5	6.364866e-05	1	0.03532191	0.004392459	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03328249	0.03530837	0.03530837	0.001412378	0.02670164	0.001951038	0	-0.01675	0	3.973658e-28	0	3.973658e-28	0	-570.2225	0	-570.2225	0	30404.46	77194.93	0.1699633	8519.01	1.106061	0	0	0	1	2	0	0	0	0	0	4.314613e-06	0	1.125602e-05	0	0	0	0	0	
8.576568	1128	3.45e+19	0	0	102380	1.9835	1e-05	2.492591e+23	2.449428e+23	2.028247e+23	4.211812e+22	4.172284e+21	1.440068e+20	1.810857e+22	1.779499e+22	1.473513e+22	3.059864e+21	3.031147e+20	1.046203e+19	0.0005777392	4.04666e+23	0	0	0	3.745754e+23	1.292979e+22	1.71608e+22	2.332809e+23	4.756216e+14	2.332809e+23	1.054558e+23	9.781875e+12	1.054558e+23	5.645612e+22	10.44969	5.645612e+22	2.109115e+23	9.167769	2.109115e+23	6.284737e+22	416.4879	6.284737e+22	2.013246e+23	4.129872e+12	2.013246e+23	1.156425e+24	7.228761e-11	1.829775e-06	1.895741e+13	66700.51	8216.871	2.537021e-08	1.375895e-15	1.15331e-23	0.02608341	0.5	6.559128e-05	1	0.03639228	0.004525564	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03327476	0.03529109	0.03529109	0.001411687	0.02670164	0.002008038	0	-0.0165	0	4.219991e-28	0	4.219991e-28	0	-569.6584	0	-569.6584	0	30400.63	77194.93	0.1751238	8517.937	1.106061	0	0	0	1	2	0	0	0	0	0	4.445614e-06	0	1.159778e-05	0	0	0	0	0	
8.82882	1128	3.45e+19	0	0	102450	1.98375	1e-05	2.565902e+23	2.521307e+23	2.087837e+23	4.334697e+22	4.31077e+21	1.487723e+20	1.864117e+22	1.831719e+22	1.516805e+22	3.149139e+21	3.131756e+20	1.080824e+19	0.000579805	4.165679e+23	0	0	0	3.855377e+23	1.330702e+22	1.772319e+22	2.401421e+23	6.262765e+14	2.401421e+23	1.085574e+23	9.494592e+12	1.085574e+23	5.811659e+22	10.7383	5.811659e+22	2.171148e+23	9.422038	2.171148e+23	6.469583e+22	428.1322	6.469583e+22	2.07246e+23	4.244523e+12	2.07246e+23	1.154738e+24	7.304141e-11	1.884862e-06	1.893743e+13	68728.63	8499.522	2.56255e-08	1.403725e-15	1.188477e-23	0.02658294	0.5	6.75201e-05	1	0.03746264	0.004658669	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03326684	0.03527335	0.03527335	0.001410977	0.02670164	0.002064916	0	-0.01625	0	4.48571e-28	0	4.48571e-28	0	-569.0857	0	-569.0857	0	30396.8	77194.93	0.1802641	8516.863	1.106061	0	0	0	1	2	0	0	0	0	0	4.576104e-06	0	1.193872e-05	0	0	0	0	0	
9.081072	1128	3.45e+19	0	0	102520	1.984	1e-05	2.639214e+23	2.593177e+23	2.147424e+23	4.457527e+22	4.450128e+21	1.535667e+20	1.917378e+22	1.883932e+22	1.560094e+22	3.238374e+21	3.232999e+20	1.115655e+19	0.0005818652	4.284698e+23	0	0	0	3.965409e+23	1.368557e+22	1.824334e+22	2.470033e+23	7.306228e+14	2.470033e+23	1.11659e+23	9.477935e+12	1.11659e+23	5.977706e+22	11.03588	5.977706e+22	2.233181e+23	9.683686	2.233181e+23	6.654428e+22	440.0691	6.654428e+22	2.131673e+23	4.362449e+12	2.131673e+23	1.153089e+24	7.378102e-11	1.939927e-06	1.891759e+13	70767.93	8783.94	2.587717e-08	1.431432e-15	1.223838e-23	0.02707925	0.5	6.94562e-05	1	0.038533	0.004791774	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03325873	0.03525517	0.03525517	0.001410249	0.02670164	0.002121673	0	-0.016	0	4.772673e-28	0	4.772673e-28	0	-568.5042	0	-568.5042	0	30392.97	77194.93	0.1854146	8515.79	1.106061	0	0	0	1	2	0	0	0	0	0	4.70685e-06	0	1.22801e-05	0	0	0	0	0	
9.333324	1128	3.45e+19	0	0	102590	1.98425	1e-05	2.712525e+23	2.665038e+23	2.207008e+23	4.580302e+22	4.590356e+21	1.583897e+20	1.970638e+22	1.936139e+22	1.603382e+22	3.32757e+21	3.334874e+20	1.150694e+19	0.0005839197	4.403718e+23	0	0	0	4.075435e+23	1.406399e+22	1.876424e+22	2.538645e+23	8.533591e+14	2.538645e+23	1.147607e+23	9.450319e+12	1.147607e+23	6.143754e+22	11.33293	6.143754e+22	2.295214e+23	9.944904	2.295214e+23	6.839273e+22	451.9891	6.839273e+22	2.190886e+23	4.480183e+12	2.190886e+23	1.151475e+24	7.450711e-11	1.99497e-06	1.889794e+13	72810.84	9070.072	2.612449e-08	1.458925e-15	1.259265e-23	0.02757068	0.5	7.139255e-05	1	0.03960336	0.004924879	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03325043	0.03523654	0.03523654	0.001409504	0.02670164	0.002178308	0	-0.01575	0	5.082953e-28	0	5.082953e-28	0	-567.9135	0	-567.9135	0	30389.14	77194.93	0.190565	8514.717	1.106061	0	0	0	1	2	0	0	0	0	0	4.837596e-06	0	1.262149e-05	0	0	0	0	0	
9.585576	1128	3.45e+19	0	0	102660	1.9845	1e-05	2.785837e+23	2.73689e+23	2.266587e+23	4.703024e+22	4.731452e+21	1.632413e+20	2.023899e+22	1.988339e+22	1.646666e+22	3.416727e+21	3.43738e+20	1.185941e+19	0.0005859686	4.522737e+23	0	0	0	4.185455e+23	1.44423e+22	1.928593e+22	2.607258e+23	9.979927e+14	2.607257e+23	1.178623e+23	9.412176e+12	1.178623e+23	6.309801e+22	11.6295	6.309801e+22	2.357247e+23	10.20573	2.357247e+23	7.024118e+22	463.8937	7.024118e+22	2.250099e+23	4.597743e+12	2.250099e+23	1.149895e+24	7.522029e-11	2.04999e-06	1.887847e+13	74857.33	9357.891	2.636766e-08	1.486211e-15	1.294758e-23	0.0280574	0.5	7.332915e-05	1	0.04067372	0.005057983	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03324195	0.03521746	0.03521746	0.00140874	0.02670164	0.002234823	0	-0.0155	0	5.418859e-28	0	5.418859e-28	0	-567.3134	0	-567.3134	0	30385.31	77194.93	0.1957154	8513.645	1.106061	0	0	0	1	2	0	0	0	0	0	4.968342e-06	0	1.296289e-05	0	0	0	0	0	
