Time (s),Average dC (atm/m^3)
8180000.0,5.592482943168432e+24
8190000.0,5.592485818510634e+24
8200000.0,5.592484449504891e+24
8210000.0,5.592483717668986e+24
8220000.0,5.5924822692596e+24
8230000.0,5.592482538002909e+24
8240000.0,5.592482632353094e+24
8250000.0,5.592482367000949e+24
8260000.0,5.592484139550215e+24
8270000.0,5.592484539022107e+24
8280000.0,5.592481596820847e+24
8290000.0,5.592481312775541e+24
8300000.0,5.592480339227928e+24
8310000.0,5.592479699345448e+24
8320000.0,5.592478589584714e+24
8330000.0,5.592482178090244e+24
8340000.0,5.592481031817576e+24
8350000.0,5.592481114276983e+24
8360000.0,5.59248119123062e+24
8370000.0,5.592481501112002e+24
8380000.0,5.592483212517847e+24
8390000.0,5.592482102647581e+24
8400000.0,5.592480476226547e+24
8410000.0,5.592478219774919e+24
8420000.0,5.592479297354944e+24
8430000.0,5.592479346933037e+24
8440000.0,5.592480200108723e+24
8450000.0,5.59248055317498e+24
8460000.0,5.592481501457242e+24
8470000.0,5.592480613445391e+24
8480000.0,5.592480999564985e+24
8490000.0,5.592481654624916e+24
8500000.0,5.592479256421956e+24
8510000.0,5.592479267150148e+24
8520000.0,5.592478698121602e+24
8530000.0,5.592482366513613e+24
8540000.0,5.59248331363379e+24
8550000.0,5.592481239243032e+24
8560000.0,5.592480719066816e+24
8570000.0,5.592483855363825e+24
8580000.0,5.592482041765382e+24
8590000.0,5.592481286049563e+24
8600000.0,5.592481169438033e+24
8610000.0,5.592481271882609e+24
8620000.0,5.592481868494191e+24
8630000.0,5.592475667155445e+24
8640000.0,5.592475797499692e+24
8650000.0,5.592476044220091e+24
8660000.0,5.592476526766739e+24
8670000.0,5.592477561180092e+24
8680000.0,5.592475597294954e+24
8690000.0,5.592477711772948e+24
8700000.0,5.592477302628863e+24
8710000.0,5.592477218095875e+24
8720000.0,5.592477394362443e+24
8730000.0,5.592476861415089e+24
8740000.0,5.592478914381504e+24
8750000.0,5.592478070287811e+24
8760000.0,5.592477810772901e+24
8770000.0,5.592479230162854e+24
8780000.0,5.592479436250871e+24
8790000.0,5.592480264221082e+24
8800000.0,5.592480743480236e+24
8810000.0,5.592478896529681e+24
8820000.0,5.592478783293514e+24
8830000.0,5.592479228523414e+24
8840000.0,5.592479923983735e+24
8850000.0,5.592480128398424e+24
8860000.0,5.592480252104371e+24
8870000.0,5.592487774297308e+24
8880000.0,5.592486237746722e+24
8890000.0,5.592488957372825e+24
8900000.0,5.592488879021347e+24
8910000.0,5.592487377192101e+24
8920000.0,5.592486776645911e+24
8930000.0,5.592486675060944e+24
8940000.0,5.592488204675078e+24
8950000.0,5.592488107424912e+24
8960000.0,5.592487985265812e+24
8970000.0,5.592490638382347e+24
8980000.0,5.592489079358959e+24
8990000.0,5.592487551907425e+24
9000000.0,5.592488384593473e+24
9010000.0,5.592488076509706e+24
9020000.0,5.592488004514587e+24
9030000.0,5.592486625963481e+24
9040000.0,5.59248649479733e+24
9050000.0,5.592487777691217e+24
9060000.0,5.592484573098465e+24
9070000.0,5.592483898616851e+24
9080000.0,5.592483150878077e+24
9090000.0,5.592483089604113e+24
9100000.0,5.592480963613182e+24
9110000.0,5.592480964832779e+24
9120000.0,5.592479209950538e+24
9130000.0,5.592478602590291e+24
9140000.0,5.592478538738407e+24
9150000.0,5.592476230573079e+24
9160000.0,5.592468151237761e+24
9170000.0,5.592468480538075e+24
9180000.0,5.592470111089514e+24
9190000.0,5.592470130482013e+24
9200000.0,5.592470355537373e+24
9210000.0,5.592471682702089e+24
9220000.0,5.59247192033408e+24
9230000.0,5.592471994027088e+24
9240000.0,5.592472554110135e+24
9250000.0,5.592472411183477e+24
9260000.0,5.592471202041596e+24
9270000.0,5.592472701557816e+24
9280000.0,5.592472377731036e+24
9290000.0,5.592471416595166e+24
9300000.0,5.592470791395059e+24
9310000.0,5.592471486886895e+24
9320000.0,5.592472229007547e+24
9330000.0,5.592471644193216e+24
9340000.0,5.592470295980235e+24
9350000.0,5.592471390708483e+24
9360000.0,5.592472108957134e+24
9370000.0,5.59247341717317e+24
9380000.0,5.592474148045255e+24
9390000.0,5.592473547398276e+24
9400000.0,5.592475425535395e+24
9410000.0,5.592477786145226e+24
9420000.0,5.592473733207151e+24
9430000.0,5.592475059877189e+24
9440000.0,5.592474617366303e+24
9450000.0,5.592474281328454e+24
9460000.0,5.592472922829874e+24
9470000.0,5.592472022556889e+24
9480000.0,5.59247218341982e+24
9490000.0,5.59247242214348e+24
9500000.0,5.592473354958154e+24
9510000.0,5.592479157945714e+24
9520000.0,5.592477621126121e+24
9530000.0,5.592476953544084e+24
9540000.0,5.592477274845329e+24
9550000.0,5.592479493971984e+24
9560000.0,5.592479551508179e+24
9570000.0,5.592480418492464e+24
9580000.0,5.592482722112864e+24
9590000.0,5.59248261701376e+24
9600000.0,5.592482980248489e+24
9610000.0,5.592483440571877e+24
9620000.0,5.592480861824355e+24
9630000.0,5.592482408742407e+24
9640000.0,5.592482375524375e+24
9650000.0,5.592482422937569e+24
9660000.0,5.592485034553103e+24
9670000.0,5.592499862301684e+24
9680000.0,5.592494950664185e+24
9690000.0,5.592493096721899e+24
9700000.0,5.592491744986155e+24
9710000.0,5.592491026189995e+24
9720000.0,5.592490652195897e+24
9730000.0,5.592490803313534e+24
9740000.0,5.592490009168292e+24
9750000.0,5.592489665735585e+24
9760000.0,5.592488765586622e+24
9770000.0,5.59248824709154e+24
9780000.0,5.592488694549786e+24
9790000.0,5.592488677101149e+24
9800000.0,5.592489717720616e+24
9810000.0,5.59248959589783e+24
9820000.0,5.592489445985843e+24
9830000.0,5.592493301610579e+24
9840000.0,5.592492295265794e+24
9850000.0,5.59249147386743e+24
9860000.0,5.592494643986576e+24
9870000.0,5.592493495758321e+24
9880000.0,5.592492640936341e+24
9890000.0,5.592492623274234e+24
9900000.0,5.592492075952924e+24
9910000.0,5.592489718114375e+24
9920000.0,5.592489025225354e+24
9930000.0,5.592487525777709e+24
9940000.0,5.592487502318267e+24
9950000.0,5.592487931792115e+24
9960000.0,5.592488530430956e+24
9970000.0,5.592488695689384e+24
9980000.0,5.592490807475575e+24
9990000.0,5.59249051745954e+24
10000000.0,5.592489017218908e+24
