Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	BA+2 (liquid, derived) (-)	CS+ (liquid, derived) (-)	MO+4 (liquid, derived) (-)	PD+2 (liquid, derived) (-)	RH+3 (liquid, derived) (-)	RU+4 (liquid, derived) (-)	TC+4 (liquid, derived) (-)	MOO4-2 (liquid, derived) (-)	O-2 (liquid, derived) (-)	VA (liquid, derived) (-)	CSO2 (liquid, derived) (-)	MOO3 (liquid, derived) (-)	O (liquid, derived) (-)	
2.52252	1653	3.45e+19	0	0	100000	1.9773	1.238e-13	2.759e-07	2.375e-08	1.156e-12	9.142e-06	3.83	0.04075	2.013e-06	5.262e-05	1.286e-13	7.27e-08	0	4.512e-07	4.962e-21	8.717e-26	1.244e-29	1.659e-29	2.074e-29	2.565e-14	3.805e-14	9.453e-16	4.247e-06	3.292e-16	1.383e-30	9.982e-06	1.538e-12	2.676e-13	1.5e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.774772	1653	3.45e+19	0	0	100000	1.97753	1.309e-13	2.976e-07	2.612e-08	1.348e-12	1.005e-05	4.212	0.04482	2.395e-06	5.902e-05	1.471e-13	8.154e-08	0	5.368e-07	5.457e-21	1.079e-25	1.368e-29	1.825e-29	2.281e-29	2.876e-14	4.352e-14	1.103e-15	4.762e-06	3.766e-16	1.521e-30	1.098e-05	1.692e-12	2.942e-13	1.65e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.027024	1653	3.45e+19	0	0	100000	1.97776	1.372e-13	3.182e-07	2.849e-08	1.561e-12	1.097e-05	4.594	0.04889	2.828e-06	6.567e-05	1.67e-13	9.072e-08	0	6.338e-07	5.952e-21	1.325e-25	1.493e-29	1.99e-29	2.488e-29	3.2e-14	4.939e-14	1.277e-15	5.299e-06	4.274e-16	1.659e-30	1.197e-05	1.845e-12	3.209e-13	1.8e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.279276	1653	3.45e+19	0	0	100000	1.97799	1.428e-13	3.378e-07	3.086e-08	1.795e-12	1.188e-05	4.976	0.05295	3.319e-06	7.257e-05	1.883e-13	1.003e-07	0	7.438e-07	6.447e-21	1.619e-25	1.617e-29	2.156e-29	2.695e-29	3.536e-14	5.569e-14	1.468e-15	5.859e-06	4.819e-16	1.797e-30	1.297e-05	1.999e-12	3.476e-13	1.95e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.531528	1653	3.45e+19	0	0	100000	1.97822	1.477e-13	3.565e-07	3.323e-08	2.054e-12	1.279e-05	5.358	0.05702	3.875e-06	7.974e-05	2.111e-13	1.102e-07	0	8.685e-07	6.943e-21	1.968e-25	1.741e-29	2.321e-29	2.901e-29	3.886e-14	6.244e-14	1.68e-15	6.444e-06	5.403e-16	1.935e-30	1.396e-05	2.152e-12	3.743e-13	2.099e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.78378	1653	3.45e+19	0	0	100000	1.97845	1.519e-13	3.742e-07	3.56e-08	2.34e-12	1.37e-05	5.74	0.06108	4.505e-06	8.719e-05	2.356e-13	1.205e-07	0	1.01e-06	7.438e-21	2.384e-25	1.865e-29	2.487e-29	3.108e-29	4.249e-14	6.969e-14	1.914e-15	7.056e-06	6.03e-16	2.073e-30	1.496e-05	2.306e-12	4.01e-13	2.249e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.036032	1653	3.45e+19	0	0	100000	1.97868	1.554e-13	3.909e-07	3.797e-08	2.655e-12	1.461e-05	6.122	0.06515	5.218e-06	9.493e-05	2.619e-13	1.312e-07	0	1.17e-06	7.933e-21	2.878e-25	1.989e-29	2.652e-29	3.315e-29	4.626e-14	7.746e-14	2.172e-15	7.697e-06	6.702e-16	2.211e-30	1.596e-05	2.459e-12	4.277e-13	2.399e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.288284	1653	3.45e+19	0	0	100000	1.97891	1.584e-13	4.067e-07	4.034e-08	3.003e-12	1.553e-05	6.504	0.06922	6.026e-06	0.000103	2.901e-13	1.423e-07	0	1.351e-06	8.428e-21	3.465e-25	2.113e-29	2.818e-29	3.522e-29	5.019e-14	8.58e-14	2.456e-15	8.37e-06	7.424e-16	2.349e-30	1.695e-05	2.613e-12	4.544e-13	2.548e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.540536	1653	3.45e+19	0	0	100000	1.97914	1.608e-13	4.216e-07	4.271e-08	3.386e-12	1.644e-05	6.886	0.07328	6.941e-06	0.0001114	3.203e-13	1.538e-07	0	1.556e-06	8.923e-21	4.163e-25	2.237e-29	2.983e-29	3.729e-29	5.427e-14	9.475e-14	2.77e-15	9.076e-06	8.198e-16	2.487e-30	1.795e-05	2.766e-12	4.811e-13	2.698e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.792788	1653	3.45e+19	0	0	100000	1.97937	1.626e-13	4.357e-07	4.508e-08	3.81e-12	1.735e-05	7.268	0.07735	7.978e-06	0.0001201	3.528e-13	1.659e-07	0	1.788e-06	9.418e-21	4.993e-25	2.362e-29	3.149e-29	3.936e-29	5.851e-14	1.044e-13	3.117e-15	9.82e-06	9.029e-16	2.625e-30	1.894e-05	2.92e-12	5.078e-13	2.848e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.04504	1653	3.45e+19	0	0	100000	1.9796	1.64e-13	4.488e-07	4.745e-08	4.278e-12	1.826e-05	7.65	0.08141	9.152e-06	0.0001291	3.877e-13	1.784e-07	0	2.051e-06	9.913e-21	5.979e-25	2.486e-29	3.314e-29	4.143e-29	6.292e-14	1.147e-13	3.499e-15	1.06e-05	9.922e-16	2.763e-30	1.994e-05	3.073e-12	5.345e-13	2.997e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.297292	1653	3.45e+19	0	0	100000	1.97983	1.648e-13	4.611e-07	4.982e-08	4.794e-12	1.917e-05	8.032	0.08548	1.048e-05	0.0001385	4.251e-13	1.914e-07	0	2.349e-06	1.041e-20	7.153e-25	2.61e-29	3.48e-29	4.35e-29	6.752e-14	1.258e-13	3.922e-15	1.143e-05	1.088e-15	2.901e-30	2.094e-05	3.227e-12	5.612e-13	3.147e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.549544	1653	3.45e+19	0	0	100000	1.98006	1.652e-13	4.725e-07	5.219e-08	5.364e-12	2.009e-05	8.414	0.08954	1.199e-05	0.0001484	4.653e-13	2.05e-07	0	2.687e-06	1.09e-20	8.549e-25	2.734e-29	3.645e-29	4.557e-29	7.23e-14	1.377e-13	4.388e-15	1.231e-05	1.191e-15	3.039e-30	2.193e-05	3.38e-12	5.879e-13	3.297e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.801796	1653	3.45e+19	0	0	100000	1.98029	1.652e-13	4.831e-07	5.456e-08	5.994e-12	2.1e-05	8.796	0.09361	1.37e-05	0.0001586	5.086e-13	2.191e-07	0	3.07e-06	1.14e-20	1.021e-24	2.858e-29	3.811e-29	4.763e-29	7.728e-14	1.504e-13	4.903e-15	1.324e-05	1.302e-15	3.177e-30	2.293e-05	3.534e-12	6.146e-13	3.446e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.054048	1653	3.45e+19	0	0	100000	1.98052	1.648e-13	4.929e-07	5.693e-08	6.691e-12	2.191e-05	9.178	0.09768	1.564e-05	0.0001692	5.55e-13	2.338e-07	0	3.505e-06	1.189e-20	1.219e-24	2.982e-29	3.976e-29	4.97e-29	8.247e-14	1.642e-13	5.473e-15	1.423e-05	1.421e-15	3.315e-30	2.392e-05	3.687e-12	6.412e-13	3.596e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
