Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	JOG (other phases) (/)	
12027.13511	2003	3.45e+19	0	0	100000	1.96279	2.070596e-05	3.495422e+26	9.862578e+25	5.930878e+24	9.269491e+25	1.498371e+26	1.010793e+26	2.539409e+25	7.165121e+24	4.308757e+23	6.734245e+24	1.08856e+25	7.343368e+24	0.2891762	4.497827e+25	0	0	0	2.545926e+25	1.711455e+25	2.404462e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271357e+26	6.470229e+18	3.271357e+26	1.478832e+26	1.786184e+22	1.478654e+26	7.916982e+25	3.916682e+15	7.916982e+25	2.957665e+26	8.629056e+15	2.957665e+26	8.813244e+25	2.278179e+16	8.813244e+25	2.823226e+26	8.657038e+21	2.823139e+26	1.706888e+23	1.787516e-09	0.004083601	1.638976e+09	8.03564e+11	2.760721e+13	1.194582e-05	3.050487e-10	1.203986e-15	0.4999674	0.5	0.2859038	1	51.0338	6.346311	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119968	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03721	0	2.297522e-13	0	2.297522e-13	0	-446.5004	0	-446.5004	0	30721.51	77194.93	245.5189	8607.844	1.106061	0	0	0	1	2	0	0	0	0	0	0.00623223	
12027.38736	2003	3.45e+19	0	0	100000	1.9628	2.070596e-05	3.495496e+26	9.862602e+25	5.930904e+24	9.269511e+25	1.498414e+26	1.010822e+26	2.539463e+25	7.165138e+24	4.308776e+23	6.73426e+24	1.088591e+25	7.343576e+24	0.2891784	4.497921e+25	0	0	0	2.545984e+25	1.711494e+25	2.404428e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271425e+26	6.470364e+18	3.271425e+26	1.478863e+26	1.786221e+22	1.478685e+26	7.917148e+25	3.916763e+15	7.917148e+25	2.957727e+26	8.629236e+15	2.957727e+26	8.813429e+25	2.278226e+16	8.813429e+25	2.823285e+26	8.657219e+21	2.823198e+26	1.706885e+23	1.787518e-09	0.00408361	1.638933e+09	8.036072e+11	2.760827e+13	1.194597e-05	3.050567e-10	1.204034e-15	0.4999674	0.5	0.2859075	1	51.03487	6.346444	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119959	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0372	0	2.29958e-13	0	2.29958e-13	0	-446.4855	0	-446.4855	0	30721.35	77194.93	245.5241	8607.8	1.106061	0	0	0	1	2	0	0	0	0	0	0.00623236	
12027.63961	2003	3.45e+19	0	0	100000	1.96281	2.070596e-05	3.495569e+26	9.862625e+25	5.93093e+24	9.269532e+25	1.498456e+26	1.01085e+26	2.539516e+25	7.165155e+24	4.308795e+23	6.734275e+24	1.088622e+25	7.343785e+24	0.2891805	4.498016e+25	0	0	0	2.54604e+25	1.711532e+25	2.404443e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271494e+26	6.4705e+18	3.271494e+26	1.478895e+26	1.786258e+22	1.478716e+26	7.917314e+25	3.916845e+15	7.917314e+25	2.957789e+26	8.629417e+15	2.957789e+26	8.813614e+25	2.278274e+16	8.813614e+25	2.823344e+26	8.6574e+21	2.823257e+26	1.706882e+23	1.787521e-09	0.00408362	1.63889e+09	8.036503e+11	2.760932e+13	1.194613e-05	3.050647e-10	1.204081e-15	0.4999674	0.5	0.2859112	1	51.03594	6.346578	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119949	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03719	0	2.301639e-13	0	2.301639e-13	0	-446.4706	0	-446.4706	0	30721.19	77194.93	245.5292	8607.756	1.106061	0	0	0	1	2	0	0	0	0	0	0.006232491	
12027.89186	2003	3.45e+19	0	0	100000	1.96282	2.070596e-05	3.495642e+26	9.862648e+25	5.930956e+24	9.269552e+25	1.498498e+26	1.010879e+26	2.539569e+25	7.165171e+24	4.308814e+23	6.73429e+24	1.088653e+25	7.343993e+24	0.2891826	4.49811e+25	0	0	0	2.546094e+25	1.711568e+25	2.404478e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271563e+26	6.470635e+18	3.271562e+26	1.478926e+26	1.786296e+22	1.478747e+26	7.91748e+25	3.916927e+15	7.91748e+25	2.957851e+26	8.629598e+15	2.957851e+26	8.813799e+25	2.278322e+16	8.813799e+25	2.823403e+26	8.657582e+21	2.823317e+26	1.706879e+23	1.787523e-09	0.004083629	1.638847e+09	8.036933e+11	2.761038e+13	1.194629e-05	3.050726e-10	1.204128e-15	0.4999674	0.5	0.285915	1	51.03701	6.346711	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0311994	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03718	0	2.303701e-13	0	2.303701e-13	0	-446.4557	0	-446.4557	0	30721.04	77194.93	245.5343	8607.713	1.106061	0	0	0	1	2	0	0	0	0	0	0.006232621	
12028.14412	2003	3.45e+19	0	0	100000	1.96283	2.070596e-05	3.495715e+26	9.862671e+25	5.930982e+24	9.269573e+25	1.498541e+26	1.010908e+26	2.539622e+25	7.165188e+24	4.308833e+23	6.734305e+24	1.088683e+25	7.344201e+24	0.2891848	4.498205e+25	0	0	0	2.546148e+25	1.711605e+25	2.40452e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271631e+26	6.470771e+18	3.271631e+26	1.478957e+26	1.786333e+22	1.478778e+26	7.917646e+25	3.91701e+15	7.917646e+25	2.957913e+26	8.629779e+15	2.957913e+26	8.813983e+25	2.27837e+16	8.813983e+25	2.823462e+26	8.657763e+21	2.823376e+26	1.706876e+23	1.787525e-09	0.004083638	1.638804e+09	8.037362e+11	2.761143e+13	1.194644e-05	3.050806e-10	1.204175e-15	0.4999674	0.5	0.2859187	1	51.03808	6.346844	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0311993	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03717	0	2.305765e-13	0	2.305765e-13	0	-446.4408	0	-446.4408	0	30720.88	77194.93	245.5395	8607.669	1.106061	0	0	0	1	2	0	0	0	0	0	0.006232752	
12028.39637	2003	3.45e+19	0	0	100000	1.96284	2.070596e-05	3.495789e+26	9.862694e+25	5.931009e+24	9.269593e+25	1.498583e+26	1.010936e+26	2.539676e+25	7.165205e+24	4.308852e+23	6.73432e+24	1.088714e+25	7.34441e+24	0.2891869	4.498299e+25	0	0	0	2.546201e+25	1.711641e+25	2.404565e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2717e+26	6.470907e+18	3.2717e+26	1.478988e+26	1.786371e+22	1.478809e+26	7.917812e+25	3.917092e+15	7.917812e+25	2.957975e+26	8.629959e+15	2.957975e+26	8.814168e+25	2.278417e+16	8.814168e+25	2.823522e+26	8.657945e+21	2.823435e+26	1.706874e+23	1.787528e-09	0.004083647	1.638762e+09	8.037791e+11	2.761249e+13	1.19466e-05	3.050885e-10	1.204222e-15	0.4999674	0.5	0.2859224	1	51.03915	6.346977	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119921	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03716	0	2.307831e-13	0	2.307831e-13	0	-446.4259	0	-446.4259	0	30720.72	77194.93	245.5446	8607.625	1.106061	0	0	0	1	2	0	0	0	0	0	0.006232883	
12028.64862	2003	3.45e+19	0	0	100000	1.96285	2.070596e-05	3.495862e+26	9.862717e+25	5.931035e+24	9.269614e+25	1.498625e+26	1.010965e+26	2.539729e+25	7.165222e+24	4.308871e+23	6.734335e+24	1.088745e+25	7.344618e+24	0.2891891	4.498393e+25	0	0	0	2.546255e+25	1.711677e+25	2.404612e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271768e+26	6.471042e+18	3.271768e+26	1.479019e+26	1.786408e+22	1.47884e+26	7.917978e+25	3.917174e+15	7.917978e+25	2.958037e+26	8.63014e+15	2.958037e+26	8.814353e+25	2.278465e+16	8.814353e+25	2.823581e+26	8.658126e+21	2.823494e+26	1.706871e+23	1.78753e-09	0.004083657	1.638719e+09	8.038221e+11	2.761354e+13	1.194675e-05	3.050965e-10	1.204269e-15	0.4999674	0.5	0.2859261	1	51.04022	6.34711	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119912	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03715	0	2.309899e-13	0	2.309899e-13	0	-446.411	0	-446.411	0	30720.57	77194.93	245.5498	8607.581	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233013	
12028.90087	2003	3.45e+19	0	0	100000	1.96286	2.070596e-05	3.495935e+26	9.86274e+25	5.931061e+24	9.269634e+25	1.498668e+26	1.010994e+26	2.539782e+25	7.165239e+24	4.30889e+23	6.73435e+24	1.088776e+25	7.344827e+24	0.2891912	4.498488e+25	0	0	0	2.546308e+25	1.711714e+25	2.404659e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271837e+26	6.471178e+18	3.271837e+26	1.47905e+26	1.786446e+22	1.478871e+26	7.918144e+25	3.917256e+15	7.918144e+25	2.958099e+26	8.630321e+15	2.958099e+26	8.814538e+25	2.278513e+16	8.814538e+25	2.82364e+26	8.658308e+21	2.823554e+26	1.706868e+23	1.787532e-09	0.004083666	1.638676e+09	8.03865e+11	2.761459e+13	1.194691e-05	3.051044e-10	1.204316e-15	0.4999674	0.5	0.2859298	1	51.04129	6.347243	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119902	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03714	0	2.31197e-13	0	2.31197e-13	0	-446.3961	0	-446.3961	0	30720.41	77194.93	245.5549	8607.537	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233144	
12029.15312	2003	3.45e+19	0	0	100000	1.96287	2.070596e-05	3.496009e+26	9.862763e+25	5.931087e+24	9.269655e+25	1.49871e+26	1.011023e+26	2.539835e+25	7.165255e+24	4.308909e+23	6.734364e+24	1.088806e+25	7.345035e+24	0.2891934	4.498582e+25	0	0	0	2.546361e+25	1.71175e+25	2.404706e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271906e+26	6.471314e+18	3.271906e+26	1.479081e+26	1.786483e+22	1.478902e+26	7.91831e+25	3.917338e+15	7.91831e+25	2.958161e+26	8.630502e+15	2.958161e+26	8.814723e+25	2.278561e+16	8.814723e+25	2.823699e+26	8.658489e+21	2.823613e+26	1.706865e+23	1.787535e-09	0.004083675	1.638634e+09	8.039079e+11	2.761565e+13	1.194706e-05	3.051123e-10	1.204363e-15	0.4999674	0.5	0.2859336	1	51.04236	6.347376	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119893	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03713	0	2.314043e-13	0	2.314043e-13	0	-446.3811	0	-446.3811	0	30720.25	77194.93	245.5601	8607.493	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233275	
12029.40538	2003	3.45e+19	0	0	100000	1.96288	2.070596e-05	3.496082e+26	9.862786e+25	5.931113e+24	9.269675e+25	1.498752e+26	1.011051e+26	2.539889e+25	7.165272e+24	4.308928e+23	6.734379e+24	1.088837e+25	7.345244e+24	0.2891955	4.498676e+25	0	0	0	2.546415e+25	1.711786e+25	2.404753e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.271974e+26	6.471449e+18	3.271974e+26	1.479112e+26	1.786521e+22	1.478933e+26	7.918476e+25	3.91742e+15	7.918476e+25	2.958223e+26	8.630683e+15	2.958223e+26	8.814908e+25	2.278608e+16	8.814908e+25	2.823759e+26	8.658671e+21	2.823672e+26	1.706862e+23	1.787537e-09	0.004083684	1.638591e+09	8.039508e+11	2.76167e+13	1.194722e-05	3.051203e-10	1.20441e-15	0.4999674	0.5	0.2859373	1	51.04343	6.347509	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119883	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03712	0	2.316118e-13	0	2.316118e-13	0	-446.3662	0	-446.3662	0	30720.1	77194.93	245.5652	8607.449	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233406	
12029.65763	2003	3.45e+19	0	0	100000	1.96289	2.070596e-05	3.496155e+26	9.86281e+25	5.93114e+24	9.269696e+25	1.498794e+26	1.01108e+26	2.539942e+25	7.165289e+24	4.308948e+23	6.734394e+24	1.088868e+25	7.345452e+24	0.2891976	4.498771e+25	0	0	0	2.546468e+25	1.711822e+25	2.404801e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272043e+26	6.471585e+18	3.272043e+26	1.479143e+26	1.786558e+22	1.478964e+26	7.918642e+25	3.917502e+15	7.918642e+25	2.958285e+26	8.630864e+15	2.958285e+26	8.815093e+25	2.278656e+16	8.815093e+25	2.823818e+26	8.658852e+21	2.823731e+26	1.706859e+23	1.787539e-09	0.004083694	1.638548e+09	8.039938e+11	2.761775e+13	1.194737e-05	3.051282e-10	1.204457e-15	0.4999674	0.5	0.285941	1	51.0445	6.347642	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119874	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03711	0	2.318195e-13	0	2.318195e-13	0	-446.3513	0	-446.3513	0	30719.94	77194.93	245.5704	8607.406	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233536	
12029.90988	2003	3.45e+19	0	0	100000	1.9629	2.070596e-05	3.496229e+26	9.862833e+25	5.931166e+24	9.269716e+25	1.498837e+26	1.011109e+26	2.539995e+25	7.165306e+24	4.308967e+23	6.734409e+24	1.088899e+25	7.345661e+24	0.2891998	4.498865e+25	0	0	0	2.546522e+25	1.711859e+25	2.404848e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272111e+26	6.471721e+18	3.272111e+26	1.479174e+26	1.786595e+22	1.478995e+26	7.918808e+25	3.917584e+15	7.918808e+25	2.958347e+26	8.631045e+15	2.958347e+26	8.815277e+25	2.278704e+16	8.815277e+25	2.823877e+26	8.659034e+21	2.82379e+26	1.706856e+23	1.787542e-09	0.004083703	1.638506e+09	8.040367e+11	2.761881e+13	1.194753e-05	3.051362e-10	1.204504e-15	0.4999674	0.5	0.2859447	1	51.04557	6.347775	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119864	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0371	0	2.320275e-13	0	2.320275e-13	0	-446.3363	0	-446.3363	0	30719.79	77194.93	245.5755	8607.362	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233667	
12030.16213	2003	3.45e+19	0	0	100000	1.96291	2.070596e-05	3.496302e+26	9.862856e+25	5.931192e+24	9.269737e+25	1.498879e+26	1.011137e+26	2.540048e+25	7.165323e+24	4.308986e+23	6.734424e+24	1.088929e+25	7.345869e+24	0.2892019	4.498959e+25	0	0	0	2.546575e+25	1.711895e+25	2.404895e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27218e+26	6.471856e+18	3.27218e+26	1.479205e+26	1.786633e+22	1.479026e+26	7.918975e+25	3.917667e+15	7.918975e+25	2.958409e+26	8.631226e+15	2.958409e+26	8.815462e+25	2.278752e+16	8.815462e+25	2.823936e+26	8.659215e+21	2.82385e+26	1.706853e+23	1.787544e-09	0.004083712	1.638463e+09	8.040796e+11	2.761986e+13	1.194769e-05	3.051441e-10	1.204551e-15	0.4999674	0.5	0.2859484	1	51.04664	6.347909	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119855	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03709	0	2.322356e-13	0	2.322356e-13	0	-446.3214	0	-446.3214	0	30719.63	77194.93	245.5807	8607.318	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233798	
12030.41438	2003	3.45e+19	0	0	100000	1.96292	2.070596e-05	3.496375e+26	9.862879e+25	5.931218e+24	9.269757e+25	1.498921e+26	1.011166e+26	2.540102e+25	7.165339e+24	4.309005e+23	6.734439e+24	1.08896e+25	7.346078e+24	0.2892041	4.499054e+25	0	0	0	2.546628e+25	1.711931e+25	2.404942e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272249e+26	6.471992e+18	3.272249e+26	1.479236e+26	1.78667e+22	1.479057e+26	7.919141e+25	3.917749e+15	7.919141e+25	2.958471e+26	8.631407e+15	2.958471e+26	8.815647e+25	2.2788e+16	8.815647e+25	2.823995e+26	8.659397e+21	2.823909e+26	1.70685e+23	1.787547e-09	0.004083721	1.638421e+09	8.041225e+11	2.762091e+13	1.194784e-05	3.05152e-10	1.204598e-15	0.4999674	0.5	0.2859522	1	51.04771	6.348042	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119845	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03708	0	2.32444e-13	0	2.32444e-13	0	-446.3065	0	-446.3065	0	30719.47	77194.93	245.5858	8607.274	1.106061	0	0	0	1	2	0	0	0	0	0	0.006233928	
12030.66664	2003	3.45e+19	0	0	100000	1.96293	2.070596e-05	3.496449e+26	9.862902e+25	5.931244e+24	9.269778e+25	1.498964e+26	1.011195e+26	2.540155e+25	7.165356e+24	4.309024e+23	6.734454e+24	1.088991e+25	7.346286e+24	0.2892062	4.499148e+25	0	0	0	2.546682e+25	1.711967e+25	2.40499e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272317e+26	6.472128e+18	3.272317e+26	1.479267e+26	1.786708e+22	1.479088e+26	7.919307e+25	3.917831e+15	7.919307e+25	2.958533e+26	8.631588e+15	2.958533e+26	8.815832e+25	2.278847e+16	8.815832e+25	2.824055e+26	8.659579e+21	2.823968e+26	1.706848e+23	1.787549e-09	0.004083731	1.638378e+09	8.041654e+11	2.762197e+13	1.1948e-05	3.0516e-10	1.204645e-15	0.4999674	0.5	0.2859559	1	51.04878	6.348175	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119836	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03707	0	2.326526e-13	0	2.326526e-13	0	-446.2915	0	-446.2915	0	30719.32	77194.93	245.591	8607.23	1.106061	0	0	0	1	2	0	0	0	0	0	0.006234059	
12030.91889	2003	3.45e+19	0	0	100000	1.96294	2.070596e-05	3.496522e+26	9.862925e+25	5.93127e+24	9.269798e+25	1.499006e+26	1.011223e+26	2.540208e+25	7.165373e+24	4.309043e+23	6.734469e+24	1.089021e+25	7.346495e+24	0.2892084	4.499242e+25	0	0	0	2.546735e+25	1.712003e+25	2.405037e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272386e+26	6.472264e+18	3.272386e+26	1.479298e+26	1.786745e+22	1.479119e+26	7.919473e+25	3.917913e+15	7.919473e+25	2.958595e+26	8.631769e+15	2.958595e+26	8.816017e+25	2.278895e+16	8.816017e+25	2.824114e+26	8.65976e+21	2.824027e+26	1.706845e+23	1.787551e-09	0.00408374	1.638335e+09	8.042084e+11	2.762302e+13	1.194815e-05	3.051679e-10	1.204692e-15	0.4999674	0.5	0.2859596	1	51.04985	6.348308	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119826	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03706	0	2.328615e-13	0	2.328615e-13	0	-446.2766	0	-446.2766	0	30719.16	77194.93	245.5961	8607.186	1.106061	0	0	0	1	2	0	0	0	0	0	0.00623419	
12031.17114	2003	3.45e+19	0	0	100000	1.96295	2.070596e-05	3.496595e+26	9.862948e+25	5.931297e+24	9.269819e+25	1.499048e+26	1.011252e+26	2.540261e+25	7.16539e+24	4.309062e+23	6.734484e+24	1.089052e+25	7.346703e+24	0.2892105	4.499337e+25	0	0	0	2.546788e+25	1.71204e+25	2.405084e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272454e+26	6.472399e+18	3.272454e+26	1.479329e+26	1.786783e+22	1.47915e+26	7.919639e+25	3.917995e+15	7.919639e+25	2.958657e+26	8.63195e+15	2.958657e+26	8.816202e+25	2.278943e+16	8.816202e+25	2.824173e+26	8.659942e+21	2.824086e+26	1.706842e+23	1.787554e-09	0.004083749	1.638293e+09	8.042513e+11	2.762407e+13	1.194831e-05	3.051759e-10	1.204739e-15	0.4999674	0.5	0.2859633	1	51.05092	6.348441	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119817	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03705	0	2.330705e-13	0	2.330705e-13	0	-446.2616	0	-446.2616	0	30719	77194.93	245.6013	8607.143	1.106061	0	0	0	1	2	0	0	0	0	0	0.00623432	
12031.42339	2003	3.45e+19	0	0	100000	1.96296	2.070596e-05	3.496669e+26	9.862971e+25	5.931323e+24	9.269839e+25	1.499091e+26	1.011281e+26	2.540315e+25	7.165406e+24	4.309081e+23	6.734498e+24	1.089083e+25	7.346912e+24	0.2892127	4.499431e+25	0	0	0	2.546842e+25	1.712076e+25	2.405132e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272523e+26	6.472535e+18	3.272523e+26	1.47936e+26	1.78682e+22	1.479181e+26	7.919805e+25	3.918077e+15	7.919805e+25	2.95872e+26	8.632131e+15	2.95872e+26	8.816386e+25	2.278991e+16	8.816386e+25	2.824232e+26	8.660123e+21	2.824146e+26	1.706839e+23	1.787556e-09	0.004083758	1.63825e+09	8.042942e+11	2.762513e+13	1.194846e-05	3.051838e-10	1.204786e-15	0.4999674	0.5	0.285967	1	51.05199	6.348574	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03119807	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03704	0	2.332798e-13	0	2.332798e-13	0	-446.2467	0	-446.2467	0	30718.85	77194.93	245.6064	8607.099	1.106061	0	0	0	1	2	0	0	0	0	0	0.006234451	
