 2036.739990234375      0.1075312D+04  0.4838554D+03  0.3311743D+03  0.2960002D+03  0.2955000D+03
 2086.739990234375      0.1075080D+04  0.4836100D+03  0.3312013D+03  0.2960265D+03  0.2955222D+03
 2136.739990234375      0.1074864D+04  0.4832585D+03  0.3312266D+03  0.2960527D+03  0.2955443D+03
 2186.739990234375      0.1074579D+04  0.4829116D+03  0.3312525D+03  0.2960789D+03  0.2955665D+03
 2236.739990234375      0.1074325D+04  0.4825678D+03  0.3312803D+03  0.2961050D+03  0.2955886D+03
 2262.409912109375      0.1073874D+04  0.4821660D+03  0.3312903D+03  0.2961184D+03  0.2956000D+03
 2262.459960937500      0.1085856D+04  0.4841841D+03  0.3318179D+03  0.2962247D+03  0.2957000D+03
 2265.011474609375      0.1084412D+04  0.4831434D+03  0.3318175D+03  0.2962249D+03  0.2957000D+03
 2270.113769531250      0.1084260D+04  0.4830412D+03  0.3318193D+03  0.2962253D+03  0.2957000D+03
 2320.113769531250      0.1084403D+04  0.4830119D+03  0.3318230D+03  0.2962292D+03  0.2957000D+03
 2370.113769531250      0.1084149D+04  0.4824910D+03  0.3318271D+03  0.2962331D+03  0.2957000D+03
 2420.113769531250      0.1083775D+04  0.4820648D+03  0.3318309D+03  0.2962368D+03  0.2957000D+03
 2470.113769531250      0.1083387D+04  0.4816277D+03  0.3318347D+03  0.2962406D+03  0.2957000D+03
 2520.113769531250      0.1082949D+04  0.4811723D+03  0.3318374D+03  0.2962443D+03  0.2957000D+03
 2559.689941406250      0.1082548D+04  0.4807253D+03  0.3318419D+03  0.2962472D+03  0.2957000D+03
 2559.739990234375      0.1094237D+04  0.4825101D+03  0.3323697D+03  0.2963537D+03  0.2958000D+03
 2562.404785156250      0.1092889D+04  0.4815014D+03  0.3323696D+03  0.2963539D+03  0.2958000D+03
 2567.734130859375      0.1092684D+04  0.4813519D+03  0.3323722D+03  0.2963544D+03  0.2958000D+03
 2617.734130859375      0.1092770D+04  0.4813135D+03  0.3323732D+03  0.2963580D+03  0.2958000D+03
 2667.734130859375      0.1092442D+04  0.4806932D+03  0.3323768D+03  0.2963616D+03  0.2958000D+03
 2717.734130859375      0.1092077D+04  0.4802138D+03  0.3323837D+03  0.2963652D+03  0.2958000D+03
 2767.734130859375      0.1091573D+04  0.4796823D+03  0.3323851D+03  0.2963687D+03  0.2958000D+03
 2780.000000000000      0.1090948D+04  0.4791723D+03  0.3323875D+03  0.2963696D+03  0.2958000D+03
 2780.033447265625      0.1082586D+04  0.4779140D+03  0.3321983D+03  0.2964651D+03  0.2959000D+03
 2782.469238281250      0.1083323D+04  0.4787106D+03  0.3321967D+03  0.2964652D+03  0.2959000D+03
 2787.340576171875      0.1083585D+04  0.4785776D+03  0.3321986D+03  0.2964656D+03  0.2959000D+03
 2837.340576171875      0.1083792D+04  0.4785500D+03  0.3321998D+03  0.2964690D+03  0.2959000D+03
 2887.340576171874      0.1083588D+04  0.4780693D+03  0.3322036D+03  0.2964724D+03  0.2959000D+03
 2937.340576171874      0.1083219D+04  0.4775095D+03  0.3322093D+03  0.2964758D+03  0.2959000D+03
 2987.340576171874      0.1082701D+04  0.4769476D+03  0.3322099D+03  0.2964791D+03  0.2959000D+03
 3002.070068359374      0.1082025D+04  0.4764178D+03  0.3322120D+03  0.2964800D+03  0.2959000D+03
 3002.086669921874      0.1077853D+04  0.4758045D+03  0.3321662D+03  0.2965778D+03  0.2960000D+03
 3004.456298828124      0.1078151D+04  0.4762158D+03  0.3321669D+03  0.2965779D+03  0.2960000D+03
 3009.195556640624      0.1078323D+04  0.4761559D+03  0.3321696D+03  0.2965782D+03  0.2960000D+03
 3059.195556640624      0.1078557D+04  0.4761154D+03  0.3321722D+03  0.2965815D+03  0.2960000D+03
 3109.195556640624      0.1078210D+04  0.4754653D+03  0.3321732D+03  0.2965847D+03  0.2960000D+03
 3159.195556640624      0.1077714D+04  0.4749060D+03  0.3321766D+03  0.2965879D+03  0.2960000D+03
 3209.195556640624      0.1077234D+04  0.4743569D+03  0.3321819D+03  0.2965911D+03  0.2960000D+03
 3225.030029296874      0.1076557D+04  0.4737950D+03  0.3321826D+03  0.2965921D+03  0.2960000D+03
 3225.046630859374      0.1072379D+04  0.4731731D+03  0.3321366D+03  0.2966897D+03  0.2961000D+03
 3227.384765624999      0.1072660D+04  0.4735781D+03  0.3321364D+03  0.2966898D+03  0.2961000D+03
 3232.060546874999      0.1072775D+04  0.4735154D+03  0.3321373D+03  0.2966901D+03  0.2961000D+03
 3282.060546874999      0.1072968D+04  0.4734760D+03  0.3321393D+03  0.2966932D+03  0.2961000D+03
 3332.060546874999      0.1072713D+04  0.4728349D+03  0.3321433D+03  0.2966963D+03  0.2961000D+03
 3382.060546874999      0.1072222D+04  0.4722444D+03  0.3321460D+03  0.2966993D+03  0.2961000D+03
 3432.060546874999      0.1071705D+04  0.4716740D+03  0.3321496D+03  0.2967024D+03  0.2961000D+03
 3482.060546874999      0.1071232D+04  0.4710959D+03  0.3321534D+03  0.2967054D+03  0.2961000D+03
 3523.500000000000      0.1070662D+04  0.4705182D+03  0.3321568D+03  0.2967079D+03  0.2961000D+03
 3573.500000000000      0.1070259D+04  0.4700547D+03  0.3321591D+03  0.2967108D+03  0.2961000D+03
 3598.120117187499      0.1069639D+04  0.4694509D+03  0.3321626D+03  0.2967122D+03  0.2961000D+03
