Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	THERMOCHIMICA pressure (Pa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted - IG (at/m3)	Cs reacted - GB (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted - IG (at/m3)	I reacted - GB (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted - IG (at/m3)	Te reacted - GB (at/m3)	Mo produced (at/m3)	Mo in grain (at/m3)	Mo in intragranular solution (at/m3)	Mo in intragranular precipitates (at/m3)	Mo at grain boundary (at/m3)	Mo released (at/m3)	Mo reacted - IG (at/m3)	Mo reacted - GB (at/m3)	Ru produced (at/m3)	Ru in grain (at/m3)	Ru in intragranular solution (at/m3)	Ru in intragranular precipitates (at/m3)	Ru at grain boundary (at/m3)	Ru released (at/m3)	Ru reacted - IG (at/m3)	Ru reacted - GB (at/m3)	Rh produced (at/m3)	Rh in grain (at/m3)	Rh in intragranular solution (at/m3)	Rh in intragranular precipitates (at/m3)	Rh at grain boundary (at/m3)	Rh released (at/m3)	Rh reacted - IG (at/m3)	Rh reacted - GB (at/m3)	Tc produced (at/m3)	Tc in grain (at/m3)	Tc in intragranular solution (at/m3)	Tc in intragranular precipitates (at/m3)	Tc at grain boundary (at/m3)	Tc released (at/m3)	Tc reacted - IG (at/m3)	Tc reacted - GB (at/m3)	Pd produced (at/m3)	Pd in grain (at/m3)	Pd in intragranular solution (at/m3)	Pd in intragranular precipitates (at/m3)	Pd at grain boundary (at/m3)	Pd released (at/m3)	Pd reacted - IG (at/m3)	Pd reacted - GB (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgMOX)	Fuel density (kg/m3)	U234 (at/m3)	U235 (at/m3)	U236 (at/m3)	U237 (at/m3)	U238 (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen potential (KJ/mol)	Uranium content (mol/m3)	Oxygen content (mol/m3)	Plutonium content (mol/m3)	
3666	1411	1e-05	0	1	5e-06	7.75e+26	5.601037e+26	5.589748e+26	1.128876e+24	5.304771e+25	1.618486e+26	4.94e+25	3.570209e+25	3.563014e+25	7.195677e+22	3.381364e+24	1.031654e+25	0.2088369	27.58298	19.69736	19.65766	0.03969958	3.42681	4.458819	0	0	0.791856	0.5654743	0.5643346	0.001139701	0.09837731	0.1280044	0	0	0.791856	0.5654743	0.5643346	0.001139701	0.09837731	0.1280044	0	0	28.86315	28.86315	0	0	0	0	0	0	26.18404	26.18404	0	0	0	0	0	0	7.839374	7.839374	0	0	0	0	0	0	7.007926	7.007926	0	0	0	0	0	0	20.41669	20.41669	0	0	0	0	0	0	6598.8	0.001214733	4.954461e-05	2.476516e+12	4.819663e+07	4.210422e+08	3.073235e-07	2.018966e-13	2.050034e-20	0.5	0.5	0.03046165	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.14051e-11	0	0	29143.76	77093.5	9402.99	
3672	1412	1e-05	0	1	5e-06	7.75e+26	5.598172e+26	5.586717e+26	1.145476e+24	5.301899e+25	1.621638e+26	4.94e+25	3.568383e+25	3.561082e+25	7.301487e+22	3.379533e+24	1.033663e+25	0.2092436	27.62813	19.72001	19.67966	0.04035033	3.42891	4.479205	0	0	0.793152	0.5661248	0.5649664	0.001158383	0.09843761	0.1285896	0	0	0.793152	0.5661248	0.5649664	0.001158383	0.09843761	0.1285896	0	0	28.91039	28.91039	0	0	0	0	0	0	26.22689	26.22689	0	0	0	0	0	0	7.852205	7.852205	0	0	0	0	0	0	7.019395	7.019395	0	0	0	0	0	0	20.4501	20.4501	0	0	0	0	0	0	6609.6	0.001219799	5.024914e-05	2.455185e+12	4.853829e+07	4.269479e+08	3.086556e-07	2.036507e-13	2.076809e-20	0.5	0.5	0.03059369	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.203349e-11	0	0	29143.76	77093.5	9402.99	
3678	1413	1e-05	0	1	5e-06	7.75e+26	5.595284e+26	5.583661e+26	1.162288e+24	5.299237e+25	1.624793e+26	4.94e+25	3.566542e+25	3.559133e+25	7.408647e+22	3.377836e+24	1.035674e+25	0.2096507	27.67327	19.74256	19.70155	0.04101049	3.431082	4.49963	0	0	0.794448	0.5667721	0.5655947	0.001177335	0.09849995	0.129176	0	0	0.794448	0.5667721	0.5655947	0.001177335	0.09849995	0.129176	0	0	28.95763	28.95763	0	0	0	0	0	0	26.26975	26.26975	0	0	0	0	0	0	7.865035	7.865035	0	0	0	0	0	0	7.030865	7.030865	0	0	0	0	0	0	20.48352	20.48352	0	0	0	0	0	0	6620.4	0.00122488	5.096283e-05	2.434015e+12	4.888445e+07	4.329372e+08	3.09995e-07	2.054219e-13	2.103961e-20	0.5	0.5	0.03072645	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.267986e-11	0	0	29143.76	77093.5	9402.99	
3684	1414	1e-05	0	1	5e-06	7.75e+26	5.592372e+26	5.580579e+26	1.179313e+24	5.296783e+25	1.62795e+26	4.94e+25	3.564686e+25	3.557169e+25	7.517169e+22	3.376272e+24	1.037687e+25	0.2100581	27.71842	19.765	19.72332	0.0416802	3.433324	4.520095	0	0	0.795744	0.5674162	0.5662196	0.001196561	0.09856433	0.1297635	0	0	0.795744	0.5674162	0.5662196	0.001196561	0.09856433	0.1297635	0	0	29.00487	29.00487	0	0	0	0	0	0	26.3126	26.3126	0	0	0	0	0	0	7.877866	7.877866	0	0	0	0	0	0	7.042334	7.042334	0	0	0	0	0	0	20.51693	20.51693	0	0	0	0	0	0	6631.2	0.001229977	5.16858e-05	2.413007e+12	4.923519e+07	4.390113e+08	3.113415e-07	2.072104e-13	2.131498e-20	0.5	0.5	0.03085992	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.334466e-11	0	0	29143.76	77093.5	9402.99	
3690	1415	1e-05	0	1	5e-06	7.75e+26	5.589436e+26	5.577471e+26	1.196554e+24	5.29454e+25	1.63111e+26	4.94e+25	3.562815e+25	3.555188e+25	7.627069e+22	3.374842e+24	1.039701e+25	0.2104658	27.76356	19.78732	19.74496	0.04235956	3.435638	4.540601	0	0	0.79704	0.5680571	0.566841	0.001216064	0.09863076	0.1303522	0	0	0.79704	0.5680571	0.566841	0.001216064	0.09863076	0.1303522	0	0	29.05211	29.05211	0	0	0	0	0	0	26.35546	26.35546	0	0	0	0	0	0	7.890696	7.890696	0	0	0	0	0	0	7.053804	7.053804	0	0	0	0	0	0	20.55035	20.55035	0	0	0	0	0	0	6642	0.001235088	5.241813e-05	2.392158e+12	4.959056e+07	4.451713e+08	3.126953e-07	2.090163e-13	2.159425e-20	0.5	0.5	0.03099411	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.402767e-11	0	0	29143.76	77093.5	9402.99	
3696	1416	1e-05	0	1	5e-06	7.75e+26	5.586477e+26	5.574336e+26	1.214014e+24	5.292506e+25	1.634273e+26	4.94e+25	3.560928e+25	3.55319e+25	7.738361e+22	3.373546e+24	1.041717e+25	0.2108739	27.8087	19.80953	19.76648	0.04304869	3.438024	4.561147	0	0	0.798336	0.5686947	0.5674589	0.001235848	0.09869927	0.130942	0	0	0.798336	0.5686947	0.5674589	0.001235848	0.09869927	0.130942	0	0	29.09935	29.09935	0	0	0	0	0	0	26.39831	26.39831	0	0	0	0	0	0	7.903526	7.903526	0	0	0	0	0	0	7.065274	7.065274	0	0	0	0	0	0	20.58376	20.58376	0	0	0	0	0	0	6652.8	0.001240215	5.315993e-05	2.371467e+12	4.995065e+07	4.514188e+08	3.140565e-07	2.1084e-13	2.187747e-20	0.5	0.5	0.03112902	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.472933e-11	0	0	29143.76	77093.5	9402.99	
3702	1417	1e-05	0	1	5e-06	7.75e+26	5.583493e+26	5.571176e+26	1.231695e+24	5.290682e+25	1.637439e+26	4.94e+25	3.559027e+25	3.551176e+25	7.85106e+22	3.372383e+24	1.043735e+25	0.2112824	27.85385	19.83163	19.78788	0.04374773	3.440483	4.581734	0	0	0.799632	0.5693291	0.5680732	0.001255916	0.09876985	0.131533	0	0	0.799632	0.5693291	0.5680732	0.001255916	0.09876985	0.131533	0	0	29.14659	29.14659	0	0	0	0	0	0	26.44116	26.44116	0	0	0	0	0	0	7.916357	7.916357	0	0	0	0	0	0	7.076743	7.076743	0	0	0	0	0	0	20.61718	20.61718	0	0	0	0	0	0	6663.6	0.001245358	5.39113e-05	2.350934e+12	5.031553e+07	4.577549e+08	3.15425e-07	2.126814e-13	2.216471e-20	0.5	0.5	0.03126467	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.54512e-11	0	0	29143.76	77093.5	9402.99	
3708	1418	1e-05	0	1	5e-06	7.75e+26	5.580486e+26	5.56799e+26	1.249598e+24	5.289068e+25	1.640608e+26	4.94e+25	3.557109e+25	3.549144e+25	7.965181e+22	3.371354e+24	1.045755e+25	0.2116913	27.89899	19.85361	19.80916	0.04445678	3.443014	4.602363	0	0	0.800928	0.5699602	0.568684	0.001276271	0.09884252	0.1321253	0	0	0.800928	0.5699602	0.568684	0.001276271	0.09884252	0.1321253	0	0	29.19383	29.19383	0	0	0	0	0	0	26.48402	26.48402	0	0	0	0	0	0	7.929187	7.929187	0	0	0	0	0	0	7.088213	7.088213	0	0	0	0	0	0	20.65059	20.65059	0	0	0	0	0	0	6674.4	0.001250515	5.467232e-05	2.330557e+12	5.068529e+07	4.64181e+08	3.168009e-07	2.14541e-13	2.245604e-20	0.5	0.5	0.03140105	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.619349e-11	0	0	29143.76	77093.5	9402.99	
3714	1419	1e-05	0	1	5e-06	7.75e+26	5.577454e+26	5.564776e+26	1.267727e+24	5.287665e+25	1.64378e+26	4.94e+25	3.555177e+25	3.547096e+25	8.080739e+22	3.37046e+24	1.047777e+25	0.2121006	27.94414	19.87548	19.83031	0.04517598	3.445619	4.623034	0	0	0.802224	0.570588	0.5692911	0.001296918	0.09891729	0.1327187	0	0	0.802224	0.570588	0.5692911	0.001296918	0.09891729	0.1327187	0	0	29.24106	29.24106	0	0	0	0	0	0	26.52687	26.52687	0	0	0	0	0	0	7.942018	7.942018	0	0	0	0	0	0	7.099682	7.099682	0	0	0	0	0	0	20.68401	20.68401	0	0	0	0	0	0	6685.2	0.001255687	5.544312e-05	2.310336e+12	5.105999e+07	4.706984e+08	3.181843e-07	2.164187e-13	2.27515e-20	0.5	0.5	0.03153817	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.695555e-11	0	0	29143.76	77093.5	9402.99	
3720	1420	1e-05	0	1	5e-06	7.75e+26	5.574397e+26	5.561536e+26	1.286084e+24	5.286473e+25	1.646955e+26	4.94e+25	3.553229e+25	3.545031e+25	8.197749e+22	3.3697e+24	1.049801e+25	0.2125104	27.98928	19.89723	19.85133	0.04590544	3.448297	4.643748	0	0	0.80352	0.5712125	0.5698946	0.00131786	0.09899417	0.1333134	0	0	0.80352	0.5712125	0.5698946	0.00131786	0.09899417	0.1333134	0	0	29.2883	29.2883	0	0	0	0	0	0	26.56973	26.56973	0	0	0	0	0	0	7.954848	7.954848	0	0	0	0	0	0	7.111152	7.111152	0	0	0	0	0	0	20.71742	20.71742	0	0	0	0	0	0	6696	0.001260875	5.622378e-05	2.290269e+12	5.143971e+07	4.773087e+08	3.195752e-07	2.18315e-13	2.305117e-20	0.5	0.5	0.03167603	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.773937e-11	0	0	29143.76	77093.5	9402.99	
3726	1421	1e-05	0	1	5e-06	7.75e+26	5.571316e+26	5.55827e+26	1.304671e+24	5.285492e+25	1.650135e+26	4.94e+25	3.551265e+25	3.542949e+25	8.316226e+22	3.369075e+24	1.051828e+25	0.2129206	28.03442	19.91887	19.87222	0.0466453	3.451049	4.664506	0	0	0.804816	0.5718336	0.5704945	0.001339099	0.09907318	0.1339093	0	0	0.804816	0.5718336	0.5704945	0.001339099	0.09907318	0.1339093	0	0	29.33554	29.33554	0	0	0	0	0	0	26.61258	26.61258	0	0	0	0	0	0	7.967678	7.967678	0	0	0	0	0	0	7.122622	7.122622	0	0	0	0	0	0	20.75084	20.75084	0	0	0	0	0	0	6706.8	0.001266077	5.701442e-05	2.270356e+12	5.182455e+07	4.840131e+08	3.209736e-07	2.202298e-13	2.335511e-20	0.5	0.5	0.03181464	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.854494e-11	0	0	29143.76	77093.5	9402.99	
3732	1422	1e-05	0	1	5e-06	7.75e+26	5.56821e+26	5.554976e+26	1.323491e+24	5.284722e+25	1.653317e+26	4.94e+25	3.549285e+25	3.540849e+25	8.436185e+22	3.368584e+24	1.053856e+25	0.2133313	28.07957	19.94039	19.89299	0.04739568	3.453876	4.685307	0	0	0.806112	0.5724513	0.5710906	0.001360641	0.09915432	0.1345064	0	0	0.806112	0.5724513	0.5710906	0.001360641	0.09915432	0.1345064	0	0	29.38278	29.38278	0	0	0	0	0	0	26.65544	26.65544	0	0	0	0	0	0	7.980509	7.980509	0	0	0	0	0	0	7.134091	7.134091	0	0	0	0	0	0	20.78425	20.78425	0	0	0	0	0	0	6717.6	0.001271295	5.781513e-05	2.250594e+12	5.221457e+07	4.908131e+08	3.223797e-07	2.221635e-13	2.366339e-20	0.5	0.5	0.03195401	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.937273e-11	0	0	29143.76	77093.5	9402.99	
3738	1423	1e-05	0	1	5e-06	7.75e+26	5.56508e+26	5.551654e+26	1.342545e+24	5.284163e+25	1.656504e+26	4.94e+25	3.54729e+25	3.538732e+25	8.557642e+22	3.368228e+24	1.055888e+25	0.2137424	28.12471	19.96178	19.91363	0.04815671	3.456777	4.706152	0	0	0.807408	0.5730655	0.571683	0.001382489	0.09923761	0.1351049	0	0	0.807408	0.5730655	0.571683	0.001382489	0.09923761	0.1351049	0	0	29.43002	29.43002	0	0	0	0	0	0	26.69829	26.69829	0	0	0	0	0	0	7.993339	7.993339	0	0	0	0	0	0	7.145561	7.145561	0	0	0	0	0	0	20.81767	20.81767	0	0	0	0	0	0	6728.4	0.001276527	5.862601e-05	2.230985e+12	5.260987e+07	4.977103e+08	3.237934e-07	2.241163e-13	2.397606e-20	0.5	0.5	0.03209414	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.022382e-11	0	0	29143.76	77093.5	9402.99	
3744	1424	1e-05	0	1	5e-06	7.75e+26	5.561924e+26	5.548306e+26	1.361837e+24	5.283817e+25	1.659694e+26	4.94e+25	3.545278e+25	3.536597e+25	8.680612e+22	3.368007e+24	1.057921e+25	0.2141541	28.16986	19.98306	19.93413	0.04892851	3.459753	4.727043	0	0	0.808704	0.5736764	0.5722717	0.001404646	0.09932306	0.1357046	0	0	0.808704	0.5736764	0.5722717	0.001404646	0.09932306	0.1357046	0	0	29.47726	29.47726	0	0	0	0	0	0	26.74115	26.74115	0	0	0	0	0	0	8.00617	8.00617	0	0	0	0	0	0	7.15703	7.15703	0	0	0	0	0	0	20.85108	20.85108	0	0	0	0	0	0	6739.2	0.001281774	5.944718e-05	2.211525e+12	5.301052e+07	5.04706e+08	3.252148e-07	2.260883e-13	2.429321e-20	0.5	0.5	0.03223503	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.10989e-11	0	0	29143.76	77093.5	9402.99	
3750	1425	1e-05	0	1	5e-06	7.75e+26	5.558743e+26	5.544929e+26	1.381369e+24	5.283683e+25	1.662889e+26	4.94e+25	3.54325e+25	3.534445e+25	8.805111e+22	3.367922e+24	1.059958e+25	0.2145663	28.215	20.00422	19.9545	0.04971123	3.462806	4.747979	0	0	0.81	0.5742837	0.5728566	0.001427117	0.09941068	0.1363056	0	0	0.81	0.5742837	0.5728566	0.001427117	0.09941068	0.1363056	0	0	29.5245	29.5245	0	0	0	0	0	0	26.784	26.784	0	0	0	0	0	0	8.019	8.019	0	0	0	0	0	0	7.1685	7.1685	0	0	0	0	0	0	20.8845	20.8845	0	0	0	0	0	0	6750	0.001287036	6.027873e-05	2.192215e+12	5.341662e+07	5.118017e+08	3.26644e-07	2.280798e-13	2.46149e-20	0.5	0.5	0.03237669	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.199774e-11	0	0	29143.76	77093.5	9402.99	
3756	1426	1e-05	0	1	5e-06	7.75e+26	5.555536e+26	5.541525e+26	1.401143e+24	5.283761e+25	1.666088e+26	4.94e+25	3.541206e+25	3.532275e+25	8.931154e+22	3.367972e+24	1.061996e+25	0.214979	28.26014	20.02525	19.97474	0.05050499	3.465934	4.768961	0	0	0.811296	0.5748875	0.5734376	0.001449904	0.09950049	0.136908	0	0	0.811296	0.5748875	0.5734376	0.001449904	0.09950049	0.136908	0	0	29.57174	29.57174	0	0	0	0	0	0	26.82685	26.82685	0	0	0	0	0	0	8.03183	8.03183	0	0	0	0	0	0	7.17997	7.17997	0	0	0	0	0	0	20.91792	20.91792	0	0	0	0	0	0	6760.8	0.001292312	6.112078e-05	2.173053e+12	5.382825e+07	5.189991e+08	3.28081e-07	2.30091e-13	2.49412e-20	0.5	0.5	0.03251913	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.292144e-11	0	0	29143.76	77093.5	9402.99	
3762	1427	1e-05	0	1	5e-06	7.75e+26	5.552304e+26	5.538093e+26	1.421161e+24	5.284052e+25	1.669291e+26	4.94e+25	3.539146e+25	3.530087e+25	9.058758e+22	3.368157e+24	1.064038e+25	0.2153923	28.30529	20.04616	19.99485	0.05130992	3.469138	4.78999	0	0	0.812592	0.5754879	0.5740148	0.001473012	0.09959249	0.1375117	0	0	0.812592	0.5754879	0.5740148	0.001473012	0.09959249	0.1375117	0	0	29.61898	29.61898	0	0	0	0	0	0	26.86971	26.86971	0	0	0	0	0	0	8.044661	8.044661	0	0	0	0	0	0	7.191439	7.191439	0	0	0	0	0	0	20.95133	20.95133	0	0	0	0	0	0	6771.6	0.001297603	6.197343e-05	2.154038e+12	5.42455e+07	5.262996e+08	3.295259e-07	2.321221e-13	2.527218e-20	0.5	0.5	0.03266234	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.387091e-11	0	0	29143.76	77093.5	9402.99	
