label,burnup,T,rho_d_eff,swelling_b_percent,swelling_d_percent,swelling_ig_percent,Rb_nm,Rd_nm,Nb,Nd,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,psi_b,psi_d,porosity_b,porosity_d,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,Dg,Dv,Dv1,Dv2,A20_vU_active,g_b,g_d,b_b,b_d,max_f_cap_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,f_cap_step_final,cap_raw_step_final,term_bubbles,term_dislocation
manual_Rizk2025_capture_literalDv,3.2,1200.0,30000000000000.0,2.44599225755615,0.10121304035115544,2.5472052979073054,3.295548831395889,25.289404216620785,1.631485488766852e+23,1.4939362564420796e+19,673640863.0662571,673635899.0801781,87783878.6176486,87783799.92601663,1.00000736894528,1.0000008964254457,0.29028083210230127,0.10040272275038717,0.0244599225755615,0.0010121304035115544,1.0794882088438462,84.8995998979246,1.4065231691683842,12.614388724063168,9.250279278649073e-20,1.5794481183726448e-05,2.2875995051503872e-26,1.5794481183726448e-05,1.32e-19,0.000664684062794705,5.317726276896808e-06,8.402973005634624e-06,4.082642491345831e-06,3.662768942161035e-05,0.0011821607912382457,0.0011821607912382457,6.053409820249596e+18,2.816031827922877e-09,2.816031827922877e-09,4.428192489940964e-07,4.874907027902712e-06
manual_Rizk2025_capture_literalDv,3.2,1250.0,30000000000000.0,2.4723621455470317,0.10522377137796017,2.577585916924992,3.311826199977042,25.620503386810082,1.624878392633324e+23,1.4936962095547922e+19,670329994.9851762,670325030.9498094,86649434.48948158,86649351.36063322,1.0000074054154888,1.0000009593706942,0.29132026420622836,0.10171178775577419,0.024723621455470315,0.0010522377137796018,1.0768635018493842,84.92276534357688,1.4085490844978454,12.591822070075917,9.251887648857636e-20,9.267964546285141e-06,2.04276376157652e-25,9.267964546285141e-06,1.32e-19,0.0006651816959210995,5.322700737109122e-06,8.386437404750099e-06,4.070672651246388e-06,3.804554285592728e-05,0.0012275651212592807,0.0012275651212592807,6.263749118421544e+18,3.107343095060382e-09,3.107343095060382e-09,4.4857495705943205e-07,4.87412578004969e-06
manual_Rizk2025_capture_literalDv,3.2,1300.0,30000000000000.0,2.4990186273123642,0.10933542869124853,2.6083540560036127,3.328615559985545,25.951384071552127,1.6176701321715836e+23,1.4934501381806993e+19,666948908.5088925,666943947.1134483,85544657.31414604,85544570.33501968,1.000007438999133,1.000001016769691,0.29236350813184353,0.10301970549904375,0.024990186273123643,0.0010933542869124852,1.073579717781286,84.94436995333031,1.4107570239298004,12.571293304958601,9.261014568641824e-20,5.726467606825972e-06,1.5413983851648154e-24,5.726467606825972e-06,1.32e-19,0.0006660441922976377,5.33200005236203e-06,8.369482174889912e-06,4.058998278222565e-06,3.9505207316765245e-05,0.0012740635569380068,0.0012740635569380068,6.472729087661213e+18,3.3937123762108656e-09,3.3937123762108656e-09,4.5469430925835904e-07,4.877305743103671e-06
manual_Rizk2025_capture_literalDv,3.2,1350.0,30000000000000.0,2.5261142344827454,0.11367458754049448,2.63978882202324,3.3476478963898675,26.29177195640337,1.607478074925089e+23,1.4931904634377368e+19,663157127.3960204,663152179.8914598,84437152.16821276,84437062.80737455,1.0000074605870426,1.000001058312964,0.2934163624164254,0.10436490025066203,0.025261142344827455,0.0011367458754049447,1.0671143367375509,84.95830772521768,1.4143219050066023,12.560256033038184,9.306398766906381e-20,3.700219698870738e-06,1.001375772996815e-23,3.700219698870738e-06,1.32e-19,0.0006686683698800837,5.3623122461759085e-06,8.350384158149584e-06,4.047277661947011e-06,4.107106186363384e-05,0.0013231061340126596,0.0013231061340126596,6.671997011406307e+18,3.6422446407509874e-09,3.6422446407509874e-09,4.627871301860679e-07,4.89952511598984e-06
manual_Rizk2025_capture_literalDv,3.2,1400.0,30000000000000.0,2.5543249503681413,0.1187862342498615,2.6731111846180027,3.376051074511938,26.6819209730603,1.584749091911549e+23,1.4928845540371515e+19,657577878.199104,657572990.1600901,83202491.82385491,83202405.18819645,1.000007433454669,1.0000010412638705,0.29450457687359743,0.10590635917002827,0.025543249503681413,0.001187862342498615,1.0474182690224272,84.93963755873301,1.4240199452454148,12.58892422699913,9.506984711400453e-20,2.4860837094907123e-06,5.691549707660068e-23,2.4860837094907123e-06,1.32e-19,0.0006787984662196811,5.482782510472083e-06,8.32212221643443e-06,4.034190791092018e-06,4.3014232120891686e-05,0.001380931265662618,0.001380931265662618,6.82744009173036e+18,3.7136383456228736e-09,3.7136383456228736e-09,4.796233855051547e-07,5.003159124966929e-06
manual_Rizk2025_capture_literalDv,3.2,1450.0,30000000000000.0,2.5861435527117034,0.12668145014772608,2.712825002859429,3.438893050952889,27.263308654217354,1.5181266713811188e+23,1.4924120118592168e+19,645561240.6868389,645556569.2526716,81428188.0218999,81428121.14833277,1.0000072362894126,1.0000008212588745,0.29572239131889344,0.1082025947274746,0.025861435527117033,0.0012668145014772608,0.982448300588755,84.79941869571978,1.4565188349196307,12.761614168771857,1.0304682347069023e-19,1.7284574229387895e-06,2.86959297108805e-22,1.7284574229387892e-06,1.32e-19,0.0007171744377489419,5.9507190408755535e-06,8.260593781405562e-06,4.015345864083966e-06,4.630598136375128e-05,0.0014705689237831019,0.0014705689237831019,6.824231771964894e+18,3.097148224407522e-09,3.097148224407522e-09,5.309381009977323e-07,5.4197809398778215e-06
manual_Rizk2025_capture_literalDv,3.2,1500.0,30000000000000.0,2.628103659990192,0.1432808668134561,2.771384526803648,3.604055701752002,28.411883236144963,1.3402301949482591e+23,1.4914185049490778e+19,615976790.9087882,615972721.7647648,78136325.60564521,78136319.98796074,1.0000066060458193,1.0000000718959439,0.29731318111061533,0.11273602904909028,0.02628103659990192,0.001432808668134561,0.8112023271101572,84.27910860106631,1.5570471072587033,13.352641964564851,1.318962702272051e-19,1.238472343703967e-06,1.2988851417766353e-21,1.2384723437039657e-06,1.32e-19,0.0008470712762260943,7.636634665833456e-06,8.105200960040402e-06,3.980263569485447e-06,5.354458562896113e-05,0.001660132874365636,0.001660132874365636,6.410718936580024e+18,3.0388455850385613e-10,3.0388455850385613e-10,7.075222261371378e-07,6.929112439696318e-06
manual_Rizk2025_capture_literalDv,3.2,1550.0,30000000000000.0,2.6885471388620115,0.18034581450529405,2.8688929533673053,3.982085819343036,30.69173221312255,1.0164761659424123e+23,1.48920078809956e+19,557499788.6603489,557496774.4834428,72332018.56261563,72332183.2923727,1.0000054066266284,0.9999977225938776,0.299575218778109,0.12172189058382911,0.026885471388620116,0.0018034581450529405,0.5323845094837558,82.8879645424682,1.8012792560945297,14.778371691953526,2.276648606332275e-19,9.113653963469097e-07,5.333529692583458e-21,9.113653963469044e-07,1.32e-19,0.0012188332077197,1.3249496393816249e-05,7.780896106431629e-06,3.918026413200034e-06,6.766641828941614e-05,0.002084873590846562,0.002084873590846562,5.404088678811151e+18,0.0,0.0,1.3165647943456434e-06,1.1932931599470606e-05
manual_Rizk2025_capture_literalDv,3.2,1600.0,30000000000000.0,2.768025197673987,0.25133304065410444,3.019358238328092,4.642108212539901,34.314871495743844,6.6059555882144866e+22,1.4849568891820329e+19,478232944.9175976,478230988.6708438,64694524.5601942,64694982.18215249,1.0000040905896945,0.9999929264690576,0.3024985842494217,0.13596168194099015,0.027680251976739872,0.0025133304065410446,0.280678788873111,80.26064403076575,2.241885680653126,17.216791499708016,5.218480065953793e-19,6.867340206203763e-07,2.005018746656425e-20,6.867340206203563e-07,1.32e-19,0.0021015069666132286,3.061566075685945e-05,7.301943974799237e-06,3.8353889558296235e-06,8.610826556024656e-05,0.0029216620052101836,0.0029216620052101836,4.227424780321999e+18,0.0,0.0,3.3620186070334057e-06,2.7253642149826045e-05
manual_Rizk2025_capture_literalDv,3.2,1650.0,30000000000000.0,2.862687224077201,0.3671510654942405,3.2298382895714415,5.573045365666184,38.99630359016975,3.948276469173659e+22,1.4780388695769106e+19,398347139.84900874,398345940.9242811,56895692.0490186,56928472.58886407,1.0000030097576114,0.9994241802325838,0.3059083277331008,0.15427004195455385,0.02862687224077201,0.003671510654942405,0.13339166881034178,76.58603877643091,2.877325915026758,20.403243639731986,1.3640520790546817e-18,5.285252245543517e-07,6.956125150840194e-20,5.285252245542822e-07,1.32e-19,0.003913050833158871,8.084251685304639e-05,6.7684548513135245e-06,3.750474376342877e-06,0.00010685268606721976,0.0043251458584527116,0.0043251458584527116,3.235506107558509e+18,0.0,0.0,9.933055602547588e-06,7.09094612504988e-05
manual_Rizk2025_capture_literalDv,3.2,1700.0,30000000000000.0,2.9699001953589077,0.5407588136527001,3.5106590090116083,6.752939176972479,44.472742756032154,2.3023679515399954e+22,1.4676863463230448e+19,328746561.03054863,328745741.9385917,49729054.63240111,49918216.472018376,1.0000024915667411,0.9962105649402898,0.3096805656974997,0.17552320303738816,0.02969900195358908,0.005407588136527,0.06236879212017835,72.23645681367836,3.6932121688323933,24.00796222536907,3.6253248503147245e-18,4.145391398522057e-07,2.243039834976549e-19,4.1453913985198137e-07,1.32e-19,0.007301869761692339,0.00021733948793997612,6.257285668844003e-06,3.673059308210227e-06,0.000129799826322795,0.006494318412717976,0.006494318412717976,3.070670986355235e+18,0.0,0.0,2.9876528908095208e-05,0.0001874629590318809
manual_Rizk2025_capture_literalDv,3.2,1750.0,30000000000000.0,3.077026943591426,0.7850784596949507,3.862105403286377,8.175012135559756,50.524608940032294,1.3445515934090318e+22,1.4531671446398097e+19,271559860.5901518,271559229.9054114,43661974.5864337,43938984.32019376,1.0000023224573902,0.9936955817699057,0.31336014995694533,0.19874872620318976,0.03077026943591426,0.007850784596949507,0.02971024043149031,67.28056275381343,4.678185705320223,28.011541300434864,9.351215709746622e-18,3.3071628244955453e-07,6.764741104310717e-19,3.3071628244887807e-07,1.32e-19,0.013245498505559474,0.0005674342860040853,5.801590502660001e-06,3.606447301252277e-06,0.0001541882826859872,0.009636282421195706,0.009636282421195706,2.978554047074309e+18,0.0,0.0,8.663593446761197e-05,0.0004807983515364733
manual_Rizk2025_capture_literalDv,3.2,1800.0,30000000000000.0,3.1762524228530133,1.1182796384275278,4.294532061280541,9.848226833085196,57.107335876462464,7.938752650708479e+21,1.4334617443881638e+19,225421737.061969,225421290.31206843,38549453.80656615,38874165.04251605,1.0000019818443056,0.99164711999358,0.3166929069262526,0.22362317319589864,0.03176252422853013,0.011182796384275278,0.014574611583635516,61.88328664399036,5.829921946502187,32.27221679792382,2.3092792344816835e-17,2.6792279028432004e-07,1.918806814307011e-18,2.6792279028240125e-07,1.32e-19,0.02316692655557997,0.001418733551781417,5.408403017560695e-06,3.5495988506518907e-06,0.00017996913719704253,0.01405611237101842,0.01405611237101842,2.9502434604147994e+18,0.0,0.0,0.00023842875313771094,0.001180304798643706
manual_Rizk2025_capture_literalDv,3.2,1850.0,30000000000000.0,3.2603854160908705,1.5625591878620357,4.822944603952906,11.787998673107642,64.23634146928747,4.751821275235667e+21,1.4073608750123205e+19,188327017.28749663,188327133.5162737,34219191.24680695,34559876.064259075,0.9999993828357342,0.9901421863661006,0.3194647763948436,0.2500031566461175,0.032603854160908705,0.015625591878620358,0.007377835291846387,56.21490767277989,7.149128647899974,36.62858584402829,5.4486968943622503e-17,2.2008564777823e-07,5.144423643212683e-18,2.2008564777308556e-07,1.32e-19,0.039028316898092504,0.003389150560225942,5.074564915429318e-06,3.500865680291409e-06,0.00020743831362980916,0.02016134477507082,0.02016134477507082,2.976028337903199e+18,0.0,0.0,0.000621021263755011,0.002768129296470931
manual_Rizk2025_capture_literalDv,3.2,1900.0,30000000000000.0,3.3176366506462114,2.1437991243948145,5.461435775041026,14.005840912707587,71.95935315922041,2.8827875891604787e+21,1.3735160144219722e+19,158505208.51680985,158505298.88468033,30515106.04500307,30850749.798819497,0.9999994298747669,0.9891204020646114,0.32132383382758056,0.2777973059861457,0.033176366506462114,0.021437991243948143,0.003851318918129566,50.38056852285071,8.63280156134539,40.98277859688577,1.2303479508436633e-16,1.8308066337028267e-07,1.3094828218650803e-17,1.8308066335718783e-07,1.32e-19,0.0633475716921827,0.007745787073834307,4.794069033399202e-06,3.4587397005246603e-06,0.00023688113826010701,0.02848266795837816,0.02848266795837816,3.041270963733506e+18,0.0,0.0,0.0015325848774390106,0.006213202196395297
manual_Rizk2025_capture_literalDv,3.2,1950.0,30000000000000.0,3.337619051888875,2.8916768926637357,6.229295944552611,16.510529191765738,80.35587626915644,1.7703746256166569e+21,1.3304796342033904e+19,134459273.41133276,134459651.42699218,27317772.642880004,27627102.124603655,0.9999971886312703,0.9888034047027981,0.3219676629913764,0.30693747883014816,0.03337619051888875,0.028916768926637356,0.002069110822812682,44.51248883140614,10.275128998730077,45.21031305904097,2.6658594350838453e-16,1.5405234962547078e-07,3.177272929811899e-17,1.5405234959369805e-07,1.32e-19,0.09914445857489011,0.01697581801083141,4.559673951768417e-06,3.4219547902582202e-06,0.0002686995537520133,0.03970951506528128,0.03970951506528128,3.1361641945165435e+18,0.0,0.0,0.0035909276573934845,0.013384890353437925
manual_Rizk2025_capture_literalDv,3.2,2000.0,30000000000000.0,3.30822582918472,3.8391707584642942,7.147396587649014,19.300757645734514,89.53837535092028,1.0984580260896925e+21,1.276795048772364e+19,115021257.63219817,115021391.42660145,24527057.787811734,24793838.29893428,0.9999988367867783,0.989240047954414,0.3210197232726952,0.337348779323821,0.0330822582918472,0.03839170758464294,0.0011421281164239816,38.71320884527298,12.061402192193507,49.22424683441709,5.558335539509728e-16,1.3098819085617588e-07,7.374991154394395e-17,1.3098819078242597e-07,1.32e-19,0.1496633110367648,0.03576305672501859,4.36462788927006e-06,3.3894913097348333e-06,0.00030342145114584394,0.05473078877110825,0.05473078877110825,3.2505748939244544e+18,0.0,0.0,0.008003916410258938,0.02775914031475965
manual_Rizk2025_capture_literalDv,3.2,2050.0,30000000000000.0,3.2173251610747187,5.022553130550124,8.239878291624843,22.360237438059283,99.66758453081603,6.870322335153722e+20,1.2110836214578682e+19,99282749.07872975,99283382.21585007,22058217.52804369,22274042.362425294,0.999993622929576,0.9903104775114515,0.3180521373671349,0.36895622874062856,0.03217325161074719,0.05022553130550124,0.0006457747649824367,33.07050750955247,13.96496206320299,52.96388465247956,1.11821242235531e-15,1.1244639607338635e-07,1.6429680574325228e-16,1.1244639590908954e-07,1.32e-19,0.21784621100853108,0.07258505723407015,4.202946448565958e-06,3.3605142959177027e-06,0.0003417300106800867,0.07470128405704443,0.07470128405704443,3.3761814386054574e+18,0.0,0.0,0.016997165288870422,0.055587891945199724
manual_Rizk2025_capture_literalDv,3.2,2100.0,30000000000000.0,3.059269804272033,6.482433070290113,9.541702874562146,25.663717390289335,110.98204397473533,4.320862819150145e+20,1.13211690414824e+19,86502973.24901882,86503446.33392847,19847022.472094625,20003235.843316916,0.9999945310281879,0.9921905949394442,0.31275619922002296,0.4017100346668993,0.03059269804272033,0.06482433070290113,0.00037357417633679976,27.69660467981912,15.951740940581146,56.35128080542339,2.176029869185611e-15,9.737833765193801e-08,3.523153875311717e-16,9.737833729962262e-08,1.32e-19,0.3056347052505637,0.14220842377946613,4.069126117407796e-06,3.3343154493796237e-06,0.0003846188349471806,0.10115465955287908,0.10115465955287908,3.5080021554560077e+18,0.0,0.0,0.03442229673657678,0.10778612704288934
manual_Rizk2025_capture_literalDv,3.2,2150.0,30000000000000.0,2.832213071729152,8.267111720802284,11.099324792531435,29.1647406786794,123.85376116657194,2.725605242899406e+20,1.038813532023447e+19,76119207.50920035,76119312.16734286,17825856.9356104,17924364.82420832,0.9999986250776639,0.9945042466182747,0.304818958104566,0.43563015589364074,0.02832213071729152,0.08267111720802284,0.0002203887751474569,22.683062688492022,17.96802499433211,59.34869192840071,4.105489742486365e-15,8.501061398940144e-08,7.291631039743342e-16,8.501061326023834e-08,1.32e-19,0.41295635717679474,0.26940267899954273,3.958689570910633e-06,3.310259929796998e-06,0.0004336057889751693,0.13622386894090435,0.13622386894090435,3.6453352289292595e+18,0.0,0.0,0.06649018789218243,0.20291249110736032
manual_Rizk2025_capture_literalDv,3.2,2200.0,30000000000000.0,2.5398608574365054,10.444963492224332,12.984824349660837,32.79037522241432,138.92751785024964,1.719816679913174e+20,9.299369144987492e+18,67702778.93444468,67702793.42465372,15923598.444864621,15979555.6298137,0.999999785973247,0.9964982014365482,0.2939476381610841,0.4709436825487219,0.025398608574365055,0.10444963492224332,0.00013244486532394673,18.10502833243047,19.941017082822107,61.9538221398821,7.52553018382339e-15,7.476537918402952e-08,1.4600205963360039e-15,7.476537772400893e-08,1.32e-19,0.5365800615707984,0.4941638666528626,3.868036612164291e-06,3.287694050846605e-06,0.0004912133429520635,0.18318060960223276,0.18318060960223276,3.800859561029626e+18,0.0,0.0,0.12236151826025711,0.3718023483926055
manual_Rizk2025_capture_literalDv,3.2,2250.0,30000000000000.0,2.2020584562648158,13.138407508212739,15.340465964477554,36.48677934903811,157.47456523187415,1.0822650737860366e+20,8.031984557044822e+18,60844393.69397699,60843956.074147865,14076780.317688463,14097514.711224325,1.0000071924946594,0.9985292163930601,0.28029129787496004,0.5083711651364664,0.022020584562648157,0.13138407508212738,8.094372657502593e-05,14.065123662941682,21.807475947132765,64.12731944619898,1.3428100910342606e-14,6.620567091449314e-08,2.8345998211935383e-15,6.620566807989332e-08,1.32e-19,0.6699812257906737,0.8784492156777621,3.793400593262777e-06,3.265799532693775e-06,0.000562296501174978,0.24786673767261916,0.24786673767261916,4.010674015014029e+18,0.0,0.0,0.21371580189367748,0.6647334137840847
manual_Rizk2025_capture_literalDv,3.2,2300.0,30000000000000.0,1.83711276690647,16.668720599021185,18.505833365927657,40.18624783676005,182.84010685032246,6.7579477724498215e+19,6.510273868293795e+18,55243295.51178935,55242778.798802726,12133139.020601302,12141756.19475736,1.0000093534937573,0.9992902860164679,0.26386306636910517,0.5503438136712215,0.0183711276690647,0.16668720599021186,5.023248554951268e-05,10.59130629362454,23.465114458900324,65.94352901498958,2.3364648863441075e-14,5.899733970997382e-08,5.3468378845667e-15,5.899733436313594e-08,1.32e-19,0.8012940638024644,1.512792588548708,3.7319321147562336e-06,3.242987908094023e-06,0.0006588042173604489,0.34457073555860535,0.34457073555860535,4.4114795012549043e+18,0.0,0.0,0.3498955820755025,1.1628970064732054
manual_Rizk2025_capture_literalDv,3.2,2350.0,30000000000000.0,1.5487867219936269,222.0267350690305,223.5755217910241,51.277084683731964,1.4172692238382223e+33,2.7424140808533463e+19,1.8619138989595876e-73,43295073.60292892,43294192.98488925,1010064.4254383595,1.5663925827640827e-24,1.0000203403269345,6.448347857061368e+29,0.24926647504249821,2.284626585502381e+24,0.01548786721993627,2.220267350690305,3.778541059429211e-05,7.060852565612654,26.223726496930464,66.71538315204629,3.9707129144302016e-14,5.288217396792541e-08,9.816900614352092e-15,5.288216415102479e-08,1.32e-19,0.7040372294729357,2.14663762407911,3.599241819037931e-06,3.1000000000000004e-06,0.2828015334673782,1.8860953587675062,1.8860953587675062,2.660849303297961e+19,0.0,0.0,1.3167105477049404e-61,2.14663762407911
manual_Rizk2025_capture_literalDv,3.2,2400.0,30000000000000.0,nan,nan,nan,0.0,nan,nan,7.076655e-318,nan,2220000000000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.600575078419067e-14,4.765868447441236e-08,1.757344397650336e-14,4.765866690096839e-08,1.32e-19,nan,nan,1.3199959573942964e-05,nan,1.0,2.959932148003618,nan,1.861091999945267e+19,0.0,nan,nan,nan
manual_Rizk2025_capture_literalDv,3.2,2450.0,30000000000000.0,nan,nan,nan,0.0,nan,nan,4.461775519251e-311,nan,2220000000000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0746981678507251e-13,4.3168200118948265e-08,3.071974695600058e-14,4.316816939920131e-08,1.32e-19,nan,nan,1.3199959573942964e-05,nan,1.0,2.962955492044638,nan,7.447699440733472e+18,0.0,nan,nan,nan
manual_Rizk2025_capture_literalDv,3.2,2500.0,30000000000000.0,nan,nan,nan,0.0,nan,nan,2.6091833e-316,nan,2220000000000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.716023132872419e-13,3.9284693264090303e-08,5.251410361158517e-14,3.928464074998669e-08,1.32e-19,nan,nan,1.3199959573942964e-05,nan,1.0,2.972244341898776,nan,4.1545257260832476e+18,0.0,nan,nan,nan
manual_Rizk2025_capture_literalDv,3.2,2550.0,30000000000000.0,nan,nan,nan,0.0,nan,nan,3.38666718898836e-310,nan,2220000000000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.690232117149069e-13,3.5907255458890075e-08,8.790277397675398e-14,3.5907167556116096e-08,1.32e-19,nan,nan,1.3199959573942964e-05,nan,1.0,2.9553929096453837,nan,2.4049863547408343e+18,0.0,nan,nan,nan
manual_Rizk2025_capture_literalDv,3.2,2600.0,30000000000000.0,nan,nan,nan,0.0,nan,nan,5.9036e-320,nan,2220000000000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.1452062373149914e-13,3.295447771071851e-08,1.4425282735435381e-13,3.295433345789115e-08,1.32e-19,nan,nan,1.3199959573942964e-05,nan,1.0,2.973307315610219,nan,1.439956466060641e+18,0.0,nan,nan,nan
