label,f_n,K_d,rho_d,Fdot,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,dt_h,n_modes,score_total,score_swelling,score_Rd,score_Nd,score_pressure,score_proximity,sw_d_1800_bu1.1,sw_d_2000_bu1.1,Rd_2000_bu1.1,sw_d_1800_bu1.3,sw_d_2000_bu1.3,Rd_2000_bu1.3,sw_d_1800_bu3.2,sw_d_2000_bu3.2,Rd_2000_bu3.2,error
RAND_0160,2e-06,800000.0,20000000000000.0,7.5e+19,0.3,2.0,0.7,2.0,0.5,0.75,0.75,12.0,25,2.6729086836972393,1.9160290435601084,0.46036946991888167,0.6340089048511058,0.11911428542733206,0.2443709692641721,1.9304682732827254,8.347058667658008,117.62594873563432,2.2678218490897257,10.77216025699369,131.63700881543252,7.751003447864043,57.75107948440778,765.3257217245648,
RAND_0161,1e-07,500000.0,10000000000000.0,1e+20,1.0,0.7,0.7,0.5,0.5,0.75,0.75,12.0,25,1.9986022290790264,1.45139516376191,0.16449873098371354,0.5981566976612127,0.185750553403532,0.2672629668090629,5.2593299855283515,21.20404610474366,286.8207553678463,6.189399401849941,27.500017170425405,353.52252367008765,16.542574933908362,58.773106269086384,1561.3491757752176,
RAND_0162,3e-07,500000.0,50000000000000.0,5e+19,0.7,1.0,0.7,0.7,0.7,1.0,1.5,12.0,25,2.509243689653161,1.9196729128080383,0.1607795643968738,0.6348755097115438,0.32838359125625394,0.14003878126321345,11.13439423749947,16.656891274852008,154.18639451496338,14.259215422830987,26.782691742401592,231.47261121556602,37.08757492524066,59.89897527817487,2636.144295555308,
RAND_0163,7e-07,300000.0,20000000000000.0,1e+20,1.0,0.7,1.0,2.0,1.3,1.5,1.5,12.0,25,1.472857368391221,0.9845159890294028,0.1019550474715836,0.557093035748755,0.266288833624746,0.1614481627626987,9.544069064129722,30.45810480931111,588.0961798991506,11.306406079724454,34.92878107684102,778.7761626100324,26.308000414832527,50.05360132871134,2762.102479522866,
RAND_0164,7e-07,300000.0,10000000000000.0,5e+19,0.7,1.3,1.0,0.7,2.0,1.25,0.75,12.0,25,1.586854717334458,0.9773256602667856,0.07828571786135903,0.7285959318891584,0.40481332783834384,0.16368163471640207,13.055415162333603,33.17425482784031,745.4376340070751,14.966400092362164,37.13991022939636,942.924216654356,27.405303639619337,51.40995434707521,3057.227828308735,
RAND_0165,3e-07,800000.0,20000000000000.0,3e+19,1.0,2.0,2.0,1.3,2.0,0.75,1.5,12.0,25,3.464799295858023,2.9780751104464835,0.0743365633794749,0.543464009004285,0.3456043036071257,0.22209109741555103,13.705495567839346,20.650647331588537,191.79597979639942,17.55341300556422,34.15834578610725,307.5734482553012,44.27701072225972,66.3907290554805,3967.8474394826403,
RAND_0166,2e-07,200000.0,30000000000000.0,3e+19,0.2,1.0,1.3,0.5,1.0,0.5,0.75,12.0,25,1.8386044867161495,1.3047839272894284,0.030588033258896634,0.5666247896738644,0.5857845821936615,0.2598791679275937,12.229174628983225,25.11694953627366,274.26037774285305,14.429802913644155,31.58809075201391,327.3312682612995,30.58071915550631,61.035206903867476,1230.007684198107,
RAND_0167,7e-07,200000.0,50000000000000.0,1e+20,0.7,1.0,1.3,2.0,1.0,1.25,1.5,12.0,25,1.4410019656216102,0.9586807419594129,0.08704846455422989,0.5066957941596139,0.3997121135881111,0.17441793581440157,11.78327983286965,27.397679724899625,366.277385942631,13.963545758290097,33.542529743851006,503.58252411683145,28.838577037029207,51.69239277850177,2104.77036820831,
RAND_0168,2e-06,800000.0,30000000000000.0,5e+19,0.5,1.3,0.5,1.0,1.3,0.75,1.25,12.0,25,1.6217899357510506,0.9855630133120848,0.22290222326105621,0.6737412446513292,0.24718628022979208,0.14154049307980895,9.941371114995876,15.059381101612951,137.59873231542417,12.47192477115144,21.667868098986453,173.33369528050125,34.18833375407394,62.20212298702907,1810.492419421337,
RAND_0169,5e-07,200000.0,10000000000000.0,7.5e+19,0.3,1.3,2.0,2.0,0.5,1.5,0.75,12.0,25,2.669243693599263,1.9558417825330654,0.18845013063216368,0.83142237718511,0.214419951492124,0.29028405439586014,2.0231860773655876,12.63223475866529,326.3682108914839,2.3513902004478204,16.162057940300194,385.81607259160626,6.920216318821093,46.800402452829076,1226.5100366145164,
RAND_0170,3e-07,200000.0,10000000000000.0,1e+20,1.0,1.3,2.0,0.7,1.3,1.5,1.25,12.0,25,1.6769741268881702,0.9740541704866948,0.08622701947769533,0.8576663418401956,0.4152707711368617,0.24143544878755951,10.463139640719442,29.574819533618374,810.9934774933413,11.87940266234603,32.77177511372698,985.655976410661,22.35364115280693,46.4703708684978,2787.1784900112625,
RAND_0171,1e-07,500000.0,10000000000000.0,3e+19,0.3,1.0,0.5,1.0,2.0,0.75,1.0,12.0,25,1.735815895657938,1.2073267452862255,0.04168943612327612,0.5919163364747533,0.4693961554367179,0.26807704341387445,13.06941658398881,29.529277838863898,382.8749901842625,15.336102735381466,35.959261322503295,487.5688084790089,31.1169106440777,58.09734478870746,1931.0366846589432,
RAND_0172,2e-06,500000.0,10000000000000.0,1e+20,0.7,1.0,1.3,1.0,0.5,0.5,0.5,12.0,25,2.7216977077276354,2.0565968382785194,0.38069043657239515,0.6018447326393016,0.0681841135928123,0.20464695866655894,1.0112050319473331,4.932132955846069,137.70192021060726,1.1410560997595107,5.833906508578703,146.58179026411165,2.572014103149368,31.06352722290111,324.93136589402127,
RAND_0173,2e-07,800000.0,50000000000000.0,7.5e+19,0.3,2.0,1.0,2.0,0.7,0.75,1.25,12.0,25,1.742146063650614,0.9250367218550981,0.28827318072371994,0.835388686180479,0.35442254370888426,0.25479267653403465,8.108395057967845,11.07167563402189,98.98566638306933,10.20030215656734,15.098383779957281,116.2022172704134,29.40907230152282,58.125707391959324,950.2788177419725,
RAND_0174,7e-07,500000.0,10000000000000.0,5e+19,0.5,1.0,0.5,0.7,1.0,1.5,0.75,12.0,25,1.7881835922739355,1.2724649131378056,0.1294614763044054,0.5909244236353721,0.22070886937881565,0.15363774197119023,7.7441718790379825,28.856747139436965,576.5326307796728,9.118491092568894,33.18990804621561,749.4800047857362,20.85560833493354,49.1510614125328,2510.567233917575,
RAND_0175,5e-07,800000.0,10000000000000.0,3e+19,1.0,1.3,1.0,0.7,1.0,0.75,1.25,12.0,25,1.3944212135798755,0.9197045274113631,0.13579222691959095,0.5386328286534234,0.16430011891043877,0.15407400405135102,10.76337429060026,28.78036835418595,318.347395067846,13.362890601055671,41.189646441485685,519.6773205627229,38.15173447530542,65.01671747831985,3745.3813873996796,
RAND_0176,2e-06,200000.0,20000000000000.0,3e+19,0.5,1.0,2.0,0.5,1.3,1.5,1.25,12.0,25,1.7757120765038015,1.203717009264025,0.08000935325265471,0.6536425062038871,0.4084140786215946,0.21699496585187042,14.289429862348516,34.155576600030926,871.7471925989528,16.46008904080538,37.75638370981124,1126.8452976627138,29.64688000691953,50.162124107088246,3766.276411307846,
RAND_0177,2e-07,500000.0,20000000000000.0,7.5e+19,0.2,1.3,1.3,1.3,1.3,1.0,1.0,12.0,25,1.3644573070827033,0.8143910021235281,0.13374638312100814,0.5299711362245987,0.47363022248572295,0.2005359941827952,9.476907633930406,21.34410471192137,252.2870454973815,11.130178661300407,26.571203896470042,311.48144978392196,23.302292060580637,48.96027818995382,1081.451404862167,
RAND_0178,7e-07,300000.0,20000000000000.0,5e+19,0.5,1.3,0.7,2.0,0.5,0.5,0.75,12.0,25,2.2032167073029973,1.6327520232735253,0.233889740012382,0.5764047549120114,0.1653871068320421,0.19552236365587142,4.023597028376162,16.31862277574818,212.96619243346865,4.763561723400814,21.44772729366252,246.08188280358596,15.267376851451331,66.8740051164292,1278.7249470764275,
RAND_0179,3e-07,200000.0,50000000000000.0,3e+19,1.0,1.0,2.0,0.5,2.0,0.75,0.75,12.0,25,4.2378908764854755,3.7345019668131325,0.0460281579220814,0.5053866290659753,0.58020402444398,0.22886215576305743,16.101985355212868,30.709971684711405,316.6460696451185,19.902078713676698,43.80759765276951,548.8348359677395,43.431846883735666,65.61720620221091,4078.131063850723,
RAND_0180,2e-06,300000.0,30000000000000.0,3e+19,0.2,0.7,1.0,2.0,2.0,1.5,0.75,12.0,25,1.4942483176670698,1.006351298191671,0.09294925073524864,0.49887613324052477,0.4030569307488979,0.2274263132918545,11.909341844894247,28.570553611671595,470.1460385619804,13.958802267751857,33.26486662622453,628.1560770737921,26.95843427574739,48.33238922330303,2304.8214325320405,
RAND_0181,2e-06,300000.0,50000000000000.0,7.5e+19,0.3,0.7,1.3,1.0,1.0,1.0,1.5,12.0,25,1.3859077144397083,0.8193810614410996,0.17022111981179813,0.5613998769920132,0.3734501691739881,0.1716940064164522,10.058373888976764,20.57808386004342,213.73766469634754,12.04554817258851,27.384290383568455,281.19032853617017,26.653075288350834,52.689403146109136,1318.6771760550114,
RAND_0182,3e-07,200000.0,20000000000000.0,5e+19,1.0,1.3,0.5,0.5,2.0,1.0,0.75,12.0,25,2.801001586052609,2.151814204112117,0.12480434235021277,0.6572084068803961,0.5885832985260531,0.20353473535592154,15.845528135686216,36.45250008211709,661.0119329524575,18.475315474508985,41.671966259992764,882.5555885364004,34.580610312080076,57.21765045053099,3410.2499951450827,
RAND_0183,2e-06,500000.0,10000000000000.0,3e+19,0.7,0.7,0.7,1.3,0.7,0.5,0.5,12.0,25,2.536355023341366,1.9250997901633908,0.3040345070443821,0.6012254204872908,0.06585198805166735,0.21232828941616108,1.973709901879507,9.533447051969215,177.86648556829482,2.2982157080135774,11.892608678962137,195.28180217636378,6.495158137805303,69.3414344174082,1615.1819984636304,
RAND_0184,2e-07,200000.0,30000000000000.0,7.5e+19,1.0,1.0,0.7,2.0,0.7,1.0,1.25,12.0,25,1.3287714651457714,0.8513592594286759,0.06659050993647014,0.5589102547433394,0.3097836854547144,0.18006774551884197,11.612386258269279,31.338712498409016,450.6616252112863,13.749168871663509,37.829027549645986,615.5727958671683,31.229719364610432,56.71417609706343,2616.0610754511827,
RAND_0185,7e-07,300000.0,30000000000000.0,5e+19,0.2,0.5,1.0,1.0,1.3,0.5,0.5,12.0,25,1.3977410860494102,0.862489678151719,0.11974377454499809,0.5452882236538843,0.42093117870501573,0.1902503684760817,10.320991994621364,20.86025847675163,213.14286257083904,12.171727006321982,26.681978790831035,249.84872209531375,25.908657111194355,58.62652894359148,885.8272810957393,
RAND_0186,5e-07,200000.0,20000000000000.0,1e+20,0.5,0.7,1.0,2.0,0.7,1.0,1.0,12.0,25,2.0932740692256626,1.5241192894421867,0.1465326687515452,0.6404415264438795,0.2533423406058979,0.18981410639592092,5.169835407648859,22.18924250979135,350.90967199614977,6.018025984998231,26.983075820494832,422.19244267526585,15.19057746140658,52.802232417770945,1365.3892338460657,
RAND_0187,1e-06,300000.0,50000000000000.0,1e+20,0.3,0.7,1.0,2.0,2.0,0.5,1.0,12.0,25,1.5486841415116543,0.9438009332321253,0.14655074022026543,0.5911971419760249,0.5057504129532873,0.2114180170140653,9.92819461361971,17.122971269183367,161.30102256669716,11.917244285656786,22.457929296064925,187.76400900235538,27.38499895403083,58.20567578061673,720.837336173564,
RAND_0188,3e-07,800000.0,20000000000000.0,1e+20,0.5,1.3,1.0,1.3,1.3,0.5,0.5,12.0,25,1.3739342017728078,0.7690175614745215,0.19776117202088844,0.6084052993225931,0.3167065601943116,0.22264000241530715,9.37047725098923,16.15373664376373,153.2719533785138,11.29647910204317,21.61764329476995,179.5621955722698,26.969802098132455,61.673217625802515,908.0199252536166,
RAND_0189,1e-07,500000.0,30000000000000.0,3e+19,0.7,1.0,0.7,1.3,1.3,1.5,1.25,12.0,25,3.0962471066044173,2.6556682606964124,0.05762617212878316,0.46211470181640335,0.4179762483569571,0.18477642238775036,14.93565807740326,34.70111116306456,578.0285811782459,18.460475610848373,41.275083685972206,952.6040710154539,36.585307732936585,54.56575152770936,4507.49881775466,
RAND_0190,1e-06,500000.0,50000000000000.0,7.5e+19,0.2,2.0,0.5,0.7,0.5,1.5,1.25,12.0,25,1.4381839564158556,0.7641947137500685,0.25170523001405515,0.6503733902161873,0.3419987998485997,0.2207184756408619,8.683962919680125,17.880348515186206,188.14753362665687,10.527874214741432,24.56008540057436,265.7307063012793,23.95950725406867,46.466294227125196,1311.6762331980285,
RAND_0191,2e-07,800000.0,10000000000000.0,1e+20,0.7,1.3,1.3,0.7,1.3,1.25,1.0,12.0,25,1.3582759926391774,0.8619579685259993,0.11526397907673591,0.5255374576469263,0.3128872302388418,0.2208895661159673,10.24458004382769,26.810903628144494,383.71948386400913,12.07289079317253,32.53988257445558,513.6931748224716,25.552752112394305,50.91563454662618,2002.5501431185119,
RAND_0192,1e-07,300000.0,50000000000000.0,3e+19,0.3,1.3,1.0,2.0,0.7,1.5,1.5,12.0,25,2.2197185081107516,1.7176762021059713,0.0944252981169664,0.49067751027234463,0.45304389844899523,0.28277116547248454,12.734929092251376,28.7431449637111,399.8306819018013,15.448529579043328,35.40488446701461,610.5323394703195,31.650046903723663,51.25867111078567,2803.8170957764396,
RAND_0193,2e-07,500000.0,10000000000000.0,7.5e+19,1.0,0.5,0.7,0.5,0.7,0.75,1.5,12.0,25,1.8233867123596708,1.296966415795334,0.13854511042775497,0.596616519615348,0.19259972361644145,0.23318876591589024,6.767047255700512,25.77862955646715,334.3682626190116,8.159273395355006,33.44923113447587,436.8364550984974,24.224635772229686,60.17657760632535,2066.6737124112396,
RAND_0194,2e-07,500000.0,10000000000000.0,3e+19,1.0,1.0,1.0,0.5,1.0,0.5,1.0,12.0,25,1.5733124602953406,1.103190138304103,0.047952627126167574,0.5928104521952909,0.25074957401571013,0.18181818181818182,13.939254875538081,30.76218964496109,339.73019318235487,16.7377842233627,41.40370113617461,468.5693345349152,38.61764770446747,69.12763198985132,3163.0479677726976,
RAND_0195,5e-07,200000.0,30000000000000.0,5e+19,0.3,0.7,2.0,0.7,0.5,1.0,0.75,12.0,25,1.5349062770429542,1.0190551870880404,0.11212643021247758,0.5626312192447064,0.3170026509456362,0.2053319452294641,9.228026700025707,26.034295171322707,361.5019353512431,10.719992589200745,31.47010769826043,456.1374833295833,22.20404523434725,52.08484283168562,1624.0914972688588,
RAND_0196,7e-07,800000.0,50000000000000.0,5e+19,0.7,0.5,0.5,2.0,1.0,1.5,0.75,12.0,25,1.605017186377341,0.8830838426324084,0.280446967949186,0.7677679108071117,0.18929732842495237,0.17635387589997203,9.312197470423913,15.522047333533282,142.7664779192202,12.239406915564386,29.774361008927073,302.4787748211163,34.84766082327907,54.8602246929391,3282.884266666569,
RAND_0197,3e-07,500000.0,50000000000000.0,5e+19,0.3,0.7,2.0,2.0,0.5,1.25,0.5,12.0,25,1.5620539043860446,0.8699422702887059,0.28737275639633697,0.6794937563424154,0.23398005068229663,0.247594381438796,8.06483112062318,17.316562631192276,170.27648913256164,9.889921214879994,26.094577068631033,255.13511836500066,26.10307256807909,53.04083275896967,1777.4507418485307,
RAND_0198,1e-07,300000.0,50000000000000.0,3e+19,0.7,0.5,2.0,2.0,1.0,1.0,0.5,12.0,25,2.942036237109357,2.4631295780975058,0.07254932592422098,0.5128848235148763,0.37158064915149197,0.2749607446809761,14.039882878616933,26.823987694696232,275.42352068512656,17.604901183056928,39.84724601725356,511.3156412161949,39.57415197535962,60.86399642571384,3683.8898082277906,
RAND_0199,5e-07,500000.0,20000000000000.0,5e+19,0.3,2.0,2.0,2.0,2.0,1.0,0.75,12.0,25,1.5406590970303755,1.0327419748002218,0.09437636709227537,0.5169586350679373,0.4420208925623133,0.21173261084220227,11.562940390708816,25.148485985738834,294.11005397585836,13.728998122387098,31.81476612316343,390.9310506086009,28.715216579930473,53.72852687802566,1685.407289859779,
RAND_0200,2e-06,300000.0,50000000000000.0,3e+19,0.5,0.7,1.0,0.7,2.0,0.5,0.75,12.0,25,3.1702311130078114,2.6391746248577763,0.07733389381616355,0.5703726256316776,0.45500006155941025,0.2094917170986164,12.809748708885982,18.63770727856853,168.79712020217337,15.95584277356415,26.274864168095817,208.50575834844895,40.449124867557536,68.7603571800237,2118.1649267430475,
RAND_0201,2e-07,800000.0,50000000000000.0,5e+19,0.2,1.3,0.7,0.7,0.5,1.5,1.25,12.0,25,1.7627277784801811,1.0032429738088522,0.26793243103576486,0.7645780263101103,0.35013433842453356,0.25651702554094186,8.778664082022013,14.123918536331642,132.7746525528656,11.10436334819243,22.23376488205574,201.44283783053504,28.039502227105622,49.443138214657395,1585.1975523706826,
RAND_0202,2e-06,800000.0,50000000000000.0,1e+20,1.0,1.0,0.5,2.0,1.0,1.5,0.75,12.0,25,1.4474879386839459,0.6841232045688488,0.3192043434329289,0.801366432162142,0.16618483909205822,0.17555624641747156,7.943903781892174,14.636358616324758,136.0664686099129,10.1590536427631,25.642893750933165,237.8822059693624,31.06033824429868,53.907095552438435,2673.735026284414,
RAND_0203,7e-07,500000.0,10000000000000.0,5e+19,0.2,0.7,1.3,0.7,2.0,0.5,0.5,12.0,25,1.5677281286702591,1.0231866722277942,0.09111873526430667,0.5960898093111459,0.3957694436535341,0.24162095257379013,9.432402257759913,23.5321058430336,279.06144076244294,10.912966477726217,28.7685882870312,321.61346673821026,21.891644210282312,56.29108248508834,913.3795383855944,
RAND_0204,7e-07,800000.0,30000000000000.0,5e+19,0.2,1.3,1.3,2.0,0.5,1.0,0.5,12.0,25,2.2745626501325065,1.5023957881637107,0.3962011649947363,0.7138273846929332,0.18651960304203485,0.19899714896211854,4.367242128106576,12.841139355620413,132.74472884439376,5.209609175107655,17.790184675670577,163.1577727803563,15.877744459150886,54.59467232571677,1089.258023185153,
RAND_0205,7e-07,200000.0,10000000000000.0,5e+19,0.7,1.3,0.7,2.0,2.0,0.5,0.75,12.0,25,1.6915793301212234,1.0388595415314585,0.06068995403868071,0.8354112506351276,0.34571521900804786,0.2256126562960009,10.589602184180002,32.491318364865606,483.1661297206372,12.143428547946753,38.24878205815235,572.2067988852835,24.861663143441397,63.48415761866148,1869.4532078275995,
RAND_0206,1e-07,300000.0,20000000000000.0,7.5e+19,0.2,0.7,2.0,1.3,2.0,1.5,1.5,12.0,25,1.3279849612944994,0.7684490989715081,0.0426020559502369,0.558465939429459,0.6514089254989405,0.3178262812541493,9.823153833058013,23.76124589109962,410.31502954303676,11.357239432675557,27.406957598074744,501.1021076575904,21.863483759053164,42.69333621801363,1474.324652770196,
RAND_0207,1e-06,500000.0,20000000000000.0,1e+20,0.7,0.5,0.7,1.0,1.3,1.5,0.75,12.0,25,1.4862335730533376,0.9790597441535837,0.17067745224956754,0.5222791369004779,0.2426765746181367,0.1366298653023589,8.81599455245149,27.088355360957976,410.56355012842965,10.437170014785874,32.53687566525135,565.5049516349262,22.99951934774846,49.07406631666793,2203.752031556278,
RAND_0208,3e-07,300000.0,20000000000000.0,3e+19,0.2,1.3,0.5,1.0,0.7,1.5,1.0,12.0,25,1.4680278179311714,0.9565496760761465,0.09412142448464168,0.5535072800625971,0.3598604130795246,0.23523673408336299,10.488196225563913,27.886233669005815,517.234234720013,12.186850787460212,32.07590878002895,665.4869028608312,24.56749063444408,47.203227180217965,2227.8701158819144,
RAND_0209,1e-06,800000.0,10000000000000.0,7.5e+19,0.7,1.3,1.3,0.5,1.3,0.5,0.5,12.0,25,1.5221430441631028,1.0048151140661459,0.1562053078172433,0.551267360123899,0.22681684873566313,0.20519586366631506,8.827744170138374,21.540219802618708,225.7871798037695,10.450777655527013,28.473055403952085,272.4556508237516,24.065951588818308,63.612216158876286,1332.4586885532817,
RAND_0210,2e-07,300000.0,50000000000000.0,5e+19,0.7,1.0,1.3,1.0,1.3,1.25,1.0,12.0,25,2.9328876393261414,2.4550279877749372,0.05375003859172303,0.49783081604011703,0.5071494057907582,0.14748783465238224,13.547894756954076,28.83722553672028,345.4950435445402,16.63977083583663,37.752064304891064,569.3809733220342,35.00741371364391,55.61868617496653,3087.2524813576115,
RAND_0211,2e-07,300000.0,20000000000000.0,3e+19,0.2,0.5,0.5,2.0,2.0,0.5,1.0,12.0,25,1.578247835413571,1.0516998388713918,0.05048778533811804,0.5662444941271467,0.4777347196702759,0.3202617041163943,12.01573059748416,25.34570234485683,275.9588601867653,14.13517170408035,31.828724082960292,329.5299228047626,29.91084179363671,61.15382436268237,1238.2442586285094,
RAND_0212,7e-07,300000.0,10000000000000.0,5e+19,0.2,2.0,0.5,0.7,0.7,1.0,1.0,12.0,25,2.124231695506486,1.5189011622502677,0.11245163615478349,0.7120717943053702,0.3078595770965112,0.2240641709052027,5.825397024715869,22.49085061888403,393.5662898532578,6.714515168315496,26.44332432938296,460.24021560343465,14.798111555305251,48.225793147058845,1237.0408794955606,
RAND_0213,2e-06,200000.0,50000000000000.0,3e+19,0.3,2.0,2.0,1.0,0.7,1.25,1.0,12.0,25,1.7221186413565825,1.2460688054704472,0.08548308187332862,0.4975003282636305,0.37923071871484154,0.22903801937916646,12.813786381571019,29.558171486233253,412.6972747162177,15.266717414540054,35.89896282049468,587.4100179847189,30.869510745363847,53.025259467660646,2550.155662372842,
RAND_0214,3e-07,500000.0,30000000000000.0,3e+19,1.0,2.0,2.0,1.3,0.5,1.25,0.5,12.0,25,1.3997791363645053,0.8974433293309927,0.16734406698222606,0.5365929955691403,0.17442207511360736,0.19633644026068292,11.681493369422016,31.304416308588877,393.03033174073494,14.825801735672206,42.673199090596015,802.3138641102441,37.900671345805385,58.75049035479838,4818.114853509555,
RAND_0215,1e-06,800000.0,10000000000000.0,7.5e+19,0.7,1.3,0.7,0.5,0.5,0.75,1.0,12.0,25,2.431879030771834,1.823945317371156,0.3267310018882304,0.560813222075854,0.09791527909194885,0.18255259060416854,2.6201440587092812,12.367259813535766,178.36203726048245,3.1032198506717443,16.652156925340527,209.2348379971609,11.09875016964386,59.63967240972203,1416.8055133312923,
RAND_0216,2e-06,200000.0,20000000000000.0,7.5e+19,0.5,2.0,1.0,1.3,0.5,1.5,0.75,12.0,25,2.227813198770179,1.6520973049133911,0.17500402126098077,0.640273020454239,0.19004376290040947,0.21538325976455844,4.318752929618252,22.44157305544609,432.69066657015605,5.0552045389449765,26.967543422461084,545.2698502700861,13.386176550171362,48.16304388898342,1838.143901680521,
RAND_0217,2e-06,800000.0,20000000000000.0,3e+19,0.5,0.5,1.0,0.7,1.3,1.5,1.5,12.0,25,1.4149103652672308,0.8884379610419687,0.1943873837781243,0.5355338587655258,0.19900812460417044,0.19328889170216804,11.396393883958105,30.989894869618585,446.2319716776164,14.254316180935902,38.48699046964601,745.2612968305151,33.34890024312776,53.42327298303646,3660.987101621881,
RAND_0218,3e-07,800000.0,50000000000000.0,7.5e+19,1.0,2.0,0.7,0.7,0.5,1.0,1.25,12.0,25,2.127658545477215,1.3936437369846748,0.25089763821849326,0.797351205483387,0.24231340249222105,0.1939738782650732,8.88534819947132,11.808204423424954,106.92714383255883,11.594269098368152,17.16119979350664,134.5015453861414,36.89705678702741,60.67038707251802,2447.636298134206,
RAND_0219,5e-07,300000.0,20000000000000.0,5e+19,0.2,1.3,0.5,2.0,1.3,0.5,1.25,12.0,25,1.5031622241240756,0.9603339752777165,0.10458821508982687,0.5698697763154517,0.415293922220993,0.23871151938961008,9.553561185441172,22.867702573982555,257.8522983808606,11.134956128583,28.343169348775234,299.06125629493357,24.284163700526793,57.45764503482506,917.7212268697428,
RAND_0220,5e-07,800000.0,20000000000000.0,5e+19,0.7,0.5,0.5,0.5,0.7,0.5,0.5,12.0,25,1.554298672146481,0.9488842889830306,0.2483585310504333,0.6168263757200653,0.1550996117783602,0.22692683051517995,7.808053976025729,15.541613409857408,150.42233049017173,9.46098464366007,21.184483237303798,177.5349724676288,26.078692791577758,67.56046173790554,1666.597990335375,
RAND_0221,1e-06,300000.0,10000000000000.0,1e+20,0.5,1.3,2.0,0.5,2.0,1.5,1.25,12.0,25,1.5545446968510315,0.9439827482311545,0.046878300462439335,0.7252865264012112,0.4760803586571711,0.2355513279114999,9.888202540444228,26.465552925668717,595.7220991447842,11.255431597938493,29.76051793369089,719.3630370064271,20.74138707570351,43.84667630217403,2007.2893983822255,
RAND_0222,7e-07,800000.0,50000000000000.0,7.5e+19,0.2,0.7,0.7,0.7,1.0,0.75,0.5,12.0,25,1.7034615205084158,0.8872406001983049,0.28617502925128385,0.8353687549487798,0.37337743953689634,0.2133278698072032,8.038016285121891,11.187607267660542,99.48483301148961,10.019650373262461,15.192322866847896,116.61000240579503,26.95359118080023,55.57144407898706,752.0184340183865,
RAND_0223,1e-07,200000.0,20000000000000.0,3e+19,0.2,2.0,2.0,1.3,1.0,0.5,1.0,12.0,25,1.5988511234940084,1.0148971627246033,0.040149359246768906,0.6410080610015805,0.5572734412927333,0.31926212372535223,11.95297480432114,26.97067714955556,330.1015267860693,13.938679842912318,32.81408211171779,387.8826969302476,28.69838942244694,59.59334166712892,1251.909494002572,
RAND_0224,2e-07,500000.0,20000000000000.0,3e+19,0.7,0.5,0.7,0.5,1.0,0.5,1.0,12.0,25,2.120824000502774,1.6505110444921918,0.07829984169000219,0.5347976229823381,0.294505102335567,0.2099821745428624,13.502805415871144,22.108643891087944,213.09382511749396,16.614700208428378,31.601187461621798,276.0805260325979,40.323461167911866,69.16620458345136,2572.0884039619764,
RAND_0225,2e-07,500000.0,10000000000000.0,7.5e+19,0.2,0.7,1.3,1.0,1.3,0.75,1.25,12.0,25,1.827012083411581,1.2593392409903363,0.12921143489789355,0.5957767049844849,0.3824610804930901,0.24143544878755946,7.377534603270119,21.824493866560886,293.56809645763127,8.519238762391478,26.261055338015098,340.775793703388,18.275774832362213,49.89536408737153,921.4308480335305,
RAND_0226,1e-07,800000.0,20000000000000.0,5e+19,1.0,1.0,2.0,1.0,1.0,1.0,1.25,12.0,25,2.007260952947061,1.5065700446951917,0.127100124671751,0.543139029450327,0.2786895677772923,0.16165011367124033,12.513479292661561,22.88982873184653,229.44884436857797,15.755955989024814,35.854690161755286,402.556969391777,38.10726462771041,60.33769904365946,3257.214289286366,
RAND_0227,1e-07,800000.0,30000000000000.0,7.5e+19,0.7,1.0,1.0,1.3,1.3,0.5,1.5,12.0,25,2.3767688848812183,1.7289664473362027,0.176087054472208,0.6860386003318244,0.37021440555129453,0.20364737827551682,10.176650157213372,13.698077495134422,123.70515525146564,12.789262094983082,18.559893954860485,143.93529629069704,35.736188006105834,66.59498315881976,1322.6644015194865,
RAND_0228,2e-06,200000.0,20000000000000.0,1e+20,0.3,0.7,1.3,1.3,0.5,1.0,0.5,12.0,25,2.5059254449608273,1.8774069767466603,0.24822140541720786,0.6412246970099046,0.1825212590369534,0.24398351456939985,2.3901050506196895,11.671810246242286,228.39449493613913,2.722711094262566,14.285225167658796,256.0864769622717,6.153216235759854,40.521385416424074,699.8786479214782,
RAND_0229,3e-07,200000.0,30000000000000.0,7.5e+19,0.2,1.0,1.3,0.5,2.0,0.5,1.5,12.0,25,1.4763125802452022,0.8806761396369448,0.05092085004989142,0.5703246036616104,0.7624972565709766,0.2717276923362306,10.125448962054671,22.25104515392784,253.4746378466246,11.845649826776887,27.18260884959975,289.7596175144654,24.884282314201972,54.43051509593298,777.3079745598079,
RAND_0230,5e-07,500000.0,50000000000000.0,1e+20,0.5,1.3,0.5,2.0,1.0,0.75,1.5,12.0,25,1.6285121676289978,0.9572814302774008,0.21724662807157077,0.6870683101038509,0.3497785528873984,0.1947247341733709,9.48207840871346,14.506452261147732,132.88262993515858,11.732379202409982,20.233233466811733,162.69324569075008,30.370690744200246,58.76397942800059,1176.8299795193898,
