number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_rizk2023_fit_cap,params_rho_rizk2023_fit_scale,params_rho_rizk2023_fit_variant,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
68,52.8053039004892,1.252260475801203,6.7218171832183256,561249.4680797831,1.950020107385916e-07,0.21487313011010112,2094292459633958.0,0.0927185767663693,shifted,0.21487313011010112,164.0692429976331,0.0,0.3327671269081916,1.7531290049177318e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.0927185767663693, ""rho_rizk2023_fit_cap"": 2094292459633958.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21487313011010112}",0.0,0.0,5.1781600508636645,3.35253683064964e-05,0.4851936680850064,1.0278731587277947,2.157517005423815,COMPLETE
69,1006.9773505228521,4.123254297354624,2.3496107945654847,1311587.4073361813,1.9968635169762458e-07,0.20434666945604507,3204244836251609.5,0.276497074260563,normal,0.20434666945604507,24232.72643159796,0.0,0.8949017217596652,12023491014704.967,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.276497074260563, ""rho_rizk2023_fit_cap"": 3204244836251609.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.20434666945604507}",0.0,193.1678657503327,6.282002972292814,0.13036541281997455,0.47329328358038936,0.390266363237449,0.15752166932950598,COMPLETE
70,696.1230487261041,10.460951494197484,11.816401473590759,354662.98595048185,2.3256221752704768e-07,0.2201796342365509,1014256263316665.9,0.03114014947635077,shifted,0.2201796342365509,17089.902976786463,0.0,0.8584228654548869,30254949403329.367,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.03114014947635077, ""rho_rizk2023_fit_cap"": 1014256263316665.9, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2201796342365509}",0.0,134.43367397760483,4.351978341991105,0.09223761699357355,0.05948851381568376,0.4171463970225216,0.6789228401921436,COMPLETE
71,942.8595854838446,1.8027968083387798,7.165049112880586,371566.86742371373,3.6548981479351427e-07,0.31004036057346607,3075055739743268.0,0.2222119526054446,normal,0.31004036057346607,23569.946289003965,0.0,0.8849319962626797,12634710818769.916,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.2222119526054446, ""rho_rizk2023_fit_cap"": 3075055739743268.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.31004036057346607}",0.0,182.0864417099698,4.040132900001499,0.06858214517084536,0.2658233840754284,0.5704962785370205,0.8537689958170802,COMPLETE
72,244.4299380834507,22.159646095091055,1.739503164823674,184726.7544923408,7.122896494945202e-07,0.12708676405952674,3260874090645187.5,0.026426984999586216,normal,0.12708676405952674,11137.407914749272,0.0,0.8409684572134953,102777519529506.56,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.026426984999586216, ""rho_rizk2023_fit_cap"": 3260874090645187.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12708676405952674}",0.0,44.162066305540236,3.92123102304569,0.23051236532070754,0.27557676883492954,0.155517153119166,0.24775499386055067,COMPLETE
73,29.247048448032913,6.086353036442213,4.818118204970881,378928.8355205142,1.3578958411512305e-07,0.24854950610574472,1009805978980493.4,0.028191243869977137,shifted,0.24854950610574472,404.95430782972784,0.0,0.4466352502746782,2.982775115650009e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.028191243869977137, ""rho_rizk2023_fit_cap"": 1009805978980493.4, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.24854950610574472}",0.0,0.0,5.172016577811356,0.01675159480020467,0.025446143334253685,0.5842144242815763,1.2665743341395022,COMPLETE
74,31.970366237174865,3.5501649712775496,7.024157394133426,321613.38041685504,1.794907235975983e-07,0.573257448632762,1002460420930708.1,0.046246302765264195,shifted,0.573257448632762,338.08368168713304,0.0,0.42489611706971775,4.342289280592292e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.046246302765264195, ""rho_rizk2023_fit_cap"": 1002460420930708.1, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.573257448632762}",0.0,0.0,5.1335102353822775,0.007105304843426773,0.06428594563512716,0.6604025535097265,1.4261007869362625,COMPLETE
75,2088.7317914306873,1.8236046200224885,9.255803014622543,126443.39294239336,2.976302684341759e-06,0.8771647697725482,1604878100950449.0,0.38758451883545497,fig410,0.8771647697725482,31482.217679562113,0.0,0.8863236593187441,5327119823814.454,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.38758451883545497, ""rho_rizk2023_fit_cap"": 1604878100950449.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8771647697725482}",0.0,412.5395633548699,4.356358156437298,0.1698345166123608,0.07636621912543741,0.49893695277508127,0.5253400411487288,COMPLETE
76,29.969197653464697,12.84003620508016,1.158697496886212,737461.4310923937,5.766526345484773e-07,0.4790510788341094,2680404110957303.0,0.02274828311138661,normal,0.4790510788341094,326.39957099127304,0.0,0.44608496297308375,6.038230896087511e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.02274828311138661, ""rho_rizk2023_fit_cap"": 2680404110957303.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4790510788341094}",0.0,0.0,5.032050858972257,0.033757062252632704,0.06312609706416372,0.5862446664913715,1.220611772542951,COMPLETE
77,2074.221048593312,10.872686093481452,6.534979646355703,397970.4868292429,7.04806771501479e-08,0.128985074492817,1112122687595869.6,0.05370565664706679,fig410,0.128985074492817,31243.014339607274,0.0,0.8791591802278805,5319308180469.496,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.05370565664706679, ""rho_rizk2023_fit_cap"": 1112122687595869.6, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.128985074492817}",0.23116953489887404,409.5732824326442,5.244415900113077,0.2634833854017018,0.06795717569195026,0.40557845162761674,0.09203627358974861,COMPLETE
78,199.15131045183455,12.13828304495755,2.810108239653313,255517.26744908618,5.7473095528534327e-08,0.7739301802717067,1590386302512198.2,0.023015680003254692,shifted,0.7739301802717067,9835.538381695467,0.0,0.8345633838449402,145846145914052.4,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.023015680003254692, ""rho_rizk2023_fit_cap"": 1590386302512198.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7739301802717067}",0.0,35.048683703159014,4.399558463628176,0.14131151583751375,0.2032976216829724,0.20483213085004534,0.3723337618273549,COMPLETE
79,71.93661353576256,3.8279781426837656,2.4586435197744825,437397.70142824453,2.497724163725749e-07,0.13283663611040178,2742110280590058.5,0.07979784738430931,normal,0.13283663611040178,6389.392160909798,0.0,0.8446541131019294,551530406546295.6,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.07979784738430931, ""rho_rizk2023_fit_cap"": 2742110280590058.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13283663611040178}",0.0,9.129200832120002,4.049026445953373,0.03925157807659015,0.11895433396523021,0.48004853413232457,0.934677757622439,COMPLETE
80,66.09051802360274,2.6310882266849775,2.924611701403062,1156699.1573530617,4.5876718040175637e-07,0.38190386830993467,1361582441482019.2,0.043103855846762774,shifted,0.38190386830993467,131.22994322979568,0.0,0.26898443720524606,1.7859561076323128e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.043103855846762774, ""rho_rizk2023_fit_cap"": 1361582441482019.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.38190386830993467}",0.0,0.0,5.950935883712838,1.1907735862464106e-05,0.6121576074275874,1.36556991717481,2.5615718984045466,COMPLETE
81,281.925471965674,19.013257162012177,1.5969168137802086,412188.2185977973,4.962717024375263e-07,0.5695504977785945,3101783244162631.0,0.036014142685991554,normal,0.5695504977785945,12363.452541597313,0.0,0.8553547792411172,79055292773112.86,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.036014142685991554, ""rho_rizk2023_fit_cap"": 3101783244162631.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5695504977785945}",0.0,52.78389711032599,4.1273026503947765,0.19375148171789136,0.044366486538529704,0.1949444506019446,0.20044337294707598,COMPLETE
82,29.031458938902627,9.483733406389616,1.9905086565128574,464636.7380158194,2.5038863815315033e-06,0.647631147496558,3338925576841990.0,0.05017794027850795,shifted,0.647631147496558,340.114691461673,0.0,0.4728537078278061,6.148110076810377e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.05017794027850795, ""rho_rizk2023_fit_cap"": 3338925576841990.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.647631147496558}",0.0,0.0,5.0481640472425635,0.023848015802365098,0.07585139002124323,0.5224170945635507,1.1392351894642605,COMPLETE
83,291.11460959432287,25.480204053851143,1.6713701709376934,371877.81787324866,2.354908407968165e-06,0.8050247639023269,2675452173419509.0,0.05009618696239836,shifted,0.8050247639023269,12233.399613512418,0.0,0.8540409812564124,81228051534700.23,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.05009618696239836, ""rho_rizk2023_fit_cap"": 2675452173419509.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8050247639023269}",0.0,54.48843301650407,4.275888556914094,0.20099581157494742,0.05125817366856847,0.19851637944849446,0.13571023045840358,COMPLETE
84,334.2097739495583,12.169006520145102,2.5199457852047398,558480.2305100147,2.4263380403526104e-06,0.5216374304902717,3659902307673381.0,0.08131433730899658,shifted,0.5216374304902717,13284.78912164126,0.0,0.8639949159819187,65672107977147.1,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.08131433730899658, ""rho_rizk2023_fit_cap"": 3659902307673381.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5216374304902717}",0.0,62.58016329580438,4.016698603761528,0.11823045394508797,0.054190920361347,0.3521694209106303,0.47151517625374434,COMPLETE
85,29.91115314245862,5.560902646248421,3.3841659935813433,321198.0481844986,8.446795669027109e-08,0.1267830417875195,1063763387387210.9,0.022092396740559402,normal,0.1267830417875195,458.77193060982376,0.0,0.4627193048860263,2.4338523143152157e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.022092396740559402, ""rho_rizk2023_fit_cap"": 1063763387387210.9, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1267830417875195}",0.0,0.0,5.213360931614977,0.024751668939169948,0.02165463718628479,0.6155074639759034,1.2865302835679076,COMPLETE
86,49.605897286561344,1.9110567093429527,1.4307698554025763,106930.03460038888,5.047802976753221e-07,0.36246451100724775,2233574199426755.8,0.031866920770019264,fig410,0.36246451100724775,357.98469448545814,0.0,0.30797726832156314,1.520106449591093e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.031866920770019264, ""rho_rizk2023_fit_cap"": 2233574199426755.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.36246451100724775}",0.0,0.0,6.5751719141855025,0.014705529638990356,0.029250201506766826,1.3348326145040217,2.29151767908241,COMPLETE
87,35.389030074651544,6.2768975462291845,5.583164876570967,285880.8004824477,2.4024889914022686e-07,0.1300077825135502,1303258113631625.5,0.02038589931116969,shifted,0.1300077825135502,412.58584841919094,0.0,0.3901610785788198,1.8108079558001942e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02038589931116969, ""rho_rizk2023_fit_cap"": 1303258113631625.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1300077825135502}",0.0,0.0,5.830301155902219,0.012584020399229139,0.03356158790855722,0.7648083512487238,1.5825279243144694,COMPLETE
88,41.096041430311885,4.932839418330576,1.273956492736018,434867.3970236452,1.1399159341355815e-06,0.7117219362510039,2892360211280564.0,0.04552725194609963,shifted,0.7117219362510039,253.42227291489954,0.0,0.36584203300477974,6.386287538657372e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.04552725194609963, ""rho_rizk2023_fit_cap"": 2892360211280564.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7117219362510039}",0.0,0.0,5.7120328895452275,0.0130404770719184,0.1738069412616578,0.8502743144218139,1.727207758318276,COMPLETE
89,40.95728637237858,8.25489718266894,1.0453685717801031,180022.88224516658,3.279152267935637e-08,0.5829305884762497,1704649058614497.0,0.021684824256942598,shifted,0.5829305884762497,3739.959042319511,0.0,0.7762484299865207,2134583051223283.5,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.021684824256942598, ""rho_rizk2023_fit_cap"": 1704649058614497.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5829305884762497}",0.0,2.463726698214542,4.887903875142254,0.1411630899496931,0.20342859494971635,0.3522049763317803,0.6868207908023178,COMPLETE
90,820.8379302545197,2.3790862559175774,1.8404090313229764,248136.63048118065,1.7380118017349876e-07,0.15377113037887943,3149312370493205.5,0.44995176727588,normal,0.15377113037887943,21398.12421905892,0.0,0.8827965607707052,16763556995491.111,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.44995176727588, ""rho_rizk2023_fit_cap"": 3149312370493205.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15377113037887943}",0.03428135445681852,158.05423580135786,6.444215603693528,0.22372871201624273,0.0731758648305817,0.43152120521539256,0.16753499817990325,COMPLETE
91,33.044557694526354,3.0035710759571015,3.859548581096499,171661.1894129352,1.2453023970375276e-07,0.13109980554376408,1063489056793309.8,0.03332912496669284,normal,0.13109980554376408,449.7346237002385,0.0,0.43447485906022487,2.1133067769475226e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.03332912496669284, ""rho_rizk2023_fit_cap"": 1063489056793309.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13109980554376408}",0.0,0.0,5.445847793646583,0.019522692534041663,0.026398702846286228,0.7213178217404402,1.4691741008551742,COMPLETE
92,105.59805404744874,12.767817392809913,2.718700183954898,256725.38204059983,1.466401280744633e-06,0.5944431788070939,2979091476990035.0,0.029423585372388643,fig410,0.5944431788070939,7922.833363210492,0.0,0.8326183872747024,277081683658093.34,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.029423585372388643, ""rho_rizk2023_fit_cap"": 2979091476990035.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5944431788070939}",0.0,16.428940927447897,4.730870880059654,0.06992866303203413,0.045362359005090495,0.3511963533772192,0.8060102693011664,COMPLETE
93,516.4169648846771,6.639212244818573,1.6163993644877095,199859.76043635383,4.2289439648131135e-08,0.21390391437374406,1018276468000395.0,0.09978519134668716,normal,0.21390391437374406,16594.916471555633,0.0,0.8649823643358727,33807101477604.25,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.09978519134668716, ""rho_rizk2023_fit_cap"": 1018276468000395.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21390391437374406}",0.0006835704019800037,97.53227694506771,6.38608979243329,0.2851221065723433,0.10353365199146232,0.30502335964608646,0.10537013759976094,COMPLETE
94,416.4401950355883,11.671087759413433,1.2556964767668561,578663.4016183523,1.903790891181807e-06,0.9380195578589983,3953902153863393.5,0.18936781006054643,shifted,0.9380195578589983,15318.662722574712,0.0,0.8736630944460917,44287462692272.586,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.18936781006054643, ""rho_rizk2023_fit_cap"": 3953902153863393.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9380195578589983}",0.0,77.65447492074452,6.186769872558855,0.1905061982593401,0.07887647647471491,0.347508059812066,0.1005491254470746,COMPLETE
95,25.03888756348114,6.288490397227964,2.6623039582319423,434851.0103008946,7.006524678854243e-08,0.25881997908062393,1043865897372967.5,0.027801282580510307,normal,0.25881997908062393,514.7855771619454,0.0,0.5477868544266766,2.8765180043215427e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.027801282580510307, ""rho_rizk2023_fit_cap"": 1043865897372967.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.25881997908062393}",0.0,0.0,4.6932144711788135,0.03274143750747207,0.01515827334621138,0.4733480160811874,1.004794190427138,COMPLETE
96,207.69296402598286,10.6478477147619,1.7127463562723868,872050.1213571376,5.147157644807671e-07,0.5013039652333664,1057946572298296.6,0.05357146135152369,normal,0.5013039652333664,11220.617115518946,0.0,0.8628637371402283,108564494473858.66,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.05357146135152369, ""rho_rizk2023_fit_cap"": 1057946572298296.6, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5013039652333664}",0.0,36.72972041726409,3.9438226075596288,0.08963656995531515,0.12129412985852255,0.39094835228845276,0.6654666055034577,COMPLETE
97,493.89837027476716,4.031350478851542,2.583248632317707,577946.871113498,1.1537087608371779e-07,0.33640107035761,1159918966835377.5,0.11340065932371071,normal,0.33640107035761,16622.439476320327,0.0,0.8749053816516691,34810508995703.844,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.11340065932371071, ""rho_rizk2023_fit_cap"": 1159918966835377.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.33640107035761}",0.0,93.57325027199585,4.624663112031647,0.12765974945342898,0.1295365407571258,0.3853550688324285,0.4372722298772413,COMPLETE
98,1853.557279364362,7.8704833620332755,7.0404434658317285,400379.1197579206,1.1018557396104375e-07,0.43456670961481814,1031446694214166.2,0.060916159635312175,normal,0.43456670961481814,29653.224764311286,0.0,0.8799002648015578,6237290153899.533,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.060916159635312175, ""rho_rizk2023_fit_cap"": 1031446694214166.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.43456670961481814}",0.0,366.3259570959513,4.612118234904977,0.20844953387951665,0.015800770202396598,0.36108749392840866,0.18691666137115326,COMPLETE
99,123.01669693499989,12.024446249011307,1.9204030274116894,1009952.0920428489,9.494822539838072e-08,0.20446806054495223,1110856621185702.0,0.027094817111432093,normal,0.20446806054495223,8748.58373804745,0.0,0.8513142890648397,219972251678571.4,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.027094817111432093, ""rho_rizk2023_fit_cap"": 1110856621185702.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.20446806054495223}",0.0,19.882426485872855,4.338551414056828,0.06432593864717862,0.05519285269434966,0.4044612490225402,0.7795737635366512,COMPLETE
100,26.785965304656237,6.515785812852328,2.2484037588079904,710176.1923580447,3.893921908023086e-07,0.21362752223406323,1196323561252734.0,0.06196593057676876,fig410,0.21362752223406323,362.73394914655773,0.0,0.5627425455362048,8.914069801651268e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.06196593057676876, ""rho_rizk2023_fit_cap"": 1196323561252734.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21362752223406323}",0.0,0.0,4.077259805855298,0.020868537897286855,0.15545089862951303,0.4468783418113077,0.9322235540815123,COMPLETE
101,30.916688744930468,3.2683331594450125,4.2875396897922595,176281.51191105653,9.615823901772806e-08,0.20767970043386094,2301331469318552.0,0.03711697659267704,shifted,0.20767970043386094,483.51758980072793,0.0,0.45097754477115515,1.8027620434547594e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.03711697659267704, ""rho_rizk2023_fit_cap"": 2301331469318552.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.20767970043386094}",0.0,0.0,5.375439463645355,0.022498936226738115,0.0323254623081857,0.6241470930879852,1.3151656867623909,COMPLETE
102,52.928433227130576,4.079078682143602,1.799892207765219,766668.9343580515,1.2351023083361018e-06,0.2775716025259336,1014329371994959.6,0.042785180647877404,fig410,0.2775716025259336,169.06475308536707,0.0,0.3092247479636548,1.46074665223635e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.042785180647877404, ""rho_rizk2023_fit_cap"": 1014329371994959.6, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2775716025259336}",0.0,0.0,5.884394478334045,0.00160676313459441,0.4140718843027267,1.0340726850231075,2.1700327994498956,COMPLETE
103,791.968608081743,10.026203999676332,2.34922723752949,1762738.4986962697,7.842661262881275e-07,0.10973236146734089,1855916446194598.2,0.13866266105319053,fig410,0.10973236146734089,21464.269489024693,0.0,0.8891906907868967,16972576524167.568,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.13866266105319053, ""rho_rizk2023_fit_cap"": 1855916446194598.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10973236146734089}",0.0,150.70994795189833,5.656861818012389,0.12919403312613423,0.4141529054688042,0.42803477675211826,0.33380613598160314,COMPLETE
104,887.6924116324747,9.567846989673132,1.8370345105379868,294563.9683367991,2.9076282756063187e-07,0.1487686103519557,1321067239721772.8,0.16983042753661287,fig410,0.1487686103519557,21828.77953468176,0.0,0.8768748225924771,15475184244848.904,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.16983042753661287, ""rho_rizk2023_fit_cap"": 1321067239721772.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1487686103519557}",0.10575587996403367,171.37903588005872,6.37999617047886,0.2957800058062845,0.0389781991035292,0.4924374377802487,0.2904910462453192,COMPLETE
105,115.90729590656865,3.878913855218582,1.2804018339670218,430114.38811248477,9.295934547122989e-08,0.5291057480110908,2005468927697305.2,0.10923823873922213,shifted,0.5291057480110908,8258.132761089855,0.0,0.8514830740464018,261694061433935.88,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.10923823873922213, ""rho_rizk2023_fit_cap"": 2005468927697305.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5291057480110908}",0.0,18.95670372549611,4.292858730398698,0.09560958011935476,0.06138917545333211,0.2928201548994815,0.4515131461830622,COMPLETE
106,50.49616043738833,2.9092986295773184,4.498952331760995,835565.4500705018,8.078901285741454e-08,0.3028048879097083,1180996157955951.0,0.02936866251327461,shifted,0.3028048879097083,196.15715733054057,0.0,0.31252225573324977,8.450506673136031e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02936866251327461, ""rho_rizk2023_fit_cap"": 1180996157955951.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3028048879097083}",0.0,0.0,5.6748144520113595,0.0004220189344796632,0.3182742773952321,1.0878956333416874,2.1651540737290667,COMPLETE
