label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd2000_max_nm,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_2000K,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v4_trial_00106,1.9610977052503198,0.9270664058424303,0.38335957598340686,0.076273341924272,0.09767385901238,0.24586248408486586,0.07575866754789609,2.3023811591793627e-06,1335355.0709578535,8008432729827.3,5.952901162112146e+19,0.43239266759889083,3.2433788427109174,0.05089971803906939,0.2926410998988591,2.9474222862255797,4.5521073734577575,0.012477733638117742,2.9754661530906503,0.8445284604072446,105.21158351298713,6.0992401536895e+18,9.47621132788614e+18,2.035841864269384e+18,-0.6678906965240876,4.561408060368298,3.257370433975039,4.345779404668922e-06,0.0009925853522048556,0.0009925853522048556,12.0,22,0,4.2934800659537927e-19,3.3332402711991755e-105,5.12026917858511e-88,2.762265807412514e-106,0.08287028784812904,1.101286714990747e-19,1.7497272438675203e-18,8.879513989721883e-21,800.0,182.42296769768106,350.93856085157944,1623.9090820010565,8.90188939745935,4.6273315706900835,2.8,65.42207181902067,60.776832482766494,46.45767041667372,0.8636171939596441,0.08371009056599259,50.977013890717814,81.57127030693636,79.22261633717032,72.65958185355493,49.952156218738715,19.09117565260502,2.9072036157767838,27.648296340230647,32.28446676067156,46.01961888733244,88.59257802530642,89.0604405657625,41.532313579341846,11.986547312392393,14.238318221226388,19.87340499192373,38.507952488965074,65.6451848340414,80.54171300716956,capture_only,0.445984601834175,0.3457943572002447,0.13132403755495084,0.0004492293967524319,3.45614502844259e-05,0.15036387067786156,0.11600458875515507,0.0024812404714055283,0.00020955263081049008,2.128812702682913e-05,1.000769577385979,1.7870636393856592,6.483647238914508,6.5929063993616825,7.391386658438871,10.543355551337186,10.85581478222122,7.38059491088191,6.291818509993442,6.423060852848112,7.423555464506153,11.53741005182481,15.26342996072277,16.551062088926635,0.8532575683342137,0.06233622880706423,0.0016660773596252937,0.6822796931026464,0.33367555056823084,1.6862651305706464,106,TrialState.COMPLETE
capture_only_v4_trial_00161,1.9612610156553745,0.8908086974933418,0.5377198854297147,0.3553134033091785,0.11028697468399971,0.2238485277482577,0.13178746580901327,7.464949848199912e-07,985399.7896290596,10064814337610.754,6.772631873184432e+19,0.2512966819919446,2.4455269603606697,0.10432170527078712,0.8413274890823411,4.699567068365844,1.814382247335035,0.0324867023678746,2.7497143688704226,0.9597608564539432,93.35612377732978,8.068086400017829e+18,9.480364238410086e+18,5.367631785643842e+18,-0.24704230738085525,4.007920460865848,3.974287261417151,1.2339513451652926e-05,0.002068332416658477,0.002068332416658477,12.0,22,0,4.2934800659537927e-19,3.555339020494821e-105,1.1216711547120563e-87,6.221255918833961e-106,0.1749834792961068,1.25293689653912e-19,1.3563912215178151e-18,5.16870011226875e-21,800.0,136.9183179293252,200.4883818807898,544.6320389451639,3.9777879774004616,2.716526682673321,2.8,61.259707910839154,56.946093479486784,41.739171269728864,0.28380340223943856,0.03417811496354896,47.724615860098176,81.5609443040719,79.64478005813397,72.76715816184822,45.17618648178181,17.85011907332009,2.788244141877994,31.789650001158847,36.19840436367169,51.0474756246188,91.11834713348571,90.90386452499601,45.029278397791245,11.836849999808452,13.749955684150596,19.793389965740836,43.631256727822695,67.27052158662633,80.9336849618532,capture_only,0.6107256205593247,0.4759354963756169,0.18708216741660233,0.0004664927162864099,4.016598305949684e-05,0.20846563844667546,0.16138217932887094,0.0036157932422645335,0.0002987128664278903,2.8918310419654665e-05,1.0023621729083836,1.9083130226714593,6.339916467442692,6.379566660465926,7.0262709382357365,8.597382971558536,9.061917194057374,7.088928571676775,6.39374005767298,6.44388207838655,7.376355855475232,11.18894099715322,14.879060627187155,16.278041977958402,0.0,0.07204261706270333,0.0,0.0,0.2608693749347164,1.6945132225560153,161,TrialState.COMPLETE
capture_only_v4_trial_00088,1.96553262706849,0.9559281693886117,0.4060502957543932,0.12460731085138638,0.09410316870330827,0.1541624588119073,0.1348637370050059,1.3094985918941074e-06,1400684.4167309734,7562268804445.8955,6.8207752802275344e+19,0.5158462310385716,2.7567941771199327,0.08555219154548356,1.794882330226876,7.683413359146906,3.868833744136354,0.04842837873160925,3.0058957803904103,1.3085693956611046,103.14027294006577,6.540342329636066e+18,9.539221853910522e+18,2.4850729534371067e+18,-0.5841738066108701,4.26122946209986,5.138299607588039,2.3831782165796544e-05,0.004062364138289874,0.004062364138289874,12.0,22,0,4.2934800659537927e-19,3.567953247033845e-105,1.641342007118125e-87,9.118185811856073e-106,0.25555788376533006,1.261843426842094e-19,1.5314883456957267e-18,1.0610934695544188e-20,800.0,173.60739729066373,323.17809121544104,1466.8310147835452,8.449127385555412,4.538769968183604,2.8,67.33661598162581,63.12679437151459,49.46707286130571,1.1545617983879912,0.12008352897566046,55.00644287182606,84.57619933396427,82.94733569348746,77.74448826143241,59.91363116891533,31.05796956682064,6.754569665450015,27.431093102847345,31.680229706275206,44.974691069504196,91.09931669720923,91.84283108283834,39.453565600488325,10.474462468109039,12.11071453290259,16.766671111202267,31.807634982917104,57.45626255048055,80.16513615056203,capture_only,0.3035084917699505,0.23496533097349817,0.0938604975332996,0.0003470957775190211,2.708010541090133e-05,0.10305666764889035,0.07884979837886659,0.001804301846670316,0.00015622412606812979,1.775667303059833e-05,1.0036742417148958,1.6332110067262393,4.928782423756886,4.958010591236718,5.464375571656801,7.745774408625236,8.037058308080574,5.461501712013079,4.846281530277806,4.863099975231111,5.457843836090388,8.276929546320892,11.485611658572745,13.080276427314908,0.7223591789862877,0.08744694199485195,0.0,0.5894292332140252,0.29438911122460215,2.2639717706291784,88,TrialState.COMPLETE
capture_only_v4_trial_00121,1.9666307842307378,0.9034225480986369,0.5128669313341587,0.3154006066549599,0.08901915387936535,0.235798384874458,0.10621743932936269,2.496598204626373e-06,1327029.6110579553,6535220462946.343,6.385390233532512e+19,0.34259125034384597,3.361115595253343,0.053905760619307144,0.20548678299352496,3.149316703104274,2.0726250074479915,0.01570011221381843,2.8077523369690347,0.7523289780939054,99.44739319934808,6.815378463463085e+18,8.243666555895874e+18,4.139116851480054e+18,-0.2992127297448673,4.453728747263404,2.8748017236310472,5.178214534924704e-06,0.000994368237700495,0.000994368237700495,12.0,22,0,4.2934800659537927e-19,3.452200460015902e-105,5.217570961879472e-88,2.8565038850137247e-106,0.08274443845594548,1.1812971932035147e-19,1.8401359226291977e-18,7.041310266394365e-21,800.0,150.22297472163694,230.52417085662748,725.1157578603782,4.82692983016757,3.1455085823141626,2.8,64.59848604077203,59.68879951234712,44.572568788290525,0.445060422710678,0.05949337501516455,48.850024534094636,80.73364694959206,77.94960698720176,69.98383357703327,42.34380275537596,17.743005965035778,2.973204379374815,27.783918553414516,32.70202922906644,47.25990066084571,89.08196052932333,88.73072522980569,42.99941138537074,12.124974000148752,14.80803002057675,21.77446801595018,45.20172839764909,65.66549180135061,78.76636266284987,capture_only,0.5181111415385818,0.4072801242841535,0.15745009125093232,0.000488805628819887,4.244975247372745e-05,0.17592117328232845,0.13795093656364085,0.003093402442801511,0.00026096105341357227,2.634556553649524e-05,1.0007847312899887,1.8797876423678368,7.099484264274886,7.20189113430229,8.010080459612833,10.472490242337194,11.20973894542667,8.018238582694357,6.965457876976871,7.104412055657848,8.188668153396593,12.451375444532147,16.591241272560193,18.260406612209778,0.10426313155031512,0.0683951312096183,0.01019776522809102,0.08048467381977757,0.3358811671479304,1.4767498408439264,121,TrialState.COMPLETE
capture_only_v4_trial_00219,1.9676650124728914,0.9583225605460082,0.4146948026551988,0.14162925027509185,0.12170694998923279,0.211229954829117,0.18845997541675302,1.2810538992141758e-07,750626.7981732461,14408592975293.168,7.716670915392019e+19,0.20022341015807393,1.6370237343161722,0.29134955204446833,3.7776302267372617,6.844934813399795,5.280462371488084,0.08435030118835089,2.162315377123393,1.7340874214921298,91.34074617964257,6.773868509592874e+18,9.696439319134638e+18,2.7034686718356055e+18,-0.5546909426856526,2.893417058495191,6.016579276485697,4.5619409307560926e-05,0.005535784806402355,0.005535784806402355,12.0,22,0,4.2934800659537927e-19,3.795048007730089e-105,1.1713918757483075e-87,6.701608107296572e-106,0.17658823007366822,1.4275841193475236e-19,9.365517856884471e-19,4.12521079585895e-21,800.0,151.9254295907265,279.26432394911683,1157.8588947800743,7.62123166542456,4.146103871796532,2.8,65.04594582414514,63.83421739204884,53.10112462295218,1.0979771488385057,0.09801130568025487,59.003233417683,83.13921563171412,82.76167088005417,78.44728603275902,58.34174055545244,28.01989220208551,5.7133260254408595,27.323762377233916,28.883128215900804,39.38245609871001,88.9001008132354,89.71058399079206,33.42325704471911,9.62017974228882,10.21884513971566,13.716660046014226,29.138246600834645,54.404051275195975,74.56400267178242,capture_only,1.0370887525886878,0.7852110778024263,0.3212707990370299,0.0009448991100364751,7.177089279661615e-05,0.3558627119540077,0.2694224401152105,0.006352205026536152,0.0005202877428112398,5.4044895398564504e-05,1.0203583653162298,1.7452576262497697,6.593203046032261,6.497443314247927,7.195148479300798,10.000977138816069,10.191332932634891,7.303075755896391,6.8847419140430395,6.750061540114963,7.725992971612712,12.51366063868638,17.575536234975694,19.722617257881325,0.46488241231672855,0.0970040356572676,0.01959673147728809,0.3987843770601821,0.20396120484067826,1.9639196909690546,219,TrialState.COMPLETE
capture_only_v4_trial_00233,1.9682942051948196,0.9496189465060433,0.42151192728379444,0.14624242046440253,0.11351302224226238,0.19198634953083918,0.15074853008650735,1.3408535424878698e-07,744934.9383765886,13509300504408.475,7.074871144713163e+19,0.22359307999058928,1.8119273989691862,0.2765221014653792,3.002042267861788,5.9960839204319445,4.96453039506895,0.04122507760921622,2.2324459026568606,1.6844545653433518,94.15217697565375,6.38559302262208e+18,9.081919939268449e+18,2.579152201461378e+18,-0.5467006975338043,2.9789513555277676,5.808862611282948,2.0326908449109715e-05,0.0026647109449338285,0.0026647109449338285,12.0,22,0,4.2934800659537927e-19,3.6338044420081375e-105,1.4562118674006403e-87,8.158181218923404e-106,0.22450798740327851,1.3088511617719352e-19,1.0151017449616925e-18,4.6014449314965555e-21,800.0,156.42609891532348,287.29603984863024,1202.383519430364,7.686591481650628,4.185172618682362,2.8,66.09181116978479,64.48010680518493,53.44939512329833,1.1843410460885924,0.10820161166215947,59.200628131000606,83.23548589861197,82.70064799613716,78.16396622285419,58.05118059475868,28.23543782351116,5.907645177143643,25.888708536305487,27.826797711633468,38.511954091793946,87.89444628594102,88.74559663795456,32.6895834384184,9.121102104782974,9.844353445440902,13.405638079042172,28.306948632820028,52.56758350992023,72.49482641385971,capture_only,1.0251412285761854,0.7704165446729596,0.30468741092993223,0.0009042729179567404,6.887365693038637e-05,0.35278714729859745,0.26512449809040284,0.005933887544732083,0.0004850172538884097,5.0725771117083056e-05,1.0138653213522217,1.6896866342864962,6.9943390653335555,6.922678938508669,7.733963373977811,10.920308395052434,11.146132876726353,7.851853330367492,7.290624849306486,7.189874060331518,8.325639007695504,13.63593688487657,19.196493649314746,21.59747768322554,0.50198626619197,0.10417506395068309,0.03495849231877417,0.4213310824900575,0.20387630699721254,1.9523453770613022,233,TrialState.COMPLETE
capture_only_v4_trial_00159,1.9695102203041166,0.9286177761495168,0.49359595710725235,0.279207433329293,0.12219779130015031,0.16182075080139663,0.11889777937361204,5.809669025697454e-07,1035045.3997723716,9552739127403.834,6.574576509644172e+19,0.24202834707488532,2.490150540356301,0.13637544929822396,0.9795429715624469,4.384552665405752,2.8353460956757623,0.03658422556226535,2.379621347330657,1.1958544632927244,91.19783401323262,7.489721613585988e+18,9.316613692237044e+18,4.1839796826206597e+18,-0.3476685211706905,3.2872586655162856,4.300416665007884,1.3839000662256848e-05,0.002025713607821994,0.002025713607821994,12.0,22,0,4.2934800659537927e-19,3.5029680492408675e-105,8.530723520246427e-88,4.700238185864023e-106,0.1341787341418263,1.2162966542841717e-19,1.3720173477143135e-18,4.9762213988098685e-21,800.0,140.97955857119058,228.3822686383619,793.1240215146919,5.625808660155418,3.472791588608771,2.8,67.8434011755242,64.2738186274172,51.39013922681002,0.9310350925573252,0.10697046098394355,56.87182904824936,83.96236429069451,82.49511459692076,77.04250835710123,55.96254963323104,29.114312101320873,6.415392707107197,24.679775055337753,28.354337097313145,40.73665038637856,88.42445199309381,88.71205973426656,35.2208811461951,8.91994682885965,10.381862833569597,14.83730138038874,31.196937218167093,52.91283396347618,73.14805163567418,capture_only,0.6765027610466468,0.5222583530318837,0.20271121923956933,0.0006477837157902113,5.2142733770426944e-05,0.23201548975143801,0.17846599352004175,0.0038880505437601945,0.0003257489065990409,3.551796399781487e-05,1.0027626038116224,1.657080760642395,6.800321008091397,6.849585922237768,7.6704991675718714,10.643865130633078,11.180917662015714,7.736393403888995,6.885673390694382,6.94455657598961,8.051295863858794,12.836625098058123,17.97252818629636,20.43652013925464,0.16093668459557658,0.1024044956597506,0.02430847934965885,0.1573504221837527,0.24172652041024356,1.5914962994357709,159,TrialState.COMPLETE
capture_only_v4_trial_00105,1.9697919783493505,0.8877877191726964,0.3940942730471983,0.06493090347032382,0.10307329977533784,0.2153445051955569,0.07778430106677121,2.277802220280174e-06,1364623.1963750594,7051293046303.532,5.980731497865918e+19,0.4344206092751812,3.202733718238316,0.050250360450247736,0.30072857729846025,2.8600377855937347,5.047149192119648,0.012928797828550203,2.660783672324602,0.9573098524533897,104.74906223987739,5.526758993072716e+18,8.55156314239611e+18,1.7559378105170967e+18,-0.6875363762080489,4.048208759874407,3.4274841192071372,4.307678711130683e-06,0.0009108818595792105,0.0009108818595792105,12.0,22,0,4.2934800659537927e-19,3.3410227813328275e-105,5.858882897528587e-88,3.1637471944494664e-106,0.09469397252021608,1.1064353271051948e-19,1.729449110498413e-18,8.92165183984214e-21,800.0,185.5500639146188,370.96597704297534,1772.703480769392,9.553774562886192,4.778614726072385,2.8,69.82567599114576,65.74959805800997,52.95468362198832,1.6701488459757727,0.16567926498959828,57.00930968720384,83.52990880299959,81.49107896699834,75.75934859138582,55.93942793537676,26.35686103452487,5.208896613013879,23.26901429406323,27.325513655213154,39.48156371335761,86.88784333167877,88.02302431210627,35.47835245219,10.081073585073486,12.02237038341785,16.822033985942195,32.42298115335996,57.74587951778332,76.96751630446215,capture_only,0.4424995144328676,0.34335546604716416,0.13075957479851272,0.0005219793245393007,4.088550993893221e-05,0.1491680908508748,0.11512865002258539,0.0024578547379068257,0.00021214484867871904,2.380928535376069e-05,1.0007412097233235,1.688649235967127,6.462810200358138,6.581532820729725,7.432993089855576,11.441485843020905,11.811255537394194,7.4030857059163715,6.239849521076071,6.371421999561251,7.375437367504534,11.635133056525376,15.897047302843136,17.82356327323864,0.97725290064116,0.08245862032765815,0.005673425291790296,0.7841648571009722,0.33489136884701215,1.5655303751639886,105,TrialState.COMPLETE
capture_only_v4_trial_00112,1.969833726074564,0.9133351084692674,0.492687495133558,0.27782055194555355,0.11346455143510864,0.12774518715934008,0.07392245479736456,1.693876204533189e-06,1433668.53972493,6406853356727.748,5.9277852140403335e+19,0.3782322492053425,2.9944603543437256,0.06265000463134553,0.388257965100299,3.1523085976170133,2.5848102092431975,0.018667630204079643,2.4684034853220598,1.0474418721134369,94.15039860811274,7.060916122969445e+18,8.69944233250659e+18,3.890008053604344e+18,-0.3495409131152315,3.710381867067347,3.6376571023095745,5.94792562435534e-06,0.0010628599656508696,0.0010628599656508696,12.0,22,0,4.2934800659537927e-19,3.3262011840894394e-105,3.863404284620462e-88,2.0824213979671579e-106,0.06260659781880358,1.0966402645974617e-19,1.6140501634977829e-18,7.766900540493332e-21,800.0,147.69375389889348,245.6622146890338,932.1411775367026,6.311310755733227,3.794401913687188,2.8,72.25990667445113,68.20180623705832,55.4464643856617,1.4778717840076814,0.19573161860975455,59.38972854436363,84.94723846317731,82.8915310320873,76.88039060555333,56.24060073251332,32.42591292900737,8.555682588747262,20.70900291681345,24.76421210207537,36.882491526092636,87.23190586018158,87.7437858944436,32.98151364658503,8.51958874039484,10.486543594627019,15.540665119350912,31.848249666049092,50.80662599610413,71.90346895795275,capture_only,0.48847134054872526,0.3765270687787029,0.1414665058725206,0.0005807271067266954,4.8887593222828277e-05,0.16575543216425032,0.12721076277774038,0.002694528008397911,0.00023318202098906464,2.777643538008243e-05,1.001404974783622,1.521374673600588,6.542619068186671,6.657454592087604,7.52957758237315,11.289641628704004,12.060433599353429,7.509893006334627,6.367417364263584,6.494714610507942,7.531613783412878,11.908455073429186,16.767227892867528,19.54082067686464,0.27678431461391884,0.11124129138992277,0.014828651703486209,0.24335232217530692,0.31248605691581266,1.5205700722854716,112,TrialState.COMPLETE
capture_only_v4_trial_00207,1.9702725525734082,0.8710285887810588,0.3886144459354927,0.0,0.09910272618227842,0.3545276844273035,0.17838348201758042,8.099782273370842e-08,650775.3027916666,15331328919037.73,7.539689938535311e+19,0.2215304915874733,1.6822188247591534,0.34494148367640676,3.115803854817741,7.005885323833323,7.8917833399421795,0.07381727406341772,2.4000714558309095,1.4555675236286043,107.72059101206901,4.583944808780079e+18,8.265808408187967e+18,1.2188261924161024e+18,-0.8313435560393063,3.266063930997732,5.532296324403191,4.0076057527362025e-05,0.005714103641447321,0.005714103641447321,12.0,22,0,4.2934800659537927e-19,3.751276076935412e-105,1.6601109541009713e-87,9.443246832339212e-106,0.25173425358908347,1.3948426386290327e-19,9.56900353495413e-19,4.562788827771119e-21,800.0,194.69366039875268,389.80950164459443,1729.3672735144798,8.88250428890472,4.4364420729056935,2.8,57.390396616019316,56.14312783078167,44.22109580559224,0.49366227314238903,0.04088455802060199,51.09002849249727,79.47883462777263,79.14369342976124,74.19948293397582,50.16177150999791,17.422392643025336,2.445038598495059,33.71797611315353,35.38956038155334,47.15125424607737,88.90300152121286,89.2769966013227,40.12902853506312,11.902729098071479,12.49313681612121,16.389969085934982,34.8275965764233,62.74285952872207,76.4077819229169,capture_only,1.3412181522000313,1.0187169497265602,0.41183361424119486,0.0009641978899791544,7.188467736366417e-05,0.4629652368058581,0.3513619855248852,0.008056012152236353,0.0006197154206850417,5.678745770754085e-05,1.0152669774146066,2.256463243630054,7.55040911862713,7.448594837938429,8.2158163340892,10.60237200775478,10.682046955979358,8.432000590820662,8.155471037350052,8.01180776859269,9.268197510364706,15.002575901426544,19.834128112831912,21.14712269113035,0.9411393945953999,0.08626328711450983,0.036495125002127184,0.7182660257272443,0.19497592033615943,1.911398829247371,207,TrialState.COMPLETE
capture_only_v4_trial_00118,1.971247342813283,0.917156270674239,0.5021036359984231,0.2931040143636321,0.08243451698330599,0.23408703597191957,0.10535247207637859,2.58706836678324e-06,1307752.4831567602,6522586052330.615,6.372685358832856e+19,0.37572234113101133,3.437331985892132,0.05460935742710975,0.1895421329692942,3.077632901072872,2.232620019854231,0.01454641030745182,2.8756658720227293,0.7368964540776904,101.64455223862412,6.537286112292099e+18,8.065815617923841e+18,3.782852223051732e+18,-0.3288289140160106,4.552980751104751,2.818374523268587,4.861085507618593e-06,0.0009482110359440675,0.0009482110359440675,12.0,22,0,4.2934800659537927e-19,3.44876436518668e-105,5.361150958283468e-88,2.9338506490353117e-106,0.08506961735776644,1.1789467913840784e-19,1.8810547877182626e-18,7.722068627008898e-21,800.0,155.14278607293187,242.80114556879232,809.1875144998105,5.215759849248907,3.332717037245383,2.8,64.27900748241565,59.33311011013439,44.251532268861546,0.47808940128007654,0.06205399259564324,48.54784662670471,80.49476764346926,77.70064112283744,69.79509821208461,42.94253905455076,17.702272772687458,2.8905246458166323,27.943662470115555,32.89783749509863,47.41053035885884,88.73566753768925,88.43110458592797,43.12497213763703,12.19358709748471,14.879872225879732,21.749892499760193,44.23883605504457,65.2693537064711,78.44855217586804,capture_only,0.5287636204281111,0.4157840290172613,0.16063425606627915,0.0005054597542627582,4.278324157281347e-05,0.1797551045125953,0.14108164374923823,0.003159226401112724,0.00026460589717143036,2.656729251757868e-05,1.0011955962931458,1.8751346225647223,7.248566427040703,7.353268365749723,8.177303116213341,10.78573760127641,11.506798638234805,8.192098100621845,7.131890154533404,7.278405007533595,8.40076211141511,12.815465664003572,17.028108914944283,18.66089661102281,0.1743229287498421,0.07036890060958116,0.013490752538443384,0.12188533980242504,0.3369998683067727,1.4990940406313407,118,TrialState.COMPLETE
capture_only_v4_trial_00255,1.9729860517592044,0.9318560546327983,0.3542481696946016,0.054852669469180014,0.14200212961233546,0.17112265562255555,0.16839709203793,1.1177361763110307e-07,952864.0906607215,14983190649252.32,7.368296548156357e+19,0.22990190369609545,1.4927040381965702,0.5949501073057044,2.6963832697226544,7.5379587152108165,6.620340243179653,0.05294864810943676,2.2582364187692363,1.2984497371102557,88.67479385756474,7.731793298624867e+18,1.236887213594314e+19,2.439707214455049e+18,-0.7049923895485981,2.9942381619816993,4.376023203370669,2.721601277265556e-05,0.0032662341520070166,0.0032662341520070166,12.0,22,0,4.2934800659537927e-19,3.70839368155881e-105,1.1589410208537337e-87,6.555683078494218e-106,0.1767795881838133,1.3631348614089262e-19,8.44365194459733e-19,4.733775785833868e-21,800.0,155.2133596011286,309.0177641005934,1434.0745918645482,9.239376014731407,4.640751304503385,2.8,63.84715098811754,61.49695026991351,51.024814195488496,1.213456180004753,0.10546027595209459,56.536281908829125,80.81553455709327,79.91162187575944,75.05697383195334,53.44165200158499,23.375381129559734,4.436472143375375,25.481344795434545,28.274030828224298,38.50339442248852,84.65957846351895,85.5594049362881,32.80066452532176,9.032675300197779,10.064778996374548,13.503859192200432,27.476789971714258,49.92724467469493,65.98087831013018,capture_only,1.8605827908189718,1.4499230358316308,0.5813175345933441,0.001578273291109311,0.00011899587500532757,0.6433200217077424,0.5028370881517903,0.011326144017797687,0.0008851838709206998,8.735232920827545e-05,1.0038901912152878,1.57661046535764,8.810921425628974,8.779095866030552,9.890473847429645,14.125387083185206,14.3350157918848,10.167481012655239,9.508470121001219,9.520762039714242,11.236505806910058,19.070231882682943,26.696489011874426,29.58256219416524,0.6950621598871235,0.12002584223576963,0.10778932515419352,0.6101877440891973,0.17534717505443678,1.5287728599786035,255,TrialState.COMPLETE
capture_only_v4_trial_00275,1.9840962185217077,0.954306684651972,0.3907802358238563,0.044226644613460306,0.10769660834343202,0.24114598312586866,0.17275387576284612,1.9448608506895166e-07,613648.9717440229,15926478076934.541,7.442586315748534e+19,0.23082067453244032,1.0326754612031248,0.3139055808414801,3.6910468637432112,7.744653801892528,6.953535888097807,0.06312286995517692,2.183784635887637,1.5585194127757,99.79278603839131,5.245945256860656e+18,8.467938783422965e+18,1.6009600887106342e+18,-0.7233972044811944,2.9181506092961684,5.2931015292544865,3.160907640444054e-05,0.0039254448355468576,0.0039254448355468576,12.0,22,0,4.2934800659537927e-19,3.727041463339077e-105,1.6645189893917418e-87,9.43841945711385e-106,0.25324160060880885,1.3768784684134789e-19,5.855640114664797e-19,4.753320696687139e-21,800.0,176.7784494886447,354.150995790961,1604.270102483568,9.075032093132018,4.529904254259092,2.8,66.60350822163473,65.0212122855485,54.90404739670911,1.2627727154611372,0.10751163774061193,60.65638023500888,84.16593721624588,83.61282469984393,79.59918310923773,60.12334355290547,29.37619345272248,6.213258966895101,26.05561002224345,27.977635297730973,38.06482135421874,89.51312153883602,90.5716287458753,32.28416722014988,9.160682153447246,9.860562418633567,13.19748432474984,28.53855384938958,54.75563888352356,75.93710862249982,capture_only,1.3581520215638718,1.0440174538998097,0.42235492322064055,0.0012382644991947719,9.351110752429247e-05,0.4679747856980935,0.3599117457066952,0.008325953164343994,0.0006818823624881366,7.142417875307464e-05,1.0079867000138008,1.8107821952618823,5.982729734557957,5.957134962820727,6.608776325851506,9.22286748120364,9.320766105276592,6.701972698545168,6.205405844608786,6.166701135815824,7.057593470487514,11.329776644540622,15.867485781391483,17.849560986426344,0.8368917520696401,0.09537650050077372,0.005486461814015997,0.6698592523633563,0.1994652825958201,1.7825929463239694,275,TrialState.COMPLETE
capture_only_v4_trial_00196,1.9917850934860062,0.7925929129197947,0.350442811335156,0.0,0.10278119248868102,0.4826877721721893,0.17074743116319693,1.549893950875628e-07,686837.8855497139,17963511653677.113,7.408280803736728e+19,0.21162483647459351,1.5288499969036013,0.26273151138603174,2.481627814705178,7.427230205040833,8.720861074325944,0.05827881063882957,2.741973050806629,0.9843910521453065,112.45187114147873,4.603355487410159e+18,9.568922026260146e+18,1.0622083068500797e+18,-0.9546533222502653,3.8017650098278373,4.723227414691884,3.0743161236858216e-05,0.005321918043541042,0.005321918043541042,12.0,22,0,4.2934800659537927e-19,3.718441916316042e-105,1.4601048670693458e-87,8.270051509722544e-106,0.22240636524224375,1.3705319486912947e-19,8.659424751052104e-19,4.357753148602272e-21,800.0,206.97173790195464,415.4587818292342,1855.7850985367177,8.966369598808841,4.466833244842806,2.8,47.724516971429914,45.40690174284114,31.268454888643983,0.15864374409479132,0.01281769492662138,39.33019740616463,76.51836341322513,75.86280527271266,69.94833546138527,41.02341751678046,8.866601984388707,0.9175722389103009,44.63383321943459,47.26853138342541,61.45212924076256,91.7853420742082,91.89571564298272,53.22440673900957,16.025727662396186,16.841289187276725,21.944222121473352,46.819489504948244,76.38045327219608,83.91434106037991,capture_only,1.1823269202001834,0.9103584923407873,0.3642567564999897,0.000671773476586506,4.9784054514488873e-05,0.41106460626553387,0.3146336931790757,0.007101952623257459,0.0004991506032595707,4.115505745917221e-05,1.0089554767793016,2.8157918603952106,6.459322888935316,6.414208381392664,6.9151591140935045,8.055342408220449,8.091416878036146,7.13555620164734,7.044844318113134,6.981271846831531,7.980450485529072,12.149991025648058,14.752445592811958,15.168045545652335,1.0464875821139314,0.11476145982357354,0.0,0.7876322169479856,0.20532085311905063,1.8062466380396667,196,TrialState.COMPLETE
