label,T,burnup,rho_d_eff,c,mb,md,Nb,Nd,Rb_nm,Rd_nm,swelling_b_percent,swelling_d_percent,swelling_ig_percent,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,q_gb,generated,retained,lambda_d,nu_b,phi_b,phi_d,f_cap_step,cap_raw_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,max_f_cap_step,Dg,Dv,beta,g_b,g_d,b_b,b_d,b_b_gas,b_d_gas,dVd_growth_dt,dnvb_dt,dnvd_dt,D1_Xe,D2_Xe,D2_Xe_scaled,D3_Xe,Dg_D1_scaled,Dg_D3_scaled,D2_Xe_over_Dg_unscaled,Dv1,Dv2,Dv1_scaled,Dv2_scaled,A20_vU_active,Gamma_d,den,free_dislocation,term_bubbles,term_dislocation,term_bubbles_scaled,term_dislocation_scaled,g_b_unscaled,g_d_unscaled,psi_b,psi_d,porosity_b,porosity_d
UN_clean_standalone_zullo,1050.0,1.3,30000000000000.0,2.8305553244253998e+23,7.635536349977042e+25,2.5792169512163872e+25,3.3281791366151227e+21,2.95809987398169e+19,8.933673368447433,30.51136945356403,0.9939980045850018,0.3519545177900649,1.3459525223750668,320864350.28200364,248498003.94994852,281721867.84530383,72759762.6641659,1.2912150004497858,3.871945942782075,0.2650435099394286,71.49654829229765,24.15090451498009,4.087503682782859,4.3652852754453654e+24,1.0679587381982217e+26,1.024305885443768e+26,1.0088546311128315,81908430194923.8,4.359203856285942e-05,1.1469339263397752e-06,1.849674733803971e-07,1.849674733803971e-07,0.005255512688796925,0.005255512688796925,1.2527850557285638e+19,5.764763262449664e-05,9.250000303506631e-20,2.6143594026175533e-24,1.2e+19,3.5372605967212836e-05,5.7561540409281704e-06,5.608058006730635e-06,3.922636744310023e-06,2.4446668089215434e-10,4.499005162756168e-12,8.087099665476825e-30,1.7210462220227906e+19,3.448377073553318e+18,3.035066304242563e-27,6.332905246468618e-103,0.0,9.25e-20,3.035066304242563e-27,9.25e-20,6.846383825596032e-84,9.194528317869608e-30,2.6143502080892353e-24,9.194528317869608e-30,2.6143502080892353e-24,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,28194904877599.914,1.0563324228537176e-06,4.699821618074453e-06,1.0563324228537176e-06,4.699821618074453e-06,3.5372605967212836e-05,5.7561540409281704e-06,0.21501157353129902,0.15211154637998403,0.009939980045850018,0.0035195451779006493
UN_clean_standalone_zullo,1100.0,1.3,30000000000000.0,2.7969900135804087e+23,7.6399677586688876e+25,2.5759194562494615e+25,3.3028088803430614e+21,2.95263704991109e+19,9.125596578805066,31.809515053865212,1.0513706523691158,0.3980795052510272,1.449450157620143,288649085.63838285,243271766.48988947,218398055.41651756,69790438.37168606,1.1865293280976743,3.1293406448227947,0.2619005691455155,71.53804248615876,24.120027901034415,4.080029043661321,4.3573026692806416e+24,1.0679587381982217e+26,1.0243857115054153e+26,1.0100234195206328,79977604519065.61,4.323464438179534e-05,1.1462813327740773e-06,2.1024754877069867e-07,2.1024754877069867e-07,0.0059042397445686744,0.0059042397445686744,1.406361643088767e+19,6.321942393375013e-05,9.250003630270021e-20,5.510065071651839e-24,1.2e+19,3.5839767693521824e-05,5.786536126808102e-06,5.563376389651529e-06,3.890626850183203e-06,2.405305997686603e-10,4.459752931154613e-12,9.277064806876103e-30,2.1009311671650898e+19,4.667405627228407e+18,3.63027002135315e-26,2.65204703492286e-104,0.0,9.25e-20,3.63027002135315e-26,9.25e-20,2.867076750374684e-85,1.5790075123891412e-28,5.5099071709006e-24,1.5790075123891412e-28,5.5099071709006e-24,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,28121580315325.5,1.0989353277343883e-06,4.687600799073714e-06,1.0989353277343883e-06,4.687600799073714e-06,3.5839767693521824e-05,5.786536126808102e-06,0.21907119807682693,0.1584856479093041,0.010513706523691158,0.003980795052510272
UN_clean_standalone_zullo,1150.0,1.3,30000000000000.0,2.7694667060762762e+23,7.641318215841428e+25,2.5755055184983446e+25,3.2808420342649025e+21,2.9464602335739507e+19,9.289210133339504,33.166078803758786,1.1015654133582826,0.45026851321963435,1.5518339265779169,268385904.08623728,238986950.2501934,176755559.46812192,66935859.7721357,1.123014891839351,2.640670637082074,0.25932338085914336,71.55068770478226,24.116151929647963,4.073836984710656,4.3506898058168403e+24,1.0679587381982217e+26,1.0244518401400533e+26,1.011348219374514,78411785407696.08,4.293949759948596e-05,1.1440672362615773e-06,2.3881472758972626e-07,2.3881472758972626e-07,0.0066305535063265544,0.0066305535063265544,1.578735726874e+19,6.947637630478288e-05,9.25003499374962e-20,1.069543377672623e-23,1.2e+19,3.622545083108865e-05,5.81804751111966e-06,5.526514973584895e-06,3.859732885765856e-06,2.373057764417718e-10,4.415793935326065e-12,1.0649823610105837e-29,2.458154727609361e+19,6.053241842918845e+18,3.4993749619257376e-25,2.822486305141313e-105,0.0,9.25e-20,3.4993749619257376e-25,9.25e-20,3.0513250026064847e-86,2.1176796565805712e-27,1.0693316097069649e-23,2.1176796565805712e-27,1.0693316097069649e-23,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,28045569690614.914,1.1431011114472696e-06,4.67494639967239e-06,1.1431011114472696e-06,4.67494639967239e-06,3.622545083108865e-05,5.81804751111966e-06,0.22250345747997058,0.1651291933643333,0.011015654133582825,0.0045026851321963435
UN_clean_standalone_zullo,1200.0,1.3,30000000000000.0,2.7467344078837463e+23,7.640708075784762e+25,2.576909071213776e+25,3.2611267474056314e+21,2.939707214387203e+19,9.430585170195556,34.53921177458445,1.1457034286037167,0.5073760396218026,1.6530794682255192,255095930.41100064,235404268.12708223,148067786.37186489,64274773.103929915,1.0836504046446938,2.3036687524737705,0.25719480628229385,71.54497456217813,24.129294316757402,4.068536314782186,4.345028909048426e+24,1.0679587381982217e+26,1.0245084491077374e+26,1.0128007418047489,77132024557829.34,4.268486870182416e-05,1.1408235203471547e-06,2.7020115022254574e-07,2.7020115022254574e-07,0.007419260610948311,0.007419260610948311,1.7660382736151802e+19,7.624847359965237e-05,9.250279278649073e-20,1.937203057673726e-23,1.2e+19,3.6544613642945235e-05,5.849792312026989e-06,5.495534826574912e-06,3.830825673482174e-06,2.3457618251865213e-10,4.370296030658193e-12,1.2183149861522871e-29,2.790844714869255e+19,7.584636986948038e+18,2.792786490723941e-24,6.279873592875496e-106,0.0,9.25e-20,2.792786490723941e-24,9.25e-20,6.788847562008549e-87,2.2875995051503872e-26,1.9349154581685756e-23,2.2875995051503872e-26,1.9349154581685756e-23,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27969317912171.336,1.187433278570042e-06,4.6623590334569476e-06,1.187433278570042e-06,4.6623590334569476e-06,3.6544613642945235e-05,5.849792312026989e-06,0.22543641575826173,0.1718343501192516,0.011457034286037166,0.0050737603962180255
UN_clean_standalone_zullo,1250.0,1.3,30000000000000.0,2.7272417045832347e+23,7.638835161708474e+25,2.5794758829328275e+25,3.242660247991849e+21,2.93246802402984e+19,9.556287749637152,35.90677697996024,1.18538031765752,0.5686580183964026,1.7540383360539222,245918597.26657674,232307780.8204648,127408579.7058781,61826768.83639525,1.0585895848948377,2.060734890465069,0.2553695762801125,71.52743723597536,24.153329062925426,4.063864124819115,4.3400392029508426e+24,1.0679587381982217e+26,1.0245583461687133e+26,1.014362783125692,76054498885209.64,4.245356261433724e-05,1.1368818796287817e-06,3.0416420020952777e-07,3.0416420020952777e-07,0.008260998892022045,0.008260998892022045,1.965770620369464e+19,8.340621904793805e-05,9.251887648857636e-20,3.317913902644121e-23,1.2e+19,3.681786657271471e-05,5.881970962271738e-06,5.468641566679982e-06,3.8041413311451e-06,2.3216331716641592e-10,4.324859346925777e-12,1.386438472916615e-29,3.105782601321217e+19,9.249659328855208e+18,1.887648857635469e-23,2.509294157468985e-106,0.0,9.25e-20,1.887648857635469e-23,9.25e-20,2.712196962074887e-87,2.04276376157652e-25,3.2974862650283555e-23,2.04276376157652e-25,3.2974862650283555e-23,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27894112775534.344,1.2313398087835594e-06,4.650631153488179e-06,1.2313398087835594e-06,4.650631153488179e-06,3.681786657271471e-05,5.881970962271738e-06,0.22800930489735888,0.17849130128856455,0.011853803176575198,0.005686580183964026
UN_clean_standalone_zullo,1300.0,1.3,30000000000000.0,2.7085818445900308e+23,7.635512472620618e+25,2.5834186910258624e+25,3.2237119391473436e+21,2.924630995167258e+19,9.673084003364849,37.28683028480265,1.2221927829643566,0.6350765628454371,1.8572693458097935,239099228.69537818,229502814.1208903,111600223.61770673,59538447.83917788,1.0418139298694307,1.874422791792547,0.2536223308739196,71.4963247129067,24.190248168055714,4.059804788163652,4.335703998898353e+24,1.0679587381982217e+26,1.0246016982092382e+26,1.0160596710118577,75091445661331.0,4.222384865225658e-05,1.1321132526417347e-06,3.4142965492998645e-07,3.4142965492998645e-07,0.009169700311641115,0.009169700311641115,2.1804796078920835e+19,9.112459358147246e-05,9.261014568641824e-20,5.490935205998555e-23,1.2e+19,3.7076986586418656e-05,5.918918134947011e-06,5.4441858654643445e-06,3.7791177327140622e-06,2.29874480018121e-10,4.278389268498975e-12,1.5729547581870493e-29,3.4172133960496935e+19,1.1082470727283165e+19,1.1014568641823352e-22,1.598361411134806e-106,0.0,9.25e-20,1.1014568641823352e-22,9.25e-20,1.725903138676537e-87,1.5413983851648154e-24,5.336795367482074e-23,1.5413983851648154e-24,5.336795367482074e-23,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27819018868510.395,1.2762315103852119e-06,4.642686624561799e-06,1.2762315103852119e-06,4.642686624561799e-06,3.7076986586418656e-05,5.918918134947011e-06,0.23034559155160164,0.18518623202611553,0.012221927829643566,0.006350765628454371
UN_clean_standalone_zullo,1350.0,1.3,30000000000000.0,2.684017793899852e+23,7.627822253077685e+25,2.5916416527836344e+25,3.1983997206649886e+21,2.915368809063144e+19,9.791343906217595,38.80654006067082,1.2576166035878318,0.7136690819935211,1.9712856855813528,233357013.07265127,226730877.93293417,97906351.18789825,57206852.15763152,1.0292246702351546,1.711444477282558,0.2513222372643461,71.42431612991682,24.26724516675667,4.0571164660621815,4.332832981818996e+24,1.0679587381982217e+26,1.0246304083800317e+26,1.018072866659972,74097093139531.6,4.193453910432128e-05,1.1249474350991006e-06,3.8635481354474087e-07,3.8635481354474087e-07,0.010241831869416672,0.010241831869416672,2.429460472243171e+19,0.00010007666749105322,9.306398766906381e-20,9.260611246358532e-23,1.2e+19,3.740844940842943e-05,5.981973757411568e-06,5.419929774142425e-06,3.7535412432990026e-06,2.2728225705645073e-10,4.222536594187902e-12,1.8002106874908277e-29,3.7562080046327276e+19,1.3293483764045892e+19,5.639876690638052e-22,1.4771633184943077e-106,0.0,9.25e-20,5.639876690638052e-22,9.25e-20,1.5872555598488976e-87,1.001375772996815e-23,8.259235473361717e-23,1.001375772996815e-23,8.259235473361717e-23,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27737316814527.48,1.3302373374446629e-06,4.651736419966905e-06,1.3302373374446629e-06,4.651736419966905e-06,3.740844940842943e-05,5.981973757411568e-06,0.23254986272981568,0.19253024381109948,0.012576166035878317,0.007136690819935211
UN_clean_standalone_zullo,1400.0,1.3,30000000000000.0,2.6300838452785223e+23,7.6039710773330375e+25,2.6157848899065893e+25,3.144993237653751e+21,2.9019861793726403e+19,9.936469366543182,40.82965869428449,1.292422824625195,0.8273917720557649,2.11981459668096,227489798.56190163,223419397.58551484,83564542.4019826,54372239.95974194,1.018218655230367,1.5368971825301865,0.24627204696276925,71.2009818858908,24.493314173539527,4.059431893606909,4.335305762898053e+24,1.0679587381982217e+26,1.0246056805692412e+26,1.0209961199745732,72682875438540.19,4.136364169836592e-05,1.1094484643712988e-06,4.5367073316111485e-07,4.5367073316111485e-07,0.011792261441987454,0.011792261441987454,2.7692843878891807e+19,0.00011234543394818736,9.506984711400453e-20,1.7984372221832606e-22,1.2e+19,3.81218574184133e-05,6.1564711995567205e-06,5.390836922076716e-06,3.7223381958649258e-06,2.2298464689910306e-10,4.1297423952729725e-12,2.1444389958366033e-29,4.211796551132428e+19,1.6590699125400005e+19,2.56984711400453e-21,1.8377848796078562e-106,0.0,9.25e-20,2.56984711400453e-21,9.25e-20,1.9330891290947875e-87,5.691549707660068e-23,1.2292822514172538e-22,5.691549707660068e-23,1.2292822514172538e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27630283724941.375,1.4228104055308873e-06,4.733660794025834e-06,1.4228104055308873e-06,4.733660794025834e-06,3.81218574184133e-05,6.1564711995567205e-06,0.2346757456225074,0.20225707980436233,0.012924228246251949,0.008273917720557649
UN_clean_standalone_zullo,1450.0,1.3,30000000000000.0,2.4741907144929814e+23,7.527785758670984e+25,2.6913612526002877e+25,2.9955599095070274e+21,2.8795565005577322e+19,10.182112556322386,43.870887980877434,1.3245864242638776,1.0184588550210742,2.343045279284952,220091151.3984056,218029410.666997,68228356.56929159,50603033.17698197,1.0094562505356564,1.3483056703471865,0.23167474790901066,70.48760864461195,25.200985359611803,4.0797312478672625,4.3569846356601784e+24,1.0679587381982217e+26,1.0243888918416199e+26,1.025934778908384,69719597523835.32,3.979693990278504e-05,1.0699603982363853e-06,5.749021544823939e-07,5.749021544823939e-07,0.014418840463776101,0.014418840463776101,3.2552442285969973e+19,0.00013061087570891334,1.0304682347069023e-19,4.63770049809812e-22,1.2e+19,4.030993762401643e-05,6.74539657730056e-06,5.3432133753985695e-06,3.6806616515472118e-06,2.1264354158849408e-10,3.9381622064628465e-12,2.767561096285388e-29,5.071189130027825e+19,2.242320304328362e+19,1.0546823470690231e-20,2.899114722199066e-106,0.0,9.25e-20,1.0546823470690231e-20,9.25e-20,2.8133955269602907e-87,2.86959297108805e-22,1.7681075270100698e-22,2.86959297108805e-22,1.7681075270100698e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27473454164694.527,1.6436736546793388e-06,5.101722922621221e-06,1.6436736546793388e-06,5.101722922621221e-06,4.030993762401643e-05,6.74539657730056e-06,0.23660655189244492,0.2167610084500956,0.013245864242638777,0.010184588550210743
UN_clean_standalone_zullo,1500.0,1.3,30000000000000.0,2.0748273355885722e+23,7.30817123376373e+25,2.9072543909088086e+25,2.6097001809142785e+21,2.8423776440790163e+19,10.725898478058335,48.23925632397206,1.3489016035789492,1.3365099605283843,2.685411564107334,207982442.7348458,206975667.77658683,55267887.1365859,46020609.95904681,1.0048642189155572,1.200937736065822,0.19427972836188992,68.43121342022556,27.222534793935072,4.151972057477501,4.4341348395379465e+24,1.0679587381982217e+26,1.0236173898028422e+26,1.0342322426956674,62757044354329.195,3.571241758608072e-05,9.777173875471283e-07,7.99675500682748e-07,7.99675500682748e-07,0.01890880374119825,0.01890880374119825,3.7540169118098285e+19,0.00015403951490414733,1.318962702272051e-19,1.5456487126509322e-21,1.2e+19,4.730102509816513e-05,8.761230238665997e-06,5.244488020230983e-06,3.629706272838782e-06,1.872933462036866e-10,3.5488269346433578e-12,3.911734582051806e-29,7.183730629760706e+19,3.276991871008575e+19,3.9396270227205103e-20,5.526256309489534e-106,0.0,9.25e-20,3.9396270227205103e-20,9.25e-20,4.189850327056239e-87,1.2988851417766353e-21,2.467635708742969e-22,1.2988851417766353e-21,2.467635708742969e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,27257747915658.88,2.28247639712097e-06,6.478753841545027e-06,2.28247639712097e-06,6.478753841545027e-06,4.730102509816513e-05,8.761230238665997e-06,0.23804556265719534,0.23731438634503027,0.013489016035789492,0.013365099605283844
UN_clean_standalone_zullo,1550.0,1.3,30000000000000.0,1.4154954456812973e+23,6.786918429457128e+25,3.4165309521373863e+25,1.9260948210639545e+21,2.778105628983067e+19,11.876122464420156,54.561640281674386,1.351419791118601,1.8901645674941303,3.241584358612731,187520347.580691,186929699.20535338,45703100.09637343,40687926.32588121,1.003159735332847,1.123259507754813,0.13254214746811407,63.55038061589811,31.99122615824555,4.325851078388206,4.6198304593088856e+24,1.0679587381982217e+26,1.0217604336051328e+26,1.0489083022292207,50421570123003.29,2.838178399013396e-05,8.13165380969607e-07,1.2388465190879421e-06,1.2388465190879421e-06,0.02704792724524172,0.02704792724524172,3.973142887449988e+19,0.00018076788642841065,2.276648606332275e-19,5.668861557482486e-21,1.2e+19,6.659578870608792e-05,1.5417401659771867e-05,5.061745230619881e-06,3.570008796386305e-06,1.4366135974854426e-10,2.9030075629783176e-12,6.109018714060774e-29,1.2105162757540164e+20,5.174349579754269e+19,1.3516486063322749e-19,1.224343878326756e-105,0.0,9.25e-20,1.3516486063322749e-19,9.25e-20,5.377834220535236e-87,5.333529692583458e-21,3.353318648990289e-22,5.333529692583458e-21,3.353318648990289e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26968475719526.332,4.353166489953428e-06,1.1064235169818438e-05,4.353166489953428e-06,1.1064235169818438e-05,6.659578870608792e-05,1.5417401659771867e-05,0.23819360180557447,0.26637893152255654,0.01351419791118601,0.018901645674941302
UN_clean_standalone_zullo,1600.0,1.3,30000000000000.0,7.957720096843089e+22,5.857679939732994e+25,4.320917868654296e+25,1.1948662611428468e+21,2.6652707294162637e+19,13.733203186352563,63.61395355784094,1.2963534996923296,2.8740022351078904,4.17035573480022,162061851.07917973,161652017.3681065,38077876.429892555,34898003.910124324,1.0025352836156691,1.0911190372938697,0.07451336659568651,54.84930953058751,40.4595956201849,4.616581482631898,4.930318534980838e+24,1.0679587381982217e+26,1.0186555528484133e+26,1.075736622188132,36536612444869.49,2.0399797826432187e-05,6.168540949214846e-07,2.1395096141654085e-06,2.1395096141654085e-06,0.042171245460452506,0.042171245460452506,3.815778735316648e+19,0.0002280422941853311,5.218480065953793e-19,2.0495206715334507e-20,1.2e+19,0.00010924395244076886,3.6178305390536635e-05,4.824312852783091e-06,3.504702355109274e-06,9.841500684823335e-11,2.1618899992301265e-12,1.059397312328657e-28,2.149562733602201e+20,8.827404404398598e+19,4.2934800659537927e-19,3.0548316844992837e-105,0.0,9.25e-20,4.2934800659537927e-19,9.25e-20,5.853872479899845e-87,2.005018746656425e-20,4.450192487702583e-22,2.005018746656425e-20,4.450192487702583e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26609071050559.664,1.1155111797151453e-05,2.5023193593385186e-05,1.1155111797151453e-05,2.5023193593385186e-05,0.00010924395244076886,3.6178305390536635e-05,0.23491341307970215,0.3063108406387082,0.012963534996923296,0.028740022351078906
UN_clean_standalone_zullo,1650.0,1.3,30000000000000.0,4.096815389982076e+22,4.594731622826564e+25,5.548253073772263e+25,6.626531648435546e+20,2.4888089625168085e+19,16.038050101989114,75.26682580093929,1.1450635317412199,4.445196611409761,5.5902601431509815,138727194.22354487,138420817.1119671,31808257.452655356,29495066.07162243,1.0022133745340482,1.078426384108306,0.038361176733231375,43.02349387185542,51.951942292572575,4.986202658838771,5.325058699934071e+24,1.0679587381982217e+26,1.014708151198881e+26,1.1206714942003113,25326911518397.035,1.4423060149381777e-05,4.485960058559194e-07,3.936109693470082e-06,3.936109693470082e-06,0.06774976600351193,0.06774976600351193,3.3652531696942154e+19,0.00036351494169760044,1.3640520790546817e-18,7.013948286570221e-20,1.2e+19,0.00018452698375882618,9.673283114167947e-05,4.599007491590444e-06,3.443296669017848e-06,6.633176167866639e-11,1.5446491326983983e-12,1.9647112146749384e-28,3.6936818437798586e+20,1.5584649940749995e+20,1.2715520790546816e-18,8.366378069985795e-105,0.0,9.25e-20,1.2715520790546816e-18,9.25e-20,6.1334740795115975e-87,6.956125150840194e-20,5.782313573002652e-22,6.956125150840194e-20,5.782313573002652e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26253543945616.42,3.219893549169907e-05,6.45338956499804e-05,3.219893549169907e-05,6.45338956499804e-05,0.00018452698375882618,9.673283114167947e-05,0.22539443778605653,0.35423950435049656,0.0114506353174122,0.044451966114097616
UN_clean_standalone_zullo,1700.0,1.3,30000000000000.0,2.075716416497061e+22,3.206335147933367e+25,6.897248634695324e+25,3.432167195947223e+20,2.251314322439999e+19,18.39566553732628,88.92464154834673,0.894959865490662,6.6311845272270835,7.526144392717746,120908440.38509367,120680602.47646068,26780436.026093833,24964958.658765312,1.0018879414251967,1.0727210243823535,0.019436297885431893,30.023024609947477,64.58347488529223,5.3740642068748645,5.739278829370307e+24,1.0679587381982217e+26,1.0105659499045186e+26,1.187808215129875,17299709925722.447,1.0705118630630947e-05,3.264264712579215e-07,7.348044777187247e-06,7.348044777187247e-06,0.10617002181465694,0.10617002181465694,2.7147607055180075e+19,0.0006726125845964492,3.6253248503147245e-18,2.2504121149033747e-19,1.2e+19,0.0002908320408603337,0.0002612526406744433,4.422282981450306e-06,3.391463004593014e-06,4.7341063934645844e-11,1.1070633009910854e-12,3.7360240146479194e-28,5.672391226338165e+20,2.7213028864811604e+20,3.532824850314724e-18,2.462957535080214e-104,0.0,9.25e-20,3.532824850314724e-18,9.25e-20,6.7937567991083555e-87,2.243039834976549e-19,7.372279926826055e-22,2.243039834976549e-19,7.372279926826055e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25996083505786.086,9.141895086307675e-05,0.00016983368981136654,9.141895086307675e-05,0.00016983368981136654,0.0002908320408603337,0.0002612526406744433,0.2076193625330478,0.4047594878894519,0.00894959865490662,0.06631184527227084
UN_clean_standalone_zullo,1750.0,1.3,30000000000000.0,1.049059260525601e+22,1.9551913161656474e+25,8.113210841009813e+25,1.680634398743624e+20,1.9775641724054258e+19,20.42996115060961,103.83642239495049,0.6002946598853716,9.274026743541103,9.874321403426475,108822175.97740379,108663936.44286287,22835154.50413438,21379781.28287245,1.0014562286230457,1.0680724092546188,0.009823031761465742,18.307742108691357,75.96932869052415,5.71310616902304,6.101361655462322e+24,1.0679587381982217e+26,1.0069451216435985e+26,1.2769595962641545,11415490330715.404,8.596418960069412e-06,2.4376469656523334e-07,1.3417665973046108e-05,1.3417665973046108e-05,0.15717383497034232,0.15717383497034232,1.9742072665248666e+19,0.0012118168983986544,9.351215709746622e-18,6.773981951350315e-19,1.2e+19,0.00040741718344020734,0.0006781249610781507,4.3002816165285074e-06,3.3502151065748034e-06,3.69670224219636e-11,8.166641688824678e-13,7.048556197671277e-28,6.709171805284703e+20,4.56440987129912e+20,9.258715709746622e-18,7.661287076746695e-104,0.0,9.25e-20,9.258715709746622e-18,9.25e-20,8.192824670659088e-87,6.764741104310717e-19,9.240847039597787e-22,6.764741104310717e-19,9.240847039597787e-22,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25893142355860.37,0.00024178817532770103,0.00043633678575044963,0.00024178817532770103,0.00043633678575044963,0.00040741718344020734,0.0006781249610781507,0.18174180066761525,0.45264331906667155,0.006002946598853716,0.09274026743541103
UN_clean_standalone_zullo,1800.0,1.3,30000000000000.0,5.213516164983778e+21,1.0452543555507989e+25,8.997695474893795e+25,7.823592815672753e+19,1.7058639247117271e+19,21.917108772104292,119.07675883095581,0.34502029127900086,12.064630050042377,12.409650341321377,101401243.71901187,101290732.41747911,19788611.609379016,18643436.568101127,1.0010910307280363,1.0614251045988636,0.004881758047862059,9.787403933922317,84.25133999159948,5.9563743164303515,6.361161999211252e+24,1.0679587381982217e+26,1.0043471182061092e+26,1.3818952682062304,6968403417301.104,7.4854767310107735e-06,1.896083863326154e-07,2.337447327318334e-05,2.337447327318334e-05,0.2168111161582345,0.2168111161582345,1.2886960588900323e+19,0.002063068484250674,2.3092792344816835e-17,1.9199474782185782e-18,1.2e+19,0.0005020069707093913,0.0016698828412433859,4.224496267321228e-06,3.318598394455884e-06,3.162236850927492e-11,6.292340864587884e-13,1.2857154398136529e-27,5.4397875522321364e+20,7.254509164568888e+20,2.3000292344816836e-17,2.4829548332702024e-103,0.0,9.25e-20,2.3000292344816836e-17,9.25e-20,1.0752077081867064e-86,1.918806814307011e-18,1.14066391156693e-21,1.918806814307011e-18,1.14066391156693e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,25937388488210.715,0.0005905094910755717,0.001079373350167814,0.0005905094910755717,0.001079373350167814,0.0005020069707093913,0.0016698828412433859,0.15110594311878267,0.49412633770411735,0.003450202912790009,0.12064630050042377
UN_clean_standalone_zullo,1850.0,1.3,30000000000000.0,2.528971785344326e+21,5.071596526121214e+24,9.520610772763548e+25,3.5176888804010775e+19,1.4630179241413091e+19,22.88021290423262,134.0059607256081,0.17649248549990418,14.747235181590417,14.923727667090322,97117220.92464834,97027069.16635908,17446964.715242688,16566427.254274856,1.000929140280788,1.0531519227080548,0.0023680425983601326,4.74886935676712,89.14773981648386,6.101022784150649,6.515640594280129e+24,1.0679587381982217e+26,1.0028023322554204e+26,1.4948226769257493,3865189795873.5054,6.936635459577585e-06,1.536899706893948e-07,3.8896822646322904e-05,3.8896822646322904e-05,0.2802135253417055,0.2802135253417055,7.718795016808591e+18,0.0032977907095438036,5.4486968943622503e-17,5.145812238339415e-18,1.2e+19,0.0005556930268268558,0.0039051688489815843,4.180310655343263e-06,3.2945223363297174e-06,2.8997291123904092e-11,5.063350413060708e-13,2.2604114376831714e-27,3.235050859321959e+20,1.1033433077775613e+21,5.4394468943622505e-17,8.287949771319912e-103,0.0,9.25e-20,5.4394468943622505e-17,9.25e-20,1.5210884238936889e-86,5.144423643212683e-18,1.3885951267324e-21,5.144423643212683e-18,1.3885951267324e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26078836080898.13,0.0013445210526198362,0.002560647796361748,0.0013445210526198362,0.002560647796361748,0.0005556930268268558,0.0039051688489815843,0.12084872507642067,0.5283278876410047,0.0017649248549990418,0.14747235181590418
UN_clean_standalone_zullo,1900.0,1.3,30000000000000.0,1.2133457552968062e+21,2.343261605328052e+24,9.785550080729386e+25,1.5634536295858612e+19,1.2507369252787894e+19,23.49224811786091,148.8798505316381,0.08490775372890388,17.28870059490027,17.373608348629173,94582528.9994038,94499257.3236172,15598158.761034625,14911352.96060922,1.0008811886796256,1.046059254464683,0.0011361354253665926,2.1941499437341783,91.62854079211729,6.176173128723166,6.595898061444956e+24,1.0679587381982217e+26,1.0019997575837721e+26,1.6143982840825002,2004486956456.813,6.672682363777755e-06,1.2783977302336507e-07,6.386001911750672e-05,6.386001911750672e-05,0.3462822220092345,0.3462822220092345,4.420514463489713e+18,0.005065882992950097,1.2303479508436633e-16,1.3096497482091067e-17,1.2e+19,0.0005724655994075042,0.008708924372086809,4.153964246315445e-06,3.275290132112622e-06,2.7718083966152423e-11,4.18712347074945e-13,3.9465402669318926e-27,1.6371770474693758e+20,1.659095407978259e+21,1.2294229508436632e-16,2.82239969981255e-102,0.0,9.25e-20,1.2294229508436632e-16,9.25e-20,2.293984964072317e-86,1.3094828218650803e-17,1.6692634402640846e-21,1.3094828218650803e-17,1.6692634402640846e-21,4.6304523933553033e-29,1.0300645387285054e-07,3.4866702367166718,26275610539477.25,0.0028832023224659937,0.005825722049620816,0.0028832023224659937,0.005825722049620816,0.0005724655994075042,0.008708924372086809,0.0946925438785468,0.5570841271818237,0.0008490775372890388,0.1728870059490027
