Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
6975.783808	2003	3.45e+19	0	0	2010000	1.95054	2.070596e-05	2.027358e+26	8.755346e+25	4.755305e+24	8.279815e+25	6.901162e+25	4.617073e+25	1.472867e+25	6.360721e+24	3.454709e+23	6.01525e+24	5.013665e+24	3.354284e+24	0.2277384	2.486818e+25	0	0	0	0	0	2.486818e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897399e+26	0	1.897399e+26	8.577284e+25	0	8.577284e+25	4.591879e+25	0	4.591879e+25	1.715457e+26	0	1.715457e+26	5.111715e+25	0	5.111715e+25	1.637482e+26	0	1.637482e+26	1.855176e+23	1.6738e-09	0.003644049	3.611066e+09	1.453039e+11	8.710213e+12	8.04759e-06	1.384424e-10	3.681047e-16	0.4999247	0.5	0.1925895	1	29.59979	3.680885	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02903712	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04946	0	8.51513e-14	0	8.51513e-14	0	-463.0297	0	-463.0297	0	30914.45	77194.93	255.1486	8661.904	0.9776823	0.1161451	5.998673	3.894739	1	2	0	0	0.004923203	0	0	0	0	0.00922104	0	0	0	0	0	
6976.03606	2003	3.45e+19	0	0	2010000	1.95055	2.070596e-05	2.027431e+26	8.755452e+25	4.755411e+24	8.279911e+25	6.901537e+25	4.617325e+25	1.47292e+25	6.360798e+24	3.454786e+23	6.01532e+24	5.013937e+24	3.354467e+24	0.2277426	2.486908e+25	0	0	0	0	0	2.486908e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897468e+26	0	1.897468e+26	8.577594e+25	0	8.577594e+25	4.592045e+25	0	4.592045e+25	1.715519e+26	0	1.715519e+26	5.1119e+25	0	5.1119e+25	1.637541e+26	0	1.637541e+26	1.855161e+23	1.673811e-09	0.003644091	3.610901e+09	1.453184e+11	8.710804e+12	8.047775e-06	1.384487e-10	3.681301e-16	0.4999247	0.5	0.192594	1	29.60086	3.681018	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0290375	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04945	0	8.521401e-14	0	8.521401e-14	0	-463.0174	0	-463.0174	0	30914.29	77194.93	255.1578	8661.859	0.9776823	0.1161451	5.998673	3.894739	1	2	0	0	0.004923381	0	0	0	0	0.009221373	0	0	0	0	0	
6976.288312	2003	3.45e+19	0	0	2010000	1.95056	2.070596e-05	2.027505e+26	8.755558e+25	4.755517e+24	8.280007e+25	6.901911e+25	4.617578e+25	1.472974e+25	6.360876e+24	3.454863e+23	6.015389e+24	5.014209e+24	3.354651e+24	0.2277468	2.486998e+25	0	0	0	0	0	2.486998e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897536e+26	0	1.897536e+26	8.577905e+25	0	8.577905e+25	4.592212e+25	0	4.592212e+25	1.715581e+26	0	1.715581e+26	5.112085e+25	0	5.112085e+25	1.6376e+26	0	1.6376e+26	1.855146e+23	1.673822e-09	0.003644133	3.610735e+09	1.45333e+11	8.711395e+12	8.047959e-06	1.384551e-10	3.681554e-16	0.4999247	0.5	0.1925984	1	29.60193	3.681151	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02903788	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04944	0	8.527677e-14	0	8.527677e-14	0	-463.0052	0	-463.0052	0	30914.13	77194.93	255.167	8661.815	0.9776823	0.1161451	5.998673	3.894739	1	2	0	0	0.004923559	0	0	0	0	0.009221707	0	0	0	0	0	
6976.540564	2003	3.45e+19	0	0	2010000	1.95057	2.070596e-05	2.027578e+26	8.755665e+25	4.755623e+24	8.280102e+25	6.902286e+25	4.61783e+25	1.473027e+25	6.360953e+24	3.45494e+23	6.015459e+24	5.014481e+24	3.354834e+24	0.2277511	2.487088e+25	0	0	0	0	0	2.487088e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897605e+26	0	1.897605e+26	8.578215e+25	0	8.578215e+25	4.592378e+25	0	4.592378e+25	1.715643e+26	0	1.715643e+26	5.112269e+25	0	5.112269e+25	1.637659e+26	0	1.637659e+26	1.85513e+23	1.673833e-09	0.003644176	3.610569e+09	1.453476e+11	8.711986e+12	8.048144e-06	1.384615e-10	3.681808e-16	0.4999247	0.5	0.1926028	1	29.60301	3.681284	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02903826	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04943	0	8.533959e-14	0	8.533959e-14	0	-462.9929	0	-462.9929	0	30913.97	77194.93	255.6334	8661.77	0.9771727	0.116606	5.998698	3.879343	1	2	0	0	0.004929991	0	0	0	0	0.009219874	0	0	0	0	0	
6976.792816	2003	3.45e+19	0	0	2010000	1.95058	2.070596e-05	2.027651e+26	8.755771e+25	4.755729e+24	8.280198e+25	6.90266e+25	4.618083e+25	1.47308e+25	6.36103e+24	3.455017e+23	6.015528e+24	5.014753e+24	3.355017e+24	0.2277553	2.487178e+25	0	0	0	0	0	2.487178e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897674e+26	0	1.897674e+26	8.578525e+25	0	8.578525e+25	4.592544e+25	0	4.592544e+25	1.715705e+26	0	1.715705e+26	5.112454e+25	0	5.112454e+25	1.637718e+26	0	1.637718e+26	1.855115e+23	1.673844e-09	0.003644218	3.610403e+09	1.453621e+11	8.712577e+12	8.048329e-06	1.384678e-10	3.682062e-16	0.4999247	0.5	0.1926072	1	29.60408	3.681417	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02903864	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04942	0	8.540246e-14	0	8.540246e-14	0	-462.9806	0	-462.9806	0	30913.81	77194.93	255.6647	8661.726	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004930473	0	0	0	0	0.009220112	0	0	0	0	0	
6977.045068	2003	3.45e+19	0	0	2010000	1.95059	2.070596e-05	2.027725e+26	8.755877e+25	4.755835e+24	8.280294e+25	6.903034e+25	4.618335e+25	1.473133e+25	6.361107e+24	3.455094e+23	6.015598e+24	5.015025e+24	3.355201e+24	0.2277595	2.487268e+25	0	0	0	0	0	2.487268e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897742e+26	0	1.897742e+26	8.578835e+25	0	8.578835e+25	4.59271e+25	0	4.59271e+25	1.715767e+26	0	1.715767e+26	5.112639e+25	0	5.112639e+25	1.637778e+26	0	1.637778e+26	1.855099e+23	1.673855e-09	0.00364426	3.610237e+09	1.453767e+11	8.713168e+12	8.048514e-06	1.384742e-10	3.682315e-16	0.4999247	0.5	0.1926117	1	29.60515	3.68155	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02903902	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04941	0	8.546539e-14	0	8.546539e-14	0	-462.9684	0	-462.9684	0	30913.65	77194.93	255.6778	8661.682	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004930726	0	0	0	0	0.009220584	0	0	0	0	0	
6977.29732	2003	3.45e+19	0	0	2010000	1.9506	2.070596e-05	2.027798e+26	8.755983e+25	4.755941e+24	8.280389e+25	6.903409e+25	4.618588e+25	1.473187e+25	6.361184e+24	3.455171e+23	6.015667e+24	5.015297e+24	3.355384e+24	0.2277637	2.487358e+25	0	0	0	0	0	2.487358e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897811e+26	0	1.897811e+26	8.579145e+25	0	8.579145e+25	4.592876e+25	0	4.592876e+25	1.715829e+26	0	1.715829e+26	5.112824e+25	0	5.112824e+25	1.637837e+26	0	1.637837e+26	1.855084e+23	1.673866e-09	0.003644302	3.610072e+09	1.453913e+11	8.713759e+12	8.048698e-06	1.384805e-10	3.682569e-16	0.4999247	0.5	0.1926161	1	29.60622	3.681683	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0290394	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0494	0	8.552837e-14	0	8.552837e-14	0	-462.9561	0	-462.9561	0	30913.5	77194.93	255.6877	8661.637	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004930917	0	0	0	0	0.009220941	0	0	0	0	0	
6977.549572	2003	3.45e+19	0	0	2010000	1.95061	2.070596e-05	2.027871e+26	8.75609e+25	4.756047e+24	8.280485e+25	6.903783e+25	4.61884e+25	1.47324e+25	6.361262e+24	3.455247e+23	6.015737e+24	5.015569e+24	3.355568e+24	0.2277679	2.487448e+25	0	0	0	0	0	2.487448e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89788e+26	0	1.89788e+26	8.579455e+25	0	8.579455e+25	4.593042e+25	0	4.593042e+25	1.715891e+26	0	1.715891e+26	5.113009e+25	0	5.113009e+25	1.637896e+26	0	1.637896e+26	1.855069e+23	1.673877e-09	0.003644345	3.609906e+09	1.454058e+11	8.71435e+12	8.048883e-06	1.384869e-10	3.682822e-16	0.4999247	0.5	0.1926205	1	29.60729	3.681816	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02903978	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04939	0	8.559141e-14	0	8.559141e-14	0	-462.9438	0	-462.9438	0	30913.34	77194.93	255.697	8661.593	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004931097	0	0	0	0	0.009221279	0	0	0	0	0	
6977.801824	2003	3.45e+19	0	0	2010000	1.95062	2.070596e-05	2.027945e+26	8.756196e+25	4.756152e+24	8.280581e+25	6.904157e+25	4.619093e+25	1.473293e+25	6.361339e+24	3.455324e+23	6.015806e+24	5.015841e+24	3.355751e+24	0.2277721	2.487537e+25	0	0	0	0	0	2.487537e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897948e+26	0	1.897948e+26	8.579766e+25	0	8.579766e+25	4.593208e+25	0	4.593208e+25	1.715953e+26	0	1.715953e+26	5.113194e+25	0	5.113194e+25	1.637955e+26	0	1.637955e+26	1.855053e+23	1.673888e-09	0.003644387	3.60974e+09	1.454204e+11	8.714941e+12	8.049068e-06	1.384933e-10	3.683076e-16	0.4999247	0.5	0.1926249	1	29.60836	3.681949	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904016	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04938	0	8.565451e-14	0	8.565451e-14	0	-462.9316	0	-462.9316	0	30913.18	77194.93	255.7063	8661.548	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004931276	0	0	0	0	0.009221613	0	0	0	0	0	
6978.054076	2003	3.45e+19	0	0	2010000	1.95063	2.070596e-05	2.028018e+26	8.756302e+25	4.756258e+24	8.280676e+25	6.904532e+25	4.619345e+25	1.473346e+25	6.361416e+24	3.455401e+23	6.015876e+24	5.016113e+24	3.355935e+24	0.2277764	2.487627e+25	0	0	0	0	0	2.487627e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898017e+26	0	1.898017e+26	8.580076e+25	0	8.580076e+25	4.593374e+25	0	4.593374e+25	1.716015e+26	0	1.716015e+26	5.113378e+25	0	5.113378e+25	1.638014e+26	0	1.638014e+26	1.855038e+23	1.6739e-09	0.003644429	3.609575e+09	1.45435e+11	8.715532e+12	8.049253e-06	1.384996e-10	3.68333e-16	0.4999247	0.5	0.1926294	1	29.60943	3.682082	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904054	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04937	0	8.571766e-14	0	8.571766e-14	0	-462.9193	0	-462.9193	0	30913.02	77194.93	255.7155	8661.504	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004931454	0	0	0	0	0.009221946	0	0	0	0	0	
6978.306328	2003	3.45e+19	0	0	2010000	1.95064	2.070596e-05	2.028091e+26	8.756408e+25	4.756364e+24	8.280772e+25	6.904906e+25	4.619598e+25	1.4734e+25	6.361493e+24	3.455478e+23	6.015945e+24	5.016385e+24	3.356118e+24	0.2277806	2.487717e+25	0	0	0	0	0	2.487717e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898085e+26	0	1.898085e+26	8.580386e+25	0	8.580386e+25	4.59354e+25	0	4.59354e+25	1.716077e+26	0	1.716077e+26	5.113563e+25	0	5.113563e+25	1.638074e+26	0	1.638074e+26	1.855022e+23	1.673911e-09	0.003644471	3.609409e+09	1.454495e+11	8.716124e+12	8.049438e-06	1.38506e-10	3.683583e-16	0.4999247	0.5	0.1926338	1	29.6105	3.682216	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904092	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04936	0	8.578087e-14	0	8.578087e-14	0	-462.907	0	-462.907	0	30912.86	77194.93	255.7248	8661.46	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004931632	0	0	0	0	0.00922228	0	0	0	0	0	
6978.55858	2003	3.45e+19	0	0	2010000	1.95065	2.070596e-05	2.028165e+26	8.756514e+25	4.75647e+24	8.280867e+25	6.905281e+25	4.61985e+25	1.473453e+25	6.36157e+24	3.455555e+23	6.016015e+24	5.016657e+24	3.356302e+24	0.2277848	2.487807e+25	0	0	0	0	0	2.487807e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898154e+26	0	1.898154e+26	8.580696e+25	0	8.580696e+25	4.593706e+25	0	4.593706e+25	1.716139e+26	0	1.716139e+26	5.113748e+25	0	5.113748e+25	1.638133e+26	0	1.638133e+26	1.855007e+23	1.673922e-09	0.003644514	3.609243e+09	1.454641e+11	8.716715e+12	8.049622e-06	1.385123e-10	3.683837e-16	0.4999247	0.5	0.1926382	1	29.61157	3.682349	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0290413	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04935	0	8.584413e-14	0	8.584413e-14	0	-462.8947	0	-462.8947	0	30912.7	77194.93	255.734	8661.415	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004931811	0	0	0	0	0.009222613	0	0	0	0	0	
6978.810832	2003	3.45e+19	0	0	2010000	1.95066	2.070596e-05	2.028238e+26	8.756621e+25	4.756576e+24	8.280963e+25	6.905655e+25	4.620103e+25	1.473506e+25	6.361647e+24	3.455632e+23	6.016084e+24	5.016929e+24	3.356485e+24	0.227789	2.487897e+25	0	0	0	0	0	2.487897e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898223e+26	0	1.898223e+26	8.581006e+25	0	8.581006e+25	4.593872e+25	0	4.593872e+25	1.716201e+26	0	1.716201e+26	5.113933e+25	0	5.113933e+25	1.638192e+26	0	1.638192e+26	1.854992e+23	1.673933e-09	0.003644556	3.609078e+09	1.454787e+11	8.717306e+12	8.049807e-06	1.385187e-10	3.684091e-16	0.4999247	0.5	0.1926426	1	29.61264	3.682482	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904168	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04934	0	8.590745e-14	0	8.590745e-14	0	-462.8825	0	-462.8825	0	30912.54	77194.93	255.7433	8661.371	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004931989	0	0	0	0	0.009222946	0	0	0	0	0	
6979.063084	2003	3.45e+19	0	0	2010000	1.95067	2.070596e-05	2.028311e+26	8.756727e+25	4.756682e+24	8.281059e+25	6.906029e+25	4.620355e+25	1.473559e+25	6.361725e+24	3.455709e+23	6.016154e+24	5.017201e+24	3.356668e+24	0.2277932	2.487987e+25	0	0	0	0	0	2.487987e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898291e+26	0	1.898291e+26	8.581316e+25	0	8.581316e+25	4.594038e+25	0	4.594038e+25	1.716263e+26	0	1.716263e+26	5.114118e+25	0	5.114118e+25	1.638251e+26	0	1.638251e+26	1.854976e+23	1.673944e-09	0.003644598	3.608912e+09	1.454932e+11	8.717897e+12	8.049992e-06	1.385251e-10	3.684345e-16	0.4999247	0.5	0.192647	1	29.61371	3.682615	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904206	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04933	0	8.597082e-14	0	8.597082e-14	0	-462.8702	0	-462.8702	0	30912.39	77194.93	255.7525	8661.326	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004932167	0	0	0	0	0.00922328	0	0	0	0	0	
6979.315336	2003	3.45e+19	0	0	2010000	1.95068	2.070596e-05	2.028384e+26	8.756833e+25	4.756788e+24	8.281154e+25	6.906404e+25	4.620608e+25	1.473613e+25	6.361802e+24	3.455786e+23	6.016223e+24	5.017473e+24	3.356852e+24	0.2277974	2.488077e+25	0	0	0	0	0	2.488077e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89836e+26	0	1.89836e+26	8.581627e+25	0	8.581627e+25	4.594204e+25	0	4.594204e+25	1.716325e+26	0	1.716325e+26	5.114303e+25	0	5.114303e+25	1.638311e+26	0	1.638311e+26	1.854961e+23	1.673955e-09	0.00364464	3.608746e+09	1.455078e+11	8.718488e+12	8.050177e-06	1.385314e-10	3.684598e-16	0.4999247	0.5	0.1926515	1	29.61478	3.682748	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904244	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04932	0	8.603425e-14	0	8.603425e-14	0	-462.8579	0	-462.8579	0	30912.23	77194.93	255.7618	8661.282	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004932346	0	0	0	0	0.009223613	0	0	0	0	0	
6979.567588	2003	3.45e+19	0	0	2010000	1.95069	2.070596e-05	2.028458e+26	8.756939e+25	4.756893e+24	8.28125e+25	6.906778e+25	4.62086e+25	1.473666e+25	6.361879e+24	3.455863e+23	6.016293e+24	5.017745e+24	3.357035e+24	0.2278017	2.488167e+25	0	0	0	0	0	2.488167e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898428e+26	0	1.898428e+26	8.581937e+25	0	8.581937e+25	4.59437e+25	0	4.59437e+25	1.716387e+26	0	1.716387e+26	5.114488e+25	0	5.114488e+25	1.63837e+26	0	1.63837e+26	1.854945e+23	1.673966e-09	0.003644682	3.608581e+09	1.455224e+11	8.71908e+12	8.050361e-06	1.385378e-10	3.684852e-16	0.4999247	0.5	0.1926559	1	29.61585	3.682881	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904281	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04931	0	8.609773e-14	0	8.609773e-14	0	-462.8456	0	-462.8456	0	30912.07	77194.93	255.771	8661.238	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004932524	0	0	0	0	0.009223946	0	0	0	0	0	
6979.81984	2003	3.45e+19	0	0	2010000	1.9507	2.070596e-05	2.028531e+26	8.757045e+25	4.756999e+24	8.281345e+25	6.907153e+25	4.621113e+25	1.473719e+25	6.361956e+24	3.45594e+23	6.016362e+24	5.018017e+24	3.357219e+24	0.2278059	2.488257e+25	0	0	0	0	0	2.488257e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898497e+26	0	1.898497e+26	8.582247e+25	0	8.582247e+25	4.594536e+25	0	4.594536e+25	1.716449e+26	0	1.716449e+26	5.114672e+25	0	5.114672e+25	1.638429e+26	0	1.638429e+26	1.85493e+23	1.673977e-09	0.003644725	3.608415e+09	1.45537e+11	8.719671e+12	8.050546e-06	1.385441e-10	3.685106e-16	0.4999247	0.5	0.1926603	1	29.61692	3.683014	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904319	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0493	0	8.616127e-14	0	8.616127e-14	0	-462.8333	0	-462.8333	0	30911.91	77194.93	255.7803	8661.193	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004932702	0	0	0	0	0.00922428	0	0	0	0	0	
6980.072092	2003	3.45e+19	0	0	2010000	1.95071	2.070596e-05	2.028604e+26	8.757151e+25	4.757105e+24	8.281441e+25	6.907527e+25	4.621365e+25	1.473772e+25	6.362033e+24	3.456016e+23	6.016431e+24	5.018289e+24	3.357402e+24	0.2278101	2.488347e+25	0	0	0	0	0	2.488347e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898566e+26	0	1.898566e+26	8.582557e+25	0	8.582557e+25	4.594702e+25	0	4.594702e+25	1.716511e+26	0	1.716511e+26	5.114857e+25	0	5.114857e+25	1.638488e+26	0	1.638488e+26	1.854915e+23	1.673988e-09	0.003644767	3.608249e+09	1.455515e+11	8.720262e+12	8.050731e-06	1.385505e-10	3.685359e-16	0.4999247	0.5	0.1926647	1	29.61799	3.683147	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904357	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04929	0	8.622487e-14	0	8.622487e-14	0	-462.821	0	-462.821	0	30911.75	77194.93	255.7895	8661.149	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.00493288	0	0	0	0	0.009224613	0	0	0	0	0	
6980.324344	2003	3.45e+19	0	0	2010000	1.95072	2.070596e-05	2.028678e+26	8.757258e+25	4.757211e+24	8.281537e+25	6.907901e+25	4.621618e+25	1.473826e+25	6.36211e+24	3.456093e+23	6.016501e+24	5.018561e+24	3.357586e+24	0.2278143	2.488437e+25	0	0	0	0	0	2.488437e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898634e+26	0	1.898634e+26	8.582867e+25	0	8.582867e+25	4.594868e+25	0	4.594868e+25	1.716573e+26	0	1.716573e+26	5.115042e+25	0	5.115042e+25	1.638547e+26	0	1.638547e+26	1.854899e+23	1.673999e-09	0.003644809	3.608084e+09	1.455661e+11	8.720854e+12	8.050916e-06	1.385568e-10	3.685613e-16	0.4999247	0.5	0.1926692	1	29.61906	3.68328	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904395	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04928	0	8.628852e-14	0	8.628852e-14	0	-462.8088	0	-462.8088	0	30911.59	77194.93	255.7987	8661.104	0.9771484	0.1166281	5.998699	3.87861	1	2	0	0	0.004933059	0	0	0	0	0.009224946	0	0	0	0	0	
