Time (s),Average dC (atm/m^3)
4040000.0,1.653415257564229e+24
4050000.0,1.6534364970425176e+24
4060000.0,1.6534553839046094e+24
4070000.0,1.6534732584315477e+24
4080000.0,1.6534912141949846e+24
4090000.0,1.6535066588810535e+24
4100000.0,1.6535252952430937e+24
4110000.0,1.6535429021732186e+24
4120000.0,1.6535608538696068e+24
4130000.0,1.6535777448135595e+24
4140000.0,1.6535936869634104e+24
4150000.0,1.6536102041179936e+24
4160000.0,1.6536265773344128e+24
4170000.0,1.6536410231744788e+24
4180000.0,1.653654378213449e+24
4190000.0,1.6536698299623407e+24
4200000.0,1.6536852738190015e+24
4210000.0,1.6536954867347556e+24
4220000.0,1.6537060866522937e+24
4230000.0,1.6537235623594765e+24
4240000.0,1.6537395886303031e+24
4250000.0,1.6537550247671926e+24
4260000.0,1.6537641859232105e+24
4270000.0,1.6537789812447608e+24
4280000.0,1.6537939128919977e+24
4290000.0,1.6538084876242465e+24
4300000.0,1.6538212440978184e+24
4310000.0,1.6538314228394573e+24
4320000.0,1.653844742153265e+24
4330000.0,1.6538581535101334e+24
4340000.0,1.653870907062559e+24
4350000.0,1.653883693547459e+24
4360000.0,1.653894195333353e+24
4370000.0,1.6539061307520578e+24
4380000.0,1.653919047183445e+24
4390000.0,1.6539305864532838e+24
4400000.0,1.6539420256978695e+24
4410000.0,1.653950668901711e+24
4420000.0,1.6539616696876547e+24
4430000.0,1.6539719893857832e+24
4440000.0,1.6539821879357495e+24
4450000.0,1.6539936381013534e+24
4460000.0,1.654002457876769e+24
4470000.0,1.654012900273921e+24
4480000.0,1.6540248191231133e+24
4490000.0,1.654029476295326e+24
4500000.0,1.6540397443313664e+24
4510000.0,1.654050219355978e+24
4520000.0,1.6540609271687704e+24
4530000.0,1.6540703470182934e+24
4540000.0,1.6540815836432687e+24
4550000.0,1.6540890439235308e+24
4560000.0,1.6540962935318067e+24
4570000.0,1.6541044136239162e+24
4580000.0,1.6541136618651596e+24
4590000.0,1.654116837492012e+24
4600000.0,1.654126717304025e+24
4610000.0,1.6541365496968615e+24
4620000.0,1.654145935880955e+24
4630000.0,1.6541538029526428e+24
4640000.0,1.6541619665908086e+24
4650000.0,1.6541688025742168e+24
4660000.0,1.654175406890604e+24
4670000.0,1.6541834981014997e+24
4680000.0,1.6541914559475493e+24
4690000.0,1.654200531858374e+24
4700000.0,1.6542092594842598e+24
4710000.0,1.6542158630922162e+24
