Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
18844	1411.674	3.45e+19	0	0	100000	1.99976576	1e-05	5.476594e+26	1.554797e+26	1.231755e+26	3.230424e+25	2.409859e+26	1.511938e+26	3.978722e+25	1.129554e+25	8.948647e+24	2.346889e+24	1.750752e+25	1.098417e+25	0.2760727	3.978722e+26	1.129554e+26	8.948647e+25	2.346889e+25	4.002825e-220	2.061584e+11	2.849169e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12553e+26	0	5.12553e+26	2.317021e+26	0	2.317021e+26	1.240425e+26	0	1.240425e+26	4.634041e+26	0	4.634041e+26	1.380851e+26	0	1.380851e+26	4.423403e+26	0	4.423403e+26	2.453505e+23	1.325182e-09	0.002391674	9.067123e+10	1.004096e+10	5.165206e+10	1.603467e-06	5.496134e-12	2.911748e-18	0.4983413	0.5	0.07920353	1	79.95926	9.94334	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008908012	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023424	0	2.388565e-15	0	2.388565e-15	0	-368.2777	0	-368.2777	0	30153.38	77194.93	2201.611	8448.662	0.3302234	1	3.714789	0.4522104	1	2	0	0.01484152	
18872	1411.674	3.45e+19	0	0	100000	1.99976588	1e-05	5.484732e+26	1.555371e+26	1.232255e+26	3.231161e+25	2.41448e+26	1.51488e+26	3.984634e+25	1.12997e+25	8.952279e+24	2.347425e+24	1.75411e+25	1.100554e+25	0.2761995	3.984634e+26	1.12997e+26	8.952279e+25	2.347425e+25	1.557074e-220	2.061584e+11	2.854664e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.133146e+26	0	5.133146e+26	2.320463e+26	0	2.320463e+26	1.242268e+26	0	1.242268e+26	4.640927e+26	0	4.640927e+26	1.382902e+26	0	1.382902e+26	4.429976e+26	0	4.429976e+26	2.453156e+23	1.325347e-09	0.002392226	9.047597e+10	1.008203e+10	5.180375e+10	1.605202e-06	5.508039e-12	2.921213e-18	0.4983452	0.5	0.07928989	1	80.07807	9.958114	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008892323	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023412	0	2.390936e-15	0	2.390936e-15	0	-368.2661	0	-368.2661	0	30153.38	77194.93	2205.645	8448.661	0.3298679	1	3.716332	0.4522103	1	2	0	0.01489811	
18900	1411.674	3.45e+19	0	0	100000	1.999766	1e-05	5.492869e+26	1.555943e+26	1.232753e+26	3.231896e+25	2.419103e+26	1.517823e+26	3.990546e+25	1.130386e+25	8.955898e+24	2.347959e+24	1.757468e+25	1.102692e+25	0.2763261	3.990546e+26	1.130386e+26	8.955898e+25	2.347959e+25	6.056826e-221	2.061584e+11	2.86016e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.140762e+26	0	5.140762e+26	2.323906e+26	0	2.323906e+26	1.244111e+26	0	1.244111e+26	4.647812e+26	0	4.647812e+26	1.384954e+26	0	1.384954e+26	4.436548e+26	0	4.436548e+26	2.452808e+23	1.325511e-09	0.002392777	9.028141e+10	1.012321e+10	5.195565e+10	1.606937e-06	5.519953e-12	2.930696e-18	0.4983491	0.5	0.07937622	1	80.19688	9.972889	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008876727	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.000234	0	2.393311e-15	0	2.393311e-15	0	-368.2544	0	-368.2544	0	30153.38	77194.93	2209.68	8448.661	0.3295131	1	3.717872	0.4522102	1	2	0	0.01495467	
18928	1411.674	3.45e+19	0	0	100000	1.99976612	1e-05	5.501007e+26	1.556512e+26	1.23325e+26	3.232629e+25	2.423727e+26	1.520767e+26	3.996458e+25	1.1308e+25	8.959506e+24	2.348491e+24	1.760827e+25	1.104831e+25	0.2764525	3.996458e+26	1.1308e+26	8.959506e+25	2.348491e+25	2.355995e-221	2.061584e+11	2.865658e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.148378e+26	0	5.148378e+26	2.327349e+26	0	2.327349e+26	1.245955e+26	0	1.245955e+26	4.654698e+26	0	4.654698e+26	1.387006e+26	0	1.387006e+26	4.443121e+26	0	4.443121e+26	2.452461e+23	1.325675e-09	0.002393325	9.008755e+10	1.016449e+10	5.210776e+10	1.608672e-06	5.531875e-12	2.940196e-18	0.498353	0.5	0.07946251	1	80.31569	9.987664	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008861222	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023388	0	2.39569e-15	0	2.39569e-15	0	-368.2428	0	-368.2428	0	30153.38	77194.93	2213.717	8448.66	0.3291578	1	3.719414	0.4522101	1	2	0	0.01501157	
18956	1411.674	3.45e+19	0	0	100000	1.99976624	1e-05	5.509144e+26	1.55708e+26	1.233745e+26	3.233358e+25	2.428352e+26	1.523712e+26	4.00237e+25	1.131212e+25	8.963102e+24	2.349021e+24	1.764188e+25	1.10697e+25	0.2765786	4.00237e+26	1.131212e+26	8.963102e+25	2.349021e+25	9.164247e-222	2.061584e+11	2.871158e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.155994e+26	0	5.155994e+26	2.330792e+26	0	2.330792e+26	1.247798e+26	0	1.247798e+26	4.661584e+26	0	4.661584e+26	1.389058e+26	0	1.389058e+26	4.449694e+26	0	4.449694e+26	2.452116e+23	1.325838e-09	0.002393872	8.989438e+10	1.020587e+10	5.226009e+10	1.610406e-06	5.543805e-12	2.949713e-18	0.4983569	0.5	0.07954878	1	80.4345	10.00244	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008845809	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023376	0	2.398072e-15	0	2.398072e-15	0	-368.2311	0	-368.2311	0	30153.38	77194.93	2217.757	8448.66	0.3288021	1	3.720958	0.45221	1	2	0	0.01506875	
18984	1411.674	3.45e+19	0	0	100000	1.99976636	1e-05	5.517282e+26	1.557646e+26	1.234238e+26	3.234086e+25	2.432979e+26	1.526657e+26	4.008282e+25	1.131623e+25	8.966685e+24	2.349549e+24	1.767549e+25	1.10911e+25	0.2767045	4.008282e+26	1.131623e+26	8.966685e+25	2.349549e+25	3.564615e-222	2.061584e+11	2.876658e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16361e+26	0	5.16361e+26	2.334235e+26	0	2.334235e+26	1.249641e+26	0	1.249641e+26	4.668469e+26	0	4.668469e+26	1.39111e+26	0	1.39111e+26	4.456266e+26	0	4.456266e+26	2.451772e+23	1.326001e-09	0.002394417	8.97019e+10	1.024736e+10	5.241263e+10	1.612139e-06	5.555744e-12	2.959246e-18	0.4983608	0.5	0.07963501	1	80.55331	10.01721	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008830488	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023364	0	2.400458e-15	0	2.400458e-15	0	-368.2194	0	-368.2194	0	30153.37	77194.93	2221.798	8448.659	0.3284472	1	3.722498	0.4522099	1	2	0	0.01512596	
19012	1411.674	3.45e+19	0	0	100000	1.99976648	1e-05	5.52542e+26	1.558211e+26	1.23473e+26	3.23481e+25	2.437607e+26	1.529602e+26	4.014194e+25	1.132033e+25	8.970257e+24	2.350076e+24	1.770911e+25	1.11125e+25	0.2768301	4.014194e+26	1.132033e+26	8.970257e+25	2.350076e+25	1.386507e-222	2.061584e+11	2.88216e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.171226e+26	0	5.171226e+26	2.337677e+26	0	2.337677e+26	1.251484e+26	0	1.251484e+26	4.675355e+26	0	4.675355e+26	1.393161e+26	0	1.393161e+26	4.462839e+26	0	4.462839e+26	2.451429e+23	1.326163e-09	0.00239496	8.951011e+10	1.028896e+10	5.256538e+10	1.613871e-06	5.567692e-12	2.968797e-18	0.4983647	0.5	0.07972121	1	80.67212	10.03199	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.00881526	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023352	0	2.402846e-15	0	2.402846e-15	0	-368.2077	0	-368.2077	0	30153.37	77194.93	2225.842	8448.659	0.3280918	1	3.72404	0.4522098	1	2	0	0.01518345	
19040	1411.674	3.45e+19	0	0	100000	1.9997666	1e-05	5.533557e+26	1.558773e+26	1.23522e+26	3.235532e+25	2.442235e+26	1.532549e+26	4.020106e+25	1.132442e+25	8.973817e+24	2.3506e+24	1.774274e+25	1.11339e+25	0.2769555	4.020106e+26	1.132442e+26	8.973817e+25	2.3506e+25	5.392929e-223	2.061584e+11	2.887664e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.178842e+26	0	5.178842e+26	2.34112e+26	0	2.34112e+26	1.253327e+26	0	1.253327e+26	4.682241e+26	0	4.682241e+26	1.395213e+26	0	1.395213e+26	4.469412e+26	0	4.469412e+26	2.451088e+23	1.326324e-09	0.002395501	8.9319e+10	1.033066e+10	5.271835e+10	1.615603e-06	5.579648e-12	2.978365e-18	0.4983685	0.5	0.07980737	1	80.79093	10.04676	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008800123	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0002334	0	2.405239e-15	0	2.405239e-15	0	-368.1961	0	-368.1961	0	30153.37	77194.93	2229.888	8448.658	0.3277366	1	3.725581	0.4522097	1	2	0	0.01524111	
19068	1411.674	3.45e+19	0	0	100000	1.99976672	1e-05	5.541695e+26	1.559333e+26	1.235708e+26	3.236252e+25	2.446865e+26	1.535496e+26	4.026018e+25	1.132849e+25	8.977366e+24	2.351123e+24	1.777637e+25	1.115531e+25	0.2770806	4.026018e+26	1.132849e+26	8.977366e+25	2.351123e+25	2.097592e-223	2.233383e+11	2.893169e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.186458e+26	0	5.186458e+26	2.344563e+26	0	2.344563e+26	1.25517e+26	0	1.25517e+26	4.689126e+26	0	4.689126e+26	1.397265e+26	0	1.397265e+26	4.475984e+26	0	4.475984e+26	2.450748e+23	1.326485e-09	0.00239604	8.912857e+10	1.037247e+10	5.287153e+10	1.617334e-06	5.591612e-12	2.98795e-18	0.4983724	0.5	0.07989351	1	80.90974	10.06154	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008785079	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023328	0	2.407635e-15	0	2.407635e-15	0	-368.1844	0	-368.1844	0	30153.37	77194.93	2233.935	8448.658	0.3273815	1	3.727122	0.4522096	1	2	0	0.01529894	
19096	1411.674	3.45e+19	0	0	100000	1.99976684	1e-05	5.549832e+26	1.559892e+26	1.236195e+26	3.236969e+25	2.451497e+26	1.538444e+26	4.031929e+25	1.133255e+25	8.980902e+24	2.351644e+24	1.781002e+25	1.117673e+25	0.2772055	4.031929e+26	1.133255e+26	8.980902e+25	2.351644e+25	8.158511e-224	2.061584e+11	2.898675e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.194074e+26	0	5.194074e+26	2.348006e+26	0	2.348006e+26	1.257013e+26	0	1.257013e+26	4.696012e+26	0	4.696012e+26	1.399317e+26	0	1.399317e+26	4.482557e+26	0	4.482557e+26	2.450409e+23	1.326645e-09	0.002396577	8.893882e+10	1.041438e+10	5.302492e+10	1.619065e-06	5.603585e-12	2.997552e-18	0.4983762	0.5	0.07997961	1	81.02855	10.07631	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008770127	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023316	0	2.410034e-15	0	2.410034e-15	0	-368.1727	0	-368.1727	0	30153.37	77194.93	2237.984	8448.657	0.3270266	1	3.728662	0.4522095	1	2	0	0.0153569	
19124	1411.674	3.45e+19	0	0	100000	1.99976696	1e-05	5.55797e+26	1.560448e+26	1.23668e+26	3.237683e+25	2.456129e+26	1.541393e+26	4.037841e+25	1.133659e+25	8.984427e+24	2.352163e+24	1.784367e+25	1.119815e+25	0.2773301	4.037841e+26	1.133659e+26	8.984427e+25	2.352163e+25	3.173178e-224	2.233383e+11	2.904182e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20169e+26	0	5.20169e+26	2.351449e+26	0	2.351449e+26	1.258856e+26	0	1.258856e+26	4.702898e+26	0	4.702898e+26	1.401368e+26	0	1.401368e+26	4.48913e+26	0	4.48913e+26	2.450071e+23	1.326805e-09	0.002397112	8.874974e+10	1.04564e+10	5.317853e+10	1.620795e-06	5.615566e-12	3.007171e-18	0.49838	0.5	0.08006568	1	81.14736	10.09109	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008755268	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023304	0	2.412437e-15	0	2.412437e-15	0	-368.161	0	-368.161	0	30153.36	77194.93	2242.036	8448.657	0.3266712	1	3.730204	0.4522094	1	2	0	0.01541519	
19152	1411.674	3.45e+19	0	0	100000	1.99976708	1e-05	5.566107e+26	1.561003e+26	1.237164e+26	3.238395e+25	2.460763e+26	1.544342e+26	4.043753e+25	1.134062e+25	8.987941e+24	2.35268e+24	1.787734e+25	1.121958e+25	0.2774545	4.043753e+26	1.134062e+26	8.987941e+25	2.35268e+25	1.23416e-224	1.889786e+11	2.909691e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.209306e+26	0	5.209306e+26	2.354892e+26	0	2.354892e+26	1.2607e+26	0	1.2607e+26	4.709783e+26	0	4.709783e+26	1.40342e+26	0	1.40342e+26	4.495702e+26	0	4.495702e+26	2.449735e+23	1.326964e-09	0.002397645	8.856133e+10	1.049852e+10	5.333235e+10	1.622524e-06	5.627556e-12	3.016807e-18	0.4983838	0.5	0.08015172	1	81.26617	10.10586	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008740502	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023292	0	2.414843e-15	0	2.414843e-15	0	-368.1493	0	-368.1493	0	30153.36	77194.93	2246.089	8448.656	0.326316	1	3.731745	0.4522093	1	2	0	0.01547362	
19180	1411.674	3.45e+19	0	0	100000	1.9997672	1e-05	5.574245e+26	1.561556e+26	1.237646e+26	3.239104e+25	2.465397e+26	1.547292e+26	4.049665e+25	1.134464e+25	8.991442e+24	2.353196e+24	1.791101e+25	1.124101e+25	0.2775787	4.049665e+26	1.134464e+26	8.991442e+25	2.353196e+25	4.800014e-225	1.717987e+11	2.915201e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.216922e+26	0	5.216922e+26	2.358334e+26	0	2.358334e+26	1.262543e+26	0	1.262543e+26	4.716669e+26	0	4.716669e+26	1.405472e+26	0	1.405472e+26	4.502275e+26	0	4.502275e+26	2.4494e+23	1.327122e-09	0.002398177	8.837358e+10	1.054075e+10	5.348639e+10	1.624253e-06	5.639554e-12	3.02646e-18	0.4983876	0.5	0.08023773	1	81.38498	10.12064	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008725828	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0002328	0	2.417253e-15	0	2.417253e-15	0	-368.1376	0	-368.1376	0	30153.36	77194.93	2250.146	8448.656	0.3259603	1	3.733288	0.4522092	1	2	0	0.01553238	
19208	1411.674	3.45e+19	0	0	100000	1.99976732	1e-05	5.582383e+26	1.562107e+26	1.238126e+26	3.239811e+25	2.470033e+26	1.550242e+26	4.055577e+25	1.134864e+25	8.994932e+24	2.353709e+24	1.794469e+25	1.126244e+25	0.2777026	4.055577e+26	1.134864e+26	8.994932e+25	2.353709e+25	1.86684e-225	1.717987e+11	2.920713e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.224538e+26	0	5.224538e+26	2.361777e+26	0	2.361777e+26	1.264386e+26	0	1.264386e+26	4.723555e+26	0	4.723555e+26	1.407524e+26	0	1.407524e+26	4.508848e+26	0	4.508848e+26	2.449066e+23	1.32728e-09	0.002398707	8.81865e+10	1.058308e+10	5.364064e+10	1.625981e-06	5.651561e-12	3.03613e-18	0.4983914	0.5	0.08032371	1	81.50379	10.13541	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008711247	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023268	0	2.419666e-15	0	2.419666e-15	0	-368.1259	0	-368.1259	0	30153.36	77194.93	2254.203	8448.655	0.3256054	1	3.734827	0.4522091	1	2	0	0.01559112	
19236	1411.674	3.45e+19	0	0	100000	1.99976744	1e-05	5.59052e+26	1.562656e+26	1.238605e+26	3.240516e+25	2.47467e+26	1.553193e+26	4.061489e+25	1.135263e+25	8.998411e+24	2.354221e+24	1.797837e+25	1.128388e+25	0.2778263	4.061489e+26	1.135263e+26	8.998411e+25	2.354221e+25	7.260486e-226	1.546188e+11	2.926226e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.232154e+26	0	5.232154e+26	2.36522e+26	0	2.36522e+26	1.266229e+26	0	1.266229e+26	4.73044e+26	0	4.73044e+26	1.409576e+26	0	1.409576e+26	4.51542e+26	0	4.51542e+26	2.448734e+23	1.327438e-09	0.002399234	8.800008e+10	1.062552e+10	5.37951e+10	1.627709e-06	5.663576e-12	3.045817e-18	0.4983951	0.5	0.08040965	1	81.6226	10.15018	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008696759	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023256	0	2.422083e-15	0	2.422083e-15	0	-368.1142	0	-368.1142	0	30153.36	77194.93	2258.263	8448.655	0.32525	1	3.736369	0.452209	1	2	0	0.01565019	
19264	1411.674	3.45e+19	0	0	100000	1.99976756	1e-05	5.598658e+26	1.563204e+26	1.239082e+26	3.241218e+25	2.479309e+26	1.556145e+26	4.067401e+25	1.135661e+25	9.001878e+24	2.354731e+24	1.801207e+25	1.130533e+25	0.2779497	4.067401e+26	1.135661e+26	9.001878e+25	2.354731e+25	2.823697e-226	1.37439e+11	2.93174e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.239769e+26	0	5.239769e+26	2.368663e+26	0	2.368663e+26	1.268072e+26	0	1.268072e+26	4.737326e+26	0	4.737326e+26	1.411627e+26	0	1.411627e+26	4.521993e+26	0	4.521993e+26	2.448402e+23	1.327595e-09	0.00239976	8.781431e+10	1.066806e+10	5.394977e+10	1.629435e-06	5.6756e-12	3.055522e-18	0.4983989	0.5	0.08049556	1	81.74141	10.16496	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008682363	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023244	0	2.424503e-15	0	2.424503e-15	0	-368.1024	0	-368.1024	0	30153.36	77194.93	2262.325	8448.654	0.3248948	1	3.73791	0.4522089	1	2	0	0.01570942	
19292	1411.674	3.45e+19	0	0	100000	1.99976768	1e-05	5.606795e+26	1.563749e+26	1.239558e+26	3.241917e+25	2.483948e+26	1.559098e+26	4.073313e+25	1.136057e+25	9.005334e+24	2.355239e+24	1.804578e+25	1.132678e+25	0.2780729	4.073313e+26	1.136057e+26	9.005334e+25	2.355239e+25	1.098157e-226	1.202591e+11	2.937256e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.247385e+26	0	5.247385e+26	2.372106e+26	0	2.372106e+26	1.269915e+26	0	1.269915e+26	4.744211e+26	0	4.744211e+26	1.413679e+26	0	1.413679e+26	4.528565e+26	0	4.528565e+26	2.448072e+23	1.327751e-09	0.002400285	8.76292e+10	1.071072e+10	5.410466e+10	1.631162e-06	5.687631e-12	3.065243e-18	0.4984026	0.5	0.08058144	1	81.86022	10.17973	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008668061	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023232	0	2.426927e-15	0	2.426927e-15	0	-368.0907	0	-368.0907	0	30153.35	77194.93	2266.388	8448.654	0.3245397	1	3.739449	0.4522089	1	2	0	0.01576878	
19320	1411.674	3.45e+19	0	0	100000	1.9997678	1e-05	5.614933e+26	1.564293e+26	1.240032e+26	3.242614e+25	2.488589e+26	1.562051e+26	4.079225e+25	1.136452e+25	9.008778e+24	2.355745e+24	1.807949e+25	1.134824e+25	0.2781959	4.079225e+26	1.136452e+26	9.008778e+25	2.355745e+25	4.270755e-227	1.202591e+11	2.942773e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.255001e+26	0	5.255001e+26	2.375549e+26	0	2.375549e+26	1.271758e+26	0	1.271758e+26	4.751097e+26	0	4.751097e+26	1.415731e+26	0	1.415731e+26	4.535138e+26	0	4.535138e+26	2.447744e+23	1.327907e-09	0.002400807	8.744474e+10	1.075347e+10	5.425976e+10	1.632887e-06	5.699672e-12	3.074982e-18	0.4984063	0.5	0.08066729	1	81.97903	10.19451	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008653852	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0002322	0	2.429354e-15	0	2.429354e-15	0	-368.079	0	-368.079	0	30153.35	77194.93	2270.454	8448.653	0.3241842	1	3.740991	0.4522088	1	2	0	0.01582847	
19348	1411.674	3.45e+19	0	0	100000	1.99976792	1e-05	5.623071e+26	1.564835e+26	1.240504e+26	3.243308e+25	2.49323e+26	1.565005e+26	4.085137e+25	1.136846e+25	9.012211e+24	2.35625e+24	1.811321e+25	1.13697e+25	0.2783186	4.085137e+26	1.136846e+26	9.012211e+25	2.35625e+25	1.660883e-227	1.37439e+11	2.948291e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.262617e+26	0	5.262617e+26	2.378991e+26	0	2.378991e+26	1.273601e+26	0	1.273601e+26	4.757983e+26	0	4.757983e+26	1.417783e+26	0	1.417783e+26	4.541711e+26	0	4.541711e+26	2.447416e+23	1.328062e-09	0.002401327	8.726093e+10	1.079634e+10	5.441507e+10	1.634612e-06	5.711721e-12	3.084737e-18	0.49841	0.5	0.08075311	1	82.09784	10.20928	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008639735	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00023208	0	2.431785e-15	0	2.431785e-15	0	-368.0672	0	-368.0672	0	30153.35	77194.93	2274.522	8448.653	0.3238288	1	3.742532	0.4522087	1	2	0	0.01588831	
