Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
4480	2000	3.45e+19	0	0	100000	1.9368	5.198e-07	0.02587	0.002444	1.183e-08	0.1502	379.7	2.059	6.423e-06	0.003578	7.758e-11	0.0001398	0	1.469e-06	3.017e-14	3.24e-21	1.236e-27	1.648e-27	2.06e-27	5.636e-09	2.224e-09	2.226e-11	0.01751	2.817e-11	1.395e-24	0.1001	2.497e-07	9.237e-08	4.068e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.402e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.709e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4508	2000	3.45e+19	0	0	100000	1.93683	5.221e-07	0.026	0.002459	1.194e-08	0.1511	382	2.072	6.488e-06	0.003604	7.821e-11	0.0001408	0	1.484e-06	3.036e-14	3.279e-21	1.244e-27	1.658e-27	2.073e-27	5.677e-09	2.242e-09	2.247e-11	0.01762	2.84e-11	1.408e-24	0.1007	2.513e-07	9.295e-08	4.093e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.411e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.751e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4536	2000	3.45e+19	0	0	100000	1.93686	5.244e-07	0.02614	0.002475	1.205e-08	0.152	384.4	2.085	6.553e-06	0.00363	7.885e-11	0.0001419	0	1.498e-06	3.055e-14	3.318e-21	1.251e-27	1.669e-27	2.086e-27	5.718e-09	2.26e-09	2.267e-11	0.01773	2.863e-11	1.421e-24	0.1013	2.528e-07	9.353e-08	4.119e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.419e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.793e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4564	2000	3.45e+19	0	0	100000	1.93689	5.266e-07	0.02628	0.00249	1.216e-08	0.153	386.8	2.098	6.619e-06	0.003656	7.948e-11	0.0001429	0	1.513e-06	3.074e-14	3.358e-21	1.259e-27	1.679e-27	2.099e-27	5.758e-09	2.278e-09	2.288e-11	0.01784	2.886e-11	1.434e-24	0.102	2.544e-07	9.411e-08	4.144e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.428e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.835e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4592	2000	3.45e+19	0	0	100000	1.93692	5.289e-07	0.02641	0.002505	1.227e-08	0.1539	389.2	2.111	6.685e-06	0.003682	8.013e-11	0.0001439	0	1.528e-06	3.093e-14	3.398e-21	1.267e-27	1.689e-27	2.112e-27	5.799e-09	2.297e-09	2.308e-11	0.01795	2.909e-11	1.447e-24	0.1026	2.56e-07	9.469e-08	4.17e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.437e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.877e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4620	2000	3.45e+19	0	0	100000	1.93695	5.311e-07	0.02655	0.002521	1.238e-08	0.1549	391.6	2.124	6.751e-06	0.003708	8.077e-11	0.0001449	0	1.543e-06	3.112e-14	3.438e-21	1.275e-27	1.7e-27	2.124e-27	5.84e-09	2.315e-09	2.329e-11	0.01806	2.933e-11	1.46e-24	0.1032	2.575e-07	9.527e-08	4.196e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.446e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.919e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4648	2000	3.45e+19	0	0	100000	1.93698	5.333e-07	0.02669	0.002536	1.249e-08	0.1558	393.9	2.137	6.818e-06	0.003734	8.141e-11	0.0001459	0	1.559e-06	3.131e-14	3.479e-21	1.282e-27	1.71e-27	2.137e-27	5.881e-09	2.334e-09	2.35e-11	0.01816	2.956e-11	1.473e-24	0.1038	2.591e-07	9.585e-08	4.221e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.455e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.961e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4676	2000	3.45e+19	0	0	100000	1.93701	5.355e-07	0.02682	0.002551	1.26e-08	0.1568	396.3	2.15	6.885e-06	0.00376	8.206e-11	0.0001469	0	1.574e-06	3.15e-14	3.519e-21	1.29e-27	1.72e-27	2.15e-27	5.923e-09	2.352e-09	2.371e-11	0.01827	2.979e-11	1.486e-24	0.1045	2.607e-07	9.643e-08	4.247e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.463e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.003e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4704	2000	3.45e+19	0	0	100000	1.93704	5.377e-07	0.02696	0.002567	1.271e-08	0.1577	398.7	2.163	6.953e-06	0.003786	8.271e-11	0.000148	0	1.589e-06	3.169e-14	3.561e-21	1.298e-27	1.731e-27	2.163e-27	5.964e-09	2.371e-09	2.392e-11	0.01838	3.003e-11	1.499e-24	0.1051	2.622e-07	9.701e-08	4.272e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.472e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.045e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4732	2000	3.45e+19	0	0	100000	1.93707	5.399e-07	0.02709	0.002582	1.282e-08	0.1586	401.1	2.176	7.021e-06	0.003812	8.336e-11	0.000149	0	1.605e-06	3.188e-14	3.602e-21	1.306e-27	1.741e-27	2.176e-27	6.005e-09	2.389e-09	2.413e-11	0.01849	3.027e-11	1.512e-24	0.1057	2.638e-07	9.759e-08	4.298e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.481e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.087e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4760	2000	3.45e+19	0	0	100000	1.9371	5.421e-07	0.02723	0.002597	1.293e-08	0.1596	403.5	2.189	7.089e-06	0.003839	8.402e-11	0.00015	0	1.62e-06	3.207e-14	3.644e-21	1.313e-27	1.751e-27	2.189e-27	6.046e-09	2.408e-09	2.434e-11	0.0186	3.05e-11	1.526e-24	0.1064	2.654e-07	9.817e-08	4.323e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.129e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4788	2000	3.45e+19	0	0	100000	1.93713	5.443e-07	0.02736	0.002613	1.305e-08	0.1605	405.9	2.202	7.158e-06	0.003865	8.467e-11	0.000151	0	1.636e-06	3.226e-14	3.687e-21	1.321e-27	1.762e-27	2.202e-27	6.088e-09	2.427e-09	2.455e-11	0.01871	3.074e-11	1.539e-24	0.107	2.669e-07	9.875e-08	4.349e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.498e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.171e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4816	2000	3.45e+19	0	0	100000	1.93716	5.464e-07	0.0275	0.002628	1.316e-08	0.1615	408.2	2.215	7.227e-06	0.003891	8.533e-11	0.0001521	0	1.652e-06	3.245e-14	3.73e-21	1.329e-27	1.772e-27	2.215e-27	6.129e-09	2.446e-09	2.477e-11	0.01882	3.098e-11	1.552e-24	0.1076	2.685e-07	9.933e-08	4.374e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.213e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4844	2000	3.45e+19	0	0	100000	1.93719	5.486e-07	0.02763	0.002643	1.328e-08	0.1624	410.6	2.227	7.297e-06	0.003918	8.599e-11	0.0001531	0	1.668e-06	3.263e-14	3.773e-21	1.337e-27	1.782e-27	2.228e-27	6.171e-09	2.465e-09	2.498e-11	0.01892	3.122e-11	1.566e-24	0.1082	2.701e-07	9.99e-08	4.4e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.516e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.254e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4872	2000	3.45e+19	0	0	100000	1.93722	5.507e-07	0.02777	0.002659	1.339e-08	0.1633	413	2.24	7.367e-06	0.003944	8.665e-11	0.0001541	0	1.684e-06	3.282e-14	3.816e-21	1.344e-27	1.793e-27	2.241e-27	6.213e-09	2.484e-09	2.52e-11	0.01903	3.146e-11	1.58e-24	0.1089	2.716e-07	1.005e-07	4.425e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.525e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.296e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4900	2000	3.45e+19	0	0	100000	1.93725	5.528e-07	0.0279	0.002674	1.351e-08	0.1643	415.4	2.253	7.438e-06	0.003971	8.732e-11	0.0001552	0	1.7e-06	3.301e-14	3.86e-21	1.352e-27	1.803e-27	2.254e-27	6.254e-09	2.503e-09	2.542e-11	0.01914	3.17e-11	1.593e-24	0.1095	2.732e-07	1.011e-07	4.451e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.533e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.338e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4928	2000	3.45e+19	0	0	100000	1.93728	5.55e-07	0.02803	0.002689	1.362e-08	0.1652	417.8	2.266	7.509e-06	0.003997	8.798e-11	0.0001562	0	1.716e-06	3.32e-14	3.904e-21	1.36e-27	1.813e-27	2.267e-27	6.296e-09	2.522e-09	2.564e-11	0.01925	3.195e-11	1.607e-24	0.1101	2.748e-07	1.016e-07	4.476e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.542e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.38e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4956	2000	3.45e+19	0	0	100000	1.93731	5.571e-07	0.02817	0.002704	1.374e-08	0.1662	420.1	2.279	7.58e-06	0.004024	8.865e-11	0.0001573	0	1.732e-06	3.339e-14	3.949e-21	1.368e-27	1.824e-27	2.279e-27	6.338e-09	2.541e-09	2.586e-11	0.01936	3.219e-11	1.621e-24	0.1107	2.763e-07	1.022e-07	4.502e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.551e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.422e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4984	2000	3.45e+19	0	0	100000	1.93734	5.592e-07	0.0283	0.00272	1.386e-08	0.1671	422.5	2.292	7.652e-06	0.00405	8.933e-11	0.0001583	0	1.748e-06	3.358e-14	3.994e-21	1.375e-27	1.834e-27	2.292e-27	6.38e-09	2.56e-09	2.608e-11	0.01947	3.243e-11	1.634e-24	0.1114	2.779e-07	1.028e-07	4.527e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.464e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5012	2000	3.45e+19	0	0	100000	1.93737	5.612e-07	0.02843	0.002735	1.397e-08	0.1681	424.9	2.305	7.725e-06	0.004077	9e-11	0.0001593	0	1.765e-06	3.377e-14	4.039e-21	1.383e-27	1.844e-27	2.305e-27	6.422e-09	2.58e-09	2.63e-11	0.01957	3.268e-11	1.648e-24	0.112	2.795e-07	1.034e-07	4.553e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.568e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.506e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5040	2000	3.45e+19	0	0	100000	1.9374	5.633e-07	0.02856	0.00275	1.409e-08	0.169	427.3	2.318	7.798e-06	0.004104	9.068e-11	0.0001604	0	1.781e-06	3.396e-14	4.085e-21	1.391e-27	1.855e-27	2.318e-27	6.464e-09	2.599e-09	2.652e-11	0.01968	3.292e-11	1.662e-24	0.1126	2.81e-07	1.04e-07	4.578e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.577e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.548e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5068	2000	3.45e+19	0	0	100000	1.93743	5.654e-07	0.02869	0.002766	1.421e-08	0.1699	429.7	2.331	7.871e-06	0.004131	9.135e-11	0.0001614	0	1.798e-06	3.415e-14	4.131e-21	1.399e-27	1.865e-27	2.331e-27	6.506e-09	2.618e-09	2.674e-11	0.01979	3.317e-11	1.676e-24	0.1133	2.826e-07	1.045e-07	4.604e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.586e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.59e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5096	2000	3.45e+19	0	0	100000	1.93746	5.674e-07	0.02883	0.002781	1.433e-08	0.1709	432	2.344	7.945e-06	0.004157	9.203e-11	0.0001625	0	1.815e-06	3.434e-14	4.178e-21	1.406e-27	1.875e-27	2.344e-27	6.548e-09	2.638e-09	2.697e-11	0.0199	3.342e-11	1.69e-24	0.1139	2.841e-07	1.051e-07	4.629e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.595e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.632e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5124	2000	3.45e+19	0	0	100000	1.93749	5.695e-07	0.02896	0.002796	1.445e-08	0.1718	434.4	2.357	8.019e-06	0.004184	9.272e-11	0.0001635	0	1.832e-06	3.453e-14	4.225e-21	1.414e-27	1.886e-27	2.357e-27	6.591e-09	2.658e-09	2.719e-11	0.02001	3.366e-11	1.705e-24	0.1145	2.857e-07	1.057e-07	4.655e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.604e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.674e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5152	2000	3.45e+19	0	0	100000	1.93752	5.715e-07	0.02909	0.002812	1.457e-08	0.1728	436.8	2.369	8.093e-06	0.004211	9.34e-11	0.0001646	0	1.849e-06	3.472e-14	4.272e-21	1.422e-27	1.896e-27	2.37e-27	6.633e-09	2.677e-09	2.742e-11	0.02012	3.391e-11	1.719e-24	0.1151	2.873e-07	1.063e-07	4.68e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.612e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.716e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5180	2000	3.45e+19	0	0	100000	1.93755	5.735e-07	0.02922	0.002827	1.469e-08	0.1737	439.2	2.382	8.168e-06	0.004238	9.409e-11	0.0001656	0	1.866e-06	3.49e-14	4.32e-21	1.43e-27	1.906e-27	2.383e-27	6.676e-09	2.697e-09	2.765e-11	0.02022	3.416e-11	1.733e-24	0.1158	2.888e-07	1.069e-07	4.706e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.621e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.758e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5208	2000	3.45e+19	0	0	100000	1.93758	5.755e-07	0.02935	0.002842	1.481e-08	0.1746	441.6	2.395	8.244e-06	0.004265	9.478e-11	0.0001667	0	1.883e-06	3.509e-14	4.369e-21	1.437e-27	1.917e-27	2.396e-27	6.718e-09	2.717e-09	2.788e-11	0.02033	3.441e-11	1.747e-24	0.1164	2.904e-07	1.074e-07	4.731e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5236	2000	3.45e+19	0	0	100000	1.93761	5.775e-07	0.02948	0.002858	1.494e-08	0.1756	443.9	2.408	8.32e-06	0.004292	9.547e-11	0.0001677	0	1.9e-06	3.528e-14	4.417e-21	1.445e-27	1.927e-27	2.409e-27	6.761e-09	2.736e-09	2.811e-11	0.02044	3.466e-11	1.762e-24	0.117	2.92e-07	1.08e-07	4.757e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.639e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.842e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5264	2000	3.45e+19	0	0	100000	1.93764	5.795e-07	0.02961	0.002873	1.506e-08	0.1765	446.3	2.421	8.396e-06	0.004319	9.617e-11	0.0001688	0	1.917e-06	3.547e-14	4.466e-21	1.453e-27	1.937e-27	2.421e-27	6.803e-09	2.756e-09	2.834e-11	0.02055	3.492e-11	1.776e-24	0.1176	2.935e-07	1.086e-07	4.782e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.647e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.883e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5292	2000	3.45e+19	0	0	100000	1.93767	5.815e-07	0.02974	0.002888	1.518e-08	0.1775	448.7	2.434	8.473e-06	0.004347	9.686e-11	0.0001699	0	1.935e-06	3.566e-14	4.516e-21	1.461e-27	1.948e-27	2.434e-27	6.846e-09	2.776e-09	2.857e-11	0.02066	3.517e-11	1.791e-24	0.1183	2.951e-07	1.092e-07	4.808e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.656e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.925e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5320	2000	3.45e+19	0	0	100000	1.9377	5.835e-07	0.02987	0.002904	1.531e-08	0.1784	451.1	2.447	8.551e-06	0.004374	9.756e-11	0.0001709	0	1.952e-06	3.585e-14	4.566e-21	1.468e-27	1.958e-27	2.447e-27	6.889e-09	2.796e-09	2.881e-11	0.02077	3.542e-11	1.806e-24	0.1189	2.967e-07	1.097e-07	4.833e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.665e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.967e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5348	2000	3.45e+19	0	0	100000	1.93773	5.854e-07	0.03	0.002919	1.543e-08	0.1793	453.5	2.46	8.629e-06	0.004401	9.826e-11	0.000172	0	1.97e-06	3.604e-14	4.616e-21	1.476e-27	1.968e-27	2.46e-27	6.932e-09	2.816e-09	2.904e-11	0.02087	3.568e-11	1.82e-24	0.1195	2.982e-07	1.103e-07	4.859e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.674e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.009e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5376	2000	3.45e+19	0	0	100000	1.93776	5.874e-07	0.03013	0.002934	1.556e-08	0.1803	455.8	2.473	8.707e-06	0.004428	9.897e-11	0.0001731	0	1.988e-06	3.623e-14	4.667e-21	1.484e-27	1.978e-27	2.473e-27	6.975e-09	2.837e-09	2.928e-11	0.02098	3.593e-11	1.835e-24	0.1202	2.998e-07	1.109e-07	4.884e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.682e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.051e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5404	2000	3.45e+19	0	0	100000	1.93779	5.893e-07	0.03025	0.00295	1.568e-08	0.1812	458.2	2.486	8.786e-06	0.004456	9.967e-11	0.0001741	0	2.006e-06	3.642e-14	4.718e-21	1.492e-27	1.989e-27	2.486e-27	7.018e-09	2.857e-09	2.951e-11	0.02109	3.619e-11	1.85e-24	0.1208	3.014e-07	1.115e-07	4.91e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.691e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.093e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5432	2000	3.45e+19	0	0	100000	1.93782	5.913e-07	0.03038	0.002965	1.581e-08	0.1822	460.6	2.499	8.865e-06	0.004483	1.004e-10	0.0001752	0	2.024e-06	3.661e-14	4.77e-21	1.499e-27	1.999e-27	2.499e-27	7.061e-09	2.877e-09	2.975e-11	0.0212	3.645e-11	1.865e-24	0.1214	3.029e-07	1.121e-07	4.935e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.135e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
