Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO207 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	C1_MO2 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PERVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	PUO161 (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
14672	1955.013	3.45e+19	0	0	100000	1.94785356	5.487e-06	0.4778	0.0518	5.015e-07	3.882	1.713e+04	100.3	0.0007626	0.1953	3.859e-09	0.005284	0	0.0001719	4.085e-13	1.853e-19	5.572e-26	7.429e-26	9.286e-26	1.271e-07	6.718e-08	8.605e-10	0.4471	8.135e-10	2.627e-23	2.728	5.018e-06	1.708e-06	7.715e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.591e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.198e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14700	1955.013	3.45e+19	0	0	100000	1.94788	5.502e-06	0.4795	0.05203	5.053e-07	3.9	1.721e+04	100.8	0.0007691	0.1964	3.884e-09	0.005313	0	0.0001734	4.104e-13	1.872e-19	5.597e-26	7.463e-26	9.328e-26	1.278e-07	6.761e-08	8.669e-10	0.4491	8.188e-10	2.647e-23	2.741	5.041e-06	1.716e-06	7.75e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.202e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14728	1955.013	3.45e+19	0	0	100000	1.94790644	5.516e-06	0.4813	0.05227	5.091e-07	3.917	1.729e+04	101.3	0.0007755	0.1975	3.909e-09	0.005342	0	0.0001748	4.122e-13	1.892e-19	5.622e-26	7.497e-26	9.371e-26	1.285e-07	6.805e-08	8.733e-10	0.4512	8.241e-10	2.667e-23	2.753	5.064e-06	1.724e-06	7.786e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.609e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.206e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14756	1955.013	3.45e+19	0	0	100000	1.94793288	5.53e-06	0.483	0.0525	5.128e-07	3.935	1.736e+04	101.7	0.000782	0.1985	3.935e-09	0.005371	0	0.0001763	4.141e-13	1.911e-19	5.648e-26	7.53e-26	9.413e-26	1.292e-07	6.849e-08	8.798e-10	0.4532	8.294e-10	2.686e-23	2.766	5.087e-06	1.731e-06	7.821e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.617e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14784	1955.013	3.45e+19	0	0	100000	1.94795932	5.544e-06	0.4847	0.05274	5.166e-07	3.953	1.744e+04	102.2	0.0007886	0.1996	3.96e-09	0.005401	0	0.0001778	4.16e-13	1.931e-19	5.673e-26	7.564e-26	9.455e-26	1.299e-07	6.893e-08	8.863e-10	0.4552	8.347e-10	2.706e-23	2.778	5.11e-06	1.739e-06	7.856e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.626e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.214e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14812	1955.013	3.45e+19	0	0	100000	1.94798576	5.558e-06	0.4864	0.05298	5.204e-07	3.97	1.752e+04	102.6	0.0007952	0.2007	3.985e-09	0.00543	0	0.0001793	4.178e-13	1.951e-19	5.699e-26	7.598e-26	9.498e-26	1.306e-07	6.937e-08	8.929e-10	0.4572	8.401e-10	2.726e-23	2.79	5.132e-06	1.747e-06	7.891e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.635e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.219e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14840	1955.013	3.45e+19	0	0	100000	1.9480122	5.572e-06	0.4881	0.05321	5.243e-07	3.988	1.76e+04	103.1	0.0008018	0.2018	4.011e-09	0.00546	0	0.0001807	4.197e-13	1.971e-19	5.724e-26	7.632e-26	9.54e-26	1.313e-07	6.982e-08	8.995e-10	0.4593	8.455e-10	2.746e-23	2.803	5.155e-06	1.755e-06	7.926e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.644e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.223e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14868	1955.013	3.45e+19	0	0	100000	1.94803864	5.586e-06	0.4897	0.05345	5.281e-07	4.006	1.768e+04	103.5	0.0008085	0.2029	4.036e-09	0.005489	0	0.0001822	4.215e-13	1.991e-19	5.749e-26	7.666e-26	9.582e-26	1.32e-07	7.026e-08	9.061e-10	0.4613	8.509e-10	2.766e-23	2.815	5.178e-06	1.762e-06	7.961e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.653e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.227e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14896	1955.013	3.45e+19	0	0	100000	1.94806508	5.6e-06	0.4914	0.05368	5.32e-07	4.023	1.776e+04	104	0.0008152	0.204	4.062e-09	0.005519	0	0.0001838	4.234e-13	2.011e-19	5.775e-26	7.7e-26	9.624e-26	1.327e-07	7.071e-08	9.127e-10	0.4633	8.563e-10	2.787e-23	2.828	5.201e-06	1.77e-06	7.996e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.661e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.231e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14924	1955.013	3.45e+19	0	0	100000	1.94809152	5.614e-06	0.4931	0.05392	5.359e-07	4.041	1.783e+04	104.5	0.000822	0.2051	4.088e-09	0.005548	0	0.0001853	4.253e-13	2.032e-19	5.8e-26	7.733e-26	9.667e-26	1.334e-07	7.116e-08	9.194e-10	0.4653	8.617e-10	2.807e-23	2.84	5.224e-06	1.778e-06	8.032e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.235e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14952	1955.013	3.45e+19	0	0	100000	1.94811796	5.628e-06	0.4948	0.05416	5.398e-07	4.059	1.791e+04	104.9	0.0008287	0.2062	4.114e-09	0.005578	0	0.0001868	4.271e-13	2.053e-19	5.825e-26	7.767e-26	9.709e-26	1.341e-07	7.16e-08	9.261e-10	0.4673	8.671e-10	2.828e-23	2.853	5.247e-06	1.786e-06	8.067e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.679e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.239e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14980	1955.013	3.45e+19	0	0	100000	1.9481444	5.641e-06	0.4965	0.05439	5.437e-07	4.076	1.799e+04	105.4	0.0008356	0.2073	4.139e-09	0.005608	0	0.0001883	4.29e-13	2.074e-19	5.851e-26	7.801e-26	9.751e-26	1.349e-07	7.206e-08	9.328e-10	0.4694	8.726e-10	2.848e-23	2.865	5.27e-06	1.794e-06	8.102e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.688e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.244e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15008	1955.013	3.45e+19	0	0	100000	1.94817084	5.654e-06	0.4981	0.05463	5.476e-07	4.094	1.807e+04	105.8	0.0008424	0.2084	4.165e-09	0.005637	0	0.0001899	4.308e-13	2.095e-19	5.876e-26	7.835e-26	9.793e-26	1.356e-07	7.251e-08	9.396e-10	0.4714	8.781e-10	2.869e-23	2.877	5.292e-06	1.801e-06	8.137e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.696e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.248e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15036	1955.013	3.45e+19	0	0	100000	1.94819728	5.668e-06	0.4998	0.05486	5.516e-07	4.111	1.814e+04	106.3	0.0008493	0.2095	4.191e-09	0.005667	0	0.0001914	4.327e-13	2.116e-19	5.901e-26	7.868e-26	9.835e-26	1.363e-07	7.296e-08	9.463e-10	0.4734	8.835e-10	2.889e-23	2.89	5.315e-06	1.809e-06	8.172e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.705e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.252e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15064	1955.013	3.45e+19	0	0	100000	1.94822372	5.681e-06	0.5014	0.05509	5.555e-07	4.129	1.822e+04	106.7	0.0008562	0.2106	4.217e-09	0.005696	0	0.000193	4.345e-13	2.137e-19	5.926e-26	7.902e-26	9.877e-26	1.37e-07	7.341e-08	9.531e-10	0.4754	8.89e-10	2.91e-23	2.902	5.338e-06	1.817e-06	8.206e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.714e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.256e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15092	1955.013	3.45e+19	0	0	100000	1.94825016	5.694e-06	0.503	0.05533	5.595e-07	4.146	1.83e+04	107.2	0.0008632	0.2116	4.243e-09	0.005726	0	0.0001946	4.364e-13	2.159e-19	5.951e-26	7.935e-26	9.919e-26	1.377e-07	7.386e-08	9.599e-10	0.4774	8.945e-10	2.931e-23	2.914	5.36e-06	1.824e-06	8.241e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.723e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15120	1955.013	3.45e+19	0	0	100000	1.9482766	5.707e-06	0.5047	0.05556	5.635e-07	4.164	1.837e+04	107.6	0.0008702	0.2127	4.269e-09	0.005756	0	0.0001961	4.382e-13	2.181e-19	5.976e-26	7.968e-26	9.96e-26	1.384e-07	7.432e-08	9.668e-10	0.4794	9e-10	2.952e-23	2.926	5.383e-06	1.832e-06	8.275e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.731e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.265e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15148	1955.013	3.45e+19	0	0	100000	1.94830304	5.719e-06	0.5063	0.05579	5.675e-07	4.181	1.845e+04	108.1	0.0008772	0.2138	4.296e-09	0.005785	0	0.0001977	4.4e-13	2.202e-19	6.001e-26	8.001e-26	1e-25	1.391e-07	7.477e-08	9.736e-10	0.4813	9.055e-10	2.973e-23	2.939	5.405e-06	1.84e-06	8.31e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.269e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15176	1955.013	3.45e+19	0	0	100000	1.94832948	5.732e-06	0.5079	0.05602	5.715e-07	4.198	1.853e+04	108.5	0.0008843	0.2149	4.322e-09	0.005815	0	0.0001993	4.418e-13	2.225e-19	6.026e-26	8.035e-26	1.004e-25	1.398e-07	7.523e-08	9.805e-10	0.4833	9.11e-10	2.994e-23	2.951	5.427e-06	1.847e-06	8.344e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.749e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.273e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15204	1955.013	3.45e+19	0	0	100000	1.94835592	5.744e-06	0.5095	0.05625	5.755e-07	4.216	1.86e+04	109	0.0008914	0.216	4.348e-09	0.005844	0	0.0002009	4.436e-13	2.247e-19	6.051e-26	8.068e-26	1.008e-25	1.405e-07	7.568e-08	9.874e-10	0.4853	9.165e-10	3.015e-23	2.963	5.45e-06	1.855e-06	8.379e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.758e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.277e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15232	1955.013	3.45e+19	0	0	100000	1.94838236	5.757e-06	0.5111	0.05648	5.796e-07	4.233	1.868e+04	109.4	0.0008985	0.2171	4.374e-09	0.005874	0	0.0002025	4.455e-13	2.269e-19	6.076e-26	8.101e-26	1.013e-25	1.413e-07	7.614e-08	9.943e-10	0.4873	9.221e-10	3.036e-23	2.975	5.472e-06	1.863e-06	8.413e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.766e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.281e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15260	1955.013	3.45e+19	0	0	100000	1.9484088	5.769e-06	0.5126	0.05671	5.836e-07	4.25	1.876e+04	109.9	0.0009057	0.2182	4.401e-09	0.005904	0	0.0002041	4.473e-13	2.292e-19	6.1e-26	8.134e-26	1.017e-25	1.42e-07	7.66e-08	1.001e-09	0.4892	9.276e-10	3.057e-23	2.987	5.494e-06	1.87e-06	8.447e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.775e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.286e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15288	1955.013	3.45e+19	0	0	100000	1.94843524	5.781e-06	0.5142	0.05694	5.877e-07	4.267	1.883e+04	110.3	0.0009129	0.2193	4.427e-09	0.005933	0	0.0002057	4.491e-13	2.314e-19	6.125e-26	8.167e-26	1.021e-25	1.427e-07	7.706e-08	1.008e-09	0.4912	9.332e-10	3.079e-23	2.999	5.517e-06	1.878e-06	8.482e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.784e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15316	1955.013	3.45e+19	0	0	100000	1.94846168	5.793e-06	0.5158	0.05717	5.918e-07	4.285	1.891e+04	110.8	0.0009201	0.2204	4.453e-09	0.005963	0	0.0002074	4.509e-13	2.337e-19	6.15e-26	8.2e-26	1.025e-25	1.434e-07	7.752e-08	1.015e-09	0.4932	9.388e-10	3.1e-23	3.011	5.539e-06	1.885e-06	8.516e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.793e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.294e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15344	1955.013	3.45e+19	0	0	100000	1.94848812	5.805e-06	0.5174	0.0574	5.959e-07	4.302	1.898e+04	111.2	0.0009274	0.2215	4.48e-09	0.005993	0	0.000209	4.527e-13	2.36e-19	6.174e-26	8.232e-26	1.029e-25	1.441e-07	7.798e-08	1.022e-09	0.4951	9.444e-10	3.121e-23	3.023	5.561e-06	1.893e-06	8.55e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.801e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.298e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15372	1955.013	3.45e+19	0	0	100000	1.94851456	5.817e-06	0.5189	0.05763	6e-07	4.319	1.906e+04	111.6	0.0009347	0.2226	4.507e-09	0.006022	0	0.0002107	4.545e-13	2.384e-19	6.199e-26	8.265e-26	1.033e-25	1.448e-07	7.844e-08	1.029e-09	0.4971	9.5e-10	3.143e-23	3.035	5.583e-06	1.9e-06	8.584e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.302e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15400	1955.013	3.45e+19	0	0	100000	1.948541	5.828e-06	0.5205	0.05786	6.042e-07	4.336	1.913e+04	112.1	0.0009421	0.2237	4.533e-09	0.006052	0	0.0002123	4.563e-13	2.407e-19	6.223e-26	8.298e-26	1.037e-25	1.455e-07	7.891e-08	1.037e-09	0.499	9.556e-10	3.165e-23	3.047	5.605e-06	1.908e-06	8.618e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.819e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.307e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15428	1955.013	3.45e+19	0	0	100000	1.94856744	5.84e-06	0.522	0.05808	6.083e-07	4.353	1.921e+04	112.5	0.0009495	0.2248	4.56e-09	0.006082	0	0.000214	4.581e-13	2.431e-19	6.248e-26	8.331e-26	1.041e-25	1.463e-07	7.937e-08	1.044e-09	0.501	9.612e-10	3.187e-23	3.059	5.627e-06	1.915e-06	8.652e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.828e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.311e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15456	1955.013	3.45e+19	0	0	100000	1.94859388	5.851e-06	0.5235	0.05831	6.125e-07	4.37	1.929e+04	113	0.0009569	0.2259	4.587e-09	0.006112	0	0.0002157	4.599e-13	2.455e-19	6.273e-26	8.363e-26	1.045e-25	1.47e-07	7.984e-08	1.051e-09	0.5029	9.669e-10	3.208e-23	3.071	5.649e-06	1.923e-06	8.686e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.836e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.315e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15484	1955.013	3.45e+19	0	0	100000	1.94862032	5.863e-06	0.5251	0.05854	6.167e-07	4.387	1.936e+04	113.4	0.0009644	0.227	4.614e-09	0.006142	0	0.0002174	4.617e-13	2.479e-19	6.297e-26	8.396e-26	1.05e-25	1.477e-07	8.031e-08	1.058e-09	0.5049	9.726e-10	3.23e-23	3.083	5.672e-06	1.93e-06	8.72e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.845e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.319e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15512	1955.013	3.45e+19	0	0	100000	1.94864676	5.874e-06	0.5266	0.05877	6.209e-07	4.404	1.944e+04	113.8	0.000972	0.2281	4.641e-09	0.006172	0	0.000219	4.635e-13	2.503e-19	6.321e-26	8.429e-26	1.054e-25	1.484e-07	8.078e-08	1.065e-09	0.5068	9.782e-10	3.252e-23	3.095	5.694e-06	1.938e-06	8.754e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.854e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.323e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15540	1955.013	3.45e+19	0	0	100000	1.9486732	5.885e-06	0.5281	0.05899	6.251e-07	4.421	1.951e+04	114.3	0.0009795	0.2292	4.668e-09	0.006202	0	0.0002208	4.653e-13	2.527e-19	6.346e-26	8.461e-26	1.058e-25	1.491e-07	8.125e-08	1.072e-09	0.5088	9.839e-10	3.275e-23	3.107	5.716e-06	1.945e-06	8.788e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.863e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.328e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15568	1955.013	3.45e+19	0	0	100000	1.94869964	5.897e-06	0.5296	0.05922	6.294e-07	4.438	1.959e+04	114.7	0.0009871	0.2303	4.695e-09	0.006231	0	0.0002225	4.671e-13	2.552e-19	6.37e-26	8.494e-26	1.062e-25	1.499e-07	8.172e-08	1.08e-09	0.5107	9.897e-10	3.297e-23	3.119	5.738e-06	1.953e-06	8.821e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.872e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.332e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15596	1955.013	3.45e+19	0	0	100000	1.94872608	5.908e-06	0.5312	0.05945	6.336e-07	4.455	1.966e+04	115.2	0.0009948	0.2314	4.722e-09	0.006261	0	0.0002242	4.689e-13	2.577e-19	6.395e-26	8.526e-26	1.066e-25	1.506e-07	8.22e-08	1.087e-09	0.5127	9.954e-10	3.319e-23	3.131	5.76e-06	1.96e-06	8.855e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.336e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15624	1955.013	3.45e+19	0	0	100000	1.94875252	5.919e-06	0.5327	0.05968	6.379e-07	4.472	1.974e+04	115.6	0.001003	0.2326	4.749e-09	0.006291	0	0.0002259	4.707e-13	2.602e-19	6.419e-26	8.559e-26	1.07e-25	1.513e-07	8.267e-08	1.094e-09	0.5146	1.001e-09	3.342e-23	3.143	5.782e-06	1.968e-06	8.889e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.889e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
