Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
4452	1955	3.45e+19	0	0	100000	1.93777	1.885185e-05	1.293876e+26	6.903329e+25	4.359378e+24	6.467391e+25	3.603218e+25	2.432212e+25	9.399953e+24	5.015239e+24	3.16707e+23	4.698532e+24	2.617722e+24	1.766991e+24	0.1879787	4.699976e+24	0	0	0	2.234767e+24	1.528845e+24	9.363643e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.210935e+26	7.910928e+15	1.210935e+26	5.47409e+25	1.72318e+21	5.473918e+25	2.930574e+25	1.371901e+14	2.930574e+25	1.094818e+26	2.942203e+14	1.094818e+26	3.262337e+25	8.490197e+14	3.262337e+25	1.045054e+26	4.464088e+20	1.045049e+26	2.208629e+23	1.452965e-09	0.00283777	8.380241e+09	3.146011e+10	2.499218e+12	5.296336e-06	5.99637e-11	1.049302e-16	0.5025103	0.5	0.1399343	1	18.89082	2.349169	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02325791	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06223	0	9.996371e-15	0	9.996371e-15	0	-486.7528	0	-486.7528	0	31118.17	77194.93	90.87313	8718.984	3521075	1.106061	0	0	0	1	2	0	0	0	
4480	1955	3.45e+19	0	0	100000	1.9378	1.885185e-05	1.302013e+26	6.924935e+25	4.383426e+24	6.486593e+25	3.638993e+25	2.456206e+25	9.459072e+24	5.030936e+24	3.18454e+23	4.712482e+24	2.643713e+24	1.784423e+24	0.1886467	4.729536e+24	0	0	0	2.248935e+24	1.538348e+24	9.422537e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.218551e+26	7.99152e+15	1.218551e+26	5.508518e+25	1.732812e+21	5.508345e+25	2.949005e+25	1.380562e+14	2.949005e+25	1.101704e+26	2.960776e+14	1.101704e+26	3.282854e+25	8.543792e+14	3.282854e+25	1.051626e+26	4.492268e+20	1.051622e+26	2.204231e+23	1.455386e-09	0.002846297	8.311445e+09	3.202929e+10	2.529826e+12	5.318125e-06	6.045811e-11	1.062306e-16	0.5024943	0.5	0.1405056	1	19.00963	2.363944	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02330449	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0622	0	1.001576e-14	0	1.001576e-14	0	-486.7213	0	-486.7213	0	31117.68	77194.93	91.44469	8718.849	3521075	1.106061	0	0	0	1	2	0	0	0	
4508	1955	3.45e+19	0	0	100000	1.93783	1.885185e-05	1.310151e+26	6.946367e+25	4.407347e+24	6.505633e+25	3.674872e+25	2.480271e+25	9.518191e+24	5.046506e+24	3.201919e+23	4.726314e+24	2.669779e+24	1.801906e+24	0.1893119	4.759096e+24	0	0	0	2.263102e+24	1.54785e+24	9.481431e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.226167e+26	8.072615e+15	1.226167e+26	5.542947e+25	1.742429e+21	5.542772e+25	2.967436e+25	1.389222e+14	2.967436e+25	1.108589e+26	2.979349e+14	1.108589e+26	3.303372e+25	8.597384e+14	3.303372e+25	1.058199e+26	4.520448e+20	1.058194e+26	2.199887e+23	1.457784e-09	0.002854754	8.243646e+09	3.26049e+10	2.560609e+12	5.339866e-06	6.095343e-11	1.075388e-16	0.5024785	0.5	0.1410755	1	19.12844	2.378719	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02335121	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06217	0	1.00352e-14	0	1.00352e-14	0	-486.6898	0	-486.6898	0	31117.2	77194.93	92.01624	8718.714	3521075	1.106061	0	0	0	1	2	0	0	0	
4536	1955	3.45e+19	0	0	100000	1.93786	1.885185e-05	1.318289e+26	6.967626e+25	4.43114e+24	6.524512e+25	3.710853e+25	2.504407e+25	9.57731e+24	5.06195e+24	3.219204e+23	4.74003e+24	2.695919e+24	1.819441e+24	0.1899741	4.788655e+24	0	0	0	2.277269e+24	1.557353e+24	9.540324e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.233783e+26	8.154236e+15	1.233783e+26	5.577375e+25	1.752031e+21	5.5772e+25	2.985867e+25	1.397882e+14	2.985867e+25	1.115475e+26	2.997921e+14	1.115475e+26	3.32389e+25	8.650976e+14	3.32389e+25	1.064772e+26	4.548626e+20	1.064767e+26	2.195596e+23	1.46016e-09	0.002863139	8.176823e+09	3.318696e+10	2.591568e+12	5.361558e-06	6.144966e-11	1.088546e-16	0.502463	0.5	0.1416442	1	19.24725	2.393493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02339808	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06214	0	1.005468e-14	0	1.005468e-14	0	-486.6583	0	-486.6583	0	31116.72	77194.93	92.5878	8718.579	3521075	1.106061	0	0	0	1	2	0	0	0	
4564	1955	3.45e+19	0	0	100000	1.93789	1.885185e-05	1.326426e+26	6.988713e+25	4.454805e+24	6.543232e+25	3.746937e+25	2.528613e+25	9.63643e+24	5.07727e+24	3.236397e+23	4.75363e+24	2.722133e+24	1.837026e+24	0.1906335	4.818215e+24	0	0	0	2.291436e+24	1.566857e+24	9.599219e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.241399e+26	8.236385e+15	1.241399e+26	5.611803e+25	1.761618e+21	5.611627e+25	3.004299e+25	1.406542e+14	3.004299e+25	1.122361e+26	3.016493e+14	1.122361e+26	3.344408e+25	8.704566e+14	3.344408e+25	1.071344e+26	4.576804e+20	1.07134e+26	2.191358e+23	1.462514e-09	0.002871454	8.110956e+09	3.377551e+10	2.622702e+12	5.383202e-06	6.194678e-11	1.101782e-16	0.5024476	0.5	0.1422116	1	19.36606	2.408268	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02344508	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06211	0	1.00742e-14	0	1.00742e-14	0	-486.6267	0	-486.6267	0	31116.24	77194.93	93.15935	8718.444	3521075	1.106061	0	0	0	1	2	0	0	0	
4592	1955	3.45e+19	0	0	100000	1.93792	1.885185e-05	1.334564e+26	7.009629e+25	4.478342e+24	6.561795e+25	3.783121e+25	2.552888e+25	9.695549e+24	5.092465e+24	3.253496e+23	4.767116e+24	2.748421e+24	1.854662e+24	0.1912901	4.847774e+24	0	0	0	2.305602e+24	1.576361e+24	9.658112e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.249015e+26	8.319026e+15	1.249015e+26	5.646231e+25	1.771191e+21	5.646054e+25	3.02273e+25	1.415201e+14	3.02273e+25	1.129246e+26	3.035064e+14	1.129246e+26	3.364926e+25	8.758155e+14	3.364926e+25	1.077917e+26	4.604982e+20	1.077912e+26	2.18717e+23	1.464846e-09	0.002879699	8.046026e+09	3.437057e+10	2.654012e+12	5.404797e-06	6.244479e-11	1.115095e-16	0.5024324	0.5	0.1427778	1	19.48487	2.423043	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0234922	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06208	0	1.009376e-14	0	1.009376e-14	0	-486.5952	0	-486.5952	0	31115.76	77194.93	93.73091	8718.309	3521075	1.106061	0	0	0	1	2	0	0	0	
4620	1955	3.45e+19	0	0	100000	1.93795	1.885185e-05	1.342701e+26	7.030376e+25	4.501751e+24	6.5802e+25	3.819406e+25	2.577232e+25	9.754668e+24	5.107538e+24	3.270503e+23	4.780488e+24	2.774782e+24	1.872348e+24	0.1919438	4.877334e+24	0	0	0	2.319768e+24	1.585865e+24	9.717006e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.256631e+26	8.402223e+15	1.256631e+26	5.68066e+25	1.780747e+21	5.680482e+25	3.041161e+25	1.423861e+14	3.041161e+25	1.136132e+26	3.053635e+14	1.136132e+26	3.385444e+25	8.811742e+14	3.385444e+25	1.08449e+26	4.633158e+20	1.084485e+26	2.183033e+23	1.467157e-09	0.002887875	7.982014e+09	3.497217e+10	2.685496e+12	5.426344e-06	6.294368e-11	1.128485e-16	0.5024173	0.5	0.1433428	1	19.60368	2.437817	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02353944	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06205	0	1.011337e-14	0	1.011337e-14	0	-486.5636	0	-486.5636	0	31115.28	77194.93	94.30247	8718.174	3521075	1.106061	0	0	0	1	2	0	0	0	
4648	1955	3.45e+19	0	0	100000	1.93798	1.885185e-05	1.350839e+26	7.050954e+25	4.525033e+24	6.598451e+25	3.85579e+25	2.601645e+25	9.813787e+24	5.122488e+24	3.287417e+23	4.793747e+24	2.801215e+24	1.890084e+24	0.1925948	4.906894e+24	0	0	0	2.333934e+24	1.59537e+24	9.7759e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.264247e+26	8.485916e+15	1.264247e+26	5.715088e+25	1.79029e+21	5.714909e+25	3.059592e+25	1.43252e+14	3.059592e+25	1.143018e+26	3.072205e+14	1.143018e+26	3.405961e+25	8.865328e+14	3.405961e+25	1.091062e+26	4.661333e+20	1.091058e+26	2.178946e+23	1.469446e-09	0.002895982	7.918901e+09	3.558032e+10	2.717155e+12	5.447845e-06	6.344346e-11	1.141952e-16	0.5024025	0.5	0.1439064	1	19.72249	2.452592	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02358678	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06202	0	1.013302e-14	0	1.013302e-14	0	-486.5321	0	-486.5321	0	31114.79	77194.93	94.87402	8718.039	3521075	1.106061	0	0	0	1	2	0	0	0	
4676	1955	3.45e+19	0	0	100000	1.93801	1.885185e-05	1.358977e+26	7.071366e+25	4.548186e+24	6.616548e+25	3.892273e+25	2.626126e+25	9.872906e+24	5.137318e+24	3.304238e+23	4.806894e+24	2.82772e+24	1.907869e+24	0.1932429	4.936453e+24	0	0	0	2.348099e+24	1.604875e+24	9.834794e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.271863e+26	8.57015e+15	1.271863e+26	5.749516e+25	1.799817e+21	5.749336e+25	3.078024e+25	1.441178e+14	3.078024e+25	1.149903e+26	3.090774e+14	1.149903e+26	3.426479e+25	8.918912e+14	3.426479e+25	1.097635e+26	4.689508e+20	1.09763e+26	2.174908e+23	1.471714e-09	0.00290402	7.85667e+09	3.619505e+10	2.748988e+12	5.469298e-06	6.394411e-11	1.155496e-16	0.5023878	0.5	0.1444689	1	19.8413	2.467367	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02363421	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06199	0	1.015272e-14	0	1.015272e-14	0	-486.5005	0	-486.5005	0	31114.31	77194.93	95.44559	8717.904	3521075	1.106061	0	0	0	1	2	0	0	0	
4704	1955	3.45e+19	0	0	100000	1.93804	1.885185e-05	1.367114e+26	7.091613e+25	4.571211e+24	6.634492e+25	3.928854e+25	2.650674e+25	9.932026e+24	5.152027e+24	3.320965e+23	4.81993e+24	2.854296e+24	1.925703e+24	0.1938883	4.966013e+24	0	0	0	2.362264e+24	1.61438e+24	9.893688e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.279479e+26	8.654929e+15	1.279479e+26	5.783944e+25	1.809329e+21	5.783763e+25	3.096455e+25	1.449837e+14	3.096455e+25	1.156789e+26	3.109343e+14	1.156789e+26	3.446997e+25	8.972494e+14	3.446997e+25	1.104208e+26	4.717682e+20	1.104203e+26	2.170918e+23	1.473961e-09	0.002911992	7.795304e+09	3.68164e+10	2.780995e+12	5.490704e-06	6.444563e-11	1.169117e-16	0.5023733	0.5	0.1450302	1	19.96011	2.482141	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02368173	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06196	0	1.017246e-14	0	1.017246e-14	0	-486.469	0	-486.469	0	31113.83	77194.93	96.01714	8717.769	3521075	1.106061	0	0	0	1	2	0	0	0	
4732	1955	3.45e+19	0	0	100000	1.93807	1.885185e-05	1.375252e+26	7.111695e+25	4.594108e+24	6.652284e+25	3.965533e+25	2.675289e+25	9.991145e+24	5.166616e+24	3.3376e+23	4.832856e+24	2.880942e+24	1.943586e+24	0.1945309	4.995572e+24	0	0	0	2.376428e+24	1.623886e+24	9.952582e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.287095e+26	8.740233e+15	1.287095e+26	5.818373e+25	1.818826e+21	5.818191e+25	3.114886e+25	1.458495e+14	3.114886e+25	1.163675e+26	3.127912e+14	1.163675e+26	3.467515e+25	9.026076e+14	3.467515e+25	1.11078e+26	4.745855e+20	1.110775e+26	2.166976e+23	1.476188e-09	0.002919896	7.734785e+09	3.744437e+10	2.813176e+12	5.512064e-06	6.494802e-11	1.182814e-16	0.5023589	0.5	0.1455902	1	20.07892	2.496916	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02372933	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06193	0	1.019224e-14	0	1.019224e-14	0	-486.4374	0	-486.4374	0	31113.35	77194.93	96.5887	8717.634	3521075	1.106061	0	0	0	1	2	0	0	0	
4760	1955	3.45e+19	0	0	100000	1.9381	1.885185e-05	1.383389e+26	7.131615e+25	4.616877e+24	6.669927e+25	4.002307e+25	2.699971e+25	1.005026e+25	5.181087e+24	3.354142e+23	4.845673e+24	2.907659e+24	1.961517e+24	0.1951707	5.025132e+24	0	0	0	2.390592e+24	1.633392e+24	1.001148e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29471e+26	8.826067e+15	1.29471e+26	5.852801e+25	1.828308e+21	5.852618e+25	3.133318e+25	1.467153e+14	3.133318e+25	1.17056e+26	3.14648e+14	1.17056e+26	3.488033e+25	9.079655e+14	3.488033e+25	1.117353e+26	4.774028e+20	1.117348e+26	2.163081e+23	1.478394e-09	0.002927734	7.675097e+09	3.807901e+10	2.845531e+12	5.533377e-06	6.545126e-11	1.196588e-16	0.5023448	0.5	0.146149	1	20.19773	2.511691	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.023777	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0619	0	1.021207e-14	0	1.021207e-14	0	-486.4058	0	-486.4058	0	31112.87	77194.93	97.16026	8717.499	3521075	1.106061	0	0	0	1	2	0	0	0	
4788	1955	3.45e+19	0	0	100000	1.93813	1.885185e-05	1.391527e+26	7.151372e+25	4.639518e+24	6.68742e+25	4.039178e+25	2.724719e+25	1.010938e+25	5.195441e+24	3.37059e+23	4.858382e+24	2.934446e+24	1.979496e+24	0.1958078	5.054692e+24	0	0	0	2.404756e+24	1.642899e+24	1.007037e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.302326e+26	8.912455e+15	1.302326e+26	5.887229e+25	1.837776e+21	5.887045e+25	3.151749e+25	1.475811e+14	3.151749e+25	1.177446e+26	3.165047e+14	1.177446e+26	3.508551e+25	9.133232e+14	3.508551e+25	1.123926e+26	4.802199e+20	1.123921e+26	2.159232e+23	1.480579e-09	0.002935505	7.616223e+09	3.872032e+10	2.878059e+12	5.554645e-06	6.595536e-11	1.210439e-16	0.5023308	0.5	0.1467067	1	20.31654	2.526465	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02382473	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06187	0	1.023194e-14	0	1.023194e-14	0	-486.3742	0	-486.3742	0	31112.39	77194.93	97.73182	8717.364	3521075	1.106061	0	0	0	1	2	0	0	0	
4816	1955	3.45e+19	0	0	100000	1.93816	1.885185e-05	1.399664e+26	7.170969e+25	4.662031e+24	6.704766e+25	4.076144e+25	2.749532e+25	1.01685e+25	5.209678e+24	3.386946e+23	4.870984e+24	2.961301e+24	1.997523e+24	0.1964422	5.084251e+24	0	0	0	2.418919e+24	1.652406e+24	1.012926e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.309942e+26	8.9994e+15	1.309942e+26	5.921657e+25	1.847228e+21	5.921473e+25	3.17018e+25	1.484469e+14	3.17018e+25	1.184331e+26	3.183614e+14	1.184331e+26	3.529068e+25	9.186808e+14	3.529068e+25	1.130498e+26	4.83037e+20	1.130493e+26	2.155429e+23	1.482745e-09	0.002943212	7.558149e+09	3.936834e+10	2.910761e+12	5.575868e-06	6.646031e-11	1.224366e-16	0.5023169	0.5	0.1472631	1	20.43535	2.54124	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0238725	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06184	0	1.025186e-14	0	1.025186e-14	0	-486.3426	0	-486.3426	0	31111.9	77194.93	98.30337	8717.229	3521075	1.106061	0	0	0	1	2	0	0	0	
4844	1955	3.45e+19	0	0	100000	1.93819	1.885185e-05	1.407802e+26	7.190406e+25	4.684416e+24	6.721965e+25	4.113203e+25	2.774411e+25	1.022762e+25	5.223799e+24	3.403209e+23	4.883479e+24	2.988225e+24	2.015598e+24	0.1970739	5.113811e+24	0	0	0	2.433081e+24	1.661913e+24	1.018816e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.317558e+26	9.086883e+15	1.317558e+26	5.956086e+25	1.856665e+21	5.9559e+25	3.188611e+25	1.493126e+14	3.188611e+25	1.191217e+26	3.20218e+14	1.191217e+26	3.549586e+25	9.240382e+14	3.549586e+25	1.137071e+26	4.858539e+20	1.137066e+26	2.15167e+23	1.484891e-09	0.002950853	7.500858e+09	4.002309e+10	2.943636e+12	5.597045e-06	6.69661e-11	1.23837e-16	0.5023032	0.5	0.1478184	1	20.55416	2.556015	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02392032	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06181	0	1.027182e-14	0	1.027182e-14	0	-486.311	0	-486.311	0	31111.42	77194.93	98.87493	8717.094	3521075	1.106061	0	0	0	1	2	0	0	0	
4872	1955	3.45e+19	0	0	100000	1.93822	1.885185e-05	1.41594e+26	7.209686e+25	4.706674e+24	6.739018e+25	4.150357e+25	2.799354e+25	1.028674e+25	5.237806e+24	3.419378e+23	4.895868e+24	3.015216e+24	2.033719e+24	0.1977029	5.14337e+24	0	0	0	2.447244e+24	1.671421e+24	1.024705e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.325174e+26	9.174908e+15	1.325174e+26	5.990514e+25	1.866088e+21	5.990327e+25	3.207043e+25	1.501783e+14	3.207043e+25	1.198103e+26	3.220746e+14	1.198103e+26	3.570104e+25	9.293955e+14	3.570104e+25	1.143644e+26	4.886708e+20	1.143639e+26	2.147956e+23	1.487017e-09	0.00295843	7.444335e+09	4.068459e+10	2.976683e+12	5.618177e-06	6.747273e-11	1.252449e-16	0.5022896	0.5	0.1483725	1	20.67297	2.570789	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02396818	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06178	0	1.029183e-14	0	1.029183e-14	0	-486.2793	0	-486.2793	0	31110.94	77194.93	99.44649	8716.959	3521075	1.106061	0	0	0	1	2	0	0	0	
4900	1955	3.45e+19	0	0	100000	1.93825	1.885185e-05	1.424077e+26	7.228808e+25	4.728803e+24	6.755928e+25	4.187603e+25	2.824361e+25	1.034586e+25	5.251698e+24	3.435455e+23	4.908153e+24	3.042276e+24	2.051886e+24	0.1983292	5.17293e+24	0	0	0	2.461405e+24	1.68093e+24	1.030595e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33279e+26	9.2635e+15	1.33279e+26	6.024942e+25	1.875495e+21	6.024754e+25	3.225474e+25	1.51044e+14	3.225474e+25	1.204988e+26	3.239311e+14	1.204988e+26	3.590622e+25	9.347526e+14	3.590622e+25	1.150216e+26	4.914876e+20	1.150211e+26	2.144285e+23	1.489123e-09	0.002965943	7.388567e+09	4.135287e+10	3.009903e+12	5.639265e-06	6.79802e-11	1.266606e-16	0.5022762	0.5	0.1489254	1	20.79178	2.585564	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02401606	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06175	0	1.031188e-14	0	1.031188e-14	0	-486.2477	0	-486.2477	0	31110.46	77194.93	100.0181	8716.825	3521075	1.106061	0	0	0	1	2	0	0	0	
4928	1955	3.45e+19	0	0	100000	1.93828	1.885185e-05	1.432215e+26	7.247774e+25	4.750804e+24	6.772694e+25	4.224941e+25	2.849432e+25	1.040498e+25	5.265477e+24	3.451439e+23	4.920333e+24	3.069402e+24	2.070101e+24	0.1989529	5.20249e+24	0	0	0	2.475567e+24	1.690439e+24	1.036484e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.340406e+26	9.35264e+15	1.340406e+26	6.05937e+25	1.884888e+21	6.059182e+25	3.243905e+25	1.519096e+14	3.243905e+25	1.211874e+26	3.257875e+14	1.211874e+26	3.61114e+25	9.401095e+14	3.61114e+25	1.156789e+26	4.943043e+20	1.156784e+26	2.140657e+23	1.49121e-09	0.002973393	7.333538e+09	4.202795e+10	3.043295e+12	5.660308e-06	6.848849e-11	1.280838e-16	0.502263	0.5	0.1494772	1	20.91059	2.600338	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02406396	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06172	0	1.033197e-14	0	1.033197e-14	0	-486.2161	0	-486.2161	0	31109.98	77194.93	100.5896	8716.69	3521075	1.106061	0	0	0	1	2	0	0	0	
4956	1955	3.45e+19	0	0	100000	1.93831	1.885185e-05	1.440352e+26	7.266586e+25	4.772678e+24	6.789319e+25	4.26237e+25	2.874567e+25	1.04641e+25	5.279144e+24	3.46733e+23	4.932411e+24	3.096594e+24	2.088361e+24	0.1995739	5.232049e+24	0	0	0	2.489728e+24	1.699948e+24	1.042374e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.348022e+26	9.442352e+15	1.348022e+26	6.093798e+25	1.894266e+21	6.093609e+25	3.262337e+25	1.527752e+14	3.262337e+25	1.21876e+26	3.276439e+14	1.21876e+26	3.631658e+25	9.454663e+14	3.631658e+25	1.163362e+26	4.97121e+20	1.163357e+26	2.137071e+23	1.493278e-09	0.00298078	7.279236e+09	4.270985e+10	3.076859e+12	5.681308e-06	6.899761e-11	1.295146e-16	0.5022499	0.5	0.1500279	1	21.0294	2.615113	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02411187	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06169	0	1.035211e-14	0	1.035211e-14	0	-486.1844	0	-486.1844	0	31109.5	77194.93	101.1612	8716.555	3521075	1.106061	0	0	0	1	2	0	0	0	
