Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
17767.13513	1653	3.45e+19	0	0	4966200	1.999	1.025933e-05	5.163627e+26	7.043872e+25	2.635773e+25	4.4081e+25	2.704281e+26	1.754959e+26	3.751353e+25	5.117343e+24	1.914878e+24	3.202466e+24	1.964649e+25	1.27497e+25	0.3398693	1.307238e+26	0	0	0	0	5.6727e+18	1.307238e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.832625e+26	0	4.832625e+26	2.184611e+26	0	2.184611e+26	1.169539e+26	0	1.169539e+26	4.369223e+26	0	4.369223e+26	1.30194e+26	0	1.30194e+26	4.170622e+26	0	4.170622e+26	2.766052e+23	1.189728e-09	0.001951155	1.248935e+10	8.299594e+10	1.236003e+12	4.327117e-06	4.002532e-11	5.722291e-17	0.4998904	0.5	0.2089835	1	75.38989	9.375115	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01169688	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1828.153	8451.896	0.4520524	0.563828	6	0.8020655	1	2	0	0	0.03368821	0	0	0	0	0.01608274	0	0.002919954	0	0	0	
17776.97297	1653	3.45e+19	0	0	4968900	1.999	1.025933e-05	5.166486e+26	7.043919e+25	2.635798e+25	4.408121e+25	2.706016e+26	1.756078e+26	3.75343e+25	5.117377e+24	1.914896e+24	3.202481e+24	1.965909e+25	1.275783e+25	0.3398979	1.307962e+26	0	0	0	0	5.6727e+18	1.307961e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.835301e+26	0	4.835301e+26	2.185821e+26	0	2.185821e+26	1.170187e+26	0	1.170187e+26	4.371642e+26	0	4.371642e+26	1.302661e+26	0	1.302661e+26	4.172931e+26	0	4.172931e+26	2.766041e+23	1.189732e-09	0.001951169	1.248111e+10	8.310463e+10	1.237186e+12	4.328556e-06	4.005194e-11	5.728001e-17	0.4998925	0.5	0.2090539	1	75.43163	9.380306	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01169251	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1829.189	8451.896	0.4520524	0.563828	6	0.8020655	1	2	0	0	0.03370731	0	0	0	0	0.01609185	0	0.00292161	0	0	0	
17786.8108	1653	3.45e+19	0	0	4971600	1.999	1.025933e-05	5.169345e+26	7.043965e+25	2.635824e+25	4.408141e+25	2.707752e+26	1.757197e+26	3.755507e+25	5.11741e+24	1.914915e+24	3.202496e+24	1.96717e+25	1.276596e+25	0.3399264	1.308685e+26	0	0	0	0	5.6727e+18	1.308685e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837977e+26	0	4.837977e+26	2.187031e+26	0	2.187031e+26	1.170835e+26	0	1.170835e+26	4.374061e+26	0	4.374061e+26	1.303382e+26	0	1.303382e+26	4.17524e+26	0	4.17524e+26	2.76603e+23	1.189737e-09	0.001951183	1.247282e+10	8.321373e+10	1.238375e+12	4.330001e-06	4.007867e-11	5.733737e-17	0.4998939	0.5	0.2091243	1	75.47337	9.385497	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01168814	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1830.293	8451.896	0.4519892	0.5638761	6	0.8019971	1	2	0	0	0.03372635	0	0	0	0	0.0160991	0	0.002924269	0	0	0	
17796.64864	1653	3.45e+19	0	0	4974300	1.999	1.025933e-05	5.172204e+26	7.044011e+25	2.635849e+25	4.408162e+25	2.709487e+26	1.758316e+26	3.757584e+25	5.117444e+24	1.914933e+24	3.202511e+24	1.968431e+25	1.277409e+25	0.3399549	1.309409e+26	0	0	0	0	5.6727e+18	1.309409e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.840653e+26	0	4.840653e+26	2.18824e+26	0	2.18824e+26	1.171482e+26	0	1.171482e+26	4.376481e+26	0	4.376481e+26	1.304103e+26	0	1.304103e+26	4.17755e+26	0	4.17755e+26	2.766019e+23	1.189741e-09	0.001951196	1.24645e+10	8.332314e+10	1.239568e+12	4.331448e-06	4.010548e-11	5.739491e-17	0.4998949	0.5	0.2091946	1	75.51512	9.390688	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01168378	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1831.339	8451.896	0.4519892	0.5638761	6	0.8019971	1	2	0	0	0.03374562	0	0	0	0	0.0161083	0	0.00292594	0	0	0	
17806.48648	1653	3.45e+19	0	0	4977000	1.999	1.025933e-05	5.175064e+26	7.044057e+25	2.635874e+25	4.408183e+25	2.711222e+26	1.759436e+26	3.759662e+25	5.117477e+24	1.914951e+24	3.202526e+24	1.969691e+25	1.278222e+25	0.3399834	1.310133e+26	0	0	0	0	5.6727e+18	1.310133e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.843329e+26	0	4.843329e+26	2.18945e+26	0	2.18945e+26	1.17213e+26	0	1.17213e+26	4.3789e+26	0	4.3789e+26	1.304824e+26	0	1.304824e+26	4.179859e+26	0	4.179859e+26	2.766008e+23	1.189745e-09	0.00195121	1.245618e+10	8.343277e+10	1.240764e+12	4.332899e-06	4.013234e-11	5.745258e-17	0.4998956	0.5	0.209265	1	75.55686	9.395879	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01167943	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1832.434	8451.896	0.4519259	0.5639241	6	0.8019287	1	2	0	0	0.03376448	0	0	0	0	0.01611545	0	0.002928586	0	0	0	
17816.32432	1653	3.45e+19	0	0	4979700	1.999	1.025933e-05	5.177923e+26	7.044102e+25	2.635899e+25	4.408203e+25	2.712958e+26	1.760555e+26	3.761739e+25	5.11751e+24	1.914969e+24	3.202541e+24	1.970952e+25	1.279036e+25	0.3400118	1.310857e+26	0	0	0	0	5.6727e+18	1.310857e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.846005e+26	0	4.846005e+26	2.19066e+26	0	2.19066e+26	1.172777e+26	0	1.172777e+26	4.381319e+26	0	4.381319e+26	1.305545e+26	0	1.305545e+26	4.182168e+26	0	4.182168e+26	2.765997e+23	1.18975e-09	0.001951223	1.244785e+10	8.354259e+10	1.241961e+12	4.33435e-06	4.015924e-11	5.751034e-17	0.4998961	0.5	0.2093353	1	75.59861	9.40107	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01167509	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1833.476	8451.896	0.4519259	0.5639241	6	0.8019287	1	2	0	0	0.03378369	0	0	0	0	0.01612462	0	0.002930252	0	0	0	
17826.16216	1653	3.45e+19	0	0	4982400	1.999	1.025933e-05	5.180782e+26	7.044148e+25	2.635924e+25	4.408224e+25	2.714693e+26	1.761674e+26	3.763816e+25	5.117543e+24	1.914987e+24	3.202556e+24	1.972213e+25	1.279849e+25	0.3400402	1.311581e+26	0	0	0	0	5.6727e+18	1.311581e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84868e+26	0	4.84868e+26	2.191869e+26	0	2.191869e+26	1.173425e+26	0	1.173425e+26	4.383738e+26	0	4.383738e+26	1.306266e+26	0	1.306266e+26	4.184478e+26	0	4.184478e+26	2.765986e+23	1.189754e-09	0.001951237	1.243952e+10	8.365255e+10	1.24316e+12	4.335803e-06	4.018616e-11	5.756818e-17	0.4998965	0.5	0.2094056	1	75.64035	9.406261	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01167076	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1834.575	8451.896	0.4518626	0.5639721	6	0.8018605	1	2	0	0	0.03380261	0	0	0	0	0.01613181	0	0.002932905	0	0	0	
17835.99999	1653	3.45e+19	0	0	4985100	1.999	1.025933e-05	5.183641e+26	7.044193e+25	2.635949e+25	4.408244e+25	2.716428e+26	1.762793e+26	3.765893e+25	5.117576e+24	1.915006e+24	3.20257e+24	1.973474e+25	1.280662e+25	0.3400686	1.312305e+26	0	0	0	0	5.6727e+18	1.312304e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.851356e+26	0	4.851356e+26	2.193079e+26	0	2.193079e+26	1.174073e+26	0	1.174073e+26	4.386158e+26	0	4.386158e+26	1.306986e+26	0	1.306986e+26	4.186787e+26	0	4.186787e+26	2.765975e+23	1.189758e-09	0.00195125	1.243119e+10	8.376264e+10	1.24436e+12	4.337256e-06	4.02131e-11	5.762607e-17	0.4998967	0.5	0.2094759	1	75.68209	9.411452	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01166644	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1835.618	8451.896	0.4518626	0.5639721	6	0.8018605	1	2	0	0	0.03382184	0	0	0	0	0.01614099	0	0.002934574	0	0	0	
17845.83783	1653	3.45e+19	0	0	4987800	1.999	1.025933e-05	5.1865e+26	7.044238e+25	2.635974e+25	4.408264e+25	2.718164e+26	1.763913e+26	3.76797e+25	5.117609e+24	1.915024e+24	3.202585e+24	1.974734e+25	1.281475e+25	0.3400969	1.313028e+26	0	0	0	0	5.6727e+18	1.313028e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.854032e+26	0	4.854032e+26	2.194289e+26	0	2.194289e+26	1.17472e+26	0	1.17472e+26	4.388577e+26	0	4.388577e+26	1.307707e+26	0	1.307707e+26	4.189096e+26	0	4.189096e+26	2.765964e+23	1.189762e-09	0.001951264	1.242287e+10	8.387284e+10	1.245561e+12	4.338709e-06	4.024005e-11	5.768401e-17	0.4998969	0.5	0.2095461	1	75.72384	9.416643	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01166212	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1836.715	8451.896	0.4517996	0.5640201	6	0.8017923	1	2	0	0	0.03384075	0	0	0	0	0.01614816	0	0.002937224	0	0	0	
17855.67567	1653	3.45e+19	0	0	4990500	1.999	1.025933e-05	5.189359e+26	7.044283e+25	2.635998e+25	4.408285e+25	2.719899e+26	1.765032e+26	3.770047e+25	5.117641e+24	1.915041e+24	3.2026e+24	1.975995e+25	1.282288e+25	0.3401252	1.313752e+26	0	0	0	0	5.6727e+18	1.313752e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.856708e+26	0	4.856708e+26	2.195498e+26	0	2.195498e+26	1.175368e+26	0	1.175368e+26	4.390996e+26	0	4.390996e+26	1.308428e+26	0	1.308428e+26	4.191406e+26	0	4.191406e+26	2.765954e+23	1.189767e-09	0.001951277	1.241456e+10	8.398313e+10	1.246763e+12	4.340162e-06	4.0267e-11	5.774199e-17	0.4998971	0.5	0.2096164	1	75.76558	9.421835	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01165782	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1837.759	8451.896	0.4517996	0.5640201	6	0.8017923	1	2	0	0	0.03385997	0	0	0	0	0.01615733	0	0.002938892	0	0	0	
17865.51351	1653	3.45e+19	0	0	4993200	1.999	1.025933e-05	5.192218e+26	7.044328e+25	2.636023e+25	4.408305e+25	2.721635e+26	1.766151e+26	3.772125e+25	5.117674e+24	1.915059e+24	3.202614e+24	1.977256e+25	1.283101e+25	0.3401535	1.314476e+26	0	0	0	0	5.6727e+18	1.314476e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.859384e+26	0	4.859384e+26	2.196708e+26	0	2.196708e+26	1.176015e+26	0	1.176015e+26	4.393416e+26	0	4.393416e+26	1.309149e+26	0	1.309149e+26	4.193715e+26	0	4.193715e+26	2.765943e+23	1.189771e-09	0.001951291	1.240625e+10	8.409352e+10	1.247965e+12	4.341615e-06	4.029397e-11	5.78e-17	0.4998972	0.5	0.2096866	1	75.80733	9.427026	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01165352	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1838.856	8451.896	0.4517365	0.564068	6	0.8017241	1	2	0	0	0.03387888	0	0	0	0	0.01616451	0	0.002941545	0	0	0	
17875.35135	1653	3.45e+19	0	0	4995900	1.999	1.025933e-05	5.195078e+26	7.044372e+25	2.636047e+25	4.408325e+25	2.72337e+26	1.76727e+26	3.774202e+25	5.117706e+24	1.915077e+24	3.202629e+24	1.978517e+25	1.283914e+25	0.3401817	1.3152e+26	0	0	0	0	5.6727e+18	1.3152e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86206e+26	0	4.86206e+26	2.197917e+26	0	2.197917e+26	1.176663e+26	0	1.176663e+26	4.395835e+26	0	4.395835e+26	1.30987e+26	0	1.30987e+26	4.196024e+26	0	4.196024e+26	2.765932e+23	1.189775e-09	0.001951304	1.239796e+10	8.420399e+10	1.249168e+12	4.343068e-06	4.032094e-11	5.785804e-17	0.4998974	0.5	0.2097568	1	75.84907	9.432217	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01164923	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1839.9	8451.896	0.4517365	0.564068	6	0.8017241	1	2	0	0	0.03389811	0	0	0	0	0.01617369	0	0.002943214	0	0	0	
17885.18918	1653	3.45e+19	0	0	4998600	1.999	1.025933e-05	5.197937e+26	7.044417e+25	2.636072e+25	4.408345e+25	2.725106e+26	1.76839e+26	3.776279e+25	5.117738e+24	1.915095e+24	3.202644e+24	1.979778e+25	1.284727e+25	0.3402099	1.315924e+26	0	0	0	0	5.6727e+18	1.315924e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.864736e+26	0	4.864736e+26	2.199127e+26	0	2.199127e+26	1.17731e+26	0	1.17731e+26	4.398254e+26	0	4.398254e+26	1.310591e+26	0	1.310591e+26	4.198334e+26	0	4.198334e+26	2.765921e+23	1.18978e-09	0.001951317	1.238967e+10	8.431455e+10	1.250372e+12	4.34452e-06	4.034791e-11	5.791611e-17	0.4998975	0.5	0.209827	1	75.89081	9.437408	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01164495	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1840.998	8451.896	0.4516736	0.5641158	6	0.8016561	1	2	0	0	0.03391702	0	0	0	0	0.01618086	0	0.002945866	0	0	0	
17895.02702	1653	3.45e+19	0	0	5001300	1.999	1.025933e-05	5.200796e+26	7.044461e+25	2.636096e+25	4.408365e+25	2.726841e+26	1.769509e+26	3.778356e+25	5.117771e+24	1.915113e+24	3.202658e+24	1.981038e+25	1.285541e+25	0.3402381	1.316647e+26	0	0	0	0	5.6727e+18	1.316647e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.867412e+26	0	4.867412e+26	2.200337e+26	0	2.200337e+26	1.177958e+26	0	1.177958e+26	4.400673e+26	0	4.400673e+26	1.311312e+26	0	1.311312e+26	4.200643e+26	0	4.200643e+26	2.76591e+23	1.189784e-09	0.00195133	1.23814e+10	8.442519e+10	1.251576e+12	4.345972e-06	4.037489e-11	5.797421e-17	0.4998976	0.5	0.2098972	1	75.93256	9.442599	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01164068	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1842.041	8451.896	0.4516736	0.5641158	6	0.8016561	1	2	0	0	0.03393625	0	0	0	0	0.01619004	0	0.002947536	0	0	0	
17904.86486	1653	3.45e+19	0	0	5004000	1.999	1.025933e-05	5.203655e+26	7.044505e+25	2.636121e+25	4.408384e+25	2.728576e+26	1.770628e+26	3.780433e+25	5.117803e+24	1.91513e+24	3.202672e+24	1.982299e+25	1.286354e+25	0.3402662	1.317371e+26	0	0	0	0	5.6727e+18	1.317371e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.870087e+26	0	4.870087e+26	2.201546e+26	0	2.201546e+26	1.178606e+26	0	1.178606e+26	4.403093e+26	0	4.403093e+26	1.312033e+26	0	1.312033e+26	4.202952e+26	0	4.202952e+26	2.7659e+23	1.189788e-09	0.001951344	1.237313e+10	8.453592e+10	1.25278e+12	4.347424e-06	4.040187e-11	5.803233e-17	0.4998977	0.5	0.2099674	1	75.9743	9.44779	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01163642	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1843.139	8451.896	0.4516107	0.5641636	6	0.8015882	1	2	0	0	0.03395516	0	0	0	0	0.01619721	0	0.002950188	0	0	0	
17914.7027	1653	3.45e+19	0	0	5006700	1.999	1.025933e-05	5.206514e+26	7.044549e+25	2.636145e+25	4.408404e+25	2.730312e+26	1.771747e+26	3.78251e+25	5.117835e+24	1.915148e+24	3.202687e+24	1.98356e+25	1.287167e+25	0.3402943	1.318095e+26	0	0	0	0	5.6727e+18	1.318095e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.872763e+26	0	4.872763e+26	2.202756e+26	0	2.202756e+26	1.179253e+26	0	1.179253e+26	4.405512e+26	0	4.405512e+26	1.312754e+26	0	1.312754e+26	4.205261e+26	0	4.205261e+26	2.765889e+23	1.189792e-09	0.001951357	1.236487e+10	8.464672e+10	1.253985e+12	4.348876e-06	4.042886e-11	5.809048e-17	0.4998977	0.5	0.2100375	1	76.01605	9.452981	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01163216	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1844.183	8451.896	0.4516107	0.5641636	6	0.8015882	1	2	0	0	0.03397438	0	0	0	0	0.01620638	0	0.002951859	0	0	0	
17924.54054	1653	3.45e+19	0	0	5009400	1.999	1.025933e-05	5.209373e+26	7.044592e+25	2.636169e+25	4.408424e+25	2.732048e+26	1.772867e+26	3.784587e+25	5.117866e+24	1.915165e+24	3.202701e+24	1.984821e+25	1.28798e+25	0.3403224	1.318819e+26	0	0	0	0	5.6727e+18	1.318819e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.875439e+26	0	4.875439e+26	2.203966e+26	0	2.203966e+26	1.179901e+26	0	1.179901e+26	4.407931e+26	0	4.407931e+26	1.313474e+26	0	1.313474e+26	4.207571e+26	0	4.207571e+26	2.765879e+23	1.189796e-09	0.00195137	1.235663e+10	8.47576e+10	1.255191e+12	4.350327e-06	4.045585e-11	5.814865e-17	0.4998978	0.5	0.2101076	1	76.05779	9.458172	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01162792	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1845.28	8451.896	0.4515478	0.5642114	6	0.8015203	1	2	0	0	0.03399329	0	0	0	0	0.01621356	0	0.002954512	0	0	0	
17934.37837	1653	3.45e+19	0	0	5012100	1.999	1.025933e-05	5.212233e+26	7.044636e+25	2.636193e+25	4.408443e+25	2.733783e+26	1.773986e+26	3.786665e+25	5.117898e+24	1.915183e+24	3.202715e+24	1.986082e+25	1.288793e+25	0.3403505	1.319543e+26	0	0	0	0	5.6727e+18	1.319543e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.878115e+26	0	4.878115e+26	2.205175e+26	0	2.205175e+26	1.180548e+26	0	1.180548e+26	4.410351e+26	0	4.410351e+26	1.314195e+26	0	1.314195e+26	4.20988e+26	0	4.20988e+26	2.765868e+23	1.189801e-09	0.001951383	1.234839e+10	8.486857e+10	1.256397e+12	4.351778e-06	4.048284e-11	5.820686e-17	0.4998979	0.5	0.2101777	1	76.09954	9.463363	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01162368	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1846.324	8451.896	0.4515478	0.5642114	6	0.8015203	1	2	0	0	0.03401252	0	0	0	0	0.01622273	0	0.002956183	0	0	0	
17944.21621	1653	3.45e+19	0	0	5014800	1.999	1.025933e-05	5.215092e+26	7.044679e+25	2.636217e+25	4.408463e+25	2.735519e+26	1.775105e+26	3.788742e+25	5.117929e+24	1.9152e+24	3.202729e+24	1.987343e+25	1.289606e+25	0.3403785	1.320267e+26	0	0	0	0	5.6727e+18	1.320267e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.880791e+26	0	4.880791e+26	2.206385e+26	0	2.206385e+26	1.181196e+26	0	1.181196e+26	4.41277e+26	0	4.41277e+26	1.314916e+26	0	1.314916e+26	4.212189e+26	0	4.212189e+26	2.765857e+23	1.189805e-09	0.001951396	1.234017e+10	8.497961e+10	1.257603e+12	4.353229e-06	4.050983e-11	5.826508e-17	0.499898	0.5	0.2102478	1	76.14128	9.468554	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01161945	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	2.295996e-13	0	2.295996e-13	0	-368.489	0	-368.489	0	30164.93	77194.93	1847.422	8451.896	0.451485	0.5642591	6	0.8014525	1	2	0	0	0.03403143	0	0	0	0	0.0162299	0	0.002958838	0	0	0	
