label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd_1p3_1800K,Rd_1p3_2000K,Rd_ratio_2000_over_1800,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v3_trial_00021,2.1061637696779525,0.8367683988401876,0.3964372618662441,0.0,0.20372473910125719,0.12541984700844236,0.13439518119410096,1.8458773591949762e-07,618130.3929140592,48853818637311.43,6.813420384813944e+19,0.9758215039211634,0.37952598247417113,3.5204976529378995,0.45081620282987295,3.4074250432443147,6.365998399121094,0.09256034574769842,2.562527615994487,0.3906361181953607,73.47827605460562,1.5420663844627431e+19,2.494880684127504e+19,3.539983588114461e+18,-0.84804853205788,3.427217562098659,1.380321162537373,3.48240196936681e-05,0.0050469313938317035,0.0050469313938317035,12.0,22,0,4.2934800659537927e-19,3.566029052207851e-105,5.234904051239335e-87,2.907446255659979e-105,0.8153176020424957,1.2604827711905798e-19,2.107873202392253e-19,2.007233266085715e-20,343.76588722112376,2140.2812852751845,6.225985081231959,30.760021692657684,31.342895764706718,29.581022181445693,0.2334751050728235,0.017511257229690783,33.87015682816771,52.37155508463897,52.17743428017185,47.83903612850496,18.513591447798618,2.254960509708797,0.19618979503435768,23.417692502464316,26.843687665469105,36.36862612350555,65.76385813665321,66.02208564578481,31.59205948117464,9.963244157356305,11.1639312787964,14.34196104252813,26.720190543432984,35.79642364288079,37.18336341420985,capture_only,26.017424270955445,20.920486105539386,8.059383757604023,0.014532422879246996,0.0010753637547633679,10.635253980449482,8.441769065529725,0.14071190187453328,0.00783336537730353,0.000600784451132915,1.0005557347330005,1.0839715327802706,19.804861533922576,20.892930464284774,25.990967937444736,33.98813433539474,33.95932773323074,27.586163557496036,27.02994677755525,28.216865375502028,34.69332145628591,54.625506106893866,61.94078248203313,62.61984600630466,1.2835677377293204,0.29791288251490344,0.5487275743515072,1.4353409514507807,0.18443831667167446,0.7828950394910366,21,TrialState.COMPLETE
capture_only_v3_trial_00023,2.12345902030923,1.2826489535789383,0.3810594452228373,0.0,0.14622763380361956,0.2437537081816419,0.15974939474565475,3.662540141696986e-07,652528.6456013119,46144537111026.42,7.223029674467559e+19,0.6357842725384066,0.5710623739967827,1.1157949161841003,0.9251124953062657,5.4394578556745605,4.951589649684075,0.5460541136009012,3.9659494702574474,0.43456445186093345,89.45898491127362,1.3224725596137726e+19,2.4442418634364195e+19,3.589309870189853e+18,-0.833133224941667,5.73755062048763,2.079388155051052,0.0003088376659980537,0.05692223607833555,0.05692223607833555,12.0,22,0,4.2934800659537927e-19,3.671655989135543e-105,2.5497049477047744e-86,1.435417734923975e-104,3.909455948954332,1.3362604897764986e-19,3.214933006741307e-19,1.3087659900518549e-20,315.1085923649388,1665.4118919677633,5.285199871792099,41.86806636023349,37.74514099486667,25.336754894133946,0.06751423740091883,0.004529781577093846,32.31292900481093,70.48517318911044,68.52588160297582,61.25623786869292,26.715417112697708,3.3307108013290763,0.2803618115868435,42.255534645385325,47.56688667201968,62.14357528364882,88.11786376983186,88.17851509859413,54.740353483827924,15.767574702776875,17.858940555384528,23.975901429853522,51.31363460032602,71.7305317195599,74.53023329811157,capture_only,6.371486336719403,5.113975929241451,1.9822902946096785,0.0029855294753934575,0.00022035535394388366,2.3061262189541734,1.86552124551619,0.040247908746201266,0.002362003835132229,0.0001815481180478476,1.0010958524931453,1.50012536236941,9.504912657661784,9.573996403872187,10.537379527607545,11.811636463291851,11.816734764474825,11.213642212106521,11.441125889158515,11.74965659612346,14.017040033231565,21.930700378230085,24.936395475275912,25.189223342183546,0.8878432433064694,0.16248641902452252,0.09286956503274149,0.9910732464719386,0.12332706153019511,1.8147716158391052,23,TrialState.COMPLETE
capture_only_v3_trial_00002,2.1325371306941565,0.8304180027816096,0.339757660107682,0.0,0.1953829045657657,0.15138598192487668,0.13574945221172202,1.9043e-07,633680.0,48099000000000.0,6.8347e+19,1.0,0.3921,3.704,0.3881,3.375,7.005,0.0608,2.6552743908592964,0.35094432247032736,76.50824234424844,1.4154551830039595e+19,2.4618238769467867e+19,2.7588789477362104e+18,-0.9505243343317362,3.7081672490305313,1.2538217882786444,2.32405895850731e-05,0.0037701614903668883,0.0037701614903668883,12.0,22,0,4.2934800659537927e-19,3.571593406393189e-105,6.426156795404896e-87,3.571593406393189e-105,1.0,1.2644195e-19,2.179252419810482e-19,2.0570487102937318e-20,380.52353179961784,2336.1664767531784,6.139348243996102,27.421541659686685,28.12480805597133,26.831615965595574,0.19443495745809353,0.014683331981735033,30.86856734428252,48.51367609681802,48.34982090008248,44.04209785561993,15.649867257204653,1.6819628190633586,0.14235588394108387,23.857350122716067,27.356160652647652,36.88468610151558,64.09680516292407,64.32916104803616,32.1646742732599,10.385949513041739,11.630679341007756,14.811085327723811,26.52944611866017,34.22413153635539,35.244394680147074,capture_only,27.642959753493173,22.248790134071225,8.549781950880977,0.014858204163218787,0.0010992221611652124,11.569689979242645,9.188603261384749,0.14703307430939405,0.007870591888952741,0.0005981904358537153,1.000827773772774,1.1065581857292355,21.07814846410409,22.270241157309798,27.733915982007886,35.693901675454626,35.655056397820964,29.531650733278944,29.530684410897596,30.830896497525014,37.757624145957585,57.67365354982577,64.0860350526923,64.61265124547599,1.4468053972943153,0.32017342299237167,0.5868494492153684,1.5273448760482733,0.1911999596219574,0.8067039558578261,2,TrialState.COMPLETE
capture_only_v3_trial_00031,2.198765830214723,1.4111676468872578,0.3878324039136866,0.0,0.15067222826044768,0.21055971268173512,0.17915268988781127,1.947788378856285e-07,653031.2347360754,48619551043536.836,7.553055818449158e+19,1.1212682207087337,0.40324532944010893,0.6082440448865482,1.1518444826371195,3.5472191354188465,4.545142679008599,0.27522299174251696,4.115888010115684,0.603547207513745,87.88506288211265,1.447537211166418e+19,2.582831427993304e+19,3.568771120362411e+18,-0.859577366480208,5.690363636634233,2.626456798982035,0.0001884203494617922,0.029210556752263743,0.029210556752263743,12.0,22,0,4.2934800659537927e-19,3.7545996157547155e-105,1.0866826403741383e-86,6.1840885628062295e-105,1.6470700462592893,1.3973153264130942e-19,2.2947866627712395e-19,2.3094926290389857e-20,344.9690110706812,1989.9102565943351,5.768373948773676,46.86486506898306,43.3416387769829,31.893009039234506,0.13156573704410088,0.009195011003085616,39.14567399991313,74.50539051790193,72.9971335687941,67.07601161400865,36.17938243362993,6.855033453542697,0.6626109350364966,38.7145926244359,43.42884618767053,57.20370128244132,89.70349690879247,89.8250959877925,49.82323337675958,14.14356055742622,15.890604075155075,21.288639349472056,46.639967430433636,72.68171957117829,78.43601462933776,capture_only,6.519199689522714,5.263676059537386,2.1081237718686574,0.003644836520507974,0.0002692882493647613,2.3082122321139735,1.8746882379315633,0.04269105823130379,0.0028032466314192456,0.0002246756256382617,1.0007859482083523,1.2701133609590307,7.901342617058337,7.965838975809162,8.795165906455546,10.161292517642911,10.165439712955045,9.210884668289058,9.04283669255787,9.237574118119268,10.865738253913012,17.137959077705155,20.460443728647586,20.90114976000011,1.158258547161946,0.1252479102845493,0.04190059332704603,1.2601014889302449,0.13330333738936662,2.1196841739527263,31,TrialState.COMPLETE
capture_only_v3_trial_00003,2.2023187658594865,0.832473332505743,0.3233724599562186,0.0,0.13050565537518194,0.25679279490108714,0.18537781143487,1.3237e-08,558920.0,24815000000000.0,7.6621e+19,0.5,1.307,1.296,0.4151,1.963,9.772,0.1557,2.6663466451544426,0.4216148269764639,110.28416181622107,4.745571930881122e+18,1.0676805320451994e+19,8.813593408593908e+17,-1.0832883122946257,3.6580201463817303,1.5521338997430232,7.670155579940724e-05,0.011450243016919595,0.011450243016919595,12.0,22,0,4.2934800659537927e-19,3.781605249278621e-105,6.621653062184299e-87,3.781605249278621e-105,1.0,1.4174885e-19,7.464235915701608e-19,1.0300540517423928e-20,471.5208698526649,2345.537138620288,4.974407897052771,31.594725389967817,30.238569926512223,23.419280975441538,0.1294729879703859,0.010041662091727984,27.411670840981888,49.202217478749105,48.026991940793984,40.39311962780091,12.411731648011685,1.220705939201297,0.10405003208338114,27.696747585880757,30.907802533741883,40.01612586667835,62.15479609671534,62.284943582923404,34.43236883517594,10.038828999658671,11.159134286808234,14.245890057964072,26.040888260704634,32.7767491791741,33.56269222281641,capture_only,11.647112502720223,9.432101464607314,3.759066457876258,0.0062993631115856735,0.0004658251074274626,4.115142381026627,3.3358724354411,0.06210413149908912,0.0032602161676538637,0.00024647885944546055,1.0006928456358732,1.7144255692572299,29.061414521431203,29.421526075138583,32.80552670000386,37.70943155220269,37.70454892987744,34.935825134117614,36.6438111405656,37.4780013369567,44.02693250101736,61.485275959784595,65.99928466545694,66.33301126624077,1.4546142821835732,0.32579846690498865,0.658210686561314,1.3340458324728282,0.11158936582223408,0.8095730715006756,3,TrialState.COMPLETE
capture_only_v3_trial_00018,2.252242628269697,0.9128917428129872,0.6177669880614813,0.49386632414820725,0.1351534486212551,0.05851988375823922,0.1723710421489355,5.5141081137217623e-08,526516.9301350524,17563283906339.988,7.436028514816131e+19,0.704513632002942,0.5158430707615244,0.6610601879038182,1.1980038434837943,4.265615367401455,0.5555111617488016,0.10640474878109991,2.566511290419772,0.9890090940302347,88.90657511488394,8.718723966268443e+18,9.122114060925786e+18,7.763023503799447e+18,-0.07006459720075828,3.1368307836221807,3.2184067810317165,4.986956441314391e-05,0.004471789896264198,0.004471789896264198,12.0,22,0,4.2934800659537927e-19,3.725399118781867e-105,4.4428678027283715e-87,2.5187263305381823e-105,0.6760957014886924,1.3756652752409842e-19,2.9243893413953034e-19,1.450797390045175e-20,158.85405605540976,234.75853389068206,1.4778252423645772,59.85931637749495,58.16897963224157,50.63856109932139,0.6946239650213922,0.05564432277189939,55.50185772753891,77.45152439696753,76.57874824192116,71.95523176270903,44.82519606275947,18.83552836557421,3.5809432690490257,21.277247317933767,24.282221947325734,33.743134016247836,81.96505530648535,82.6457149414298,28.85024441669239,7.575273025099257,8.686566573589523,12.065897405724458,29.94000468352923,46.70742381209608,57.48471418041831,capture_only,7.661857624903459,6.15349666263675,2.4789434001508077,0.005667256520563841,0.00042759903216840306,2.6589320696161534,2.1396493474398146,0.047309435007318004,0.003781331401981945,0.000363184402011357,1.0006006667064655,1.1827392910595285,11.201578679667834,11.39530175779596,13.139361484279972,17.33465347197269,17.298213136766137,13.538730134006824,12.314270508317065,12.595035837049494,15.111796823421537,25.187489818703998,34.45326649092774,38.93397936613066,0.0,0.1442880438847585,0.19644224429106955,0.0,0.12923632308114827,1.3257184571056773,18,TrialState.COMPLETE
capture_only_v3_trial_00095,2.2642365298901277,1.258695870045982,0.4469731866602939,0.18694445725465222,0.15707206284937006,0.01082403510569383,0.08753543294732599,7.947429455415963e-08,913699.2369349061,10112379096685.453,6.116534606903565e+19,0.38716995324847847,0.9835180527204923,0.46199225100924807,2.5084061873151904,4.955101186219746,5.534253483337763,0.13444490985011184,1.5659728091678413,1.7540672939235502,83.18604316024343,6.494477348119607e+18,8.495727881600552e+18,2.813713385957822e+18,-0.47992073679958336,1.7711163269035026,5.058623187087351,5.992306243516582e-05,0.004576237394646783,0.004576237394646783,12.0,22,0,4.2934800659537927e-19,3.3787417859769578e-105,1.481547937189669e-86,8.037455292556137e-105,2.378830878972339,1.1315589022771596e-19,5.335623761967295e-19,7.95339734661798e-21,286.30285567440757,1614.2836589099381,5.638377776943138,76.27197838884601,74.93131358232667,68.49126484405076,9.825504090750636,1.113640393548248,71.58912073060755,85.72626110001275,85.19386211020964,81.69576504796831,65.73912230729744,42.61991718826987,18.01085721208119,12.480076569096243,14.356784208023049,20.521621484069318,70.73745071320539,78.51594908387747,17.410485541665555,4.42774819082755,5.065222118703513,7.136602844455951,14.907832303001534,27.536098963385484,44.4326014339486,capture_only,2.5358272934980093,1.9184695307771509,0.7168101251557053,0.0029778268933478456,0.00025494560556740825,0.8726101061616405,0.6611768836253752,0.013541892647559197,0.0011233259128061533,0.00013494615085087128,1.0026570646783146,1.0931660172080588,8.712117748559773,8.793432678873163,10.270303546724238,19.43406736915063,20.370155576968727,10.393843041704526,8.973380602998061,9.079738887461486,10.920540367322921,19.339503497053453,29.842860522431838,37.55640640781936,0.8452363824249485,0.2304554865950525,0.16103763573232338,1.0501867378223908,0.15726025820650683,1.4377902688421071,95,TrialState.COMPLETE
capture_only_v3_trial_00062,2.273847130213595,0.7935780472511408,0.705011826424932,0.0,0.18428854086691238,0.610729388653892,0.19545222107421686,1.7005682485044184e-08,257016.1641590696,21083379427638.566,7.841916712144603e+19,0.43364355338292054,2.072618553596385,0.20398936337842893,0.5407431507449595,1.363837435128366,10.225311917367707,2.4227211106653246,2.7695290727401916,0.8235899222640154,157.14740511742423,1.703710016229254e+18,4.0456742192681103e+18,3.1975843560405626e+17,-1.102168897475748,3.9267978861023014,3.9767009349932705,0.0012689711900673165,0.20938654646613028,0.20938654646613028,12.0,22,0,4.2934800659537927e-19,3.825721899378539e-105,6.516222470782491e-86,3.743071095395586e-104,9.78396024029771,1.4507545917467517e-19,1.1905607327761529e-18,8.936312919074018e-21,634.0879548911026,2857.4086100158984,4.506328480102773,41.40067216801378,39.61735225751361,27.45934476209105,0.06381191630406721,0.0037687783799548974,34.235697114161376,67.95259000516567,67.42704833223151,60.48797149969414,26.046298158842646,2.7798495753804806,0.2027490527791817,41.3311506740652,43.83661732251113,56.49608297187346,83.26403392150625,83.32161081289283,49.22830122174517,14.755250174782587,15.596884301376543,20.589628329038188,46.39013335366365,66.16378635532756,68.4586075712537,capture_only,2.981268355346571,2.3633890037115384,0.9736291703644653,0.001726635154324876,0.00012762907607023427,1.0275092403661021,0.8092564976694687,0.019153237383433587,0.0012000562161024431,9.271333364982395e-05,1.0042020661864222,3.5395065205190073,14.286908802574443,14.182641416263726,15.070943095671023,16.67042752703537,16.674492779651175,15.709402701995765,16.26465057968561,16.166810868722468,18.58625939287302,27.544415250110273,31.055164013075878,31.338550662633494,1.8813883063302557,0.16806996506835908,0.17534221577901396,1.639243716972284,0.18521919953861848,1.599726132864793,62,TrialState.COMPLETE
capture_only_v3_trial_00057,2.2776032595242963,0.9298847088582373,0.4824007056649243,0.0,0.12503633846093265,0.2314620895871583,0.018728620616673228,3.871115085068594e-09,317779.01037048217,22880707919558.395,4.7889619200794845e+19,0.5621792303223357,0.5818622041183013,0.6688788110026065,0.40683191067269114,1.1441611043510451,6.6573148219003135,2.910396158543814,2.87786768519585,0.5768471275946424,127.60425485954734,3.306638711969074e+18,6.193845319647757e+18,7.862782194801997e+17,-0.8963841098811273,3.9962514936152957,2.136623149772836,0.0009333810909517735,0.21225864075065431,0.21225864075065431,12.0,22,0,4.2934800659537927e-19,2.9896680904228522e-105,5.6298015372282415e-86,2.915920813355281e-104,9.753326205996531,8.859579552147047e-20,3.013719223091235e-19,1.1516642854387767e-20,498.97569505573216,2427.8050953651064,4.8655778616510315,30.550319772277785,31.195056757855188,26.388457861838233,0.100601855101913,0.006312639033127731,30.677812439884043,52.87823000888103,52.14131722747741,44.89511548850412,15.203183247453394,1.3934727678317966,0.10389980379203338,22.99138572625744,26.436471078695714,37.048831842580874,64.92856180946312,65.02379461339048,31.858422106914077,8.38470785596368,9.588605029921236,13.26368967972892,27.679654980642017,36.55518960713518,37.50855470307173,capture_only,21.34337793263843,15.747894983726567,5.251643132269989,0.009164252691334343,0.0006778513073991782,7.5544930356541995,5.553858796158951,0.08905433848732663,0.004962423620329652,0.00037671957167519294,1.0004208598244722,1.668851947815836,25.11491656882636,26.62057717972254,31.311067163310906,34.96167208274365,34.969214896269,32.97719302086326,31.1825690995011,32.71621894644241,39.9908709109763,57.02810743341726,62.0463752014127,62.387168773564554,1.5231709128042552,0.30263185612096594,0.5876021094414611,1.3742393286530334,0.11553649939016282,1.1152847399885537,57,TrialState.COMPLETE
capture_only_v3_trial_00039,2.2825564788773973,1.2835601826180014,0.3523506949029451,0.008453222071406382,0.16829384427352598,0.057046356843701344,0.14463112456077915,1.7557919884948264e-08,533936.0907378293,21443471492701.992,6.975914176362817e+19,0.5293396996781587,0.4534258408397895,0.48442588791585944,0.7893241135200013,1.157181897105538,8.97811145528208,1.4792688428750693,1.5025038739409329,1.210462680472118,81.4446508590972,6.639559902190863e+18,9.91957818895575e+18,1.626052693447578e+18,-0.7853585898846616,1.651456580662711,3.5360524680940872,0.0006479757107048105,0.04380789660605182,0.04380789660605182,12.0,22,0,4.2934800659537927e-19,3.6083017479018596e-105,3.300672438121807e-86,1.843103473305451e-104,5.107952721462863,1.290544122627121e-19,2.531940862977024e-19,1.0891606145064224e-20,412.62813817620753,2488.4545558498467,6.0307437269030455,61.08614137091803,61.47079171321171,59.00631152323626,3.688361761361361,0.281690947435953,62.23349783277276,75.82479260155587,75.73169562324888,72.47960617554227,50.43433560377912,23.18871439770761,5.283314337259125,12.61607402018154,14.262352227244554,19.59369176037233,67.12037158295722,70.18523620846743,16.601830616472398,4.458641922566135,4.988256266065835,6.754818413508843,15.685912334012501,29.416150595073834,41.24460305221345,capture_only,11.811852950763317,9.359920972693736,3.691781092731926,0.013709402513787623,0.001075576985768445,4.060828720034461,3.217841669004551,0.07109776891453297,0.005649084183833498,0.0005947856200886294,1.0007514702225917,1.0629465334572457,14.485931658137131,14.906935086850009,17.70821562365947,29.17755725316764,29.531997267110853,18.0456134790421,15.655736755843549,16.062206441680743,19.499596528300454,33.80865429329386,47.38948592303473,53.47148782490733,1.5737121298748722,0.22875407657600252,0.35716385668621387,1.5983790168330578,0.12273489098352468,0.9314219598080736,39,TrialState.COMPLETE
capture_only_v3_trial_00028,2.3295686898844745,0.7726625238450932,0.3332851553080968,0.0,0.09364535536449316,0.26545395489911017,0.07189388571804727,3.039042314559964e-09,486510.92042047286,27582324584504.19,5.9001613734267535e+19,0.3614611348904208,1.8086889189304016,2.865310723637125,0.5833098774436536,3.1869113331862096,7.761381157737092,0.08623856771430427,2.943483154390199,0.10391536484287199,110.47032585048014,5.212379646612457e+18,1.0588819753452624e+19,1.493236360143983e+18,-0.8507189992505393,4.323893892422973,0.575271668365639,2.9769605523367185e-05,0.00733554711031382,0.00733554711031382,12.0,22,0,4.2934800659537927e-19,3.3184419837609166e-105,5.271883026794123e-87,2.838914239656495e-105,0.8554961194286258,1.0915298540839495e-19,9.739807770702551e-19,7.422101510941905e-21,360.4816142109647,1740.2934807587026,4.827689990702911,10.869181721955295,9.729028653997768,5.060960645044715,0.009183148732349454,0.0007102103628568036,6.790912887507412,24.701794804947067,23.09125775235262,14.69434268513931,1.1378706579561229,0.05500689549267621,0.004349045904383497,36.38992907923554,40.34034742936459,48.91410526764537,55.370249336989424,55.37748326229904,43.70055178991782,14.16986017086698,15.744713612874074,19.47432286816636,25.754587812581782,26.356990527570748,26.414852758366955,capture_only,13.356565116870318,10.146551411940058,3.2928537698957485,0.0037232966270954724,0.00027477372680411285,5.055842646915011,3.8606347902145015,0.041268836045404676,0.0017588817973826197,0.000130059501900068,1.0014610291614472,2.0143969660048158,39.38432408193885,39.7840725046976,42.73208031741418,44.61684421765114,44.62153175361129,46.57863434299365,56.07250237727094,57.303393844558805,64.53061492246053,73.06627269341669,73.58624369513919,73.58066813622676,0.9502445672989188,0.4553217197615985,0.8681985521137523,0.9323686044503675,0.16495736426328422,0.7148438820512832,28,TrialState.COMPLETE
capture_only_v3_trial_00016,2.3495403136317883,0.9184637582712429,0.22878457365901353,0.0,0.17100191625364908,0.1689945811681956,0.11658723762082346,1.0083187115361808e-09,811041.1723149371,25602260545042.637,6.539691203820498e+19,0.9384084616636232,0.9113813335288965,0.45290738378976125,0.21047273880856887,0.36370854428115507,8.780438534911,2.159931859224044,2.455656707025948,0.4540957184419412,88.04405476331937,8.589718642157713e+18,1.6543659239645927e+19,1.2990404634822362e+18,-1.105008897051652,3.0934078813943575,1.6951021150923462,0.0009662920447871046,0.14089758379509024,0.14089758379509024,12.0,22,0,4.2934800659537927e-19,3.49366215349899e-105,8.655393559453663e-87,4.763342591887643e-105,1.3634239324249016,1.2098428727067923e-19,5.015625798676649e-19,1.9292865589909938e-20,478.27130694246785,2745.709334331446,5.740903320929792,20.301370491318828,20.960881195773126,19.242550136783787,0.08922350898665339,0.005640639953181108,22.593206234306287,38.03856577146052,37.924059690590305,33.0929682833853,11.152003775922074,1.0292672474416484,0.07775495560735768,20.176988713724874,23.07537990354495,31.437451509316066,56.04697242129144,56.16227368907493,27.013323119135627,7.471312975162404,8.381894779779618,11.034226144702885,21.997664040882565,28.39984387354964,29.083495621451235,capture_only,22.479719385515907,17.685275989076274,6.705945065430163,0.013059638258811682,0.0009665992885427195,7.943397110347676,6.215464438746214,0.1154503070927287,0.006295601741801936,0.00047703324164716216,1.0008934303573707,1.1434159146647287,37.0419214094404,38.278462911605665,42.61405328846999,43.8507444314631,43.83111907168338,44.67138015060247,46.54672414302941,47.47858109088387,53.547478477948935,66.73488187610263,70.56459327726692,70.83827238969977,1.7880911119428715,0.3853060090296459,0.7880669040117038,1.7155589070084152,0.16142387858546794,0.7679982138417835,16,TrialState.COMPLETE
capture_only_v3_trial_00022,2.355590727830553,0.8153368511146273,0.6343030820522988,0.2923962677282018,0.2248160188123606,0.007376237311919873,0.18997412872294506,1.1305547285622296e-07,476625.2951470085,49711711492538.414,7.743621786946822e+19,0.8848983766826539,0.3445026402248157,3.5033815524508416,0.5943902126992978,3.660600062224405,2.9730854863820038,0.09208368360144359,2.5189693836031006,0.406155476655871,70.17698861646981,1.7400033932149045e+19,2.1709998842787934e+19,1.0130468763774839e+19,-0.3310302585173663,3.1681316349866226,1.4863071351850965,3.5381618204292444e-05,0.0038881575360994276,0.0038881575360994276,12.0,22,0,4.2934800659537927e-19,3.801669431898381e-105,4.96239959308658e-87,2.841494866905828e-105,0.7474334414938635,1.4325700305851623e-19,1.9726393763172307e-19,1.823244962930081e-20,163.63358942164498,734.123372949507,4.486385561450009,30.16428974804938,30.72792848291083,29.557521461757336,0.23327539244453918,0.017089222605725967,34.15143425675522,53.91028683381744,53.77916298702016,49.97655496463381,20.410976471448347,2.688250619011491,0.23817866958232703,24.245683327879302,27.558452768231895,37.166865133311134,68.18854307713406,68.28349638054887,32.29471366497972,10.029990192961174,11.19974179526988,14.411814714057652,28.089378803979248,38.038145449268846,39.72168823461746,capture_only,26.928974787926354,22.14995951600158,9.064282133436558,0.016955068063675208,0.0012654790388065417,10.759194156868622,8.746411167001014,0.16561845457987995,0.009471491471957043,0.0007299603040572149,1.0002167068555154,1.0820391593539134,18.66105213614496,19.5636592328557,24.211331271494974,31.561226462357716,31.698148917806613,25.708817889982747,25.30052881635277,26.274684050708952,32.15523188021894,51.33402626999253,59.26413244024769,60.03940313549616,0.11176947745792253,0.28660739640940985,0.5070349758210687,0.5618346802209396,0.18429764778901303,0.7318357467717078,22,TrialState.COMPLETE
capture_only_v3_trial_00046,2.360492941459366,1.1372206506693818,0.5649631390379382,0.39297053995008796,0.09061894968119003,0.12992137723121333,0.16877773714200392,2.8941945792843585e-08,423291.1280677498,24942975690125.426,7.374757453370871e+19,0.6937279176797458,0.6624141447041693,0.3912872472136884,0.672933294157034,2.2020225322540994,1.1944941046578328,4.743712429798289,3.563760414565891,0.7101259900493228,98.68696799433756,8.851980972641187e+18,1.0149215831272468e+19,6.42472804536644e+18,-0.19857773924435468,5.030535225527497,3.0235864895799986,0.0023152210635785375,0.33421366880094555,0.33421366880094555,12.0,22,0,4.2934800659537927e-19,3.710019181426277e-105,3.851468987258748e-86,2.179088050117412e-104,5.873522328474014,1.364330128873611e-19,3.747813501105124e-19,1.428431053711653e-20,190.8080293831565,431.71678055287106,2.262571349583786,45.588088425024075,42.76324041703151,31.339157346734314,0.03463057336897545,6.42490702707968e-05,37.839803470555516,70.62583712786855,69.15140011666479,62.24627604446237,22.369513486269245,1.0722938791536676,0.07567166731529093,34.31626160597853,38.52541419536091,52.260692964559325,84.37598997971152,84.17844851238563,45.44910760045029,12.339063696139165,14.043869717683487,19.501875447639357,49.76286990972235,66.27121802794063,66.8497821223231,capture_only,7.534764996586694,6.036471596245497,2.410598264434112,0.004228023293888668,0.0003406920942413667,2.629147169531968,2.1144774988491477,0.05318598301328561,0.003385715975237466,0.00025504562835688223,1.0014759940096185,1.512569817188486,12.56088497241069,12.674873791362074,13.989551424272262,15.58515142362561,15.821146546449878,14.643964771720178,14.405952006460337,14.69025266680257,17.392677902922976,27.81443062099514,32.65310237693046,33.07429116473325,0.0,0.15813777253924288,0.17870287513826238,0.0,0.11981355840496859,1.8598341580178146,46,TrialState.COMPLETE
