Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
17192	2000	3.45e+19	0	0	100000	1.94854436	2.184467e-05	4.996477e+26	8.404816e+25	7.116848e+24	7.693132e+25	1.562371e+26	2.593624e+26	3.629919e+25	6.106063e+24	5.17036e+23	5.589027e+24	1.135056e+25	1.884257e+25	0.5190906	3.629919e+26	6.106063e+25	5.17036e+24	5.589027e+25	1.122639e+26	1.862195e+26	3.447853e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67619e+26	2.86789e+18	4.67619e+26	2.113894e+26	1.05117e+23	2.112843e+26	1.131681e+26	1.636078e+16	1.131681e+26	4.227788e+26	3.598643e+16	4.227788e+26	1.259795e+26	9.5532e+16	1.259795e+26	4.035616e+26	3.702547e+22	4.035245e+26	1.314126e+23	2.176904e-09	0.005678624	9.588887e+08	2.165093e+12	5.976865e+13	1.562711e-05	5.220289e-10	2.695316e-15	0.5005676	0.5	0.3549388	1	72.94946	9.071635	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02783591	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05145564	0	6.823969e-14	0	6.823969e-14	0	-466.0177	0	-466.0177	0	30946.11	77194.93	350.8328	8670.775	1.106061	1	0	0.4521802	1	2	0	0	
17220	2000	3.45e+19	0	0	100000	1.9485696	2.184467e-05	5.004614e+26	8.404932e+25	7.117069e+24	7.693225e+25	1.567225e+26	2.596896e+26	3.635831e+25	6.106147e+24	5.17052e+23	5.589095e+24	1.138583e+25	1.886634e+25	0.5189003	3.635831e+26	6.106147e+25	5.17052e+24	5.589095e+25	1.126132e+26	1.864549e+26	3.453469e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.683806e+26	2.887198e+18	4.683806e+26	2.117337e+26	1.053834e+23	2.116283e+26	1.133524e+26	1.641157e+16	1.133524e+26	4.234674e+26	3.609816e+16	4.234674e+26	1.261847e+26	9.582858e+16	1.261847e+26	4.042188e+26	3.714042e+22	4.041817e+26	1.314107e+23	2.176926e-09	0.005678718	9.570167e+08	2.176102e+12	5.993093e+13	1.564238e-05	5.230497e-10	2.703225e-15	0.5005673	0.5	0.3552855	1	73.06827	9.08641	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0278152	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0514304	0	6.83634e-14	0	6.83634e-14	0	-465.9876	0	-465.9876	0	30945.71	77194.93	351.4042	8670.663	1.106061	1	0	0.4521801	1	2	0	0	
17248	2000	3.45e+19	0	0	100000	1.94859484	2.184467e-05	5.012752e+26	8.405045e+25	7.117287e+24	7.693317e+25	1.57208e+26	2.600167e+26	3.641743e+25	6.10623e+24	5.170679e+23	5.589162e+24	1.14211e+25	1.88901e+25	0.5187105	3.641743e+26	6.10623e+25	5.170679e+24	5.589162e+25	1.129625e+26	1.866904e+26	3.459087e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.691422e+26	2.906608e+18	4.691421e+26	2.12078e+26	1.056495e+23	2.119723e+26	1.135367e+26	1.646237e+16	1.135367e+26	4.241559e+26	3.620989e+16	4.241559e+26	1.263899e+26	9.612518e+16	1.263899e+26	4.048761e+26	3.725537e+22	4.048388e+26	1.314089e+23	2.176948e-09	0.00567881	9.551497e+08	2.187144e+12	6.009355e+13	1.565765e-05	5.240718e-10	2.711152e-15	0.500567	0.5	0.3556322	1	73.18708	9.101185	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02779449	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05140516	0	6.848737e-14	0	6.848737e-14	0	-465.9574	0	-465.9574	0	30945.31	77194.93	351.9756	8670.55	1.106061	1	0	0.4521798	1	2	0	0	
17276	2000	3.45e+19	0	0	100000	1.94862008	2.184467e-05	5.020889e+26	8.405158e+25	7.117503e+24	7.693407e+25	1.576935e+26	2.603438e+26	3.647655e+25	6.106311e+24	5.170836e+23	5.589227e+24	1.145637e+25	1.891387e+25	0.5185214	3.647655e+26	6.106311e+25	5.170836e+24	5.589227e+25	1.133119e+26	1.869258e+26	3.464704e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.699037e+26	2.926129e+18	4.699037e+26	2.124222e+26	1.059152e+23	2.123163e+26	1.13721e+26	1.651317e+16	1.13721e+26	4.248445e+26	3.632162e+16	4.248445e+26	1.265951e+26	9.642178e+16	1.265951e+26	4.055334e+26	3.737033e+22	4.05496e+26	1.314071e+23	2.176969e-09	0.005678902	9.532875e+08	2.198218e+12	6.025652e+13	1.567293e-05	5.250951e-10	2.719097e-15	0.5005666	0.5	0.355979	1	73.30589	9.115959	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02777378	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05137992	0	6.861161e-14	0	6.861161e-14	0	-465.9273	0	-465.9273	0	30944.91	77194.93	352.547	8670.438	1.106061	1	0	0.4521796	1	2	0	0	
17304	2000	3.45e+19	0	0	100000	1.94864532	2.184467e-05	5.029027e+26	8.405268e+25	7.117717e+24	7.693497e+25	1.58179e+26	2.60671e+26	3.653567e+25	6.106392e+24	5.170991e+23	5.589292e+24	1.149164e+25	1.893764e+25	0.5183328	3.653567e+26	6.106392e+25	5.170991e+24	5.589292e+25	1.136613e+26	1.871612e+26	3.47032e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.706653e+26	2.945753e+18	4.706653e+26	2.127665e+26	1.061806e+23	2.126603e+26	1.139053e+26	1.656397e+16	1.139053e+26	4.25533e+26	3.643336e+16	4.25533e+26	1.268003e+26	9.671841e+16	1.268003e+26	4.061906e+26	3.748529e+22	4.061531e+26	1.314053e+23	2.176991e-09	0.005678992	9.514303e+08	2.209325e+12	6.041983e+13	1.568822e-05	5.261198e-10	2.72706e-15	0.5005663	0.5	0.3563259	1	73.4247	9.130734	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02775306	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05135468	0	6.873612e-14	0	6.873612e-14	0	-465.8972	0	-465.8972	0	30944.5	77194.93	353.1184	8670.326	1.106061	1	0	0.4521795	1	2	0	0	
17332	2000	3.45e+19	0	0	100000	1.94867056	2.184467e-05	5.037164e+26	8.405378e+25	7.117928e+24	7.693585e+25	1.586646e+26	2.609981e+26	3.659478e+25	6.106471e+24	5.171144e+23	5.589356e+24	1.152691e+25	1.89614e+25	0.5181449	3.659478e+26	6.106471e+25	5.171144e+24	5.589356e+25	1.140106e+26	1.873966e+26	3.475936e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.714269e+26	2.965489e+18	4.714269e+26	2.131108e+26	1.064457e+23	2.130044e+26	1.140896e+26	1.661478e+16	1.140896e+26	4.262216e+26	3.654511e+16	4.262216e+26	1.270054e+26	9.701503e+16	1.270054e+26	4.068479e+26	3.760026e+22	4.068103e+26	1.314035e+23	2.177012e-09	0.005679082	9.49578e+08	2.220463e+12	6.058348e+13	1.570351e-05	5.271457e-10	2.73504e-15	0.5005659	0.5	0.3566729	1	73.54351	9.145509	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02773234	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05132944	0	6.88609e-14	0	6.88609e-14	0	-465.867	0	-465.867	0	30944.1	77194.93	353.6898	8670.213	1.106061	1	0	0.4521793	1	2	0	0	
17360	2000	3.45e+19	0	0	100000	1.9486958	2.184467e-05	5.045302e+26	8.405486e+25	7.118137e+24	7.693672e+25	1.591501e+26	2.613252e+26	3.66539e+25	6.106549e+24	5.171296e+23	5.58942e+24	1.156219e+25	1.898517e+25	0.5179576	3.66539e+26	6.106549e+25	5.171296e+24	5.58942e+25	1.1436e+26	1.87632e+26	3.481553e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.721885e+26	2.985336e+18	4.721885e+26	2.134551e+26	1.067104e+23	2.133484e+26	1.142739e+26	1.666559e+16	1.142739e+26	4.269102e+26	3.665685e+16	4.269102e+26	1.272106e+26	9.731168e+16	1.272106e+26	4.075052e+26	3.771523e+22	4.074675e+26	1.314017e+23	2.177033e-09	0.005679171	9.477305e+08	2.231635e+12	6.074748e+13	1.57188e-05	5.281729e-10	2.743039e-15	0.5005656	0.5	0.35702	1	73.66232	9.160283	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02771162	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0513042	0	6.898594e-14	0	6.898594e-14	0	-465.8368	0	-465.8368	0	30943.7	77194.93	354.2612	8670.101	1.106061	1	0	0.452179	1	2	0	0	
17388	2000	3.45e+19	0	0	100000	1.94872104	2.184467e-05	5.05344e+26	8.405592e+25	7.118343e+24	7.693758e+25	1.596357e+26	2.616524e+26	3.671302e+25	6.106627e+24	5.171446e+23	5.589482e+24	1.159746e+25	1.900893e+25	0.5177708	3.671302e+26	6.106627e+25	5.171446e+24	5.589482e+25	1.147094e+26	1.878674e+26	3.48717e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.729501e+26	3.005289e+18	4.729501e+26	2.137994e+26	1.069748e+23	2.136924e+26	1.144582e+26	1.671639e+16	1.144582e+26	4.275987e+26	3.676861e+16	4.275987e+26	1.274158e+26	9.760834e+16	1.274158e+26	4.081624e+26	3.78302e+22	4.081246e+26	1.314e+23	2.177054e-09	0.005679259	9.45888e+08	2.242839e+12	6.091182e+13	1.57341e-05	5.292014e-10	2.751055e-15	0.5005652	0.5	0.3573672	1	73.78113	9.175058	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02769089	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05127896	0	6.911126e-14	0	6.911126e-14	0	-465.8066	0	-465.8066	0	30943.3	77194.93	354.8327	8669.989	1.106061	1	0	0.4521789	1	2	0	0	
17416	2000	3.45e+19	0	0	100000	1.94874628	2.184467e-05	5.061577e+26	8.405697e+25	7.118547e+24	7.693842e+25	1.601213e+26	2.619795e+26	3.677214e+25	6.106703e+24	5.171594e+23	5.589544e+24	1.163274e+25	1.90327e+25	0.5175847	3.677214e+26	6.106703e+25	5.171594e+24	5.589544e+25	1.150589e+26	1.881027e+26	3.492785e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.737117e+26	3.025348e+18	4.737117e+26	2.141437e+26	1.072389e+23	2.140364e+26	1.146426e+26	1.676721e+16	1.146426e+26	4.282873e+26	3.688036e+16	4.282873e+26	1.27621e+26	9.7905e+16	1.27621e+26	4.088197e+26	3.794518e+22	4.087818e+26	1.313983e+23	2.177075e-09	0.005679346	9.440503e+08	2.254075e+12	6.10765e+13	1.57494e-05	5.302312e-10	2.759088e-15	0.5005649	0.5	0.3577144	1	73.89994	9.189833	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02767016	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05125372	0	6.923685e-14	0	6.923685e-14	0	-465.7765	0	-465.7765	0	30942.9	77194.93	355.4041	8669.877	1.106061	1	0	0.4521787	1	2	0	0	
17444	2000	3.45e+19	0	0	100000	1.94877152	2.184467e-05	5.069715e+26	8.405801e+25	7.118749e+24	7.693926e+25	1.606069e+26	2.623066e+26	3.683126e+25	6.106778e+24	5.171741e+23	5.589604e+24	1.166802e+25	1.905646e+25	0.5173991	3.683126e+26	6.106778e+25	5.171741e+24	5.589604e+25	1.154083e+26	1.883381e+26	3.498402e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.744733e+26	3.045521e+18	4.744733e+26	2.144879e+26	1.075027e+23	2.143804e+26	1.148269e+26	1.681802e+16	1.148269e+26	4.289759e+26	3.699212e+16	4.289759e+26	1.278261e+26	9.820168e+16	1.278261e+26	4.09477e+26	3.806016e+22	4.094389e+26	1.313966e+23	2.177095e-09	0.005679432	9.422175e+08	2.265344e+12	6.124152e+13	1.57647e-05	5.312622e-10	2.76714e-15	0.5005645	0.5	0.3580618	1	74.01875	9.204607	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02764943	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05122848	0	6.936271e-14	0	6.936271e-14	0	-465.7463	0	-465.7463	0	30942.5	77194.93	355.9755	8669.764	1.106061	1	0	0.4521785	1	2	0	0	
17472	2000	3.45e+19	0	0	100000	1.94879676	2.184467e-05	5.077852e+26	8.405903e+25	7.118949e+24	7.694008e+25	1.610925e+26	2.626337e+26	3.689038e+25	6.106853e+24	5.171886e+23	5.589664e+24	1.17033e+25	1.908023e+25	0.5172141	3.689038e+26	6.106853e+25	5.171886e+24	5.589664e+25	1.157578e+26	1.885735e+26	3.504018e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.752349e+26	3.065808e+18	4.752349e+26	2.148322e+26	1.077662e+23	2.147245e+26	1.150112e+26	1.686883e+16	1.150112e+26	4.296644e+26	3.710389e+16	4.296644e+26	1.280313e+26	9.849836e+16	1.280313e+26	4.101342e+26	3.817515e+22	4.100961e+26	1.313949e+23	2.177115e-09	0.005679517	9.403895e+08	2.276645e+12	6.140688e+13	1.578001e-05	5.322945e-10	2.775209e-15	0.5005642	0.5	0.3584092	1	74.13756	9.219382	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02762869	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05120324	0	6.948884e-14	0	6.948884e-14	0	-465.716	0	-465.716	0	30942.1	77194.93	356.5469	8669.652	1.106061	1	0	0.4521783	1	2	0	0	
17500	2000	3.45e+19	0	0	100000	1.948822	2.184467e-05	5.08599e+26	8.406004e+25	7.119146e+24	7.694089e+25	1.615782e+26	2.629608e+26	3.69495e+25	6.106926e+24	5.172029e+23	5.589723e+24	1.173858e+25	1.910399e+25	0.5170297	3.69495e+26	6.106926e+25	5.172029e+24	5.589723e+25	1.161072e+26	1.888089e+26	3.509635e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.759965e+26	3.086202e+18	4.759965e+26	2.151765e+26	1.080293e+23	2.150685e+26	1.151955e+26	1.691965e+16	1.151955e+26	4.30353e+26	3.721566e+16	4.30353e+26	1.282365e+26	9.879505e+16	1.282365e+26	4.107915e+26	3.829014e+22	4.107532e+26	1.313932e+23	2.177136e-09	0.005679602	9.385664e+08	2.287979e+12	6.157259e+13	1.579532e-05	5.33328e-10	2.783296e-15	0.5005638	0.5	0.3587568	1	74.25637	9.234157	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02760796	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.051178	0	6.961524e-14	0	6.961524e-14	0	-465.6858	0	-465.6858	0	30941.7	77194.93	357.1183	8669.54	1.106061	1	0	0.4521781	1	2	0	0	
17528	2000	3.45e+19	0	0	100000	1.94884724	2.184467e-05	5.094128e+26	8.406104e+25	7.119341e+24	7.69417e+25	1.620638e+26	2.632879e+26	3.700862e+25	6.106998e+24	5.172171e+23	5.589781e+24	1.177387e+25	1.912775e+25	0.5168459	3.700862e+26	6.106998e+25	5.172171e+24	5.589781e+25	1.164567e+26	1.890443e+26	3.515251e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.767581e+26	3.106705e+18	4.767581e+26	2.155208e+26	1.082921e+23	2.154125e+26	1.153798e+26	1.697047e+16	1.153798e+26	4.310416e+26	3.732743e+16	4.310416e+26	1.284417e+26	9.909177e+16	1.284417e+26	4.114488e+26	3.840514e+22	4.114104e+26	1.313915e+23	2.177155e-09	0.005679686	9.367482e+08	2.299346e+12	6.173863e+13	1.581064e-05	5.343628e-10	2.7914e-15	0.5005634	0.5	0.3591044	1	74.37518	9.248931	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02758722	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05115276	0	6.974192e-14	0	6.974192e-14	0	-465.6556	0	-465.6556	0	30941.3	77194.93	357.6897	8669.427	1.106061	1	0	0.4521779	1	2	0	0	
17556	2000	3.45e+19	0	0	100000	1.94887248	2.184467e-05	5.102265e+26	8.406202e+25	7.119534e+24	7.694249e+25	1.625495e+26	2.63615e+26	3.706774e+25	6.10707e+24	5.172311e+23	5.589839e+24	1.180915e+25	1.915152e+25	0.5166627	3.706774e+26	6.10707e+25	5.172311e+24	5.589839e+25	1.168062e+26	1.892796e+26	3.520868e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.775197e+26	3.127324e+18	4.775197e+26	2.158651e+26	1.085546e+23	2.157565e+26	1.155641e+26	1.702129e+16	1.155641e+26	4.317301e+26	3.743921e+16	4.317301e+26	1.286469e+26	9.938849e+16	1.286469e+26	4.12106e+26	3.852014e+22	4.120675e+26	1.313899e+23	2.177175e-09	0.005679769	9.349348e+08	2.310745e+12	6.190501e+13	1.582596e-05	5.353989e-10	2.799522e-15	0.500563	0.5	0.3594521	1	74.49399	9.263706	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02756648	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05112752	0	6.986888e-14	0	6.986888e-14	0	-465.6254	0	-465.6254	0	30940.9	77194.93	358.2611	8669.315	1.106061	1	0	0.4521777	1	2	0	0	
17584	2000	3.45e+19	0	0	100000	1.94889772	2.184467e-05	5.110403e+26	8.406299e+25	7.119724e+24	7.694327e+25	1.630352e+26	2.639421e+26	3.712686e+25	6.10714e+24	5.172449e+23	5.589895e+24	1.184444e+25	1.917528e+25	0.51648	3.712686e+26	6.10714e+25	5.172449e+24	5.589895e+25	1.171557e+26	1.89515e+26	3.526484e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.782813e+26	3.148059e+18	4.782813e+26	2.162093e+26	1.088168e+23	2.161005e+26	1.157484e+26	1.707211e+16	1.157484e+26	4.324187e+26	3.755099e+16	4.324187e+26	1.28852e+26	9.968522e+16	1.28852e+26	4.127633e+26	3.863514e+22	4.127247e+26	1.313883e+23	2.177195e-09	0.005679851	9.331263e+08	2.322177e+12	6.207173e+13	1.584128e-05	5.364362e-10	2.807662e-15	0.5005627	0.5	0.3597998	1	74.6128	9.27848	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02754574	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05110228	0	6.999611e-14	0	6.999611e-14	0	-465.5951	0	-465.5951	0	30940.5	77194.93	358.8326	8669.203	1.106061	1	0	0.4521776	1	2	0	0	
17612	2000	3.45e+19	0	0	100000	1.94892296	2.184467e-05	5.11854e+26	8.406395e+25	7.119913e+24	7.694404e+25	1.635209e+26	2.642692e+26	3.718598e+25	6.10721e+24	5.172586e+23	5.589951e+24	1.187973e+25	1.919904e+25	0.5162979	3.718598e+26	6.10721e+25	5.172586e+24	5.589951e+25	1.175052e+26	1.897504e+26	3.5321e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.790429e+26	3.168905e+18	4.790429e+26	2.165536e+26	1.090786e+23	2.164446e+26	1.159328e+26	1.712293e+16	1.159328e+26	4.331073e+26	3.766277e+16	4.331073e+26	1.290572e+26	9.998196e+16	1.290572e+26	4.134206e+26	3.875015e+22	4.133818e+26	1.313867e+23	2.177214e-09	0.005679932	9.313225e+08	2.333642e+12	6.22388e+13	1.585661e-05	5.374747e-10	2.815819e-15	0.5005623	0.5	0.3601477	1	74.73161	9.293255	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.027525	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05107704	0	7.012361e-14	0	7.012361e-14	0	-465.5648	0	-465.5648	0	30940.1	77194.93	359.404	8669.091	1.106061	1	0	0.4521774	1	2	0	0	
17640	2000	3.45e+19	0	0	100000	1.9489482	2.184467e-05	5.126678e+26	8.406489e+25	7.120099e+24	7.694479e+25	1.640067e+26	2.645962e+26	3.72451e+25	6.107279e+24	5.172722e+23	5.590006e+24	1.191501e+25	1.92228e+25	0.5161164	3.72451e+26	6.107279e+25	5.172722e+24	5.590006e+25	1.178547e+26	1.899857e+26	3.537718e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.798045e+26	3.18986e+18	4.798045e+26	2.168979e+26	1.093402e+23	2.167886e+26	1.161171e+26	1.717376e+16	1.161171e+26	4.337958e+26	3.777457e+16	4.337958e+26	1.292624e+26	1.002787e+17	1.292624e+26	4.140778e+26	3.886517e+22	4.14039e+26	1.313851e+23	2.177233e-09	0.005680012	9.295236e+08	2.34514e+12	6.24062e+13	1.587194e-05	5.385145e-10	2.823994e-15	0.5005619	0.5	0.3604956	1	74.85042	9.30803	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02750426	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0510518	0	7.025139e-14	0	7.025139e-14	0	-465.5346	0	-465.5346	0	30939.7	77194.93	359.9754	8668.978	1.106061	1	0	0.4521772	1	2	0	0	
17668	2000	3.45e+19	0	0	100000	1.94897344	2.184467e-05	5.134816e+26	8.406582e+25	7.120283e+24	7.694554e+25	1.644924e+26	2.649233e+26	3.730422e+25	6.107346e+24	5.172855e+23	5.590061e+24	1.19503e+25	1.924657e+25	0.5159354	3.730422e+26	6.107346e+25	5.172855e+24	5.590061e+25	1.182043e+26	1.902211e+26	3.543333e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.805661e+26	3.210943e+18	4.805661e+26	2.172422e+26	1.096014e+23	2.171326e+26	1.163014e+26	1.722459e+16	1.163014e+26	4.344844e+26	3.788636e+16	4.344844e+26	1.294676e+26	1.005755e+17	1.294676e+26	4.147351e+26	3.898018e+22	4.146961e+26	1.313835e+23	2.177252e-09	0.005680092	9.277295e+08	2.35667e+12	6.257393e+13	1.588727e-05	5.395555e-10	2.832187e-15	0.5005615	0.5	0.3608436	1	74.96923	9.322804	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02748351	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05102656	0	7.037945e-14	0	7.037945e-14	0	-465.5043	0	-465.5043	0	30939.29	77194.93	360.5468	8668.866	1.106061	1	0	0.452177	1	2	0	0	
