label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_swig_diag,trial_number,state
capture_only_trial_00198,1.2273852520552155,0.7871881940655987,0.27134530583869104,0.0,0.14538661983136955,0.30526412944445847,0.19937844800488844,0.030891390953680837,0.7902736016154703,2.0546350228473593e-07,688838.6448699889,41966517042889.62,7.913132765802758e+19,0.18954068607757965,0.49374541650552745,0.150274989587855,0.7006921254274415,2.0883165077854504,8.500198202301002,0.9586026477134185,3.0407275960864197,0.5079297541773156,90.04372753976307,9.943253476010971e+18,2.1592715192508854e+19,2.239518460621144e+18,-0.9841526097229585,4.444947439643196,2.957197842751121,0.0005115543146033388,0.09455232565063962,0.09455232565063962,12.0,22,0,4.2934800659537927e-19,3.84305420802243e-105,9.17034740963353e-87,5.279744646491119e-105,1.3738407945091116,1.4639295616735104e-19,2.8426946145857765e-19,3.906439746671348e-21,capture_only,1.4677773546859296,198,TrialState.COMPLETE
capture_only_trial_00150,1.2279403447830528,0.8004918572380962,0.2010295266538028,0.0,0.14510831264958032,0.37431544957026386,0.11064025473800423,0.0,1.3398894253960358,2.0386610238390115e-07,711570.3847499142,34733400673359.66,6.4507507132035465e+19,0.19124803288439235,0.33827038740851634,0.1592301202250311,1.2526752271694417,3.300543334532811,11.054501383768871,2.301188286365153,2.984137791711661,0.6718739837728027,103.71022731661921,6.386538063240648e+18,1.7443889039252875e+19,9.848978049178263e+17,-1.2482521459386304,4.280873927546601,3.4929114770165888,0.0011308614554995796,0.23623536369413012,0.23623536369413012,12.0,22,0,4.2934800659537927e-19,3.4698237377734985e-105,6.813017975174912e-87,3.738213676944756e-105,1.0773497328551556,1.1933888819426561e-19,1.85604528466469e-19,3.9312298427971496e-21,capture_only,1.592232314164862,150,TrialState.COMPLETE
capture_only_trial_00299,1.2293466347814666,0.6844382940191149,0.28257943995247387,0.0,0.1256821627347551,0.5847923302242742,0.20398253313686135,0.1049630308657136,1.3683908169257901,2.3593261908453073e-07,456398.8797090846,48718366276732.4,7.997468486910347e+19,0.17886955998479423,0.7610621985086355,0.177013872025871,0.32322965438617574,1.5957489725260892,13.150156777991986,0.08346967583318284,2.9418895396828044,0.2643821851221509,115.90377729763455,4.51071079664387e+18,1.3628849007351855e+19,7.276289181126968e+17,-1.2725492291819005,4.271004130695961,2.118186349146967,4.4140933447939937e-05,0.008808501619003697,0.008808501619003697,12.0,22,0,4.2934800659537927e-19,3.8634789734996144e-105,4.6588093256575e-86,2.689536091295704e-104,6.961435819228672,1.4795316700784143e-19,4.393621003840827e-19,3.687039700913899e-21,capture_only,1.1380775857873087,299,TrialState.COMPLETE
capture_only_trial_00144,1.2308862908771223,0.8226243784593091,0.18146613787685037,0.0,0.1678975612597927,0.28287799403809544,0.118680930129384,0.0,1.2915569337752466,1.7918808137261806e-07,747156.2456787262,36146804146309.4,6.5712945520508715e+19,0.16181580268339724,0.33915192202374095,0.19484453075839145,1.7131686337187206,3.1002532972152306,11.970810858604333,2.0503339610084237,2.5871581562136177,0.953486761790745,93.09978847624129,7.653996977844779e+18,1.9727016703574917e+19,1.1123238726961055e+18,-1.2488301541602653,3.604975107926198,3.9754136975829275,0.001007894167957173,0.17883387708649576,0.17883387708649576,12.0,22,0,4.2934800659537927e-19,3.502093618190187e-105,9.244705565945323e-87,5.093065047734834e-105,1.4542915190162249,1.2156894921294113e-19,1.8684454443786022e-19,3.3269915727512217e-21,capture_only,1.533005506391304,144,TrialState.COMPLETE
capture_only_trial_00079,1.2315201663370527,0.6832721944088871,0.26345092584604207,0.0,0.12593018369533163,0.6603619775214609,0.17274402885878679,0.14658161644579493,1.4307728484548352,1.1357844511609557e-07,773270.7849988576,34997983009277.63,7.442417569412486e+19,0.1632071026325713,1.750069523000899,0.1902839117939372,1.2343900581775673,3.6823744560724583,13.818753171407666,2.4668263109215336,3.1240469184198667,0.23403548721253437,117.75508377119343,4.567619739612103e+18,1.512795707904475e+19,7.082977196222086e+17,-1.329564440079444,4.678550284372493,3.1282542818399173,0.0015210311844037487,0.33395199015801186,0.33395199015801186,12.0,22,0,4.2934800659537927e-19,3.726999211349679e-105,7.277819999296847e-87,4.126762154509171e-105,1.1072613436413161,1.37684725034131e-19,9.923467021687537e-19,3.3609444582335748e-21,capture_only,1.5561049837306178,79,TrialState.COMPLETE
capture_only_trial_00093,1.231692365164825,0.7834214585680372,0.18153934387915696,0.0,0.11923049724654002,0.6092757618679565,0.13778365571224552,0.17273865473768024,1.1076484505843098,1.0478729710744797e-07,831667.5359704546,41112771218480.805,6.866788324532054e+19,0.1508217924593268,0.2510283805210949,0.151112807491732,0.824391029148227,4.007651095264116,11.324838636867048,1.7965031944277692,3.3370388087689022,0.13072832077928373,103.73237309746358,7.13723025579108e+18,2.066422858067786e+19,1.3002673243960238e+18,-1.2011865483069655,5.2231065214321335,2.112156718521381,0.0009523300947626247,0.24807196936512965,0.24807196936512965,12.0,22,0,4.2934800659537927e-19,3.579967749548899e-105,2.395703891804882e-87,1.3329303333349312e-105,0.37233026289214194,1.27035584003843e-19,1.3966807169663464e-19,3.1026617317702627e-21,capture_only,1.4261152139156072,93,TrialState.COMPLETE
capture_only_trial_00196,1.231970324336582,0.7587978993173461,0.35410174546305356,0.002656223773903425,0.14083957284631712,0.310993178746181,0.19600577930515092,0.06017559604234706,0.49790243409557206,1.9564408570559742e-07,632628.2090272071,40817763593341.34,7.851918509136616e+19,0.1501613528893948,0.5535382594219623,0.15693852955443544,0.7680250700976335,2.4870601228995657,7.030613358416287,1.0226341239778816,3.006374192524091,0.4205900187034548,87.31885760279485,1.078028617499532e+19,2.020725139144166e+19,3.2367410734179154e+18,-0.795399285467327,4.489835739437852,2.8785017493235,0.0004898914637290714,0.09625008664966919,0.09625008664966919,12.0,22,0,4.2934800659537927e-19,3.828160837599493e-105,1.3590054009245526e-86,7.808960535777292e-105,2.0398726352035985,1.452604924190274e-19,3.1806778839350104e-19,3.0945046064715506e-21,capture_only,1.4219967047842461,196,TrialState.COMPLETE
capture_only_trial_00090,1.232029771896303,0.754665376795908,0.15995940357952212,0.0,0.13918678614303218,0.6270267413931883,0.15770356119260315,0.1547427826607764,1.4083506237279453,7.415042086433008e-08,896863.3553247161,46503955537775.93,7.1890841229101744e+19,0.1617916868167485,0.2987080151534745,0.20051491694436605,1.6417823508234428,4.557885996917165,13.815660240236742,2.2315611622057063,3.30804778655466,0.20031452268036853,107.77655765716385,6.30826952260455e+18,2.2670392907560575e+19,8.89639068844057e+17,-1.4062452002160961,4.996875077187052,2.802005070322966,0.001453577726411301,0.3317406356606955,0.3317406356606955,12.0,22,0,4.2934800659537927e-19,3.663018120085018e-105,3.736132858543933e-87,2.100999603358496e-105,0.5735706279579453,1.3299805627383824e-19,1.6797727626903497e-19,3.3302886286336123e-21,capture_only,1.5762260992782433,90,TrialState.COMPLETE
capture_only_trial_00194,1.2331304796744424,0.7867597548880624,0.3123847883130501,0.0,0.14224262290269535,0.28327367941328774,0.18801095292568368,0.031915742113264,0.6470538144767601,1.8154979910939207e-07,611632.5509400672,42945414174881.125,7.708696675961012e+19,0.17467107035212748,0.5214116888042695,0.17169138361239356,0.8438843878624164,2.285977469034037,7.569803577570035,1.0764528084924607,3.013507056343122,0.5202641551884832,88.89801082247573,1.0240177236512137e+19,2.035855729528603e+19,2.678238353459075e+18,-0.8808977735484607,4.413229017558135,3.062395509350646,0.0005405070132651192,0.10190796596507773,0.10190796596507773,12.0,22,0,4.2934800659537927e-19,3.793086640968235e-105,1.0615550462546462e-86,6.0716585134433534e-105,1.600717064531245,1.4261088850527874e-19,2.9822605342105807e-19,3.598705025530603e-21,capture_only,1.4792359465207918,194,TrialState.COMPLETE
capture_only_trial_00094,1.2345296788950424,0.7564617157904978,0.2017751611840183,0.0,0.12577488200220988,0.5909223537992718,0.14856811770736073,0.13832217775973366,1.3132113090766704,9.755375173409999e-08,763441.0718337928,38620538324535.37,7.039440169015237e+19,0.17084831372426823,0.26926271453210787,0.17902469486176092,0.9655770642908347,4.107752283533986,12.208829474089562,2.493452535744022,3.250810998168553,0.21808623062574717,110.72057704471825,5.717656879156308e+18,1.779432947739939e+19,9.277281617895948e+17,-1.2828608875565908,4.908761645852961,2.506021665443563,0.0013715484235945347,0.32094833899675196,0.32094833899675196,12.0,22,0,4.2934800659537927e-19,3.624693969656253e-105,5.131600689917703e-87,2.871529053376769e-105,0.7922128260800704,1.302296431267819e-19,1.5067339695568612e-19,3.515754637993087e-21,capture_only,1.4502941610596003,94,TrialState.COMPLETE
