stage,variant,model_id,description,rizk_coherent,nucleation_gas_coupling,phi_resolution_mode,bulk_dislocation_capture,dt_h,n_modes,f_n,K_d,g_d_scale,seed_nm,score_main,score_swd,score_swig_diag,score_Nd,score_Rd,score_pressure,highT_blowup_diag,probe_swelling_d_1600_13,probe_swelling_ig_1600_13,probe_Nd_1600_13,probe_Rd_nm_1600_13,probe_p_b_over_eq_1600_13,probe_p_d_over_eq_1600_13,probe_capture_fraction
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,100000.0,0.5,0.0,2.0242871896671333,1.3810297701108207,3.83005925398378,0.7672699277201066,0.08758993695018494,0.2242775714355408,0.7071455443864644,1.3020567506244687,6.77609333145334,2.8366428584598717e+18,103.09688604330495,1.4720033810590618,0.3129242482955692,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,200000.0,0.5,0.0,2.025004153512784,1.4419901676688083,3.7247383278344093,0.5688898119771593,0.18963584210743792,0.2602301399237877,0.14866908657463962,1.1778216590352684,6.651035730647177,5.698859767261048e+18,79.0195075612305,1.472451827712311,0.26665465954691703,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,3e-07,200000.0,1.0,0.0,2.035168532538757,1.5700337221570424,3.0488788067248684,0.5631841524362071,0.04747618515147494,0.1883628703516881,5.414120756272164,4.077498543402748,5.286473049693058,5.0539053480853e+18,124.42071720083895,1.0056394259403734,1.7626066439414507,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-07,200000.0,3.0,0.0,2.0384279581542537,1.4483303266366723,2.440309073336033,0.5680466332791436,0.19772459537891404,0.27028885728470625,0.6286067575645734,1.1752917264355658,4.115475605819234,5.698405618920957e+18,78.9649873275652,1.0093906846828506,0.23412080681886877,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-08,100000.0,5.0,0.0,2.0417527073437514,1.4319917015630483,3.8490849342684825,0.7771554046419654,0.09393174647332465,0.0,4.0122616752671405,3.061076402192461,6.3681472892886966,2.6356928840841426e+18,140.48509581663953,1.0410359241163256,0.7983264490340889,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,3e-08,100000.0,0.5,0.0,2.0446122642108926,1.360943602382254,3.375482546079887,0.7817248337914944,0.11532520795461919,0.27866816303179426,5.269339190994399,3.687541381987041,5.458711446376542,2.570751393297451e+18,150.72874085299452,1.012309444080766,2.1637185204827176,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,300000.0,2.0,0.0,2.0498437699090117,1.635854251583079,4.002463326333795,0.4775667332796097,0.06607811448480917,0.16719062445419922,4.251646057824569,4.048874854585705,7.085591910802047,7.590249154158281e+18,108.39183551019609,1.4319872037101915,1.0636243873281526,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-07,100000.0,3.0,0.0,2.051898482055853,1.4010919120479894,2.493769382067212,0.7668805752592409,0.10110225913908583,0.21609292964517454,1.1823815661204717,1.2772230574396397,4.216855102082491,2.8391771488802227e+18,102.40674209358254,1.0093815544471187,0.2778202229569686,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,800000.0,5.0,0.0,2.058795668077787,1.5380478158274402,3.991573104428949,0.5229706954901486,0.19810398890273995,0.07997786587662449,4.438805678318469,3.926162296846194,6.418794593518605,2.0296468631741112e+19,77.29529380934575,1.0768991334499234,0.8581754713648473,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-07,500000.0,5.0,0.0,2.0775690412378016,1.4438647272485294,2.086711855484323,0.501803374903595,0.32010162383251217,0.29185407436998684,0.4832737685447129,1.1612187611968736,3.685292173577671,1.4237444833368621e+19,57.96036700474924,1.0062564594857697,0.22938705576952909,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-08,500000.0,2.0,0.0,2.082795907383434,1.4492531360061143,3.178991191893802,0.5026438486663598,0.32013326973158673,0.2879939424937873,0.17966774233494023,1.1513655715587923,5.120506266474854,1.4243522414814611e+19,57.78774425223648,1.0360006370537822,0.22502692446603895,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,800000.0,3.0,0.0,2.095511982423168,1.5794676889335642,3.974847650727445,0.5218036782028671,0.182367289414838,0.11562308078605175,4.411140580749196,4.284522892849145,6.664230864131834,2.002241807372007e+19,79.94030072425531,1.2275666250122477,0.9957556559322314,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,300000.0,0.5,0.0,2.0968126978383266,1.5061622563647477,3.63948916177703,0.5046409964046423,0.2588119544378681,0.28116687941910773,0.0,1.0612151625143087,6.533974998256714,8.587275093306498e+18,66.57121557674066,1.4727586973272573,0.25051286331983286,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-08,200000.0,2.0,0.0,2.099628909525235,1.4988723112572717,2.811986528498571,0.5686170377507719,0.20830619498396688,0.28455167676823306,0.3348178882002782,1.0847612203231882,4.55753245067462,5.720563613570708e+18,76.7836773099989,1.0177075972805834,0.22261673454323458,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,800000.0,1.0,0.0,2.1004486174411072,1.3850422426475595,3.652591140052279,0.5811969697303848,0.3681901181014049,0.2541770665564743,0.08618064721731035,1.2349582234642336,6.430464744829041,2.269587383030235e+19,50.64527296410312,1.2973929104595565,0.27164441851955,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-07,300000.0,3.0,0.0,2.1005744767008454,1.5036921761244157,2.395084427047533,0.5034595993094412,0.26416710235571955,0.29771804705408533,0.26591010407126614,1.0711984903401088,4.011788116733847,8.581829975507687e+18,66.7934401722185,1.009397056771388,0.21832328692539898,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-09,100000.0,3.0,0.0,2.1006099845846378,1.4761021620194152,4.183445276079922,0.7787771130444364,0.09903824777885169,0.05018534994460386,4.112834969958114,3.2985807234986746,7.117187559439003,2.612313729104658e+18,144.4567117462533,1.1671947439135955,0.9870658203779028,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-08,100000.0,2.0,0.0,2.1013119133129,1.4429226355769262,2.8714866330389444,0.7665514739381496,0.10800551088475425,0.23099694179970415,0.8724793579060978,1.192823575294136,4.664694989797365,2.8493515632525373e+18,99.98016653057879,1.017685698644581,0.262536378675866,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,200000.0,2.0,0.0,2.1041315274740935,1.6409478506112423,4.0069402978343724,0.5630401158232241,0.05090302578654987,0.16711738868004639,4.285036817297043,4.006474364876406,7.106462943175512,5.069999919932849e+18,123.56304498950128,1.4373755398686667,1.1861718886356467,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,500000.0,5.0,0.0,2.1148284689689065,1.6965284605469855,4.122229349659348,0.4499172255875212,0.13150654639391016,0.05651684017459738,4.4980769781950505,4.089086530760488,6.714343250664986,1.2604002858059217e+19,91.83531772700712,1.0793134829172373,0.9062741718401326,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-06,200000.0,5.0,0.0,2.1245870673316443,1.520593751460054,1.730369401762613,0.5684876901385393,0.21455666699453815,0.27931132939218,0.46733709893145553,1.046210718349224,3.2687135390881314,5.730292462119722e+18,75.82014126264016,1.0045371948858632,0.22692292070532616,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-06,100000.0,5.0,0.0,2.1252354943362692,1.4638128610375878,1.7691029684175825,0.7662741608018504,0.11426487512394032,0.22522654075314003,1.0006206037920067,1.153506768188134,3.37557399881597,2.854256159887039e+18,98.81272213629228,1.0045363471061726,0.26728558454749696,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,3e-07,100000.0,1.0,0.0,2.1407113532286823,1.45014320832605,2.8932427928156046,0.7827981363181716,0.12111671338811503,0.2891387505411573,5.3863372928589826,3.8326898692745957,5.072917967777624,2.5544133699785697e+18,153.00582453523282,1.0056657502187725,2.2665732851782865,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,500000.0,3.0,0.0,2.147167208409222,1.729925523161101,4.10404177625933,0.44988330929009535,0.11524988386732024,0.10824225018965036,4.482290969381329,4.4324144093637186,6.958971830722812,1.2437341507863069e+19,94.75629320217374,1.2382877017874503,1.0680966451657434,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,100000.0,1.0,0.0,2.147957558688603,1.485129396687659,3.554818367076437,0.7662877664246737,0.11377193256618158,0.23393186353672552,0.47496020261926414,1.1122950810862806,5.788743255351314,2.859107618983178e+18,97.56640467043859,1.0774239247078659,0.2506685918306306,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,300000.0,5.0,0.0,2.1579913351624884,1.7670087862371557,4.1781620490393205,0.47516958244311985,0.07479845953004269,0.03002459772059332,4.536580253077048,4.135442201575983,6.8696735738639285,7.555784225007314e+18,109.32460906151297,1.0810982741336053,1.0005645340255789,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,200000.0,1.0,0.0,2.158761940369813,1.5506065455005615,3.4783815180393556,0.5692756685973487,0.2183704461998255,0.2840155725561459,0.06573455764265337,0.9964343593144273,5.674105320832331,5.742415596518738e+18,74.54556686337754,1.0775211413790036,0.21430961487462533,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-09,500000.0,1.0,0.0,2.165664280721946,1.5212977981672193,3.641387697106676,0.5053608832743545,0.33411570638240917,0.28366434897496207,0.0,1.028321512852058,6.124717112316372,1.432073563178898e+19,55.550971894265736,1.1532075633407464,0.22324700174373266,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-08,300000.0,2.0,0.0,2.1661900004618295,1.5574428159864457,2.763238870901244,0.50466870903546,0.27596866155524746,0.31150512530944424,0.06390292243398817,0.9806072036379633,4.454043839544522,8.615282534443462e+18,64.77075833918443,1.0177224356814818,0.20844725171789008,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,300000.0,3.0,0.0,2.1860932505034754,1.7900449477468727,4.155463025676387,0.47615372835343334,0.05874012569747257,0.10811302460484104,4.528245476577734,4.429608821217123,7.078914905574296,7.463309683887294e+18,112.31776023379027,1.246793830454234,1.1998841691750914,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-06,300000.0,5.0,0.0,2.191102706969513,1.5786006746143033,1.702866325380547,0.5046664387907008,0.28207746263394545,0.308906506789786,0.14927900933365335,0.9444056796486898,3.1672372769430934,8.629159455206069e+18,63.929380440653674,1.0045376919038391,0.21260178886527917,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,200000.0,5.0,0.0,2.193058346347416,1.756395748637126,4.163807712720005,0.5622323814898927,0.06106948550609566,0.0017564540654900485,4.553748542128795,4.0808450931019395,6.879205517701226,5.052877856759785e+18,124.46318203757583,1.0820690404796174,1.1118721530920537,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-08,800000.0,3.0,0.0,2.19759750220586,1.459119974572625,2.7973684144661566,0.5827696927382227,0.38610325415828817,0.301332324028388,0.1464720824085627,1.1164503673678783,4.511200751870427,2.2808573150545674e+19,48.88972164994785,1.0181333025330304,0.23056493827176575,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,100000.0,0.5,0.0,2.2045807214328157,1.5357678160918247,3.8067046588022735,0.765985174447077,0.12090640556994142,0.2399439966453907,0.1826391133566801,1.0210948553383061,6.551644260839098,2.8703661429351654e+18,94.69929081724885,1.2838931777760896,0.2522756361011621,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,100000.0,2.0,0.0,2.213466392554444,1.5536654407125086,3.914907048520396,0.782018159443521,0.11282207322389462,0.1670639448737242,4.319681223917704,3.7791123069525847,6.952358953996929,2.5605095599753636e+18,152.16855941004528,1.4433946314711252,1.4954954399827853,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,200000.0,3.0,0.0,2.22587647364786,1.7717704382514685,4.136972874477523,0.5635721002450661,0.054278887790649245,0.10805171885695106,4.548997696180221,4.331451685099334,7.053931897209191,4.997365449444875e+18,127.42889537790373,1.2516602375718957,1.3490884666903866,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,200000.0,0.5,0.0,2.2295057689375097,1.612792529860783,3.712050522109687,0.5699427491681528,0.23068595330554023,0.2813657367257067,0.0,0.8936791823027996,6.425420790494818,5.768241146642547e+18,71.78216309949404,1.2841037645017548,0.21856664667751247,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,300000.0,1.0,0.0,2.229716630609638,1.61235674478238,3.4183213680829874,0.5059621913717595,0.28766199989824814,0.3091147596912658,0.0,0.8920622465796111,5.570657810258739,8.648869507682627e+18,62.678087346235635,1.077584522823906,0.2016748403601309,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-07,100000.0,3.0,0.0,2.240484095479148,1.5586757721705695,2.0258629386443676,0.7655939025345913,0.13372277262412088,0.26143325348740104,0.4562095692751806,0.9834009445682351,3.5613240087728872,2.874905705725602e+18,93.47012044797137,1.0061050808639473,0.23949122799186195,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-07,200000.0,3.0,0.0,2.256740182800541,1.6271331641789943,1.9864348603444486,0.5694428291816936,0.23984965760078064,0.31551138936907464,0.06717698953406305,0.8701103324026731,3.448756913602122,5.77382083082659e+18,71.1225748774258,1.0061066639846357,0.20596206012217871,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-07,500000.0,3.0,0.0,2.263895444854874,1.5950113609711125,2.3352996977869855,0.5067692445137805,0.3538133502935488,0.3323813375931552,0.0,0.909785552358455,3.850998297684457,1.4394629516338076e+19,53.23737642087747,1.0094052255112518,0.20636488724202426,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,500000.0,0.5,0.0,2.271303710488195,1.6056742806796613,3.525832527914536,0.5081466029331059,0.3512084446573556,0.320404482476053,0.0,0.8904041333727093,6.362871925126647,1.441001044196269e+19,52.83780334897602,1.4731560818864822,0.23867373532541358,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-09,100000.0,5.0,0.0,2.27436226228346,1.6457921200982675,4.051289901870007,0.7824240309275301,0.11504211477751791,0.00171920095829467,4.566765138420563,3.8354786201275317,6.707426982894948,2.554197113638723e+18,153.047244800482,1.0831106607241825,1.3963318123569617,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,1e-08,300000.0,0.5,0.0,2.288044365230116,1.8886264876030934,3.7996712044514496,0.47652382506087937,0.03730402796495345,0.19869190254469876,5.369838430304597,4.687752645779889,6.046766627744103,7.377181140680809e+18,114.9022528017903,1.0166133128339825,1.7303393114440366,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-07,800000.0,5.0,0.0,2.298152971933109,1.5408009592132685,2.030100730409779,0.5853523690817086,0.4043735048187747,0.32271950494751067,0.06805398244280725,0.9828616196912721,3.5066916748821666,2.2943944650909913e+19,46.76402603138853,1.0062623032251363,0.22185607563113272,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,800000.0,3.0,0.0,2.3025708619383565,1.802591435674542,3.878776603788948,0.5145128664397367,0.15075175584601078,0.17147095331895584,4.674364221883146,5.202124248475651,6.486951499817739,1.921978047513662e+19,86.45323115719327,1.2168816174526127,1.2735643752077952,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,1e-08,500000.0,0.5,0.0,2.303887397285788,1.9011269181403223,3.8256898567701043,0.4472539780436323,0.0894399005318663,0.1353738207130814,5.369013236170599,4.767659690999598,6.056639798743685,1.2251125847392537e+19,97.57686917968616,1.0159642101629265,1.4840852349362363,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,100000.0,3.0,0.0,2.304351538654234,1.649226414604165,4.017742341085021,0.7838455209688111,0.12118704726120662,0.10801163144528378,4.565496171996732,4.034516467885994,6.841987715011114,2.5318291880661007e+18,156.1071614817754,1.2571211752751816,1.7158006302898083,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-08,800000.0,2.0,0.0,2.304567728459791,1.5476944991264996,3.09327512741429,0.5861276799379451,0.40494512245637265,0.31561133828634585,0.0,0.9721105242204807,4.941040649401936,2.2953836934263255e+19,46.586195818123294,1.0360693969386294,0.21791269973254393,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-10,300000.0,0.5,0.0,2.306489702294432,1.6773988847771504,3.643303899234411,0.5072958627993361,0.30209957595502795,0.31257005194613346,0.0,0.7886777265133059,6.3214460750098125,8.688048306681065e+18,60.06612006379474,1.284227760214023,0.20729416233307532,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-07,100000.0,2.0,0.0,2.3070196970318984,1.6126870453678948,2.3285894443853348,0.765258678410975,0.14562233547445155,0.2835797097210261,0.24045948554533408,0.8936168611892812,3.8702868223612774,2.8858779341745326e+18,90.41939481732933,1.0092382504081234,0.2238731210165016,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,1e-08,200000.0,0.5,0.0,2.310381935325851,1.8244732363771339,3.7281777246650805,0.5651535767237443,0.0560107210878759,0.2554684524029149,5.362187219529218,4.552292311975254,5.954824432355006,4.948129880362107e+18,129.9870677652097,1.0170140719564646,1.9867215599417314,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-09,800000.0,5.0,0.0,2.3222347389882025,1.8400053457285395,4.147903284250984,0.5128076333463334,0.15956035026870144,0.0578590236456951,4.792573872344658,5.068391229228243,6.574107162747797,1.9337290289815695e+19,85.53200148927229,1.0881227126527164,1.178415381876065,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,1e-08,800000.0,0.5,0.0,2.3261368399978632,1.8384728446728298,3.7782767504143813,0.5159458636031043,0.1556256473137719,0.08781968841610291,5.341891504317528,4.7327748631984425,5.939739797328944,1.9632606446484337e+19,83.17952293184892,1.0152002923344265,1.3190298424352018,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-07,300000.0,3.0,0.0,2.3270299178573337,1.6865110044915983,1.9594494318245224,0.5067396544387854,0.3094042457681394,0.3460909161044391,0.0,0.7734842597106122,3.3526583014505085,8.693619138235152e+18,59.66515231298111,1.0061074579824636,0.1943850157335527,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,500000.0,3.0,0.0,2.329776250751469,1.9237192780161096,3.967403628022232,0.44646828771808955,0.08473101579513713,0.1710873013805032,4.7394849808023665,5.216072459702538,6.623541426138475,1.2004730897143542e+19,101.22804724635397,1.2361564589577005,1.4304548678188016,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,3e-08,500000.0,2.0,0.0,2.330148704754718,1.6483724287172252,2.698708229520353,0.5084748270791352,0.366708469794119,0.34573984113107403,0.0,0.8258005311261174,4.3002261311169425,1.4447395153749907e+19,51.48321571242779,1.01774114145249,0.1977351286494595,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-07,200000.0,2.0,0.0,2.3302180684420835,1.6854095472663229,2.2846069831196028,0.5699524738288976,0.25482161030859557,0.3373333113975774,0.0,0.7785724764154585,3.7561447042204805,5.796714122830149e+18,68.44517710215908,1.0092417752141112,0.1940894046186717,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,300000.0,3.0,0.0,2.341188034145619,1.9477778154826053,3.9764810875258476,0.4770084169631521,0.03619856649843444,0.17082665119951598,4.775845248744083,5.09225414824809,6.606251147149254,7.243551375375311e+18,118.83835700928304,1.252457753094805,1.6666365940424206,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-09,500000.0,5.0,0.0,2.347747351912358,1.9592649708036307,4.231541029475997,0.4445695529758273,0.0952971375019851,0.052878488871292845,4.845897230606097,5.095013131724453,6.7445873575852815,1.20712025891621e+19,100.25407937028609,1.09573762152304,1.3036844440968387,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-08,100000.0,1.0,0.0,2.3503284913978204,1.6488401665438372,3.073360885294244,0.765093127637763,0.15261540140017787,0.2954617726371225,0.055205069605527096,0.8364981712646676,4.907920723944184,2.8928374732240804e+18,88.37934610006882,1.034749602854289,0.21140979767086204,0.0
FAST,M3_phi_resolution_bulk_and_dislocation,M3,Gas re-solution from both populations uses b * phi.,diagnostic,False,bulk_and_dislocation,False,24.0,15,1e-08,100000.0,0.5,0.0,2.353161132231851,1.635214211737516,3.530838082508739,0.7860164659300124,0.13628633504411564,0.36167479906222927,5.339180821517818,4.219247961174589,5.676342515162227,2.5111159796504955e+18,158.8887771942448,1.0175128670530593,2.5859493522853785,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-06,500000.0,5.0,0.0,2.3537710366092317,1.6676718478190329,1.6721437376624082,0.5086200939453539,0.3726204930367753,0.34615388951354376,0.0,0.7940116494963675,3.0173482697345686,1.4468018639833166e+19,50.78978820354828,1.004538124638965,0.20178729186169364,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-09,300000.0,5.0,0.0,2.3571879350425684,1.9811281405546666,4.237520693315294,0.47535432844443637,0.046811061344150966,0.05272010817945347,4.873395656740522,4.982474896290496,6.755774150295295,7.279806751920101e+18,117.78198963639724,1.1021000066985913,1.4993447836788842,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-10,200000.0,3.0,0.0,2.3744987146408514,1.9020920496922813,3.9296543281315452,0.5663747162715019,0.05971916897529417,0.17070472637906292,4.788377734071193,4.917697330392057,6.497066837209402,4.867409577333685e+18,134.109156624445,1.2622582321676241,1.9138094239398404,0.0
FAST,M3_phi_resolution_bulk_only,M3,Gas re-solution from bulk bubbles uses b_b * phi_b.,diagnostic,False,bulk_only,False,24.0,15,1e-08,200000.0,1.0,0.0,2.3787784172826214,1.7249527023951066,3.013080541177434,0.5703873432936712,0.26465630721384276,0.34647579766127473,0.0,0.7186265689337519,4.791336313899751,5.81155783689928e+18,66.58463633146162,1.0347692881104933,0.18469278126892458,0.0
