Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
4620	1955	3.45e+19	0	0	100000	1.93795	3.243e-07	0.02012	0.001554	5.445e-09	0.1165	514.1	3.011	5.899e-06	0.004175	5.878e-11	0.000113	0	1.339e-06	1.226e-14	7.276e-22	1.672e-27	2.23e-27	2.787e-27	2.717e-09	1.023e-09	9.341e-12	0.01363	1.239e-11	2.851e-25	0.08187	1.506e-07	5.125e-08	2.315e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.446e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4648	1955	3.45e+19	0	0	100000	1.93798	3.256e-07	0.02023	0.001564	5.494e-09	0.1172	517.2	3.029	5.957e-06	0.004205	5.926e-11	0.0001138	0	1.352e-06	1.233e-14	7.363e-22	1.682e-27	2.243e-27	2.804e-27	2.736e-09	1.032e-09	9.425e-12	0.01371	1.249e-11	2.877e-25	0.08237	1.515e-07	5.156e-08	2.329e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.455e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.962e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4676	1955	3.45e+19	0	0	100000	1.93801	3.27e-07	0.02033	0.001573	5.543e-09	0.1179	520.3	3.047	6.017e-06	0.004234	5.973e-11	0.0001146	0	1.365e-06	1.241e-14	7.451e-22	1.693e-27	2.257e-27	2.821e-27	2.755e-09	1.04e-09	9.509e-12	0.0138	1.259e-11	2.903e-25	0.08287	1.524e-07	5.187e-08	2.343e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.463e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.004e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4704	1955	3.45e+19	0	0	100000	1.93804	3.283e-07	0.02043	0.001583	5.593e-09	0.1186	523.5	3.066	6.077e-06	0.004264	6.021e-11	0.0001154	0	1.379e-06	1.248e-14	7.539e-22	1.703e-27	2.27e-27	2.838e-27	2.774e-09	1.048e-09	9.595e-12	0.01388	1.269e-11	2.929e-25	0.08337	1.533e-07	5.218e-08	2.357e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.472e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.046e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4732	1955	3.45e+19	0	0	100000	1.93807	3.296e-07	0.02053	0.001592	5.642e-09	0.1193	526.6	3.084	6.137e-06	0.004294	6.068e-11	0.0001162	0	1.392e-06	1.256e-14	7.629e-22	1.713e-27	2.284e-27	2.855e-27	2.794e-09	1.056e-09	9.68e-12	0.01396	1.279e-11	2.955e-25	0.08387	1.542e-07	5.25e-08	2.371e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.481e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.088e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4760	1955	3.45e+19	0	0	100000	1.9381	3.309e-07	0.02063	0.001602	5.692e-09	0.12	529.7	3.102	6.197e-06	0.004323	6.116e-11	0.000117	0	1.406e-06	1.263e-14	7.719e-22	1.723e-27	2.297e-27	2.872e-27	2.813e-09	1.065e-09	9.766e-12	0.01404	1.289e-11	2.981e-25	0.08436	1.552e-07	5.281e-08	2.385e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.13e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4788	1955	3.45e+19	0	0	100000	1.93813	3.322e-07	0.02074	0.001611	5.743e-09	0.1207	532.8	3.121	6.258e-06	0.004353	6.164e-11	0.0001178	0	1.42e-06	1.27e-14	7.81e-22	1.733e-27	2.311e-27	2.889e-27	2.832e-09	1.073e-09	9.852e-12	0.01412	1.3e-11	3.007e-25	0.08486	1.561e-07	5.312e-08	2.399e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.498e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.172e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4816	1955	3.45e+19	0	0	100000	1.93816	3.335e-07	0.02084	0.00162	5.793e-09	0.1214	536	3.139	6.319e-06	0.004383	6.212e-11	0.0001186	0	1.434e-06	1.278e-14	7.902e-22	1.743e-27	2.325e-27	2.906e-27	2.852e-09	1.082e-09	9.939e-12	0.01421	1.31e-11	3.034e-25	0.08536	1.57e-07	5.343e-08	2.413e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.213e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4844	1955	3.45e+19	0	0	100000	1.93819	3.348e-07	0.02094	0.00163	5.844e-09	0.1222	539.1	3.157	6.381e-06	0.004413	6.261e-11	0.0001194	0	1.448e-06	1.285e-14	7.994e-22	1.754e-27	2.338e-27	2.923e-27	2.871e-09	1.09e-09	1.003e-11	0.01429	1.32e-11	3.061e-25	0.08586	1.579e-07	5.374e-08	2.428e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.516e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.255e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4872	1955	3.45e+19	0	0	100000	1.93822	3.361e-07	0.02104	0.001639	5.895e-09	0.1229	542.2	3.176	6.443e-06	0.004443	6.309e-11	0.0001202	0	1.462e-06	1.293e-14	8.088e-22	1.764e-27	2.352e-27	2.94e-27	2.891e-09	1.098e-09	1.011e-11	0.01437	1.33e-11	3.087e-25	0.08636	1.588e-07	5.405e-08	2.442e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.525e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.297e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4900	1955	3.45e+19	0	0	100000	1.93825	3.374e-07	0.02114	0.001649	5.947e-09	0.1236	545.3	3.194	6.505e-06	0.004472	6.358e-11	0.000121	0	1.476e-06	1.3e-14	8.182e-22	1.774e-27	2.365e-27	2.957e-27	2.91e-09	1.107e-09	1.02e-11	0.01445	1.34e-11	3.114e-25	0.08685	1.597e-07	5.437e-08	2.456e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.534e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.339e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4928	1955	3.45e+19	0	0	100000	1.93828	3.387e-07	0.02124	0.001658	5.998e-09	0.1243	548.5	3.212	6.568e-06	0.004502	6.407e-11	0.0001218	0	1.49e-06	1.308e-14	8.277e-22	1.784e-27	2.379e-27	2.974e-27	2.93e-09	1.115e-09	1.029e-11	0.01453	1.351e-11	3.141e-25	0.08735	1.607e-07	5.468e-08	2.47e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.542e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.381e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4956	1955	3.45e+19	0	0	100000	1.93831	3.399e-07	0.02134	0.001668	6.05e-09	0.125	551.6	3.23	6.631e-06	0.004533	6.456e-11	0.0001226	0	1.504e-06	1.315e-14	8.373e-22	1.794e-27	2.392e-27	2.99e-27	2.949e-09	1.124e-09	1.038e-11	0.01462	1.361e-11	3.168e-25	0.08785	1.616e-07	5.499e-08	2.484e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.551e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.423e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4984	1955	3.45e+19	0	0	100000	1.93834	3.412e-07	0.02144	0.001677	6.102e-09	0.1257	554.7	3.249	6.695e-06	0.004563	6.505e-11	0.0001234	0	1.519e-06	1.323e-14	8.47e-22	1.804e-27	2.406e-27	3.007e-27	2.969e-09	1.133e-09	1.047e-11	0.0147	1.372e-11	3.196e-25	0.08835	1.625e-07	5.53e-08	2.498e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.465e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5012	1955	3.45e+19	0	0	100000	1.93837	3.424e-07	0.02154	0.001687	6.154e-09	0.1264	557.8	3.267	6.759e-06	0.004593	6.555e-11	0.0001243	0	1.533e-06	1.33e-14	8.567e-22	1.815e-27	2.419e-27	3.024e-27	2.988e-09	1.141e-09	1.056e-11	0.01478	1.382e-11	3.223e-25	0.08884	1.634e-07	5.561e-08	2.512e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.569e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.507e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5040	1955	3.45e+19	0	0	100000	1.9384	3.437e-07	0.02164	0.001696	6.207e-09	0.1271	561	3.285	6.823e-06	0.004623	6.604e-11	0.0001251	0	1.548e-06	1.337e-14	8.666e-22	1.825e-27	2.433e-27	3.041e-27	3.008e-09	1.15e-09	1.065e-11	0.01486	1.392e-11	3.251e-25	0.08934	1.643e-07	5.592e-08	2.526e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.577e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.549e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5068	1955	3.45e+19	0	0	100000	1.93843	3.449e-07	0.02174	0.001705	6.26e-09	0.1278	564.1	3.304	6.888e-06	0.004653	6.654e-11	0.0001259	0	1.562e-06	1.345e-14	8.765e-22	1.835e-27	2.447e-27	3.058e-27	3.028e-09	1.158e-09	1.074e-11	0.01494	1.403e-11	3.278e-25	0.08984	1.652e-07	5.623e-08	2.54e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.586e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.591e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5096	1955	3.45e+19	0	0	100000	1.93846	3.462e-07	0.02184	0.001715	6.313e-09	0.1285	567.2	3.322	6.953e-06	0.004684	6.704e-11	0.0001267	0	1.577e-06	1.352e-14	8.865e-22	1.845e-27	2.46e-27	3.075e-27	3.047e-09	1.167e-09	1.083e-11	0.01503	1.413e-11	3.306e-25	0.09034	1.661e-07	5.655e-08	2.554e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.595e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.633e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5124	1955	3.45e+19	0	0	100000	1.93849	3.474e-07	0.02194	0.001724	6.366e-09	0.1292	570.3	3.34	7.019e-06	0.004714	6.754e-11	0.0001275	0	1.592e-06	1.36e-14	8.967e-22	1.855e-27	2.474e-27	3.092e-27	3.067e-09	1.176e-09	1.092e-11	0.01511	1.424e-11	3.334e-25	0.09083	1.671e-07	5.686e-08	2.568e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.604e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.675e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5152	1955	3.45e+19	0	0	100000	1.93852	3.486e-07	0.02204	0.001734	6.42e-09	0.1299	573.5	3.359	7.085e-06	0.004745	6.804e-11	0.0001284	0	1.607e-06	1.367e-14	9.069e-22	1.865e-27	2.487e-27	3.109e-27	3.087e-09	1.185e-09	1.101e-11	0.01519	1.435e-11	3.362e-25	0.09133	1.68e-07	5.717e-08	2.582e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.612e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.717e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5180	1955	3.45e+19	0	0	100000	1.93855	3.498e-07	0.02213	0.001743	6.474e-09	0.1307	576.6	3.377	7.152e-06	0.004775	6.855e-11	0.0001292	0	1.622e-06	1.375e-14	9.172e-22	1.876e-27	2.501e-27	3.126e-27	3.107e-09	1.193e-09	1.111e-11	0.01527	1.445e-11	3.39e-25	0.09183	1.689e-07	5.748e-08	2.596e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.621e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.759e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5208	1955	3.45e+19	0	0	100000	1.93858	3.51e-07	0.02223	0.001753	6.528e-09	0.1314	579.7	3.395	7.218e-06	0.004806	6.906e-11	0.00013	0	1.637e-06	1.382e-14	9.275e-22	1.886e-27	2.514e-27	3.143e-27	3.127e-09	1.202e-09	1.12e-11	0.01535	1.456e-11	3.419e-25	0.09233	1.698e-07	5.779e-08	2.61e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.801e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5236	1955	3.45e+19	0	0	100000	1.93861	3.522e-07	0.02233	0.001762	6.582e-09	0.1321	582.8	3.414	7.286e-06	0.004836	6.956e-11	0.0001308	0	1.652e-06	1.39e-14	9.38e-22	1.896e-27	2.528e-27	3.16e-27	3.147e-09	1.211e-09	1.129e-11	0.01543	1.467e-11	3.447e-25	0.09283	1.707e-07	5.81e-08	2.625e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.639e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.843e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5264	1955	3.45e+19	0	0	100000	1.93864	3.534e-07	0.02243	0.001772	6.637e-09	0.1328	586	3.432	7.353e-06	0.004867	7.007e-11	0.0001317	0	1.668e-06	1.397e-14	9.486e-22	1.906e-27	2.541e-27	3.177e-27	3.167e-09	1.22e-09	1.139e-11	0.01552	1.477e-11	3.476e-25	0.09332	1.716e-07	5.842e-08	2.639e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.647e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.885e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5292	1955	3.45e+19	0	0	100000	1.93867	3.546e-07	0.02253	0.001781	6.692e-09	0.1335	589.1	3.45	7.422e-06	0.004898	7.058e-11	0.0001325	0	1.683e-06	1.405e-14	9.593e-22	1.916e-27	2.555e-27	3.194e-27	3.187e-09	1.229e-09	1.148e-11	0.0156	1.488e-11	3.505e-25	0.09382	1.725e-07	5.873e-08	2.653e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.656e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.926e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5320	1955	3.45e+19	0	0	100000	1.9387	3.558e-07	0.02262	0.00179	6.747e-09	0.1342	592.2	3.468	7.49e-06	0.004929	7.11e-11	0.0001333	0	1.698e-06	1.412e-14	9.7e-22	1.926e-27	2.569e-27	3.211e-27	3.207e-09	1.238e-09	1.158e-11	0.01568	1.499e-11	3.534e-25	0.09432	1.735e-07	5.904e-08	2.667e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.665e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.968e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5348	1955	3.45e+19	0	0	100000	1.93873	3.57e-07	0.02272	0.0018	6.803e-09	0.1349	595.3	3.487	7.559e-06	0.004959	7.161e-11	0.0001342	0	1.714e-06	1.419e-14	9.809e-22	1.937e-27	2.582e-27	3.228e-27	3.227e-09	1.247e-09	1.167e-11	0.01576	1.51e-11	3.563e-25	0.09482	1.744e-07	5.935e-08	2.681e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.674e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5376	1955	3.45e+19	0	0	100000	1.93876	3.582e-07	0.02282	0.001809	6.859e-09	0.1356	598.5	3.505	7.629e-06	0.00499	7.213e-11	0.000135	0	1.73e-06	1.427e-14	9.918e-22	1.947e-27	2.596e-27	3.245e-27	3.247e-09	1.256e-09	1.177e-11	0.01584	1.521e-11	3.592e-25	0.09531	1.753e-07	5.966e-08	2.695e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.052e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5404	1955	3.45e+19	0	0	100000	1.93879	3.593e-07	0.02291	0.001819	6.915e-09	0.1363	601.6	3.523	7.699e-06	0.005021	7.265e-11	0.0001359	0	1.746e-06	1.434e-14	1.003e-21	1.957e-27	2.609e-27	3.261e-27	3.267e-09	1.265e-09	1.186e-11	0.01593	1.532e-11	3.621e-25	0.09581	1.762e-07	5.997e-08	2.709e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.691e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.094e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5432	1955	3.45e+19	0	0	100000	1.93882	3.605e-07	0.02301	0.001828	6.971e-09	0.137	604.7	3.542	7.769e-06	0.005052	7.317e-11	0.0001367	0	1.761e-06	1.442e-14	1.014e-21	1.967e-27	2.623e-27	3.278e-27	3.287e-09	1.274e-09	1.196e-11	0.01601	1.543e-11	3.651e-25	0.09631	1.771e-07	6.028e-08	2.723e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.136e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5460	1955	3.45e+19	0	0	100000	1.93885	3.616e-07	0.02311	0.001838	7.028e-09	0.1377	607.8	3.56	7.84e-06	0.005083	7.369e-11	0.0001375	0	1.777e-06	1.449e-14	1.025e-21	1.977e-27	2.636e-27	3.295e-27	3.307e-09	1.283e-09	1.206e-11	0.01609	1.554e-11	3.68e-25	0.09681	1.78e-07	6.06e-08	2.737e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.709e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.178e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5488	1955	3.45e+19	0	0	100000	1.93888	3.628e-07	0.0232	0.001847	7.085e-09	0.1384	611	3.578	7.911e-06	0.005114	7.421e-11	0.0001384	0	1.794e-06	1.457e-14	1.037e-21	1.987e-27	2.65e-27	3.312e-27	3.328e-09	1.292e-09	1.215e-11	0.01617	1.565e-11	3.71e-25	0.0973	1.79e-07	6.091e-08	2.751e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.718e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5516	1955	3.45e+19	0	0	100000	1.93891	3.639e-07	0.0233	0.001857	7.142e-09	0.1391	614.1	3.596	7.983e-06	0.005146	7.474e-11	0.0001392	0	1.81e-06	1.464e-14	1.048e-21	1.998e-27	2.663e-27	3.329e-27	3.348e-09	1.301e-09	1.225e-11	0.01625	1.576e-11	3.74e-25	0.0978	1.799e-07	6.122e-08	2.765e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.726e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.262e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5544	1955	3.45e+19	0	0	100000	1.93894	3.651e-07	0.02339	0.001866	7.199e-09	0.1399	617.2	3.615	8.055e-06	0.005177	7.527e-11	0.0001401	0	1.826e-06	1.472e-14	1.06e-21	2.008e-27	2.677e-27	3.346e-27	3.368e-09	1.31e-09	1.235e-11	0.01633	1.587e-11	3.77e-25	0.0983	1.808e-07	6.153e-08	2.779e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.735e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.304e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5572	1955	3.45e+19	0	0	100000	1.93897	3.662e-07	0.02349	0.001875	7.257e-09	0.1406	620.3	3.633	8.127e-06	0.005208	7.58e-11	0.0001409	0	1.842e-06	1.479e-14	1.071e-21	2.018e-27	2.69e-27	3.363e-27	3.389e-09	1.32e-09	1.245e-11	0.01642	1.598e-11	3.8e-25	0.09879	1.817e-07	6.184e-08	2.793e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.744e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.346e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
