Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
12516	1955.013	3.45e+19	0	0	100000	1.9458039	1.88526e-05	3.6375e+26	7.411602e+25	7.544444e+24	6.657157e+25	1.728753e+26	1.167587e+26	2.642628e+25	5.384497e+24	5.481006e+23	4.836396e+24	1.255932e+25	8.482468e+24	0.320986	2.642628e+26	5.384497e+25	5.481006e+24	4.836396e+25	1.24026e+26	8.375929e+25	2.632523e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.404327e+26	1.288057e+18	3.404327e+26	1.538942e+26	7.860905e+22	1.538156e+26	8.238782e+25	7.597394e+15	8.238782e+25	3.077885e+26	1.629275e+16	3.077885e+26	9.171474e+25	4.70126e+16	9.171474e+25	2.937981e+26	2.471587e+22	2.937734e+26	1.480006e+23	1.993638e-09	0.004912369	1.560762e+09	1.267785e+12	2.816728e+13	1.22522e-05	3.20897e-10	1.299021e-15	0.5008439	0.5	0.3226287	1	53.10816	6.604269	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02807935	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0541961	0	1.719743e-14	0	1.719743e-14	0	-477.9376	0	-477.9376	0	30989.68	77194.93	255.4098	8682.984	1.106061	1	0	0.4521741	1	2	0	0	
12544	1955.013	3.45e+19	0	0	100000	1.9458306	1.88526e-05	3.645638e+26	7.412099e+25	7.545432e+24	6.657556e+25	1.733582e+26	1.170846e+26	2.64854e+25	5.384859e+24	5.481724e+23	4.836686e+24	1.25944e+25	8.506146e+24	0.3211636	2.64854e+26	5.384859e+25	5.481724e+24	4.836686e+25	1.243733e+26	8.39937e+25	2.638412e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.411943e+26	1.296536e+18	3.411943e+26	1.542385e+26	7.877758e+22	1.541597e+26	8.257213e+25	7.618625e+15	8.257213e+25	3.08477e+26	1.633829e+16	3.08477e+26	9.191992e+25	4.714397e+16	9.191992e+25	2.944553e+26	2.478494e+22	2.944306e+26	1.479927e+23	1.993717e-09	0.004912691	1.556338e+09	1.274957e+12	2.82823e+13	1.226958e-05	3.218079e-10	1.304556e-15	0.5008418	0.5	0.3230849	1	53.22697	6.619043	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02806431	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0541694	0	1.722999e-14	0	1.722999e-14	0	-477.9069	0	-477.9069	0	30989.26	77194.93	255.9812	8682.865	1.106061	1	0	0.4521741	1	2	0	0	
12572	1955.013	3.45e+19	0	0	100000	1.9458573	1.88526e-05	3.653775e+26	7.412591e+25	7.546409e+24	6.65795e+25	1.738411e+26	1.174105e+26	2.654452e+25	5.385215e+24	5.482434e+23	4.836972e+24	1.262948e+25	8.529826e+24	0.3213404	2.654452e+26	5.385215e+25	5.482434e+24	4.836972e+25	1.247206e+26	8.422812e+25	2.644302e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.419559e+26	1.305064e+18	3.419559e+26	1.545828e+26	7.894587e+22	1.545039e+26	8.275645e+25	7.639859e+15	8.275645e+25	3.091656e+26	1.638382e+16	3.091656e+26	9.21251e+25	4.727536e+16	9.21251e+25	2.951126e+26	2.485401e+22	2.950878e+26	1.479849e+23	1.993795e-09	0.004913008	1.551937e+09	1.282152e+12	2.839752e+13	1.228694e-05	3.227191e-10	1.310101e-15	0.5008397	0.5	0.3235407	1	53.34578	6.633818	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02804917	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0541427	0	1.726262e-14	0	1.726262e-14	0	-477.8761	0	-477.8761	0	30988.83	77194.93	256.5527	8682.746	1.106061	1	0	0.4521741	1	2	0	0	
12600	1955.013	3.45e+19	0	0	100000	1.945884	1.88526e-05	3.661913e+26	7.413076e+25	7.547373e+24	6.658338e+25	1.74324e+26	1.177365e+26	2.660364e+25	5.385568e+24	5.483134e+23	4.837254e+24	1.266457e+25	8.553506e+24	0.3215164	2.660364e+26	5.385568e+25	5.483134e+24	4.837254e+25	1.25068e+26	8.446256e+25	2.650191e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.427175e+26	1.313638e+18	3.427175e+26	1.549271e+26	7.911394e+22	1.54848e+26	8.294076e+25	7.661095e+15	8.294076e+25	3.098542e+26	1.642936e+16	3.098542e+26	9.233028e+25	4.740675e+16	9.233028e+25	2.957699e+26	2.492309e+22	2.95745e+26	1.479772e+23	1.993872e-09	0.004913322	1.547559e+09	1.289369e+12	2.851291e+13	1.230428e-05	3.236308e-10	1.315656e-15	0.5008377	0.5	0.323996	1	53.46459	6.648593	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02803393	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054116	0	1.729533e-14	0	1.729533e-14	0	-477.8454	0	-477.8454	0	30988.41	77194.93	257.1242	8682.627	1.106061	1	0	0.4521742	1	2	0	0	
12628	1955.013	3.45e+19	0	0	100000	1.9459107	1.88526e-05	3.67005e+26	7.413555e+25	7.548326e+24	6.658722e+25	1.74807e+26	1.180625e+26	2.666276e+25	5.385916e+24	5.483827e+23	4.837533e+24	1.269966e+25	8.577188e+24	0.3216917	2.666276e+26	5.385916e+25	5.483827e+24	4.837533e+25	1.254154e+26	8.4697e+25	2.656082e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.434791e+26	1.322262e+18	3.434791e+26	1.552714e+26	7.928176e+22	1.551921e+26	8.312507e+25	7.682333e+15	8.312507e+25	3.105427e+26	1.64749e+16	3.105427e+26	9.253546e+25	4.753816e+16	9.253546e+25	2.964271e+26	2.499218e+22	2.964022e+26	1.479696e+23	1.993948e-09	0.004913632	1.543204e+09	1.296608e+12	2.86285e+13	1.23216e-05	3.245428e-10	1.321222e-15	0.5008356	0.5	0.3244509	1	53.5834	6.663367	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02801859	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0540893	0	1.732812e-14	0	1.732812e-14	0	-477.8146	0	-477.8146	0	30987.98	77194.93	257.6957	8682.508	1.106061	1	0	0.4521742	1	2	0	0	
12656	1955.013	3.45e+19	0	0	100000	1.9459374	1.88526e-05	3.678188e+26	7.414028e+25	7.549267e+24	6.659101e+25	1.752901e+26	1.183885e+26	2.672188e+25	5.386259e+24	5.48451e+23	4.837808e+24	1.273475e+25	8.600871e+24	0.3218663	2.672188e+26	5.386259e+25	5.48451e+24	4.837808e+25	1.257628e+26	8.493146e+25	2.661971e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.442407e+26	1.330937e+18	3.442407e+26	1.556156e+26	7.944934e+22	1.555362e+26	8.330939e+25	7.703573e+15	8.330939e+25	3.112313e+26	1.652045e+16	3.112313e+26	9.274064e+25	4.766959e+16	9.274064e+25	2.970844e+26	2.506127e+22	2.970594e+26	1.479621e+23	1.994023e-09	0.004913938	1.538871e+09	1.303869e+12	2.874427e+13	1.233891e-05	3.254552e-10	1.326797e-15	0.5008336	0.5	0.3249053	1	53.70221	6.678142	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02800316	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0540626	0	1.736097e-14	0	1.736097e-14	0	-477.7838	0	-477.7838	0	30987.56	77194.93	258.2671	8682.389	1.106061	1	0	0.4521742	1	2	0	0	
12684	1955.013	3.45e+19	0	0	100000	1.9459641	1.88526e-05	3.686326e+26	7.414495e+25	7.550197e+24	6.659475e+25	1.757731e+26	1.187145e+26	2.6781e+25	5.386599e+24	5.485186e+23	4.83808e+24	1.276984e+25	8.624555e+24	0.3220401	2.6781e+26	5.386599e+25	5.485186e+24	4.83808e+25	1.261102e+26	8.516592e+25	2.667861e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.450023e+26	1.339658e+18	3.450023e+26	1.559599e+26	7.96167e+22	1.558803e+26	8.34937e+25	7.724815e+15	8.34937e+25	3.119199e+26	1.6566e+16	3.119199e+26	9.294582e+25	4.780102e+16	9.294582e+25	2.977417e+26	2.513037e+22	2.977165e+26	1.479546e+23	1.994098e-09	0.004914241	1.534561e+09	1.311153e+12	2.886023e+13	1.23562e-05	3.26368e-10	1.332383e-15	0.5008315	0.5	0.3253593	1	53.82102	6.692917	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02798764	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0540359	0	1.739391e-14	0	1.739391e-14	0	-477.753	0	-477.753	0	30987.13	77194.93	258.8386	8682.27	1.106061	1	0	0.4521742	1	2	0	0	
12712	1955.013	3.45e+19	0	0	100000	1.9459908	1.88526e-05	3.694463e+26	7.414955e+25	7.551115e+24	6.659844e+25	1.762563e+26	1.190405e+26	2.684012e+25	5.386933e+24	5.485853e+23	4.838348e+24	1.280494e+25	8.64824e+24	0.3222132	2.684012e+26	5.386933e+25	5.485853e+24	4.838348e+25	1.264577e+26	8.54004e+25	2.673751e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.457639e+26	1.34843e+18	3.457639e+26	1.563042e+26	7.978381e+22	1.562244e+26	8.367801e+25	7.746059e+15	8.367801e+25	3.126084e+26	1.661156e+16	3.126084e+26	9.315099e+25	4.793247e+16	9.315099e+25	2.983989e+26	2.519948e+22	2.983737e+26	1.479473e+23	1.994171e-09	0.00491454	1.530273e+09	1.318459e+12	2.897638e+13	1.237348e-05	3.272812e-10	1.337979e-15	0.5008295	0.5	0.3258129	1	53.93983	6.707691	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02797201	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0540092	0	1.742691e-14	0	1.742691e-14	0	-477.7222	0	-477.7222	0	30986.71	77194.93	259.4101	8682.151	1.106061	1	0	0.4521743	1	2	0	0	
12740	1955.013	3.45e+19	0	0	100000	1.9460175	1.88526e-05	3.702601e+26	7.415411e+25	7.552022e+24	6.660208e+25	1.767395e+26	1.193665e+26	2.689924e+25	5.387264e+24	5.486512e+23	4.838613e+24	1.284005e+25	8.671926e+24	0.3223856	2.689924e+26	5.387264e+25	5.486512e+24	4.838613e+25	1.268052e+26	8.563489e+25	2.67964e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.465255e+26	1.35725e+18	3.465255e+26	1.566485e+26	7.99507e+22	1.565685e+26	8.386232e+25	7.767304e+15	8.386232e+25	3.13297e+26	1.665712e+16	3.13297e+26	9.335617e+25	4.806393e+16	9.335617e+25	2.990562e+26	2.52686e+22	2.990309e+26	1.4794e+23	1.994244e-09	0.004914836	1.526007e+09	1.325787e+12	2.909271e+13	1.239074e-05	3.281948e-10	1.343585e-15	0.5008275	0.5	0.326266	1	54.05864	6.722466	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0279563	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0539825	0	1.745999e-14	0	1.745999e-14	0	-477.6913	0	-477.6913	0	30986.28	77194.93	259.9816	8682.031	1.106061	1	0	0.4521743	1	2	0	0	
12768	1955.013	3.45e+19	0	0	100000	1.9460442	1.88526e-05	3.710738e+26	7.41586e+25	7.552919e+24	6.660568e+25	1.772227e+26	1.196926e+26	2.695836e+25	5.387591e+24	5.487163e+23	4.838874e+24	1.287515e+25	8.695613e+24	0.3225573	2.695836e+26	5.387591e+25	5.487163e+24	4.838874e+25	1.271527e+26	8.586939e+25	2.685531e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47287e+26	1.366121e+18	3.47287e+26	1.569928e+26	8.011735e+22	1.569127e+26	8.404664e+25	7.788552e+15	8.404664e+25	3.139855e+26	1.670269e+16	3.139855e+26	9.356135e+25	4.81954e+16	9.356135e+25	2.997135e+26	2.533771e+22	2.996881e+26	1.479328e+23	1.994316e-09	0.004915128	1.521763e+09	1.333137e+12	2.920923e+13	1.240798e-05	3.291088e-10	1.349202e-15	0.5008255	0.5	0.3267186	1	54.17745	6.737241	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0279405	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0539558	0	1.749315e-14	0	1.749315e-14	0	-477.6605	0	-477.6605	0	30985.86	77194.93	260.553	8681.912	1.106061	1	0	0.4521743	1	2	0	0	
12796	1955.013	3.45e+19	0	0	100000	1.9460709	1.88526e-05	3.718876e+26	7.416304e+25	7.553804e+24	6.660923e+25	1.777059e+26	1.200186e+26	2.701747e+25	5.387913e+24	5.487806e+23	4.839132e+24	1.291026e+25	8.719302e+24	0.3227282	2.701747e+26	5.387913e+25	5.487806e+24	4.839132e+25	1.275003e+26	8.610389e+25	2.691421e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.480486e+26	1.37504e+18	3.480486e+26	1.573371e+26	8.028378e+22	1.572568e+26	8.423095e+25	7.809801e+15	8.423095e+25	3.146741e+26	1.674825e+16	3.146741e+26	9.376653e+25	4.832688e+16	9.376653e+25	3.003707e+26	2.540684e+22	3.003453e+26	1.479258e+23	1.994386e-09	0.004915416	1.517541e+09	1.34051e+12	2.932594e+13	1.24252e-05	3.300231e-10	1.354828e-15	0.5008235	0.5	0.3271709	1	54.29626	6.752015	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0279246	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0539291	0	1.752637e-14	0	1.752637e-14	0	-477.6297	0	-477.6297	0	30985.43	77194.93	261.1245	8681.793	1.106061	1	0	0.4521743	1	2	0	0	
12824	1955.013	3.45e+19	0	0	100000	1.9460976	1.88526e-05	3.727013e+26	7.416742e+25	7.554678e+24	6.661274e+25	1.781892e+26	1.203447e+26	2.707659e+25	5.388231e+24	5.488441e+23	4.839387e+24	1.294537e+25	8.742991e+24	0.3228985	2.707659e+26	5.388231e+25	5.488441e+24	4.839387e+25	1.278479e+26	8.633841e+25	2.697311e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.488102e+26	1.384011e+18	3.488102e+26	1.576813e+26	8.044996e+22	1.576009e+26	8.441526e+25	7.831053e+15	8.441526e+25	3.153627e+26	1.679383e+16	3.153627e+26	9.397171e+25	4.845838e+16	9.397171e+25	3.01028e+26	2.547597e+22	3.010025e+26	1.479187e+23	1.994456e-09	0.004915702	1.51334e+09	1.347905e+12	2.944283e+13	1.244241e-05	3.309378e-10	1.360465e-15	0.5008215	0.5	0.3276227	1	54.41507	6.76679	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02790861	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0539024	0	1.755968e-14	0	1.755968e-14	0	-477.5988	0	-477.5988	0	30985.01	77194.93	261.696	8681.674	1.106061	1	0	0.4521744	1	2	0	0	
12852	1955.013	3.45e+19	0	0	100000	1.9461243	1.88526e-05	3.735151e+26	7.417174e+25	7.555542e+24	6.66162e+25	1.786726e+26	1.206708e+26	2.713571e+25	5.388545e+24	5.489069e+23	4.839638e+24	1.298049e+25	8.766681e+24	0.323068	2.713571e+26	5.388545e+25	5.489069e+24	4.839638e+25	1.281955e+26	8.657294e+25	2.703201e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.495718e+26	1.39303e+18	3.495718e+26	1.580256e+26	8.061592e+22	1.57945e+26	8.459958e+25	7.852306e+15	8.459958e+25	3.160512e+26	1.68394e+16	3.160512e+26	9.417689e+25	4.858989e+16	9.417689e+25	3.016853e+26	2.554511e+22	3.016597e+26	1.479118e+23	1.994526e-09	0.004915984	1.509161e+09	1.355323e+12	2.955991e+13	1.24596e-05	3.31853e-10	1.366112e-15	0.5008195	0.5	0.328074	1	54.53388	6.781565	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02789254	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0538757	0	1.759306e-14	0	1.759306e-14	0	-477.5679	0	-477.5679	0	30984.58	77194.93	262.2675	8681.555	1.106061	1	0	0.4521744	1	2	0	0	
12880	1955.013	3.45e+19	0	0	100000	1.946151	1.88526e-05	3.743289e+26	7.417601e+25	7.556395e+24	6.661961e+25	1.79156e+26	1.209969e+26	2.719483e+25	5.388855e+24	5.489689e+23	4.839887e+24	1.30156e+25	8.790372e+24	0.3232368	2.719483e+26	5.388855e+25	5.489689e+24	4.839887e+25	1.285432e+26	8.680748e+25	2.709091e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.503334e+26	1.402102e+18	3.503334e+26	1.583699e+26	8.078164e+22	1.582891e+26	8.478389e+25	7.873561e+15	8.478389e+25	3.167398e+26	1.688498e+16	3.167398e+26	9.438206e+25	4.87214e+16	9.438206e+25	3.023425e+26	2.561426e+22	3.023169e+26	1.47905e+23	1.994594e-09	0.004916262	1.505003e+09	1.362763e+12	2.967717e+13	1.247678e-05	3.327685e-10	1.371769e-15	0.5008175	0.5	0.328525	1	54.65269	6.796339	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02787638	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.053849	0	1.762652e-14	0	1.762652e-14	0	-477.5371	0	-477.5371	0	30984.16	77194.93	262.8389	8681.436	1.106061	1	0	0.4521744	1	2	0	0	
12908	1955.013	3.45e+19	0	0	100000	1.9461777	1.88526e-05	3.751426e+26	7.418022e+25	7.557238e+24	6.662299e+25	1.796394e+26	1.21323e+26	2.725395e+25	5.389162e+24	5.490301e+23	4.840132e+24	1.305073e+25	8.814063e+24	0.323405	2.725395e+26	5.389162e+25	5.490301e+24	4.840132e+25	1.288909e+26	8.704202e+25	2.71498e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51095e+26	1.411227e+18	3.51095e+26	1.587142e+26	8.094711e+22	1.586332e+26	8.49682e+25	7.894818e+15	8.49682e+25	3.174284e+26	1.693057e+16	3.174284e+26	9.458724e+25	4.885293e+16	9.458724e+25	3.029998e+26	2.56834e+22	3.029741e+26	1.478982e+23	1.994662e-09	0.004916538	1.500866e+09	1.370225e+12	2.979462e+13	1.249393e-05	3.336843e-10	1.377436e-15	0.5008156	0.5	0.3289755	1	54.7715	6.811114	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02786013	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0538223	0	1.766005e-14	0	1.766005e-14	0	-477.5062	0	-477.5062	0	30983.73	77194.93	263.4104	8681.317	1.106061	1	0	0.4521744	1	2	0	0	
12936	1955.013	3.45e+19	0	0	100000	1.9462044	1.88526e-05	3.759564e+26	7.418439e+25	7.55807e+24	6.662632e+25	1.801229e+26	1.216491e+26	2.731307e+25	5.389464e+24	5.490906e+23	4.840373e+24	1.308585e+25	8.837756e+24	0.3235724	2.731307e+26	5.389464e+25	5.490906e+24	4.840373e+25	1.292386e+26	8.727658e+25	2.720871e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.518566e+26	1.420401e+18	3.518566e+26	1.590585e+26	8.111237e+22	1.589774e+26	8.515251e+25	7.916077e+15	8.515251e+25	3.181169e+26	1.697616e+16	3.181169e+26	9.479242e+25	4.898447e+16	9.479242e+25	3.036571e+26	2.575256e+22	3.036313e+26	1.478915e+23	1.994729e-09	0.00491681	1.49675e+09	1.377709e+12	2.991225e+13	1.251108e-05	3.346006e-10	1.383114e-15	0.5008136	0.5	0.3294255	1	54.89031	6.825889	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0278438	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0537956	0	1.769365e-14	0	1.769365e-14	0	-477.4753	0	-477.4753	0	30983.31	77194.93	263.9819	8681.198	1.106061	1	0	0.4521745	1	2	0	0	
12964	1955.013	3.45e+19	0	0	100000	1.9462311	1.88526e-05	3.767701e+26	7.418849e+25	7.558893e+24	6.66296e+25	1.806064e+26	1.219753e+26	2.737219e+25	5.389762e+24	5.491503e+23	4.840612e+24	1.312098e+25	8.86145e+24	0.3237392	2.737219e+26	5.389762e+25	5.491503e+24	4.840612e+25	1.295864e+26	8.751114e+25	2.72676e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.526182e+26	1.429628e+18	3.526182e+26	1.594028e+26	8.127737e+22	1.593215e+26	8.533683e+25	7.937337e+15	8.533683e+25	3.188055e+26	1.702175e+16	3.188055e+26	9.49976e+25	4.911602e+16	9.49976e+25	3.043143e+26	2.582172e+22	3.042885e+26	1.478849e+23	1.994795e-09	0.004917079	1.492656e+09	1.385216e+12	3.003006e+13	1.25282e-05	3.355172e-10	1.388801e-15	0.5008117	0.5	0.3298752	1	55.00912	6.840663	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02782739	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0537689	0	1.772734e-14	0	1.772734e-14	0	-477.4443	0	-477.4443	0	30982.88	77194.93	264.5534	8681.079	1.106061	1	0	0.4521745	1	2	0	0	
12992	1955.013	3.45e+19	0	0	100000	1.9462578	1.88526e-05	3.775839e+26	7.419255e+25	7.559705e+24	6.663285e+25	1.810899e+26	1.223014e+26	2.743131e+25	5.390057e+24	5.492094e+23	4.840848e+24	1.315611e+25	8.885144e+24	0.3239052	2.743131e+26	5.390057e+25	5.492094e+24	4.840848e+25	1.299342e+26	8.774571e+25	2.73265e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.533798e+26	1.438905e+18	3.533798e+26	1.59747e+26	8.144216e+22	1.596656e+26	8.552114e+25	7.9586e+15	8.552114e+25	3.194941e+26	1.706735e+16	3.194941e+26	9.520278e+25	4.924758e+16	9.520278e+25	3.049716e+26	2.589089e+22	3.049457e+26	1.478784e+23	1.99486e-09	0.004917344	1.488581e+09	1.392745e+12	3.014807e+13	1.254531e-05	3.364343e-10	1.394499e-15	0.5008097	0.5	0.3303244	1	55.12793	6.855438	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02781089	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0537422	0	1.77611e-14	0	1.77611e-14	0	-477.4134	0	-477.4134	0	30982.46	77194.93	265.1249	8680.959	1.106061	1	0	0.4521745	1	2	0	0	
