number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,user_attrs_Dg_dislocation_scale,user_attrs_Dv_dislocation_scale,user_attrs_score_Nd_lowT,user_attrs_score_Rd_lowT,user_attrs_score_gas_partition,user_attrs_score_guard,user_attrs_score_matrix_lowT,user_attrs_score_pressure_lowT,user_attrs_score_swelling_d_lowT,user_attrs_score_total,state
76,8.872129221435005,3.1724772970325867,5.327148739099406,3.1724772970325867,5.327148739099406,1.78884238973977,0.7703761491360254,0.5288865827828311,0.0,4.334863351687184,0.0,0.33902898794554454,8.872129221435005,COMPLETE
77,9.25121748845215,2.676320075100133,10.39000834080583,2.676320075100133,10.39000834080583,1.8086760548580494,0.8998392482665507,0.7150388641326101,0.0,4.3331461319642175,0.0,0.40535073255301746,9.25121748845215,COMPLETE
78,8.742553227501894,3.3740711058215207,6.690734408803938,3.3740711058215207,6.690734408803938,1.7804890099787598,0.722060582239475,0.4686601900279637,0.0,4.335625678312082,0.0,0.31378692066341823,8.742553227501894,COMPLETE
79,13.130390386829347,7.5666912002092355,9.466164779736415,7.5666912002092355,9.466164779736415,1.5766181615241357,0.2516931252519485,0.31071197472114587,3.606768102930925,4.367164722989917,0.0,0.8090965858342077,13.130390386829347,COMPLETE
80,10.989048199075501,6.6665458782539195,2.566285850732831,6.6665458782539195,2.566285850732831,1.6252157682827781,0.3321510766412866,0.23355457688874778,2.2621998779025794,4.356920110120855,0.0,0.3510047756258137,10.989048199075501,COMPLETE
81,10.478596998504747,3.9436493088367177,6.891886162950988,3.9436493088367177,6.891886162950988,1.7558283505786765,0.6119570203023613,0.338810531272009,1.6697452890787439,4.338096801579917,0.0,0.27442438755550863,10.478596998504747,COMPLETE
82,8.963372423204746,3.0429806649762665,4.94986397524578,3.0429806649762665,4.94986397524578,1.794120981789698,0.8029948850438944,0.572003787884083,0.0,4.3344028249680004,0.0,0.3565387968057713,8.963372423204746,COMPLETE
83,9.16973255074451,2.7726113402024217,7.585702068768833,2.7726113402024217,7.585702068768833,1.8049268159897074,0.8727656549283775,0.674210820475102,0.0,4.333476578748705,0.0,0.39176282759051034,9.16973255074451,COMPLETE
84,9.293103637036616,2.6600651614156163,2.096109969788272,2.6600651614156163,2.096109969788272,1.8091682285408919,0.9211475822580404,0.7229461122551244,0.0,4.333187384486105,0.0,0.42675968973604467,9.293103637036616,COMPLETE
85,11.510371106007385,1.137993324904747,10.23039232689152,1.137993324904747,10.23039232689152,1.8607967496970694,1.7425465086325314,1.8437761095064027,0.0,4.329804523482224,0.0,0.7512011668084227,11.510371106007385,COMPLETE
86,11.752126312729215,7.355092041469026,4.573112141119333,7.355092041469026,4.573112141119333,1.5889028855769058,0.275753006397685,0.2879844369781104,2.6798866479409935,4.364357360436964,0.0,0.5637518500284016,11.752126312729215,COMPLETE
87,9.17545730349494,2.7737076845514186,4.893883988480189,2.7737076845514186,4.893883988480189,1.8048514827184015,0.876184250142774,0.6739125222479448,0.0,4.333509684695093,0.0,0.39632154556829435,9.17545730349494,COMPLETE
88,26.536969185271847,23.657202814156612,22.69831247976502,23.657202814156612,22.69831247976502,1.122456951712833,0.027759933798858775,2.275020762577463,5.397591122606925,4.732714553944367,0.0,9.06700946662964,26.536969185271847,COMPLETE
89,10.001285210113464,5.218038911100209,2.9603478776651717,5.218038911100209,2.9603478776651717,1.6964242277215777,0.4541106725755302,0.2093954014134404,1.4892008073286171,4.345210971786683,0.0,0.26594582357682295,10.001285210113464,COMPLETE
90,9.547432725469942,2.4044558010437247,1.684532889276125,2.4044558010437247,1.684532889276125,1.8188467760192146,1.0084446839595185,0.8453581439277563,0.0,4.332480092566311,0.0,0.4747769424738262,9.547432725469942,COMPLETE
91,9.06258542882689,2.915028896975836,4.249757032548064,2.915028896975836,4.249757032548064,1.799247211956926,0.8381621051445369,0.6183411795700932,0.0,4.333972489445403,0.0,0.3765217423925016,9.06258542882689,COMPLETE
92,9.211438915054561,2.7368765835235984,3.8780609101468833,2.7368765835235984,3.8780609101468833,1.8062660798914512,0.8894880438986421,0.6893629561194023,0.0,4.333405927382242,0.0,0.4051999967599558,9.211438915054561,COMPLETE
93,10.163226826329236,4.31802835271604,3.800863480497961,4.31802835271604,3.800863480497961,1.7387900088333184,0.5615882234458863,0.28100587768145063,1.5003005848516326,4.339897438009327,0.0,0.2653205856217516,10.163226826329236,COMPLETE
