label,burnup,T,rho_d_eff,swelling_b_percent,swelling_d_percent,swelling_ig_percent,Rb_nm,Rd_nm,Nb,Nd,p_b,p_b_eq,p_d,p_d_eq,p_b_over_eq,p_d_over_eq,psi_b,psi_d,porosity_b,porosity_d,matrix_gas_percent,bulk_gas_percent,dislocation_gas_percent,qgb_gas_percent,Dg,Dv,Dv1,Dv2,A20_vU_active,g_b,g_d,b_b,b_d,max_f_cap_step,capture_fraction_sum,capture_raw_sum,capture_bubbles_cumulative,f_cap_step_final,cap_raw_step_final,term_bubbles,term_dislocation
manual_Rizk2025_capture,1.1,1400.0,30000000000000.0,0.8315725469471298,0.11647025467652913,0.948042801623659,3.31320720300575,26.506572142700357,5.458404841450759e+22,1.4930202974390084e+19,670078391.6436018,670045627.6884859,83751149.45105293,83752813.75684656,1.0000488980955355,0.9999801283596458,0.20259717305023187,0.1052135501698859,0.008315725469471298,0.0011647025467652913,3.007079891117646,80.83110835895812,4.081410217634397,12.080401532289837,9.506984711400453e-20,3.504306781045466e-13,5.691549707660068e-23,3.504306780476311e-13,1.32e-19,0.00022931239405991154,5.480584215498849e-06,8.385178085225394e-06,4.040024569253543e-06,4.301423210985599e-05,0.0013520626544478412,0.0013520626544478412,3.7486458389040476e+18,0.0,0.0,4.7654092203434725e-07,5.004043293464501e-06
manual_Rizk2025_capture,1.1,1450.0,30000000000000.0,0.8424598267283099,0.12433343991843146,0.9667932666467414,3.375834891745456,27.092985104095852,5.227776332255613e+22,1.4925495760522246e+19,657646944.9590952,657615100.0240898,81938254.75886536,81940029.54899149,1.0000484248841066,0.9999783403772747,0.2034775033017168,0.10752991845634068,0.008424598267283099,0.0012433343991843145,2.8225321005078894,80.75797660324305,4.177937265616348,12.241554030632708,1.0304682347069023e-19,5.040332431300214e-13,2.86959297108805e-22,5.040332428430622e-13,1.32e-19,0.0002422833197524697,5.948407477167715e-06,8.3224732542704e-06,4.020784698967008e-06,4.6305981354127746e-05,0.0014413206617417415,0.0014413206617417415,3.8348219530426455e+18,0.0,0.0,5.276968049441379e-07,5.420710672223577e-06
manual_Rizk2025_capture,1.1,1500.0,30000000000000.0,0.8576193749120445,0.14100015967252222,0.9986195345845668,3.5410969945582216,28.259481996857275,4.6109722267488094e+22,1.4915520199046273e+19,626953693.1371437,626924369.3159447,78555599.50907405,78557703.22495244,1.0000467740968995,0.9999732207563099,0.20469073931201537,0.11213465937356693,0.008576193749120446,0.001410001596725222,2.334733576332165,80.40625482971885,4.475577715027916,12.783433878921068,1.318962702272051e-19,7.034472800604403e-13,1.2988851417766353e-21,7.034472787615552e-13,1.32e-19,0.0002861322554415684,7.63399427711699e-06,8.163515880439498e-06,3.98476077424266e-06,5.3544585618281117e-05,0.0016316831178873142,0.0016316831178873142,3.839468180450539e+18,0.0,0.0,7.038198335438592e-07,6.93017444357313e-06
manual_Rizk2025_capture,1.1,1550.0,30000000000000.0,0.878869155308339,0.17835683744238687,1.0572259927507257,3.9188119169699105,30.577689371834065,3.486360988856545e+22,1.4893170458043322e+19,566523175.1330863,566498226.2574471,72599310.94443877,72601954.09156397,1.000044040518545,0.9999635939947035,0.20636754969125895,0.12127275796403479,0.00878869155308339,0.0017835683744238688,1.5372671657398431,79.21595831216986,5.197158027697636,14.049616494392657,2.276648606332275e-19,9.559283338525822e-13,5.333529692583458e-21,9.559283285190525e-13,1.32e-19,0.00041103459378272883,1.3246106469221187e-05,7.832480458905792e-06,3.920928144530908e-06,6.766641827425846e-05,0.0020599218727240807,0.0020599218727240807,3.681268770950844e+18,0.0,0.0,1.3118113503688657e-06,1.193429511885232e-05
manual_Rizk2025_capture,1.1,1600.0,30000000000000.0,0.9033416807573622,0.2500199890644173,1.1533616698217795,4.575781609089196,34.25442162253757,2.2509589481478957e+22,1.4850333457789618e+19,485183537.96149343,485163014.6837118,64806060.37412675,64809151.48598974,1.0000423018184825,0.9999523043923255,0.20826550789205628,0.13572449797791541,0.009033416807573622,0.002500199890644173,0.8135332593020199,76.58400232312555,6.496729538332715,16.10573487923972,5.218480065953793e-19,1.2686134480160945e-12,2.005018746656425e-20,1.2686134279659071e-12,1.32e-19,0.0007050925736588413,3.061159167988623e-05,7.345867021275709e-06,3.836628914009849e-06,8.610826553614033e-05,0.0029050243970049987,0.0029050243970049987,3.4513025698310815e+18,0.0,0.0,3.356312750958717e-06,2.725527892892751e-05
manual_Rizk2025_capture,1.1,1650.0,30000000000000.0,0.927993134986887,0.3671658439060096,1.2951589788928968,5.500014507585144,38.99681599175353,1.3315719836469652e+22,1.4780400989950953e+19,403652521.6919998,403635298.9502788,56909052.12366498,56927724.57293572,1.000042669067264,0.9996719972665197,0.21014299670950676,0.1542721117979409,0.00927993134986887,0.003671658439060096,0.38800409199622177,72.60719547571262,8.372360903633835,18.632439528657336,1.3640520790546817e-18,1.6483603739056726e-12,6.956125150840194e-20,1.648360304344421e-12,1.32e-19,0.0013007796295548375,8.084263266199673e-05,6.805584833093679e-06,3.7504646172474757e-06,0.0001068526860248187,0.0043248728448532555,0.0043248728448532555,3.2264421626146744e+18,0.0,0.0,9.933217965598229e-06,7.09094146963985e-05
manual_Rizk2025_capture,1.1,1700.0,30000000000000.0,0.9493991456639844,0.5409941113216298,1.4903932569856142,6.665326690738787,44.4791875143625,7.654131259985635e+21,1.4676868122539686e+19,333084193.07336885,333066945.2533518,49870894.99753545,49910983.63213478,1.000051784844647,0.9991967973443522,0.2117465186911304,0.1755486575226246,0.009493991456639844,0.005409941113216298,0.18190420377195593,67.57876604861713,10.774532663536398,21.464797084074522,3.6253248503147245e-18,2.101611185119596e-12,2.243039834976549e-19,2.101610960815613e-12,1.32e-19,0.002392689569107029,0.0002173426084525743,6.2904947148958265e-06,3.672977999628726e-06,0.00012979982624594373,0.006494212462048883,0.006494212462048883,3.069426690870278e+18,0.0,0.0,2.988090429879361e-05,0.00018746170415378068
manual_Rizk2025_capture,1.1,1750.0,30000000000000.0,0.9645919148848819,0.7856244678740975,1.7502163827589796,8.06624688288774,50.536308392995515,4.3877358791373965e+21,1.4531680783039068e+19,275235577.77437276,275220933.8781401,43890119.23665052,43928812.18660006,1.0000532077848379,0.9991191897066285,0.21287003870758878,0.19879479093337837,0.00964591914884882,0.007856244678740975,0.08682770180758383,61.778246757750416,13.680375687237824,24.454549853204174,9.351215709746622e-18,2.634282827776019e-12,6.764741104310717e-19,2.6342821513019084e-12,1.32e-19,0.004258606071441559,0.0005674487206829194,5.8319083799000005e-06,3.606332348267265e-06,0.00015418828255383974,0.009636063428182089,0.009636063428182089,2.976988688501248e+18,0.0,0.0,8.665617387608732e-05,0.00048079254680683203
manual_Rizk2025_capture,1.1,1800.0,30000000000000.0,0.9699406314840086,1.1192600919852538,2.089200723469262,9.7098428296403,57.12399499061939,2.529414144468513e+21,1.433463676238886e+19,228651763.64161724,228633978.8346749,38839729.52660387,38862828.140163474,1.000077787243318,0.9994056373489779,0.21326277248153197,0.22368850810345087,0.009699406314840085,0.011192600919852538,0.042710881315790435,55.416467234065166,17.087472113797823,27.45334977082122,2.3092792344816835e-17,3.251684984221745e-12,1.918806814307011e-18,3.2516830654149306e-12,1.32e-19,0.0072658143546663195,0.0014187834086946795,5.4367086813608034e-06,3.549470638000557e-06,0.00017996913698058967,0.014055642326770531,0.014055642326770531,2.948371885074237e+18,0.0,0.0,0.00023849865924577577,0.0011802847494489037
manual_Rizk2025_capture,1.1,1850.0,30000000000000.0,0.9607194148734319,1.5640671224513853,2.5247865373248173,11.603622553097823,64.25693522717908,1.468003792643881e+21,1.4073650262574051e+19,191338142.18101603,191319563.33820304,34542453.42546276,34548799.941224016,1.0000971089547186,0.9998163028593742,0.2125847903290043,0.2500835519372583,0.00960719414873432,0.015640671224513854,0.021665873482326847,48.65845434553141,20.9939191919302,30.32596058905607,5.4486968943622503e-17,3.95846408445517e-12,5.144423643212683e-18,3.958458940031527e-12,1.32e-19,0.011847748747881047,0.0033892937947193184,5.102276561406592e-06,3.500739849586221e-06,0.00020743831329302615,0.02016028955366774,0.02016028955366774,2.973504512698382e+18,0.0,0.0,0.0006212220967679989,0.0027680716979513196
manual_Rizk2025_capture,1.1,1900.0,30000000000000.0,0.9310467311215771,2.145599756128524,3.0766464872501014,13.744307495535777,71.97911513274087,8.56079863301561e+20,1.3735377236701297e+19,161540731.5009959,161521415.37295115,30840752.622829482,30842279.6794038,1.0001195886502119,0.9999504882067671,0.21037323881840597,0.27787506057576616,0.009310467311215771,0.02145599756128524,0.011319877990576144,41.64745324463556,25.37855736040204,32.96266951697183,1.2303479508436633e-16,4.758571339181425e-12,1.3094828218650803e-17,4.758558244353207e-12,1.32e-19,0.018425505706572625,0.007746104828633369,4.823129695928105e-06,3.458642888040099e-06,0.00023688113774770372,0.028476869270183905,0.028476869270183905,3.035019770863796e+18,0.0,0.0,0.0015330303871404014,0.006213074441492967
manual_Rizk2025_capture,1.1,1950.0,30000000000000.0,0.8750803478766271,2.889010014890728,3.7640903627673556,16.10727848515991,80.32505261192091,4.9991114518072754e+20,1.3307834217542552e+19,137850374.0647385,137825890.45352066,27637748.41349908,27637703.653001204,1.0001776415964903,1.0000016195447508,0.20607057215971677,0.3068430910933713,0.008750803478766271,0.02889010014890728,0.006082154455496598,34.54742322152169,30.185440618459644,35.26105400556318,2.6658594350838453e-16,5.655252237056699e-12,3.177272929811899e-17,5.655220464327401e-12,1.32e-19,0.02725530402837271,0.016975419783406172,4.593185863518753e-06,3.4220766188767463e-06,0.00026869955298442454,0.03962344732281879,0.03962344732281879,3.0882925409238676e+18,1.7951060295658354e-07,1.7951060295658354e-07,0.0035903684238804204,0.013385051359525751
manual_Rizk2025_capture,1.1,2000.0,30000000000000.0,0.7873278390527303,3.8072269619295924,4.594554800982323,18.620046257982896,89.24405253469979,2.9115532128858056e+20,1.2787401709099956e+19,119258708.32993811,119226341.82760039,24876811.26143164,24875607.24718123,1.0002714710678997,1.0000484014013586,0.1989383611739822,0.33641053613316163,0.007873278390527302,0.038072269619295926,0.0033454778355793266,27.524870827408353,35.25665886609038,37.21512482866567,5.558335539509728e-16,6.651054993305316e-12,7.374991154394395e-17,6.6509812433937724e-12,1.32e-19,0.03818286374188747,0.03575286796267841,4.407580298730063e-06,3.3904426012315433e-06,0.00030342144999676593,0.05413996266260649,0.05413996266260649,3.0512733903743283e+18,7.244073643893906e-06,7.244073643893906e-06,0.00798961868139893,0.02776324928127948
manual_Rizk2025_capture,1.1,2050.0,30000000000000.0,0.6690440024809032,4.890010793890232,5.559054796371135,21.161600794613204,98.58316130517643,1.6854680353523394e+20,1.2184647966356206e+19,104950209.06594919,104906997.42172211,22522158.205582134,22519058.73790874,1.000411904308474,1.0001376375322553,0.1884306562433069,0.3656817381679241,0.006690440024809032,0.04890010793890232,0.0018752313748223641,20.874222139829826,40.33246672424276,38.79143590455261,1.11821242235531e-15,7.74785592317273e-12,1.6429680574325228e-16,7.747691626366987e-12,1.32e-19,0.050451273536768586,0.07252587685977661,4.261561313566789e-06,3.3633692067712986e-06,0.0003417300089531184,0.07227266961228364,0.07227266961228364,2.869828569673624e+18,2.712276224496655e-05,2.712276224496655e-05,0.01691409729233397,0.05561177956744265
