label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,score_rizk_gas_shape,score_highT_guard,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,family,score_swig_diag,trial_number,state
M7_full_trial_00162,1.1677711129850108,0.7110004071168573,0.2184995146222407,0.0,0.16872549799836314,0.5001149415211477,0.10433542344667848,0.0,1.0925484799847518,2.018774434775689e-08,767061.8778237974,41261055452742.85,6.3577790038619824e+19,0.15810443335289082,2.387788279427994,0.8482481311573147,4.394738278444605,0.5659339257861111,10.62983428760812,0.07642424234837986,2.6341839155586624,2.0325548102946946,85.5908113677016,1.0029425443787876e+19,2.3053067278169043e+19,1.6645745834786404e+18,-1.1414254586532409,4.553949852421215,6.628267729006588,9.739556539632466e-05,0.02586749522181941,0.02586749522181941,12.0,22,0,4.2934800659537927e-19,3.4447284995683898e-105,1.6854300187389062e-86,9.218744631354752e-105,2.676189032752457,1.1761891157144667e-19,1.3060411964335977e-18,3.249363228389124e-21,M7_full,2.540487228534104,162,TrialState.COMPLETE
M7_full_trial_00185,1.1678044827319365,0.7120225983685491,0.20552611584512223,0.0,0.16969163363665202,0.5072200683117774,0.11266851534538125,0.0,1.134547329792074,2.354416914068244e-08,665282.7354494699,45796478921903.13,6.480947743081786e+19,0.15031957081746058,2.058595541789322,0.9089996203384304,4.459051299000418,0.5315763952481211,11.293112281882088,0.07820213705596625,2.5145809704105315,2.0901548213909527,85.75947845902114,9.517669538471475e+18,2.2101533299920863e+19,1.5172121921458017e+18,-1.163376080042625,4.320860658440163,6.744737628995147,9.227392957163951e-05,0.024016314286173648,0.024016314286173648,12.0,22,0,4.2934800659537927e-19,3.4779356646395506e-105,1.5343046052178207e-86,8.427099611755305e-105,2.423017681849121,1.1989753324701304e-19,1.1306744196672181e-18,3.0900958633807154e-21,M7_full,2.4959587762888136,185,TrialState.COMPLETE
M7_full_trial_00303,1.167837093881918,0.7004587243267217,0.1929962993892212,0.0,0.1417960735288861,0.6010947102244562,0.14741593132646794,0.0,1.247252574479531,2.2752857556448765e-08,681671.582652231,39257018919225.555,7.0207892351387574e+19,0.1805108714457837,2.269319965204716,0.6298794704208425,3.8893205230086814,0.7064912871022079,11.393721258198202,0.06360293473447791,2.7876095514331576,1.7417924897113475,97.21941742998014,7.242429755561111e+18,1.8418304555673657e+19,1.1382085982366024e+18,-1.209027787939929,4.701990077618627,6.306839045751459,7.641673022292204e-05,0.019007797899533076,0.019007797899533076,12.0,22,0,4.2934800659537927e-19,3.619888987701289e-105,1.7221495990513184e-86,9.630822106885985e-105,2.660529684641455,1.2988460085006702e-19,1.2690777212694427e-18,3.714466548773916e-21,M7_full,2.4725994966243885,303,TrialState.COMPLETE
M7_full_trial_00124,1.167908767892651,0.7078915875793513,0.17322092972096145,0.0,0.1484068774179047,0.6215257262396826,0.12670245862293586,0.00703232786640875,1.2729512926368598,2.3056765714035424e-08,783119.1055866316,39953957216072.04,6.693795850276466e+19,0.1673528365913351,2.2791950096517013,0.6234509701331505,3.912133471268001,0.7315635008420606,11.883711666414419,0.08155282508579147,2.8704935167418797,1.6059167633039824,96.26659450781482,7.681413336092405e+18,2.085009407724292e+19,1.1382193669453774e+18,-1.2628820479743221,4.844540000611172,6.008351430860406,9.998159515919571e-05,0.026020138377671073,0.026020138377671073,12.0,22,0,4.2934800659537927e-19,3.534585697190126e-105,8.392458272322601e-87,4.6425671732591005e-105,1.3134685564279236,1.2383522323011462e-19,1.260812456841276e-18,3.441627137724769e-21,M7_full,2.424128615852621,124,TrialState.COMPLETE
M7_full_trial_00163,1.1683481386718433,0.7119178266587045,0.1784684215862821,0.0,0.17301556213224942,0.5234161063828763,0.10788300150618704,0.0,1.3120316131197962,1.9906468075754683e-08,778273.2639821937,40989163351322.71,6.409925853119999e+19,0.15977163486576312,2.1905818700479367,0.7005714488844162,4.704372954540963,0.5596809464893509,12.303248972601544,0.07297486289852727,2.5153702123943655,2.1735690675188546,87.43787330627829,8.982858244033945e+18,2.2479200620107567e+19,1.2455644707037043e+18,-1.2564146516460903,4.297605394525536,6.860919017145019,9.444855369166388e-05,0.024004948847995044,0.024004948847995044,12.0,22,0,4.2934800659537927e-19,3.4588265755815306e-105,1.793267025073138e-86,9.8258773282131e-105,2.8408123719128877,1.1858362828272e-19,1.20028910538969e-18,3.2839556973730534e-21,M7_full,2.543491754916185,163,TrialState.COMPLETE
M7_full_trial_00251,1.16849763240762,0.6997507622907361,0.19967100596988205,0.0,0.14807164864343264,0.5622016300196337,0.15121783929322583,0.0,1.248411765289596,2.6975188040418128e-08,609520.078093734,41317950563265.25,7.082520555306937e+19,0.17277776999305475,2.1612608217048868,0.6707740431093046,3.475930093193262,0.5923886179792618,11.6965040236016,0.06381877206989077,2.5746052043563936,1.953807651674914,94.34751404550936,7.318644451310899e+18,1.7822996201192055e+19,1.1402203434247092e+18,-1.1939919292583685,4.340136023217451,6.755833307250507,6.771291509419486e-05,0.016718785690334092,0.016718785690334092,12.0,22,0,4.2934800659537927e-19,3.635768361367407e-105,1.0486203044749245e-86,5.8762022233313214e-105,1.6162201876692965,1.3102663027317834e-19,1.2111157481411164e-18,3.5557381586459354e-21,M7_full,2.4942446822973388,251,TrialState.COMPLETE
M7_full_trial_00262,1.1685663186460689,0.7073878274162011,0.20240293063055753,0.0,0.16752617283329435,0.5179411212104319,0.14417157032174585,0.0,1.1183720724688246,2.6529022579814155e-08,709918.6590680289,42477928594063.586,6.968536428020028e+19,0.1504953980628863,2.3887632920697226,0.5551311047594195,3.693959271876993,0.5388476743909358,11.61898978536685,0.05918007700113741,2.4775596425464808,2.020952396467659,86.09946786137955,9.266892112714095e+18,2.165494412779099e+19,1.4797065016434632e+18,-1.1653814854927844,4.224819758956542,6.686087929084057,6.769401989158563e-05,0.016673594161225394,0.016673594161225394,12.0,22,0,4.2934800659537927e-19,3.606393167610968e-105,1.4840702075515911e-86,8.285058353665229e-105,2.29732532439152,1.2891792391837054e-19,1.333565162024392e-18,3.0965265859736084e-21,M7_full,2.431432881047494,262,TrialState.COMPLETE
M7_full_trial_00234,1.168616464860138,0.7132902600465413,0.20812608297553997,0.0,0.14862596101072695,0.5544800525323885,0.1380288038832539,0.0,1.0683182849471058,2.279448565015097e-08,667875.095439798,44141967687294.52,6.870665545797268e+19,0.17067290500234414,2.4053892124385743,0.6568131688949319,3.584455681632578,0.5890968162829393,10.364372477981906,0.06483480568464298,2.815996705045309,1.7087898401654706,91.20214918300051,8.861929998226491e+18,2.095325540043351e+19,1.5465267423082496e+18,-1.1318940725041287,4.817750838343566,6.228482864342753,7.74688501746356e-05,0.020081031035886383,0.020081031035886383,12.0,22,0,4.2934800659537927e-19,3.5809782924445495e-105,1.2402698858427656e-86,6.901547752116413e-105,1.9272799744912952,1.2710731259724947e-19,1.3384916219900127e-18,3.5110581289691606e-21,M7_full,2.479024595960976,234,TrialState.COMPLETE
M7_full_trial_00314,1.1693223149090182,0.7056423165948977,0.23124870159726,0.0,0.16167210954903838,0.49742607824376417,0.14720091665826918,0.0,1.0009953966644791,2.9363266434123985e-08,631571.0972419716,45124975074537.31,7.017314175920659e+19,0.15904119536356934,1.9294418981459895,0.7821651347569707,4.186475817560869,0.6033452076234272,10.30620862641127,0.06034319705645916,2.5609216418836285,1.9828971275773186,85.9022439509688,9.64482062327137e+18,2.106503176576105e+19,1.7478995998685338e+18,-1.0810456354267586,4.3997236306544325,6.68335114766079,6.80133861605821e-05,0.017046968436495457,0.017046968436495457,12.0,22,0,4.2934800659537927e-19,3.618993013961909e-105,1.0148152475976652e-86,5.674525359424431e-105,1.5679846127175079,1.298203122545322e-19,1.078882782504875e-18,3.2726530440222734e-21,M7_full,2.487467685378847,314,TrialState.COMPLETE
M7_full_trial_00131,1.1697159137407644,0.706737293658181,0.1720047598928461,0.0,0.16330258524243557,0.5455799586040314,0.1479885516299199,0.0,1.3385105672310722,3.5313060060676754e-08,784511.3821249459,41434999094649.58,7.030052300078915e+19,0.19242340238892688,2.240132043228724,0.43785496459391415,4.682656732494689,0.7295853314580381,11.887588781543492,0.061720612255956556,2.727698472018565,1.9902015594477493,91.23138905901901,8.575804838070417e+18,2.2314991451827196e+19,1.1866514134596936e+18,-1.2742735639404075,4.618764165372302,6.832231607100349,7.973760341437746e-05,0.019446835253735785,0.019446835253735785,12.0,22,0,4.2934800659537927e-19,3.622276198942411e-105,1.180231798797247e-86,6.602263586616526e-105,1.8226836453123525,1.3005596755145993e-19,1.2531387675958272e-18,3.959663841858639e-21,M7_full,2.6370945531981813,131,TrialState.COMPLETE
M7_full_trial_00101,1.170057846335591,0.6705769086186791,0.17320186333953944,0.0,0.1556890817214311,0.6866743580260873,0.14606708015359818,0.01542181000835155,1.4800111383633463,1.931630857699235e-08,831600.0297963936,41140835228873.78,6.999017581968794e+19,0.16171231430967153,2.481169005143818,0.7620116673646462,3.249793731744134,0.6215178079255096,14.189696611189538,0.06252150975328157,2.797671134227048,1.536944936669664,99.95563686212132,6.687844717589543e+18,2.101371496720763e+19,8.301250581022989e+17,-1.403359313489875,4.626889284150936,5.868561876721136,7.894767390955285e-05,0.019167302997851153,0.019167302997851153,12.0,22,0,4.2934800659537927e-19,3.61427194390787e-105,1.085799346724161e-86,6.067770663655173e-105,1.6788362242312345,1.294818252664227e-19,1.3865512579652342e-18,3.327506488047761e-21,M7_full,2.3029210399619036,101,TrialState.COMPLETE
M7_full_trial_00249,1.1703430246478828,0.6924537329130567,0.20924226487219566,0.0,0.14212780911960304,0.5978366833264461,0.14507561969854338,0.0,1.2596111563276489,2.649506981540321e-08,595387.345854663,40236659514725.9,6.983057594938743e+19,0.1641768858374447,2.198623297877409,0.6280796000570866,2.7512628228899523,0.5732610639121374,11.96016904189273,0.06057483035199683,2.5959640716438646,1.7904968092729738,97.46396092090352,6.693879605779014e+18,1.6737839755643365e+19,1.0452580704106573e+18,-1.2044758762917083,4.3489990128646685,6.537711009194158,5.729518990007181e-05,0.014693606457615117,0.014693606457615117,12.0,22,0,4.2934800659537927e-19,3.610148747006646e-105,1.3210124397873347e-86,7.378311177977025e-105,2.0437693001139494,1.2918656550636676e-19,1.2280071228928883e-18,3.3781206340487645e-21,M7_full,2.413637753052221,249,TrialState.COMPLETE
M7_full_trial_00308,1.1704859296250907,0.7054472857517176,0.20670043299305177,0.0,0.15007783775590816,0.559020149193322,0.1513105692663643,0.0,1.137562345238612,2.059622429192073e-08,618055.9718991154,40435487985755.375,7.084032967019887e+19,0.1501940767979793,2.316062386295771,0.7232126011355022,4.256746036615259,0.5868115779973042,11.668690209538468,0.07550042152005704,2.4566164255988925,2.0020522205885993,91.2151612449775,7.727653694492711e+18,1.794748252160452e+19,1.2840107640266355e+18,-1.1454348745675211,4.170677536566457,6.499825193870334,8.977288784629604e-05,0.021162186176328902,0.021162186176328902,12.0,22,0,4.2934800659537927e-19,3.6361565342706415e-105,1.2730877532316175e-86,7.134417079263232e-105,1.962076443085333,1.310546098898679e-19,1.2979274212232155e-18,3.0909779511834667e-21,M7_full,2.3540197262195672,308,TrialState.COMPLETE
M7_full_trial_00248,1.170607067687535,0.7082677604085115,0.24110576177472184,0.0,0.15147376763884376,0.5295139518903471,0.14038749247072596,0.0,0.9217079755799674,2.4068198968321654e-08,677479.8402929928,43187602753806.68,6.908082202619003e+19,0.1583191473254341,2.2747665447695136,0.56643067473068,2.9736931363695938,0.5715777689447535,9.679227771341854,0.05605672003251659,2.775127685483088,1.6414357499307026,88.14036853434862,9.675418846951074e+18,2.138827975592611e+19,1.8847592871219722e+18,-1.0549199640121383,4.775990734362205,6.156953704408608,5.9963829083202375e-05,0.01598724982051425,0.01598724982051425,12.0,22,0,4.2934800659537927e-19,3.590715799664762e-105,1.5650652324848505e-86,8.719722244107323e-105,2.428407796830208,1.2779952074845155e-19,1.2673805557028043e-18,3.257143007256763e-21,M7_full,2.4258100321045584,248,TrialState.COMPLETE
M7_full_trial_00226,1.170706610431034,0.7073237727452599,0.17666153120072217,0.0,0.14826624779637118,0.6109190937672322,0.13124075289975828,0.0,1.307488584363698,2.3551575895683785e-08,678796.4175716399,44061425205291.664,6.764111489347407e+19,0.1765026133554281,2.418829674331888,0.5660194626129742,3.364148940220208,0.5908316169631167,11.871013770694026,0.0645890736754859,2.8430043309382644,1.6666029969711085,96.93664844698333,7.451177545284641e+18,2.0091132244468126e+19,1.0907770190651078e+18,-1.265268432818943,4.783430495279145,6.239438502367501,7.504610112173364e-05,0.019530933624770586,0.019530933624770586,12.0,22,0,4.2934800659537927e-19,3.5531019000330366e-105,1.0410043892127232e-86,5.77220349731918e-105,1.62455332262368,1.2513606255292704e-19,1.3412025204002176e-18,3.63026927061692e-21,M7_full,2.479094618558397,226,TrialState.COMPLETE
M7_full_trial_00156,1.1714978289965043,0.7217331506972536,0.1949852031325711,0.0,0.1458236024968869,0.6031933005905943,0.10444798945162084,0.014221746163361157,1.0955217198856795,2.259526219884214e-08,689375.9937119528,45152756685999.72,6.359427108014439e+19,0.15176538168401493,2.3909435715101073,0.8673082151187397,4.326416033187899,0.6772082843082639,10.76573806672498,0.08124024790319224,2.906691919260403,1.5384048275520246,93.20596151585184,8.569970380903105e+18,2.148268851517803e+19,1.4527325012867776e+18,-1.169902978607245,4.969463935375548,5.7469171312448575,9.969452846665905e-05,0.027482333949750654,0.027482333949750654,12.0,22,0,4.2934800659537927e-19,3.4451749529182e-105,1.3413598589705027e-86,7.33720366177724e-105,2.129704227520387,1.1764940149826712e-19,1.3078399365141944e-18,3.1190928723659616e-21,M7_full,2.3749654542342626,156,TrialState.COMPLETE
M7_full_trial_00192,1.1719646795899188,0.7096378728985112,0.204115873878274,0.0,0.1742697310610027,0.500204343104551,0.11939353252195686,0.0,1.1900049785316063,2.151735576415286e-08,722310.4766141366,46430089193636.21,6.582085764663203e+19,0.16944903730607397,2.329812660892993,0.7447265743036272,4.923035481528074,0.5226066297307638,11.228341585392485,0.0811049313840636,2.6092067999989483,2.12254863930307,85.14085859142915,1.0092664020259973e+19,2.401360321726594e+19,1.5282772863925773e+18,-1.1962551718260446,4.50840972936947,6.780953202671378,0.00011278374158711994,0.028397448898394684,0.028397448898394684,12.0,22,0,4.2934800659537927e-19,3.504967963119573e-105,1.2991366603468013e-86,7.159757704056617e-105,2.0427455484312396,1.2176858664626924e-19,1.2839984165626066e-18,3.484004596970058e-21,M7_full,2.5874637532061047,192,TrialState.COMPLETE
M7_full_trial_00272,1.1726441657328104,0.6606753456764188,0.20452338794954125,0.0,0.1378608123619777,0.7196276995192006,0.16737356227043867,0.03280385590952208,1.3489861440973936,2.05119897602307e-08,680774.8831711928,40955298382798.39,7.350951656214643e+19,0.15809288805393523,2.003782229445742,0.6803787510537407,3.7109915028839033,0.7785196368826878,13.3286947119792,0.05478842745677554,2.7869724883426135,1.3969540393005102,103.22706347121782,6.048718218387113e+18,1.7517044318624248e+19,8.711154606124621e+17,-1.3033851070560563,4.626976073830615,5.550787776648538,6.52384361321015e-05,0.015576754100125568,0.015576754100125568,12.0,22,0,4.2934800659537927e-19,3.704026350180069e-105,1.9721206761040164e-86,1.1149199104306375e-104,3.0100215414948015,1.3599260563997088e-19,1.1328194723811708e-18,3.255097715036848e-21,M7_full,2.1856651074666797,272,TrialState.COMPLETE
M7_full_trial_00130,1.1726525348952732,0.7084394518286813,0.17822937578853426,0.0,0.1703346986403853,0.5124582685152519,0.14795144803424623,0.0,1.3335456738525195,3.563870811745261e-08,782487.3152608328,41167636555895.66,7.029451718936495e+19,0.19010890769768177,1.9038204306065638,0.436533412060925,4.974161289230587,0.724033518218651,11.928490250417935,0.0630908744932028,2.599689269326079,2.156270553073153,88.25551387703614,9.028327159211527e+18,2.2584640648497828e+19,1.2462678349017132e+18,-1.258201798352667,4.426339330238692,7.118510963710565,7.92542476836479e-05,0.019252871872354405,0.019252871872354405,12.0,22,0,4.2934800659537927e-19,3.6221214691374436e-105,6.689783373825537e-87,3.742217076981243e-105,1.033156151406595,1.3004485680032517e-19,1.0649835620682486e-18,3.912032184824685e-21,M7_full,2.6696101926304467,130,TrialState.COMPLETE
M7_full_trial_00186,1.1729198969218153,0.713430552256603,0.2247038571973386,0.0,0.17073249643265095,0.4863895053263064,0.11216752997137988,0.0,1.0709069508655664,2.3024294442661932e-08,668569.6277554171,46023052300672.17,6.473475882034101e+19,0.1562523427275003,2.0296339405408528,0.9976002119096155,4.296699300169132,0.5227646091612772,10.595313330680122,0.08329936774955246,2.5619479787451946,2.082462375126492,84.57120331644425,1.0111466975846191e+19,2.266286784483223e+19,1.7082732900561917e+18,-1.1227575157994931,4.433558935600251,6.781376810380143,9.808549744492751e-05,0.025986513162190798,0.025986513162190798,12.0,22,0,4.2934800659537927e-19,3.475930236780135e-105,1.5810515598108888e-86,8.681669696320516e-105,2.4976536077900753,1.1975930381763087e-19,1.114486834213347e-18,3.2120092775651994e-21,M7_full,2.54456062827203,186,TrialState.COMPLETE
M7_full_trial_00172,1.1733087278189378,0.6929728110550526,0.1663375060236825,0.0,0.16459475183165345,0.6415153384888276,0.08418672332095656,0.0,1.551374227768687,1.8210459522916494e-08,824807.8472340954,41688978257760.586,6.0695532736023175e+19,0.1584256647003092,2.4077578065687955,0.7591256429544821,4.370466704362485,0.6121781741481357,13.81778443029434,0.06148554345745725,2.7776617619138193,1.8146901607897437,97.7671984577787,7.095961316435669e+18,2.195335680530035e+19,8.403759032715127e+17,-1.4170273449319337,4.622604738966441,6.279054904053988,8.056304579294515e-05,0.021420789566215962,0.021420789566215962,12.0,22,0,4.2934800659537927e-19,3.3657406506721315e-105,7.788334353804837e-87,4.218432469555761e-105,1.2533444811659356,1.1228673556164288e-19,1.3041252787374467e-18,3.2541422160793278e-21,M7_full,2.4609385478354926,172,TrialState.COMPLETE
M7_full_trial_00319,1.1735218492385464,0.6712817867509423,0.199364306670099,0.0,0.12827062867277975,0.7496332103812702,0.16829454355436402,0.06715274871079462,1.2289798510832919,1.946718774160366e-08,754388.866642261,37543812106073.35,7.366556902670526e+19,0.15038900855230528,2.0301939105084794,0.6795018305179351,2.9809559026174783,0.8711997869858225,12.69310508916262,0.07482533471295279,2.896486757771817,1.081812999564867,103.55699972555276,6.226508131314118e+18,1.7637596831200035e+19,9.905688512905275e+17,-1.250554743713254,4.861897705459367,4.931698205089199,8.230730624195552e-05,0.020734682721008348,0.020734682721008348,12.0,22,0,4.2934800659537927e-19,3.707955882189853e-105,1.9814995609182166e-86,1.1207942280100887e-104,3.0226741191649977,1.3628130269940473e-19,1.1483371793353878e-18,3.0965626234947503e-21,M7_full,2.0591632572429583,319,TrialState.COMPLETE
M7_full_trial_00104,1.1741361343180414,0.6693184605733515,0.16442248843975127,0.0,0.16318300721417112,0.6936828680384215,0.1468737246801187,0.016123859005947698,1.5411042304019889,2.3234715533155318e-08,887591.051890453,43432121941904.28,7.01202941102665e+19,0.16041196043483488,2.255842466252241,0.7318873099836748,3.2233180131370753,0.6343585487250067,14.877623206544149,0.06569590834251088,2.816411506919786,1.5000381884695115,99.21676519872672,6.884181475330271e+18,2.296555107283116e+19,7.929442096750319e+17,-1.461834238941793,4.637996677470525,5.866058648042916,8.234565831127519e-05,0.020000513321567565,0.020000513321567565,12.0,22,0,4.2934800659537927e-19,3.61763001887683e-105,1.0595247468187228e-86,5.9234908368355635e-105,1.6373954235028811,1.2972254410399303e-19,1.2611750898986708e-18,3.3008279634693672e-21,M7_full,2.3093543792634033,104,TrialState.COMPLETE
M7_full_trial_00187,1.1741370853127842,0.7196561377224447,0.1902847751125046,0.0,0.15724123838494136,0.563889459427896,0.12422730107346337,0.0,1.1577047947787678,2.585624203296755e-08,692919.0167610216,48273606825428.71,6.655754667754886e+19,0.16792426183071713,2.150959501917428,0.9254508690940753,3.983278026521485,0.5969535864795952,11.036351883596643,0.0906131693124599,2.853671893218893,1.7036248287544922,90.63287282447962,9.150781591052025e+18,2.3132187871216075e+19,1.4388990325669105e+18,-1.2061863902319319,4.877526749648889,6.219978427867032,0.00011106228423806748,0.029386354091168413,0.029386354091168413,12.0,22,0,4.2934800659537927e-19,3.524527771692805e-105,1.6658009851652943e-86,9.203208419927831e-105,2.611189077255475,1.231314613534654e-19,1.1883609611988525e-18,3.4531325082502235e-21,M7_full,2.504833009613554,187,TrialState.COMPLETE
M7_full_trial_00239,1.1745674961756654,0.7129232147453023,0.24425872993287764,0.0,0.1616514337979765,0.4769132521485047,0.1339749007666938,0.0,0.9626108884229047,3.151414766612741e-08,638164.9803191333,43435070787264.734,6.806830013015104e+19,0.16080468385546,2.2134644345688628,0.6292881687758645,3.366181614751878,0.55145124276744,9.797161045232292,0.05835262862969992,2.5737425285679003,1.9759530686040452,85.47810566667151,9.838113368600457e+18,2.085453947238788e+19,1.869032823049534e+18,-1.0475836755137566,4.437777460782249,6.797105197763052,5.910919529895337e-05,0.015691967925151967,0.015691967925151967,12.0,22,0,4.2934800659537927e-19,3.564303990363244e-105,9.256760469343557e-87,5.140041762284925e-105,1.4420884908195204,1.2592635524077943e-19,1.2290800513522592e-18,3.307659916600522e-21,M7_full,2.532003550044139,239,TrialState.COMPLETE
M7_full_trial_00237,1.1749578953686628,0.7179580971227679,0.19141393181691083,0.0,0.14907905172489286,0.577804632084602,0.144904282379262,0.0025598890473860795,1.1392690424305072,2.9291557580461997e-08,694513.013034779,45011400001509.3,6.980303191102292e+19,0.17522195921589834,2.4990072532695398,0.5733557570976539,3.7976316152376337,0.6531493113627646,10.868820325833799,0.07107378582453826,2.8734983295270315,1.6352290205848878,92.61899863713225,8.63419983387481e+18,2.1588280566901305e+19,1.40992888116868e+18,-1.1850208468613146,4.892595239097281,6.130621749281283,8.688827446519525e-05,0.022208490563298065,0.022208490563298065,12.0,22,0,4.2934800659537927e-19,3.609436681541171e-105,1.3892118984187056e-86,7.75852083906167e-105,2.149510165599832,1.2913560903539242e-19,1.3956546062934962e-18,3.605367033586726e-21,M7_full,2.475946877386808,237,TrialState.COMPLETE
M7_full_trial_00107,1.1751787989786584,0.6752898790824672,0.1675291756171152,0.0,0.15728828168344905,0.694294247833384,0.14644433013645963,0.01817152038065405,1.4962291625469122,2.9378646864950878e-08,885582.986226463,40735804213377.36,7.005099921229384e+19,0.16205957599732265,2.20045868614673,0.47613392499441665,4.544707803219691,0.8661096300854719,14.268243135553819,0.06654209459159756,2.8413021997680934,1.5227865978080763,99.87436784746724,6.808739018741847e+18,2.184959414903242e+19,8.286179851267537e+17,-1.4210890190532295,4.696483745078278,5.808666513064077,8.84986291757974e-05,0.021279640544836952,0.021279640544836952,12.0,22,0,4.2934800659537927e-19,3.615842053851998e-105,1.036413826670762e-86,5.7929558517707e-105,1.6021042306312574,1.295943485427436e-19,1.2299295604189928e-18,3.3346890568951338e-21,M7_full,2.3142269317902264,107,TrialState.COMPLETE
M7_full_trial_00179,1.1753956876188258,0.7251595637981185,0.16705555798691477,0.0,0.17322010127188844,0.5222459057912403,0.07170573145830952,0.0,1.4417792042906767,2.3777896108989615e-08,835227.6844805108,39813216856643.02,5.897605734114657e+19,0.17957945194963507,2.250258585730691,0.4130999888513832,4.053639337953453,0.5748266784103214,12.01257894020078,0.08577112000580638,2.6964236984747343,2.1610783352143046,90.10120404769089,8.800508004428428e+18,2.3225352183845e+19,1.134436621294564e+18,-1.3111820705217672,4.61151377040144,7.129951029790293,9.994252831544147e-05,0.028644201780024074,0.028644201780024074,12.0,22,0,4.2934800659537927e-19,3.3177232187303216e-105,1.1866197349361096e-86,6.389398018115531e-105,1.92583817180528,1.0910570608112116e-19,1.2116600899688619e-18,3.6873953969505095e-21,M7_full,2.746023682294157,179,TrialState.COMPLETE
M7_full_trial_00282,1.1760475483119894,0.6701282763441315,0.20026659284651036,0.0,0.14455991307788707,0.6857431329439416,0.15119775314145828,0.011177353427624565,1.4145973202816382,2.2193310103335808e-08,698950.666358223,40297444895782.91,7.082192995784613e+19,0.16417487437579495,2.4075702665637704,0.5986222916911564,3.7394231252564416,0.7065247128424323,13.380732623206683,0.05622449495525979,2.75569154661694,1.583739851430671,102.08336090927648,6.184108700935226e+18,1.7979019312773827e+19,8.46558736061877e+17,-1.3271089031550545,4.569595183449415,5.932352392564477,6.78510198725212e-05,0.016422043637751568,0.016422043637751568,12.0,22,0,4.2934800659537927e-19,3.635684285062327e-105,1.5053059927986111e-86,8.435261771603143e-105,2.3201304376896785,1.3102057042201536e-19,1.3491267243437297e-18,3.3786899675142714e-21,M7_full,2.300267232549678,282,TrialState.COMPLETE
M7_full_trial_00108,1.177560952826318,0.6915518702471041,0.1593044110111166,0.0,0.15301474584868002,0.6921093127048655,0.14688043038920331,0.031767778314961366,1.4121121938663639,2.9063782791733284e-08,897913.1335638304,40755851362665.695,7.012137680862659e+19,0.16257982477745941,2.250020266656689,0.48237712493742535,4.099728326384112,0.8646773253912247,13.596215016139551,0.06789102695256737,2.91955671224178,1.395439451117147,99.22162634299355,7.135251452864948e+18,2.2317914246597722e+19,9.250589312307521e+17,-1.3824842040190237,4.853294905727572,5.605525172926047,8.783824409551482e-05,0.02170476689216466,0.02170476689216466,12.0,22,0,4.2934800659537927e-19,3.617657947930888e-105,9.915481981952251e-87,5.5434738327304994e-105,1.5323377479347038,1.297245470959592e-19,1.2579245763370214e-18,3.3454371891934327e-21,M7_full,2.296853925115619,108,TrialState.COMPLETE
M7_full_trial_00111,1.1777725872057208,0.670144461489101,0.16959770548115793,0.0,0.1647038325345802,0.680197249189194,0.14517788334568915,0.0015559440177137737,1.5763615179680088,2.893548239338319e-08,899463.113653645,41243824624668.09,6.984702094352393e+19,0.16403396446509647,2.1693182578238965,0.44576327311228203,4.556576288847632,0.7980191187061548,14.859066205910691,0.07001780462979328,2.771960205489586,1.6625973502264892,98.93561762033008,6.83345555531003e+18,2.2424046720753537e+19,7.735931457722116e+17,-1.4622013764758062,4.56847726576171,6.079573051090087,9.446885896441392e-05,0.022314666969480146,0.022314666969480146,12.0,22,0,4.2934800659537927e-19,3.610573814244464e-105,1.0479583610888981e-86,5.853528570790761e-105,1.621218363601202,1.2921698874551927e-19,1.2117052425743308e-18,3.3751900264738543e-21,M7_full,2.365331192124379,111,TrialState.COMPLETE
M7_full_trial_00257,1.1780865753505285,0.7199168327591734,0.22806381848219884,0.0,0.15598631050072725,0.4981145858933276,0.1351058313116524,0.0,1.0367137408863847,2.5280003551918585e-08,671175.6762328695,43181382628205.54,6.824578531848485e+19,0.18084505257949957,2.1252096068936868,0.6337661725889921,3.836243056662094,0.5999752153957894,9.788666210721528,0.05808504590398009,2.7449553970112595,1.9179881554726177,88.07747806500173,9.590738945010835e+18,2.132592886066311e+19,1.7336658913433075e+18,-1.0899425513161802,4.728972883175351,6.690595787475267,6.777226571772612e-05,0.01772376991678006,0.01772376991678006,12.0,22,0,4.2934800659537927e-19,3.568947850455953e-105,1.3939669271183028e-86,7.744918015691196e-105,2.1700843890733057,1.2625470283919697e-19,1.1807722157065231e-18,3.7200011245552236e-21,M7_full,2.6080877341827975,257,TrialState.COMPLETE
