Time (s),Average dC (atm/m^3)
5170000.0,1.6594320507199796e+24
5180000.0,1.6594362181499728e+24
5190000.0,1.6594414146490024e+24
5200000.0,1.6594469315988778e+24
5210000.0,1.659451501240057e+24
5220000.0,1.6594560899576924e+24
5230000.0,1.6594588198282317e+24
5240000.0,1.6594598878461576e+24
5250000.0,1.6594651658266581e+24
5260000.0,1.6594669324479026e+24
5270000.0,1.6594692507537089e+24
5280000.0,1.6594725543852106e+24
5290000.0,1.6594770920645353e+24
5300000.0,1.6594773060531628e+24
5310000.0,1.6594800864897511e+24
5320000.0,1.6594851257550255e+24
5330000.0,1.6594900121960904e+24
5340000.0,1.6594904061992631e+24
5350000.0,1.6594950142678258e+24
5360000.0,1.659499139535944e+24
5370000.0,1.6595039486217377e+24
5380000.0,1.659507986550855e+24
5390000.0,1.6595128241967933e+24
5400000.0,1.6595151385835482e+24
5410000.0,1.6595181605356545e+24
5420000.0,1.6595200332617204e+24
5430000.0,1.6595239130758938e+24
5440000.0,1.659522736657752e+24
5450000.0,1.659525964757945e+24
5460000.0,1.659530485370346e+24
5470000.0,1.659534545122366e+24
5480000.0,1.6595373578062596e+24
5490000.0,1.6595407793235186e+24
5500000.0,1.659542555578725e+24
5510000.0,1.659541591627486e+24
5520000.0,1.6595427484328734e+24
5530000.0,1.6595469740487843e+24
5540000.0,1.6595509962154665e+24
5550000.0,1.6595519168778134e+24
5560000.0,1.6595558348890027e+24
5570000.0,1.6595576887455757e+24
5580000.0,1.6595594515449577e+24
5590000.0,1.6595632506084879e+24
5600000.0,1.6595670770659728e+24
5610000.0,1.6595674615799527e+24
5620000.0,1.659570493170842e+24
5630000.0,1.6595729939307079e+24
5640000.0,1.659576413560515e+24
5650000.0,1.6595756735697564e+24
5660000.0,1.659579324382188e+24
5670000.0,1.6595810698291412e+24
5680000.0,1.6595842214764125e+24
5690000.0,1.659585715127883e+24
5700000.0,1.6595845637599517e+24
5710000.0,1.6595874679411264e+24
5720000.0,1.659590112013339e+24
5730000.0,1.6595926566902035e+24
5740000.0,1.6595958636056302e+24
5750000.0,1.6595982457329507e+24
5760000.0,1.6595998158326126e+24
5770000.0,1.6596024436302726e+24
5780000.0,1.6596046439520607e+24
5790000.0,1.6596012143703228e+24
5800000.0,1.6596015768278525e+24
5810000.0,1.6596034150025064e+24
5820000.0,1.6596052689583186e+24
5830000.0,1.6596056396632971e+24
5840000.0,1.659609348726238e+24
5850000.0,1.6596118002810056e+24
5860000.0,1.6596122395751822e+24
5870000.0,1.6596152217731836e+24
5880000.0,1.6596175484713603e+24
5890000.0,1.6596199333082796e+24
5900000.0,1.6596196825290069e+24
5910000.0,1.6596199675525025e+24
5920000.0,1.659623127786895e+24
5930000.0,1.659625410473998e+24
5940000.0,1.6596274675792165e+24
5950000.0,1.6596289267006174e+24
5960000.0,1.6596303773499094e+24
5970000.0,1.659631948976929e+24
5980000.0,1.6596293632822297e+24
5990000.0,1.6596304162346664e+24
