Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
11480	909.0505	3.45e+19	0	0	100000	2	1e-05	3.336409e+26	2.386447e+26	2.255263e+26	1.311835e+25	4.283345e+25	5.21628e+25	2.423887e+25	1.733743e+25	1.638439e+25	9.530429e+23	3.111832e+24	3.789605e+24	0.1563441	2.423887e+26	1.733743e+26	1.638439e+26	9.530429e+24	0	3.137834e+17	6.901437e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.122537e+26	0	3.122537e+26	1.411558e+26	0	1.411558e+26	7.556825e+25	0	7.556825e+25	2.823116e+26	0	2.823116e+26	8.412314e+25	0	8.412314e+25	2.694792e+26	0	2.694792e+26	3.903223e+23	8.439011e-10	0.0009826221	4.451517e+12	3.816318e+07	453964.9	1.6068e-07	5.51901e-14	2.929945e-21	0.2456797	0.5	0.003912811	0.4610472	48.71218	6.057607	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02194395	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1606.27	8447.673	0.006389749	1	5.070668	0.4520687	1	2	0.01513224	0.04321921	
11508	909.0505	3.45e+19	0	0	100000	2	1e-05	3.344547e+26	2.39121e+26	2.259848e+26	1.313619e+25	4.300509e+25	5.232859e+25	2.429799e+25	1.737204e+25	1.64177e+25	9.543383e+23	3.124301e+24	3.801649e+24	0.1564594	2.429799e+26	1.737204e+26	1.64177e+26	9.543383e+24	0	3.137834e+17	6.925951e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.130153e+26	0	3.130153e+26	1.415001e+26	0	1.415001e+26	7.575256e+25	0	7.575256e+25	2.830001e+26	0	2.830001e+26	8.432832e+25	0	8.432832e+25	2.701365e+26	0	2.701365e+26	3.900895e+23	8.444498e-10	0.0009839529	4.451517e+12	3.831629e+07	454234	1.608932e-07	5.533666e-14	2.941624e-21	0.2463321	0.5	0.003928407	0.5250669	48.83099	6.072381	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0219341	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1610.315	8447.673	0.006389748	1	5.070913	0.4520687	1	2	0.01518599	0.04332462	
11536	909.0505	3.45e+19	0	0	100000	2	1e-05	3.352685e+26	2.39597e+26	2.26443e+26	1.315399e+25	4.319532e+25	5.247613e+25	2.435711e+25	1.740662e+25	1.645099e+25	9.556317e+23	3.138122e+24	3.812368e+24	0.1565197	2.435711e+26	1.740662e+26	1.645099e+26	9.556317e+24	0	3.137834e+17	6.95049e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.137769e+26	0	3.137769e+26	1.418443e+26	0	1.418443e+26	7.593687e+25	0	7.593687e+25	2.836887e+26	0	2.836887e+26	8.45335e+25	0	8.45335e+25	2.707938e+26	0	2.707938e+26	3.898574e+23	8.449973e-10	0.0009852815	4.451517e+12	3.8486e+07	454505.1	1.611289e-07	5.549887e-14	2.954568e-21	0.2470542	0.5	0.003945692	0.5814819	48.9498	6.087156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02192429	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1614.361	8447.673	0.006389749	1	5.071158	0.4520686	1	2	0.01523979	0.04343003	
11564	909.0505	3.45e+19	0	0	100000	2	1e-05	3.360822e+26	2.400726e+26	2.269009e+26	1.317176e+25	4.340199e+25	5.260759e+25	2.441623e+25	1.744117e+25	1.648425e+25	9.56923e+23	3.153136e+24	3.821919e+24	0.1565319	2.441623e+26	1.744117e+26	1.648425e+26	9.56923e+24	0	3.137834e+17	6.975055e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.145385e+26	0	3.145385e+26	1.421886e+26	0	1.421886e+26	7.612119e+25	0	7.612119e+25	2.843773e+26	0	2.843773e+26	8.473868e+25	0	8.473868e+25	2.71451e+26	0	2.71451e+26	3.896261e+23	8.455436e-10	0.0009866079	4.451517e+12	3.867038e+07	454778.5	1.613841e-07	5.567481e-14	2.968628e-21	0.2478374	0.5	0.00396447	0.6311957	49.06861	6.101931	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02191449	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1618.407	8447.673	0.006389749	1	5.071403	0.4520686	1	2	0.01529366	0.04353545	
11592	909.0505	3.45e+19	0	0	100000	2	1e-05	3.36896e+26	2.405479e+26	2.273584e+26	1.318951e+25	4.362318e+25	5.272489e+25	2.447535e+25	1.74757e+25	1.651749e+25	9.582122e+23	3.169205e+24	3.830441e+24	0.156502	2.447535e+26	1.74757e+26	1.651749e+26	9.582122e+24	0	3.137834e+17	6.999646e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.153001e+26	0	3.153001e+26	1.425329e+26	0	1.425329e+26	7.63055e+25	0	7.63055e+25	2.850658e+26	0	2.850658e+26	8.494386e+25	0	8.494386e+25	2.721083e+26	0	2.721083e+26	3.893954e+23	8.460887e-10	0.0009879322	4.451517e+12	3.88677e+07	455054.4	1.616563e-07	5.58628e-14	2.983677e-21	0.2486742	0.5	0.003984566	0.6750042	49.18742	6.116705	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02190473	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1622.454	8447.673	0.006389748	1	5.071647	0.4520686	1	2	0.01534757	0.04364086	
11620	909.0505	3.45e+19	0	0	100000	2	1e-05	3.377097e+26	2.410228e+26	2.278156e+26	1.320723e+25	4.38572e+25	5.282971e+25	2.453447e+25	1.75102e+25	1.655071e+25	9.594994e+23	3.186207e+24	3.838056e+24	0.1564353	2.453447e+26	1.75102e+26	1.655071e+26	9.594994e+24	0	3.137834e+17	7.024263e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.160617e+26	0	3.160617e+26	1.428772e+26	0	1.428772e+26	7.648981e+25	0	7.648981e+25	2.857544e+26	0	2.857544e+26	8.514904e+25	0	8.514904e+25	2.727656e+26	0	2.727656e+26	3.891655e+23	8.466327e-10	0.0009892544	4.451517e+12	3.907648e+07	455333.1	1.619433e-07	5.606134e-14	2.999597e-21	0.249558	0.5	0.004005827	0.7136089	49.30623	6.13148	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02189499	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1626.501	8447.673	0.006389749	1	5.071891	0.4520686	1	2	0.01540155	0.04374627	
11648	909.0505	3.45e+19	0	0	100000	2	1e-05	3.385235e+26	2.414974e+26	2.282725e+26	1.322492e+25	4.410256e+25	5.292355e+25	2.459359e+25	1.754468e+25	1.65839e+25	9.607845e+23	3.204032e+24	3.844874e+24	0.1563364	2.459359e+26	1.754468e+26	1.65839e+26	9.607845e+24	0	3.137834e+17	7.048906e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.168233e+26	0	3.168233e+26	1.432215e+26	0	1.432215e+26	7.667412e+25	0	7.667412e+25	2.86443e+26	0	2.86443e+26	8.535421e+25	0	8.535421e+25	2.734228e+26	0	2.734228e+26	3.889363e+23	8.471754e-10	0.0009905744	4.451517e+12	3.929537e+07	455614.6	1.622431e-07	5.626912e-14	3.016289e-21	0.2504829	0.5	0.004028118	0.7476279	49.42504	6.146255	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02188528	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1630.548	8447.673	0.006389749	1	5.072135	0.4520686	1	2	0.01545558	0.04385169	
11676	909.0505	3.45e+19	0	0	100000	2	1e-05	3.393373e+26	2.419716e+26	2.28729e+26	1.324258e+25	4.435795e+25	5.300772e+25	2.465271e+25	1.757913e+25	1.661706e+25	9.620676e+23	3.222586e+24	3.850989e+24	0.1562096	2.465271e+26	1.757913e+26	1.661706e+26	9.620676e+24	0	3.137834e+17	7.073574e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.175849e+26	0	3.175849e+26	1.435658e+26	0	1.435658e+26	7.685844e+25	0	7.685844e+25	2.871315e+26	0	2.871315e+26	8.555939e+25	0	8.555939e+25	2.740801e+26	0	2.740801e+26	3.887077e+23	8.47717e-10	0.0009918923	4.451517e+12	3.952321e+07	455899.2	1.62554e-07	5.648498e-14	3.033662e-21	0.2514438	0.5	0.004051319	0.777606	49.54385	6.161029	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02187559	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1634.596	8447.673	0.006389749	1	5.072378	0.4520686	1	2	0.01550967	0.0439571	
11704	909.0505	3.45e+19	0	0	100000	2	1e-05	3.40151e+26	2.424454e+26	2.291852e+26	1.326021e+25	4.462219e+25	5.308339e+25	2.471183e+25	1.761356e+25	1.665021e+25	9.633486e+23	3.241783e+24	3.856485e+24	0.1560583	2.471183e+26	1.761356e+26	1.665021e+26	9.633486e+24	0	3.137834e+17	7.098269e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.183465e+26	0	3.183465e+26	1.4391e+26	0	1.4391e+26	7.704275e+25	0	7.704275e+25	2.878201e+26	0	2.878201e+26	8.576457e+25	0	8.576457e+25	2.747374e+26	0	2.747374e+26	3.884799e+23	8.482575e-10	0.0009932081	4.451517e+12	3.975895e+07	456187	1.628745e-07	5.670789e-14	3.051638e-21	0.2524361	0.5	0.004075325	0.8040231	49.66266	6.175804	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02186593	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1638.644	8447.673	0.006389748	1	5.072621	0.4520686	1	2	0.01556382	0.04406251	
11732	909.0505	3.45e+19	0	0	100000	2	1e-05	3.409648e+26	2.429189e+26	2.296411e+26	1.327782e+25	4.489428e+25	5.315157e+25	2.477094e+25	1.764796e+25	1.668333e+25	9.646276e+23	3.26155e+24	3.861439e+24	0.1558858	2.477094e+26	1.764796e+26	1.668333e+26	9.646276e+24	0	3.137834e+17	7.122989e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.191081e+26	0	3.191081e+26	1.442543e+26	0	1.442543e+26	7.722706e+25	0	7.722706e+25	2.885087e+26	0	2.885087e+26	8.596975e+25	0	8.596975e+25	2.753946e+26	0	2.753946e+26	3.882527e+23	8.487968e-10	0.0009945217	4.451517e+12	4.000169e+07	456478.1	1.632031e-07	5.693695e-14	3.070146e-21	0.2534558	0.5	0.004100042	0.8273023	49.78147	6.190579	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02185629	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1642.693	8447.673	0.006389749	1	5.072863	0.4520686	1	2	0.01561802	0.04416792	
11760	909.0505	3.45e+19	0	0	100000	2	1e-05	3.417785e+26	2.433921e+26	2.300967e+26	1.329539e+25	4.517329e+25	5.321317e+25	2.483006e+25	1.768233e+25	1.671642e+25	9.659046e+23	3.28182e+24	3.865914e+24	0.1556949	2.483006e+26	1.768233e+26	1.671642e+26	9.659046e+24	0	3.137834e+17	7.147734e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.198696e+26	0	3.198696e+26	1.445986e+26	0	1.445986e+26	7.741138e+25	0	7.741138e+25	2.891972e+26	0	2.891972e+26	8.617493e+25	0	8.617493e+25	2.760519e+26	0	2.760519e+26	3.880262e+23	8.493349e-10	0.0009958333	4.451517e+12	4.025061e+07	456772.7	1.635387e-07	5.717137e-14	3.089126e-21	0.2544993	0.5	0.004125389	0.8478162	49.90028	6.205353	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02184667	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1646.742	8447.673	0.006389748	1	5.073105	0.4520686	1	2	0.01567228	0.04427334	
11788	909.0505	3.45e+19	0	0	100000	2	1e-05	3.425923e+26	2.438649e+26	2.305519e+26	1.331294e+25	4.545844e+25	5.326899e+25	2.488918e+25	1.771668e+25	1.67495e+25	9.671795e+23	3.302536e+24	3.86997e+24	0.155488	2.488918e+26	1.771668e+26	1.67495e+26	9.671795e+24	0	3.137834e+17	7.172506e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.206312e+26	0	3.206312e+26	1.449429e+26	0	1.449429e+26	7.759569e+25	0	7.759569e+25	2.898858e+26	0	2.898858e+26	8.638011e+25	0	8.638011e+25	2.767092e+26	0	2.767092e+26	3.878005e+23	8.498719e-10	0.0009971427	4.451517e+12	4.050501e+07	457071	1.638803e-07	5.741045e-14	3.108523e-21	0.2555636	0.5	0.004151293	0.8658934	50.01909	6.220128	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02183708	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1650.792	8447.673	0.006389749	1	5.073347	0.4520686	1	2	0.01572659	0.04437875	
11816	909.0505	3.45e+19	0	0	100000	2	1e-05	3.43406e+26	2.443373e+26	2.310068e+26	1.333046e+25	4.574901e+25	5.331974e+25	2.49483e+25	1.7751e+25	1.678255e+25	9.684525e+23	3.323646e+24	3.873656e+24	0.1552673	2.49483e+26	1.7751e+26	1.678255e+26	9.684525e+24	0	3.137834e+17	7.197303e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.213928e+26	0	3.213928e+26	1.452872e+26	0	1.452872e+26	7.778e+25	0	7.778e+25	2.905743e+26	0	2.905743e+26	8.658528e+25	0	8.658528e+25	2.773664e+26	0	2.773664e+26	3.875753e+23	8.504077e-10	0.00099845	4.451517e+12	4.076424e+07	457372.9	1.642269e-07	5.765356e-14	3.128289e-21	0.2566458	0.5	0.00417769	0.8818233	50.1379	6.234902	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02182751	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1654.841	8447.673	0.006389748	1	5.073589	0.4520686	1	2	0.01578096	0.04448416	
11844	909.0505	3.45e+19	0	0	100000	2	1e-05	3.442198e+26	2.448094e+26	2.314614e+26	1.334796e+25	4.604439e+25	5.336604e+25	2.500742e+25	1.77853e+25	1.681557e+25	9.697234e+23	3.345105e+24	3.87702e+24	0.1550348	2.500742e+26	1.77853e+26	1.681557e+26	9.697234e+24	0	3.137834e+17	7.222125e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.221544e+26	0	3.221544e+26	1.456315e+26	0	1.456315e+26	7.796431e+25	0	7.796431e+25	2.912629e+26	0	2.912629e+26	8.679046e+25	0	8.679046e+25	2.780237e+26	0	2.780237e+26	3.873509e+23	8.509424e-10	0.0009997553	4.451517e+12	4.102777e+07	457678.6	1.645778e-07	5.790016e-14	3.148382e-21	0.2577436	0.5	0.004204523	0.8958609	50.25671	6.249677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02181797	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1658.892	8447.673	0.006389748	1	5.07383	0.4520686	1	2	0.01583539	0.04458957	
11872	909.0505	3.45e+19	0	0	100000	2	1e-05	3.450336e+26	2.452811e+26	2.319157e+26	1.336542e+25	4.634401e+25	5.340844e+25	2.506654e+25	1.781957e+25	1.684858e+25	9.709924e+23	3.366873e+24	3.8801e+24	0.154792	2.506654e+26	1.781957e+26	1.684858e+26	9.709924e+24	0	3.137834e+17	7.246973e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22916e+26	0	3.22916e+26	1.459757e+26	0	1.459757e+26	7.814863e+25	0	7.814863e+25	2.919515e+26	0	2.919515e+26	8.699564e+25	0	8.699564e+25	2.78681e+26	0	2.78681e+26	3.871271e+23	8.51476e-10	0.001001058	4.451517e+12	4.129508e+07	457988.3	1.649322e-07	5.814978e-14	3.168764e-21	0.2588547	0.5	0.004231742	0.9082311	50.37552	6.264452	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02180844	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1662.943	8447.673	0.006389748	1	5.074071	0.4520686	1	2	0.01588987	0.04469499	
11900	909.0505	3.45e+19	0	0	100000	2	1e-05	3.458473e+26	2.457525e+26	2.323696e+26	1.338286e+25	4.664741e+25	5.344742e+25	2.512566e+25	1.785381e+25	1.688155e+25	9.722593e+23	3.388914e+24	3.882932e+24	0.1545405	2.512566e+26	1.785381e+26	1.688155e+26	9.722593e+24	0	3.137834e+17	7.271846e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.236776e+26	0	3.236776e+26	1.4632e+26	0	1.4632e+26	7.833294e+25	0	7.833294e+25	2.9264e+26	0	2.9264e+26	8.720082e+25	0	8.720082e+25	2.793382e+26	0	2.793382e+26	3.869041e+23	8.520084e-10	0.00100236	4.451517e+12	4.156576e+07	458301.9	1.652894e-07	5.840199e-14	3.189402e-21	0.2599775	0.5	0.004259303	0.9191319	50.49433	6.279226	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02179894	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1666.994	8447.673	0.006389748	1	5.074311	0.4520686	1	2	0.01594441	0.0448004	
11928	909.0505	3.45e+19	0	0	100000	2	1e-05	3.466611e+26	2.462235e+26	2.328233e+26	1.340028e+25	4.695414e+25	5.348342e+25	2.518478e+25	1.788803e+25	1.691451e+25	9.735243e+23	3.411198e+24	3.885547e+24	0.1542816	2.518478e+26	1.788803e+26	1.691451e+26	9.735243e+24	0	3.137834e+17	7.296745e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.244392e+26	0	3.244392e+26	1.466643e+26	0	1.466643e+26	7.851725e+25	0	7.851725e+25	2.933286e+26	0	2.933286e+26	8.7406e+25	0	8.7406e+25	2.799955e+26	0	2.799955e+26	3.866816e+23	8.525397e-10	0.001003659	4.451517e+12	4.183942e+07	458619.6	1.656491e-07	5.865643e-14	3.210267e-21	0.2611101	0.5	0.004287167	0.9287378	50.61314	6.294001	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02178946	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1671.046	8447.673	0.006389749	1	5.074551	0.4520686	1	2	0.015999	0.04490581	
11956	909.0505	3.45e+19	0	0	100000	2	1e-05	3.474748e+26	2.466942e+26	2.332766e+26	1.341766e+25	4.726382e+25	5.351681e+25	2.52439e+25	1.792223e+25	1.694744e+25	9.747873e+23	3.433696e+24	3.887973e+24	0.1540163	2.52439e+26	1.792223e+26	1.694744e+26	9.747873e+24	0	3.137834e+17	7.321669e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.252008e+26	0	3.252008e+26	1.470086e+26	0	1.470086e+26	7.870157e+25	0	7.870157e+25	2.940172e+26	0	2.940172e+26	8.761118e+25	0	8.761118e+25	2.806528e+26	0	2.806528e+26	3.864599e+23	8.530699e-10	0.001004956	4.451517e+12	4.211571e+07	458941.4	1.660106e-07	5.891275e-14	3.231333e-21	0.2622511	0.5	0.0043153	0.9372027	50.73195	6.308776	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02178001	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1675.098	8447.673	0.006389748	1	5.074791	0.4520686	1	2	0.01605365	0.04501122	
11984	909.0505	3.45e+19	0	0	100000	2	1e-05	3.482886e+26	2.471645e+26	2.337295e+26	1.343502e+25	4.757612e+25	5.354792e+25	2.530302e+25	1.79564e+25	1.698035e+25	9.760483e+23	3.456385e+24	3.890234e+24	0.1537458	2.530302e+26	1.79564e+26	1.698035e+26	9.760483e+24	0	3.137834e+17	7.346619e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.259624e+26	0	3.259624e+26	1.473529e+26	0	1.473529e+26	7.888588e+25	0	7.888588e+25	2.947057e+26	0	2.947057e+26	8.781636e+25	0	8.781636e+25	2.8131e+26	0	2.8131e+26	3.862387e+23	8.53599e-10	0.00100625	4.451517e+12	4.239434e+07	459267.5	1.663737e-07	5.917069e-14	3.252578e-21	0.2633993	0.5	0.004343671	0.9446621	50.85076	6.32355	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02177057	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	1679.15	8447.673	0.006389748	1	5.07503	0.4520686	1	2	0.01610835	0.04511664	
