Time (s),Average dC (atm/m^3)
8120000.0,3.08762930499175e+23
8130000.0,3.0876295662710976e+23
8140000.0,3.0876279665945825e+23
8150000.0,3.087631733239458e+23
8160000.0,3.087629869455464e+23
8170000.0,3.087629094668527e+23
8180000.0,3.087635616652522e+23
8190000.0,3.0876371812518776e+23
8200000.0,3.0876349465699124e+23
8210000.0,3.087631234993394e+23
8220000.0,3.087636010780259e+23
8230000.0,3.0876328732574934e+23
8240000.0,3.087634770331114e+23
8250000.0,3.087634372264456e+23
8260000.0,3.087634533037511e+23
8270000.0,3.087634046331943e+23
8280000.0,3.087632906342758e+23
8290000.0,3.0876317007266884e+23
8300000.0,3.087630265269366e+23
8310000.0,3.087629259857368e+23
8320000.0,3.087628153830935e+23
8330000.0,3.087630062187492e+23
8340000.0,3.0876286794156856e+23
8350000.0,3.08762690344325e+23
8360000.0,3.087625927121974e+23
8370000.0,3.08762544572608e+23
8380000.0,3.087626309605586e+23
8390000.0,3.087626230131691e+23
8400000.0,3.087626361066212e+23
8410000.0,3.08762664462057e+23
8420000.0,3.0876296719638305e+23
8430000.0,3.0876290626327796e+23
8440000.0,3.087628014165849e+23
8450000.0,3.087627224785724e+23
8460000.0,3.087628206169389e+23
8470000.0,3.08762793132328e+23
8480000.0,3.087630784832411e+23
8490000.0,3.0876287859333824e+23
8500000.0,3.087629205254983e+23
8510000.0,3.087628608095359e+23
8520000.0,3.0876278260945864e+23
8530000.0,3.0876269236887554e+23
8540000.0,3.0876288976106254e+23
8550000.0,3.0876315285897176e+23
8560000.0,3.0876317856825374e+23
8570000.0,3.0876303867515086e+23
8580000.0,3.0876293384440024e+23
8590000.0,3.0876291759501217e+23
8600000.0,3.087628751886894e+23
8610000.0,3.08763217212189e+23
8620000.0,3.0876303817163084e+23
8630000.0,3.08762945569281e+23
8640000.0,3.08762891892232e+23
8650000.0,3.087631432874308e+23
8660000.0,3.0876305409935814e+23
8670000.0,3.0876300291073176e+23
8680000.0,3.087629843387895e+23
8690000.0,3.087628751554659e+23
8700000.0,3.0876285147168176e+23
8710000.0,3.087628283400736e+23
8720000.0,3.087631364234284e+23
8730000.0,3.0876317289204724e+23
8740000.0,3.087630262488454e+23
8750000.0,3.0876289978218057e+23
8760000.0,3.087628090717414e+23
8770000.0,3.087628388405847e+23
8780000.0,3.0876317460573805e+23
8790000.0,3.087630579194556e+23
8800000.0,3.087632242062422e+23
8810000.0,3.087631220226369e+23
8820000.0,3.0876294286641686e+23
8830000.0,3.0876292134844744e+23
8840000.0,3.0876307383163136e+23
8850000.0,3.0876288087783604e+23
8860000.0,3.0876275461795525e+23
8870000.0,3.0876277371192245e+23
8880000.0,3.08762792327852e+23
8890000.0,3.0876297441759237e+23
8900000.0,3.087629404642063e+23
8910000.0,3.08762821917353e+23
8920000.0,3.0876273288383294e+23
8930000.0,3.087627067972342e+23
8940000.0,3.087627994347572e+23
8950000.0,3.087629899794812e+23
8960000.0,3.087630367099291e+23
8970000.0,3.087629742575267e+23
8980000.0,3.0876314247381754e+23
8990000.0,3.0876297260651975e+23
9000000.0,3.087628644210197e+23
9010000.0,3.087627059278529e+23
9020000.0,3.0876270674788655e+23
9030000.0,3.0876274751946825e+23
9040000.0,3.087631298658007e+23
9050000.0,3.087630452772072e+23
9060000.0,3.087630686109957e+23
9070000.0,3.08762930374878e+23
9080000.0,3.087628465460546e+23
9090000.0,3.087628179857582e+23
9100000.0,3.087628705338603e+23
9110000.0,3.087627740201979e+23
9120000.0,3.08763062749564e+23
9130000.0,3.087628627449796e+23
9140000.0,3.0876273512424874e+23
9150000.0,3.087627219995292e+23
9160000.0,3.087627392192555e+23
9170000.0,3.087631069091424e+23
9180000.0,3.08762921616842e+23
9190000.0,3.0876299620384055e+23
9200000.0,3.0876289270145306e+23
9210000.0,3.087628626749104e+23
9220000.0,3.0876321170298724e+23
9230000.0,3.087632817675495e+23
9240000.0,3.0876305491942826e+23
9250000.0,3.087628808912019e+23
9260000.0,3.087628545774122e+23
9270000.0,3.087628336741565e+23
9280000.0,3.0876277499977926e+23
9290000.0,3.0876267098871476e+23
9300000.0,3.0876278947242956e+23
9310000.0,3.0876266256497064e+23
9320000.0,3.0876278485852504e+23
9330000.0,3.0876263090210667e+23
9340000.0,3.087625237212674e+23
9350000.0,3.087626228309253e+23
9360000.0,3.0876250444253915e+23
9370000.0,3.0876237695271086e+23
9380000.0,3.087623952944961e+23
9390000.0,3.08762390823931e+23
9400000.0,3.087624926281984e+23
9410000.0,3.0876252682797125e+23
9420000.0,3.08762469370918e+23
9430000.0,3.0876269678791705e+23
9440000.0,3.087630481508866e+23
9450000.0,3.0876291191153724e+23
9460000.0,3.087629274995108e+23
9470000.0,3.087628013156844e+23
9480000.0,3.087627244324632e+23
9490000.0,3.0876267773273174e+23
9500000.0,3.087627469219621e+23
9510000.0,3.087632461913489e+23
9520000.0,3.087632010983003e+23
9530000.0,3.087629843348295e+23
9540000.0,3.087634326553128e+23
9550000.0,3.087631219579596e+23
9560000.0,3.087629446775136e+23
9570000.0,3.087629094781949e+23
9580000.0,3.0876281049236015e+23
9590000.0,3.0876282613778395e+23
9600000.0,3.087628517946117e+23
9610000.0,3.087629577885842e+23
9620000.0,3.0876292693380565e+23
9630000.0,3.087628639035344e+23
9640000.0,3.0876272178651905e+23
9650000.0,3.087627174489053e+23
9660000.0,3.087625910170404e+23
9670000.0,3.08762726340759e+23
9680000.0,3.0876270796175544e+23
9690000.0,3.087627961276608e+23
9700000.0,3.087626730082833e+23
9710000.0,3.087628748361392e+23
9720000.0,3.0876274445807395e+23
9730000.0,3.087627776762412e+23
9740000.0,3.08762739250299e+23
9750000.0,3.087627409401176e+23
9760000.0,3.0876313177076515e+23
9770000.0,3.0876328285132046e+23
9780000.0,3.0876307504901555e+23
9790000.0,3.087629831133572e+23
9800000.0,3.08762865108199e+23
9810000.0,3.0876278684471924e+23
9820000.0,3.087627652692293e+23
9830000.0,3.087629180474802e+23
9840000.0,3.0876315217465925e+23
9850000.0,3.087630755969362e+23
9860000.0,3.0876296331528e+23
9870000.0,3.0876279813818784e+23
9880000.0,3.087629415581197e+23
9890000.0,3.0876279552808816e+23
9900000.0,3.087627220007826e+23
9910000.0,3.087628187699701e+23
9920000.0,3.0876284474370066e+23
9930000.0,3.087627350800972e+23
9940000.0,3.0876337485380786e+23
9950000.0,3.0876304678837535e+23
9960000.0,3.0876278965035804e+23
9970000.0,3.087627514370954e+23
9980000.0,3.0876302689887606e+23
9990000.0,3.087631118870717e+23
10000000.0,3.087628882814206e+23
