label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dv,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state,block,physical_metric
baseline_v5_C2_resolution_escape_trial_00188,2.001603064593336,0.8430463664664254,0.6121520424463328,0.4761276767103741,0.12353209202800675,0.0604872084580349,0.0592018713865278,1.7583419535689114e-08,394849.6190002734,24951970172222.617,5.730227647333871e+19,1.3423322185038415,1.3243669185207312,0.026182444366117778,1.8705503395698422,0.5459297706339893,0.6505482147810793,0.0,2.777419510855963,3.0429047777562093,89.84740972783581,9.141894172612839e+18,9.66605886657833e+18,7.809911080847329e+18,-0.09260334639845279,4.025496593892749,11.454833427316121,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2703047270952337e-105,4.149776582783888e-87,2.2216128469755946e-105,0.6793290021474196,1.0600921147567661e-19,7.090093892045954e-19,2.7553511441504964e-20,700.0,800.0,1.35,124.5410803665928,170.064528196607,226.63801898418052,316.41826772107316,34.693670638756984,45.523447830014206,56.57349078757352,146.35373952446616,89.78024873689264,0.75,350.0,2.5406738627100425,1.860577694104855,1.3961393994674802,2.8,70.60731272081807,69.75829521549623,59.5197254052045,1.2671377319244297,0.10524005784986505,63.21567028161873,84.1128302704078,84.11197080424613,79.20483697485777,51.584561496777305,20.145829871870472,3.4659502050438316,22.34372791387136,23.474334666016798,33.25490170391735,88.23211486410077,89.33218370239834,29.777418150817788,10.114330262154756,10.292597255074433,14.618327098393168,39.27825114615034,67.80766132229931,83.31791875458794,baseline,0.9977692146819307,0.6977293223158728,0.26352877243033196,0.0010012945030028662,8.159767375180898e-05,0.31386865438878786,0.21324317986562483,0.004617914990442336,0.0004369428168291604,4.775444462223766e-05,1.0320570811703575,1.1340282675381643,6.05119015062864,6.069640796171089,6.96184411844783,10.499746109471795,10.562494642078038,6.792646206478023,5.45897081304866,5.382188760813815,6.099698783689019,9.132569442081914,12.046071863013394,13.216083285923602,0.03875511321534996,0.04565855581608386,0.0,0.0,0.06240258900762199,0.34195216952580987,4.212030615493291,188,TrialState.COMPLETE,C2_resolution_escape,2.001603064593336
baseline_v5_E_all_wide_trial_00381,2.0018427942853654,0.7886176504572739,0.645583386824777,0.5210698834396876,0.14517945110818836,0.01863022521344984,0.1815520254482461,3.3479266406535565e-06,1344063.8950225178,7575754474202.666,7.5948994716228e+19,2.6784285530193466,4.77666612573731,0.026951052929147096,0.10806277583256173,1.137015557268878,0.2599501346165934,0.0,2.563518512694982,0.9538441258987947,85.16979673534628,9.905833329301699e+18,1.0105480470387282e+19,9.31048889032953e+18,-0.035584480879138534,4.574782153049836,3.0178716227287983,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.764985423693912e-105,7.521897844702516e-88,4.2863809178142434e-106,0.11384853951463055,1.405056402250218e-19,2.7220006113948824e-18,5.517203884513086e-20,700.0,800.0,1.35,116.9357271130195,152.12720821741533,179.3553779683191,196.73145576316955,31.765930377673214,35.191481104395834,27.22816975090376,44.60424754575422,17.37607779485046,0.75,350.0,1.6823896393360322,1.2932036160290752,1.0968807180006597,2.8,74.89455899096572,71.99149057319245,61.90314129803224,0.9990278514240578,0.07432258381566301,64.32150578862999,84.29479189944118,82.26648910967528,76.06244223406001,40.614829948464994,17.93630435107304,5.0435653579406,18.105686616554966,20.93574832487898,30.243931071678745,87.54922024056623,88.51757713797446,27.983691763086377,9.438004487646351,11.378261196792156,16.816269954411812,48.95352037010688,68.11958793370357,78.79622090458096,baseline,0.3718840550290568,0.30302183732753063,0.12756080406376571,0.0003877957313350078,2.884864685360409e-05,0.12289011166875859,0.09961906337599119,0.002460108768619043,0.0002655310370420117,2.9625826681822628e-05,1.001329872906321,1.096677292637277,6.627870337450264,6.76973926460104,7.7253668262252555,11.451364112278371,11.40807142956303,7.588727773382561,6.144313501243702,6.255630630156584,7.080056945461316,10.42918957265951,13.94384218418634,16.160184111651766,0.13740233374494817,0.05330200308052067,0.0,0.0,0.0,0.39425764230847465,1.580341747520017,381,TrialState.COMPLETE,E_all_wide,2.0018427942853654
baseline_v5_C2_resolution_escape_trial_00147,2.0033804375121282,0.8383873091257517,0.6114862420428196,0.4817444071673999,0.12600141301653808,0.07272788187169471,0.06274586026309739,3.917243427994528e-08,372760.56941021804,25205957077349.45,5.777179541111468e+19,1.0851516632212426,1.0811533204632136,0.024835414102382398,1.3641638503723719,0.5843463721900682,0.6220357549597898,0.0,2.6419363800257325,2.408337331943497,89.5646504210059,8.778571292745008e+18,9.239730102124673e+18,7.589307667962355e+18,-0.08545712607716123,3.923064484001722,9.177790942263373,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2836753784249575e-105,4.296953151734096e-87,2.3041372621210505e-105,0.7016945941916614,1.0687782151056216e-19,5.797423345748749e-19,2.227658368474916e-20,700.0,800.0,1.35,124.27764994068569,169.4015064635051,224.61329294492586,306.8668950128375,34.7129995196798,45.123856522819395,55.21178648142077,137.46538854933243,82.25360206791166,0.75,350.0,2.4692041984966457,1.8114767773859626,1.3662009536010848,2.8,71.97581741409817,70.71076766062095,60.7484481237065,1.4027555406323462,0.11628238153002783,64.2631278226892,84.80679327280862,84.53043032909434,79.63414982775109,52.17576008790895,20.278273686555764,3.52850511755988,21.269848837521113,22.763546782836833,32.35600610950643,88.52184351772951,89.74449172579595,29.0522710033725,9.71353255555633,10.115205224775496,14.47923571661599,39.1605643319838,68.28555092806987,83.89799125508567,baseline,1.0491887868711336,0.7578622018530455,0.28912548240928704,0.0011254524604682788,9.095761762019777e-05,0.32921015468185244,0.22862829232585463,0.005034314318525231,0.0004824525942257444,5.301291120056758e-05,1.0121737949774092,1.162709646442824,5.705144961509592,5.767823354689185,6.606420284377787,10.074275489177689,10.139134935056394,6.4498428887651835,5.1504640169532,5.1257361538043105,5.802770618475172,8.658641265788718,11.435692932780148,12.573450614443239,0.03373404083377961,0.04284998350170415,0.0,0.0,0.052464746982722625,0.3430396251675206,3.438320816267613,147,TrialState.COMPLETE,C2_resolution_escape,2.0033804375121282
baseline_v5_E_all_wide_trial_00461,2.0037323076459517,0.8122079286047211,0.6151072621523682,0.512180814117951,0.09069261757275895,0.05318121351218731,0.19622451504885344,4.341288487312408e-06,1061399.8106349094,6395606452831.973,7.855874184130457e+19,2.841672661757337,2.8806247565255063,0.02012412605768237,0.11503439634116283,1.5603309335603,0.3276417226655738,0.0,2.5069148842170206,0.9812257211024987,96.97758767731,6.562009414306945e+18,6.729133031022838e+18,6.040743077870069e+18,-0.04686874922790286,4.662624305846357,3.01375604584869,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.829125000266433e-105,9.913318511163092e-88,5.697002526474757e-106,0.14878079263743954,1.4533367240641346e-19,1.6554422716542082e-18,5.856120038074684e-20,700.0,800.0,1.35,135.5149595798468,183.00545254809677,230.11607811267643,275.08074396145605,38.53737190253679,47.49049296824998,47.110625564579664,92.07529141335928,44.96466584877962,0.75,350.0,2.029892085820796,1.5031286780330242,1.1953999312762607,2.8,77.33104252235998,74.87135901278239,65.97591329574769,1.5005624690392716,0.11469095281863989,68.0610247721293,85.44745974546116,83.65040223762526,77.98534367706999,44.970169826916965,21.749635725552952,6.220660773484073,16.399548840161916,18.818803091484288,27.114918222380233,87.96052007897741,89.33883580379889,25.189224792507872,9.05537917912985,10.788227559002065,15.849234824384613,45.95908750610304,65.81819195261149,79.25161802517314,baseline,0.4374459579376786,0.35933931768994093,0.15437829863755226,0.0005540932733783935,4.283591489956017e-05,0.14173631146000906,0.11566770478235067,0.0029989960286994116,0.0003144734774415899,3.707803385548172e-05,1.000496716589195,1.1394320545330179,5.831962679540422,5.950498578043378,6.754790183234532,10.538363358709939,10.546430407467572,6.622229008611863,5.355424763948964,5.44570249859033,6.116736541960441,9.067743670951291,12.43185784835812,14.527684123308934,0.1148023689534463,0.05548655195796319,0.0,0.0,0.012306930574131344,0.4030688075236681,1.578404624117585,461,TrialState.COMPLETE,E_all_wide,2.0037323076459517
baseline_v5_C2_resolution_escape_trial_00158,2.003938040879199,0.8513277511857421,0.6110724869196407,0.48533484753954476,0.11884196557462859,0.07548701069857824,0.047849143302533245,5.4390085334890037e-08,357289.88242756505,25442176610456.887,5.5823768055372366e+19,1.0944863513467307,1.1459534043668604,0.02489301707503844,1.3821539350633696,0.6321719460352301,0.5697937370142233,0.0,2.7186855072376273,2.3207790375575974,91.30893084949756,8.525710664774302e+18,8.950410164802626e+18,7.429580502212739e+18,-0.08087864510867127,4.056180591434848,8.88195689072074,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2278389515062562e-105,4.422673793458201e-87,2.355613261699484e-105,0.7297802948317009,1.0327397090243889e-19,6.103599683542341e-19,2.2459308587152413e-20,700.0,800.0,1.35,126.48319747059044,171.22105973253164,224.01613477930275,297.73583247533236,35.17426662109288,44.7378622619412,52.7950750467711,126.51477274280072,73.71969769602961,0.75,350.0,2.353955611729069,1.7388972649768222,1.3290820894158233,2.8,72.17981731855221,70.72928165584355,60.432258095793706,1.3274739138655383,0.10917302095388469,63.967554609392415,84.93895791049987,84.55964974289154,79.509839714749,51.603133400628565,19.540519922964748,3.319005428089498,21.386445712566324,23.018451152757134,32.91053588063958,88.99008537149889,90.15688298143738,29.56976667691708,9.776730119216785,10.253965140816382,14.771189713874872,40.00679137303628,69.44015761516543,84.60744089883464,baseline,0.913885628085157,0.6594302912020702,0.24844097723179373,0.000944569306543495,7.527689373139014e-05,0.2867885599176949,0.19875995950281375,0.004303323810570846,0.0004121872266868607,4.478121364047839e-05,1.0100573281588947,1.1709907841371479,5.519851340796306,5.592836900197254,6.408765046334911,9.681496145329016,9.733868720715,6.260680801819102,4.997523410365644,4.987625156789281,5.646935995956274,8.385771902524578,11.018910274643142,12.073508891862224,0.04458627738151269,0.03874740387659087,0.0,0.0,0.04360127018155402,0.34243813082015817,3.399833241685992,158,TrialState.COMPLETE,C2_resolution_escape,2.003938040879199
baseline_v5_C2_resolution_escape_trial_00165,2.003985736672574,0.8323761115034397,0.6232028793089295,0.49126388562028983,0.14443625488311854,0.056871087298759594,0.048719743789478846,4.686204590386434e-08,384551.0841238651,25906927523294.44,5.593578639084866e+19,1.0912205345748958,1.1399715746390224,0.023822095426310166,1.6115956519130654,0.5921052612717126,0.5773575095125657,0.0,2.4657847086140916,2.58831524965926,85.57256074218135,9.394268325108034e+18,9.814153804724537e+18,8.288379794245617e+18,-0.07338321652809217,3.621158910658978,9.689230008789757,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2310758875989366e-105,3.920174489446258e-87,2.0887834818343718e-105,0.646466859491369,1.0348120482307003e-19,6.074101551543582e-19,2.239280725079194e-20,700.0,800.0,1.35,118.1374390640937,160.14249564124995,209.83856677018298,275.5467019310104,32.564878321912346,42.00505657715625,49.69607112893303,115.40420628976042,65.7081351608274,0.75,350.0,2.3324248782938035,1.7206344938465807,1.313136599111409,2.8,73.68532591647629,72.5020021271762,62.884203278440275,1.7195746201289412,0.14288730731296337,66.21462939218273,85.6063590016813,85.36931183810144,80.68686078080007,54.12058640769359,22.25589577835492,4.180972396228805,19.998431341348194,21.376039116460948,30.585447942334778,88.48002270901321,89.99347102437457,27.45024435330554,9.201412099858242,9.550613284618592,13.71998361773497,37.654540195453244,66.80195090307579,83.67317996140996,baseline,0.8760633553635334,0.6250852903469222,0.23534785330239671,0.0009599499844606425,7.606492919333741e-05,0.2744527340955673,0.1883623558914484,0.0040650464939330395,0.00039427881229988325,4.4806717417816103e-05,1.0144119078173763,1.12615450689288,5.440179386811977,5.49687346601592,6.295000925922566,9.799442720873385,9.863565603383275,6.144070800692945,4.917776164364897,4.891712521388536,5.525064095848377,8.220808350359244,10.941759039756981,12.145802835643819,0.042822803929406086,0.04773026707709057,0.0,0.0,0.036334292542934236,0.3473228639280923,3.4945369409431586,165,TrialState.COMPLETE,C2_resolution_escape,2.003985736672574
baseline_v5_C2_resolution_escape_trial_00184,2.004792815686994,0.8645928499031068,0.6169752620008974,0.4825988175469984,0.12250969286076747,0.044739662081678865,0.06471268068632802,2.4120110841514166e-08,403479.6616838251,24571849119544.68,5.8034024003641655e+19,1.4456992076136772,1.2177728091035598,0.03294881068784834,1.6547784390828884,0.6200928054223883,0.5817269471837727,0.0,2.8479199162479754,2.690880767083268,90.22680837721765,9.25619249646891e+18,9.742078949794222e+18,8.021695532242133e+18,-0.08438547069351653,3.928213774007183,10.34842040038109,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2911193107604172e-105,3.3086689989051264e-87,1.7757988849535908e-105,0.5395729286226607,1.0736294440673706e-19,6.535920024784902e-19,2.967966755259419e-20,700.0,800.0,1.35,124.41740536602754,167.9150188025788,218.23580588318555,287.0285240164538,34.19059698880989,43.49761343655126,50.32078708060675,119.11350521387499,68.79271813326824,0.75,350.0,2.3069804676607375,1.7093677865344448,1.31522195844476,2.8,70.47307682306223,69.30135364757257,58.91517955853905,1.1568364351382834,0.09466669134827405,62.83130576360719,84.51283490781685,84.36138466147766,79.56725505594066,52.46514269563353,21.25294506756268,3.7636618293534845,22.417694400122585,23.864351760712974,33.86333205163983,88.59516506807789,89.61731749553853,30.15181254037071,9.645473699057417,9.95930454516888,14.18163388188059,38.35337409335835,66.66220874796211,82.9558976480693,baseline,1.1042201755694492,0.7874230875453434,0.2988786695153798,0.0010778824833010978,8.44904273150406e-05,0.3552341336212872,0.245347548652389,0.005309836475356381,0.0005003388242743849,5.477985670057968e-05,1.017376016354783,1.1230766985228864,6.005008601245745,6.046871504169106,6.922609720305737,10.246920614300544,10.287931322685889,6.772617859122772,5.486457259504442,5.433963244701078,6.1614709863141135,9.176173374532777,12.08434584565093,13.280385742720517,0.05257823565396708,0.04985673532727992,0.0,0.0,0.039676953518755886,0.3190962288201901,3.888214371070388,184,TrialState.COMPLETE,C2_resolution_escape,2.004792815686994
baseline_v5_C2_resolution_escape_trial_00181,2.004873917816745,0.8550024918767383,0.609869369618578,0.4821593767203552,0.11663014761128125,0.06197017022111577,0.0607913609810003,3.1467795223955715e-08,400799.53188925807,22922221360119.42,5.751238333740561e+19,1.2811776418464458,1.3187319872783998,0.028032957091829378,1.4734080303028079,0.6225222155706006,0.5921406201452802,0.0,2.763875507731569,2.5854648240072255,91.59952105739453,8.585196886137182e+18,9.034293635221388e+18,7.429608827121905e+18,-0.08492825349370511,3.997665991494639,9.893664059664484,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2762947576447185e-105,3.9469384728276276e-87,2.1145561666112236e-105,0.6454108445759464,1.0639790917420038e-19,7.06505276179104e-19,2.6299334108843628e-20,700.0,800.0,1.35,126.90086257403055,172.30541703748383,226.64215207458383,305.6897434514728,35.30134151663603,45.40455446345328,54.3367350371,133.38432641398896,79.04759137688896,0.75,350.0,2.4088862538120384,1.7741156877556097,1.348777094875431,2.8,71.47860524687188,70.21433779275714,59.95285582698822,1.2750925954329688,0.10515537418755859,63.61593735696825,84.66149505454051,84.42916756594371,79.51363120245088,52.0528411792784,20.794499911399935,3.7013179307385164,21.619976132703133,23.10529981208085,32.913160828703745,88.36940092369322,89.48424636778526,29.45774702981699,9.65150079236129,10.019354363685695,14.34951088790768,38.88344674859887,67.23119337563666,83.11107061819332,baseline,0.9655075656082989,0.6909529837223671,0.26232748663175237,0.000985555375245274,7.90019403864546e-05,0.3067004002817348,0.2117324412100063,0.0046118448109396986,0.0004396034447121713,4.8404048624222486e-05,1.0152272810117824,1.148606898805887,5.935911054816683,5.989409411439647,6.871655857676283,10.354520925498564,10.410519256086793,6.712550087148487,5.380303752816485,5.339745629160586,6.05958852253809,9.05910022731178,11.97386710951869,13.187563047019545,0.04502258777656903,0.04698772769693029,0.0,0.0,0.04893160735004989,0.3332605990981602,3.726126218288758,181,TrialState.COMPLETE,C2_resolution_escape,2.004873917816745
baseline_v5_C2_resolution_escape_trial_00144,2.0049045512148944,0.8336334503625724,0.6117789246517532,0.48070956943478216,0.1299352021465112,0.06958299031288588,0.06321627821631794,4.009701649067621e-08,375232.2099000142,25318281875419.168,5.783440641561951e+19,1.08346235255209,1.0056367865977105,0.024299268563146896,1.3750445599484282,0.5858982009830798,0.644762105992163,0.0,2.587172819431847,2.4058706332662263,88.64309771896833,8.867517559928337e+18,9.33876285566302e+18,7.647270416920985e+18,-0.08678289961437717,3.845236949248787,9.124641307367718,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2854542615174757e-105,4.3502496810000125e-87,2.3332201286412314e-105,0.7101666749618881,1.069936518688961e-19,5.393649019365006e-19,2.224218536763643e-20,700.0,800.0,1.35,123.13184993795493,168.56929658730945,225.4867137520174,313.65680434345376,34.48875221898659,45.43744664935453,56.917417164707956,145.0875077561443,88.17009059143635,0.75,350.0,2.547324713317494,1.8606994909123151,1.391021223043779,2.8,72.39378958934734,71.1561315578782,61.39678903555611,1.5047675361162098,0.12552732373943717,64.84646831553918,85.00821150208748,84.73120946941481,79.91747711066326,52.80716022001807,20.92091665212284,3.711866800546584,20.890105550134276,22.365372796498125,31.787580011620946,88.48052303869,89.78727872483132,28.54934751240187,9.571600449000723,9.974518775896897,14.2759087775865,38.655996440979365,67.77701829628319,83.82879247422468,baseline,1.085929508274514,0.7854421840720232,0.2997430548922019,0.0011933487617918743,9.790572445814247e-05,0.3401056713709691,0.23641569974278648,0.0052122057118499645,0.0005006825301108581,5.564101008484314e-05,1.0118121620583074,1.1552093312194776,5.630175352243883,5.693053461551664,6.515887897930746,10.013516076432003,10.087096045704767,6.360626351094712,5.080082377540827,5.057856054945513,5.71985034459361,8.531631133290723,11.301564369063856,12.459285084218651,0.0298417930999132,0.04437406806799545,0.0,0.0,0.05968248657745421,0.34488577610705273,3.393324920173697,144,TrialState.COMPLETE,C2_resolution_escape,2.0049045512148944
baseline_v5_C2_resolution_escape_trial_00198,2.0052016168882694,0.8257979429108708,0.6102277970293863,0.48822187257363053,0.12401368119487122,0.05872733585128087,0.0699859339389007,2.1395600460418414e-08,378351.7567866417,23224247586329.066,5.8742975130910966e+19,1.3674299388866502,1.630511274744359,0.02331293197673975,1.8329868960019085,0.511447914916844,0.6013743553641296,0.0,2.485439915554917,3.2201408622527223,89.55454675187833,8.261363638228592e+18,8.647032870920971e+18,7.237713202856259e+18,-0.07726573988154746,3.6361841699761794,11.715871749386089,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.3111606587626303e-105,2.7264136821846943e-87,1.4668719341892955e-105,0.44300838447913327,1.0867450399218529e-19,8.772517695792904e-19,2.8076820851468505e-20,700.0,800.0,1.35,123.87775813206534,169.408159514576,226.68566845626682,313.2816485234115,34.323211380187004,45.53040138251066,57.277508941690826,143.8734890088355,86.59598006714467,0.75,350.0,2.528958008663862,1.8492713067723077,1.3820090641674205,2.8,73.3043621302137,72.59876827023203,63.357846512192864,1.9020538537154545,0.16099842423609756,66.6386433473184,85.13953375878202,85.18394731821637,80.71144771547173,54.80047550584337,23.656829479832414,4.708391283710487,19.885540427400255,20.813283688376963,29.498182501488966,87.05937871084744,88.70554596650672,26.437228617828296,9.21278355795313,9.328416393453342,13.205073896199847,36.10681081513174,64.11324321715571,81.60416459106338,baseline,0.7836368951836831,0.5492465725731304,0.209385913475758,0.0008953206397892989,7.36787741435987e-05,0.245033188599877,0.16683110471331952,0.003663173102225335,0.0003538363045610766,4.11001511576384e-05,1.0333380230322555,1.1204811388063158,6.02646054720237,6.038701468817893,6.9345850728424026,11.037672114797317,11.133381930483045,6.754142957748874,5.402649494664979,5.320805183616976,6.022551507763834,9.089050505922662,12.229573466707322,13.68740302507498,0.041994266323724126,0.057955679013744966,0.0,0.0,0.056758170222423805,0.35453482253179947,4.150319443656773,198,TrialState.COMPLETE,C2_resolution_escape,2.0052016168882694
baseline_v5_C2_resolution_escape_trial_00163,2.0054058312519785,0.8317631040473437,0.6146979489372711,0.4861726379607523,0.134602173815101,0.05800162233610893,0.058043385949660235,4.9323092485600747e-08,384877.30998401396,24540597846479.89,5.714962569283817e+19,1.1709493152528,1.0971905930412826,0.02369247617962337,1.5907132341758585,0.6357420992865909,0.6165807068037304,0.0,2.4902088713726758,2.5482213460047296,87.52909563305083,8.865226639649982e+18,9.294059347595282e+18,7.73301674500202e+18,-0.07985649076057293,3.6752589432687444,9.539004558534044,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.2659458471790538e-105,4.380305679640327e-87,2.3437912473535593e-105,0.7176454714881444,1.0572680753175061e-19,5.870790526335997e-19,2.4034860247265623e-20,700.0,800.0,1.35,121.34495852619467,166.05743241319118,222.01375429515147,306.41562167849037,33.815862893143844,44.712473886996506,55.95632188196029,140.3581892652992,84.4018673833389,0.75,350.0,2.5251615345218035,1.845238826263759,1.3801650382035908,2.8,73.8411889816847,72.6387507127981,63.15840510298604,1.7760830427985945,0.1490336940775703,66.4566809677203,85.68739038339507,85.42878179975831,80.79675634090202,54.486505129284275,22.858026363323606,4.361430597461201,19.872996724811788,21.267772304507822,30.36369163622466,88.48977214182032,90.03991271271072,27.260071155902025,9.155792752739494,9.523603710761227,13.658109168797818,37.37150664731403,66.28464703401418,83.56143002971648,baseline,0.889145718152766,0.6394322612408925,0.24280242800576585,0.00100871628497073,8.26702510573443e-05,0.27858314960557645,0.19257287244886379,0.004216393677009115,0.0004086296579629974,4.680969435931105e-05,1.0126357214940893,1.1305845174797942,5.396668575350753,5.454044721453191,6.235100832783543,9.733136099096125,9.810970922960655,6.0859908813041015,4.878233714259858,4.855041617031573,5.474824899835737,8.13777182972468,10.856917973004244,12.077092563127964,0.03723564785447332,0.049684280705867286,0.0,0.0,0.05513411930152141,0.34727848033945313,3.4770940966511517,163,TrialState.COMPLETE,C2_resolution_escape,2.0054058312519785
baseline_v5_D4_diffusion_resolution_pair_trial_00194,2.0054867430204935,0.7800548261200645,0.6702817138345684,0.4612224153947752,0.1950468377671468,0.015159480088841463,0.04936711275434696,8.20737928812513e-07,392689.60912151786,39140162935449.555,5.601922768606988e+19,1.3277555944490387,0.9023374554870678,0.02350851812419686,0.5893966043912198,0.5768211660441241,0.8896532574258535,0.0,2.510884097819684,1.2835076858327972,75.34183300748128,1.4016174983531002e+19,1.4975276066320036e+19,1.1581917395283374e+19,-0.11159437414288827,3.8960446635018458,4.5162270177423105,0.0,0.0,0.0,12.0,22,0,4.2934800659537927e-19,3.23348494184274e-105,3.546649447266812e-88,1.8903059116584693e-106,0.058460328272974656,1.0363557121922928e-19,4.809310454216275e-19,2.724718114679731e-20,700.0,800.0,1.35,105.00919826353386,147.05359362705263,206.14141229672347,329.0465032628176,29.667365256052577,42.044395363518774,59.08781866967084,181.992909635765,122.90509096609415,0.75,350.0,3.1335017189354577,2.2375957985584702,1.596217371350801,2.8,73.44493482078377,71.30731178094125,61.02263216447461,1.3762837710902522,0.11235392212521966,64.26464687863815,85.44940978055695,84.29267987412783,79.0125681192989,50.90165646320256,17.866565437897805,2.6516976363275115,21.060381058770247,23.273443656326197,33.28491848988109,90.46386054386964,91.67332519304829,30.184775913018864,9.959660574476548,11.102086518624265,15.968505970620456,41.936620374963766,72.88818092651483,87.38043474508352,baseline,0.781524043481478,0.5983695725671001,0.22598694805734038,0.0008499803496351908,6.985145135734793e-05,0.245057274042964,0.1847598712446041,0.003997619996924766,0.0003696521972908889,3.8595580801033257e-05,1.0018095148046429,1.0804053907629303,4.713160076964494,4.820874990165437,5.466462397586959,8.159005704690452,8.214251033375126,5.365180180439672,4.345872370923547,4.420473736003294,4.951200170103005,7.157725541836757,9.24488398339007,9.967829023008166,0.01496718297214296,0.026757448936645375,0.0,0.0,0.12943665056050663,0.34731368106769067,1.9452380099038529,194,TrialState.COMPLETE,D4_diffusion_resolution_pair,2.0054867430204935
